detail_id,polarization_cluster_number,abs_t_GeV2,t_GeV2,sqrt_s_GeV,theta_gamma_out_rad,theta_p_out_rad,geometry_class,lepton_mass_GeV,k_dot_qout_GeV2,kp_dot_qout_GeV2,collinearity_rho,transverse_flip_abs2_sum,transverse_conserving_abs2_sum,transverse_flip_to_conserving_ratio,transverse_flip_to_conserving_amplitude_ratio,all_flip_abs2_sum,all_conserving_abs2_sum,all_flip_to_conserving_ratio,all_flip_to_conserving_amplitude_ratio,maximum_flip_to_conserving_amplitude_ratio,full_chain_flip_norm2,full_chain_conserving_norm2,full_chain_flip_to_conserving_ratio,full_chain_flip_to_conserving_amplitude_ratio,full_chain_flip_conserving_interference,full_chain_transverse_norm2,full_chain_longitudinal_norm2,full_chain_longitudinal_to_transverse_ratio,full_chain_longitudinal_transverse_interference,dGHZ,alpha_e,alpha_p
dghz_mixing_angles_polarization_01_local_minimum_216,1,0.08481807893804799,-0.08481807893804799,3.4506864608494117,3.119404518404815,0.0015507699834037669,noncollinear,0.00051099895,0.0006102476042348925,1.424227776589765,4674.079159542809,3.874258235859813,19811.722575576638,0.00019555383036888954,0.01398405629168052,3.874816635231724,19812.191847903752,0.0001955773831072458,0.013984898394598575,0.013989892281913986,179.76651558273608,204466.91050439252,0.0008791961258634765,0.029651241556863626,-211.72496656358751,203815.55567248887,70.61986750656266,0.00034648909536640906,548.7765134162684,3.987445415842041e-05,0.32329631433336753,1.25393123452994
dghz_mixing_angles_polarization_01_local_minimum_314,1,0.09158901697074644,-0.09158901697074644,2.7194123531569194,3.1198418843138964,0.0,noncollinear,0.00051099895,0.00032212389058017266,0.849296329294138,2467.248627119714,8.102831909623134,23480.61399398817,0.0003450860318941291,0.01857649137738688,8.104507262850973,23481.431661039096,0.0003451453633595156,0.018578088259008665,0.018600767815356804,363.9047907697537,135568.23853396045,0.002684292388136281,0.051810157190808455,-460.79395045408677,135597.96581624408,101.96055265218286,0.0007519327597462263,-228.5769946201722,0.000387584233199923,1.3236924449569287,0.24858017478856556
dghz_mixing_angles_polarization_03_local_minimum_204,3,0.09486735361204673,-0.09486735361204673,1.907060781275583,2.917230380547782,0.06967158474511405,noncollinear,0.00051099895,0.011397848000890776,0.33539981117194195,87299.71807327929,0.002186254553454167,311.4154623698191,7.020378939494971e-06,0.002649599769681257,0.0023234571716629856,313.40923963544776,7.413492896270675e-06,0.0027227730159289213,0.002666164379375061,0.08398880865622377,4819.904189009519,1.7425410415364152e-05,0.004174375452132229,0.30870847222034653,4328.156538601156,228.23404490965487,0.05273239146369213,263.9063027795845,2.4779903274144353e-05,2.017587257552666,0.38602922456232286
dghz_mixing_angles_polarization_01_local_minimum_193,1,0.09601840684679139,-0.09601840684679139,2.867566753561568,3.1108411550793984,0.0035205335553405845,noncollinear,0.00051099895,0.0007387536814511542,0.9809290836674949,5658.3477961140225,1.7859766592903346,11711.220339416639,0.00015250132842939046,0.01234914282164517,1.7867514391152572,11711.985021129633,0.00015255752427037543,0.012351417905259923,0.01236254584681749,75.16658617950884,60525.74293360402,0.0012418944821869537,0.03524052329615657,-126.90702740957312,59918.36549042803,84.71900437570389,0.0014139071331850295,470.9179975702364,1.774964567389015e-05,0.24273564219746996,1.336022508783866
dghz_mixing_angles_polarization_02_local_minimum_308,2,0.11928013402527461,-0.11928013402527461,1.8564864871075648,3.008461758708756,0.055414806002881664,noncollinear,0.00051099895,0.0035840050303357907,0.33328695963862187,27451.026605818628,0.022463464907711984,1057.506303425034,2.124192057764354e-05,0.004608895808937705,0.023026299334640014,1059.9853481415096,2.1723224170043878e-05,0.004660817972206582,0.004659832982446871,0.725625018725586,2902.808670604939,0.00024997342266253026,0.015810547829298333,7.502273023574497,2564.948526069288,158.27136051607027,0.06170547241297536,187.8166820618807,0.0003521268551993255,0.20616489488313663,1.7420637304083997
dghz_mixing_angles_polarization_01_local_minimum_236,1,0.15492248248596174,-0.15492248248596174,2.859134155003752,3.111359124104145,0.004966516980615165,noncollinear,0.00051099895,0.0006973322886489886,1.165202708962299,5341.08826488067,2.3429577292985444,15260.293793713694,0.00015353293724028428,0.012390840860905456,2.3440590954219918,15261.310923269584,0.00015359487184340783,0.012393339817958992,0.012414851038213059,49.023727557198164,18914.75742198044,0.0025918242810890465,0.05090996249349479,-80.7114031094606,18688.10136714953,32.34918663946958,0.0017310044505823307,162.61919263917235,6.738359173821338e-05,0.17076605057251548,1.4059166105721843
dghz_mixing_angles_polarization_01_local_minimum_206,1,0.15631771170945097,-0.15631771170945097,4.983404122629303,3.1322704057060196,0.0006248207823816347,noncollinear,0.00051099895,0.0002463244911643514,4.017204248690597,1886.677084262858,67.82057837211516,135573.74383066068,0.0005002486208304975,0.022366238414863092,67.82132024569981,135574.05419479558,0.0005002529477229673,0.02236633514286521,0.022370310801802053,1028.072998304268,913625.9482227499,0.0011252668559864664,0.033544997480793856,-608.5062288845547,914376.304899007,9.643086445627368,1.054608085747853e-05,-340.4329932831047,2.5958528770451745e-05,1.1210284845837146,0.45230062980254954
dghz_mixing_angles_polarization_01_local_minimum_242,1,0.16944904351647355,-0.16944904351647355,3.796778364110092,3.1220158443988284,0.002027211346058349,noncollinear,0.00051099895,0.0005873126024855679,2.3042593109982095,4498.412736673358,6.725042201954607,33772.897416873806,0.00019912541464667474,0.014111180483810515,6.725753221903022,33773.471651594795,0.00019914308162588402,0.014111806462174997,0.01412004587689225,113.84342931141002,70198.42161297202,0.0016217377356298394,0.04027080500349899,-131.15942435405532,70018.70627767222,14.254485594019773,0.00020358110499058574,148.1448546631479,0.00010203878912287318,0.24367421428526842,1.3312340570515158
dghz_mixing_angles_polarization_04_local_minimum_252,4,0.17777066626141214,-0.17777066626141214,3.732619730200785,3.12412109763996,0.0,noncollinear,0.00051099895,0.00044898995626052596,2.258535185363335,3438.9558973075077,11.2522772152367,43521.99110015868,0.00025854233528382106,0.016079251701612892,11.2531645690578,43522.59648743715,0.0002585591273789476,0.01607977385969553,0.01609076990399146,174.81585819015615,83919.25797169152,0.0020831435169401374,0.04564146707699192,-190.28393369856508,83938.70091807877,13.136408305029002,0.00015650001919674305,-48.047430200701115,0.00013756880666683733,2.8965136895479917,1.8140653616035676
dghz_mixing_angles_polarization_01_local_minimum_266,1,0.18337796635282838,-0.18337796635282838,3.5902745937954443,3.1193092280161876,0.0029145634969827182,noncollinear,0.00051099895,0.000665456320063651,2.0944998282986824,5096.940152833975,4.728734243577849,27475.57354391798,0.0001721068437759548,0.013118949796990414,4.729489961528334,27476.255530093422,0.00017213007632529664,0.013119835224776897,0.01313047287387365,71.73988815684088,37020.47675104232,0.0019378434437590279,0.044020943240224056,-91.18302966291732,36862.2093470866,13.547125159761771,0.0003675071407740368,125.27713728987592,0.00018904359226963518,0.208444559968266,1.367111465591935
dghz_mixing_angles_polarization_04_local_minimum_319,4,0.19353610047100517,-0.19353610047100517,2.648949856316161,3.1153877742899603,0.0037830782551555434,noncollinear,0.00051099895,0.0004216866265027708,1.0439337106582247,3229.831070399172,5.605677181327003,23810.045829151655,0.00023543327978242418,0.015343835237072384,5.6080487029595805,23811.398277870612,0.0002355195036224094,0.015346644702423048,0.015398894247871229,80.95732977725183,12677.822808983252,0.006385743908637616,0.07991084975544695,-116.72705431672472,12567.956459804287,23.035147944620377,0.0018328475292139171,51.061476694869114,0.0004114746714470935,1.7049010061099252,3.0080190628019574
dghz_mixing_angles_polarization_01_local_minimum_241,1,0.2104259206199836,-0.2104259206199836,3.3149914205567246,3.118687798073359,0.003384802041293875,noncollinear,0.00051099895,0.0005768398771710537,1.8350735110016,4418.198825473231,5.443177696374489,28529.52304692889,0.00019079105134077695,0.013812713395302784,5.44430206414802,28530.400161070018,0.0001908245952882504,0.013813927583719642,0.013832989554789338,65.85996298047203,20810.664462869223,0.0031647217751254704,0.05625585991810516,-86.11645309094708,20699.131107893794,11.703410212385531,0.000565405869037775,79.57345465256658,8.981841163654244e-05,0.17233494136221444,1.4019813118737539
dghz_mixing_angles_polarization_03_local_minimum_267,3,0.21774576431040926,-0.21774576431040926,4.977388869970818,3.135872013296661,0.0014503481553301161,noncollinear,0.00051099895,9.219206277144565e-05,4.537291313351201,706.1281294427046,544.4856553518947,412502.2139930247,0.0013199581405424936,0.03633122817277849,544.4890936028811,412502.627293638,0.0013199651531317137,0.03633132468176344,0.03634120083045101,4279.525242680941,1739683.9613828997,0.0024599440689670356,0.04959782322811189,-1942.6254737637,1742722.2877515836,5.019708836177888,2.880383679865706e-06,-706.4463086027087,0.0001917816056133876,2.6477309583896105,1.0728652925820878
dghz_mixing_angles_polarization_04_local_minimum_336,4,0.23741445414978712,-0.23741445414978712,2.682091608054586,3.1391684097299977,0.005107419712881,noncollinear,0.00051099895,3.8082244961934464e-06,1.149626373406475,29.16839431895051,75046.45836760417,2873137.3012548652,0.026120039002252706,0.16161695146937002,75046.52461986737,2873144.271523206,0.026119998694002663,0.1616168267662828,0.16232327028277826,476898.87717202643,11056673.648921344,0.04313221971768618,0.2076829788829267,-187806.82426975094,11362021.220569504,65.39011413683272,5.7551480381371035e-06,-16320.908860023974,0.0005585653758960648,2.094956331085092,2.612143371443467
dghz_mixing_angles_polarization_04_local_minimum_183,4,0.3496279344770332,-0.3496279344770332,1.7443396883576514,3.141592653589793,0.0007669903939428206,backward_endpoint,0.00051099895,8.490391090187899e-08,0.32509171594940833,0.6503058721675867,30631495.0579617,4.6536309276740403e-17,6.58227855496736e+23,811312427796.3059,30631495.0579617,4.6617599784413054e-17,6.570800555931576e+23,810604746836.0629,1208825493393.1792,18850847.07781137,1.4600520902671387e-16,1.2911078449510882e+23,359319891593.979,-4.0662433458610894e-05,18850847.048440427,3.448368586034555e-11,1.8292910536982188e-18,0.029330287259370442,1.0022833401677257e-06,1.8447185778115784,1.8447094096894396
dghz_mixing_angles_polarization_02_local_minimum_286,2,0.36114039164995776,-0.36114039164995776,1.5945888258704075,3.1021234611078783,3.03138682915004,noncollinear,0.00051099895,0.00011337355247276193,0.20805861471533094,868.3638496551924,9.037366899192426,62247.29058957254,0.00014518490385035868,0.012049269847188198,9.080618155067839,62265.9284992982,0.00014583606755611437,0.012076260495538938,0.013286285183810764,38.01006271866707,276.8911862470417,0.13727436844000726,0.3705055579070404,-62.93579288100254,383.44811570339436,45.229365407591395,0.11795432955674585,-176.7120250262795,0.00025356695207853156,0.02384431855529583,1.5427631480679116
dghz_mixing_angles_polarization_04_local_minimum_297,4,0.36185908796459976,-0.36185908796459976,3.652758780896762,3.119432813580582,0.005200948514024674,noncollinear,0.00051099895,0.0006702586763625007,2.734246588525867,5133.722916645552,5.958474607508965,37233.10072369889,0.00016003165172102877,0.012650361722932225,5.959597232258283,37234.1067776894,0.00016005747815680816,0.012651382460300857,0.012674687616552426,24.146414749503457,5175.605584651458,0.0046654279107185,0.0683039377394781,-30.363342453968734,5146.812129792012,2.4219662448492163,0.0004705759961257981,20.154560910132886,0.0003066172552762728,3.0107596244579513,1.6989406813540002
dghz_mixing_angles_polarization_04_local_minimum_293,4,0.40175763652398905,-0.40175763652398905,3.2320724605572697,3.1396376726368342,0.004832039481839769,noncollinear,0.00051099895,3.942157738467955e-06,2.1187422495114197,30.194231326979665,130067.45238479853,5035197.931451189,0.025831646373295977,0.1607222647093301,130067.51362544188,5035203.345843035,0.025831630758829844,0.16072221613339532,0.16132381277495308,261833.60192118693,6461789.841576497,0.040520290560441194,0.20129652396512265,-94821.16489039738,6633155.074542143,9.18439798062454,1.3846198192884097e-06,-4361.980332836648,0.00029556479866859166,2.6023938520778533,2.1130395604912913
dghz_mixing_angles_polarization_01_local_minimum_331,1,0.4818350182351591,-0.4818350182351591,2.799723847092696,3.1086013859188095,0.017919091999096318,noncollinear,0.00051099895,0.0007275689777790362,1.5516586965249086,5572.680617780642,2.647168714265704,23177.977782008616,0.00011421051220096126,0.010686931842253007,2.6494914872369533,23180.11891086785,0.00011430016806319125,0.01069112566866517,0.01078290464302437,5.562116374163247,383.74884444126604,0.014494157975281008,0.12039168565678034,-8.69605174112831,374.3149631378127,1.874417427966048,0.005007594172172962,4.425528508522163,0.0004985857370409147,0.0633092331229773,1.509594647443036
dghz_mixing_angles_polarization_01_local_minimum_369,1,0.52484087155294,-0.52484087155294,1.994358652854436,3.0933816277547477,3.1415678028860436,noncollinear,0.00051099895,0.00047668806425860133,0.5579466711515169,3651.104455456927,1.7412124468221744,22308.02863294385,7.805317428411412e-05,0.008834770754474286,1.7490810274144852,22313.14186551455,7.838793111057697e-05,0.008853695901180307,0.009275266304169348,2.972745876616104,3.2545386092709996,0.9134154586913885,0.9557277115849412,0.0012678817527048874,2.9744077098573993,3.2573847442602086,1.0951372716877392,-0.0032400864777988813,0.02082666803072198,1.57079011270899,3.141577520926212
dghz_mixing_angles_polarization_02_local_minimum_339,2,0.532741839736741,-0.532741839736741,2.8513993776231694,3.138065672349975,0.0,noncollinear,0.00051099895,8.778752221827446e-06,1.663053393279507,67.2392362085207,19427.332679193325,2052120.3921728223,0.009466955619803239,0.09729828168988,19427.500741324842,2052122.5448098546,0.009467027585881794,0.09729865151111702,0.09822113866703848,26526.880206425947,565193.823192373,0.04693412970544281,0.2166428621151475,-21090.205221239514,570517.1502657107,1.3951822332989892,2.445469400261152e-06,111.9527296155227,0.0005605155313656879,1.2628386855065605,2.8313725615009497
dghz_mixing_angles_polarization_02_local_minimum_182,2,0.611115665384121,-0.611115665384121,2.1106089218331308,3.141592653589793,2.947927585789985,backward_endpoint,0.00051099895,9.038767517788315e-08,0.6875057108292693,0.6923077549123005,60849509.32394773,3.251166614229727e-10,1.8716207609176717e+17,432622325.0038851,60849509.324190885,3.2511666151730223e-10,1.8716207603821178e+17,432622324.9419888,749285358.6956384,5423116.777193007,2.3675375625289543e-10,2.2906148831700676e+16,151347774.45242026,-0.03356875891208282,5423144.804145841,8.609690741524098e-05,1.5875826761885895e-11,-28.0606076900419,6.615451523983151e-07,0.20355179796063536,2.938037942202904
dghz_mixing_angles_polarization_01_local_minimum_172,1,0.713318135440859,-0.713318135440859,2.24547570090622,3.141592653589793,0.024493579781336827,backward_endpoint,0.00051099895,9.212078955211922e-08,0.8547460080847165,0.7055822253428353,74228283.34130628,2.1505276105430535e-09,3.451631263760528e+16,185785663.16485587,74228283.34325705,2.1505276115965586e-09,3.4516312621603468e+16,185785663.12179062,321650540.731368,27160566.08993762,7.935298938332785e-10,3.4227527281592348e+16,185006830.36469856,0.0032000245737289408,27160568.775854107,0.00037092104205239555,1.3656600681431472e-11,-2.683087383863231,2.1503374658556708e-07,0.7456733324861197,0.7457249253086092
dghz_mixing_angles_polarization_02_local_minimum_150,2,0.715694322258931,-0.715694322258931,3.3733879782462073,3.141592653589793,7.314534618709521e-06,backward_endpoint,0.00051099895,1.1528631649326826e-07,2.7010509494851047,0.8830143134723853,187432543.6521731,5.443569932340294e-11,3.443191618401645e+18,1855583902.280262,187432543.652278,5.443569932429009e-11,3.4431916183474575e+18,1855583902.2656608,2640296965.3897085,68308457.7330258,1.985317819643526e-11,3.4406812378932326e+18,1854907339.4359171,0.0009931900296859485,68308456.34139834,1.967754519766735e-05,2.880689485840683e-13,1.392600971333027,8.408140561827237e-08,0.7719691530335195,2.3696106620482196
dghz_mixing_angles_polarization_03_local_minimum_103,3,0.7203606380241152,-0.7203606380241152,4.999953356330997,3.141592653589793,3.049180447936556e-05,backward_endpoint,0.00051099895,1.238803948311329e-07,6.679967216811153,0.9488390740707565,431381718.3257759,1.7988117424781432e-09,2.3981482227344173e+17,489708915.86067915,431381718.3304295,1.798811743810698e-09,2.3981482209837456e+17,489708915.681933,659411927.9640731,154354771.0752308,6.43804183788764e-10,2.397542217990238e+17,489647037.9763609,-0.0049684639237371556,154354779.5570649,0.0008497721810162827,5.505318225031849e-12,-8.487652322806948,3.69193379616975e-08,2.364632294444131,0.7769669648898764
dghz_mixing_angles_polarization_01_local_minimum_360,1,0.7597279849590575,-0.7597279849590575,2.2917697795342047,3.1060749855144287,3.1412784943244354,noncollinear,0.00051099895,0.0004058107878346373,0.9163153237530887,3108.233007344058,4.1045902004732895,39238.81388642491,0.00010460535867250861,0.010227676113003804,4.112934555567606,39243.49941136223,0.0001048054994396545,0.010237455711242637,0.010657575860747783,2.5100548819984114,35.29006658772397,0.07112638554418486,0.2666953046909241,-3.813890104574953,35.27087723973493,0.6871979268329331,0.01948343734583273,-1.9718438014204418,0.0018700053216675156,1.543061340752171,0.02745186106972815
dghz_mixing_angles_polarization_01_local_minimum_333,1,0.9674946220040039,-0.9674946220040039,2.5674193063293873,3.1119377956953787,0.05447700004646079,noncollinear,0.00051099895,0.0003988257108582527,1.3275017638961408,3054.7320964079872,6.384680201193797,53092.71712923878,0.00012025529199517422,0.01096609739128621,6.392320396085614,53096.98425013434,0.00012038951903505596,0.010972215775997843,0.011350307202638783,1.8583849068176663,24.388343200361575,0.0761997193310825,0.27604296645827164,-2.491410151816761,24.377370410764915,0.21956203556354764,0.009006797364271506,-0.8416144909659833,0.0005074917228648292,1.5422293213751561,0.02830425550502572
dghz_mixing_angles_polarization_02_local_minimum_371,2,0.9736445336359341,-0.9736445336359341,1.5614047533097222,0.2655400248305229,2.879572553429592,noncollinear,0.00051099895,0.4878156869136411,0.0019357195213175775,14826.287248852657,6.680045242330825,2034.3657288939194,0.0032836009511243353,0.057302713296355653,6.737145969936607,2051.759671069416,0.003283594109452926,0.05730265359870279,0.057301958564183235,0.970446671175013,295.5441495574931,0.003283592900174223,0.05730264304702029,-0.0006527961878688149,292.45468428199734,0.8838524397708427,0.003022185956572316,3.1754067107121333,0.025659696389067035,0.7870884440448972,2.3508160921033356
dghz_mixing_angles_polarization_01_local_minimum_359,1,1.0237602879812147,-1.0237602879812147,2.6333067471209572,3.109756104998398,3.140816666759652,noncollinear,0.00051099895,0.0004938920975797734,1.4370323528577762,3782.8755808960664,4.533634227919432,45756.05978407455,9.90827061882931e-05,0.00995402964574112,4.5396841086722635,45760.25946890953,9.920582097565726e-05,0.009960211894114364,0.010291472488533284,1.0999428582915707,15.8393108691508,0.06944385821947961,0.2635220260613515,-1.5321077197075854,15.82190643063567,0.16729581504706567,0.010573682493984026,-0.5820562379479537,0.0015737309086867697,1.5434268992368219,0.02671694817696994
dghz_mixing_angles_polarization_02_local_minimum_354,2,1.118860706565055,-1.118860706565055,2.748710029380888,3.112417972167033,3.1415427855125,noncollinear,0.00051099895,0.00046793821649582235,1.6393352746607233,3584.0866076303005,5.826427783543683,53669.95186376738,0.0001085603318283784,0.010419228945962289,5.832589186605289,53674.02017412928,0.00010866689634357928,0.0104243415304555,0.010751041976278259,1.054430544870646,14.578340615663151,0.07232857104036604,0.26893971636849406,-1.3922943090250814,14.56751270908547,0.10754320113748797,0.007382399678320884,-0.4345790587142466,0.0010860979173347618,0.027969497417275842,1.5433927218477854
dghz_mixing_angles_polarization_02_local_minimum_168,2,1.145047355324527,-1.145047355324527,2.7795636107597828,3.141592653589793,2.9484507731570995,backward_endpoint,0.00051099895,9.760491992416576e-08,1.6956780474546405,0.7475869121327763,138982997.7064138,2.0762363037936654e-08,6693987454725954.0,81816792.00950104,138982997.74032998,2.0762363071924368e-08,6693987445401526.0,81816791.95251746,141698024.673546,5235904.012527933,2.0617833339315746e-09,2539502539553314.5,50393477.152835116,-0.08181740137342111,5235971.970194756,0.0008031065053480364,1.5338250661379384e-10,-68.04028732813427,1.7013674100914057e-07,1.2036146625773028,1.9380061497263354
dghz_mixing_angles_polarization_01_local_minimum_112,1,1.2000581468029146,-1.2000581468029146,4.433641678938574,3.141592653589793,7.669903939428206e-05,backward_endpoint,0.00051099895,1.1811436628761385e-07,5.69454939790862,0.9046752401424261,385697327.22909915,3.0855321086830994e-09,1.2500188416244166e+17,353556055.1913114,385697327.23907244,3.0855321149726445e-09,1.2500188391087024e+17,353556054.8355384,524917217.9775983,27471826.983064745,2.2082353504893923e-10,1.2440624581513197e+17,352712695.8519242,0.002200199908849134,27471829.732787088,0.00018905924525214164,6.881931312587569e-12,-2.7477112038995393,4.1402859882381923e-08,0.7523389009380222,0.7523596533677813
dghz_mixing_angles_polarization_02_local_minimum_127,2,1.2222249692752691,-1.2222249692752691,4.000570263967306,3.141592653589793,9.293740113078004e-05,backward_endpoint,0.00051099895,1.1489433449085595e-07,4.4820019958943735,0.8800119995006848,312078189.47689384,3.0900622293018445e-09,1.0099414390997669e+17,317795758.16863364,312078189.48606044,3.090062230320845e-09,1.0099414387963862e+17,317795758.12090164,483192664.7098167,20967132.495552406,2.0761708384629904e-10,1.009894374158274e+17,317788353.17838097,0.00045483925893767584,20967131.960353877,0.00015919205245160553,7.59245722078809e-12,0.535494174597186,5.1030392758442036e-08,0.7821605328140846,2.359427165751662
dghz_mixing_angles_polarization_01_local_minimum_361,1,1.2646023104382595,-1.2646023104382595,2.92319539611129,3.1124981328716186,3.13817980518123,noncollinear,0.00051099895,0.000550870512358026,1.970500249797107,4219.291257435627,5.131415712689226,52864.01734957481,9.70682133133512e-05,0.00985232019949368,5.136386232086417,52867.90203025992,9.715509855387323e-05,0.009856728592888882,0.010138752723504913,0.6118119787250568,9.055391670533114,0.0675632817425155,0.2599293783751954,-0.8000432449167443,9.048845184784406,0.05731099541983565,0.00633351485736587,-0.23899577586281667,0.0018947041596121526,1.5434413552386674,0.026758461785071127
dghz_mixing_angles_polarization_01_local_minimum_364,1,1.3464403542757988,-1.3464403542757988,3.0200956228151785,3.1123098731140617,3.141592653589793,noncollinear,0.00051099895,0.0006090327782355409,2.167560960683714,4664.774423487091,4.654191508729609,51641.986739393324,9.012417613242827e-05,0.009493375381413519,4.6585654416217235,51645.77643422541,9.020225395497229e-05,0.009497486717809733,0.009756203523225067,0.4454635420892625,6.893839780706156,0.06461762330711322,0.2541999671658382,-0.5815312325833122,6.889181973743786,0.041137680922132935,0.005971344795204691,-0.1725475644538136,0.0024013729947936946,1.5438592484570488,0.026354725444907544
dghz_mixing_angles_polarization_01_local_minimum_165,1,1.3538310285071637,-1.3538310285071637,3.0286049309300456,3.141592653589793,2.810940328581979,backward_endpoint,0.00051099895,9.96826106103299e-08,2.185314349539776,0.7635006013775734,175381790.71068916,3.997217931899712e-09,4.387596415773545e+16,209465902.13620797,175381790.718743,3.997217955296331e-09,4.387596390293438e+16,209465901.52799186,362794747.9130094,4397279.594925447,2.1720407225564506e-10,2.024492243289957e+16,142284652.8368382,-0.022678168125478446,4397260.892436015,8.499475369018595e-05,1.9329022263925794e-11,18.679726269724632,1.2083544047612335e-07,0.4093072409248319,0.40933058999156885
dghz_mixing_angles_polarization_04_local_minimum_88,4,1.4372887041913018,-1.4372887041913018,4.7341095398494115,3.141592653589793,1.0010164824184594e-06,backward_endpoint,0.00051099895,1.1811028688413217e-07,6.817792059545523,0.9046439947026,461791584.9383018,3.648902883248747e-13,1.265562827276873e+21,35574749855.43642,461791584.93830323,3.6489113072958154e-13,1.265559905539425e+21,35574708790.64824,53638170442.43914,17040578.311494894,1.3902788803326487e-14,1.2256949704520892e+21,35009926741.598434,-6.48484190690632e-05,17040578.235681847,1.081970418150729e-08,6.349376195962379e-16,0.07574818861972493,3.2087818337210636e-08,2.271787184428872,2.2717877154939083
dghz_mixing_angles_polarization_04_local_minimum_166,4,1.4960622831360062,-1.4960622831360062,3.1966239607056908,3.141592653589793,0.0006133288789190857,backward_endpoint,0.00051099895,1.0095366897999725e-07,2.550690819806585,0.77323603891964,202127637.7695873,2.0114148190137102e-13,1.0049027970704713e+21,31700201845.894787,202127637.76958779,2.0115187443774882e-13,1.0048508786436436e+21,31699382937.900284,54347348331.484314,2255839.2371178432,8.099655250761767e-15,2.7851052511224883e+20,16688634608.986105,0.00011413790200733525,2255839.3300936157,2.8951451230924487e-09,1.2834004108671615e-15,-0.09286163734218264,1.3556033912583565e-07,1.8819764436478503,1.881987421953654
dghz_mixing_angles_polarization_02_local_minimum_0,2,1.6518808578817499,-1.6518808578817499,4.97052844768254,3.141592653589793,1.3011077852574285e-07,backward_endpoint,0.00051099895,1.1802633892443737e-07,7.77769795431176,0.9040010107626835,527183880.4309769,5.30802081288286e-15,9.931835217214531e+22,315148143215.4492,527183880.4309769,5.333696960064341e-15,9.884023865214448e+22,314388674497.2606,514525284604.72125,11970110.702872854,1.2103265821155405e-16,9.889984141263916e+22,314483451730.99194,-2.9005869417051056e-07,11970110.703265548,7.390025746891217e-11,6.1737321651295635e-18,-0.00039298735636250116,2.2283461909263584e-08,0.7579927998177342,2.383595906448016
dghz_mixing_angles_polarization_04_local_minimum_108,4,1.6565928152422866,-1.6565928152422866,4.378321062296591,3.141592653589793,0.00015233650831382982,backward_endpoint,0.00051099895,1.141958856365477e-07,5.780225365613739,0.8746623591067306,404934054.62838256,3.672038304602209e-09,1.102750083300803e+17,332076810.8888067,404934054.64210117,3.6720383070489118e-09,1.1027500826033933e+17,332076810.7837994,525089532.72514975,9114333.963789381,8.275796199784687e-11,1.1013241196087587e+17,331862037.5410178,-0.0009875296012818494,9114332.951308047,5.1784257790234605e-05,5.6816289318027124e-12,1.011442020499676,3.930848287313631e-08,2.372604696538397,2.3726092530049057
dghz_mixing_angles_polarization_01_local_minimum_138,1,1.7032247188149874,-1.7032247188149874,3.432033998774913,3.141592653589793,3.0608425690141483,backward_endpoint,0.00051099895,1.0249470716594544e-07,3.110100798947138,0.7850393371530365,242752109.67258412,3.2563503037578766e-08,7454729590745952.0,86340775.94477567,242752109.75979316,3.2563503042363496e-08,7454729592328711.0,86340775.95394143,149504507.12402532,4879774.714340539,6.631456344614449e-10,7358526484613762.0,85781854.0520882,0.006458430860461839,4879779.89845111,0.0002843827786517733,5.827778804983379e-11,-5.177936522820108,6.563336039726295e-08,0.8347447425868847,0.8347325572572606
dghz_mixing_angles_polarization_01_local_minimum_140,1,1.7080155784273081,-1.7080155784273081,3.5173110468360975,3.141592653589793,0.006357351385945466,backward_endpoint,0.00051099895,1.0388321625143249e-07,3.3256338064510578,0.7956743668266847,256105571.4551835,7.794703503525735e-08,3285635833862580.0,57320466.099488236,256105571.67354017,7.79470351324477e-08,3285635832567143.5,57320466.08818829,98238584.86585048,4253115.874809122,1.6520491652399361e-09,2574448729672896.0,50739025.7067762,0.038999118782432424,4253148.034969585,0.0007015366051666429,1.6494525922882901e-10,-32.12186287863245,7.051600467957682e-08,0.5708092850188842,0.5707993544527078
dghz_mixing_angles_polarization_02_local_minimum_99,2,1.7516438208435425,-1.7516438208435425,4.502704967714701,3.141592653589793,6.933593161243098e-06,backward_endpoint,0.00051099895,1.1443655534293384e-07,6.216183216667572,0.8765057244082022,434559268.0301166,6.817532312784945e-12,6.3741431370290086e+19,7983823104.897182,434559268.03014344,6.8175430833831554e-12,6.3741330669302735e+19,7983816798.330403,12690207251.445866,7932387.308548103,1.244469078220353e-13,6.3741136259422175e+19,7983804623.074276,2.066396482549866e-06,7932387.306503794,7.539288205244291e-08,9.504437836844905e-15,0.002046299816010587,3.5834754418906554e-08,0.7863321471377533,2.355246638016231
dghz_mixing_angles_polarization_04_local_minimum_80,4,1.7970847425476388,-1.7970847425476388,4.914378471847936,3.141592653589793,9.71376220056772e-06,backward_endpoint,0.00051099895,1.1684809830825316e-07,7.657089820862403,0.8949764937128571,524242324.1220745,1.8200376990247683e-11,2.880392666607837e+19,5366928979.041774,524242324.12215304,1.8200379902267107e-11,2.8803922057519882e+19,5366928549.693938,8424632454.289624,8670254.330849877,3.0136295187918303e-13,2.8770140048023548e+19,5363780387.75112,3.18665407514115e-05,8670254.363921968,1.9241864584478125e-07,2.2192964331641723e-14,-0.03304041749376819,3.0215293700740134e-08,2.3404957098180295,2.340462690683831
