detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,pair_delta_xy,kinematic_point,incoming_state,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,fraction
c_p_gamma_high_egamma_ty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_0,0,6.7852394350233647e-01,3.0761428066400054e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,2.5313103224908474e+01,-1.8319300373220020e+02,1.8493358216208540e+02,-1.4334885538656505e+00,3.4200429811300790e+04,1.3405114315482006e-03
c_p_gamma_high_egamma_ty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_0,0,6.7852394350233647e-01,3.0761428066400054e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,7.1690914562736616e-02,4.6455874986525031e-01,4.7005788931492876e-01,1.4176837033030116e+00,2.2095441930720577e-01,8.6604737591494703e-09
c_p_gamma_high_egamma_ty_region_0,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_0,0,6.7852394350233647e-01,3.0761428066400054e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,4.9384607921571313e-04,6.8238286838868189e-05,4.9853827711363952e-04,1.3730777244276382e-01,2.4854041374743605e-07,9.7417274481172851e-15
c_p_gamma_high_egamma_ty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_1,1,2.0681925897488299e-01,2.3561944901923448e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",7,1,1,1,5.0584172298557877e-02,1.2479150787783648e-01,1.3465392280046770e-01,1.1856868562939460e+00,1.8131678925554316e-02,5.9721250944469995e-01
c_p_gamma_high_egamma_ty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_1,1,2.0681925897488299e-01,2.3561944901923448e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",3,-1,1,1,-5.2639149603947819e-02,5.3444214381694027e-02,7.5014426091940950e-02,2.3486056535193578e+00,5.6271641219032692e-03,1.8534482218095497e-01
c_p_gamma_high_egamma_ty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_1,1,2.0681925897488299e-01,2.3561944901923448e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",5,1,-1,1,-2.0487039536453117e-02,-5.0541461755577582e-02,5.4535842758306252e-02,-1.9559072334082950e+00,2.9741581453587036e-03,9.7961388835963226e-02
c_p_gamma_high_egamma_ty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_1,1,2.0681925897488299e-01,2.3561944901923448e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",2,-1,1,-1,2.4257444553598753e-02,-2.4628433140887061e-02,3.4568530996356525e-02,-7.9298688805921569e-01,1.1949833352460618e-03,3.9359785672196376e-02
c_p_gamma_high_egamma_ty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_1,1,2.0681925897488299e-01,2.3561944901923448e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",0,-1,-1,-1,-2.3560714969406461e-02,2.3921116626075010e-02,3.3575692256570019e-02,2.3486043294181305e+00,1.1273271105078960e-03,3.7131357520488455e-02
c_p_gamma_high_egamma_ty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_1,1,2.0681925897488299e-01,2.3561944901923448e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",1,-1,-1,1,2.1170672356864536e-02,-2.1494519030467021e-02,3.0169715218954542e-02,-7.9298843649526718e-01,9.1021171639281710e-04,2.9980115217394489e-02
c_p_gamma_high_egamma_ty_region_1,egamma_region_max,C_p_gamma,C_{p\gamma},Ty,high_Egamma_Ty_region_1,1,2.0681925897488299e-01,2.3561944901923448e+00,high_s_high_theta_in_high_Egamma,"$[A(h_e=+1,h_p=+1) + i A(h_e=-1,h_p=+1)]/\sqrt{2}$",4,1,-1,-1,6.2782430977316927e-03,1.5488395480176161e-02,1.6712472316942128e-02,1.1856851866386879e+00,2.7930673094455700e-04,9.1996706083904475e-03
