spin_case,entanglement_mode,Q2,t,phi,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-4.0000000000000002e-01,4.1887902047863905e+00,2.8283061528395278e+03,1.4141530764197637e+03,5.0000000000000000e-01,True,1,1,6.2454104949810761e-02,7.6846949152724064e-01,8.6467643024812538e-02,7.9845899732044689e-01,2.3338391728680366e-01,8.0069526574599581e-01,2.1316000174638958e-01,4.3090895768755688e-02,4.3090884332785226e-02,4.3090895889648602e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.2677381562669539e+03,6.3386907813347693e+02,4.9999999999999989e-01,True,1,1,2.2622653897113255e-02,7.9611647320746520e-02,1.4976446425152151e-01,8.7561354257353854e-02,1.5413750859331196e-01,1.7200174829304707e-01,1.5548123788253956e-02,8.1719190091031953e-04,8.1719233345948009e-04,8.1719227419652790e-04
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.0212175085047788e+03,5.1060875425238953e+02,5.0000000000000000e-01,True,1,1,3.3096909488898214e-02,1.3802833334886075e-01,1.7772293322782998e-01,1.4971108062029950e-01,1.8694123728956075e-01,2.3000748498227494e-01,3.2214194659632198e-02,2.2661814357172703e-03,2.2661797865318259e-03,2.2661813457034927e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,9.1003462299133480e+02,4.5501731149566734e+02,5.0000000000000000e-01,True,1,1,4.2908575241305598e-02,2.0214040889732429e-01,1.9376114032106617e-01,2.1769620692062919e-01,2.0993873180621220e-01,2.8826007774296425e-01,5.2551297761686357e-02,4.6897477692131526e-03,4.6897457846420132e-03,4.6897480126824459e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,8.5653976787560521e+02,4.2826988393780243e+02,4.9999999999999989e-01,True,1,1,5.2037352656004961e-02,2.7082744478637727e-01,2.0185399979344618e-01,2.9036179742864859e-01,2.2739284092080056e-01,3.4978153929279737e-01,7.5830852673404531e-02,8.2545824850319138e-03,8.2545807979745173e-03,8.2545831479079596e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,8.3691103704814248e+02,4.1845551852407118e+02,4.9999999999999989e-01,True,1,1,6.0379928055222333e-02,3.4302217892443182e-01,2.0376755057700341e-01,3.6659698377946215e-01,2.4135108479092648e-01,4.1505280099648412e-01,1.0148678250211479e-01,1.3083397570180511e-02,1.3083395749651519e-02,1.3083397712810481e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,8.4340996770645074e+02,4.2170498385322537e+02,4.9999999999999989e-01,True,1,1,6.7735104052972922e-02,4.1748303343299226e-01,2.0028542636698304e-01,4.4509361232655253e-01,2.5284479991032255e-01,4.8335756086443832e-01,1.2891062496547673e-01,1.9228196208419451e-02,1.9228196505619785e-02,1.9228196425402098e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,8.7572388965463256e+02,4.3786194482731617e+02,4.9999999999999989e-01,True,1,1,7.3797676663526768e-02,4.9266737635522628e-01,1.9172949638620945e-01,5.2421577205547865e-01,2.6237610812769052e-01,5.5327775899304144e-01,1.5733466007097188e-01,2.6634934866044901e-02,2.6634925250789587e-02,2.6634935087110345e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,9.3943157282869356e+02,4.6971578641434672e+02,4.9999999999999989e-01,True,1,1,7.8149354467780249e-02,5.6666646050243508e-01,1.7822254551302100e-01,6.0193362836558717e-01,2.7014160653538932e-01,6.2288044394577669e-01,1.8576447976667229e-01,3.5105893895272189e-02,3.5105890248649504e-02,3.5105894262589199e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.0482651989156052e+03,5.2413259945780237e+02,4.9999999999999989e-01,True,1,1,8.0240528747760678e-02,6.3719833276481341e-01,1.5984779974442159e-01,6.7581800451040619e-01,2.7615135862749385e-01,6.8981356325311216e-01,2.1295881840872671e-01,4.4269717488449323e-02,4.4269711334957801e-02,4.4269717686564819e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.2323737084296124e+03,6.1618685421480632e+02,5.0000000000000000e-01,True,1,1,7.9346506074047349e-02,7.0166843474198493e-01,1.3676067097545022e-01,7.4310599028763524e-01,2.8030590492097107e-01,7.5140809529555308e-01,2.3746782881443085e-01,5.3572052461941078e-02,5.3572051181750291e-02,5.3572052236768516e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-4.0000000000000002e-01,4.7123889803846897e+00,1.5648803240273355e+03,7.8244016201366742e+02,4.9999999999999978e-01,True,1,1,7.4443343141121374e-02,7.5730664928249225e-01,1.0926732430394492e-01,8.0084737015685614e-01,2.8245795389161432e-01,8.0483168890938039e-01,2.5774065776841304e-01,6.2301337901650045e-02,6.2301336218067119e-02,6.2301338264706477e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,4.2153578625727772e+02,2.1076789312863889e+02,5.0000000000000000e-01,True,1,1,4.8329023517678135e-02,6.6221328474890276e-02,3.2168114686718124e-01,9.9313654654064318e-02,3.3008589618853601e-01,3.3317603268067925e-01,3.7583661672357840e-02,3.1422431415951508e-03,3.1422440986316608e-03,3.1422441580727101e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,3.7944286004721675e+02,1.8972143002360832e+02,4.9999999999999983e-01,True,1,1,6.6144782560410925e-02,1.3032228961731546e-01,3.3795467352390124e-01,1.7176647276126875e-01,3.5599604424219267e-01,3.7328534870745361e-01,6.9930829143752316e-02,8.1446897337841898e-03,8.1446898994784883e-03,8.1446910318991178e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,3.7056566446368697e+02,1.8528283223184346e+02,4.9999999999999989e-01,True,1,1,8.0287351195148668e-02,2.0158219525892410e-01,3.3621628790400321e-01,2.4969267479412763e-01,3.6708642273437286e-01,4.1102526202078227e-01,1.0458252402859300e-01,1.5264991638505837e-02,1.5264990742037979e-02,1.5264992321898110e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,3.7632225550044427e+02,1.8816112775022205e+02,4.9999999999999978e-01,True,1,1,9.1648001340099705e-02,2.7663770687247641e-01,3.2518819695731188e-01,3.3042801765807217e-01,3.7202367562780098e-01,4.5445646842566423e-01,1.3995098601147204e-01,2.4254897840146158e-02,2.4254895637636914e-02,2.4254897389917096e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,3.9236289041313779e+02,1.9618144520656887e+02,4.9999999999999989e-01,True,1,1,1.0054834886694569e-01,3.5347333194094399e-01,3.0778920880933369e-01,4.1210698445939770e-01,3.7366156788301985e-01,5.0443670982837152e-01,1.7495239622435071e-01,3.4778799786916448e-02,3.4778799793452025e-02,3.4778800769564300e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,4.1860454793730548e+02,2.0930227396865274e+02,4.9999999999999994e-01,True,1,1,1.0698955011001805e-01,4.3029498832857455e-01,2.8520730690912022e-01,4.9290597111068185e-01,3.7302241413978027e-01,5.5933240564994757e-01,2.0851047461670513e-01,4.6355755543132149e-02,4.6355749703572591e-02,4.6355755115116304e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,4.5742663422496605e+02,2.2871331711248297e+02,4.9999999999999978e-01,True,1,1,1.1077854119814537e-01,5.0523033052941457e-01,2.5807662413786803e-01,5.7084206983544405e-01,3.7041398937268255e-01,6.1659737906934875e-01,2.3942472364527653e-01,5.8331096617163292e-02,5.8331094406598200e-02,5.8331097061930223e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,5.1395682150984931e+02,2.5697841075492465e+02,5.0000000000000000e-01,True,1,1,1.1159475600610125e-01,5.7628792124375217e-01,2.2692203877743447e-01,6.4377479131053239e-01,3.6583031526452137e-01,6.7341384288380268e-01,2.6638242715917543e-01,6.9884824187413153e-02,6.9884818315570335e-02,6.9884823933178325e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,5.9799933287353133e+02,2.9899966643676566e+02,4.9999999999999994e-01,True,1,1,1.0902010376037176e-01,6.4144664119302819e-01,1.9236354008001172e-01,7.0952069238139603e-01,3.5912330215212429e-01,7.2700616343349045e-01,2.8804983642915866e-01,8.0080436395635890e-02,8.0080431572609440e-02,8.0080436620351247e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,7.2938922539140879e+02,3.6469461269570434e+02,4.9999999999999989e-01,True,1,1,1.0252497780126352e-01,6.9884046810352096e-01,1.5522422931032331e-01,7.6605374459456288e-01,3.5007841639131737e-01,7.7486871794040735e-01,3.0320774921936650e-01,8.7948968675053862e-02,8.7948965184919181e-02,8.7948968818478412e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-4.0000000000000002e-01,5.2359877559829879e+00,9.5430532875226675e+02,4.7715266437613320e+02,4.9999999999999978e-01,True,1,1,9.1356967468519318e-02,7.4704049499640424e-01,1.1660336803570362e-01,8.1178686417949986e-01,3.3841505986369186e-01,8.1501421033825072e-01,3.1088335175959919e-01,9.2582316184869007e-02,9.2582311800232298e-02,9.2582316451540012e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,1.4983808434579907e+02,7.4919042172899509e+01,4.9999999999999989e-01,True,1,1,1.1359278592967853e-01,4.5042098691958930e-02,4.8189626781857120e-01,1.6506893651094845e-01,5.0738838743571135e-01,4.9655658626317167e-01,9.4173001400225248e-02,1.2315642131013591e-02,1.2315641751877660e-02,1.2315639769290371e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,1.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,1.4819443606611748e+02,7.4097218033058738e+01,4.9999999999999994e-01,True,1,1,1.4437401225393254e-01,1.1609936794563928e-01,4.5498660645496231e-01,2.5610344571574384e-01,5.0904098510946294e-01,5.0175485133191589e-01,1.4452234331792244e-01,3.1266056255801353e-02,3.1266057053511070e-02,3.1266055544333315e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,1.6075140536938119e+02,8.0375702684690566e+01,4.9999999999999989e-01,True,1,1,1.5971641235131578e-01,2.0445923384151260e-01,4.2384211425263951e-01,3.4482103306072071e-01,5.0669527734929443e-01,5.2252688923847701e-01,1.9285480047322842e-01,5.1588634163628778e-02,5.1588633899555342e-02,5.1588633860033761e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,2.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,1.7922742096587706e+02,8.9613710482938529e+01,5.0000000000000000e-01,True,1,1,1.6731722092715934e-01,2.9213933909230771e-01,3.8896147817917803e-01,4.2977475927720732e-01,5.0065155724697497e-01,5.5497956971434881e-01,2.3732431605312140e-01,7.1365897847703280e-02,7.1365897847701976e-02,7.1365897847702198e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,2.0259280177943020e+02,1.0129640088971507e+02,4.9999999999999989e-01,True,1,1,1.7004879937674389e-01,3.7606756830313548e-01,3.5042015763355810e-01,5.0997852883019368e-01,4.9137111417141416e-01,5.9494183966779535e-01,2.7652760153734046e-01,8.9734689768903114e-02,8.9734690796657121e-02,8.9734689781939533e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,3.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,2.3193480879977898e+02,1.1596740439988947e+02,4.9999999999999994e-01,True,1,1,1.6892905647464729e-01,4.5494567856901191e-01,3.0888550871521325e-01,5.8429172345012703e-01,4.7940744824318066e-01,6.3896013172143762e-01,3.0946166995537883e-01,1.0588422152228649e-01,1.0588421781536730e-01,1.0588422198660213e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,2.6976845926324461e+02,1.3488422963162230e+02,4.9999999999999989e-01,True,1,1,1.6426999312785770e-01,5.2765045319677950e-01,2.6516081656785484e-01,6.5142527487218427e-01,4.6502703277389157e-01,6.8387170991655044e-01,3.3524335976508846e-01,1.1895525734130763e-01,1.1895525192533205e-01,1.1895525622248815e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,4.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,3.2051531473314265e+02,1.6025765736657127e+02,4.9999999999999983e-01,True,1,1,1.5610546278555310e-01,5.9309885463931911e-01,2.2014616522901667e-01,7.1011943068235850e-01,4.4829419802287584e-01,7.2688721588781213e-01,3.5312121979274674e-01,1.2813443894667309e-01,1.2813443840444022e-01,1.2813443918162110e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,3.9210568818811089e+02,1.9605284409405542e+02,4.9999999999999989e-01,True,1,1,1.4434725553821490e-01,6.5039574208445594e-01,1.7488126759957298e-01,7.5935960525939694e-01,4.2918043124332800e-01,7.6575083186821624e-01,3.6259109526162425e-01,1.3277625859670233e-01,1.3277625462356082e-01,1.3277625742804164e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,5.5000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,5.0015748704513419e+02,2.5007874352256704e+02,4.9999999999999994e-01,True,1,1,1.2880571156586970e-01,6.9905901259640169e-01,1.3060286549717898e-01,7.9860371224984605e-01,4.0760458211132966e-01,7.9889554179155642e-01,3.6349715216517370e-01,1.3249347479498880e-01,1.3249347555008745e-01,1.3249347512609416e-01
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,6.0000000000000000e+00,-4.0000000000000002e-01,5.7595865315812871e+00,6.8051919113145857e+02,3.4025959556572923e+02,4.9999999999999989e-01,True,1,1,1.0907395441133827e-01,7.3931599772183032e-01,8.8901534017098813e-02,8.2804098850075369e-01,3.8336302526570615e-01,8.2562596463487459e-01,3.5603566893006300e-01,1.2716660661895318e-01,1.2716659885935436e-01,1.2716660624124831e-01
