lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_p,optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id
electron,gradient_local_minimum_0290,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,2.3504335065138093,0.0,0.0,3.141592653589793,0.0,0.12059598552424938,3.123024249187175,0.9531854815114462,1.5417682289880907,3.14982375013444,0.0431659027116322,5.934935949874654,-0.0398908079739055,22.65000384178675,0.9728129556109539,-22.675683717946416,0.001601506191671607,0.0002867677510914437,1.5128399488173008,0.9652922660475786,1.5822220922048096,90.65464813569457,0.29932189129259074,0.2864819532127539,0.29932189129259074,0.2864819532127539,False,,gradient,468003133,1.0413539434282497,2.61155950768766,1.0,0.0014333728643875978,0.7600492831295045,0.9999999999999999,0.1034272952026681,3.1894686072619916e-05,0.0015135887133724858,0.05051271174842592,0.050512663472989064,0.9987226882331544,0.0006072123720220134,0.0006297424357242579,0.9999998904406928,0.9999999043700674,0.05052889732561288,0.9987500100389775,1.3726600436051835,0.05832711516359066,0.002552404182874471,0.0025524041729500548,0.0025524041825422403,0.344847389575652,0.18040641277078773,0.5252535180543348,0.5252538023464397,0.262626616881115,-1.2523726180707715,0.9999989175057712,0.344847389575652,0.07906856031039998,0.23774403580193476,0.2377440358019347,0.07928744855243632,0.23700216185162548,0.23700216185162545,0.07906856031039998,0.0012773117668456457,468,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,3163,225,0.0511036042044634,0.927809916557191,0.0013116830073875985,0.0012773117668456457,140,126,False,1e-05,0.001277311888286503,True,0.07219008344280901,0.9986883169926124,0.9987226882331544,0.9516905733698703,0.45659188871429185,0.12385176726030964,0.633509647604359,0.11558130421779111,0.6517897692656933,0.891703193066904,0.6318413843930066,1.0,0.994089493307988,0.49076006949098366,0.0,0.15170418106597508,0.5013100197021472,0.3314732552096878,0.8312852096542555,290
electron,gradient_local_minimum_0291,gradient,gradient,gradient,0.00051099895,24.999996414550814,4.999999641455068,2.412015386401264,2.3508067980569143,0.0,0.0,3.141592653589793,0.0,0.12059597624481866,3.141592653589793,3.115241550367632,1.5249255569616027,3.1430154458044055,0.05132158883880889,0.0014227922146122008,-0.04585468520069234,22.64229190714962,0.9726589946165609,-22.681231913968062,0.0016006542631487048,0.0002865567038499859,1.5163086071779963,0.965116487087185,1.576247145800411,90.31230892390568,0.3042175378049865,0.2847475343957734,0.3042175378049865,0.2847475343957734,False,,gradient,415001905,0.5314839427470273,1.0399635983010433,0.9999999999999999,0.0014234183393190894,0.7635071447709055,1.0,0.0025554954167293234,-4.243710438522896e-05,-0.0015305278575126723,0.05053141234880362,0.05053134739763317,0.9987216999854934,0.0007341789066780869,0.0007728820666096013,0.9999996919708312,0.9999997211378697,0.0505464863963164,0.9985695548010473,1.3726455476601045,0.058347394670498334,0.0025538109011762574,0.0025538109072142977,0.002553810921657101,0.525265411753432,2.944010187855284e-07,0.525265411753432,0.5252657061544508,0.2626325586762066,-4.302601025222055e-09,0.9999988790396352,0.525265411753432,0.07897006285984541,0.23699441116474065,0.23699441116474065,0.07952363510612195,0.23773988268080878,0.2377398826808087,0.07897006285984541,0.0012783000145065726,415,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,1941,180,0.05029844452606444,0.7537760868715555,0.0012901478940228195,0.0012783000145065726,85,71,False,1e-05,0.0012783000113995024,True,0.24622391312844447,0.9987098521059772,0.9987216999854934,0.7819741057960682,0.7284416871919662,0.3016287600008901,0.7236428756350289,0.9258552677974324,0.15229456435373515,0.2914044717575302,0.11204160852048267,0.9999999106889365,1.0,0.48539888047520136,0.0,0.4958060916662683,0.5002264444139483,0.16917659332431859,0.3310306946104905,291
electron,gradient_local_minimum_0292,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,2.351743053316113,0.0,0.0,3.141592653589793,0.0,0.12059598552424938,3.141592653589793,5.627375177013559,1.5099639862362582,0.022753780758114305,0.05129957291218202,3.1643464343479057,-0.06079482840729903,22.633925266714527,0.9722858891561913,-22.690251265523294,0.0015992706087901306,0.00028621404370340105,1.5250031251793192,0.9651299371326002,1.5612635591484403,89.4538126467792,0.3085633644372992,0.2804003650328888,0.3085633644372992,0.2804003650328888,False,,gradient,1399005527,1.0331939700277486,0.5369568341345373,1.0,0.001441223885469442,0.773831002533941,1.0,0.002557642670587329,3.0074156971593435e-05,0.00151877525073945,0.05055280326937162,0.050552757593486326,0.9987206105103273,0.000728343369484056,0.0007667457939752298,0.9999996972585595,0.9999997259684748,0.05056801931390952,0.9985771761242336,1.372627707610424,0.0583722351913414,0.002556006175025965,0.00255600617979105,0.0025560061941554764,0.5252761161776869,2.85437316727144e-07,0.5252761161776875,0.5252764016150037,0.26263791537018566,-6.680599743351187e-08,0.9999989131919298,0.5252761161776869,0.07952252846361986,0.2377346895994856,0.23773468959948557,0.07896538950230653,0.2369889087855108,0.23698890878551088,0.07952252846361986,0.0012793894896726554,1399,sobol_screened,0.10055605573801829,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,5550,180,0.05118843280710744,0.10055605573801829,0.0013139401583498467,0.0012793894896726554,264,250,False,1e-05,0.0012793894648940318,True,0.8994439442619817,0.9986860598416502,0.9987206105103273,0.7524746349081397,0.8059323327615857,0.8770876545459032,0.24106843955814838,0.9656564239412546,0.8169997474178672,0.3118272181600332,0.12901804968714714,1.0,1.0,0.4806364646004862,0.0,0.8956245760543375,0.0036213766816831456,0.32887585500531147,0.17091866875897313,292
electron,gradient_local_minimum_0293,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,2.3521449338636558,0.0,0.0,3.141592653589793,0.0,0.12059598552424938,3.0930547615605537,3.1464978023066275,1.5520773677128572,0.000184745780545464,0.0027587997395985987,3.058486400422673,-0.06720561623892908,22.645178322037378,0.9721434682159936,-22.68075856348598,0.0016007269231056043,0.0002865747017849747,1.5287360105999914,0.9657512407802945,1.5548266040168002,89.08500228482114,0.2963240430441918,0.27853392231991775,0.2963240430441918,0.27853392231991775,False,,gradient,996001445,2.599894491942092,2.1174489176632303,1.0,0.0015276606004591482,0.7806509196786604,1.0,0.0027608731510421736,-9.76620434772757e-06,-0.0014759740354915937,0.05054371270700511,0.050543698292341066,0.9987203911794432,0.000633200927314863,0.000600925848562892,0.9999998062414945,0.9999997863188352,0.050572263619156975,0.9987511324344761,1.3726240560283316,0.058377136336017744,0.0025567917819922016,0.0025567917682205875,0.0025567917922756844,0.525240656447171,1.2236284316735624e-05,0.5252526273564013,0.5252528927314877,0.26262618099065743,0.009547973548877528,0.9999989895340318,0.525240656447171,0.07919438389780722,0.2370051525026794,0.23700515250267934,0.07883773404370276,0.23774195476583287,0.23774195476583285,0.07919438389780722,0.0012796088205567768,996,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,1477,243,0.05145331190126114,0.802373358349115,0.0013073839209294391,0.0012796088205567768,59,45,False,1e-05,0.001279608816047162,True,0.1976266416508849,0.9986926160790706,0.9987203911794432,0.8859522755057113,0.3349326288158102,0.7647844804538408,0.047712921552789424,0.8336798992713911,0.8338423937502394,0.6460906013334611,0.8973421291376275,1.0,0.9845499091125717,0.494041570265117,0.0,0.5007806786648851,2.940320418918111e-05,0.8275721198199516,0.6740049239813736,293
electron,gradient_local_minimum_0294,gradient,gradient,gradient,0.00051099895,24.999901517889896,4.99999015177929,2.412010474574288,2.351605040434535,0.0,0.0,3.141592653589793,0.0,0.12059573064437323,3.09471220228648,2.657331580866907,1.5539614339048464,6.265106367179021,0.023112649242190735,4.274077870977418,-0.05867221020579755,22.646894568903303,0.9723530119203239,-22.67641022230915,0.0016013946025927386,0.0002867401042999063,1.5237648975674531,0.965620239559487,1.563393805846521,89.5758667919009,0.29577484348632893,0.2810170167834365,0.29577484348632893,0.2810170167834365,False,,gradient,1328001956,1.0279033244038527,0.5470141546993382,1.0,0.0015223803397666682,0.7826111807301707,0.9999999999999999,0.25008674547398163,5.024577266388164e-05,0.0014811988888586702,0.05055089576863692,0.05055082134465429,0.9987202353129798,0.0007415706040916895,0.000719541748474892,0.9999999119968189,0.9999998958959347,0.050578980966789644,0.9985997091945837,1.3726187337552562,0.058384891707349076,0.0025571656430709625,0.0025571656279387628,0.002557165648350218,0.4165606714170912,0.10869733939095663,0.5252577295101234,0.5252580108080478,0.2626287241060995,-0.944535949857497,0.9999989289152431,0.4165606714170912,0.07961833394163188,0.23773080767817883,0.23773080767817886,0.07878741761848174,0.23701118151377332,0.23701118151377343,0.07961833394163188,0.0012797646870201795,1328,sobol_screened,0.08674271391732602,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1995,153,0.05049322930781578,0.08674271391732602,0.001296317546033987,0.0012797646870201795,87,73,False,1e-05,0.0012797647270417212,True,0.913257286082674,0.998703682453966,0.9987202353129798,0.8649410381913185,0.926749830134213,0.65171202365309,0.20991178508847952,0.3998644994571805,0.09550776612013578,0.31748359743505716,0.1456937100738287,0.9999975468763094,0.9850774888813976,0.49464128716025185,0.0,0.4229274565291689,0.9971226473330482,0.3271917901989304,0.17412001332326882,294
electron,gradient_local_minimum_0295,gradient,gradient,gradient,0.00051099895,24.999972314228042,4.999997231422037,2.4120141389756444,2.350120599458786,0.0,0.0,3.141592653589793,0.0,0.12059591387122748,3.1415832632403036,4.78310378396974,1.5358734717975182,6.280678498080217,0.051331094981335576,3.138903230888817,-0.03491507019918206,22.648396920944805,0.9729320145988486,-22.67461115689659,0.001601670952810539,0.0002868085731775385,1.50994607087119,0.9651067747468423,1.5872045659237493,90.94012285132467,0.30103531801725614,0.28792820004136205,0.30103531801725614,0.28792820004136205,False,,gradient,697002785,2.114792994112361,0.54335079505956,1.0,0.0014639681312429594,0.7844571769567785,1.0,0.022224954715773397,2.8623089995016837e-05,0.0014974517857418816,0.05056819383739883,0.0505681509757016,0.9987198547191352,0.0007254210208683318,0.0007623840682267132,0.999999719197633,0.9999997466982579,0.0505833116952223,0.9985817822947844,1.3726150510103685,0.05838987761130077,0.002557563949476792,0.002557563956901946,0.00255756395693101,0.5226618633910919,0.0026222335076188097,0.5252838197979754,0.5252840968987107,0.2626417713486201,0.14141900985943182,0.9999989449490785,0.5226618633910919,0.07896893767715499,0.23772585800266355,0.23772585800266352,0.07903201663690519,0.23699004509862578,0.23699004509862573,0.07896893767715499,0.0012801452808648417,697,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,2816,324,0.050950443460466274,0.8865359995657679,0.0013066955224895205,0.0012801452808648417,121,107,False,1e-05,0.0012801451903202699,True,0.11346400043423215,0.9986933044775105,0.9987198547191352,0.8292925310132695,0.3540096506853085,0.9666723067385344,0.10939369196245231,0.6243325232316091,0.9383176481174871,0.5972367111816921,0.05956254766342226,0.9999993103663708,0.9999970109589228,0.48888371000057146,0.0,0.7612546105403333,0.9996010289404477,0.6731595172581836,0.17295392973328072,295
electron,gradient_local_minimum_0296,gradient,gradient,gradient,0.00051099895,24.999797604144685,4.999979760373504,2.4120050960139072,2.350079950436453,0.0,0.0,3.141592653589793,0.0,0.1205954617063932,3.124960580782353,1.7582452783831621,1.5399448713239632,6.2545359857925495,0.050457898970686296,3.441019863758899,-0.03440668759618774,22.64901529422227,0.9729452708308634,-22.672566510642564,0.0016019851023066178,0.00028688641390111404,1.5096460999778705,0.9651269661735119,1.5877135144584145,90.96928345435036,0.2998494259440752,0.2880738177339714,0.2998494259440752,0.2880738177339714,False,,gradient,1084007467,2.1161600624183317,0.5450701448036888,1.0,0.0014739261698739103,0.7866988768688826,1.0000000000000004,0.1273851195271485,3.657963967901301e-05,0.0014927234840197597,0.050571326291801194,0.05057127168851401,0.9987197022209218,0.0007718758305301466,0.0008039176233645911,0.9999997856915761,0.9999998109479551,0.05058828018584057,0.9985230550402934,1.3726110546033439,0.05839561304164778,0.002557931986653735,0.002557932008154098,0.0025579320163181974,0.505237851865324,0.020045797707690938,0.5252833712808245,0.5252836495730149,0.26264154649431704,0.3932272781414387,0.9999989404117542,0.505237851865324,0.0791061120576545,0.2377232603004424,0.23772326030044244,0.07896402755362773,0.2369930901265429,0.23699309012654296,0.0791061120576545,0.0012802977790782322,1084,sobol_screened,0.027837170314228277,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,7513,153,0.0520269661742208,0.027837170314228277,0.0013308631275149585,0.0012802977790782322,365,351,False,1e-05,0.0012802977783248348,True,0.9721628296857717,0.998669136872485,0.9987197022209218,0.594556899741292,0.8093974776566029,0.41829555854201317,0.03267684392631054,0.20535300485789776,0.9680844014510512,0.6593128889799118,0.13737171050161123,0.9999949584489715,0.9947058467976633,0.4901796767204429,0.0,0.27983342722266585,0.9954403188850248,0.6735946686150626,0.17350121575464447,296
electron,gradient_local_minimum_0297,gradient,gradient,gradient,0.00051099895,24.999974376799464,4.999997437679291,2.41201424573376,2.3534452165172635,0.0,0.0,3.141592653589793,0.0,0.12059591920933098,3.1017536055864774,6.2364104361924335,1.5224431296459093,3.1736645658595615,0.011937096939540025,0.29887819463354737,-0.08795437044189865,22.632725354559657,0.9716240227110676,-22.69762555256974,0.00159814049193636,0.00028593427366048235,1.5408257024240157,0.96573720561488,1.5339580869035943,87.88932432953791,0.30493853483407984,0.27248843582904037,0.30493853483407984,0.27248843582904037,False,,gradient,1338006745,2.5932569643017787,1.018530374275686,1.0,0.0015322987309198718,0.7915428600254201,1.0,0.011279570292629828,-5.963957717025625e-05,-0.001461831322309575,0.050564183495196646,0.05056409631219469,0.9987196443701221,0.00038883330368838216,0.0003665277795688564,0.9999999042612672,0.9999998958387369,0.05058670598039549,0.9990701708656714,1.3726119057557755,0.05839380299523943,0.0025587292804223924,0.0025587292840884616,0.0025587292879957276,0.0010643512450062564,0.5242052829898622,0.5252693573291396,0.5252696342348685,0.26263454021170535,3.051545124283738,0.9999989456625289,0.0010643512450062564,0.07772589468654569,0.23701374475161957,0.23701374475161952,0.08064466718107269,0.23771662101351201,0.23771662101351201,0.07772589468654569,0.0012803556298779384,1338,sobol_screened,0.08783319530548761,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,6775,189,0.05415293824994572,0.08783319530548761,0.0013628251774157052,0.0012803556298779384,305,291,False,1e-05,0.0012803555916380827,True,0.9121668046945124,0.9986371748225843,0.9987196443701221,0.45571288373321295,0.9604869317263365,0.3571885582059622,0.27689274679869413,0.8750201379880309,0.589076797477901,0.8558847708627582,0.3270347146317363,0.9999993617436262,0.987318837164394,0.48460869931888345,0.0,0.992555548069909,0.5051044033721432,0.8254593291522216,0.32420828751042735,297
electron,gradient_local_minimum_0298,gradient,gradient,gradient,0.00051099895,24.9998826709288,4.999988267079113,2.412009499059201,2.3501469388244667,0.0,0.0,3.141592653589793,0.0,0.1205956818668123,3.141592653589793,0.6992073577237158,1.535380742842523,6.283180070924856,0.05133014246825062,3.141587417335064,-0.03540818100375909,22.648033849178656,0.9729197048609177,-22.674821143910066,0.0016016386939638068,0.00028680058040284317,1.5102304932444328,0.9651071008641712,1.586710885310773,90.9118370357737,0.3011773951388247,0.28778374777309823,0.3011773951388247,0.28778374777309823,False,,gradient,450002438,2.1178623617112566,0.546418366307586,0.9999999999999999,0.0014733058347059117,0.7894826844389965,0.9999999999999998,0.0025601246384228922,3.275629441162886e-05,0.001492890952727411,0.050578614498931765,0.05057856559735619,0.9987193239033839,0.0007230594647941405,0.0007599252172523161,0.9999997208827208,0.9999997482145515,0.05059378744547449,0.998584820362689,1.3726063720413408,0.05840196244409361,0.002558631012497653,0.0025586310047982968,0.0025586310267524076,2.769427143722858e-07,0.5252890302875224,0.5252890302875224,0.5252893072302367,0.262644376672404,3.1415926535750978,0.9999989455611963,2.769427143722858e-07,0.0789649596649723,0.23772108082209525,0.23772108082209528,0.07903101907246818,0.23698961194766816,0.23698961194766818,0.0789649596649723,0.0012806760966160846,450,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,2467,171,0.05204933306217445,0.8193187899521445,0.0013140737906532918,0.0012806760966160846,115,101,False,1e-05,0.001280676063116326,True,0.1806812100478555,0.9986859262093467,0.9987193239033839,0.02530779629224747,0.42203405872044697,0.7166172547569798,0.04861394705793783,0.4360246045497694,0.13521994187644057,0.8106567430626821,0.3580198230645474,0.9999970774105257,1.0,0.4887268695029875,0.0,0.1112823072279525,0.9999991666241764,0.6741365273092442,0.17393036798810055,298
electron,gradient_local_minimum_0299,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,2.3513690295169454,0.0,0.0,3.141592653589793,0.0,0.12059598552424938,3.141592653589793,3.0217813665124025,1.5159422446652586,3.158835344404997,0.05130975094649619,0.01724269081520324,-0.054826577217136664,22.637268943351327,0.9724349699407725,-22.686648801440974,0.0015998230722580966,0.0002863508440743284,1.5215290670439208,0.9651245316327346,1.5672519956117537,89.7969247820093,0.3068273231418781,0.28213739409710203,0.3068273231418781,0.28213739409710203,False,,gradient,182008102,1.0217445667343923,2.5931903162329353,1.0,0.0014768949056649856,0.7927101020938405,1.0,0.0025608227899476155,3.700295747982585e-05,0.0014896848083650847,0.050585563072179415,0.050585507949435796,0.9987189701909747,0.0007206786133064913,0.0007574253369431252,0.9999997225829389,0.9999997497406845,0.05060076520919732,0.9985879575523097,1.3726005900997,0.05841001202650881,0.002559344368970073,0.002559344368969601,0.002559344368951593,2.7731876933723143e-07,0.5252925041981447,0.525292504198145,0.525292781516914,0.26264611343968797,-3.1415926056902306,0.9999989441363795,2.7731876933723143e-07,0.07951465361425318,0.23771748051416391,0.23771748051416391,0.07896107030942517,0.23698973796892203,0.23698973796892198,0.07951465361425318,0.0012810298090253358,182,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,8160,108,0.05240528345076055,0.7444822971210632,0.0013445861131546888,0.0012810298090253358,392,378,False,1e-05,0.0012810297175321894,True,0.2555177028789368,0.9986554138868453,0.9987189701909747,0.5385892183765505,0.9880113153448947,0.6589641339551874,0.4344767461363333,0.4544121476648455,0.5408716727922075,0.1991153829643201,0.9255334646694818,1.0,1.0,0.48253940336059864,0.0,0.48093144142343114,0.5027442594754449,0.32523139674613094,0.8254381144130137,299
electron,gradient_local_minimum_0300,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,2.35193133250732,0.0,0.0,3.141592653589793,0.0,0.12059598552424938,3.141592653589793,0.9245697865447867,1.5069544609308398,6.223618263979648,0.05129375341583886,3.0820256103898567,-0.06379850709354663,22.63224247444791,0.9722108435205865,-22.692064718519678,0.0015989925978552415,0.00028614521123423515,1.526751953962914,0.9651326749473013,1.5582482143466794,89.28104611586159,0.3094370726763387,0.27952595064043956,0.3094370726763387,0.27952595064043956,False,,gradient,678006757,2.584353346413214,2.127386044106535,1.0,0.0015005606685317982,0.805808529889633,1.0000000000000002,0.0025643860707827947,-4.08680180911114e-05,-0.0014864996205855019,0.050619685555439047,0.05061962480514566,0.9987171982988574,0.0007134238434313191,0.0007510929638679724,0.999999709098211,0.9999997366911472,0.050635363835446125,0.9985964292365214,1.3725719147290651,0.05844992389630582,0.0025628670450069837,0.0025628670638039833,0.002562866956527257,0.5253095652020296,2.7755680720442655e-07,0.525309565202033,0.5253098427588369,0.26265464382261455,1.5870725790120271e-07,0.9999989432644079,0.5253095652020296,0.07903374335416528,0.23698294765543876,0.23698294765543895,0.078956049846047,0.2377072095857244,0.23770720958572447,0.07903374335416528,0.0012828017011425885,678,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,6778,216,0.051198499115326715,0.4559196598619898,0.0013113410100650258,0.0012828017011425885,316,302,False,1e-05,0.001282801619884144,True,0.5440803401380102,0.998688658989935,0.9987171982988574,0.9255480290820933,0.9811042792800492,0.9905605094480138,0.23710369649436303,0.1034027626580031,0.008672497002862689,0.8066815094334594,0.5668417223289776,1.0,1.0,0.4796785029430513,0.0,0.14714985176202136,0.9905196106293613,0.8226252195554886,0.6771680095685358,300
electron,gradient_local_minimum_0301,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,2.350597815130868,0.0,0.0,3.141592653589793,0.0,0.12059598552424938,3.141592653589793,0.6986666292317444,1.5282686868035342,6.272165666516227,0.05132493489096334,3.1305730129264355,-0.04251482190111882,22.644166534374573,0.9727423644049059,-22.679220863000364,0.001600962992214621,0.0002866331789229985,1.5143660094595175,0.9651135256274656,1.5795936216944981,90.50404786887914,0.3032460872041283,0.2857189228912414,0.3032460872041283,0.2857189228912414,False,,gradient,1541004724,0.5692727757718509,2.139418887180458,1.0,0.0015375745255128456,0.8245053666744707,0.9999999999999999,0.002567556117894598,-3.781702286825839e-05,-0.0014610246405501771,0.05065218106039568,0.050652125808793434,0.9987155705358312,0.0007072613388894297,0.0007433918619516079,0.999999732740862,0.9999997589349694,0.05066781312914845,0.9986051331892283,1.372545044068791,0.05848735838703324,0.002566174432483134,0.00256617440782576,0.002566174437228404,2.6727773505541563e-07,0.5253258232340333,0.5253258232340334,0.5253260905117684,0.26266277797814924,3.1415926259624793,0.9999989824311422,2.6727773505541563e-07,0.07895036078010248,0.23698044113071562,0.2369804411307157,0.07950987981101883,0.2376934683575161,0.23769346835751612,0.07895036078010248,0.0012844294641688458,1541,sobol_screened,0.12225183918436444,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,4777,153,0.051172682374414934,0.12225183918436444,0.0013138964364901584,0.0012844294641688458,222,208,False,1e-05,0.0012844294641688458,True,0.8777481608156356,0.9986861035635098,0.9987155705358312,0.81090007442981,0.8366993386298418,0.045417577028274536,0.3264334574341774,0.020478181540966034,0.7464133109897375,0.12607652321457863,0.6176990922540426,1.0,1.0,0.48646303175468425,0.0,0.11119624761558462,0.9982461697173299,0.18120515246346844,0.6809981824778637,301
electron,gradient_local_minimum_0302,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,2.3514263646893596,0.0,0.0,3.141592653589793,0.0,0.12059598552424938,3.091059728708626,0.20955529243531923,1.564537244149121,3.149851064308105,0.010273383311232955,4.896431799999233,-0.055741582175187696,22.651063240686213,0.9724290616470198,-22.67272105146083,0.0016019613550640028,0.0002868805295046032,1.5220616103834992,0.9657185095833567,1.5663341482444186,89.74433600162381,0.29270002781657767,0.2818711224292702,0.29270002781657767,0.2818711224292702,False,,gradient,1258001387,2.5652380235646692,0.9893922662487061,1.0,0.0016381715961916194,0.8351547157763802,0.9999999999999999,0.1508820652320532,-3.3406897870180696e-05,-0.0014156094671588515,0.05064886228284552,0.050648814991724626,0.9987151522902665,0.0006959114444017099,0.0006649189201899207,0.9999998233389907,0.9999998022471503,0.05067675388152065,0.9986648945555268,1.3725376160408722,0.05849767625189501,0.0025672069711039263,0.002567206962999061,0.002567206974059343,0.021546868393023333,0.5037573203117929,0.5253039361390166,0.5253041887048162,0.26265184178660844,-2.7337159149292627,0.9999990384017295,0.021546868393023333,0.0774005725961424,0.23700023257836,0.23700023257836011,0.08106023697591584,0.23769557871682373,0.23769557871682376,0.0774005725961424,0.001284847709733472,1258,sobol_screened,0.07264692423010966,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,1417,243,0.05164671341614704,0.07264692423010966,0.001316098976177682,0.001284847709733472,55,41,False,1e-05,0.001284847653754695,True,0.9273530757698903,0.9986839010238223,0.9987151522902665,0.6128129856660962,0.9409761121496558,0.76570915710181,0.23900895565748215,0.9807585384696722,0.5264156702905893,0.9440162600949407,0.4256306663155556,1.0,0.9839148704325416,0.49800767211540825,0.0,0.03335176064214872,0.5013143668879024,0.816540623315202,0.3149333396607484,302
