optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
100,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.2795429818932945,0.5631589332374978,0.2694481660755351,0.8953733171636512,0.7010935712666616,0.4663589805039447,0.5409214466696239,0.8693166145848651,0.2795429818932945,0.5631589332374978,0.2694481660755351,0.8953733171636512,0.7010935712666616,0.4663589805039447,0.5409214466696239,0.8693166145848651
101,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,334,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.6345955849673984,0.6382537786664296,0.02235866041270797,0.9933579608544759,0.6704728206738776,0.40174976722178257,0.14983639302718854,0.8425731668315581,0.6345955849673984,0.6382537786664296,0.02235866041270797,0.9933579608544759,0.6704728206738776,0.40174976722178257,0.14983639302718854,0.8425731668315581
102,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.7461515130647314,0.3196543992958163,0.02937966366071845,0.8508388978015724,0.7951340612344259,0.3218738929362739,0.5182714002078499,0.7514310852568218,0.7461515130647314,0.3196543992958163,0.02937966366071845,0.8508388978015724,0.7951340612344259,0.3218738929362739,0.5182714002078499,0.7514310852568218
103,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,5602,351,0.051127266356196535,0.8965075819059527,0.0013127235507353063,1.9127007564456733e-06,246,232,False,1e-05,1.9127007564456733e-06,True,0.10349241809404734,0.9986872764492647,0.9999980872992436,0.5611877153553902,0.8111881247587768,0.965643374784568,0.4919668216148419,0.9247101414333223,0.799368242541064,0.28403335111995237,0.5167436738259557,0.0823649950441907,1.0,0.9996903786080095,2.44140625e-05,0.9952459260219146,0.9999603012559382,0.15588403140787757,0.6691055126364582
104,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,1804,1035,1.661432426494875,0.9931590461920774,0.00014925989448644206,1.9390807084573858e-05,40,26,False,1e-05,1.9396717892750104e-05,True,0.006840953807922546,0.9998507401055136,0.9999806091929154,0.3934788597181499,0.792406175643173,0.17211748482189104,0.20453743597750337,0.25291036770859904,0.47237245798823657,0.9909083026034954,0.9629445170009763,0.3366469529895298,0.999609375,0.15345790976674625,0.0,0.3111666518976329,0.5017487361955494,0.00748628808620585,0.5071490081566087
105,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.14744501951560576,0.4546614577590758,0.9548073911950008,0.8756601580246811,0.28791511479672527,0.2763415882201171,0.8737267449046787,0.14073579223532548,0.14744501951560576,0.4546614577590758,0.9548073911950008,0.8756601580246811,0.28791511479672527,0.2763415882201171,0.8737267449046787,0.14073579223532548
106,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,10423,144,0.05270081909774792,0.9788471673429885,0.001346330973502785,0.001204304882515661,512,500,True,1.220703125e-05,0.0012042920688258851,False,0.021152832657011518,0.9986536690264972,0.9987956951174843,0.6304388512793171,0.19483118965005874,0.38904345122437756,0.23623922000156888,0.6339512958725223,0.8583719769307186,0.5289755108552282,0.3861031091365903,1.0,0.9999789900084204,0.4897784532795662,0.0,0.7317070167402028,0.49987618033389214,0.9138653245522792,0.4140640664246807
107,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,11149,234,0.051030384830165317,0.755214330987565,0.0012720346205612465,0.00023997547423926235,512,506,True,0.00078125,0.00023979756901315596,False,0.2447856690124351,0.9987279653794388,0.9997600245257607,0.420513596012322,0.7679955854848859,0.15406214698512002,0.45595134091490414,0.09173389494800899,0.5593810902084246,0.326297743432108,0.5614630868856824,0.10350687702875673,1.0,0.425548635939509,0.0,0.05453913340408781,0.49959205601338263,0.07498707957348268,0.5718621963583831
108,latin_hypercube,nan,False,False,2,ABNORMAL: ,2,12026,621,5.871321782583996,0.8996074297809555,0.5912266407526805,9.693573885738438e-05,512,505,True,0.000390625,9.689006213631224e-05,False,0.10039257021904446,0.4087733592473195,0.9999030642611426,0.19287082128913519,0.6464626923557054,0.2626846818761174,0.5844522657460208,0.13750718484980048,0.7709960401699729,0.21762502358713665,0.4988030741949567,0.12510003973576148,0.9858678625995215,0.514760453694951,0.0,0.9825974126534136,0.005521487340160973,0.05766644706155868,0.4454077979708162
109,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,1296,369,1.7179206695224358,0.8560979403124342,8.797203404631304e-07,1.0551086671028997e-08,41,27,False,1e-05,1.0534121575034305e-08,True,0.14390205968756573,0.9999991202796595,0.9999999894489133,0.8530028853234993,0.19616398434265797,0.956875822171839,0.20281969690603352,0.3575527375494626,0.9880884590418156,0.8529653860112663,0.3521764621754544,0.7754408137506951,0.9966873908548014,0.9998693341708692,0.005089692444074823,0.6304488901625774,0.9999928171280746,0.5880717545608839,0.09408775478748153
110,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,11155,153,0.051074226609209114,0.7429663236652752,0.0013108004861647204,0.000688476361347834,512,505,True,0.000390625,0.0006883223392798454,False,0.25703367633472485,0.9986891995138353,0.9993115236386522,0.47255764529950284,0.5043964365440287,0.8274239997352774,0.7313047869735099,0.8314500406332286,0.22259560089599525,0.5808189672540423,0.2190545657065309,0.08030284255470153,0.9797290375198714,0.4637062641772993,0.0,0.003166371485483968,0.9992307666053651,0.8636624493977652,0.37007265096712993
111,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,8188,162,0.05074084357673419,0.9967059481785283,0.001301413832040188,0.0012987222905503915,367,353,False,1e-05,0.0012987223007860926,True,0.0032940518214717193,0.9986985861679598,0.9987012777094496,0.9454197635693857,0.4430065814609287,0.22088032529357776,0.7890977300429186,0.04627751283967185,0.3663598035004025,0.5112335139521711,0.09857020663712768,0.9998814535342693,0.9830818462196207,0.49196373483004463,0.0,0.003608851460104933,0.5007956454956347,0.7861835457518243,0.2844360504564662
112,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,10737,144,0.051256168337101914,0.901105685246437,0.0013183166791416179,0.0006267111730074992,512,505,True,0.000390625,0.0006266003018261523,False,0.09889431475356299,0.9986816833208584,0.9993732888269925,0.5230599269891297,0.3479424513100597,0.043228218829648515,0.4218597687377937,0.8157003321786863,0.15977953353236635,0.7622255621347029,0.40910748530368196,0.05423024170190764,1.0,0.2545398310692364,0.0,0.9998417991457652,0.5020859329713078,0.6239279859120078,0.11993024914612567
113,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,3562,144,0.051341811991939344,0.8550402919272054,0.0013144439580707878,0.0013105002984398206,158,144,False,1e-05,0.0013105002612325833,True,0.1449597080727946,0.9986855560419292,0.9986894997015602,0.8972147028317674,0.858178558907207,0.06253821509623636,0.15949904718394606,0.23862521356073857,0.6724491181354556,0.21874564678701397,0.5090143663450827,0.9998741941417193,0.9878244346526749,0.4633308385258689,0.0,0.29131613893842945,0.9876327134788159,0.2382008375941684,0.7383569477389522
114,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,3702,423,0.00392486701852599,0.5871119981598547,8.09093482744272e-05,5.3925250689368376e-05,151,137,False,1e-05,5.392525246195046e-05,True,0.41288800184014535,0.9999190906517256,0.9999460747493106,0.2730460527655984,0.9381239471240462,0.8105662681273549,0.4253634774108213,0.824165623343567,0.9576499682345454,0.7655929640616127,0.9230153799493467,0.12436935796706322,0.9874898934471936,0.7146474131463024,0.0,0.000492372359950653,0.9996988432156085,0.5453791673197862,0.9570736144813426
115,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,4341,297,1.9856213744512847,0.38615147618873513,0.04719883445194151,0.015331869225961858,182,168,False,1e-05,0.015332099066909133,True,0.6138485238112649,0.9528011655480585,0.9846681307740381,0.17634618804891858,0.5090117282066791,0.5995801689763686,0.6738202776962865,0.4466858850472259,0.0740698730784107,0.3435746807338677,0.9900785865713555,0.12803410342890795,0.6606817691165338,0.8525060241276259,0.5903506095008864,0.5949922614573884,0.03108928120976444,0.4425056946646737,0.9699731423125066
116,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.38738453876363393,0.32233753125244247,0.8576008178063993,0.871050008198229,0.3838176027786079,0.8008737282631088,0.7204854244902495,0.5634404077078361,0.38738453876363393,0.32233753125244247,0.8576008178063993,0.871050008198229,0.3838176027786079,0.8008737282631088,0.7204854244902495,0.5634404077078361
117,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,3442,153,0.0514131339993504,0.49496356542033815,0.0013168111232380042,0.0013109427380361138,150,136,False,1e-05,0.001310942737644205,True,0.5050364345796619,0.998683188876762,0.9986890572619639,0.5472023726827796,0.6557655615318106,0.3951000678915854,0.06801078401612279,0.5132416205055222,0.7593513934706791,0.8958906754840351,0.8023783400010454,0.7798564693141058,0.9773531125469175,0.4879438703828732,0.0,0.5002698703273923,0.9999982795195279,0.7557552889088418,0.7468527039109308
118,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,11518,531,0.05750446002081958,0.962596114475991,0.0012282713468650952,0.00010176073567214061,512,505,True,0.000390625,0.00010159474147086733,False,0.03740388552400898,0.9987717286531349,0.9998982392643279,0.219943102154619,0.9501940640340079,0.5432033368810617,0.5639726060739715,0.9909938712970102,0.2825539992348354,0.9932982429191897,0.32233553634797174,0.13829418670638868,1.0,0.4455933890819472,0.0,0.027054134475978025,0.5045326072024284,0.5503699240819442,0.047872891395544674
119,latin_hypercube,nan,True,False,2,ABNORMAL: ,5,6981,846,6669.326655189022,0.7316269979047532,0.4847551034403301,0.011606984052057956,280,266,False,1e-05,0.011606984341935744,True,0.2683730020952468,0.5152448965596699,0.988393015947942,0.5340737871678045,0.027453519370135453,0.6415368318162517,0.7181929992465382,0.9683903556717693,0.08333104357868014,0.42148089868333216,0.903552869778797,0.0969732847164403,7.91419387650279e-06,0.9032409439844756,0.5736693281663902,0.9541165475533538,0.9999965680338377,0.4471955770180265,0.9768417852519478
120,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,5205,1431,0.07966383104378634,0.9988077378596849,0.0009851863864245303,1.9474072712966084e-05,175,161,False,1e-05,1.9474079139158995e-05,True,0.0011922621403150982,0.9990148136135755,0.999980525927287,0.9494673577005295,0.2554277004637111,0.3324773910268906,0.6927541252700836,0.7447856945880224,0.5903981839937534,0.49417157432914033,0.5213385484288181,0.3269550479045065,0.997414812850603,0.16456428482041352,8.960590603802231e-07,0.49969506801130625,0.4999419734494152,0.9910967661828904,0.5087336311879723
121,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,4320,351,0.05169559109315263,0.7163966600403575,0.0013258940442282263,2.3521424513672784e-06,185,171,False,1e-05,2.3526099756088215e-06,True,0.28360333995964243,0.9986741059557718,0.9999976478575486,0.4308199382655713,0.9471510281904142,0.8558598687510938,0.4000249228080253,0.7716720160811907,0.8599433272923714,0.790667667525436,0.07177568707421521,0.0077132708742018875,0.966828669379113,0.9988531817421522,0.0,0.756559302043794,0.9977864561305193,0.6641971890417036,0.17904956749479745
122,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11471,162,0.04961811083946182,0.9953137008987403,0.0012766285115530795,0.0002540077719287437,512,505,True,0.000390625,0.00025387477228089317,False,0.004686299101259692,0.9987233714884469,0.9997459922280713,0.47425529131267735,0.6297259625845772,0.28494899574950083,0.6048866784917001,0.3798211390237683,0.5523934218677016,0.025059436567329937,0.00041829399117435996,0.02817467259324057,0.9727416314090476,0.8517048255484586,0.0,0.4990669038674526,0.5006700721668063,0.4048223037996914,0.07966656109957423
123,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,1422,126,0.05130148913411158,0.8482252829306024,0.0013162450821073701,0.0013107119776361031,63,49,False,1e-05,0.0013107119221094088,True,0.15177471706939763,0.9986837549178926,0.9986892880223639,0.7262998719753119,0.55774747803886,0.2724830132947771,0.37978180080261903,0.33099605854273256,0.7385983881511385,0.9246913673578443,0.884407493842846,0.9999965397069266,0.999998563836236,0.32912605007832807,0.0,0.335596445638809,0.5000830612216739,0.7370005744388268,0.7631824415645432
124,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.46577615421749474,0.9116620043170119,0.7583391949069701,0.9521386261918554,0.9180406745500163,0.8164243219404441,0.8029556477038677,0.06431475434535985,0.46577615421749474,0.9116620043170119,0.7583391949069701,0.9521386261918554,0.9180406745500163,0.8164243219404441,0.8029556477038677,0.06431475434535985
125,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.07039892707162977,0.6498882550990375,0.7327596964368174,0.7951498650084414,0.8423058328862311,0.47612800607274686,0.6272510985905682,0.041789109554815775,0.07039892707162977,0.6498882550990375,0.7327596964368174,0.7951498650084414,0.8423058328862311,0.47612800607274686,0.6272510985905682,0.041789109554815775
126,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,11108,297,0.060706953335305895,0.5474254161530716,0.0013290495787784407,0.001147383443128147,512,501,True,2.44140625e-05,0.001147352957883374,False,0.4525745838469284,0.9986709504212216,0.9988526165568719,0.7036115360761052,0.5159459636738369,0.16354003154479874,0.29574831887798664,0.23346077366753545,0.5220633594912358,0.15143343376080767,0.6516258066214028,0.9999910911768656,0.9975859152559701,0.4905447787257919,0.0,0.007558751723427399,0.5001191840193879,0.44046476505993676,0.9403843244484567
127,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2781,261,0.05040489408202052,0.8536406168579693,0.001295466383923638,2.5100605097749806e-06,119,105,False,1e-05,2.509981440135256e-06,True,0.14635938314203062,0.9987045336160764,0.9999974899394902,0.5654624825768131,0.31857177388941693,0.764414757744152,0.13047770050853627,0.39684011435137406,0.35772775286387587,0.3161928111701684,0.01098317660472338,0.2538238696604532,0.9999878402526701,0.87003637572687,0.0004762487113855359,0.11479025469196552,0.49995894889827786,0.4896970200537858,0.009811994365620469
128,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,11316,189,0.05120835666960102,0.7599976060361848,0.001313971570041761,2.6509070665703405e-05,512,504,True,0.0001953125,2.646444726361885e-05,False,0.2400023939638152,0.9986860284299582,0.9999734909293343,0.010533809950021993,0.6419073649483681,0.7884022385849329,0.41387206288849193,0.48412095793798926,0.10802258158576082,0.5728896622336236,0.647527321523682,0.07352690571028202,0.9807208976505374,0.8736702718967808,0.0,0.5051202026416649,0.49478535721474026,0.9638361316955414,0.532048068506649
129,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,11340,162,0.051199869265565266,0.8957121179400735,0.0013136423227376737,0.00046187219503279753,512,505,True,0.000390625,0.00046176627213712074,False,0.10428788205992644,0.9986863576772623,0.9995381278049672,0.7502331947859425,0.29920348939037783,0.3755385618545697,0.39783352502971947,0.26888772157252827,0.147977139806183,0.13091779274573104,0.10379400391670303,0.03197860077482814,0.9733861944901279,0.8165102697761004,0.0,0.9944930991887162,0.9983204762321407,0.12248624350088902,0.39202659308982674
130,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,336,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.02229923320896038,0.5563107169487314,0.8167630487953811,0.8045485716291073,0.31178865723578514,0.22716671703840668,0.8605583806396139,0.17439809097202683,0.02229923320896038,0.5563107169487314,0.8167630487953811,0.8045485716291073,0.31178865723578514,0.22716671703840668,0.8605583806396139,0.17439809097202683
131,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,5961,153,0.05102252658081959,0.893824865900223,0.0013123700334564115,0.001298086197499937,288,274,False,1e-05,0.0012980861541360689,True,0.10617513409977694,0.9986876299665436,0.9987019138025001,0.854228154683622,0.9180083777856002,0.8963985766413932,0.5834996967649784,0.03880744144298418,0.9346443724038402,0.520297422258659,0.7764776125345589,0.9999949521622729,1.0,0.4789050378337028,0.0,0.1303765457390388,0.990284018266883,0.7912851980889252,0.7085085006077321
132,latin_hypercube,nan,False,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,11357,9,0.0,1000.0,1000.0,0.0012059310640991638,512,505,True,0.000390625,0.0012059061221960654,False,nan,nan,0.9987940689359008,0.9633207952745546,0.8791293149901017,0.8025657332893325,0.8543748034815171,0.5200313943814528,0.24268354710808984,0.7643767154928955,0.3867942763935956,0.2242439208581029,1.0,0.4741418877454092,0.0,0.4258715403560276,0.015388780486428874,0.801332551536933,0.3027448085237352
133,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,10415,9,0.0,1000.0,1000.0,2.1123946236656366e-07,476,462,False,1e-05,2.128814120538891e-07,True,nan,nan,0.9999997887605376,0.7994651759641124,0.654724025251171,0.893582127618414,0.8300916174833319,0.10193870773802705,0.21269285475279334,0.8828871436621301,0.6128761779233931,0.18767242567993891,0.9851525800861375,0.999667649973362,2.44140625e-05,0.00035073763748028064,0.5000085242667802,0.8957959515783769,0.6101827797975425
134,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,10983,198,0.051111308640770535,0.8720931382243807,0.0013138517709276876,4.196865468553135e-05,512,502,True,4.8828125e-05,4.189549851330021e-05,False,0.12790686177561925,0.9986861482290723,0.9999580313453145,0.960652048325902,0.5813871118564615,0.9700586178735497,0.7857957478892333,0.8853892784958409,0.22049832573322503,0.9420751850664734,0.22780962595387108,0.02857598920318042,0.9971018577621489,0.9995046215177446,0.0,0.9182558473571957,2.120295878122095e-05,0.6752500744863126,0.19382315017840587
135,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,333,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.009339358307640848,0.8693068453741183,0.5503327063754366,0.9909177791269063,0.23591470415079288,0.8626152175247535,0.11821625566567259,0.6681583202490152,0.009339358307640848,0.8693068453741183,0.5503327063754366,0.9909177791269063,0.23591470415079288,0.8626152175247535,0.11821625566567259,0.6681583202490152
136,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,10977,117,0.051770119218121906,0.9435522206726032,0.0013279465113459343,0.0012288654975318725,512,502,True,4.8828125e-05,0.0012288346595004107,False,0.05644777932739676,0.9986720534886541,0.9987711345024681,0.6809130731761216,0.2491508963934029,0.11220012155124923,0.2068265653801307,0.31919328381917855,0.5237303955282948,0.9375742313059607,0.6364709211925582,0.999980208050724,0.987110221141003,0.4932641952038161,0.0,0.04173227492765936,0.4966613630072073,0.6033359930793383,0.8954649754254468
137,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,12301,900,7746.658498834119,0.9984932823412409,0.6386737592300817,0.0006449853633084812,512,502,True,4.8828125e-05,0.0006443966567861725,False,0.0015067176587591174,0.36132624076991826,0.9993550146366915,0.8830228443936912,0.06928317275142228,0.27458412097670987,0.1565567093469099,0.6786189639362542,0.9701166808556787,0.03610671803035604,0.00670412344293695,0.17823024353245484,0.1674205243498999,0.9530965647920421,0.6437997125027125,0.9959884379179069,0.4977884501617457,0.48431632008481873,0.008277705333676085
138,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,11030,468,1.6164023848255713,0.8867891718201031,0.006181160742479763,0.0008079561833991278,512,501,True,2.44140625e-05,0.0008076874511904197,False,0.11321082817989692,0.9938188392575202,0.9991920438166009,0.8420003411559743,0.5004595786084761,0.14137171191594597,0.5519037647619953,0.40132672228430694,0.6827616859914358,0.8973904117081601,0.4502407232071594,1.0,0.9882517886418873,0.49630843762483323,0.0,0.5286491450287869,0.9986114236686815,0.5183539202540577,0.019488117366191077
139,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.8186170337723933,0.8817565163425857,0.053760965848125696,0.957096535281783,0.9735007973299215,0.8802157867142283,0.25354480877168395,0.12921267478530665,0.8186170337723933,0.8817565163425857,0.053760965848125696,0.957096535281783,0.9735007973299215,0.8802157867142283,0.25354480877168395,0.12921267478530665
140,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,336,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.016060228997165017,0.2063478243205243,0.8668669699376368,0.8270493475445218,0.19866077567916648,0.8189370988988347,0.6885187381665026,0.9408008775415926,0.016060228997165017,0.2063478243205243,0.8668669699376368,0.8270493475445218,0.19866077567916648,0.8189370988988347,0.6885187381665026,0.9408008775415926
141,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3853,234,0.05166743138112732,0.9679290354809849,0.0013166879452141123,0.0013100253824930297,166,152,False,1e-05,0.0013100252900511977,True,0.03207096451901516,0.9986833120547859,0.998689974617507,0.5086191571320696,0.9990842027029128,0.5079760799093243,0.10863495266612977,0.016639597909984635,0.32641496050335117,0.4622901038163903,0.542696868621073,0.45193204072083465,0.9777895217713055,0.23553948815211975,0.0,0.922326845081495,0.4635564099446211,0.24595889351861866,0.7435812653705304
142,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,10826,369,0.05038735876525034,0.8754471833037125,0.0012882568134909844,0.000983872918380535,512,504,True,0.0001953125,0.0009837882816007282,False,0.12455281669628744,0.998711743186509,0.9990161270816195,0.07372065723224253,0.958182411931807,0.3045151027610763,0.11419465443479657,0.8947359762611649,0.5675410506147542,0.019855182647038255,0.2455596465017439,0.0575853250273865,1.0,0.14648216755753546,0.0,0.8751404703615518,0.4992828597639704,0.3367745833735333,0.16069808373686154
143,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,11277,225,3.1366733856860156,0.9999405817443818,0.49340265748882806,3.0271743584719957e-05,512,502,True,4.8828125e-05,3.0267211014955997e-05,False,5.941825561812038e-05,0.5065973425111719,0.9999697282564153,0.8990792442017624,0.12527963208500706,0.5578628377956063,0.31151141293178936,0.3957408927946662,0.5070399583403041,0.4995702818730249,0.0056771362383938595,0.19435484196348496,1.0,0.47350739147934817,0.0,0.4902058545627451,0.005819677623719106,0.5343660910200351,0.9673595053661374
144,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,11349,135,0.053314315665679166,0.9524039517655194,0.0013712325041608242,0.000254096711021945,512,503,True,9.765625e-05,0.00025399832655437216,False,0.04759604823448066,0.9986287674958392,0.999745903288978,0.8091781951044135,0.5455782667330465,0.17586797391088205,0.7086475334535698,0.8609238303163209,0.6761283130587601,0.7699559955141461,0.9480462103577212,0.09709936259754333,0.9999518428761716,0.5372830239586261,7.384399352190947e-06,0.007742079295814007,0.49809385814692697,0.9206395612411143,0.5758178444020569
145,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,7808,243,0.05027592731321066,0.7236029470617431,0.0012885483579170298,0.0012644726002670748,367,353,False,1e-05,0.0012644725996376893,True,0.2763970529382569,0.998711451642083,0.9987355273997329,0.9061939541632612,0.8526157527126378,0.30918921694809637,0.8199495162282218,0.43536485582301077,0.8388424611178434,0.3834303572579116,0.9051548186285583,1.0,0.9904299570356019,0.4884081875535505,0.0,0.5095667282163033,0.002434542266361503,0.14729075338745024,0.6481861259729353
146,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,3112,396,0.056752245112980076,0.9645801233254278,0.000200586163816463,8.238627545731347e-07,122,108,False,1e-05,8.240706125262065e-07,True,0.0354198766745723,0.9997994138361835,0.9999991761372454,0.42276363336766787,0.18374902974048554,0.9249227835790279,0.33024858948606656,0.271482585596456,0.6084992268719935,0.5567109496354031,0.04474772433913979,0.41124663845529064,0.9912323821884661,0.9993670340911815,0.00859076841485259,0.12271078712678697,0.49996684044757994,0.9661620299011126,0.46341462755857715
147,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,10562,324,0.07014027685052358,0.9416419716390565,0.0018727849740516334,1.0664551029715419e-05,456,442,False,1e-05,1.0666202818421233e-05,True,0.05835802836094349,0.9981272150259484,0.9999893354489703,0.14044100445727808,0.7403414797185687,0.11949802736420768,0.7209821915426097,0.5991699658541506,0.062077777593305156,0.2431311520697395,0.5371406441998718,0.062151487483057974,0.9965377122272606,0.9991354743188847,0.014801748606321519,0.9817316208803347,0.999915678090005,0.09537487877979502,0.6035196491818472
