selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_e_gamma,C_{e\gamma},TxTx,enhanced_region_1,1,2,9.9995787087957189e-01,9.9999999999999933e-01,0.0000000000000000e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175829719559e+00,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,1.0000000000000000e+00,4.7123889803846897e+00,2.6230007135884185e-02,2.8194411403310083e-03,-4.7652268821897881e-02,1.0156878657862487e+01,4.5082694236859233e-01,0.0000000000000000e+00,1.0711237473260788e-02,1.0663025395984960e-07,1.0711237473260788e-02,1.0663025395984960e-07,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3394693191665130e-05,1.1188959956299584e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7254009058089915e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2115257578721271e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1934043513982411e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9996450799587755e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9998058174752491e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.5880538844943949e-11,5.7537263498403535e-03,2.5616716437946281e-08,5.7537289235292319e-03,5.4396790476570880e-06,5.7537289235678234e-03,4.9240392426451059e-10,5.7199483124760579e-03,1.4586439441855198e-07,5.7200195000994504e-03,2.8537793433025232e-05,5.7200195020403926e-03,1.3763777435124769e-10,5.7248643621664241e-03,1.5051509211562019e-07,5.7249379054647651e-03,2.9018594919348176e-05,5.7249379074622185e-03,3.2939806975020719e-07,9.9995787087957189e-01,9.4266669429623882e-08,9.9997645331674789e-01,6.0961630577421513e-03,9.9997645331670459e-01,3.2667190459162575e-07,9.9996385394965548e-01,1.3308244773924600e-07,9.9998310806557433e-01,6.2053590205489086e-03,9.9998310806552959e-01
C_e_gamma,C_{e\gamma},TxTx,enhanced_region_2,2,1,9.9983327923756737e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,1.5707949999999999e+00,4.6142142099600090e+00,1.4726215563702159e+00,5.0000000000000000e-01,4.7123889803846897e+00,3.6941107405844768e-02,7.9010663156504936e-03,-4.7652269166609418e-02,5.5183613598483179e+00,2.2656806195074633e-01,0.0000000000000000e+00,5.3556187366303543e-03,3.7856248025214256e-08,5.3556187366303543e-03,3.7856248025214256e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2677182909575201e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6124433891215220e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4227256963993415e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3864067178613701e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9985197212507815e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9997947607131632e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6152751822879789e-02,5.2220321228935370e-08,1.6152752771804758e-02,5.4391687808337407e-06,1.6152752771887238e-02,0.0000000000000000e+00,1.6129872359073573e-02,2.9922401591579271e-07,1.6129897478972265e-02,2.8468211204844560e-05,1.6129897481773649e-02,1.7867250282170760e-11,1.6123897486279355e-02,2.9958932607133562e-07,1.6123923591025088e-02,2.9015403941574074e-05,1.6123923593813740e-02,1.3005247154192456e-06,9.9983327923756737e-01,2.8143176241707599e-07,9.9985186535451021e-01,6.0962937854294255e-03,9.9985186535368509e-01,1.3420115154614241e-06,9.9985381231477777e-01,2.6759501886906440e-07,9.9987307003395354e-01,6.2054855642106515e-03,9.9987307003309855e-01
C_e_gamma,C_{e\gamma},TxTx,enhanced_region_2,2,2,9.9983327909897746e-01,1.0000000000000000e+00,0.0000000000000000e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,1.5707949999999999e+00,4.8105637508093704e+00,1.6689710972195773e+00,5.0000000000000000e-01,4.7123889803846897e+00,3.6941107405844574e-02,7.9010663156504537e-03,-4.7652269166609300e-02,5.5183613598483179e+00,2.2656806195074630e-01,0.0000000000000000e+00,5.3556187366303942e-03,3.7856248025214256e-08,5.3556187366303942e-03,3.7856248025214256e-08,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2677190107041048e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6124433880583679e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4227014203365809e-05,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3864129526328748e-06,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9985197089963029e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.9997947559473976e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6152751889349348e-02,5.1948051268900988e-08,1.6152752762154683e-02,5.4391687808337407e-06,1.6152752762237162e-02,0.0000000000000000e+00,1.6118982708609925e-02,2.9288923592885294e-07,1.6119007978208512e-02,2.8534692647300282e-05,1.6119007980860262e-02,9.1279178054741136e-10,1.6123897475712808e-02,3.0171563559783509e-07,1.6123923581343985e-02,2.9015419246861348e-05,1.6123923584167067e-02,1.3150805151007923e-06,9.9983327909897746e-01,2.5738774549108819e-07,9.9985186535466630e-01,6.0962937854294255e-03,9.9985186535384130e-01,1.3419980302007729e-06,9.9985013084177754e-01,2.8243198294510503e-07,9.9986938763565791e-01,6.2054921749471531e-03,9.9986938763480293e-01
C_e_gamma,C_{e\gamma},LL,enhanced_region_0,0,1,3.0435098510022390e-01,9.9999999999999989e-01,2.8365966889721927e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7141616202510144e+00,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,5.0000000000000000e-01,1.9634954084936207e+00,1.8988412754051282e+01,9.8086957765469374e-01,-1.4720236515217145e+01,1.2501851380344398e+00,9.3810593802306064e-01,1.6252501845889014e+02,2.9347977853477758e-08,2.1340881487646732e+00,2.9347977853477758e-08,2.1340881487646732e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3683423781165734e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1018191772778673e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.4596687769612234e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8741939349455975e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2807852587257190e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2778035081846524e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1281525593489294e-01,3.0435098510022390e-01,1.9111870720374271e-05,8.3298437521592195e-01,7.7539244671819696e-01,5.6419892929056903e-01,4.7504309152202384e-02,1.9533590361312247e-03,1.4451728781346429e-06,6.0138724510211392e-02,6.0106992740275908e-02,3.6878269965680562e-02,4.9674651692122096e-02,2.0376704813639041e-03,1.5853547300562210e-06,6.2886142400019926e-02,6.2853120904791407e-02,3.8562882183702303e-02,1.0198818814576229e-03,5.2868580987380787e-02,1.6613269008056622e-06,9.9812863854315337e-01,9.9672749145218920e-01,9.9812811748688279e-01,1.0216723457138863e-03,5.2832990155975909e-02,1.6787631145962417e-06,9.9986433530017682e-01,9.9846750779847016e-01,9.9986381332118235e-01
C_e_gamma,C_{e\gamma},LL,enhanced_region_0,0,2,3.0435098400613897e-01,1.0000000000000004e+00,2.8365966889721927e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7141616202510144e+00,1.5707949999999999e+00,1.1780972450961720e+00,4.3196898986859651e+00,5.0000000000000000e-01,1.1780972450961724e+00,1.8988412754051275e+01,9.8086957765469363e-01,-1.4720236515217142e+01,1.2501851380344415e+00,9.3810593802306064e-01,1.6252501845889012e+02,2.9347977853477758e-08,2.1340881487646732e+00,2.9347977853477758e-08,2.1340881487646732e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.7077138804295423e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1018191787683937e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0445636274053527e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0571050754854512e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2807852454346771e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2778035234155939e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1281525594205843e-01,3.0435098400613897e-01,1.9111225903434377e-05,8.3298437522569413e-01,7.7539244672626495e-01,5.6419892929721283e-01,5.5319139996331833e-02,2.2747021915923813e-03,1.9209229039031191e-06,7.0032018073029209e-02,6.9995066176195206e-02,4.2945038023811166e-02,4.9674651748045605e-02,2.0376704826919633e-03,1.5852492921768376e-06,6.2886142401788900e-02,6.2853120906536594e-02,3.8562882184848143e-02,1.0198845348773950e-03,5.2868581013005379e-02,1.6620406236844687e-06,9.9812863854355638e-01,9.9672749145261708e-01,9.9812811748728658e-01,1.0206923716592753e-03,5.2782738991068445e-02,1.6677212417159915e-06,9.9891315088570143e-01,9.9751765171338302e-01,9.9891262941180947e-01
C_e_gamma,C_{e\gamma},LL,enhanced_region_1,1,1,2.8191133971527377e-01,1.0000000000000000e+00,2.6810672283870893e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7337131592303319e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,5.0000000000000000e-01,9.8174770424681035e-01,1.8279611267555055e+01,9.7184027222932379e-01,-1.4170757963847771e+01,1.4095080731581722e+00,9.1147875454150518e-01,1.5361383677741739e+02,2.9347977770211031e-08,2.0544266812015493e+00,2.9347977770211031e-08,2.0544266812015493e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7998258763167769e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6942910297312701e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.2589110953127391e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0440039893202009e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1792718214048753e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1789038568286000e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.7777484071901368e-01,2.8191133971527377e-01,1.7578316518412906e-05,5.5493756229410540e-01,4.7799758696578504e-01,4.0649952637011283e-01,5.6447694576225803e-02,5.2255799030451293e-03,2.8115462164222146e-06,7.1614037746793147e-02,7.1423131582016880e-02,4.4070718026090042e-02,4.7622502496172142e-02,4.3956735616504719e-03,2.2515581783373994e-06,6.0416755547271252e-02,6.0256637890478179e-02,3.7179047734676993e-02,1.0133500333023696e-03,1.1819101556028733e-01,2.4453317606365488e-06,9.9678246403050141e-01,9.8975055662995370e-01,9.9678194893550143e-01,1.0125521769499364e-03,1.1775154912891561e-01,2.4471401694428777e-06,9.9595487096575741e-01,9.8896950290903751e-01,9.9595435625438389e-01
C_e_gamma,C_{e\gamma},LL,enhanced_region_1,1,2,2.6484988785629754e-01,1.0000000000000000e+00,2.9133754215479657e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7072627222700087e+00,1.5707949999999999e+00,1.2762720155208536e+00,4.4178646691106467e+00,5.0000000000000000e-01,1.2762720155208536e+00,1.9238076764428463e+01,9.8392914418709787e-01,-1.4913781564663839e+01,1.1940661771000585e+00,9.4748493840549153e-01,1.6692411579184559e+02,2.9347977811844395e-08,2.1621476292302910e+00,2.9347977811844395e-08,2.1621476292302910e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.3017248012994461e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1846585740142369e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.4686896394938742e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.1925692401902597e-09,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9765880907009545e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.9746196258890474e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.1125300306757377e-01,2.6484988785629754e-01,1.6673665009061823e-05,9.3810775487853948e-01,8.9994482994448932e-01,6.1169054731021155e-01,5.4444418424656020e-02,1.2591749655808497e-03,1.4655984663010602e-06,6.8899755719548247e-02,6.8888248771227859e-02,4.2225367289835052e-02,5.0399778268057943e-02,1.1637668689020823e-03,1.2155408153680023e-06,6.3781205928973295e-02,6.3770587874864948e-02,3.9088419924770412e-02,1.0213347468915274e-03,2.9786079764522355e-02,1.2540669908160763e-06,9.9885231971303656e-01,9.9840810596166008e-01,9.9885179755141440e-01,1.0220633267694565e-03,2.9759758822180692e-02,1.2580789595650899e-06,9.9956701970157347e-01,9.9912390804156304e-01,9.9956649716672397e-01
C_e_gamma,C_{e\gamma},LL,enhanced_region_2,2,1,1.4708219366347000e-01,1.0000000000000000e+00,2.9291662223312351e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1758783114636984e+00,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,1.0000000000000000e+00,1.9634954084936207e+00,1.8777266181766400e+01,9.5739509679360302e-01,-1.0335835883122058e+01,1.7154484550825322e+00,9.5042018244924342e-01,1.6782886203185885e+02,5.8695955706955516e-08,4.2207152080185928e+00,5.8695955706955516e-08,4.2207152080185928e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6912027167628533e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8225356009612652e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9541211678014747e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4103535592703987e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4101105959441193e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2726426133876936e-01,1.4708219366347000e-01,1.2159036607894969e-05,6.1957631977736860e-01,6.0186513811970510e-01,3.2537242322834492e-01,2.4125416025305435e-02,4.5403667346313319e-04,5.6833666240496405e-07,2.7542584051509271e-02,2.7538841429085987e-02,1.3287521760922398e-02,2.5021816078562575e-02,4.7015080383123065e-04,5.7270268948002855e-07,2.8565939117669671e-02,2.8562069886899927e-02,1.3781204477787849e-02,1.8145933244118539e-04,3.4114906318239380e-02,5.7761685689072337e-07,9.9838379438451696e-01,9.9780076871613954e-01,9.9838377789410204e-01,1.8171383493748589e-04,3.4108244542058019e-02,5.7708788397947686e-07,9.9979199758637394e-01,9.9921002100565048e-01,9.9979198107296152e-01
C_e_gamma,C_{e\gamma},LL,enhanced_region_2,2,2,1.4708219337607722e-01,1.0000000000000000e+00,2.9291662223312360e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.1758783114636984e+00,1.5707949999999999e+00,1.1780972450961720e+00,4.3196898986859651e+00,1.0000000000000000e+00,1.1780972450961724e+00,1.8777266181766397e+01,9.5739509679360313e-01,-1.0335835883122055e+01,1.7154484550825315e+00,9.5042018244924320e-01,1.6782886203185873e+02,5.8695955706955516e-08,4.2207152080185937e+00,5.8695955706955516e-08,4.2207152080185937e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.3229948929808785e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.8225356015457440e-04,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.9512695599627250e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4103535731788426e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.4101106032838079e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2726426148942374e-01,1.4708219337607722e-01,1.2158178170824588e-05,6.1957631976555794e-01,6.0186513810455378e-01,3.2537242324693844e-01,2.7322748448565602e-02,5.1421001951863332e-04,5.8919842989676408e-07,3.1192792239768469e-02,3.1188553607310425e-02,1.5048511729623900e-02,2.5021816077750881e-02,4.7015080309829036e-04,5.7272893892387766e-07,2.8565939116791315e-02,2.8562069886037003e-02,1.3781204478488728e-02,1.8145787838649442e-04,3.4114906236449104e-02,5.7845500045505815e-07,9.9838379438469393e-01,9.9780076871631807e-01,9.9838377789427890e-01,1.8166291298380699e-04,3.4098827957942494e-02,5.7774707825357010e-07,9.9951596458843506e-01,9.9893414867829045e-01,9.9951594807940614e-01
C_e_gamma,C_{e\gamma},LL,enhanced_region_3,3,1,1.2771923881147035e-01,1.0000000000000000e+00,2.8188323533057638e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.2053301925848765e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,1.0000000000000000e+00,9.8174770424681035e-01,1.8299867208363526e+01,9.4572521311297886e-01,-1.0073054420832852e+01,1.9300659661939621e+00,9.3768605443913577e-01,1.6150719699935001e+02,5.8695955540422062e-08,4.1134064524621596e+00,5.8695955540422062e-08,4.1134064524621596e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0948634240743470e-03,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.5290151374378161e-10,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.7423512901704045e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,7.7420466363455301e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.0311191895177897e-01,1.2771923881147035e-01,1.0496780999721955e-05,3.6881886981055745e-01,3.4599877871900153e-01,2.1012025524894856e-01,2.7863387357164263e-02,1.1953493618384230e-03,9.0894519949041963e-07,3.1828191064404619e-02,3.1805736702072561e-02,1.5383932740275191e-02,2.4211675697902005e-02,1.0366354846523065e-03,8.3179953271298111e-07,2.7656784145775253e-02,2.7637349671210301e-02,1.3367590250339087e-02,1.8095426521014257e-04,7.7474248392166545e-02,8.6086320683840510e-07,9.9708005815794931e-01,9.9406558295369540e-01,9.9708004173815190e-01,1.8111041252058232e-04,7.7389649571290686e-02,8.5743687995118464e-07,9.9795289957669819e-01,9.9494765285089926e-01,9.9795288314235164e-01
