optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
120,latin_hypercube,nan,True,False,2,ABNORMAL: ,11,2264,774,2.3150390932767615,1.0107556010899157,0.7500110589573314,3.056906595764916e-08,67,53,False,1e-05,3.0740638945762e-08,True,0.9494673577005295,0.2554277004637111,0.3324773910268906,0.6927541252700836,0.7447856945880224,0.5903981839937534,0.49417157432914033,0.5213385484288181,0.9086594168103767,0.0051311774715060736,1.0,0.8228376859155144,0.5149693657252457,0.49382527971218104,0.23858145508980627,0.2385804288296126
121,latin_hypercube,nan,False,False,2,ABNORMAL: ,11,12607,1413,2.2830200521056003,0.9723488496860337,0.4220680228323459,0.06821157406776139,512,504,True,0.0001953125,0.0681963489047196,False,0.4308199382655713,0.9471510281904142,0.8558598687510938,0.4000249228080253,0.7716720160811907,0.8599433272923714,0.790667667525436,0.07177568707421521,0.3973432242242135,0.5478656916811678,0.9319649825838806,0.7192877317434464,0.5002244703365893,0.9994226138948991,0.518380417270627,0.0161376921857696
122,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,11178,405,64.41176661738275,1.0014537962338876,0.002275706839131414,0.0013225923562614223,512,503,True,9.765625e-05,0.0012601256888918565,False,0.47425529131267735,0.6297259625845772,0.28494899574950083,0.6048866784917001,0.3798211390237683,0.5523934218677016,0.025059436567329937,0.00041829399117435996,0.6405153186169368,1.0,1.0221192128646455e-05,1.0,1.99758748448181e-05,0.6626823318249647,0.25005960248493037,0.24992366506622432
123,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,12099,765,47461.6849793115,0.9855474172137009,0.5679086986056114,0.3814015900850692,512,504,True,0.0001953125,0.3813905348813999,False,0.7262998719753119,0.55774747803886,0.2724830132947771,0.37978180080261903,0.33099605854273256,0.7385983881511385,0.9246913673578443,0.884407493842846,0.7071293819590202,0.939565574357725,0.12087305074819402,0.7927180638999943,0.2809941416773384,0.7804022404133005,0.7295217517729945,0.7470861012960138
124,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.46577615421749474,0.9116620043170119,0.7583391949069701,0.9521386261918554,0.9180406745500163,0.8164243219404441,0.8029556477038677,0.06431475434535985,0.46577615421749474,0.9116620043170119,0.7583391949069701,0.9521386261918554,0.9180406745500163,0.8164243219404441,0.8029556477038677,0.06431475434535985
125,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.07039892707162977,0.6498882550990375,0.7327596964368174,0.7951498650084414,0.8423058328862311,0.47612800607274686,0.6272510985905682,0.041789109554815775,0.07039892707162977,0.6498882550990375,0.7327596964368174,0.7951498650084414,0.8423058328862311,0.47612800607274686,0.6272510985905682,0.041789109554815775
126,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,2878,450,96402.23362580976,0.9556354643652311,0.00014282873206198973,2.962561287144819e-08,121,107,False,1e-05,2.9608636982948126e-08,True,0.7036115360761052,0.5159459636738369,0.16354003154479874,0.29574831887798664,0.23346077366753545,0.5220633594912358,0.15143343376080767,0.6516258066214028,1.0,1.0,1.0,1.3429157835921968e-05,0.6969592050159636,0.014917798819166914,0.3627652302866424,0.6372311170897931
127,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,11464,306,39.95280262729021,0.9950340988564994,0.7524846453525827,0.003018334584888185,512,501,True,2.44140625e-05,0.0030127604844614477,False,0.5654624825768131,0.31857177388941693,0.764414757744152,0.13047770050853627,0.39684011435137406,0.35772775286387587,0.3161928111701684,0.01098317660472338,0.4782064502758904,1.0,0.989917434448409,0.7368492290626741,0.5849520283411337,0.49999979436254816,0.5080903715282352,0.9921461666742093
128,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,12790,1413,3.5925896466818803,0.9891832232780219,0.3997092202304289,0.0012339520220399755,512,500,True,2.44140625e-05,0.0012324626035238437,False,0.010533809950021993,0.6419073649483681,0.7884022385849329,0.41387206288849193,0.48412095793798926,0.10802258158576082,0.5728896622336236,0.647527321523682,0.11987243105950221,0.7366371685073191,0.7184185058808681,0.558165261040954,0.5000081968902261,4.284687995024499e-06,0.9211443166388915,0.5642181226062071
129,latin_hypercube,nan,False,False,2,ABNORMAL: ,6,12406,918,2.1192541977256854,0.9972196622513771,0.3472538230011306,0.0034206909558193877,512,502,True,4.8828125e-05,0.0034065769143593726,False,0.7502331947859425,0.29920348939037783,0.3755385618545697,0.39783352502971947,0.26888772157252827,0.147977139806183,0.13091779274573104,0.10379400391670303,0.6861602680880718,0.5556305470474997,0.9897801724926739,0.7884659248211061,0.4992374401649419,7.104283330888022e-05,0.4924164992449853,0.007733871529968788
130,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,336,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.02229923320896038,0.5563107169487314,0.8167630487953811,0.8045485716291073,0.31178865723578514,0.22716671703840668,0.8605583806396139,0.17439809097202683,0.02229923320896038,0.5563107169487314,0.8167630487953811,0.8045485716291073,0.31178865723578514,0.22716671703840668,0.8605583806396139,0.17439809097202683
131,latin_hypercube,nan,False,False,2,ABNORMAL: ,4,11777,675,2.5671069206987642,0.9868197410300845,0.3556908630975089,0.003956665556652271,512,502,True,4.8828125e-05,0.0039418270032955,False,0.854228154683622,0.9180083777856002,0.8963985766413932,0.5834996967649784,0.03880744144298418,0.9346443724038402,0.520297422258659,0.7764776125345589,0.8491183407383134,1.0,0.991817846424905,0.8140857978084205,0.11686423307120702,0.9998429096544788,0.9916796947756935,0.5080870180487992
132,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,5235,9,0.0,1000.0,1000.0,0.2546221712024547,235,221,False,1e-05,0.2546221803374125,True,0.9633207952745546,0.8791293149901017,0.8025657332893325,0.8543748034815171,0.5200313943814528,0.24268354710808984,0.7643767154928955,0.3867942763935956,0.9290623314404177,0.5683221288838116,0.8471829246308932,0.8288958318128665,0.5739117625197396,0.0026141502991610414,0.5724252567087464,0.06076859184285369
133,latin_hypercube,nan,False,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,11317,9,0.0,1000.0,1000.0,0.003386025123919331,512,500,True,1.220703125e-05,0.003380534075943955,False,0.7994651759641124,0.654724025251171,0.893582127618414,0.8300916174833319,0.10193870773802705,0.21269285475279334,0.8828871436621301,0.6128761779233931,0.7551387190261821,1.0,0.9918123066290958,0.8007810212588589,0.08968354745320045,1.5375070730512576e-06,0.9914760586917731,0.5083579617432851
134,latin_hypercube,nan,False,False,2,ABNORMAL: ,4,12140,756,1.857767593443312,0.907424717162487,0.3185643424036402,0.12803588448186384,512,503,True,9.765625e-05,0.1279859866637058,False,0.960652048325902,0.5813871118564615,0.9700586178735497,0.7857957478892333,0.8853892784958409,0.22049832573322503,0.9420751850664734,0.22780962595387108,0.9603504846106335,0.5280013590911855,0.9558174796137734,0.8291216055427694,0.0001126821913929071,0.5002428586990683,0.9925017671411374,0.491739003356764
135,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,333,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.009339358307640848,0.8693068453741183,0.5503327063754366,0.9909177791269063,0.23591470415079288,0.8626152175247535,0.11821625566567259,0.6681583202490152,0.009339358307640848,0.8693068453741183,0.5503327063754366,0.9909177791269063,0.23591470415079288,0.8626152175247535,0.11821625566567259,0.6681583202490152
136,latin_hypercube,nan,False,False,2,ABNORMAL: ,13,11993,1098,52624.369649260814,1.032529814225015,0.5295235154680454,0.28324850692611414,512,505,True,0.000390625,0.2832334693746319,False,0.6809130731761216,0.2491508963934029,0.11220012155124923,0.2068265653801307,0.31919328381917855,0.5237303955282948,0.9375742313059607,0.6364709211925582,1.0,0.9657600116367733,0.05961867641725088,0.8337462229738467,0.5037111507517102,0.003108979617606036,0.9842864303267412,0.4907909465741489
137,latin_hypercube,nan,False,False,2,ABNORMAL: ,20,13620,2520,1.9580595911826368,0.9999866208053518,0.3011179149371362,0.1556659970937356,512,502,True,4.8828125e-05,0.15562939989166702,False,0.8830228443936912,0.06928317275142228,0.27458412097670987,0.1565567093469099,0.6786189639362542,0.9701166808556787,0.03610671803035604,0.00670412344293695,0.9008986600822033,1.0,0.9639714901621008,0.8218100562891838,0.9316024497428314,1.233090373456544e-05,0.006561978137092866,0.5052197188454415
138,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,11207,99,0.00018686600703173175,1.0211485468502661,0.9999978189603835,0.2454825544990505,512,506,True,0.00078125,0.24538986509412447,False,0.8420003411559743,0.5004595786084761,0.14137171191594597,0.5519037647619953,0.40132672228430694,0.6827616859914358,0.8973904117081601,0.4502407232071594,1.0,0.9792640109333062,0.03423171216399849,0.8331325570574666,0.5008092410011658,0.9979655695807128,0.003185803267057403,0.49982696256417686
139,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.8186170337723933,0.8817565163425857,0.053760965848125696,0.957096535281783,0.9735007973299215,0.8802157867142283,0.25354480877168395,0.12921267478530665,0.8186170337723933,0.8817565163425857,0.053760965848125696,0.957096535281783,0.9735007973299215,0.8802157867142283,0.25354480877168395,0.12921267478530665
140,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,336,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.016060228997165017,0.2063478243205243,0.8668669699376368,0.8270493475445218,0.19866077567916648,0.8189370988988347,0.6885187381665026,0.9408008775415926,0.016060228997165017,0.2063478243205243,0.8668669699376368,0.8270493475445218,0.19866077567916648,0.8189370988988347,0.6885187381665026,0.9408008775415926
141,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,11563,162,0.02527384046234136,1.0002198942578289,0.9999556933334094,0.02286619440972396,512,504,True,0.0001953125,0.02285508112048877,False,0.5086191571320696,0.9990842027029128,0.5079760799093243,0.10863495266612977,0.016639597909984635,0.32641496050335117,0.4622901038163903,0.542696868621073,0.17155282557155008,0.6584942380147845,0.7679790551812121,0.6223376612431423,5.45841829856815e-05,0.5000118593727974,0.41823294609017886,0.9383376963563079
142,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,12155,864,31.659747545460757,0.9989343629729723,0.0345484206314214,0.0020755554802356344,512,500,True,1.220703125e-05,0.0020749479678612423,False,0.07372065723224253,0.958182411931807,0.3045151027610763,0.11419465443479657,0.8947359762611649,0.5675410506147542,0.019855182647038255,0.2455596465017439,0.0019734732772273386,0.9615833735482807,0.09527093628243948,0.22951305194023597,0.9995588405511439,0.4993716650772863,0.03346197403968451,0.523408952903765
143,latin_hypercube,nan,False,False,2,ABNORMAL: ,15,11871,882,1.4677577380090292,1.0075541408962225,0.3816540491655171,0.15441901560321628,512,502,True,4.8828125e-05,0.1544099723732179,False,0.8990792442017624,0.12527963208500706,0.5578628377956063,0.31151141293178936,0.3957408927946662,0.5070399583403041,0.4995702818730249,0.0056771362383938595,0.8833511292223006,1.0,0.9629015027713135,0.8195218343535097,0.12296428589315063,0.999973645326918,0.006738832352570238,0.5054194476685631
144,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,11693,837,64373.8646985715,0.9917451087190897,0.37664511046842497,0.2889232662388393,512,506,True,0.00078125,0.2889178065296974,False,0.8091781951044135,0.5455782667330465,0.17586797391088205,0.7086475334535698,0.8609238303163209,0.6761283130587601,0.7699559955141461,0.9480462103577212,1.0,0.9623639204480628,0.06572448419097762,0.8337492236527564,0.9757168613989317,0.4789619408119322,0.9767718732674477,0.5153144235789774
145,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,11550,747,77462.8301199942,0.6105078384616879,0.3572260374104119,0.2957008450159212,512,506,True,0.00078125,0.295684369338555,False,0.9061939541632612,0.8526157527126378,0.30918921694809637,0.8199495162282218,0.43536485582301077,0.8388424611178434,0.3834303572579116,0.9051548186285583,1.0,0.9517925931903867,0.08375537492308875,0.8337294813373094,0.4690900150826698,0.9732783099001013,0.459156270528036,0.9709565953475114
146,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,2223,549,92.40899788260622,1.0082514103508982,0.8636155238154815,4.5160906376395834e-05,76,62,False,1e-05,4.516086604952064e-05,True,0.42276363336766787,0.18374902974048554,0.9249227835790279,0.33024858948606656,0.271482585596456,0.6084992268719935,0.5567109496354031,0.04474772433913979,0.5355608230941511,1.0,0.9999562150715965,0.23799695959192313,0.006136272524708418,0.5000008019394393,0.1243948614431921,0.3754982322374913
147,latin_hypercube,nan,True,False,2,ABNORMAL: ,2,2542,540,6.807649980135632,0.9535992269813253,0.47084785197226714,0.00033249579962364907,89,75,False,1e-05,0.00033262796938406136,True,0.14044100445727808,0.7403414797185687,0.11949802736420768,0.7209821915426097,0.5991699658541506,0.062077777593305156,0.2431311520697395,0.5371406441998718,0.052038119022488755,0.7754812949228216,0.3408280192267489,0.7511208525758128,0.5000224361198825,2.2581687936231326e-05,0.2749920218973918,0.7287593985141312
148,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,13326,2088,99954636.41593616,0.9397525730231233,0.453635845187498,0.0018958036001834216,512,502,True,4.8828125e-05,0.0018895832301763227,False,0.48314035072688694,0.9395925488867776,0.6991927040047919,0.4740847860666039,0.0621508316531847,0.9660365650215746,0.5733756875703656,0.917881055003988,0.5078588456493317,0.9999180162168521,0.9910758820296648,0.7508732824941126,0.02139673619458537,0.9998717755863942,0.991227394006796,0.5085758902801447
149,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,5234,909,4.898068504607733,1.000145767104314,0.3939483665267712,0.003828511738149457,194,180,False,1e-05,0.0038285458720085136,True,0.25884711525311155,0.7412556106125551,0.9395406255868445,0.03522225698769943,0.41374627053395674,0.9140063044728896,0.13889605357362447,0.021275090346568645,0.1417465240643904,0.5946088852139514,0.8640389670452315,0.6042656205797701,0.4999820159369573,0.9999908980784225,0.4474789134587941,0.04336484190080499
150,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,897,90,7922.786226924976,0.9553505896998851,0.14151711701073713,2.4308350027689875e-08,37,23,False,1e-05,2.4264136969269038e-08,True,0.9220254478321596,0.3326167688226826,0.4311337559037969,0.47175992815129325,0.704313100353775,0.7980268801596611,0.7456753709476001,0.7609786495938656,0.986093373022779,1.0,1.0,0.5801823852103694,0.5012238620987316,0.7945779609809432,0.7575979004648419,0.7576039939768617
151,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,72,12457,1242,15.656628505126129,0.999310587033454,0.008587159272647735,0.007261233615103089,512,503,True,9.765625e-05,0.007258364965624112,False,0.2957622426961855,0.19380164411649398,0.7315440356676166,0.05658343005619495,0.549546419169262,0.5840392526285906,0.27120565408219177,0.6878993661314927,0.29533282646414666,0.0,0.9907519933784303,0.970418711724239,0.49143589013737693,0.4999420882949091,0.37301451196170093,0.8794608073676897
152,latin_hypercube,nan,False,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,11391,9,0.0,1000.0,1000.0,0.03209124327714156,512,504,True,0.0001953125,0.03208442779329875,False,0.20702769948858774,0.4160676396112918,0.5416839361169041,0.6645340415546506,0.8568025687001478,0.9070724654033547,0.6475833318992564,0.03372530372486589,0.20091223310423353,0.6173158497791444,0.8310969696395076,0.6385772591680501,0.5000512910396017,0.9999371935006823,0.5612028611210381,0.04620118149859274
153,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.05243034111834915,0.7258239790615459,0.29624105949043655,0.9595418349938256,0.27416774989006765,0.6657886166244931,0.14203449078154218,0.7365549630904402,0.05243034111834915,0.7258239790615459,0.29624105949043655,0.9595418349938256,0.27416774989006765,0.6657886166244931,0.14203449078154218,0.7365549630904402
154,latin_hypercube,nan,False,False,2,ABNORMAL: ,4,12254,873,2.038790332281568,1.0604339443616049,0.34495465159599953,0.12837963765041827,512,504,True,0.0001953125,0.12834868666684027,False,0.9469886850272067,0.7660372101118843,0.7792864890140427,0.26910347748300123,0.7643004786257329,0.5455553217058396,0.6986461505893433,0.12050810795167015,0.9445552029708001,0.5467674397899006,0.9550229788087811,0.8262012548030504,0.001095685050400475,0.5007006011222721,0.9922564065364751,0.49144797308598454
155,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,70,2298,1620,3.2138694343904692,0.9747144060722963,8.182404222797818e-05,2.0282516553315336e-05,30,16,False,1e-05,2.0285359853644776e-05,True,0.15277990769629887,0.08435142418102783,0.9828364424002082,0.7729979687545331,0.49148325687001726,0.4217145724650818,0.39079704123676623,0.3895368669129851,0.15787081759069885,0.0016204969830288178,0.992773676521679,0.9091640414638961,0.49999561385902375,0.49999989839971887,0.10135648121977135,0.39026306373417424
156,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,11608,594,2.848075181699606,1.0020811926008741,0.6168313979620258,0.1855654260358497,512,503,True,9.765625e-05,0.18450869893799127,False,0.4667630126059035,0.0754275323338113,0.6715042042947456,0.06840649567880146,0.5833512720453066,0.709270121979612,0.20944447992265477,0.531802445095569,0.43750927560732716,0.9939780488048037,0.0002171408834334111,0.7317720108071134,0.0005115184623320677,0.49979253154014913,0.0006568541648763941,0.49985026628199064
157,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,12318,1035,99953802.67475542,0.9930145992696049,0.4619732569955373,0.07565021642276286,512,503,True,9.765625e-05,0.07562325497329118,False,0.0059421087538393865,0.41742059573161755,0.5275605243963583,0.3735870959733005,0.1133251267124878,0.9593466197135514,0.8767706934397891,0.14774853749393901,0.3536283539686737,0.9996505510822009,0.9698386935335264,0.7047958688184918,0.15476933877024604,6.822197770429457e-05,0.5071011254748305,0.0061144572174497034
158,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,12948,1611,99962531.50334735,0.6213002520980735,0.37468497107583765,0.017504971811230452,512,504,True,0.0001953125,0.01749248715534762,False,0.42551155672379043,0.9690052831630008,0.4666420086364837,0.6723287034776987,0.7612153393357443,0.004589863167045715,0.7611830729203514,0.7256517589817619,0.20370105081680287,0.6169248738647577,0.8885026762546959,0.6335206033773692,0.4989331920451093,0.9997858027812988,0.9595138808062343,0.5314625824306216
159,latin_hypercube,nan,False,False,2,ABNORMAL: ,13,12240,873,9.283025094627543,0.8251255024039464,0.1766697827489147,0.06430508765521949,512,503,True,9.765625e-05,0.06427409613124394,False,0.06060288805095115,0.7236227344291946,0.5423741552098506,0.30503343978466085,0.6472358526339619,0.3226556412500057,0.3690372709308454,0.9355335194001704,0.22944767585303777,0.9997171298030432,0.9630968452246694,0.6531266465738548,0.6051640335438921,0.5000986371634738,0.4878150258078586,0.9893327243192565
160,latin_hypercube,nan,False,False,2,ABNORMAL: ,6,11963,774,1.7325447523550916,0.9776257756097133,0.3823253788081722,0.005163800088696954,512,502,True,4.8828125e-05,0.005159970201697139,False,0.8729784276191609,0.5999365984933878,0.4957263208773469,0.40932170267932283,0.9939676480796151,0.19739013428639848,0.8562442375776517,0.8711358454340608,0.8210679584589828,1.0,0.9913257671563407,0.7811672799966518,0.06922578507171122,6.676252186169613e-05,0.9934054033222216,0.5066243144347817
161,latin_hypercube,nan,False,False,2,ABNORMAL: ,8,12486,1071,99953268.07533054,1.0009084800359784,0.4673192512436316,0.07453889854400227,512,503,True,9.765625e-05,0.07452888873904946,False,0.6477732755210683,0.11209294434365225,0.8005734563392235,0.25675537995563963,0.9098692192117942,0.7407563501449447,0.8500410153173686,0.5885967252866467,0.5684569683837958,0.5547516860443911,0.9578284050166154,0.7638156182141047,0.5001430608660555,0.9998623273077939,0.008476486291666713,0.5083385752824664
162,latin_hypercube,nan,True,False,2,ABNORMAL: ,8,5713,639,3.907657804480406,0.9968751557542539,0.6363680971966588,0.2617391578036653,228,214,False,1e-05,0.261739158803707,True,0.9908459724579302,0.7361214398493923,0.4922250239209025,0.25334811167957566,0.13634816910914652,0.5660193995156308,0.3147129409047988,0.5333566575160167,0.9852032873582727,0.5861178616449984,0.8426385317896861,0.8339937338665689,0.9208724839398402,0.5018411359245456,0.0894419100905969,0.4259380648720161
163,latin_hypercube,nan,False,False,2,ABNORMAL: ,6,12129,945,3.626238206342623,0.9999786687163058,0.5087161419366639,0.010009421723319263,512,504,True,0.0001953125,0.009954097591571424,False,0.1366170795534364,0.079140675477544,0.7119157819581621,0.12054287680056937,0.789107769031596,0.46829132964385967,0.9677035672732217,0.14972124279941215,0.2628684436969894,0.9994435629017923,0.9829336606062867,0.6686946140517656,0.6058840100073077,0.5013095340504026,0.009532965980609133,0.49088403917266804
164,latin_hypercube,nan,False,False,2,ABNORMAL: ,10,12611,1197,99967669.13036594,0.9912842432269071,0.32330870089289937,0.0015739937153908415,512,500,True,1.220703125e-05,0.0015707041410769691,False,0.31086938423589267,0.7363340409511516,0.6274553108081454,0.24772109059763442,0.08200736353099553,0.8208780566119512,0.5463755863998903,0.23644141176049377,0.13067326420999106,0.7019366744413337,0.6954775530871959,0.5969318217824168,0.4999920434720754,1.3168192096735254e-06,0.903014233319859,0.576610402157527
165,latin_hypercube,nan,False,False,2,ABNORMAL: ,8,12058,729,64780.31236851499,0.9848117034733255,0.48720871215616085,0.41080176065403795,512,503,True,9.765625e-05,0.4108005139417807,False,0.6697236052632135,0.9046587926727935,0.307382246706593,0.3479766093745492,0.5091683757374559,0.6930189931233753,0.17956075448562997,0.7873168347202796,0.6137527913006418,0.9445677047688972,0.015195300520208243,0.7750225519591748,0.49930838838458974,0.9984390680258243,0.31911501437401013,0.8499424477605472
166,latin_hypercube,nan,False,False,2,ABNORMAL: ,1,11761,333,1.7073687755029583,0.5873794398637033,0.4706728333135255,0.09484198060918775,512,505,True,0.000390625,0.09482270354804893,False,0.5008301386369096,0.8352971244677917,0.23089443652169667,0.6816842039535224,0.4202994411403042,0.9639524015830654,0.8190653406549883,0.365750116949435,0.5344779088678174,0.5454779591237202,0.9332668294040954,0.757292689002352,0.5000685607881954,0.9999316908906307,0.5162446966956947,0.0150531022566481
167,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.03349645778282489,0.7785539008913274,0.8702864365325066,0.5769180785335698,0.4900180948033395,0.7223966293567142,0.611681363997983,0.5479798249046315,0.03349645778282489,0.7785539008913274,0.8702864365325066,0.5769180785335698,0.4900180948033395,0.7223966293567142,0.611681363997983,0.5479798249046315
168,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.8007103193268925,0.23398022719598213,0.7855628047212199,0.923695781775497,0.30213736114905243,0.068374640031134,0.6166639957759421,0.6835193019976155,0.8007103193268925,0.23398022719598213,0.7855628047212199,0.923695781775497,0.30213736114905243,0.068374640031134,0.6166639957759421,0.6835193019976155
169,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,13219,1935,5784.761121879927,0.9984353826620127,0.36177814329404856,0.03529654512955525,512,504,True,0.0001953125,0.03526524479534659,False,0.8813447719596225,0.4337464581782575,0.3255487234203575,0.44570573788734735,0.35123926268135647,0.5692468431689858,0.42368470291764276,0.47722408152589874,0.6441951016874824,0.521096660267026,0.9718298373239256,0.7810230210231408,0.5002402666939454,0.999894368339257,0.4922281043809606,0.008029298716145128
170,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,12599,1305,27.20185505177936,1.0001432690242265,0.6335742196091693,0.4017681860998422,512,502,True,4.8828125e-05,0.4017671853624669,False,0.6020154761855759,0.10099850860468762,0.24737381147193535,0.2965232427477827,0.914542414758824,0.4570815847872354,0.7086783794701385,0.9809550571385773,0.6405305494312233,0.9727980093139759,0.048625648107752634,0.7804022860326778,0.9989969271652605,0.49908457951456675,0.516398643200934,0.9775493205650128
171,latin_hypercube,nan,False,False,2,ABNORMAL: ,8,12632,1260,2.5584052742521792,1.0343508107730144,0.3856015504126415,0.09622343166990101,512,503,True,9.765625e-05,0.09620963972968244,False,0.7366811288315372,0.40894407141508743,0.8137273478167295,0.5775168711001529,0.9042375395628299,0.776320409841063,0.5022134120347943,0.1919026155533998,0.7513428309331187,0.5264479614732878,0.959700294956863,0.8000989490041633,0.49957106543287044,6.383868847459657e-05,0.5070235179814698,0.007481774647853887
172,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,336,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.014673746014959367,0.5509532150601067,0.091869351923409,0.645488431972452,0.05941173851387747,0.047800965967822934,0.8936034615456261,0.3199583092314554,0.014673746014959367,0.5509532150601067,0.091869351923409,0.645488431972452,0.05941173851387747,0.047800965967822934,0.8936034615456261,0.3199583092314554
173,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,1,312,18,19.735417614531915,1.0151747091658125,1.0,1.0,14,0,False,1e-05,1.0,True,0.8387043979576633,0.919680879991197,0.3430906263645134,0.6693250533845455,0.9596302651295817,0.4748590712583541,0.9877405212403739,0.40762697681848575,0.8985133460187309,0.0,0.0,0.0,1.0,0.2942612521591177,0.0,0.0
