selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,example_rank,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,theta_in,phi_in_electron,phi_in,qOut,phiOut,Q2,xB,t,W2,y,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_C_e_rest,unpolarized_C_p_rest,unpolarized_C_gamma_rest,L_proton_C_e_p,L_proton_C_e_gamma,L_proton_C_p_gamma,L_proton_C_e_rest,L_proton_C_p_rest,L_proton_C_gamma_rest,L_electron_C_e_p,L_electron_C_e_gamma,L_electron_C_p_gamma,L_electron_C_e_rest,L_electron_C_p_rest,L_electron_C_gamma_rest,Tx_proton_C_e_p,Tx_proton_C_e_gamma,Tx_proton_C_p_gamma,Tx_proton_C_e_rest,Tx_proton_C_p_rest,Tx_proton_C_gamma_rest,Ty_proton_C_e_p,Ty_proton_C_e_gamma,Ty_proton_C_p_gamma,Ty_proton_C_e_rest,Ty_proton_C_p_rest,Ty_proton_C_gamma_rest,Tx_electron_C_e_p,Tx_electron_C_e_gamma,Tx_electron_C_p_gamma,Tx_electron_C_e_rest,Tx_electron_C_p_rest,Tx_electron_C_gamma_rest,Ty_electron_C_e_p,Ty_electron_C_e_gamma,Ty_electron_C_p_gamma,Ty_electron_C_e_rest,Ty_electron_C_p_rest,Ty_electron_C_gamma_rest,LL_C_e_p,LL_C_e_gamma,LL_C_p_gamma,LL_C_e_rest,LL_C_p_rest,LL_C_gamma_rest,LTx_C_e_p,LTx_C_e_gamma,LTx_C_p_gamma,LTx_C_e_rest,LTx_C_p_rest,LTx_C_gamma_rest,LTy_C_e_p,LTy_C_e_gamma,LTy_C_p_gamma,LTy_C_e_rest,LTy_C_p_rest,LTy_C_gamma_rest,TxTx_C_e_p,TxTx_C_e_gamma,TxTx_C_p_gamma,TxTx_C_e_rest,TxTx_C_p_rest,TxTx_C_gamma_rest,TxTy_C_e_p,TxTy_C_e_gamma,TxTy_C_p_gamma,TxTy_C_e_rest,TxTy_C_p_rest,TxTy_C_gamma_rest
C_p_gamma,C_{p\gamma},LL,enhanced_region_1,1,1,9.7384200304699842e-01,1.0000000000000000e+00,2.9452431127404308e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2179847172627660e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.5160394395353274e+00,1.2241691758884838e-02,2.6636797715855354e-03,-6.2629035741518436e-06,5.4633843874052577e+00,2.2270702351799690e-01,1.4481664543228248e+01,2.1370809649112778e-02,2.7488524076770361e-02,2.1370809649112778e-02,2.7488524076770361e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3776692500217271e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8552053915193629e-03,5.0582602158855861e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.6136095735245205e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2507160885325965e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3588524325634757e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3589190697270050e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2599951807783132e-03,2.7070472572056485e-03,9.7384200304699842e-01,3.5353431713529911e-03,9.7384465801488640e-01,9.7384579809681049e-01,7.9085130918270154e-04,2.7007545255105540e-03,6.2230362744921475e-01,2.9655118590179129e-03,6.2230485734091212e-01,6.2231021532621578e-01,1.1996340295919196e-03,2.9326897993888963e-03,6.1161490693600917e-01,3.3034962208856253e-03,6.1161679777838873e-01,6.1162265235376156e-01,2.7275569810753079e-02,6.2241857148254420e-01,3.6218384494260619e-01,8.1970804616876036e-01,6.4474299944877167e-01,8.9574241010823452e-01,3.9692564482484560e-01,7.3919915442349426e-01,5.2505577756206456e-01,9.1739151369246941e-01,7.5556293779568962e-01,9.7966360920285878e-01
C_p_gamma,C_{p\gamma},LL,enhanced_region_1,1,2,9.7384200205969296e-01,1.0000000000000002e+00,2.9452431127404308e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2179847172627660e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,5.0000000000000000e-01,4.9087385212340520e+00,1.2241691758884747e-02,2.6636797715855155e-03,-6.2629035741518436e-06,5.4633843874052577e+00,2.2270702351799690e-01,1.4481664543228248e+01,2.1370809649112681e-02,2.7488524076770236e-02,2.1370809649112681e-02,2.7488524076770236e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3776692500595613e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8552052622352613e-03,5.0582602157257017e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,3.6136095936769874e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.2507160853003132e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3588525179781221e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.3589190203777270e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2599950690981134e-03,2.7070472363136433e-03,9.7384200205969296e-01,3.5353431438434873e-03,9.7384465801465625e-01,9.7384579809656269e-01,2.2756754671814008e-03,3.2309872683750234e-03,3.6058648625248746e-01,4.3979899070349738e-03,3.6059884063920977e-01,3.6060613479257864e-01,1.1996339816496395e-03,2.9326897736048074e-03,6.1161490011754960e-01,3.3034961950078380e-03,6.1161679777905686e-01,6.1162265235433866e-01,2.7275572004442302e-02,6.2241857539550915e-01,3.6218384704435269e-01,8.1970804618095305e-01,6.4474299944785485e-01,8.9574241011630307e-01,3.9694680398187249e-01,7.3885985801441767e-01,5.2509027400265640e-01,9.1713467785280434e-01,7.5560699218918392e-01,9.7943302843375268e-01
C_p_gamma,C_{p\gamma},LL,enhanced_region_2,2,1,8.7617327712334692e-01,1.0000000000000000e+00,3.0434178831651124e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2009639036583057e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.8105637508093704e+00,1.6184726811592007e-01,9.7146134538057885e-03,-8.3795730708494505e-05,1.7378182840731764e+01,8.0733603022190426e-01,2.8926852672088692e+01,1.9280227451869841e-02,1.0016196364446417e-01,1.9280227451869841e-02,1.0016196364446417e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8586807800325088e-04,0.0000000000000000e+00,6.8083988920485039e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3851733247438281e-04,3.3478709916883297e-03,6.8066882963555964e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2178149161320382e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4330829818859867e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0988857811599128e-03,2.4237913901096167e-03,8.7617327712334692e-01,5.0405415386094070e-03,8.7618442548330855e-01,8.7617819041521838e-01,6.1654696609790508e-03,3.1479833518565912e-03,5.2865703552310128e-01,7.6190615942545699e-03,5.2870256963446105e-01,5.2867599143552635e-01,3.8066795351710640e-03,4.5600382040568337e-03,7.0682409529559598e-01,5.9843563707308875e-03,7.0683473262294960e-01,7.0683919131705897e-01,1.0493851269685406e-02,4.0189487540923852e-01,2.2482612369063171e-01,9.6505773417534080e-01,9.0573932336686369e-01,9.9084463760288577e-01,1.0072212925073121e-01,4.1501225087026439e-01,2.4333570339100044e-01,9.7492144166549832e-01,9.1512234879769594e-01,9.9976954260431139e-01
C_p_gamma,C_{p\gamma},LL,enhanced_region_2,2,2,8.7617327627486952e-01,1.0000000000000000e+00,3.0434178831651124e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2009639036583057e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.6142142099600090e+00,1.6184726811592126e-01,9.7146134538058596e-03,-8.3795730708494505e-05,1.7378182840731764e+01,8.0733603022190426e-01,2.8926852672088799e+01,1.9280227451869792e-02,1.0016196364446495e-01,1.9280227451869792e-02,1.0016196364446495e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8586807716887122e-04,0.0000000000000000e+00,6.8083988921064809e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3851733230889051e-04,3.3478707441198397e-03,6.8066882963109276e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2178149163652361e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4330829819261288e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0988857385522550e-03,2.4237913659035629e-03,8.7617327627486952e-01,5.0405415380147083e-03,8.7618442548379216e-01,8.7617819041570355e-01,8.9650778583424289e-04,3.5042221633611184e-03,7.9815721013671515e-01,4.8204808452343255e-03,7.9816407854248850e-01,7.9817126741214406e-01,3.8066794061293778e-03,4.5600382096573780e-03,7.0682407216192411e-01,5.9843563702856378e-03,7.0683473262401397e-01,7.0683919131812212e-01,1.0493850835378639e-02,4.0189487433802945e-01,2.2482611770844921e-01,9.6505773417496354e-01,9.0573932336602492e-01,9.9084463760239216e-01,1.0073159191791448e-01,4.1503209114255413e-01,2.4332428364612063e-01,9.7491578883210350e-01,9.1510429261549597e-01,9.9976029756898022e-01
C_p_gamma,C_{p\gamma},LL,enhanced_region_3,3,1,3.6768146648177336e-01,9.9999999999999956e-01,1.9634954084936211e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0334531185039908e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,5.0000000000000000e-01,5.8904862254808616e+00,2.5374600959281446e-01,7.7567703413812264e-02,-5.9367558900491639e-03,3.8973822804565756e+00,1.5852317946515559e-01,8.1577568021605316e+01,6.8658495070141079e-01,8.1048957755273809e-01,6.8658495070141079e-01,8.1048957755273809e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.1408513518281211e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.0677253183362451e-06,2.2398420488334645e-06,2.1408481162690973e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.4500084089081449e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.5376934361358057e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2684995033604538e-04,2.5193344946321911e-05,3.6768146648177336e-01,1.2935046251080814e-04,3.6768148839252607e-01,3.6768146737405560e-01,1.2595779346328417e-04,7.1711619854389989e-05,8.9126678650433722e-01,1.5674912235878147e-04,8.9126681234533489e-01,8.9126680632984689e-01,7.9467932710420566e-05,7.3619260702284333e-05,9.6890028027623354e-01,1.2766140746961989e-04,9.6890029116537035e-01,9.6890029070332240e-01,5.6715271518247457e-04,4.1258981757128388e-02,9.4501624284402630e-01,2.7309157053033045e-01,9.8281860259010567e-01,9.8368408949809294e-01,1.2903409705796681e-01,1.3548815118169269e-01,9.5376935432993915e-01,3.2706778247796769e-01,9.9914577339013522e-01,9.9999975828587528e-01
C_p_gamma,C_{p\gamma},LL,enhanced_region_3,3,2,3.3721214592550930e-01,9.9999999999999989e-01,1.8653206380689396e+00,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0074193986237061e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,5.0000000000000000e-01,5.9886609959055432e+00,2.6908272528169463e-01,8.7718749250745159e-02,-7.7481503399115526e-03,3.6783235413953896e+00,1.4865101305935388e-01,8.7534198137522807e+01,7.8935165961032305e-01,9.2001894708133014e-01,7.8935165961032305e-01,9.2001894708133014e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.9470258604897106e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.6381642602631607e-06,0.0000000000000000e+00,1.9470235832602353e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.5370358171324776e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.6083100165969382e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0477614998683677e-04,1.8795383450254722e-05,3.3721214592550930e-01,1.0656025516580768e-04,3.3721216226903078e-01,3.3721214651518494e-01,1.0199953324214756e-04,6.1659636918181540e-05,9.0956356051109832e-01,1.2828272325579425e-04,9.0956357393842990e-01,9.0956357030922008e-01,6.5291415076122435e-05,6.0234971491846787e-05,9.7334203704006350e-01,1.0524975490975588e-04,9.7334205621361125e-01,9.7334205588756073e-01,6.2458013550883106e-04,3.4347292435180622e-02,9.5371522222515670e-01,2.5105721777878220e-01,9.8560779939518051e-01,9.8620590180518419e-01,1.1681682299156611e-01,1.2177481689449014e-01,9.6083101272852212e-01,3.0074810966821908e-01,9.9940810126304613e-01,9.9999974517800738e-01
C_p_gamma,C_{p\gamma},L_proton,enhanced_region_0,0,1,6.8083988921064809e-01,6.5374362027823862e-01,3.0434178831651124e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2009639036583057e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.6142142099600090e+00,1.6184726811592126e-01,9.7146134538058596e-03,-8.3795730708494505e-05,1.7378182840731764e+01,8.0733603022190426e-01,2.8926852672088799e+01,1.9280227451869792e-02,1.0016196364446495e-01,1.9280227451869792e-02,1.0016196364446495e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8586807716887122e-04,0.0000000000000000e+00,6.8083988921064809e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3851733230889051e-04,3.3478707441198397e-03,6.8066882963109276e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2178149163652361e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4330829819261288e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0988857385522550e-03,2.4237913659035629e-03,8.7617327627486952e-01,5.0405415380147083e-03,8.7618442548379216e-01,8.7617819041570355e-01,8.9650778583424289e-04,3.5042221633611184e-03,7.9815721013671515e-01,4.8204808452343255e-03,7.9816407854248850e-01,7.9817126741214406e-01,3.8066794061293778e-03,4.5600382096573780e-03,7.0682407216192411e-01,5.9843563702856378e-03,7.0683473262401397e-01,7.0683919131812212e-01,1.0493850835378639e-02,4.0189487433802945e-01,2.2482611770844921e-01,9.6505773417496354e-01,9.0573932336602492e-01,9.9084463760239216e-01,1.0073159191791448e-01,4.1503209114255413e-01,2.4332428364612063e-01,9.7491578883210350e-01,9.1510429261549597e-01,9.9976029756898022e-01
C_p_gamma,C_{p\gamma},L_proton,enhanced_region_0,0,2,6.8083988920485039e-01,6.5374362027852162e-01,3.0434178831651124e+00,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2009639036583057e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.8105637508093704e+00,1.6184726811592007e-01,9.7146134538057885e-03,-8.3795730708494505e-05,1.7378182840731764e+01,8.0733603022190426e-01,2.8926852672088692e+01,1.9280227451869841e-02,1.0016196364446417e-01,1.9280227451869841e-02,1.0016196364446417e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.8586807800325088e-04,0.0000000000000000e+00,6.8083988920485039e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,9.3851733247438281e-04,3.3478709916883297e-03,6.8066882963555964e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2178149161320382e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.4330829818859867e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0988857811599128e-03,2.4237913901096167e-03,8.7617327712334692e-01,5.0405415386094070e-03,8.7618442548330855e-01,8.7617819041521838e-01,6.1654696609790508e-03,3.1479833518565912e-03,5.2865703552310128e-01,7.6190615942545699e-03,5.2870256963446105e-01,5.2867599143552635e-01,3.8066795351710640e-03,4.5600382040568337e-03,7.0682409529559598e-01,5.9843563707308875e-03,7.0683473262294960e-01,7.0683919131705897e-01,1.0493851269685406e-02,4.0189487540923852e-01,2.2482612369063171e-01,9.6505773417534080e-01,9.0573932336686369e-01,9.9084463760288577e-01,1.0072212925073121e-01,4.1501225087026439e-01,2.4333570339100044e-01,9.7492144166549832e-01,9.1512234879769594e-01,9.9976954260431139e-01
C_p_gamma,C_{p\gamma},L_proton,enhanced_region_1,1,1,6.1760119422655702e-01,5.3161863797204234e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2063814803916353e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.5160394395353274e+00,6.8646067161206636e-02,7.4683470847267293e-03,-4.9451682220959668e-05,1.0002799017045559e+01,4.4541583642729776e-01,2.0294457563913031e+01,4.2741619298225557e-02,7.7039927037719280e-02,4.2741619298225557e-02,7.7039927037719280e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1760119422655702e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2399753496814556e-03,6.1689208096627102e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0304009927640894e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0788132300197020e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7325855797096599e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7326451267605950e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3020964405073702e-03,1.9574702643887273e-03,9.8675764845663716e-01,3.0645972226760309e-03,9.8676046795059447e-01,9.8675972412329993e-01,7.9248680749207398e-04,2.2644063486708713e-03,7.6003467421610293e-01,2.6954886802535512e-03,7.6003609764238389e-01,7.6003905769395685e-01,1.4737564912169359e-03,2.6269562508504747e-03,7.2961486261035746e-01,3.1208382788620523e-03,7.2961681346349594e-01,7.2962005415806608e-01,9.3863739544585174e-03,5.2364761910850444e-01,4.0415627199599524e-01,8.4715302887364274e-01,7.7897607850669015e-01,9.3857469379272429e-01,3.0957572912719156e-01,6.0930862499412686e-01,5.0787809030175923e-01,9.1484641242170051e-01,8.5066275112164713e-01,9.9952337824206450e-01
C_p_gamma,C_{p\gamma},L_proton,enhanced_region_1,1,2,6.1760119421223869e-01,5.3161863797334963e-01,2.9452431127404308e+00,high_s_high_theta_in_mid_Egamma,high_s,high_theta_in,mid_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2063814803916353e+00,1.5707949999999999e+00,4.7123889803846897e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.9087385212340520e+00,6.8646067161205943e-02,7.4683470847266530e-03,-4.9451682220959668e-05,1.0002799017045559e+01,4.4541583642729787e-01,2.0294457563913014e+01,4.2741619298225363e-02,7.7039927037718781e-02,4.2741619298225363e-02,7.7039927037718781e-02,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,6.1760119421223869e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2399752200428702e-03,6.1689208098470238e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,4.0304010209998781e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,5.0788132291284571e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7325855293568424e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.7326451266112395e-01,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.3020963518185886e-03,1.9574702639611687e-03,9.8675764847432934e-01,3.0645972221688476e-03,9.8676046794752359e-01,9.8675972412022928e-01,2.7629958922360787e-03,2.1917262387433534e-03,3.2743921071810156e-01,3.9924306374523651e-03,3.2745622684972570e-01,3.2745190489602599e-01,1.4737564909486028e-03,2.6269562468155326e-03,7.2961486614336479e-01,3.1208382783284349e-03,7.2961681345883267e-01,7.2962005415340159e-01,9.3863735082693814e-03,5.2364761248371894e-01,4.0415628045826008e-01,8.4715302887877952e-01,7.7897607852279704e-01,9.3857469380082081e-01,3.0957961330794415e-01,6.0926891693363083e-01,5.0788869132280101e-01,9.1482761970113213e-01,8.5067730662503305e-01,9.9951035972088775e-01
