canonical_index,state,lepton,retained_component_count,polarization_cluster_number,detail_id,selected_observable,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,qOut,theta_p_out,theta_gamma_out,phi_p_out,phi_gamma_out
11,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_34,dGHZ,2.6334330315628278e-08,0.9999999999999998,0.7600759844222174,2.3815115379474623,5.0,2.037058025932595,0.002454369260617026,3.141592653589793,5.040482220818026,3.348585346231477
12,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_36,dGHZ,2.6390794580085e-08,1.0,0.8054621264085674,2.336129481904862,5.0,2.0385834889134444,0.004908738521234052,3.141592653589793,6.141035357118263,2.1246650642595424
13,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_37,dGHZ,2.64098837215066e-08,0.9999999999999998,0.8176634744072425,2.3239276208147417,5.0,2.035802903538429,0.002454369260617026,3.141592653589793,5.719295932933648,0.924090471129441
14,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_40,dGHZ,2.6478834189956557e-08,1.0,0.7672666472736023,2.3743383066631654,4.999607952787978,2.03658400875823,0.009596170415626043,3.141592653589793,6.2828439654046235,6.253795497863698
15,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_41,dGHZ,2.6501782834071657e-08,0.9999999999999999,0.7064859760645171,2.4350874785216967,4.992049799190378,1.973524962632781,3.1415862656478626,3.141592653589793,6.262871135685553,1.7927422918732105
16,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_42,dGHZ,2.6517304461535987e-08,1.0000000000000002,0.7472291024999396,2.394355979614772,4.998537462339698,2.038750628060429,3.1415926535897935e-05,3.141592653589793,6.2754489610783475,2.749972096180325
17,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_49,dGHZ,2.6784355271910752e-08,1.0,0.8160791662703211,2.3255025055782212,4.999932655580149,2.058275031936386,2.8043439068272197e-05,3.141592653589793,1.8891546854787724,5.0756554085156305
18,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_54,dGHZ,2.7059465700631392e-08,0.9999999999999997,0.8574166179064113,2.2841842897809244,4.999652508616481,2.052361277531558,0.0012232488149748577,3.141592653589793,5.128616086459669,1.630851176535871
19,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_62,dGHZ,2.7530269327786192e-08,1.0000000000000002,0.6534021711720223,2.4881891039428345,5.0,2.035483715204255,0.0006135923151542565,3.141592653589793,5.5161822139262835,5.009186632173104
20,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_77,dGHZ,2.962561287144819e-08,1.0,1.1396605824463253,2.001920596088111,5.0,0.12062675603981501,3.141592653589793,3.141592653589793,4.3791238366598675,0.09373129435605054
21,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_78,dGHZ,2.970071349115007e-08,0.9999999999999997,0.5571307421712238,2.5844423605092857,4.9973910256141725,2.036538738627211,0.0008373230449329285,3.141592653589793,0.0035151324958957422,1.9583957953944404
22,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_86,dGHZ,3.1221312734973895e-08,1.0,1.1624483307829738,1.979135541351505,5.0,0.6810147945805384,3.141592653589793,3.141592653589793,0.6947753622766294,0.05417816899768343
23,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_90,dGHZ,3.2324919165191354e-08,0.9999999999999998,0.78715457375685,2.3544341766573065,4.680149978305672,1.9646385893140155,6.780901361957826e-06,3.141592653589793,3.162681153128659,5.504986551738495
24,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_94,dGHZ,3.330458885485057e-08,1.0000000000000004,0.7999292054081928,2.3416514268713047,4.677456614351273,1.9745548852217865,0.0001374315150284813,3.141592653589793,3.1769490013470065,5.584363314211515
25,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_96,dGHZ,3.426384909422618e-08,0.9999999999999998,0.669188291410555,2.472383322948087,4.655259578075757,1.9558742742412614,3.1415926535897935e-05,3.141592653589793,3.778977907915029,0.3174718313964374
26,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_99,dGHZ,3.5834754418906554e-08,0.9999999999999999,0.7863321471377533,2.355246638016231,4.502704967714701,1.8876872246264453,6.933593161243098e-06,3.141592653589793,3.0985030958666324,5.005563406495494
27,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_100,dGHZ,3.626812355809853e-08,1.0,0.6533938696482499,2.2241859540443407,5.0,0.8659868659898129,3.141592653589793,0.0,1.5228375825936513,1.0734149114372742
28,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_110,dGHZ,4.0509471581420697e-08,1.0000000000000002,0.6899843607405232,2.26080565713746,4.995891934170601,1.0450084121788363,3.141592653589793,0.0,2.7053972153485457,1.950218610353355
29,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_116,dGHZ,4.3521024342536945e-08,1.0000000000000002,0.2892264320249905,1.8600135842691747,4.991289415757164,0.1286149411558294,3.141592653589793,0.0,5.691578964015215,0.26950913093155016
30,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_120,dGHZ,4.595381263687511e-08,0.9999999999999998,0.7458813575920199,2.395699364137417,3.969796225895542,1.5109115753322344,3.141107527825789,3.141592653589793,3.0961130593136064,2.6544338363260946
31,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_127,dGHZ,5.1030392758442036e-08,1.0000000000000004,0.7821605328140846,2.359427165751662,4.000570263967306,1.6635045568810711,9.293740113078004e-05,3.141592653589793,6.262049618692756,1.8160747544720948
32,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_136,dGHZ,6.216752982830557e-08,1.0,0.20100577856952243,1.771808652006454,4.99996515926818,0.1868075085299612,3.141592653589793,0.0,1.4063507572992062,3.243974466538265
33,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_142,dGHZ,7.529724146053437e-08,1.0000000000000002,0.6562565406740687,2.227030648601877,4.201857415621772,1.0974771738500801,3.141592653589793,0.0,6.068912230970599,4.3811923986434325
34,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_144,dGHZ,7.832623168362552e-08,1.0,0.7073891311222256,2.278190167101876,5.0,1.7124482415332412,3.141592653589793,0.0,2.1541354354380076,4.454120823797615
35,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_147,dGHZ,8.244469084591385e-08,0.9999999999999998,0.400490470109986,2.7411030603082214,3.297231749577931,0.5095979192114797,3.141592653589793,3.141592653589793,2.0721398425340967,5.439340779018603
36,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_148,dGHZ,8.274540632677902e-08,1.0000000000000002,1.0537094731567729,2.6245188771061136,4.229734589722342,1.0978112143664096,3.141592653589793,0.0,1.8219213220905384,5.845022210233831
37,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_150,dGHZ,8.408140561827237e-08,1.0,0.7719691530335195,2.3696106620482196,3.3733879782462073,1.3742214377095856,7.314534618709521e-06,3.141592653589793,6.266583279851008,3.0886271475526663
38,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_157,dGHZ,1.0149213221194901e-07,1.0000000000000002,0.7880127542517357,2.3588074840718183,3.921937096251404,1.1529850513836302,3.141592653589793,0.0,5.114486264238402,3.5949401542813404
39,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_159,dGHZ,1.0727426063640563e-07,1.0000000000000004,0.10562157034827224,3.0359631113688264,5.0,0.12059598552424938,3.141592653589793,3.141592653589793,1.6953525573488117,3.914570711880207
40,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_160,dGHZ,1.1298674272153814e-07,1.0,1.1362777707192748,2.70707954627097,3.998095349865058,1.088035148788764,3.141592653589793,0.0,4.226202383554034,6.109549819622954
41,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_164,dGHZ,1.1968572049021563e-07,1.0,0.6198144437056405,2.190590676597319,4.753909054904252,1.7793998999882752,3.141592653589793,0.0,3.045115569799716,2.441021768781999
42,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_167,dGHZ,1.5067991497544322e-07,1.0,0.28996137421280044,1.8607760907451616,4.259364836862773,1.245712208679277,3.141592653589793,0.0,0.9501051748030943,4.608639835567564
43,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_168,dGHZ,1.7013674100914057e-07,1.0000000000000002,1.2036146625773028,1.9380061497263354,2.7795636107597828,0.9206619784162482,2.9484507731570995,3.141592653589793,0.02754796483483623,5.15720603487242
44,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_171,dGHZ,2.0459092382953962e-07,1.0000000000000002,0.23742391854291606,1.8082113527047932,4.561925870206309,1.5455771183813458,3.141592653589793,0.0,2.233832394735896,4.47774628500405
45,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_175,dGHZ,2.7127630886364785e-07,1.0,0.045198058534670266,1.6160065031995592,5.0,0.12065192598599354,3.141592653589793,0.0,2.96908095667814e-29,1.5720003146301706
46,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_182,dGHZ,6.615451523983151e-07,1.0,0.20355179796063536,2.938037942202904,2.1106089218331308,0.586295193732508,2.947927585789985,3.141592653589793,3.134567322229815,3.8519909478028826
47,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_185,dGHZ,3.76831683130716e-06,1.0,1.2208885740479483,2.8239016900846536,2.1386357765844295,0.824908364721132,0.004169826227715649,3.0957325351579486,6.2831851414554505,3.1415989999744753
48,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_286,dGHZ,0.00025356695207853156,1.0000000000000002,0.02384431855529583,1.5427631480679116,1.5945888258704075,0.2790195365524695,3.03138682915004,3.1021234611078783,3.1416018686266036,3.1416155369755248
49,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_296,dGHZ,0.0003029950999909083,0.9999999999999999,0.5551373374999272,2.0480149851752913,2.016220146212129,0.7023078396485737,0.056244881640433494,2.9050987356030413,3.1414860946958263,6.2831284023295435
50,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_308,dGHZ,0.0003521268551993255,0.9999999999999998,0.20616489488313663,1.7420637304083997,1.8564864871075648,0.5858900382439417,0.055414806002881664,3.008461758708756,3.1414016211723363,6.283122267134262
51,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_323,dGHZ,0.0004354868918664579,0.9999999999999999,0.6936431441142151,2.277092845570869,5.0,2.3982964961222684,0.0002181564512421431,3.1349925419951266,0.002672285390190235,3.1415480904779507
52,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_339,dGHZ,0.0005605155313656879,1.0000000000000004,1.2628386855065605,2.8313725615009497,2.8513993776231694,1.0958869923701893,0.0,3.138065672349975,5.7912849921062675,2.466361557240298e-05
53,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_354,dGHZ,0.0010860979173347618,1.0,0.027969497417275842,1.5433927218477854,2.748710029380888,0.9053526463561021,3.1415427855125,3.112417972167033,3.744753584666687,3.141561638582548
54,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_355,dGHZ,0.0011764601029793293,0.9999999999999998,0.78572108532523,2.3570725651709616,5.0,2.411917298565277,3.141592653589793,4.768459794566824e-05,3.338310297551846,0.43101233323437493
55,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_370,dGHZ,0.022505683591074993,1.0000000000000002,0.7853265691804315,2.3500697253523413,3.538360556698441,1.642233539067053,3.1356668837903374,0.00010683897721207486,0.7539520502922012,0.0003696280106489241
56,GHZ,electron,2,2,dghz_mixing_angles_polarization_02_local_minimum_371,dGHZ,0.025659696389067035,0.9999999999999998,0.7870884440448972,2.3508160921033356,1.5614047533097222,0.4975570512913761,2.879572553429592,0.2655400248305229,1.5421691740782684,4.694891289135463
