lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,local_minimum_id,dGHZ_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme,selected_observable,selected_observable_label,selected_spin_case,selected_spin_label,selected_concurrence_key,selected_concurrence,selected_purity,pair_delta_xy,scan_phi_p_out,scan_phi_gamma_out,cluster_id,energy_band_cluster_id,selected_region,detail_id,detail_source
electron,gradient_local_minimum_0063,gradient,gradient,gradient_local_minimum,0.00051099895,25.0,5.0,2.4120155719830048,0.054267780300578924,0.0,0.0,3.141592653589793,0.0,2.0573495762902976,0.0013235156985368507,6.283128908317929,3.141592653589793,2.7856326938949962,3.585686949647153e-05,3.141536254729358,-0.9999991241532257,19.325858409356233,0.825355412944678,-2.8417000304257005,0.06985304024376268,0.05159900459695861,4.969181161247732,0.9707729843908199,3.141556796723393,179.99794555288872,1.1136225008812062e-07,8.242079300827584,1.1136225008812062e-07,8.242079300827584,False,,gradient,5000000048,2.461208306592293,2.461193011513327,0.9999999999999999,1469913.7727871337,0.9565367203229898,0.9999999999999998,0.2805624644820176,-1.7651929195172666e-05,1.765192919489511e-05,-0.9999999999999994,-0.9999999996884088,9.473199754004973e-10,2.7556216319809913e-09,2.7415617872348184e-08,0.9999999998442044,0.9999999998442047,0.9999999998442046,1.154700520412943,2.757179823234864e-08,0.9999999996884094,0.9999999996884088,0.9999999996884087,0.9999999996884085,1.7087718333203378e-16,4.663034848596089e-17,1.9080665819028647e-16,2.1750753181799468e-16,8.205289228128915e-17,-0.7119118357108127,0.7544832272746227,1.7087718333203378e-16,0.16648365612678936,0.49999117404242216,0.49999117404242216,0.16684967758720998,0.5000088259575778,0.5000088259575778,0.16648365612678936,63,5.288336323085056e-09,True,3,81,0.04799694724499534,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.4612083, alpha_p=2.461193",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.757179823234864e-08,0.9999999999999998,nan,6.283128908317929,2.7856326938949962,10,10,polarization_cluster_04_local_minimum_63,dghz_mixing_angles_polarization_04_local_minimum_63,polarization_cluster_member
electron,gradient_local_minimum_0064,gradient,gradient,gradient_local_minimum,0.00051099895,24.887035755950123,4.988690785762345,2.4061615067631297,0.05924413052684725,0.0,0.0,3.141592653589793,0.0,2.0540328907904173,7.766755936973658e-05,5.813885085174913,3.141592653589793,2.1712568106567844,2.306649696684774e-06,2.6722924316113787,-0.9999999969838751,19.199135727231525,0.8238714164146715,-2.809688784731612,0.07097101725125582,0.052735238350096914,4.9842667464711266,0.9706907398443892,3.1415903469882283,179.99986784146532,1.1145322353911524e-07,8.19472358270331,1.1145322353911524e-07,8.19472358270331,False,,gradient,5000001136,2.244383139264344,2.244365678245796,1.0,1523077.9317281242,0.9508135323967174,1.0000000000000002,0.12059141717075716,-3.503462217130382e-05,3.503462217147035e-05,-0.9999999999999997,-0.999999998772575,6.515534935266444e-11,1.1460004127757045e-11,2.765849601959977e-08,0.9999999993862871,0.9999999993862876,0.9999999993862876,1.1547005223663775,2.7685796935652706e-08,0.9999999987725745,0.9999999987725743,0.9999999987725744,0.9999999987725744,6.78966330065479e-17,1.3542415507845299e-16,1.9454958400915185e-16,2.0332078808500088e-16,9.28891899666514e-17,-1.9428016137838164,0.9137205382837477,6.78966330065479e-17,0.1666594324599772,0.4999824826889761,0.4999824826889761,0.1666739008948382,0.5000175173110238,0.5000175173110238,0.1666594324599772,64,5.4023350263891215e-09,True,3,81,0.04961973862671323,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.2443831, alpha_p=2.2443657",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.7685796935652706e-08,1.0000000000000002,nan,5.813885085174913,2.1712568106567844,11,11,polarization_cluster_04_local_minimum_64,dghz_mixing_angles_polarization_04_local_minimum_64,polarization_cluster_member
electron,gradient_local_minimum_0074,gradient,gradient,gradient_local_minimum,0.00051099895,24.968774877794075,4.99687651216178,2.4103988300461245,0.009578229051127984,0.0,0.0,3.141592653589793,0.0,2.034202662907078,0.009659363227066481,3.235295153052829,3.141592653589793,3.122949466097642,4.569644378538706e-05,0.09370249946273378,-0.9999533487137521,19.52061379296889,0.8350727750783793,-3.046624447607079,0.06328057672712134,0.04505899776940554,4.735173448788337,0.9704018668880471,3.141546957150867,179.99738178691075,1.1018318524236292e-07,8.236994782863494,1.1018318524236292e-07,8.236994782863494,False,,gradient,5000001088,2.1227554637459844,2.1227499842373594,1.0,918637.0494059362,0.7973980527980501,0.9999999999999998,0.0014843864881016729,-3.1606963454999804e-05,3.1606963455610426e-05,-0.9999999999999993,-0.9999999990009992,2.8730824923184143e-09,4.70346792435633e-09,2.8780189813367945e-08,0.9999999995004993,0.9999999995004998,0.9999999995004998,1.154700517388678,2.9320207043804888e-08,0.9999999990009996,0.9999999990009987,0.9999999990009988,0.9999999990009988,2.2385009184171935e-16,9.269297274331286e-17,2.2404373943857647e-16,3.165430645850322e-16,6.57722071460604e-17,-0.07675496148165731,0.4155656181081306,2.2385009184171935e-16,0.16827861779172687,0.49998419729810534,0.49998419729810534,0.1650547161313025,0.5000158027018943,0.5000158027018943,0.16827861779172687,74,7.036745134541304e-09,True,3,81,0.10436602370328406,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.1227555, alpha_p=2.12275",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,2.9320207043804888e-08,0.9999999999999998,nan,3.235295153052829,3.122949466097642,12,12,polarization_cluster_04_local_minimum_74,dghz_mixing_angles_polarization_04_local_minimum_74,polarization_cluster_member
electron,gradient_local_minimum_0080,gradient,gradient,gradient_local_minimum,0.00051099895,24.151115764562444,4.914378471847936,2.3676718853673253,0.31225020719676366,0.0,0.0,3.141592653589793,0.0,2.1190107043935518,9.71376220056772e-06,5.326802709829758,3.141592653589793,2.2760315618263247,1.6787465936552662e-06,2.1852100562322057,-0.9999999999528214,17.111264150576723,0.7563215094234534,-1.7970847425476388,0.12683728858318913,0.11709186213597451,6.392905532849496,0.9721998078222499,3.141590974777067,179.99990381111618,1.1684809830825316e-07,7.657089820862403,1.1684809830825316e-07,7.657089820862403,False,,gradient,5000001143,2.3404957098180295,2.340462690683831,1.0,8670254.330881745,0.9990124534060991,1.0,0.02514901838570889,-6.580305728642877e-05,6.580305728642877e-05,-0.9999999999999996,-0.9999999956699572,5.555548107486059e-12,7.351896869067787e-12,2.990342151206069e-08,0.9999999978349782,0.999999997834979,0.9999999978349788,1.1547005211070511,3.0215293700740134e-08,0.9999999956699572,0.9999999956699563,0.999999995669957,0.9999999956699568,9.800727023620819e-17,1.35272708468637e-16,2.3311076460435837e-16,2.332799787048452e-16,1.1647077525193578e-16,-1.7314643224198583,0.9985492616946703,9.800727023620819e-17,0.16665387310067456,0.4999670984713605,0.4999670984713605,0.16667946023631158,0.5000329015286392,0.5000329015286392,0.16665387310067456,80,7.93183179147655e-09,True,3,81,0.006392269524111436,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.3404957, alpha_p=2.3404627",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.0215293700740134e-08,1.0,nan,5.326802709829758,2.2760315618263247,13,13,polarization_cluster_04_local_minimum_80,dghz_mixing_angles_polarization_04_local_minimum_80,polarization_cluster_member
electron,gradient_local_minimum_0081,gradient,gradient,gradient_local_minimum,0.00051099895,22.29399281709312,4.721651492549309,2.267654502699647,0.012492105380394681,0.0,0.0,3.141592653589793,0.0,1.8855380692045831,3.141478881133564,6.17497564290935,3.141592653589793,3.6432123894337325,7.489223404603813e-07,3.033382989226505,0.9999999935279141,17.216306694187338,0.8314332682918331,-2.901074049794706,0.06784782017983135,0.049578145887937984,4.370318415928663,0.9669672859507702,3.141591904667453,179.99995708991074,1.085596492700347e-07,7.157616430754771,1.085596492700347e-07,7.157616430754771,False,,gradient,5000001157,2.3663813865350924,2.3663611357646275,1.0,1252995.5204909155,0.9995857855824117,1.0,0.11016629552082831,-4.0246841973790026e-05,4.0246841973790026e-05,-0.9999999999999996,-0.9999999983801913,0.0,1.0359129581522029e-12,3.0339446884237084e-08,0.9999999991900953,0.9999999991900959,0.9999999991900957,1.154700520862166,3.038265652576293e-08,0.9999999983801916,0.9999999983801906,0.9999999983801908,0.9999999983801906,1.971580116482049e-21,5.731683492002724e-22,2.5435821689647328e-21,2.5447484656823215e-21,1.271207936123572e-21,0.9883929813048781,0.999083369744934,1.971580116482049e-21,0.16666511186770513,0.5000201234208611,0.5000201234208609,0.16666821798708953,0.4999798765791389,0.4999798765791391,0.16666511186770513,81,8.099194616499346e-09,True,3,81,0.005351670981005086,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.3663814, alpha_p=2.3663611",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.038265652576293e-08,1.0,nan,6.17497564290935,3.6432123894337325,14,14,polarization_cluster_04_local_minimum_81,dghz_mixing_angles_polarization_04_local_minimum_81,polarization_cluster_member
electron,gradient_local_minimum_0082,gradient,gradient,gradient_local_minimum,0.00051099895,21.98385594596105,4.688694482045194,2.250521093225827,0.11846944700525344,0.0,0.0,3.141592653589793,0.0,1.812386609161899,3.141592653589793,3.1190604455359128,3.141592653589793,3.362180808546923,0.0,0.20579217818997061,1.0,17.381729135688442,0.8529088051242898,-3.38389845920905,0.054305601482967696,0.03653604357536625,3.8774673006549696,0.9656624882832948,3.141592653589793,180.0,1.0514237125391901e-07,6.99891544338234,1.0514237125391901e-07,6.99891544338234,False,,gradient,5000001310,2.27635576932662,2.2763635144880414,1.0,632916.1436310572,0.9747215079456983,1.0,0.16144539017184145,1.568990042943863e-05,-1.5689900429327608e-05,-0.9999999999999996,-0.9999999997538266,0.0,5.551115123125783e-17,3.0432338260494454e-08,0.9999999998769129,0.9999999998769135,0.9999999998769135,1.154700520809133,3.043333391868301e-08,0.9999999997538265,0.9999999997538258,0.999999999753826,0.999999999753826,4.60249282647799e-25,1.9777639985115823e-26,4.602517034254811e-25,4.800269226329148e-25,2.202382421090236e-25,-0.00468863562473487,0.9176078745793336,4.60249282647799e-25,0.16666404782609573,0.4999921550497852,0.4999921550497852,0.16666927633442374,0.5000078449502147,0.500007844950215,0.16666404782609573,82,8.149872009419426e-09,True,3,81,0.03522356626986524,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.2763558, alpha_p=2.2763635",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.043333391868301e-08,1.0,nan,3.1190604455359128,3.362180808546923,15,15,polarization_cluster_04_local_minimum_82,dghz_mixing_angles_polarization_04_local_minimum_82,polarization_cluster_member
electron,gradient_local_minimum_0084,gradient,gradient,gradient_local_minimum,0.00051099895,19.105063161700095,4.370933900403905,2.084819776579587,1.3344344845161076,0.0,0.0,3.141592653589793,0.0,0.7026886123561548,3.141592653589793,0.010081626171013346,3.141592653589793,3.684132134177758,0.0,2.6966123954565058,1.0,16.988138078885257,0.9760439096402356,-11.262285268264856,0.006852400926262897,0.0021285294009273995,1.2968020557210123,0.9550006630676027,3.141592653589793,180.0,4.400524189485111e-08,2.8629264493152546,4.400524189485111e-08,2.8629264493152546,False,,gradient,5000001353,2.29036816717621,2.2903511341822727,1.0,1831.6003807746597,0.9827630540232416,1.0,0.18686398312939684,-3.436343725160551e-05,3.436343725171653e-05,-0.9999999999999996,-0.9999999988191537,3.904099266094363e-13,1.1102230246251565e-16,3.101046177630804e-08,0.9999999994095766,0.9999999994095771,0.9999999994095771,1.1547005204751277,3.1032936341916354e-08,0.9999999988191536,0.9999999988191532,0.9999999988191531,0.9999999988191531,2.236049565064641e-24,3.8154920806742167e-26,2.236049571250378e-24,2.2742044858713833e-24,1.0989473283146862e-24,0.00010610168334665723,0.9664454846887824,2.236049565064641e-24,0.1666723918101124,0.5000171817186259,0.5000171817186261,0.16666093669754997,0.49998281828137425,0.4999828182813743,0.1666723918101124,84,8.74947443265277e-09,True,3,81,0.028922830240544123,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.2903682, alpha_p=2.2903511",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.1032936341916354e-08,1.0,nan,0.010081626171013346,3.684132134177758,16,16,polarization_cluster_04_local_minimum_84,dghz_mixing_angles_polarization_04_local_minimum_84,polarization_cluster_member
electron,gradient_local_minimum_0085,gradient,gradient,gradient_local_minimum,0.00051099895,24.985298358307894,4.998529619628945,2.4112545000699357,0.021611647730495225,0.0,0.0,3.141592653589793,0.0,2.0409459981414013,0.004988680787834528,1.0932742592277056,3.141592653589793,1.0280957534376054,5.339044259779035e-05,4.234866912817347,-0.9999875565578051,19.476518774183265,0.8325232314933191,-2.991107078587659,0.0649672181674799,0.04671390534081103,4.7978901309278115,0.9705091972459537,3.1415392631451162,179.9969409528537,1.1050921067123909e-07,8.242705958308314,1.1050921067123909e-07,8.242705958308314,False,,gradient,5000001049,2.100876293878741,2.1008833273148553,1.0,946955.1594013183,0.7611504398558204,1.0,0.1867038254865154,2.6743856474498173e-05,-2.6743856474109595e-05,-0.9999999999999996,-0.9999999992847657,3.7434199073871355e-09,6.646983907732107e-09,3.013741197255298e-08,0.9999999996423825,0.999999999642383,0.999999999642383,1.1547005149805063,3.109615327274358e-08,0.9999999992847656,0.999999999284765,0.999999999284765,0.999999999284765,7.555568906317376e-17,2.0484323428767113e-16,2.463621312229684e-16,2.803989233508449e-16,1.0616266954754594e-16,2.2254851846107355,0.7572259428022947,7.555568906317376e-17,0.166181910348501,0.5000133717437871,0.5000133717437871,0.1671514257484614,0.4999866282562126,0.4999866282562126,0.166181910348501,85,8.812691363479994e-09,True,3,81,0.11421209724558191,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.1008763, alpha_p=2.1008833",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.109615327274358e-08,1.0,nan,1.0932742592277056,1.0280957534376054,17,17,polarization_cluster_04_local_minimum_85,dghz_mixing_angles_polarization_04_local_minimum_85,polarization_cluster_member
electron,gradient_local_minimum_0088,gradient,gradient,gradient_local_minimum,0.00051099895,22.4117931352932,4.7341095398494115,2.2741287111745088,0.4002826798788812,0.0,0.0,3.141592653589793,0.0,2.0572769043706662,1.0010164824184594e-06,2.4074932907448945,3.141592653589793,1.2935500942047693,2.4165622502903483e-07,5.549085943770396,-0.999999999999499,15.072872587061944,0.7206371194834197,-1.4372887041913018,0.16388088640611648,0.166506976556748,6.723008319095145,0.9713954379320051,3.1415924119335683,179.99998615411823,1.1811028688413217e-07,6.817792059545523,1.1811028688413217e-07,6.817792059545523,False,,gradient,5000001063,2.271787184428872,2.2717877154939083,1.0000000000000002,17040578.31143005,0.9717714894365813,1.0000000000000002,0.22360207908857052,1.0412271512216797e-06,-1.0412271509996351e-06,-0.9999999999999996,-0.9999999999989154,4.763775637968147e-12,1.5382162193431262e-13,3.2087817964881025e-08,0.9999999999994573,0.9999999999994579,0.9999999999994579,1.1547005198505023,3.2087818337210636e-08,0.999999999998915,0.9999999999989146,0.9999999999989148,0.9999999999989148,3.125770819077762e-17,2.8637611853953195e-16,3.0883401168047794e-16,3.1763382673030955e-16,1.500170983153232e-16,2.587347153067664,0.9445914489623729,3.125770819077762e-17,0.16666653952991953,0.5000005206135754,0.5000005206135754,0.1666667938020876,0.49999947938642425,0.49999947938642425,0.16666653952991953,88,9.804356427947052e-09,True,3,81,0.03728133354192192,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.2717872, alpha_p=2.2717877",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.2087818337210636e-08,1.0000000000000002,nan,2.4074932907448945,1.2935500942047693,18,18,polarization_cluster_04_local_minimum_88,dghz_mixing_angles_polarization_04_local_minimum_88,polarization_cluster_member
electron,gradient_local_minimum_0091,gradient,gradient,gradient_local_minimum,0.00051099895,24.90469903752529,4.990460804126737,2.4070777930379705,2.407077781727883,0.0,0.0,3.141592653589793,0.0,0.6911669920939338,3.141592653589793,4.192367076409564,0.0,1.9889990297061535,0.0,1.0507744228197708,-1.0,16.5213230564495,0.705442337623553,-23.17609389804915,0.0015270763315148362,0.00026851012952341593,7.778327461125592,0.9748157370997106,0.0,0.0,3.3273854733892327,5.2589409493819517e-08,3.3273854733892327,5.2589409493819517e-08,True,,gradient,5000002013,2.4970426872145106,2.2153472557664897,1.0,32.486976693129435,0.9227245320264842,1.0,4.018119170731439e-12,-2.004186603399294e-06,2.004186603066227e-06,-0.9999999999999993,-0.9999999999959825,3.287942823832657e-16,1.3565190637443436e-13,3.290727410961167e-08,0.999999999997991,0.9999999999979916,0.9999999999979916,1.1547005193801496,3.290727435502985e-08,0.9999999999959833,0.9999999999959821,0.9999999999959821,0.9999999999959821,2.0911389650359368e-17,2.7072655177234833e-16,2.7072655202678886e-16,2.916379414227077e-16,1.2490758131543499e-16,-3.141528825226651,0.8565934919585148,2.0911389650359368e-17,0.16666633263534522,0.4999989979066982,0.4999989979066982,0.16666700069803334,0.5000010020933014,0.5000010020933014,0.16666633263534522,91,1.0623812445766265e-08,True,3,81,0.0626857289929656,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.4970427, alpha_p=2.2153473",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.290727435502985e-08,1.0,nan,4.192367076409564,1.9889990297061535,19,19,polarization_cluster_04_local_minimum_91,dghz_mixing_angles_polarization_04_local_minimum_91,polarization_cluster_member
electron,gradient_local_minimum_0098,gradient,gradient,gradient_local_minimum,0.00051099895,19.41312714211498,4.406033039153813,2.1031711169103873,0.016091351569032224,0.0,0.0,3.141592653589793,0.0,1.725901799822549,3.141483827408845,2.8685635701091865,3.141592653589793,1.391283170518075,1.0052487239553714e-06,6.010156223578808,0.9999999940784312,14.654838735949395,0.8215718125128688,-2.6288022311141352,0.07781997497363816,0.059841771821544196,4.062567985592791,0.9624610402851889,3.1415916483410693,179.99994240349076,1.071399617913471e-07,6.013018359557115,1.071399617913471e-07,6.013018359557115,False,,gradient,5000001921,2.3614211345533622,2.361430520792301,1.0,1618162.4889204244,0.9998905397363018,1.0,0.033949322092639664,1.8465599704087232e-05,-1.8465599704087232e-05,-0.9999999999999994,-0.9999999996590211,1.4783729795908584e-12,1.6957350270765884e-12,3.563781331345039e-08,0.9999999998295102,0.9999999998295107,0.9999999998295108,1.154700517801918,3.5639444570479696e-08,0.9999999996590213,0.9999999996590203,0.9999999996590202,0.9999999996590204,1.8847811032998296e-22,5.2013908253698206e-21,5.389312331787244e-21,5.389868935699804e-21,2.6943778639373425e-21,2.7659013997408137,0.9997934629137741,1.8847811032998296e-22,0.16664594258122348,0.49999076720020025,0.4999907672002004,0.16668740242368152,0.5000092327997998,0.5000092327997998,0.16664594258122348,98,1.3355982661216112e-08,True,3,81,0.003161204808114621,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.3614211, alpha_p=2.3614305",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.5639444570479696e-08,1.0,nan,2.8685635701091865,1.391283170518075,20,20,polarization_cluster_04_local_minimum_98,dghz_mixing_angles_polarization_04_local_minimum_98,polarization_cluster_member
electron,gradient_local_minimum_0101,gradient,gradient,gradient_local_minimum,0.00051099895,24.662449432078365,4.966130227055908,2.394480618134854,2.3944806034557673,0.0,0.0,3.141592653589793,0.0,0.8190283889657355,3.141592653589793,0.29094856994144663,0.0,6.1224086004473595,0.0,3.43254122353124,-1.0,15.089559216008489,0.6497297528731178,-22.93414958189874,0.0015624501035812488,0.0002771444795863641,9.014647142775544,0.9765272640166399,0.0,0.0,3.922295250819169,6.787404460695257e-08,3.922295250819169,6.787404460695257e-08,True,,gradient,5000000284,2.1978900354695203,2.5144919541452766,1.0,30.801974987905098,0.9030679203162695,1.0,2.1646762162886087e-10,1.4712781838566169e-05,-1.4712781838011058e-05,-0.9999999999999993,-0.9999999997835334,0.0,4.043996095451878e-14,3.641949557988802e-08,0.9999999998917664,0.999999999891767,0.999999999891767,1.154700517352423,3.64201388774591e-08,0.9999999997835339,0.9999999997835327,0.9999999997835327,0.9999999997835327,3.21240118998988e-17,3.315954121840121e-16,3.3159541220885845e-16,3.637194240839109e-16,1.49735700166903e-16,-3.141574436309966,0.8233582825225119,3.21240118998988e-17,0.1666691187973353,0.500007356390919,0.500007356390919,0.1666642145360129,0.4999926436090807,0.4999926436090807,0.1666691187973353,101,1.4136676968195517e-08,True,3,81,0.07198625707693843,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.19789, alpha_p=2.514492",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.64201388774591e-08,1.0,nan,0.29094856994144663,6.1224086004473595,21,21,polarization_cluster_04_local_minimum_101,dghz_mixing_angles_polarization_04_local_minimum_101,polarization_cluster_member
electron,gradient_local_minimum_0105,gradient,gradient,gradient_local_minimum,0.00051099895,20.53211936852147,4.5312381716834835,2.168532566532382,0.21661098953398125,0.0,0.0,3.141592653589793,0.0,1.892581544884514,7.669903939428206e-05,4.866817111018122,3.141592653589793,5.924427972685362,9.912979984747617e-06,1.7252244574404823,-0.9999999970586286,14.537586942622974,0.7650790417355666,-1.8499430992062105,0.12248439443621179,0.11160272844295624,5.343675407100406,0.9668813532213866,3.141582740621008,179.99943202872618,1.139458900567547e-07,6.343822035654233,1.139458900567547e-07,6.343822035654233,False,,gradient,5000000859,2.5411507426846627,2.541149542386069,1.0000000000000002,5734237.12628679,0.8692939448752792,1.0000000000000002,0.2815942641409701,-2.146090310184423e-06,2.1460903096293116e-06,-0.9999999999999993,-0.9999999999953937,5.186947538149411e-10,2.3001200943895128e-10,3.825830444718194e-08,0.9999999999976964,0.9999999999976972,0.9999999999976972,1.1547005158585435,3.826251207331342e-08,0.999999999995394,0.9999999999953928,0.9999999999953929,0.9999999999953929,3.355237688491094e-16,8.630527368642659e-17,3.717743470208201e-16,4.21829042535536e-16,1.608598257530521e-16,-0.6846429011171292,0.7626778127278936,3.355237688491094e-16,0.1666527463449022,0.499998926954849,0.499998926954849,0.1666805869223273,0.5000010730451505,0.5000010730451505,0.1666527463449022,105,1.5979050164049837e-08,True,3,81,0.08398458046785282,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions,dGHZ,d_{\rm GHZ},mixing_angles,"alpha_e=2.5411507, alpha_p=2.5411495",lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,3.826251207331342e-08,1.0000000000000002,nan,4.866817111018122,5.924427972685362,22,22,polarization_cluster_04_local_minimum_105,dghz_mixing_angles_polarization_04_local_minimum_105,polarization_cluster_member
