lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_one_minus_C_e_gamma,optimization_run,start_source,screening_one_minus_C_e_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_gamma,lbfgs_one_minus_C_e_gamma,final_one_minus_C_e_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_gamma,local_minimum_verified,initial_C_e_gamma,lbfgs_C_e_gamma,final_C_e_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id
electron,gradient_local_minimum_0699,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.330436418611498,0.0,0.0,3.141592653589793,0.0,2.0309938896012554,1.4500379324499815,3.084173417458172,2.280311646277943,0.3885032039815327,0.5215373247805841,4.550849521314354,-0.7579832508602002,12.079401434538086,0.5300767012947399,-5.892874602213684,0.022438659189093095,0.01087896001810047,11.588468156915983,0.9447710801767875,2.4378680872685203,139.67955241011688,1.7073939533861933,4.800657369548354,1.7073939533861933,4.800657369548354,False,,gradient,1454004606,1.3229540096926082,0.13027130858315009,1.0,0.0024391908593069615,0.22621394038034157,1.0000000000000004,0.33298514306902316,-4.381099271622002e-05,-0.0005644858911419415,0.952226165566675,0.9522261408359878,0.034901760041802926,0.9993339545528828,0.03516316930689479,0.9999436299817656,0.04955133405038754,0.9999527947880741,0.9532004452631758,1.374773260514813,0.05719642354597182,7.775647913321748e-07,7.533764521561615e-07,7.906064717518035e-07,0.11199382808443561,0.37661013104392194,0.37699510601724606,0.4886039591283576,0.13269312645306727,3.0654001773022546,0.5431520722418397,0.11199382808443561,0.13753842492559262,0.45074297758353166,0.4507429775835318,0.02028534437709862,0.06065306328811083,0.06065306328811082,0.13753842492559262,0.0006660454471172361,1454,sobol_screened,0.46800322136725714,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,4646,180,1.5749622626199449,0.46800322136725714,0.07302912576185538,0.0006660454471172361,209,195,False,1e-05,0.000666061920130967,True,0.5319967786327429,0.9269708742381446,0.9993339545528828,0.9716406939551234,0.40220724791288376,0.8426547599956393,0.5869577554985881,0.5378697384148836,0.14681289345026016,0.42736987490206957,0.965634279884398,1.0,0.4615614092403328,0.7258457405903044,0.8337538228287755,0.4908614447410917,0.06183220532069985,0.42110934025164365,0.04146664540811598,699
electron,gradient_local_minimum_0700,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.3290645318829775,0.0,0.0,3.141592653589793,0.0,2.03099742054867,1.4497523748840426,0.0573892252892954,2.280502939619906,2.751477691400663,0.5228568062825811,4.8737657670902585,-0.7575357058619988,12.08520502704955,0.5304564165742436,-5.8860518792066445,0.022483007976975077,0.010908482471521522,11.577293022264007,0.9445483808626264,2.4387737530814517,139.73144323884713,1.7066860176923049,4.806262591612862,1.7066860176923049,4.806262591612862,False,,gradient,1525010252,2.894002950227059,1.4406117085665007,1.0,0.0024458089608148754,0.22581078720477954,1.0000000000000002,0.3346086783150757,-8.523244524177853e-05,0.00046571572294296093,0.9515158787591812,0.9515159184532711,0.03498455589525438,0.9993297066286599,0.035247502821874215,0.9999421354257159,0.049666666015988445,0.9999513667977268,0.9530882161142473,1.374683257665042,0.05732938374653733,4.924980290255121e-07,4.721067775328384e-07,4.869549403861608e-07,0.3766095102283293,0.11186792386019773,0.3769888295319456,0.488477434088527,0.13275011248768212,0.07561422199020923,0.5435260801162157,0.3766095102283293,0.0004408079720441899,0.06103629197518329,0.06103629197518329,0.16545398911340264,0.45048627393628976,0.4504862739362898,0.0004408079720441899,0.0006702933713400583,1525,sobol_screened,0.49787517769430323,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,10315,972,92621.38884072281,0.49787517769430323,0.06263326930111168,0.0006702933713400583,438,424,False,1e-05,0.000670357964952295,True,0.5021248223056968,0.9373667306988883,0.9993297066286599,0.9811491277068853,0.02905018161982298,0.8163670869544148,0.8295448301360011,0.17762471176683903,0.5987214986234903,0.7667442951351404,0.09310783632099628,1.0,0.46147051344401985,0.7259066311522124,0.8337553638380588,0.00913377888500577,0.43791127539349206,0.9211897497023296,0.45856094898883903,700
electron,gradient_local_minimum_0701,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.325811456529209,0.0,0.0,3.141592653589793,0.0,2.0309976309416062,1.4499308294911453,3.1992089476601806,2.282308393410793,5.893049366774792,0.5212082703334305,1.7338133109886418,-0.7564652990205164,12.114456441867368,0.5316776616683218,-5.875328648554925,0.02255298415083988,0.010955073085183285,11.55072784091617,0.9446597496903844,2.440912260471461,139.85397068675218,1.6999823375932892,4.819546234249673,1.6999823375932892,4.819546234249673,False,,gradient,321009776,0.246765817307465,1.700718325667916,0.9999999999999999,0.0024538066178837995,0.22444969992220828,0.9999999999999999,0.33482530751130707,-8.67849338398452e-06,0.000540094889648457,0.9515148444808775,0.9515148491680875,0.03524278308850537,0.9993272973063211,0.035495453401827214,0.9999490861484979,0.05002919781172637,0.9999580189274958,0.9527519700240505,1.374407471334073,0.05774798002586376,1.0739878363308364e-06,9.396616601198542e-07,1.0652636444809932e-06,0.37678391244659065,0.11167089281177905,0.3771872668691849,0.4884548052583697,0.13295986424000006,0.07791265083458238,0.5444100981652561,0.37678391244659065,0.014951867954998619,0.06114993516805246,0.06114993516805244,0.163292593260322,0.45039525957357807,0.45039525957357807,0.014951867954998619,0.0006727026936789171,321,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,9810,783,88026.94514353105,0.9756469187178217,0.10362431191252575,0.0006727026936789171,418,404,False,1e-05,0.0006727167388278499,True,0.02435308128217825,0.8963756880874743,0.9993272973063211,0.7692234750153989,0.8754152155974757,0.15457996384090103,0.2573045834023594,0.23724607463748715,0.0028496901080382183,0.15942497049602883,0.2069301356020829,1.0,0.46152731730969565,0.7264813249428996,0.8337554556597231,0.5091699180039384,0.937907936606772,0.07854799922118927,0.5413554566740414,701
electron,gradient_local_minimum_0702,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.3259665551436228,0.0,0.0,3.141592653589793,0.0,2.0309894057964177,1.4497332646056644,3.0839903848353427,2.2817935522872625,0.39113640828215984,0.5226603453111037,4.549898997396513,-0.7565091603766673,12.10869351567842,0.5315315572379044,-5.874639312408547,0.02255749317775104,0.010958077398908946,11.55191175953365,0.9444699081478571,2.4408047631886403,139.84781154613745,1.7018860475797113,4.818913149214875,1.7018860475797113,4.818913149214875,False,,gradient,1986006284,0.24689053649720014,1.7007400608566938,1.0000000000000002,0.0024548177215583723,0.22463688842692273,1.0000000000000002,0.335323415189709,-0.00011453964352298174,0.00021921552421755308,0.9513053863671586,0.9513054114760265,0.03522829693461602,0.9993265951917941,0.035470485379335163,0.9999478669544216,0.05000219899592364,0.9999564288698178,0.9527778660778821,1.3744273525879487,0.05771675413051393,1.0598641601022862e-06,1.0316664688409145e-06,1.0604474094400018e-06,0.3767986262550259,0.11169219344510126,0.3771950145314906,0.4884908197001272,0.13294960468142702,-0.07723956801609885,0.5443279558991164,0.3767986262550259,0.014896318793595043,0.06125869875563365,0.06125869875563364,0.1631678757489502,0.45025048154423897,0.4502504815442391,0.014896318793595043,0.0006734048082058797,1986,sobol_screened,0.6074064605144843,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,6340,1071,89505.97541709771,0.6074064605144843,0.048740924593122625,0.0006734048082058797,245,231,False,1e-05,0.0006734443287180758,True,0.3925935394855157,0.9512590754068774,0.9993265951917941,0.9459656402468681,0.33794876374304295,0.6086735865101218,0.5005654692649841,0.5172122418880463,0.2761755408719182,0.15078475791960955,0.5119624203070998,1.0,0.46146443045348434,0.726317445923466,0.8337518659644928,0.4908323141944214,0.06225129280131549,0.07858769857227879,0.5413623751995075,702
electron,gradient_local_minimum_0703,gradient,gradient,gradient,0.00051099895,23.851260183195137,4.883775197856177,2.351809304424605,1.344009561470402,0.0,0.0,3.141592653589793,0.0,1.9728744517894188,1.473226485922894,0.057780813663804435,2.2378987791145835,2.7648815560467774,0.5418866151772925,4.87446635338084,-0.7695038595066646,11.108303439606846,0.5129429403384026,-5.924088007745292,0.022237383465649796,0.010745229916208151,11.427562246310874,0.9427377815708168,2.4008575654447912,137.55900571204037,1.7691084770465166,4.361216192977483,1.7691084770465166,4.361216192977483,False,,gradient,680006260,1.3177251054968901,3.0096911828829502,1.0,0.002389583278355742,0.235049207557452,1.0,0.33129922627821207,3.997849258613462e-05,-0.000665511898546356,0.9497754329196386,0.9497754595258011,0.03446419545660888,0.9993258834343172,0.03476909088738321,0.9999202820379429,0.04896104640166376,0.9999308372216759,0.9537487433178121,1.3752142964151597,0.056514192309572706,5.683605894812871e-07,5.136151394172141e-07,5.682439281032466e-07,0.37220334886377604,0.11576807558704669,0.3724398523395265,0.48797142445082275,0.12845414011411513,0.06069128943542203,0.5264822228419672,0.37220334886377604,0.1640199024993301,0.4527299115985717,0.45272991159857195,0.014242038021870757,0.05929866395060556,0.05929866395060557,0.1640199024993301,0.0006741165656828363,680,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,6317,1233,91375.58165035844,0.9279682569352958,0.07282521967128608,0.0006741165656828363,232,218,False,1e-05,0.0006741386361144297,True,0.07203174306470415,0.9271747803287139,0.9993258834343172,0.6334300088038515,0.1304598918180703,0.4845801230535896,0.1846528754075047,0.05610042021087007,0.1720485020760657,0.2698209466955575,0.09281376446710383,0.9710492053346659,0.46894255505706234,0.7123453056708072,0.8304326505375385,0.009196102110466203,0.44004456670845593,0.4194449283522387,0.9580144578718303,703
electron,gradient_local_minimum_0704,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.3292528401893833,0.0,0.0,3.141592653589793,0.0,2.030993779534745,1.449020090690459,0.057408391738758766,2.2810283677534757,2.751201415190395,0.5229342277572805,4.87243937963154,-0.7575943998650393,12.083602248531648,0.5303884088027322,-5.882077433822632,0.022508907592440758,0.01092571922432347,11.578795155696142,0.9445442082077374,2.4386473150447823,139.72419887297605,1.704730912470922,4.805493319825514,1.704730912470922,4.805493319825514,False,,gradient,1293010024,1.3230952784420305,3.011359624701275,1.0000000000000002,0.0024593193279941403,0.2260496276567969,1.0000000000000004,0.33464808230993226,-0.00017885358623909164,-0.0007569504196233701,0.9515527698483082,0.951552634465011,0.034967366446771155,0.9993254741965902,0.035246219149944046,0.999937289963947,0.0496534265721978,0.9999470777605267,0.9530989820935466,1.3746903634142773,0.05731384904346408,4.6376597995223534e-07,4.500897719788427e-07,4.58979210958034e-07,0.3766046536830151,0.11176487502044738,0.376983752939009,0.48836952870346245,0.13279898858727773,0.07557835738894514,0.543846332672869,0.3766046536830151,0.16321640574519097,0.45059037484450554,0.45059037484450515,0.014849319411389679,0.061040096452031865,0.06104009645203185,0.16321640574519097,0.0006745258034097645,1293,sobol_screened,0.4037700269478166,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,10056,1197,1.1389957252006244,0.4037700269478166,0.0808575966532522,0.0006745258034097645,407,393,False,1e-05,0.0006745451793058743,True,0.5962299730521834,0.9191424033467478,0.9993254741965902,0.7203221581876278,0.20965512562543154,0.8110222369432449,0.7062679026275873,0.17722857277840376,0.395812070928514,0.33295213896781206,0.09725259616971016,1.0,0.461237420145706,0.7260738801216067,0.8337537747925136,0.009136829320179386,0.4378673046689692,0.42115430749119354,0.9585455393971254,704
electron,gradient_local_minimum_0705,gradient,gradient,gradient,0.00051099895,24.381149265356022,4.937727135571186,2.379769511298224,1.3376336872067576,0.0,0.0,3.141592653589793,0.0,1.9998535566129723,1.4617676438803886,6.225537478304233,2.259859521957775,3.5217602192491486,0.5288326927454625,1.4091718459592328,-0.7640758781192539,11.566236943143757,0.5212685098812605,-5.905630682087172,0.022356089729811762,0.01082403583391511,11.502242518028504,0.9441448233267371,2.4185108706722955,138.5704655960326,1.7332287841114749,4.563531914640635,1.7332287841114749,4.563531914640635,False,,gradient,1287005513,1.3201116523732932,3.010420597619554,1.0,0.0024294953965216235,0.23100472144697817,1.0000000000000002,0.33115956129625573,9.230195189829926e-05,-0.001278828031983592,0.9512896904876322,0.9512898085259557,0.03467843259264883,0.9993233899728919,0.03500357492705925,0.9999251290675137,0.04927708653113065,0.9999364517126705,0.9534505152522965,1.3749735202613083,0.05687906410253795,4.3230668844707054e-07,3.8731223939809586e-07,4.194591390091311e-07,0.37431601166199735,0.11392989834732714,0.37463219439580264,0.4882459100093245,0.13050923939114042,-0.06962274826253834,0.5346045372449632,0.37431601166199735,0.16392923286229688,0.45199779439153404,0.451997794391534,0.01467136476421558,0.05975629559914157,0.059756295599141585,0.16392923286229688,0.00067661002710806,1287,sobol_screened,0.40114297984752745,True,False,2,ABNORMAL: ,9,5546,873,0.3652125791130031,0.40114297984752745,0.014619024009326798,0.00067661002710806,210,196,False,1e-05,0.0006766293662984202,True,0.5988570201524726,0.9853809759906732,0.9993233899728919,0.9575132988393307,0.4932712931185961,0.9179900540038943,0.8094651773571968,0.9909235220402479,0.5754669420421124,0.4833508925512433,0.9625241588801146,0.9844882600095128,0.46529509235071437,0.719335627225735,0.8319906299190605,0.9908250630759717,0.5605055472778991,0.4202045898168388,0.9582466377936194,705
electron,gradient_local_minimum_0706,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.324306872188572,0.0,0.0,3.141592653589793,0.0,2.0309922886430107,1.4485887576243843,3.0836386356903334,2.284715200534208,0.3900246550060629,0.5196509021839171,4.550838650787636,-0.7559644509143255,12.130595019493976,0.5322970633831356,-5.861336939213252,0.022644758699221078,0.011016273192149793,11.538394091311643,0.9448174944439123,2.441895992841097,139.91033439970275,1.691057357418286,4.825686397558866,1.691057357418286,4.825686397558866,False,,gradient,352007244,2.894889350515795,1.7006590782362814,1.0,0.0024886767490735298,0.2242774893127539,1.0000000000000002,0.3339494190663764,-0.00012145742696029194,0.0002932962019674412,0.9521243748966921,0.9521244105196941,0.03538842102624993,0.9993199636504502,0.03563860771336056,0.9999469182328505,0.050234376539791424,0.9999558075113049,0.9525580562881197,1.3742474194778775,0.05798453861478973,1.109190306824992e-06,1.0418838636159968e-06,1.1168655018360066e-06,0.11155173553143752,0.3771327470704613,0.3775631358243217,0.4886844826018988,0.13322089452337232,3.061188909524885,0.5452225280985613,0.11155173553143752,0.04562259786324899,0.06102242260054918,0.0610224226005492,0.13463920995728867,0.4502930947975521,0.4502930947975518,0.04562259786324899,0.0006800363495498285,352,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,7299,792,83519.54968810562,0.8729169266967982,0.13200502880384812,0.0006800363495498285,306,292,False,1e-05,0.0006800497735428568,True,0.12708307330320176,0.8679949711961519,0.9993199636504502,0.9269511036925231,0.47094182914243116,0.3443684724524579,0.3019551678475747,0.8148409511469945,0.11841245421432427,0.8464901063234289,0.76277423500558,1.0,0.46110012256653654,0.7272474354444203,0.8337531241235195,0.4907763315792648,0.06207435177192606,0.9214718996773504,0.5413365976308211,706
electron,gradient_local_minimum_0707,gradient,gradient,gradient,0.00051099895,24.742690470703035,4.974202495948777,2.3986605098769793,1.327371522319514,0.0,0.0,3.141592653589793,0.0,2.018097818797497,1.4535460558914186,3.1995525157389726,2.275393672834028,5.895475672415903,0.5244545554682862,1.732628684804684,-0.7585067200490198,11.910088314227714,0.5285376872783208,-5.8677007460799455,0.022602951045340644,0.010988380146945545,11.503793656760005,0.9443147633385931,2.4339976533822427,139.45779288354876,1.7052585948797145,4.7264523789527475,1.7052585948797145,4.7264523789527475,False,,gradient,1959005879,1.8186655134064802,0.13024311248409373,1.0000000000000002,0.0024773443017935457,0.22628052972013427,1.0,0.33424873483525525,7.29239932147352e-05,-0.0005861723632441529,0.9512051398710997,0.9512051826171292,0.03528226437356112,0.9993179167385668,0.03555591318763438,0.9999406845190593,0.05009250932551852,0.9999503708866109,0.9526824763741022,1.3743534760897602,0.057820549267091376,2.3566240969774555e-07,1.9834859470721847e-07,2.2255895476010722e-07,0.37606145684737385,0.11232177038818764,0.3764489622859767,0.4883832272355615,0.13225734866819597,0.07656849091315451,0.5416129846097454,0.37606145684737385,0.1654241231461143,0.45075171545012915,0.4507517154501293,0.00042968047940955594,0.060865057314309294,0.0608650573143093,0.1654241231461143,0.0006820832614331529,1959,sobol_screened,0.6023914603351443,True,False,2,ABNORMAL: ,7,5960,729,91955.08398642887,0.6023914603351443,0.046142030348923724,0.0006820832614331529,235,221,False,1e-05,0.0006821011169586555,True,0.3976085396648556,0.9538579696510763,0.9993179167385668,0.9998076213523746,0.09724896773695946,0.6355162570253015,0.49477267637848854,0.5217891996726394,0.8345989044755697,0.6815447900444269,0.0785192446783185,0.9935740200982154,0.4626780796136953,0.7242803010231168,0.8330297845866054,0.5092245985619668,0.9382940951430064,0.578899212578802,0.04145767031103452,707
electron,gradient_local_minimum_0708,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.3288859099202455,0.0,0.0,3.141592653589793,0.0,2.03099897906947,1.4472081599527327,6.225683226734157,2.2831485972104315,3.532188010648445,0.5219414668447816,1.4136056314379244,-0.7574783619680471,12.089462556416752,0.5305777633209068,-5.8692125271163675,0.022593035485527248,0.010981768040636324,11.575849271613464,0.9446650376017918,2.4388923659737944,139.7382392569742,1.6968672448893027,4.806992259539912,1.6968672448893027,4.806992259539912,False,,gradient,1800009489,2.893598662641263,1.4405087804409242,1.0,0.002499716638720116,0.226476569007204,1.0,0.33453300150867193,-0.000140859601265364,0.0006783019433410087,0.9517660894937807,0.951766185039122,0.034983809471368615,0.9993134788466915,0.035286994068007206,0.9999262918396338,0.049702051206914455,0.9999369449788668,0.9530568842932401,1.3746450598037776,0.05736933395800776,1.2931823544226617e-06,1.255018690150475e-06,1.2929786365879596e-06,0.37685215318541176,0.1116555590243625,0.3772392529460247,0.48850771220977424,0.13298539684113758,-0.07631850873016305,0.5444556698586211,0.37685215318541176,0.00046619054685238467,0.06106024382388814,0.061060243823888125,0.16549863601262874,0.4504320439663376,0.45043204396633746,0.00046619054685238467,0.0006865211533084725,1800,sobol_screened,0.5712862096234621,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,9522,1431,1.066028900753959,0.5712862096234621,0.1182587306556705,0.0006865211533084725,374,360,False,1e-05,0.0006865372712430151,True,0.42871379037653795,0.8817412693443295,0.9993134788466915,0.641025292687118,0.16748775728046894,0.5595685839653015,0.5526531804352999,0.1889597810804844,0.6169018093496561,0.785215170122683,0.272801848128438,1.0,0.4606606646788075,0.7267487701187338,0.833756044022366,0.9908482596590421,0.5621651818246283,0.9210610609669094,0.4585281859489017,708
electron,gradient_local_minimum_0709,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.323838821258505,0.0,0.0,3.141592653589793,0.0,2.0309998052438165,1.4477596886579844,6.2253062313262655,2.285199631840924,3.532856745742656,0.5205607417644638,1.4106433347191856,-0.7558166300207008,12.131031773697753,0.5323934933707614,-5.854380473375749,0.022690586575239317,0.011046874358613921,11.534650003717843,0.9446803753711405,2.4422081085701386,139.92821731369648,1.6892703741983053,4.827596024359627,1.6892703741983053,4.827596024359627,False,,gradient,1667008291,1.3241559082508998,3.0117236164609977,0.9999999999999999,0.0025039552049559944,0.22427847405952764,0.9999999999999998,0.33525705791139476,-0.0001819106060966802,-0.0007786421751051487,0.9515676335656684,0.9515674919223984,0.03539729303554632,0.9993132101576698,0.035674950320585534,0.9999403162547522,0.050263781143093635,0.9999501871389314,0.9525257430004253,1.3742206722855486,0.05801810330203422,7.757217823645135e-07,7.772601802332434e-07,7.826831804633259e-07,0.37704307383005353,0.1113392405467307,0.377464691873466,0.4883823143767842,0.13327353468507386,-0.07956410709135407,0.5457754335561549,0.37704307383005353,0.1632693514082524,0.4503080541739441,0.45030805417394415,0.01494026060517099,0.06130963144927186,0.06130963144927185,0.1632693514082524,0.000686789842330171,1667,sobol_screened,0.53966317125069,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,8349,495,91281.56469899775,0.53966317125069,0.05697218685544192,0.000686789842330171,356,342,False,1e-05,0.0006868338676045971,True,0.46033682874931003,0.9430278131445581,0.9993132101576698,0.7971423426643014,0.3559516668319702,0.7829769877716899,0.6972746551036835,0.7465726668015122,0.437676721252501,0.3703619036823511,0.8084904011338949,1.0,0.46083622171820326,0.7274016347185249,0.8337564045891456,0.9907882589763533,0.562271614320491,0.4214919164449379,0.9586614015727347,709
electron,gradient_local_minimum_0710,gradient,gradient,gradient,0.00051099895,25.0,5.0,2.4120155719830048,1.33545250563202,0.0,0.0,3.141592653589793,0.0,2.030998407284603,1.4465729888871994,3.0845283634496536,2.280489811799954,0.38952338247541657,0.5235733550236449,4.5588700669610205,-0.7596305559779495,12.035859212697178,0.5282233262183381,-5.889037569770533,0.022463581422572345,0.010895555448960164,11.629535169684504,0.9446684602310798,2.434561362691093,139.4900910478181,1.7067356301152041,4.780146451579352,1.7067356301152041,4.780146451579352,False,,gradient,1680008142,1.8204302295875947,0.13082891328990237,1.0,0.0024919755817611943,0.22923142940652408,1.0,0.3335349214342544,0.00012188361607140541,-0.0009862125374023312,0.952043824074744,0.9520439442778943,0.034465721232373965,0.9993118329721802,0.0348099999714336,0.9999063550886133,0.0489924056681323,0.9999182748791001,0.9537157277310924,1.3751808555049543,0.05654961773761468,6.934883097775568e-07,6.337750719212411e-07,6.808209659031964e-07,0.3765047314650549,0.11198638360121291,0.37685218606200044,0.4884911150662678,0.1326066285288665,-0.072406288352533,0.5429233999921466,0.3765047314650549,0.16566052299528392,0.4508016773479057,0.4508016773479055,0.0004868413871385866,0.06070720758582651,0.06070720758582654,0.16566052299528392,0.0006881670278198193,1680,sobol_screened,0.5434622311143197,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,8177,729,1.0032169208848432,0.5434622311143197,0.05432247343661534,0.0006881670278198193,347,333,False,1e-05,0.0006881675775465279,True,0.4565377688856803,0.9456775265633847,0.9993118329721802,0.8889292944222689,0.09304413106292486,0.7118506310507655,0.6720155254006386,0.23111533652991056,0.9625624567270279,0.6116691175848246,0.08578180428594351,1.0,0.46045848344923035,0.7259024524373376,0.833755794478636,0.4909179361501667,0.0619945717708375,0.5794609391855592,0.04164413649885784,710
electron,gradient_local_minimum_0711,gradient,gradient,gradient,0.00051099895,24.99844124458295,4.999844122028501,2.4119348899447832,1.3177153850421135,0.0,0.0,3.141592653589793,0.0,2.0309086547565713,1.4486456042469795,0.05831835512404848,2.287383581633557,2.7493958161860466,0.5191858273455282,4.876358123203697,-0.7537877032754514,12.179471942812691,0.5345657166275126,-5.837536634823168,0.02280210175401649,0.01112145078503623,11.484234852674794,0.9446595426387904,2.446171099106979,140.15527994570772,1.6810636195281337,4.852031273523332,1.6810636195281337,4.852031273523332,False,,gradient,87008956,1.3256923305760469,3.012242387831457,1.0,0.0025060832085754647,0.2216901286542163,1.0,0.3362510627232334,-2.80114225736372e-05,-0.0003231635247609166,0.9512656518515971,0.951265642799327,0.035904592514703175,0.9993112899865427,0.03613553176838512,0.9999562647804396,0.05094329265862048,0.9999645776529114,0.9518837910628714,1.3737066935635271,0.05880283190670418,3.374154337043578e-07,3.0264707100591953e-07,3.2560981328539317e-07,0.37736903672138644,0.11108371728911112,0.37783222014725104,0.4884527540104976,0.13360584314200227,0.08329219826727868,0.5470573849569528,0.37736903672138644,0.16328575019901043,0.44989580246331234,0.44989580246331257,0.015041623935453571,0.06165144352619012,0.06165144352619009,0.16328575019901043,0.0006887100134572721,87,latin_hypercube,nan,True,False,2,ABNORMAL: ,8,9002,900,81305.03603702218,0.8511302811194111,0.14843637704739188,0.0006887100134572721,378,364,False,1e-05,0.0006887410708631414,True,0.14886971888058884,0.8515636229526081,0.9993112899865427,0.8504263878363844,0.6907915037265556,0.5701176631220829,0.28052301692617304,0.9658120596549352,0.3692363145420009,0.19276477561636524,0.16559445853921903,0.999961171875,0.4611182174085047,0.728096807528449,0.833746275497015,0.00928165449098088,0.43757993466218537,0.42198097486038566,0.9588265316286209,711
