Q2,xB,t,phi,theta_e_gamma_rad,theta_e_gamma_deg,aligned,squared_amplitude_M2,unpolarized_trace,unpolarized_h_out_mean,unpolarized_lambda_mean,unpolarized_h_lambda,unpolarized_h_lambda_connected,unpolarized_C13,polarized_trace,polarized_spin_signal_M2,polarized_h_lambda,polarized_delta_C13
3.5000000000000000e+00,5.9999999999999998e-01,-1.1000000000000001e+00,2.6179938779914940e+00,2.2530466848164994e+00,1.2909006608592722e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-1.1000000000000001e+00,3.1415926535897931e+00,2.1893245374177117e+00,1.2543905597846616e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-1.1000000000000001e+00,3.6651914291880918e+00,2.2530466848164994e+00,1.2909006608592722e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-1.1000000000000001e+00,4.1887902047863905e+00,2.4042476405827422e+00,1.3775324270967718e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-1.1000000000000001e+00,4.7123889803846897e+00,2.5781731112364406e+00,1.4771843812796055e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-1.1000000000000001e+00,5.2359877559829879e+00,2.7381440768469729e+00,1.5688409930207649e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-1.1000000000000001e+00,5.7595865315812871e+00,2.8635605153606525e+00,1.6406993191047232e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,0.0000000000000000e+00,2.8538682913087947e+00,1.6351460837820571e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,5.2359877559829882e-01,2.8160924444284565e+00,1.6135021178442989e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,1.0471975511965976e+00,2.7205700825287251e+00,1.5587718359845402e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,1.5707963267948966e+00,2.5946184648893382e+00,1.4866068748487166e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,2.0943951023931953e+00,2.4614330274665099e+00,1.4102972402793986e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,2.6179938779914940e+00,2.3524989953560951e+00,1.3478826374267049e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,3.1415926535897931e+00,2.3089259253876291e+00,1.3229171073304917e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,3.6651914291880918e+00,2.3524989953560951e+00,1.3478826374267049e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,4.1887902047863905e+00,2.4614330274665099e+00,1.4102972402793986e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,4.7123889803846897e+00,2.5946184648893382e+00,1.4866068748487166e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,5.2359877559829879e+00,2.7205700825287251e+00,1.5587718359845402e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-9.0000000000000013e-01,5.7595865315812871e+00,2.8160924444284565e+00,1.6135021178442989e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,0.0000000000000000e+00,2.7574502007734605e+00,1.5799025872182077e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,5.2359877559829882e-01,2.7375263426617975e+00,1.5684870574040499e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,1.0471975511965976e+00,2.6839319412738072e+00,1.5377797273534307e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,1.5707963267948966e+00,2.6109428918636604e+00,1.4959600825346982e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,2.0943951023931953e+00,2.5359847972837239e+00,1.4530122579369703e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,2.6179938779914940e+00,2.4785907218937102e+00,1.4201278750479358e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,3.1415926535897931e+00,2.4568482666121891e+00,1.4076703658091049e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,3.6651914291880918e+00,2.4785907218937102e+00,1.4201278750479358e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,4.1887902047863905e+00,2.5359847972837239e+00,1.4530122579369703e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,4.7123889803846897e+00,2.6109428918636608e+00,1.4959600825346985e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,5.2359877559829879e+00,2.6839319412738067e+00,1.5377797273534304e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.5000000000000000e+00,5.9999999999999998e-01,-7.0000000000000018e-01,5.7595865315812871e+00,2.7375263426617975e+00,1.5684870574040499e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,0.0000000000000000e+00,3.0001870368633878e+00,1.7189805496213245e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,5.2359877559829882e-01,2.8301038789755024e+00,1.6215300784889939e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,1.0471975511965976e+00,2.5785087848726000e+00,1.4773767081060632e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,1.5707963267948966e+00,2.3397339222595175e+00,1.3405687892906062e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,2.0943951023931953e+00,2.1399690758256020e+00,1.2261119633331825e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,2.6179938779914940e+00,2.0045315210606933e+00,1.1485119605771702e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,3.1415926535897931e+00,1.9561764754053907e+00,1.1208065602350577e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,3.6651914291880918e+00,2.0045315210606929e+00,1.1485119605771699e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,4.1887902047863905e+00,2.1399690758256016e+00,1.2261119633331822e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,4.7123889803846897e+00,2.3397339222595175e+00,1.3405687892906062e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,5.2359877559829879e+00,2.5785087848725969e+00,1.4773767081060615e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.5000000000000000e+00,5.7595865315812871e+00,2.8301038789755153e+00,1.6215300784890013e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,0.0000000000000000e+00,3.0282670655335293e+00,1.7350692209353792e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,5.2359877559829882e-01,2.8467805867295972e+00,1.6310851281938213e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,1.0471975511965976e+00,2.5955733298816788e+00,1.4871539721893757e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,1.5707963267948966e+00,2.3605891618743664e+00,1.3525179613972549e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,2.0943951023931953e+00,2.1652922408488182e+00,1.2406210681306183e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,2.6179938779914940e+00,2.0335002808112868e+00,1.1651098372915447e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,3.1415926535897931e+00,1.9865749569005564e+00,1.1382236071678530e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,3.6651914291880918e+00,2.0335002808112863e+00,1.1651098372915445e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,4.1887902047863905e+00,2.1652922408488182e+00,1.2406210681306183e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,4.7123889803846897e+00,2.3605891618743660e+00,1.3525179613972546e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,5.2359877559829879e+00,2.5955733298816743e+00,1.4871539721893731e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.2999999999999998e+00,5.7595865315812871e+00,2.8467805867295954e+00,1.6310851281938204e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,0.0000000000000000e+00,3.0574365970246524e+00,1.7517821313835321e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,5.2359877559829882e-01,2.8622143300944640e+00,1.6399280117627703e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,1.0471975511965976e+00,2.6123814941311130e+00,1.4967843409179281e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,1.5707963267948966e+00,2.3818087250664020e+00,1.3646758755374029e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,2.0943951023931953e+00,2.1913872024559540e+00,1.2555723797970663e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,2.6179938779914940e+00,2.0634745064260307e+00,1.1822838035105222e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,3.1415926535897931e+00,2.0180536093042734e+00,1.1562595464427763e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,3.6651914291880918e+00,2.0634745064260298e+00,1.1822838035105218e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,4.1887902047863905e+00,2.1913872024559544e+00,1.2555723797970666e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,4.7123889803846897e+00,2.3818087250664020e+00,1.3646758755374029e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,5.2359877559829879e+00,2.6123814941311139e+00,1.4967843409179287e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-2.1000000000000001e+00,5.7595865315812871e+00,2.8622143300944640e+00,1.6399280117627703e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,0.0000000000000000e+00,3.0878745747995282e+00,1.7692218080176659e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,5.2359877559829882e-01,2.8759094262569191e+00,1.6477747238641152e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,1.0471975511965976e+00,2.6288265728129852e+00,1.5062066769402466e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,1.5707963267948966e+00,2.4034277347223605e+00,1.3770626556427928e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,2.0943951023931953e+00,2.2183709291162210e+00,1.2710329163287457e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,2.6179938779914940e+00,2.0946177472005338e+00,1.2001275660779099e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,3.1415926535897931e+00,2.0507914261893236e+00,1.1750169338226313e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,3.6651914291880918e+00,2.0946177472005338e+00,1.2001275660779099e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,4.1887902047863905e+00,2.2183709291162210e+00,1.2710329163287457e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,4.7123889803846897e+00,2.4034277347223596e+00,1.3770626556427922e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,5.2359877559829879e+00,2.6288265728129856e+00,1.5062066769402469e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.8999999999999999e+00,5.7595865315812871e+00,2.8759094262569200e+00,1.6477747238641157e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,0.0000000000000000e+00,3.1198097861687422e+00,1.7875193363108076e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,5.2359877559829882e-01,2.8872076266520916e+00,1.6542481158514795e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,1.0471975511965976e+00,2.6447629619816104e+00,1.5153375553406488e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,1.5707963267948966e+00,2.4254860851895752e+00,1.3897011594907110e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,2.0943951023931953e+00,2.2463908666019305e+00,1.2870871579302613e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,2.6179938779914940e+00,2.1271386093268827e+00,1.2187606475375763e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,3.1415926535897931e+00,2.0850172446724011e+00,1.1946268833172431e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,3.6651914291880918e+00,2.1271386093268818e+00,1.2187606475375757e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,4.1887902047863905e+00,2.2463908666019305e+00,1.2870871579302613e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,4.7123889803846897e+00,2.4254860851895752e+00,1.3897011594907110e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,5.2359877559829879e+00,2.6447629619816109e+00,1.5153375553406491e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.7000000000000002e+00,5.7595865315812871e+00,2.8872076266520832e+00,1.6542481158514747e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,0.0000000000000000e+00,3.1296424604045789e+00,1.7931530436612124e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,5.2359877559829882e-01,2.8952614045366314e+00,1.6588625906706787e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,1.0471975511965976e+00,2.6599893739580449e+00,1.5240616467744204e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,1.5707963267948966e+00,2.4480294322995717e+00,1.4026175459457235e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,2.0943951023931953e+00,2.2756377640597498e+00,1.3038443958121107e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,2.6179938779914940e+00,2.1613104646990395e+00,1.2383396784471367e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,3.1415926535897931e+00,2.1210317298999120e+00,1.2152616633659693e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,3.6651914291880918e+00,2.1613104646990395e+00,1.2383396784471367e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,4.1887902047863905e+00,2.2756377640597494e+00,1.3038443958121104e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,4.7123889803846897e+00,2.4480294322995713e+00,1.4026175459457232e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,5.2359877559829879e+00,2.6599893739580458e+00,1.5240616467744206e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.5000000000000000e+00,5.7595865315812871e+00,2.8952614045366323e+00,1.6588625906706793e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,0.0000000000000000e+00,3.0937028689335140e+00,1.7725611745740483e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,5.2359877559829882e-01,2.8990264744040490e+00,1.6610198168004280e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,1.0471975511965976e+00,2.6742225033522864e+00,1.5322166292099564e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,1.5707963267948966e+00,2.4711104614900683e+00,1.4158420015400606e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,2.0943951023931953e+00,2.3063665360191417e+00,1.3214506852410418e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,2.6179938779914940e+00,2.1975038583021815e+00,1.2590769654442950e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,3.1415926535897931e+00,2.1592436127035297e+00,1.2371554594849276e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,3.6651914291880918e+00,2.1975038583021815e+00,1.2590769654442950e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,4.1887902047863905e+00,2.3063665360191421e+00,1.3214506852410420e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,4.7123889803846897e+00,2.4711104614900683e+00,1.4158420015400606e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,5.2359877559829879e+00,2.6742225033522828e+00,1.5322166292099544e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.3000000000000000e+00,5.7595865315812871e+00,2.8990264744040575e+00,1.6610198168004328e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,0.0000000000000000e+00,3.0549762830523859e+00,1.7503724753146528e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,5.2359877559829882e-01,2.8972805307327496e+00,1.6600194647640976e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,1.0471975511965976e+00,2.6870534165949893e+00,1.5395682009710106e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,1.5707963267948966e+00,2.4947905358838911e+00,1.4294096847532791e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,2.0943951023931953e+00,2.3389324275436101e+00,1.3401095666453708e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,2.6179938779914940e+00,2.2362433386526082e+00,1.2812730526903891e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,3.1415926535897931e+00,2.2002334055327033e+00,1.2606408808072001e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,3.6651914291880918e+00,2.2362433386526090e+00,1.2812730526903897e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,4.1887902047863905e+00,2.3389324275436105e+00,1.3401095666453710e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,4.7123889803846897e+00,2.4947905358838911e+00,1.4294096847532791e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,5.2359877559829879e+00,2.6870534165949893e+00,1.5395682009710106e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-1.1000000000000001e+00,5.7595865315812871e+00,2.8972805307327509e+00,1.6600194647640984e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.0000000000000000e+00,2.0000000000000001e-01,-9.0000000000000013e-01,0.0000000000000000e+00,3.0125885198526769e+00,1.7260860759712202e+02,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
