canonical_index,state,lepton,retained_component_count,polarization_cluster_number,detail_id,selected_observable,selected_concurrence,selected_purity,alpha_e,alpha_p,sqrt_s,qOut,theta_p_out,theta_gamma_out,phi_p_out,phi_gamma_out
213,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_153,dGHZ,9.356679476355961e-08,1.0000000000000002,2.667474669242588,2.0449222710707415,4.6495420001624055,1.459972521765974,3.141592653589793,0.0,1.537921585977095,3.639577612766646
214,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_155,dGHZ,9.768845194236798e-08,1.0,2.3799220422942144,2.332491328866409,4.062776504665836,1.2271520870769252,3.141592653589793,0.0,4.192862235713046,0.18247457475517967
215,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_162,dGHZ,1.1445512659047996e-07,1.0000000000000002,2.254464014704691,2.457919688366339,3.7092846881010715,1.0651284086998296,3.141592653589793,0.0,0.14300132563397855,2.522340272685495
216,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_166,dGHZ,1.3556033912583565e-07,1.0000000000000002,1.8819764436478503,1.881987421953654,3.1966239607056908,1.1294590434524796,0.0006133288789190857,3.141592653589793,0.0013207343553626376,3.9369839084862592
217,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_169,dGHZ,1.7402472701875213e-07,1.0,2.28277756686822,2.429609712858467,4.104026975665099,1.5548626444205738,3.141592653589793,0.0,6.1306334995575105,0.2661080806269175
218,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_176,dGHZ,3.494108911839787e-07,1.0,3.045951910520414,1.6664366007449138,5.0,1.5971726719377886,3.141592653589793,0.0,3.3165026424941266,2.32512267150634
219,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_177,dGHZ,4.148713354003121e-07,1.0,3.1093625442278583,3.1093621435504453,4.999872324186688,2.0355701258204517,0.0023363813090141764,3.141592653589793,3.142770706506709,0.0168325008633673
220,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_183,dGHZ,1.0022833401677257e-06,1.0000000000000004,1.8447185778115784,1.8447094096894396,1.7443396883576514,0.4031701854937199,0.0007669903939428206,3.141592653589793,3.4496667784359007,6.281709275769791
221,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_184,dGHZ,2.621684253580141e-06,1.0,2.1744031913554833,2.5444445485836793,4.331864290356229,2.0455332813184284,0.0002992416381723569,3.125733959233217,8.420461862213741e-05,3.1415901444402583
222,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_186,dGHZ,7.141528590872557e-06,0.9999999999999998,2.222918163659298,2.495737074551938,4.875698051949316,2.3327182949471843,0.00017245807558103894,3.127910844277779,0.00043612487111441387,3.1415910712364314
223,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_205,dGHZ,2.583195258934599e-05,0.9999999999999998,2.5877528440650406,2.116264961890575,4.136445135593897,1.9390796380757498,0.0004516512863079027,3.123701568389497,3.1416215127334213,6.283166762333852
224,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_210,dGHZ,2.823265445912012e-05,1.0,1.9389370136175554,2.779874376029813,3.580678364721649,1.6266434613308463,0.0012042720370971352,3.1207179644008596,6.282267444625291,3.1416361859665245
225,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_221,dGHZ,4.541963753940962e-05,0.9999999999999999,1.989915954901995,2.68858581325529,1.6081096458826236,0.49577732813032144,0.0031836855155212246,3.121414755120749,3.1416144548223817,3.1415850179712317
226,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_228,dGHZ,5.434378078515203e-05,1.0000000000000004,2.7339947691288082,1.9650584808546419,3.1190153804639458,1.3810535776675346,0.0017959065916156509,3.1112520768797567,3.141698294658849,2.9954056437152116e-05
227,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_235,dGHZ,6.629467428488071e-05,0.9999999999999998,2.7359514290813105,2.003102728744181,1.6636313630807509,0.5308527572394902,0.003345975281363643,3.1199994661636525,4.1680206599914235e-06,6.2831562641805885
228,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_238,dGHZ,7.246262501793174e-05,1.0000000000000002,2.568397494727353,2.159018567330126,2.7528445183054133,1.1940165005761316,0.0005683254276180915,3.1278123584319615,0.00017341081544197917,8.596285982762293e-06
229,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_245,dGHZ,0.00011911764646821187,0.9999999999999998,2.9733430872500484,1.7395033937576891,4.865233770867531,1.9343956408354899,3.141592653589793,3.138628448156481,2.2417755727764095,4.57737042310572e-07
230,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_251,dGHZ,0.00013388891130485837,1.0,2.732029456921151,1.9494129699320248,2.245585516737428,0.8677024209825104,0.012395894632816432,3.0547134689886923,3.1415498212817585,6.283171576505252
231,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_252,dGHZ,0.00013756880666683733,1.0,2.8965136895479917,1.8140653616035676,3.732619730200785,1.6820523855440204,0.0,3.12412109763996,5.037156792494068,6.28317057776871
232,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_293,dGHZ,0.00029556479866859166,0.9999999999999997,2.6023938520778533,2.1130395604912913,3.2320724605572697,1.3517578971326403,0.004832039481839769,3.1396376726368342,6.281214451404249,0.0
233,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_297,dGHZ,0.0003066172552762728,1.0000000000000002,3.0107596244579513,1.6989406813540002,3.652758780896762,1.5999739138022429,0.005200948514024674,3.119432813580582,3.141074051444645,0.0
234,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_319,dGHZ,0.0004114746714470935,1.0,1.7049010061099252,3.0080190628019574,2.648949856316161,1.059981929518294,0.0037830782551555434,3.1153877742899603,0.003393237433870748,3.141536519138813
235,GHZ,electron,2,4,dghz_mixing_angles_polarization_04_local_minimum_336,dGHZ,0.0005585653758960648,1.0000000000000002,2.094956331085092,2.612143371443467,2.682091608054586,1.0668545052791831,0.005107419712881,3.1391684097299977,2.973991598859004,3.141594239642038
