lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,phi_p_out_defined,phi_gamma_out_defined,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,coordinate_system,p_out_x,p_out_y,p_out_z,q_out_x,q_out_y,q_out_z,cartesian_energy_residual,cartesian_momentum_residual,optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,dGHZ_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
electron,gradient_local_minimum_0748,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,6.5516443628638195,2.5596180111227183,1.1079387619723529,0.8377407940577062,0.0,0.0,3.141592653589793,0.0,1.0579971160948902,0.00913615640715411,3.1426232517247072,3.0209217517195595,0.00044714320151006617,0.5128183420004738,3.142002492593911,-0.9937864454829377,1.0117258007505967,0.18616650836804097,-0.03543250019104704,0.9132724877347684,1.6020276295650038,5.302639207456047,0.95816511702091,2.7494452133520237,157.53160672751713,0.008524220064574983,0.49667087034435,0.008524220064574983,0.49667087034435,False,,True,True,cartesian_gradient,1776009552,2.4663623891544875,2.176856066174917,1.0,43468.164813993,0.9478412148149858,0.9999999999999999,0.09299331517510434,-0.02143914368865918,-0.021478698611071934,0.9741881493623943,0.9737276644566261,1.1519684965426207e-05,0.00018056479091022677,0.00013068712316608529,0.9997634058939039,0.9997633981296995,0.9997634143693501,1.1545141926441391,0.0005231339547750053,0.999526868238628,0.9995268350282319,0.9995268350280168,0.9995268350286931,0.010608715587075558,5.8790637896107e-05,0.010608726753822888,0.010667506224971665,0.005274973641337055,0.002057634685756904,0.988979716550588,0.010608715587075558,0.1652158840556966,0.5031331167214463,0.503133116721447,0.16014715539086302,0.48619937705358196,0.48619937705358157,0.1652158840556966,cartesian_final_momenta,-0.007653620383698545,-7.887809685414027e-06,0.8377058314594932,0.12735983650942242,5.694808883596596e-05,-1.0503034639885338,4.440892098500626e-16,0.0,1776,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,9607,1206,5.283247660215306,1.0124641555246021,0.0011447979423853947,0.0005231339547750053,379,365,False,1e-05,0.0005231483021435594,True,0.518044759077309,0.4868778236807051,0.6369210950857489,0.5012749440404531,0.5055498043450647,0.3389503357599354,0.4592134989798069,0.6582632260397077,0.49923463796163015,0.49999921121903146,0.5837705831459493,0.5264021716717537,0.5000118055523549,0.28226815357437013,0.7850675313797469,0.6929148066626322,748,0.0005231152048964013,True,3,270,0.06773565672007824,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0749,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,1.7396129753281955,1.3189438863455092,0.32593053755924334,0.1859966419627882,0.0,0.0,3.141592653589793,0.0,0.22169761431498536,2.4448097828867628,3.1423736659551733,1.381741109892702,0.0006392432231878892,0.7723796428898321,3.142059894872535,-0.7744454610200536,0.15772541382315972,0.2443096391315412,-0.23245820635522538,0.6147740445118214,0.9578406603982226,1.3677149465326313,0.7508953858018647,2.154120740634991,123.42202699998003,0.08583763601785169,0.04847123975181885,0.08583763601785169,0.04847123975181885,False,,True,True,cartesian_gradient,864001865,1.0802219703463254,0.4019430196401407,1.0,252.36349084301804,0.6844565274319164,1.0000000000000002,0.4532895513591616,0.01920723289149462,0.017977430279761286,0.7257287516372748,0.7253834549471008,0.0001150524974425915,0.00020038540787281622,6.253608303330438e-05,0.9997618369731204,0.9997618188470284,0.9997618323088518,1.1544823191879925,0.0005330563727382398,0.9995237154779131,0.9995236772764793,0.9995236772764795,0.9995236772764794,0.8539666543352862,0.0002159779892232927,0.8539671609936876,0.8541826323245095,0.4268758448314328,0.0015407134531843583,0.9994954911920052,0.8539666543352862,0.028872771760185368,0.0841845734117939,0.08418457341179389,0.04245208677019782,0.061632794263696625,0.061632794263696625,0.028872771760185368,cartesian_final_momenta,-0.11936400819661741,-9.32247853380197e-05,-0.1426428255392148,0.21774741217153606,0.0001391935765570002,0.04166386096731109,0.0,0.0,864,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,1899,981,11.68194311170984,0.9994781443699862,0.001591998358124731,0.0005330563727382398,42,28,False,1e-05,0.0005335336415861757,True,0.4960200418306828,0.49226861958520957,0.5100271156947699,0.5030850185448581,0.4991707897696319,0.5008419899383932,0.3670044634491205,0.15050361398607492,0.48806359918033826,0.4999906775214662,0.4857357174460785,0.5451398550343435,0.5000288553503568,0.5086370746062134,0.3438453324341689,0.12794243683402232,749,0.0005330376228596357,True,0,297,0.15197985371955802,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0750,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,8.130478925395675,2.8513994678746215,1.2714168397997043,0.3371477141224251,0.0,0.0,3.141592653589793,0.0,1.0958869934694657,0.013034871403176896,3.1415926269104015,3.138065730880867,8.096460919882765e-06,0.0006977846533594616,6.283125980017943,-0.9999547997963263,3.8588071260030903,0.5689460216640967,-0.5327726325733985,0.3933088981523518,0.5412420721374973,3.8034151296995455,0.9354185626149065,3.1373679462287325,179.75794209853336,8.77846493452239e-06,1.6630260251797808,8.77846493452239e-06,1.6630260251797808,False,,True,True,cartesian_gradient,339000580,1.2628386767735769,2.8307520355541884,1.0,570458.9923475952,0.3359339016161834,1.0,0.10435487485180533,-0.00751040840264694,-0.0070864644212956795,0.9431030272235653,0.9430498049816306,7.931619748420478e-06,9.563458042431267e-05,0.0005220044181904781,0.9999716534882221,0.9999717851641353,0.9999717897060787,1.154339430528565,0.000533752083336684,0.9999434863707491,0.9999432985710854,0.9999432985728245,0.9999432985733925,5.883889018281556e-08,0.00019092361896768287,0.000190923618967683,0.00019098245785786568,9.543239003875016e-05,3.1415925997797953,0.9993838293752982,5.883889018281556e-08,0.11290963960711116,0.5034400672112272,0.5034400672112274,0.22218649337324647,0.4963689503309148,0.4963689503309148,0.11290963960711116,cartesian_final_momenta,-0.0043945526501454335,1.1724399229251503e-10,0.337119072502553,0.00386510071042942,3.1293636854086705e-08,-1.0958801775066662,0.0,0.0,339,angular_minimum:339,0.0005605155313656879,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,612,171,403.53094983180233,0.0005605149547014585,0.0005604773501306184,0.000533752083336684,19,5,False,1e-05,0.0005337532568701543,True,0.5,0.5,0.533711916337711,0.5008012631663371,0.5000000197620467,0.2728199302370625,0.4019740382520811,0.9012538777952752,0.49956054473498546,0.5000000000117244,0.5337119072502553,0.500801249870306,0.5000000064872883,0.27281992996228155,0.40197403547228605,0.9010563582517875,750,0.0005337333334580799,True,1,191,0.21577221965198806,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0751,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,24.999965610690275,4.999996561067845,2.412013792002387,1.993294227043696,0.0,0.0,3.141592653589793,0.0,2.394796908890715,0.0003880152544804591,0.011162060513921136,3.1301246365432167,3.1408309996071644,0.06640255910638508,6.282078128213714,-0.9999386170918125,3.8764795166550075,0.1616932423153649,-0.027090094345254973,0.9318863523528272,1.6441841160089543,20.977647274300235,0.9939536556843356,3.0866581107027193,176.85248254309025,0.0003799606044880832,1.9250746717593643,0.0003799606044880832,1.9250746717593643,False,,True,True,cartesian_gradient,705005139,0.5585350454515114,2.143313024061666,1.0,4092547.07136312,0.8126287750969062,1.0,0.0035910580079254774,0.013158845881366732,0.013146384957205937,0.9986388178333088,0.9984658265797598,1.449867549041528e-05,0.00020388425276410448,0.0004651701413766886,0.9999132442390758,0.9999133316539843,0.9999133523352012,1.1543059331922159,0.0005368618896650237,0.9998266263340927,0.9998264542257135,0.9998264542258988,0.9998264542261712,1.1878552067388546e-07,0.00017504778150759294,0.00017506973750554527,0.00017516656702826683,8.748645399141184e-05,-3.1191884110901924,0.9988944291783038,1.1878552067388546e-07,0.17483491683591157,0.4933490826986772,0.49334908269867755,0.15894586996390503,0.5064757507342945,0.5064757507342947,0.17483491683591157,cartesian_final_momenta,0.0007733803665055383,8.632876982161974e-06,1.9932940769926566,-0.027462961831834762,2.091727829882474e-05,-2.394639434261955,8.881784197001252e-16,0.0,705,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,5194,2466,34.28597102149288,1.0083673054697395,0.004049085510965729,0.0005368618896650237,123,109,False,1e-05,0.0005368647018179517,True,0.5990868225918642,0.3468590827383665,0.5328023164928325,0.515805789491346,0.5069986097878688,0.45138099036361373,0.5459445957094431,0.7607782827690244,0.5000773380366506,0.5000008632876982,0.6993294076992657,0.4943068250339244,0.5000043362302252,0.0035822660571810066,0.17778722674732897,0.6822377247453051,751,0.0005368431397864197,True,1,191,0.09759208881515634,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0752,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,2.1617045618323902,1.4702736350191383,0.43592563714863886,0.008913016497842362,0.0,0.0,3.141592653589793,0.0,0.2659068884556112,1.562010243515425,3.142382062033173,3.1027369815879893,3.1420475276060706,0.07231361201674115,0.0006098259915445172,0.030065055365965588,0.46378290794177757,0.48185024911110635,-0.18076760775071804,0.6748899099930113,1.0787103078875695,1.3785653323223739,0.7508651603682457,3.108134712567611,178.08300118823132,8.757120954318298e-05,0.14159522130507296,8.757120954318298e-05,0.14159522130507296,False,,True,True,cartesian_gradient,335000333,1.613273945945268,3.0902837292734855,1.0,2095.923386504554,0.006153508085449217,1.0,0.021139707016063304,0.021966036362050856,0.021988275598374907,0.993168459515988,0.9926854642546553,3.354297520933503e-05,0.00024510120953678317,8.108822361324093e-05,0.9997567330593065,0.9997567063033524,0.999756735785161,1.1544928574474689,0.000551768296971795,0.9995135092812477,0.9995134640976832,0.9995134640980965,0.9995134640978973,0.5400959499069589,8.742288240987106e-05,0.5400962124358912,0.5401833727893688,0.2700045260412069,0.0013944986465930051,0.9996772934604505,0.5400959499069589,0.10295504513839139,0.22746729299150834,0.22746729299150814,0.07886946611319329,0.23234933421912285,0.23234933421912263,0.10295504513839139,cartesian_final_momenta,-0.008912669701709452,-7.0357381770636e-06,7.830949769194184e-05,-0.010329390158464131,-4.698571511141049e-06,-0.26570618548506264,2.220446049250313e-16,8.470329472543003e-22,335,angular_minimum:335,0.0005536985712369895,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,4,679,387,89.57221840528223,0.0005536979496495181,0.000551768296971795,0.000551768296971795,14,0,False,1e-05,0.0005519436053697369,True,0.4991099756305334,0.499999991305538,0.5000088932692524,0.4978595030189365,0.5000000033492791,0.44491895959268607,0.5135221545876602,0.9836697349271669,0.49910873302982905,0.4999992964261823,0.5000078309497692,0.49785867868786,0.4999990259685074,0.44491811142593246,0.5135210461171131,0.9836678621406634,752,0.000551749547093191,True,3,270,0.33184155156381434,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0753,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,1.9291262673134772,1.388929900071806,0.377730210945356,0.14225034556124583,0.0,0.0,3.141592653589793,0.0,0.2601170522912018,2.1083569564387292,3.1422967923053933,1.7567445592269848,0.0005028173527786798,0.8345670618940458,3.141911134152104,-0.7494873987589972,0.22740532160636973,0.2928861361010474,-0.21403859336018619,0.6351120857252426,0.9982712348206784,1.4288677871033493,0.7399622829008075,2.591311597460588,148.47121793779496,0.08008909377102531,0.08677245789411706,0.08008909377102531,0.08677245789411706,False,,True,True,cartesian_gradient,1215001999,2.143053098986816,0.47265320190925125,1.0,304.5609247983739,0.8215300484326626,0.9999999999999998,0.5879982393510593,0.01939663010494802,0.018651224684091805,0.7100140377566957,0.7096522668504941,2.8781975138392202e-05,0.00019987614753230742,6.282878506789352e-05,0.9997450547955954,0.9997450367896875,0.999745056355712,1.1545322554391226,0.0005519596540745323,0.9994901636271825,0.9994901338093716,0.9994901338097553,0.9994901338097552,0.0006319420768892137,0.8175587737299006,0.8175591575554085,0.8181907158067898,0.4084637996520136,-3.14022175552926,0.9984562077296159,0.0006319420768892137,0.008606252462076996,0.1295725050990296,0.1295725050990296,0.0007075691568395152,0.05223677909418051,0.052236779094180494,0.008606252462076996,cartesian_final_momenta,-0.12218736868235436,-8.603687106589764e-05,-0.07283817916747426,0.2556329621750454,0.00012853670015627172,-0.048090051160217716,0.0,6.938893903907228e-18,1215,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,2033,1260,18.214026961188026,0.9994859151363022,0.001403438852125224,0.0005519596540745323,36,22,False,1e-05,0.0005519998341814668,True,0.5081817695178412,0.5009008139059802,0.5341708774026998,0.5022913810774733,0.5271326817655352,0.47172039209713496,0.6414274536073207,0.14660228230059147,0.48778126313176456,0.4999913963128934,0.4927161820832526,0.5529936716101638,0.5000266461399187,0.4900307520704021,0.6821549880243134,0.150450186904138,753,0.0005519409041959282,True,2,192,0.12455710349315488,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0754,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,2.3045543527886787,1.5180758718814678,0.4692485387401969,0.11985707432914791,0.0,0.0,3.141592653589793,0.0,0.288738072983689,2.150507801873678,1.2844305394103743e-05,2.3100964922650618,3.1416039308417907,0.4099828572982818,9.887715270202175e-06,-0.24913276900468267,0.5104576855082655,0.4753846914402024,-0.2855271854629129,0.5619795994824431,0.8548274059568719,1.4431644455497783,0.7536818454064126,2.720079349562649,155.84906667062992,0.04420082909252308,0.15666607911519934,0.04420082909252308,0.15666607911519934,False,,True,True,cartesian_gradient,337000000,1.2898318684156234,2.919179849110212,0.9999999999999999,127.65049271301521,0.27858335209537255,1.0,0.6442500028431754,0.02207523423306834,0.017710278535051638,0.7046576532985553,0.7042666947515612,7.380717800153924e-06,3.1348301192682325e-05,6.329712535957201e-05,0.9997223278222933,0.9997223293345623,0.9997223297990465,1.1546416342389156,0.000559788225633205,0.9994447350717938,0.9994447317092339,0.999444731709122,0.9994447317095914,0.0008440324165413515,0.7712412856952648,0.771241285839044,0.7720853181118061,0.38519862678314093,-3.1415653310765586,0.9978136295226381,0.0008440324165413515,0.15750263606060727,0.16094558386995317,0.16094558386995317,0.052939474900885755,0.0669690980182409,0.06696909801824089,0.15750263606060727,cartesian_final_momenta,0.10027491345130146,1.287961611806665e-06,-0.06565561664791553,-0.2133601889655061,-2.4061166173799258e-06,-0.19454332306493646,0.0,2.7755575615628914e-17,337,angular_minimum:337,0.0005597887890555737,True,False,2,ABNORMAL: ,0,463,144,19.445157800703466,0.000559788225633205,0.000559788225633205,0.000559788225633205,14,0,False,1e-05,0.0005608398317995999,True,0.5100274913451301,0.5000001287961612,0.49343443833520845,0.4557696327871122,0.49999950120300296,0.4596704396462232,0.4105662352316031,0.9292038055202869,0.5100274913451301,0.5000001287961612,0.49343443833520845,0.4557696327871122,0.49999950120300296,0.4596704396462232,0.4105662352316031,0.9292038055202869,754,0.000559769475754601,True,1,191,0.2421943803076296,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0755,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,1.6838381028475191,1.2976278753354211,0.3097934644825309,0.2433252733402365,0.0,0.0,3.141592653589793,0.0,0.1738744526219999,2.727062378666882,3.141531917821164,1.09995537439696,6.283141458984277,0.37700421814273793,3.1415778646446664,-0.7741500281119539,0.18497615924359173,0.3148709455756117,-0.2928187450263387,0.5553301741066492,0.8420352036070996,1.2823344261710743,0.7306854293216221,1.4769595924005643,84.62355115591467,0.07830041633683131,0.024379123445457816,0.07830041633683131,0.024379123445457816,False,,True,True,cartesian_gradient,338000117,1.3443823712216727,0.1818968436733971,1.0,103.18889583064558,0.1956618360226442,1.0,0.3905849833144382,-0.022194033701417648,-0.016160735001731763,0.6528864729403914,0.6525278010431232,4.113152058188296e-05,8.875472708973435e-05,5.734220375071943e-05,0.9997255393115785,0.9997255370162043,0.9997255401103735,1.1545924424901781,0.0005604376962533963,0.999451152954381,0.9994511443826228,0.9994511443824077,0.9994511443834481,0.8207039634385751,6.033766799867779e-05,0.8207039663822107,0.8207643011065737,0.41032181582892374,-0.00011978286941539729,0.9998529791700692,0.8207039634385751,0.035747628512541374,0.09935522798399732,0.09935522798399733,0.046841496841723354,0.07988047090942897,0.07988047090942896,0.035747628512541374,cartesian_final_momenta,-0.09800169489982968,5.952208274040416e-06,-0.22271698724487254,0.15495467203337346,-6.794482727741131e-06,0.07887569234856047,2.220446049250313e-16,1.3877787807814457e-17,338,angular_minimum:338,0.0005604380893754538,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,472,153,48.13759409061231,0.0005604386247730795,0.0005604376962533963,0.0005604376962533963,14,0,False,1e-05,0.00056068980040914,True,0.4901998306205633,0.5000005953335839,0.47772830138324657,0.5321226846686945,0.49999859159100923,0.5163512269018288,0.4279301996515156,0.05789956361992688,0.49019983051001703,0.5000005952208274,0.47772830127551275,0.532122684548694,0.49999859147825315,0.516351226785385,0.42793019957106526,0.05789956360686979,755,0.0005604189463747923,True,0,297,0.26000498970818353,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0756,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,1.826981509070751,1.3516587990579394,0.3503608911789128,0.1995485039888318,0.0,0.0,3.141592653589793,0.0,0.20625551816106438,2.5081963438643338,3.1415354758932086,1.5874253539817067,6.283142226278932,0.49235411138739643,3.1415684676721316,-0.5784010899224842,0.24573047730102576,0.3566809004585285,-0.2734869323053717,0.5732617103522333,0.8766214445805277,1.3230499837910281,0.7273882033280815,2.0797794652724853,119.16258567808858,0.07106232158331628,0.05718409408114331,0.07106232158331628,0.05718409408114331,False,,True,True,cartesian_gradient,340000090,1.2574750461580322,0.25590122534455334,1.0,133.44494028473665,0.35055820455601583,1.0,0.4708444391067566,-0.02164208279455737,-0.01723687338904001,0.6652709840404002,0.6648979421993952,1.7136805894808013e-05,2.431858164415224e-05,4.2573633576312786e-05,0.9997194895379742,0.9997194901489429,0.9997194902979056,1.1546520243502327,0.000563340702473018,0.9994390586757446,0.9994390568770042,0.999439056877478,0.9994390568775966,0.8190765586555839,1.0982079233612385e-05,0.8190765614385563,0.8190875407348176,0.40953279107114754,-0.00011658028255847301,0.9999731913972189,0.8190765586555839,0.03314642655708248,0.11252032524752131,0.11252032524752131,0.03832494194647416,0.06839213401766113,0.0683921340176611,0.03314642655708248,cartesian_final_momenta,-0.11810989908660696,6.753251980962105e-06,-0.16084047107716992,0.206227001270154,-8.884444959360583e-06,-0.003429670549148973,2.220446049250313e-16,8.673617379884035e-19,340,angular_minimum:340,0.0005633407009099786,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,454,135,30.686193341781543,0.0005633407594661343,0.000563340702473018,0.000563340702473018,14,0,False,1e-05,0.0005636636791397711,True,0.488189010566146,0.5000006758114927,0.4839159533629338,0.5427516311840794,0.4999981587075379,0.49928901692046973,0.4002667391179064,0.08145588999294034,0.4881890100913393,0.5000006753251981,0.483915952892283,0.5427516306562058,0.49999815822124577,0.4992890164348673,0.4002667388215202,0.08145588991371734,756,0.0005633219525944139,True,0,297,0.22393405216879578,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
electron,gradient_local_minimum_0757,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,2.609778706518837,1.6154809520755227,0.5354238864795436,0.08051850181617617,0.0,0.0,3.141592653589793,0.0,0.3573104331008787,1.5168415718764727,6.282505344180374,2.566782484619,3.141395440459129,0.36772714270597046,0.00014367801506255402,-0.5881462701202416,0.6556452224772569,0.4812898923609643,-0.2693001005728427,0.5772757622123672,0.8844033966744107,1.5864655379173855,0.7874672731200013,2.934509572091991,168.13501342161226,0.03074486874142532,0.22391742969363237,0.03074486874142532,0.22391742969363237,False,,True,True,cartesian_gradient,1425002670,1.8321694473382164,2.932821014490719,1.0,171.79753471906128,0.24445144012053252,1.0,0.4095681522431575,0.02223214201276802,0.01889103196033748,0.7742717924317374,0.7738518043264274,2.2233370445379208e-05,0.00014891967630823198,8.971536717300964e-05,0.999728317905235,0.9997283108384974,0.9997283216836405,1.1545499294104482,0.0005708651823961571,0.9994567074300047,0.9994566869502378,0.9994566869488254,0.9994566869504714,0.561359771325749,0.0013478952620415985,0.5613600467895242,0.5627076665877906,0.28000621349562893,-0.0014026956387475965,0.9952102312504885,0.561359771325749,0.06560881947223657,0.27741485010486033,0.2774148501048602,0.09725799816637376,0.15987748330734897,0.15987748330734888,0.06560881947223657,cartesian_final_momenta,0.08040131232589731,-5.466992589520103e-05,0.004342248518254266,-0.19426091607084361,3.831080392074906e-05,-0.29988904718634934,0.0,0.0,1425,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,2704,738,2.159078646030286,1.0477212429500888,0.00104034306437743,0.0005708651823961571,88,74,False,1e-05,0.0005710679032051559,True,0.5119925408930022,0.5083623082609099,0.4973606500232308,0.5024875627616202,0.5043067422780891,0.4884502016435849,0.6132421158254147,0.9725709287449718,0.5080401312325897,0.4999945330074105,0.5004342248518254,0.45972898367504494,0.5000079419733074,0.4378318760191964,0.5831976482516463,0.9335459233199702,757,0.0005708464325175531,True,3,270,0.24737589202938726,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
