detail_id,selected_spin_case,selected_region,cluster_id,selected_C13,electron_photon_delta,electron_photon_region_offset,kinematic_point,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
Tx_opposite_cluster_3,Tx,opposite,3,5.5460566171144199e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,k,2.4320515450055225e+00,-1.7197201396671107e+00,1.7197201396671116e+00,-3.2268335783700363e-06,2.4320515450055225e+00,2.3561944901923448e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
Tx_opposite_cluster_3,Tx,opposite,3,5.5460566171144199e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,p,2.6066681257044881e+00,1.7197201396671109e+00,-1.7197201396671116e+00,3.2268335783700363e-06,2.4320515450055225e+00,-7.8539816339744850e-01,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
Tx_opposite_cluster_3,Tx,opposite,3,5.5460566171144199e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,kp,1.5398277372907290e+00,-1.4550718215294542e+00,-5.0382085578193592e-01,0.0000000000000000e+00,1.5398277372907290e+00,-2.8082611166214115e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
Tx_opposite_cluster_3,Tx,opposite,3,5.5460566171144199e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,pp,1.7488919334184052e+00,0.0000000000000000e+00,1.4760687635662397e+00,0.0000000000000000e+00,1.4760687635662397e+00,1.5707963267948966e+00,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
Tx_opposite_cluster_3,Tx,opposite,3,5.5460566171144199e-02,2.9452431127404299e+00,1.9634954084936318e-01,high_s_low_theta_in_high_Egamma,qout,1.7500000000000000e+00,1.4550718215294542e+00,-9.7224790778430381e-01,0.0000000000000000e+00,1.7500000000000000e+00,-5.8904862254808621e-01,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,1.4760687635662397e+00,1.5707949999999999e+00,5.4977871437821380e+00,1.7500000000000000e+00,5.6941366846315002e+00,4.2181099676929588e+00,3.1932538869913563e-01,-1.2434724076763697e+01,9.8711753012166312e+00,5.3896613811315530e-01
Ty_aligned_cluster_0,Ty,aligned,0,9.1009565246567148e-01,1.9634954084936229e-01,1.9634954084936229e-01,mid_s_low_theta_in_high_Egamma,k,2.2244176384674761e+00,-8.5124777690143283e-01,-2.0550939279353826e+00,-2.9513459707981364e-06,2.2244176384674756e+00,-1.9634954084936214e+00,2.1515843999999991e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1446550639061677e+00,1.5707949999999999e+00,1.1780972450961720e+00,1.7500000000000000e+00,4.5160394395353274e+00,1.2575932404275818e+00,7.4801137990495009e-02,-7.2727251425059480e-01,1.6434738834117280e+01,8.1471642152281765e-01
Ty_aligned_cluster_0,Ty,aligned,0,9.1009565246567148e-01,1.9634954084936229e-01,1.9634954084936229e-01,mid_s_low_theta_in_high_Egamma,p,2.4140997970931570e+00,8.5124777690143283e-01,2.0550939279353826e+00,2.9513459707981364e-06,2.2244176384674756e+00,1.1780972450961720e+00,2.1515843999999991e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1446550639061677e+00,1.5707949999999999e+00,1.1780972450961720e+00,1.7500000000000000e+00,4.5160394395353274e+00,1.2575932404275818e+00,7.4801137990495009e-02,-7.2727251425059480e-01,1.6434738834117280e+01,8.1471642152281765e-01
Ty_aligned_cluster_0,Ty,aligned,0,9.1009565246567148e-01,1.9634954084936229e-01,1.9634954084936229e-01,mid_s_low_theta_in_high_Egamma,kp,5.4770788689172911e-01,3.4140806352822517e-01,-4.2828082320051464e-01,0.0000000000000000e+00,5.4770788689172911e-01,-8.9778988869925858e-01,2.1515843999999991e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1446550639061677e+00,1.5707949999999999e+00,1.1780972450961720e+00,1.7500000000000000e+00,4.5160394395353274e+00,1.2575932404275818e+00,7.4801137990495009e-02,-7.2727251425059480e-01,1.6434738834117280e+01,8.1471642152281765e-01
Ty_aligned_cluster_0,Ty,aligned,0,9.1009565246567148e-01,1.9634954084936229e-01,1.9634954084936229e-01,mid_s_low_theta_in_high_Egamma,pp,2.3408095486686586e+00,0.0000000000000000e+00,2.1446550639061677e+00,0.0000000000000000e+00,2.1446550639061677e+00,1.5707963267948966e+00,2.1515843999999991e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1446550639061677e+00,1.5707949999999999e+00,1.1780972450961720e+00,1.7500000000000000e+00,4.5160394395353274e+00,1.2575932404275818e+00,7.4801137990495009e-02,-7.2727251425059480e-01,1.6434738834117280e+01,8.1471642152281765e-01
Ty_aligned_cluster_0,Ty,aligned,0,9.1009565246567148e-01,1.9634954084936229e-01,1.9634954084936229e-01,mid_s_low_theta_in_high_Egamma,qout,1.7500000000000000e+00,-3.4140806352822517e-01,-1.7163742407056530e+00,0.0000000000000000e+00,1.7499999999999998e+00,-1.7671458676442591e+00,2.1515843999999991e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1446550639061677e+00,1.5707949999999999e+00,1.1780972450961720e+00,1.7500000000000000e+00,4.5160394395353274e+00,1.2575932404275818e+00,7.4801137990495009e-02,-7.2727251425059480e-01,1.6434738834117280e+01,8.1471642152281765e-01
Ty_aligned_cluster_1,Ty,aligned,1,7.7755847307571702e-01,1.9634954084936229e-01,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,k,1.9409274622587749e+00,7.4276078322819805e-01,-1.7931831564683764e+00,-2.5752126517462172e-06,1.9409274622587747e+00,-1.1780972450961722e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.9059446951772727e+00,1.5707949999999999e+00,1.9634954084936211e+00,1.2500000000000000e+00,4.9087385212340520e+00,7.2780377212939795e-01,6.7944411066399479e-02,-5.6342009040974850e-01,1.0863793567201824e+01,6.7358866175391208e-01
Ty_aligned_cluster_1,Ty,aligned,1,7.7755847307571702e-01,1.9634954084936229e-01,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,p,2.1557002142576058e+00,-7.4276078322819805e-01,1.7931831564683764e+00,2.5752126517462172e-06,1.9409274622587747e+00,1.9634954084936211e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.9059446951772727e+00,1.5707949999999999e+00,1.9634954084936211e+00,1.2500000000000000e+00,4.9087385212340520e+00,7.2780377212939795e-01,6.7944411066399479e-02,-5.6342009040974850e-01,1.0863793567201824e+01,6.7358866175391208e-01
Ty_aligned_cluster_1,Ty,aligned,1,7.7755847307571702e-01,1.9634954084936229e-01,1.9634954084936229e-01,low_s_low_theta_in_mid_Egamma,kp,7.2237035192701504e-01,-2.4386290252016038e-01,-6.7996309467323468e-01,0.0000000000000000e+00,7.2237035192701504e-01,-1.9151486424900539e+00,1.6782358319999997e+01,4.0966276765163805e+00,1.9409274622587749e+00,1.9059446951772727e+00,1.5707949999999999e+00,1.9634954084936211e+00,1.2500000000000000e+00,4.9087385212340520e+00,7.2780377212939795e-01,6.7944411066399479e-02,-5.6342009040974850e-01,1.0863793567201824e+01,6.7358866175391208e-01
