optimization_run,start_source,screening_one_minus_C_e_p,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_p,lbfgs_one_minus_C_e_p,final_one_minus_C_e_p,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_p,local_minimum_verified,initial_C_e_p,lbfgs_C_e_p,final_C_e_p,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
1131,sobol_screened,0.0389955485539788,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,2241,135,0.05256529899692761,0.0389955485539788,0.001339193621677115,6.7084283066343176e-06,94,80,False,1e-05,6.708991517778706e-06,True,0.9610044514460212,0.9986608063783229,0.9999932915716934,0.1953964503481984,0.8106132168322802,0.653975703753531,0.11262591555714607,0.3510743537917733,0.04521019943058491,0.09684328641742468,0.5966896871104836,0.24493101530328418,0.8929765392099981,0.9666189533044941,0.002211657903596208,0.2508570021029443,0.008582788518652603,0.13835020757721708,0.6480992841454681
1132,sobol_screened,0.03924906612724666,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,11422,90,0.05066650051521264,0.03924906612724666,0.0013401538471459196,0.0008016198888326498,512,505,True,0.000390625,0.000801581451406852,False,0.9607509338727533,0.9986598461528541,0.9991983801111674,0.3819297133013606,0.9451755434274673,0.21101167239248753,0.2074610237032175,0.30803006887435913,0.6620350247249007,0.3464571461081505,0.8455679034814239,0.10207216991131361,0.797608595575745,0.4209450063656929,0.0,0.26671618751264925,0.8831855584661086,0.407252216840184,0.9086797739469638
1133,sobol_screened,0.03925730250933679,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,1228,585,0.004357624395493578,0.03925730250933679,3.2478292681936693e-06,2.5910805843132323e-06,29,15,False,1e-05,2.591225673254094e-06,True,0.9607426974906632,0.9999967521707318,0.9999974089194157,0.4901903197169304,0.8737032935023308,0.8501115702092648,0.19306467473506927,0.44274416472762823,0.7840068573132157,0.8666242500767112,0.6480460725724697,0.4316530434286965,0.9526295205190473,0.9266784664953466,0.0,0.5002243008009105,0.5000158954326119,0.9415096718177325,0.565446049322332
1134,sobol_screened,0.03958783359280027,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,4285,99,0.049397454254143026,0.03958783359280027,0.001272119840794006,2.4242930687701225e-05,191,177,False,1e-05,2.424322812544233e-05,True,0.9604121664071997,0.998727880159206,0.9999757570693123,0.8395946063101292,0.9694668352603912,0.3705798704177141,0.20128580555319786,0.9531125072389841,0.36071875412017107,0.7914663506671786,0.30185885820537806,0.23809419795169923,0.8899792712855519,0.9884873534134923,0.006839351975782058,0.7436112972546011,0.5114550136895799,0.8053080207427761,0.27449386150696287
1135,sobol_screened,0.03994340946769037,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,7828,153,0.05328496395315247,0.03994340946769037,0.001304283759205882,8.546854641577895e-06,345,331,False,1e-05,8.546798804021094e-06,True,0.9600565905323096,0.9986957162407941,0.9999914531453584,0.8463944904506207,0.7938584424555302,0.49512446764856577,0.13280871883034706,0.3987415451556444,0.8677962888032198,0.8301715310662985,0.3674323344603181,0.5215168892091441,0.9997984967643645,0.9934322013363108,0.00046642892462562646,0.5196204787811927,0.499919507457196,0.8075973707548867,0.27883669972586766
1136,sobol_screened,0.04059608871208453,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,2012,387,0.06562203963821048,0.04059608871208453,0.0008132334046347944,1.1435324049346995e-05,75,61,False,1e-05,1.143543894610577e-05,True,0.9594039112879155,0.9991867665953652,0.9999885646759507,0.28362773079425097,0.7944360971450806,0.7865540720522404,0.08609344065189362,0.9227740243077278,0.9150561764836311,0.36614196095615625,0.14598609786480665,0.26237728430686447,0.9034406972938676,0.8950617172645629,1.13712885953417e-06,0.9999680448353239,0.9999716516036112,0.06721621473462705,0.42554293445477864
1137,sobol_screened,0.04066290872734646,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,6688,189,0.05573398282078164,0.04066290872734646,0.001286362921829154,4.772867270297354e-07,296,282,False,1e-05,4.77195067238867e-07,True,0.9593370912726535,0.9987136370781708,0.999999522713273,0.8020814219489694,0.7725589629262686,0.32434933912009,0.02498238254338503,0.20495084021240473,0.1392874987795949,0.27740927319973707,0.7491157939657569,0.6633684083202509,0.9842365914151987,0.9958153596437077,0.003219162841585768,0.0008185382524995784,0.9999906950818427,0.1968098163306609,0.7344905832344548
1138,sobol_screened,0.04084251060178612,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,5282,198,0.021047421771051858,0.04084251060178612,2.404316498327841e-05,5.346780328374656e-06,231,217,False,1e-05,5.3468114442623005e-06,True,0.9591574893982139,0.9999759568350167,0.9999946532196716,0.4883488304913044,0.8115300415083766,0.97572126891464,0.028739224188029766,0.8575907424092293,0.5057722050696611,0.23997672367841005,0.22194658499211073,0.5481482677485501,0.999906218300531,0.9903182123883347,0.003886304980741726,0.9033548439290672,0.49995308586175424,0.32406117644183335,0.19607428606528396
1139,sobol_screened,0.040900974444532334,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,2168,459,0.03859532346885241,0.040900974444532334,0.001000181428852942,2.3504374385696636e-06,78,64,False,1e-05,2.350394110117726e-06,True,0.9590990255554677,0.9989998185711471,0.9999976495625614,0.528459569439292,0.7910052863880992,0.8597562741488218,0.1892514331266284,0.774035669863224,0.5490563297644258,0.2611576598137617,0.744893872179091,0.3185585355258666,0.9216220146006688,0.9784923941157286,0.00018436613724770278,0.7496745737882139,0.5050388788065844,0.34440432936568627,0.832131627598414
1140,sobol_screened,0.04095342858043427,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,1942,270,0.013809154308694048,0.04095342858043427,0.00014642983614854277,6.800071571744226e-05,74,60,False,1e-05,6.800068416645821e-05,True,0.9590465714195657,0.9998535701638515,0.9999319992842826,0.5507605411112309,0.21922344155609608,0.9855003245174885,0.7851148713380098,0.9323291666805744,0.6434388887137175,0.5121780754998326,0.2593578603118658,0.5637635550055163,0.1974552887767631,0.9815874795311049,0.8300659482627903,0.00030744070027314754,0.5006915862769438,0.4716537026843349,0.25206953481693767
1141,sobol_screened,0.04220435339546347,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,4342,342,0.02766596690693198,0.04220435339546347,0.0006740953482945455,1.0924651477894898e-05,182,168,False,1e-05,1.092743725594758e-05,True,0.9577956466045365,0.9993259046517055,0.9999890753485221,0.27975281048566103,0.8635269366204739,0.02960589062422514,0.18551331758499146,0.9672853341326118,0.8841170575469732,0.6079157488420606,0.8720721956342459,0.12309041338590561,0.8100696687446756,0.956349255496827,0.0,0.9999854288961859,2.484360900594786e-05,0.6703103522995175,0.8269835839589748
1142,sobol_screened,0.04295501201282559,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,11660,630,0.0063699090457656465,0.04295501201282559,6.122526742746714e-05,3.448601911260063e-05,512,503,True,9.765625e-05,3.440368917462244e-05,False,0.9570449879871744,0.9999387747325725,0.9999655139808874,0.3931072214618325,0.9311736663803458,0.7807419840246439,0.1824110746383667,0.5790438717231154,0.77141984552145,0.5956987040117383,0.8912132047116756,0.433698216811974,0.9480260654878674,0.8478316825239017,0.0,0.4996003125253592,0.9971658779585325,0.5298721986014353,0.973695220018774
1143,sobol_screened,0.04354346089746697,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,6668,189,0.050353388397926545,0.04354346089746697,0.0012887175700856401,6.527083967755587e-06,301,287,False,1e-05,6.5275228356975745e-06,True,0.956456539102533,0.9987112824299144,0.9999934729160322,0.7431438136845827,0.9016464995220304,0.20818762481212616,0.07414934132248163,0.1599421137943864,0.6357036465778947,0.7396929040551186,0.7119571035727859,0.2027606523629104,0.8744320153711392,0.9777173334448317,0.0,6.981906645696677e-06,0.500171050026482,0.8276682193354239,0.6853096437313465
1144,sobol_screened,0.04375897034771026,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,3260,432,0.006123181333676669,0.04375897034771026,2.224337958944833e-05,1.1181299569562597e-06,128,114,False,1e-05,1.1196781892763852e-06,True,0.9562410296522897,0.9999777566204106,0.999998881870043,0.4653267581015825,0.8371174884960055,0.90120470803231,0.07698147930204868,0.6881475886330009,0.6743188127875328,0.8556965943425894,0.3892927188426256,0.5764505115475734,0.9774401192546325,0.9621027268660519,7.796562281420536e-07,0.7304288198081622,0.5013967440322338,0.9190958106973843,0.4149118656083186
1145,sobol_screened,0.044267892560691746,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,5051,216,0.05185225333784299,0.044267892560691746,0.001311776340807258,7.917557943182274e-05,224,210,False,1e-05,7.918790553873567e-05,True,0.9557321074393083,0.9986882236591927,0.9999208244205682,0.1468631885945797,0.8021629014983773,0.5978168584406376,0.06816741451621056,0.16173310671001673,0.5161510668694973,0.2635124698281288,0.7903885627165437,0.184687644049587,0.8615394865084148,0.9901218721000461,0.0,0.25837150145857857,0.47901735881690377,0.29490382936229204,0.7581088601910578
1146,sobol_screened,0.04435992393638177,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,12125,522,0.07886875997259021,0.04435992393638177,0.0014169239429379088,0.0006886697917127815,512,504,True,0.0001953125,0.0006885492715066333,False,0.9556400760636182,0.9985830760570621,0.9993113302082872,0.017996043898165226,0.9673192044720054,0.843319121748209,0.45586428605020046,0.23932837881147861,0.31884185690432787,0.6474373480305076,0.35920214653015137,0.011014453565327396,0.986196400685257,0.8969822859775455,0.23974748826546627,0.49677356659736643,0.49998635017811255,0.5625296295287165,0.45872453115262657
1147,sobol_screened,0.0443672427882702,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,6446,117,0.04987580456744559,0.0443672427882702,0.0012840012593532402,1.0681373748822054e-06,290,276,False,1e-05,1.070292198201983e-06,True,0.9556327572117298,0.9987159987406468,0.9999989318626251,0.4542111176997423,0.9350632661953568,0.23297307919710875,0.1433267444372177,0.7124627716839314,0.11417345982044935,0.1700318669900298,0.6429138612002134,0.489162550111247,0.9624896233666362,0.9887731507029881,0.0,0.7710587642874337,0.9982953019894556,0.17406553750974632,0.6909501185640234
1148,sobol_screened,0.04444319820758369,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,6209,234,0.05080669361507401,0.04444319820758369,0.0013029386447992453,3.25395999256628e-07,276,262,False,1e-05,3.2713982756060744e-07,True,0.9555568017924163,0.9986970613552008,0.9999996746040007,0.9988152328878641,0.760648176074028,0.6308759115636349,0.06471856497228146,0.31687607057392597,0.12259195931255817,0.8109069634228945,0.6891920762136579,0.5121342966638104,0.9647434434118298,0.9942129975975084,2.4514370623138732e-05,0.5010817309461236,0.49998530483197506,0.8035591558273506,0.7330543469132459
1149,sobol_screened,0.04463387040356759,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,1862,207,0.049830671652733534,0.04463387040356759,0.0012752354694561818,0.0012720088258750817,76,62,False,1e-05,0.0012720088259838835,True,0.9553661295964324,0.9987247645305438,0.9987279911741249,0.11824883241206408,0.980201518163085,0.5372302420437336,0.07169443275779486,0.5438603246584535,0.4273506933823228,0.2411268213763833,0.7677969196811318,0.550787794997156,0.9986610458446447,0.45376579255735117,0.0,0.5527617972828098,0.2465412789711574,0.24878078315368926,0.7489478252108502
1150,sobol_screened,0.04466412922973295,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,11193,90,0.05060514741773722,0.04466412922973295,0.0013046611995795043,0.0011244514374953996,512,505,True,0.000390625,0.001124378363458578,False,0.955335870770267,0.9986953388004205,0.9988755485625046,0.8332117218524218,0.9985686400905252,0.21040344145148993,0.17157069221138954,0.85331791639328,0.4936878886073828,0.2145385155454278,0.686732953414321,0.15190684790418071,0.841148670720194,0.4277116437675493,0.0,0.7572759759388644,0.39225665510300806,0.19239754514980956,0.6909932749495457
1151,sobol_screened,0.04493803820903153,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,4013,198,0.049570658318486456,0.04493803820903153,0.001271834184845111,5.784717321821731e-06,172,158,False,1e-05,5.786006174957059e-06,True,0.9550619617909685,0.9987281658151549,0.9999942152826782,0.585106604732573,0.7787560261785984,0.20231378078460693,0.06367692537605762,0.7758168503642082,0.15210581105202436,0.22312710992991924,0.30178207624703646,0.23957799734046378,0.8956170285270451,0.9874847303719075,0.0017899696722997452,0.49996769769579,9.465859401038415e-06,0.19136922821351046,0.28672895887787286
1152,sobol_screened,0.044973756030174616,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2848,261,0.050057737311664366,0.044973756030174616,0.0012850892669478142,3.6949302884004e-07,119,105,False,1e-05,3.7024085963732745e-07,True,0.9550262439698254,0.9987149107330522,0.9999996305069712,0.7903531631454825,0.8376917913556099,0.6932739950716496,0.21862714551389217,0.7986382888630033,0.24059465806931257,0.31237731501460075,0.19079428352415562,0.5325192428635661,0.9697229801971458,0.9935583357597406,0.0,0.999567967568529,0.5000076579800707,0.3070098894000221,0.21856195276346282
1153,sobol_screened,0.045060974941456666,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,6161,468,0.03033479020097698,0.045060974941456666,0.00031533529289207163,1.565259744962244e-05,265,251,False,1e-05,1.565254544055872e-05,True,0.9549390250585433,0.9996846647071079,0.9999843474025504,0.4100966239348054,0.7548263529315591,0.8281275453045964,0.12795319594442844,0.5388081474229693,0.48812795896083117,0.6833081841468811,0.8477703975513577,0.42610351233974986,0.9532794815752442,0.8766999975688115,0.0,0.5000137427968787,0.49999265098530604,0.9631261195497429,0.5424284734200842
1154,sobol_screened,0.04510736214601685,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,2212,135,0.050075674986497815,0.04510736214601685,0.001296457931276418,1.396592184788048e-06,96,82,False,1e-05,1.3965923183478779e-06,True,0.9548926378539832,0.9987035420687236,0.9999986034078152,0.6736144907772541,0.9874654728919268,0.19115035142749548,0.22400297969579697,0.2740139393135905,0.740416175685823,0.5621993290260434,0.9408169267699122,0.3944631421757764,0.9417440997712517,0.9513866385451049,1.1654506706492771e-06,0.5000094438779625,0.9993754089750047,0.584706581208463,0.9154900701496264
1155,sobol_screened,0.04522113344173684,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,3401,216,0.05107505865623327,0.04522113344173684,0.0013055049982632072,0.001279363063436012,153,139,False,1e-05,0.0012793629769638493,True,0.9547788665582632,0.9986944950017368,0.998720636936564,0.9688331494107842,0.8373596267774701,0.5387737611308694,0.11194866709411144,0.4284477038308978,0.9916229872033,0.4322055075317621,0.09038259740918875,1.0,0.9766689304260201,0.32478191095568193,0.0,0.3026865359936899,0.9864432258678613,0.35640270213951425,0.14426334888864542
1156,sobol_screened,0.045668334699517366,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,6351,315,0.0492480841548134,0.045668334699517366,0.0012802998567104096,1.2994879708960738e-06,272,258,False,1e-05,1.3005471618532383e-06,True,0.9543316653004826,0.9987197001432896,0.9999987005120291,0.2978813285008073,0.8093738444149494,0.37603620160371065,0.03815211355686188,0.5915273735299706,0.623206740245223,0.2872730325907469,0.8357344102114439,0.609870549626302,0.9918295463195803,0.9799072163870107,0.0020083848593198594,0.8355542248011869,0.9996106054716654,0.1237436781603063,0.631825578637924
1157,sobol_screened,0.04570461511115664,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,6513,207,0.0478427275911624,0.04570461511115664,0.0012261748272364148,5.686972265328549e-07,288,274,False,1e-05,5.688580465568194e-07,True,0.9542953848888434,0.9987738251727636,0.9999994313027735,0.8318474479019642,0.8922028485685587,0.426252631470561,0.18573313765227795,0.48340616934001446,0.4049351578578353,0.8831312535330653,0.3874814957380295,0.5387637814652138,0.9708771893453031,0.9764807789994384,9.396472654443812e-06,0.7359018566306125,0.5013161669040364,0.8804612964458985,0.37303761896636417
1158,sobol_screened,0.04604047646281895,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2614,252,0.049201476017494666,0.04604047646281895,0.0012546830968481748,8.320942382900043e-07,108,94,False,1e-05,8.332220086115782e-07,True,0.953959523537181,0.9987453169031518,0.9999991679057617,0.7567905895411968,0.9288819311186671,0.542129484936595,0.20992714539170265,0.9260343462228775,0.4008867209777236,0.8450863966718316,0.66692587826401,0.3387259746400983,0.9288897657773716,0.980071094285255,0.0,0.9998181390043892,0.5002927152784767,0.8432245468443326,0.6644687257903169
1159,sobol_screened,0.046143096373653325,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,3814,585,0.0778622577520932,0.046143096373653325,0.00033221285164197756,4.715816431910547e-06,154,140,False,1e-05,4.7158164039329264e-06,True,0.9538569036263467,0.999667787148358,0.9999952841835681,0.6577782118692994,0.9360756482928991,0.45119580533355474,0.1759483888745308,0.32460924983024597,0.4884110065177083,0.8228855794295669,0.7075186129659414,0.6556400421631643,1.0,0.790191590042447,0.0,0.5175799825201486,0.4999813544446802,0.985649587594442,0.5149149636761295
1160,sobol_screened,0.04680643196030576,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,8343,189,0.04667452221114512,0.04680643196030576,0.0012020647591666211,1.329772950309227e-06,378,364,False,1e-05,1.330558959011796e-06,True,0.9531935680396942,0.9987979352408334,0.9999986702270497,0.17901139799505472,0.9431083155795932,0.7880050567910075,0.04422243498265743,0.1309878509491682,0.9890004573389888,0.1587464800104499,0.698020969517529,0.4947744100191873,0.9633642707816479,0.9932041665268299,0.0,0.22189595052417882,0.0019561356863874507,0.19327709867193335,0.7211359387077008
1161,sobol_screened,0.04705933192040679,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,3905,216,0.05147776746609929,0.04705933192040679,0.0013207556246233043,1.24130452532345e-05,168,154,False,1e-05,1.2413173435810165e-05,True,0.9529406680795932,0.9986792443753767,0.9999875869547468,0.6710027595981956,0.9069583481177688,0.09575247950851917,0.2085198014974594,0.47884672321379185,0.37186842225492,0.18308782298117876,0.34211473260074854,0.21967262254949857,0.8860382827170475,0.987610133271469,0.013864120640017122,0.4999295987115371,0.9999818177147406,0.1900882904386813,0.27932083812939584
1162,sobol_screened,0.04735607074490289,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,5606,153,0.049875854764102306,0.04735607074490289,0.0012768135813442383,9.523039639636188e-06,252,238,False,1e-05,9.52404315301969e-06,True,0.9526439292550971,0.9987231864186558,0.9999904769603604,0.5875775208696723,0.7531779604032636,0.34680911619216204,0.031835103407502174,0.9339568335562944,0.018709905445575714,0.7711284942924976,0.6866867113858461,0.23699245063622354,0.8968411854102831,0.9911380804036679,0.0,8.661455343766173e-05,0.49998244566448796,0.7996143359067698,0.7316810328221544
1163,sobol_screened,0.048057519510397606,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,2067,153,0.048102039315345436,0.048057519510397606,0.001249102240870048,5.0244152616230053e-08,89,75,False,1e-05,5.032280936401179e-08,True,0.9519424804896024,0.99875089775913,0.9999999497558474,0.4501952975988388,0.9247999750077724,0.9755669748410583,0.1370253637433052,0.893484896980226,0.29216538928449154,0.76465611346066,0.7136352099478245,0.6681771262459247,1.0,0.9446081202026961,0.0005363395049667337,0.9237355123283387,0.5003847853934859,0.9478145481938626,0.5549787963434161
1164,sobol_screened,0.048408855399855844,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,3244,369,0.023801326006157007,0.048408855399855844,0.00020373364388059922,4.9346700833452495e-05,132,118,False,1e-05,4.934861489136466e-05,True,0.9515911446001442,0.9997962663561194,0.9999506532991665,0.026164738461375237,0.7595432158559561,0.719822283834219,0.2980255242437124,0.9563978360965848,0.2989235548302531,0.7841431358829141,0.8959524501115084,0.009688093566661242,0.8584245430611799,0.8852263989184479,0.0,0.9999878912854173,0.5000011612728077,0.971393943262936,0.8622163398918331
1165,sobol_screened,0.04845401412266459,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,4655,162,0.0498120275034447,0.04845401412266459,0.001279053456174517,1.4000955051329811e-05,204,190,False,1e-05,1.4002299859372513e-05,True,0.9515459858773354,0.9987209465438255,0.9999859990449487,0.6465485757216811,0.8563666371628642,0.22114686015993357,0.15272868424654007,0.9354468304663897,0.8644591206684709,0.1905098557472229,0.2685890281572938,0.18758428439118843,0.8563946846418106,0.9854586357882421,0.003712107437912917,0.9999017715459128,5.626918061465662e-07,0.19689966514198096,0.2708572587515864
1166,sobol_screened,0.048536787608977394,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,4857,207,0.050684228115782146,0.048536787608977394,0.001305850524376262,0.001277036653975605,221,207,False,1e-05,0.001277036647001517,True,0.9514632123910226,0.9986941494756237,0.9987229633460244,0.9909364376217127,0.8708541188389063,0.5713140666484833,0.049227166920900345,0.8481658454984426,0.1428820565342903,0.9028160218149424,0.6175770647823811,1.0,0.9766974852997273,0.3172780841229195,0.0,0.7221890216678757,0.025016009368365073,0.8647768065329554,0.6355160604245189
1167,sobol_screened,0.048835091298294886,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,2925,207,0.04627824147354988,0.048835091298294886,0.0011016679527121598,1.3863623760101973e-07,121,107,False,1e-05,1.3860008141186597e-07,True,0.9511649087017051,0.9988983320472878,0.9999998613637624,0.4632042897865176,0.8909115819260478,0.8830939289182425,0.1998074073344469,0.31330437399446964,0.5762283774092793,0.29094639606773853,0.24820110853761435,0.5510556383354432,0.9731249969490168,0.989832090240014,8.351433374984296e-06,0.49895454070575207,0.49995929267407097,0.3259226941750138,0.19457150573123755
1168,sobol_screened,0.04947567805054409,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,2778,243,0.006615435997502016,0.04947567805054409,2.846915982934739e-05,2.4141132781707597e-07,118,104,False,1e-05,2.43095021779105e-07,True,0.9505243219494559,0.9999715308401707,0.9999997585886722,0.5802818620577455,0.8836675845086575,0.8636954613029957,0.2314817402511835,0.2848780369386077,0.6742551494389772,0.8793703531846404,0.6407511308789253,0.6577194794033561,0.9996964861313458,0.9517058374037961,0.0,0.2932849898346075,0.499998722220447,0.940128552252821,0.5631029258427697
1169,sobol_screened,0.05044132933853729,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,4074,225,0.05189026285975572,0.05044132933853729,0.0013290638899750018,4.2929073373887405e-07,178,164,False,1e-05,4.292704887109977e-07,True,0.9495586706614627,0.998670936110025,0.9999995707092663,0.9096823800355196,0.8412490217015147,0.45934632420539856,0.08855981938540936,0.3122779354453087,0.14689234644174576,0.8647082820534706,0.34209993947297335,0.5302275507184332,0.9693496353376678,0.9871054912439425,2.6725163177335328e-05,0.2677760523054692,0.49909476885154863,0.8376043629215976,0.32366863033704546
1170,sobol_screened,0.051197424851127105,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,10340,171,0.049208005190915234,0.051197424851127105,0.0012741221637262434,8.867368902265582e-06,456,442,False,1e-05,8.867363205489198e-06,True,0.9488025751488729,0.9987258778362738,0.9999911326310977,0.5047885095700622,0.8328482564538717,0.5502752372995019,0.05512845702469349,0.9451973214745522,0.24296184070408344,0.8423262666910887,0.2820975501090288,0.5239111625707393,0.993696815422674,0.9935907211954905,0.0016676200202358515,0.09387854188256958,0.4996578103147243,0.8073454933823724,0.2766406056278252
1171,sobol_screened,0.051279218964380036,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,2977,945,0.021587286596814286,0.051279218964380036,0.0007630059855388005,3.6625981409965647e-06,95,81,False,1e-05,3.666991440942624e-06,True,0.94872078103562,0.9992369940144612,0.999996337401859,0.6813606955111027,0.8770001456141472,0.012444275431334972,0.1457978431135416,0.8050904786214232,0.5253018708899617,0.653886896558106,0.8698427248746157,0.639920251494575,0.985037238982241,0.8473250950729134,0.0,0.9996223527873075,0.5000053710937425,0.9792871419728539,0.5200574010733509
1172,sobol_screened,0.051357763764513065,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,12021,495,0.008862424858919112,0.051357763764513065,0.00021590300751417324,0.00011776811464725423,512,503,True,9.765625e-05,0.00011763879622939122,False,0.9486422362354869,0.9997840969924858,0.9998822318853527,0.7306300671771169,0.8646156834438443,0.9594949437305331,0.7275337623432279,0.8559510409832001,0.488716434687376,0.4339723130688071,0.8685387140139937,0.7171852594731579,0.8632744927054687,0.9696601941067817,0.6994933271025612,0.7577514078221713,0.50208738102087,0.4648490608054631,0.8637866793361886
1173,sobol_screened,0.05157364905389217,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,3596,261,0.050023772998181774,0.05157364905389217,0.0012839086536231559,4.353684797453461e-06,153,139,False,1e-05,4.355202907868616e-06,True,0.9484263509461078,0.9987160913463768,0.9999956463152025,0.26578622683882713,0.9493117611855268,0.191221060231328,0.07771422900259495,0.6230684947222471,0.9004994416609406,0.13422679249197245,0.6761145312339067,0.38876439857177153,0.9423458761589337,0.9943404417550158,0.0,0.7633584683522483,0.9950259769666819,0.2005005328505362,0.7406712872279498
1174,sobol_screened,0.05218241626199327,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,2699,459,0.05082588108937211,0.05218241626199327,0.0012954335806785178,1.1149141481148206e-06,102,88,False,1e-05,1.1154278294345232e-06,True,0.9478175837380067,0.9987045664193215,0.9999988850858519,0.5548460185527802,0.9174720132723451,0.11896117962896824,0.07654879987239838,0.6711401529610157,0.06565510481595993,0.32890429720282555,0.1365680731832981,0.334830456524479,0.9278399934200087,0.9829623575272608,0.006016708769586998,0.9997212734001543,0.5000314229916905,0.3343771360296937,0.17739485550161505
1175,sobol_screened,0.05221229939287386,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,8216,171,0.10913052925028174,0.05221229939287386,0.0014183588988565532,1.319217164508224e-06,369,355,False,1e-05,1.3193827085311582e-06,True,0.9477877006071261,0.9985816411011434,0.9999986807828355,0.24209273140877485,0.903651905246079,0.873882326297462,0.04219823144376278,0.42870018538087606,0.5630884282290936,0.8210174143314362,0.27896815445274115,0.6539769790177737,0.9818839992343766,0.9917632638824777,2.5683864381866683e-06,0.5020295883638201,0.49997103932383236,0.8224358476098542,0.3055561024166208
