lepton,kinematic_point,s_regime,theta_out_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_out,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,search_stage,sample_id,theta_e,theta_p,lepton_electron_theta_mix_proton_theta_p_mix_trace,lepton_electron_theta_mix_proton_theta_p_mix_spin_signal_M2,lepton_electron_theta_mix_proton_theta_p_mix_cross_section_ratio,lepton_electron_theta_mix_proton_theta_p_mix_purity,lepton_electron_theta_mix_proton_theta_p_mix_M2_magic,lepton_electron_theta_mix_proton_theta_p_mix_h_out_mean,lepton_electron_theta_mix_proton_theta_p_mix_lambda_mean,lepton_electron_theta_mix_proton_theta_p_mix_h_lambda,lepton_electron_theta_mix_proton_theta_p_mix_h_lambda_connected,lepton_electron_theta_mix_proton_theta_p_mix_C_e_p,lepton_electron_theta_mix_proton_theta_p_mix_C_e_gamma,lepton_electron_theta_mix_proton_theta_p_mix_C_p_gamma,lepton_electron_theta_mix_proton_theta_p_mix_C_e_rest,lepton_electron_theta_mix_proton_theta_p_mix_C_p_rest,lepton_electron_theta_mix_proton_theta_p_mix_C_gamma_rest,lepton_electron_theta_mix_proton_theta_p_mix_D_W,lepton_electron_theta_mix_proton_theta_p_mix_dGHZ,lepton_electron_theta_mix_proton_theta_p_mix_F3,lepton_electron_theta_mix_proton_theta_p_mix_M_e,lepton_electron_theta_mix_proton_theta_p_mix_M_p,lepton_electron_theta_mix_proton_theta_p_mix_M_gamma,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_plus_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_minus_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_phase_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_subspace_population,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_coherence_abs,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_coherence_phase_rad,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_coherence_visibility,lepton_electron_theta_mix_proton_theta_p_mix_GHZ_purity,lepton_electron_theta_mix_proton_theta_p_mix_W_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_W_subspace_population,lepton_electron_theta_mix_proton_theta_p_mix_W_subspace_max_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_Wbar_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_Wbar_subspace_population,lepton_electron_theta_mix_proton_theta_p_mix_Wbar_subspace_max_fidelity,lepton_electron_theta_mix_proton_theta_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,selected_observable,selected_observable_label,selected_spin_case,selected_spin_label,selected_concurrence_key,selected_concurrence,selected_purity,pair_delta_xy,scan_phi_p_out,scan_phi_gamma_out,cluster_id,energy_band_cluster_id,selected_region,detail_id,detail_source
electron,gradient_local_minimum_0071,gradient,gradient,gradient_local_minimum,0.00051099895,6.372459034308988,2.524372998253029,1.0879166219362755,0.5369971047791797,0.0,0.0,3.141592653589793,0.0,0.5567050294886086,2.4680987502234393,2.4680987502234393,0.16159705084254428,2.4680987502234393,2.597975518464195,0.269203809578399,4.570307676767524,0.3147384512346496,3.789691130876036,0.788709721890262,-2.2587530678306065,0.09530446078343073,0.0790478738751675,1.8950779584121604,0.8747973939010499,2.52929349303876,144.9178423010226,0.13224513370362584,0.8977141652264098,0.13224513370362584,0.8977141652264098,False,gradient,334007881,3.104605320199514,1.553054129978265,1.0,0.02007602126601703,0.00806504015724272,1.0,0.9750290563447993,0.3193095496803351,-0.2563289384240114,0.1561363434397294,0.23798462133793882,0.66642302244962,0.6665878820177064,0.6664343068235727,0.942588897046571,0.9424802867930533,0.9425968636834596,0.0003457753925522398,1.15976115375874,0.8884105777743705,1.4779531732844742e-05,1.4760831213378456e-05,1.4757661627173846e-05,0.28316783751249347,0.05359553884282646,0.3032643012860097,0.33676337635531994,0.1348826131083497,0.5528950387668735,0.8010527425407132,0.28316783751249347,0.07678546610643538,0.15181222156774135,0.15181222156774135,0.012047464831890412,0.5114244020769387,0.5114244020769385,0.07678546610643538,334,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,7914,1088,1.6170801594964064,0.8224830961850486,0.009564285562502942,0.0003457753925522398,337,323,False,1e-05,0.00034587397532763876,True,0.76828583616239,0.7630576092076183,0.6170878349622394,0.22365837733067978,0.2599314785343866,0.7437828308651033,0.6740996599455856,0.38333842971964943,0.785620232273979,0.486112038298247,0.025718969430663253,0.41348064579530625,0.9882265661182983,0.4943524833506476,71,0.0003077467924813872,True,0,286,0.01544639862384899,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=3.1046053, theta_p=1.5530541",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0003457753925522398,1.0,nan,0.16159705084254428,2.597975518464195,40,40,polarization_cluster_01_local_minimum_71,dw_mixing_angles_polarization_01_local_minimum_71,polarization_cluster_member
electron,gradient_local_minimum_0073,gradient,gradient,gradient_local_minimum,0.00051099895,6.168759649671048,2.4836987840056306,1.064725589055424,0.5304573940290893,0.0,0.0,3.141592653589793,0.0,0.7197803399001588,2.0523389334086515,2.0523389334086515,2.0233476944502655,2.0523389334086515,4.556681775154838,0.5666577920969643,0.5979434590400802,-0.430106949064126,2.694519446303986,0.5890644235461553,-1.8216552933754633,0.1247851488221554,0.11449542764095781,2.7595601357449793,0.8648721422072249,2.3693225709983543,135.75218362329105,0.41142741062349064,0.8478594870879786,0.41142741062349064,0.8478594870879786,False,gradient,1020001150,3.033815794124495,1.6531282369756213,0.9999999999999999,0.0944768943377384,0.06316589980697726,0.9999999999999997,1.1570307920714609,0.2830699764100623,-0.183270135515628,0.4072971546655455,0.45917542760262325,0.6664761245763392,0.6664927379987823,0.6664267836935412,0.9425534784140727,0.9425067688205553,0.9425186244901694,0.0003522801590976178,1.159737935153993,0.8883558072458788,4.065235058303696e-06,3.9266181496855346e-06,4.1296816095659494e-06,0.21992921400500898,0.2607184314671789,0.4692847132160517,0.48064764547218786,0.22896089047995774,-1.6599891793359731,0.952718244380566,0.21992921400500898,0.06799190320319959,0.13462578433063924,0.13462578433063924,0.08139331861812285,0.38472657019717305,0.3847265701971729,0.06799190320319959,1020,sobol_screened,0.6547954892681315,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,1232,912,6.318145425507109,0.6547954892681315,0.000366496057106051,0.0003522801590976178,15,1,False,1e-05,0.00035632714854246113,True,0.32135586254298687,0.5916258478537202,0.5309348730370402,0.4342358810827136,0.6665829718112946,0.934623084962368,0.3201437294483185,0.37320676416178455,0.6532797723038702,0.6591026028246301,0.32202578716534963,0.725218428612645,0.9656935601303547,0.5262070609589206,73,0.00031425155902676524,True,0,286,0.04213403966711105,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=3.0338158, theta_p=1.6531282",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0003522801590976178,0.9999999999999997,nan,2.0233476944502655,4.556681775154838,41,41,polarization_cluster_01_local_minimum_73,dw_mixing_angles_polarization_01_local_minimum_73,polarization_cluster_member
electron,gradient_local_minimum_0075,gradient,gradient,gradient_local_minimum,0.00051099895,14.521882204689991,3.8107587439629382,1.7899372312010173,0.7366351293899311,0.0,0.0,3.141592653589793,0.0,0.9931308733172588,2.7576183951854616,2.7576183951854616,2.8700215974338246,2.7576183951854616,5.233876603118287,0.16148845150390584,1.257595261557651,0.7596821448878055,11.558562716495794,0.9018853724295381,-5.505720079830878,0.0251717329807613,0.0127370065269323,2.137281043383704,0.9394490627348016,2.842350337483677,162.8546782353999,0.12944231936851458,3.1558636377011653,0.12944231936851458,3.1558636377011653,False,gradient,675007609,0.011520218686016508,1.5941041651253824,1.0,8.816354351180472e-05,0.0008063290504199484,1.0,0.9302444050653393,0.3317601755036691,-0.1738740960570629,0.25694530084731815,0.31462980147075115,0.6665100674142184,0.6664319953150767,0.6664085450340355,0.9425336468744183,0.9425172424092348,0.9424621342969507,0.0003823882141967591,1.159716038392104,0.88831443036204,2.4011462503858994e-06,2.7333798224282724e-06,2.9213095490976393e-06,0.1391468575635842,0.2424325428232334,0.3628997440242935,0.3815794003868176,0.17211004383088468,-1.8755488506017628,0.902092951854382,0.1391468575635842,0.004601517277710444,0.14613716707276547,0.14613716707276547,0.21960064329006937,0.47228343254041705,0.4722834325404168,0.004601517277710444,675,sobol_screened,0.5503135204272893,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,7664,840,17.15302883363875,0.5503135204272893,0.00643306684002608,0.0003823882141967591,337,323,False,1e-05,0.0003828044965113488,True,0.7228843346238136,0.6938465163111687,0.5646382458508015,0.49418529216200113,0.8571870364248753,0.042896862141788006,0.4305737195536494,0.7037682252324431,0.8777771975098119,0.5314533632008349,0.4567781240120909,0.8329973329192935,0.003666999498758293,0.5074191153661671,75,0.00034435961412590657,True,0,286,0.005087666206893192,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=0.011520219, theta_p=1.5941042",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0003823882141967591,1.0,nan,2.8700215974338246,5.233876603118287,42,42,polarization_cluster_01_local_minimum_75,dw_mixing_angles_polarization_01_local_minimum_75,polarization_cluster_member
electron,gradient_local_minimum_0076,gradient,gradient,gradient_local_minimum,0.00051099895,7.477164825366196,2.7344404958539865,1.2063382810123948,0.577426628043435,0.0,0.0,3.141592653589793,0.0,0.7651042319266049,2.193510408864393,2.193510408864393,4.089627294264442,2.193510408864393,1.592118278937941,0.44583676266520367,5.585709207106251,-0.18746117704381027,3.9830228836203725,0.6827072299869139,-2.4192098168842198,0.08706625797916526,0.06981560517820742,2.7309806340644167,0.884322576244456,2.42932002698897,139.18978463307522,0.38465714492808,1.1665636782964368,0.38465714492808,1.1665636782964368,False,gradient,435001747,0.07611989151414213,1.634691053949048,1.0,0.02234423173310514,0.03331888280699024,1.0,1.099834694207824,0.31250865397840805,-0.15170154286586587,0.3779664749351074,0.4253745199025669,0.6664197298507868,0.6664562065629547,0.6664638756405015,0.9424880999402319,0.9424932684580534,0.9425191002304703,0.0003826165790768062,1.1597105920311483,0.8883065439034151,4.686928269104218e-06,4.207220590801697e-06,4.281499213776296e-06,0.11682920530537844,0.3377592115820904,0.4445214035817636,0.4545884168874688,0.21722719513802918,-2.1042647791227953,0.9557093276831237,0.11682920530537844,0.03956241368788195,0.1355763909027195,0.1355763909027195,0.08642564042091384,0.4098351922098117,0.4098351922098116,0.03956241368788195,435,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69,1810,1520,5.85329007293447,0.9134789536445221,0.0004275923707977636,0.0003826165790768062,19,5,False,1e-05,0.00038299488285883703,True,0.49630066870028144,0.8798265911014055,0.6994954720599371,0.8768490859453638,0.4051771254495631,0.08715053698602014,0.3676491643584309,0.4356647910188507,0.6982160485885851,0.6150838570269163,0.6508843992857192,0.25339349407993433,0.024229714004189076,0.5203383233281823,76,0.00034458797900595366,True,0,286,0.028960463666806623,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=0.076119892, theta_p=1.6346911",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0003826165790768062,1.0,nan,4.089627294264442,1.592118278937941,43,43,polarization_cluster_01_local_minimum_76,dw_mixing_angles_polarization_01_local_minimum_76,polarization_cluster_member
electron,gradient_local_minimum_0078,gradient,gradient,gradient_local_minimum,0.00051099895,5.309870482117295,2.3043156212023765,0.9612455161338023,0.5039770154225098,0.0,0.0,3.141592653589793,0.0,0.48426458484906426,2.3941163694596956,2.3941163694596956,2.5614470489389025,2.3941163694596956,0.061682315835896,0.2849300684066778,4.5130936819872876,0.167730555359064,2.845317938734611,0.7498032099482291,-1.811152936562204,0.12565596547507962,0.11559533366428257,1.8292790057494073,0.8565983033007136,2.4236198308694754,138.86318745303134,0.12409844370285228,0.6411809447888532,0.12409844370285228,0.6411809447888532,False,gradient,826001816,0.04757037308693756,1.5845462558824444,0.9999999999999999,0.06947643655088374,0.013065486567284608,1.0,1.0960468881054675,0.30743626566772286,-0.2239067470880055,0.19041323537308052,0.25925028955562424,0.6664203098070223,0.6664242538372703,0.6664945367329355,0.9424666997271194,0.9425161968631184,0.9425190750597081,0.0003861144859184204,1.159710093236296,0.8883074871200476,6.164668678199092e-06,5.784531178720798e-06,5.9532539949946894e-06,0.12397903055152795,0.22739098639102537,0.32248267620809784,0.3513700169425533,0.14679766773682118,-1.9307449548573543,0.83557310332954,0.12397903055152795,0.01655060993544832,0.1432039525391567,0.1432039525391567,0.3640256786912539,0.50542603051829,0.5054260305182903,0.01655060993544832,826,sobol_screened,0.6136637088703161,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,74,1877,1336,1.0338753937883778,0.6136637088703161,0.0004669233871812618,0.0003861144859184204,29,15,False,1e-05,0.00038682404127775543,True,0.42902188654989004,0.5772570222616196,0.33637571427971125,0.3872731989249587,0.0029059257358312607,0.06438478734344244,0.6317062024027109,0.3285236585170124,0.7620709090734659,0.47778753776673044,0.4076669593067743,0.009817045466638342,0.015142120043023554,0.5043767383628925,78,0.00034808588584756787,True,0,286,0.014255950796919426,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=0.047570373, theta_p=1.5845463",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0003861144859184204,1.0,nan,2.5614470489389025,0.061682315835896,44,44,polarization_cluster_01_local_minimum_78,dw_mixing_angles_polarization_01_local_minimum_78,polarization_cluster_member
electron,gradient_local_minimum_0080,gradient,gradient,gradient_local_minimum,0.00051099895,14.169661283536813,3.7642610541163073,1.765262397690192,0.7168561448696639,0.0,0.0,3.141592653589793,0.0,0.9966642114872467,2.719702841877928,2.719702841877928,0.29720211326942075,2.719702841877928,4.172988297607434,0.17326131157115246,1.8335102071209848,0.7078423084755172,11.122240475672708,0.8923469536305166,-5.269158367361759,0.027086271534524524,0.014084041649079579,2.2216349533828113,0.9378632834471343,2.81685069836572,161.39365653483426,0.1542677444869447,3.0808087986420754,0.1542677444869447,3.0808087986420754,False,gradient,543006783,3.1279641605951025,1.545998856509273,1.0,0.00012079416659047715,0.0011182389578854746,1.0,0.9429614323460376,0.327853129556386,-0.17727255501711603,0.26749432768529446,0.32561368963211257,0.6663816565277718,0.6664682655965568,0.666478146049189,0.9424690719328788,0.9424764221254754,0.9425377064977494,0.00039513768120456215,1.159704890432714,0.888295691540525,3.49034604196774e-06,4.174944576051942e-06,4.259961590924455e-06,0.13262637757732343,0.2543853044584003,0.3679953196513643,0.3870116820357237,0.17448947863350242,1.9271939303300583,0.9017271918804554,0.13262637757732343,0.07392818213685953,0.1410036022752111,0.1410036022752111,0.10859563631491931,0.4719847156890652,0.47198471568906547,0.07392818213685953,543,sobol_screened,0.4523997017709819,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,6824,720,22.229121194555834,0.4523997017709819,0.003823573618375232,0.00039513768120456215,302,288,False,1e-05,0.00039548692878124594,True,0.8106260420754552,0.4881102340295911,0.7197559699416161,0.22031935304403305,0.8621711190789938,0.8468882106244564,0.6020066030323505,0.6921859721648371,0.8657083020518954,0.5417258998625787,0.047301185424185696,0.6641517150288564,0.9956619159460035,0.49210672005573725,80,0.0003571090811337096,True,0,286,0.012216151245599369,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=3.1279642, theta_p=1.5459989",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.00039513768120456215,1.0,nan,0.29720211326942075,4.172988297607434,45,45,polarization_cluster_01_local_minimum_80,dw_mixing_angles_polarization_01_local_minimum_80,polarization_cluster_member
electron,gradient_local_minimum_0081,gradient,gradient,gradient_local_minimum,0.00051099895,7.653166406497997,2.7664356863115396,1.2241965557078842,0.58442933745079,0.0,0.0,3.141592653589793,0.0,0.6295655727840349,2.546574156223509,2.546574156223509,3.099638766180013,2.546574156223509,0.648969115573728,0.2264688612463585,4.912953724249649,0.4436818058770462,4.987511549271586,0.8240316904715135,-2.8341793118400815,0.07011332732791786,0.05186290140580791,1.944904951207997,0.8935899357170974,2.609121730628623,149.49166340088934,0.13245607310272833,1.2091221918186053,0.13245607310272833,1.2091221918186053,False,gradient,429004629,0.02806410805160264,1.5916537902364216,0.9999999999999999,0.005562141895538856,0.004694188163987437,0.9999999999999998,0.9901379245252566,0.32462206189571285,-0.235440489514744,0.17352129727897508,0.24995047443898724,0.666481485316695,0.6663483555446429,0.6665043686027446,0.9424597722820581,0.9425695583597642,0.9424759173735692,0.0004024360375688734,1.1597070894504802,0.888309540478325,1.272116295103487e-05,1.1728710029579315e-05,1.2650525557600378e-05,0.2997137593251038,0.034647066052417824,0.30076680090165997,0.3343608253775216,0.13358638821289917,-0.12564417417583112,0.7990552605082779,0.2997137593251038,0.0009506348759709266,0.13986018177338239,0.13986018177338239,0.35211960298545586,0.5257789928490961,0.525778992849096,0.0009506348759709266,429,latin_hypercube,nan,True,False,2,ABNORMAL: ,50,4663,1064,19.570971357221495,0.8050098785609499,0.0007095921696769798,0.0004024360375688734,180,166,False,1e-05,0.00040254766156142495,True,0.5886812822797631,0.5316906367259024,0.36484275832715435,0.19244806948313975,0.1896480270460636,0.035656064583135846,0.40454867270984335,0.44363457175522586,0.810599729826088,0.48878068766417176,0.49332283143681266,0.10328664265753433,0.00893308303975524,0.5066391368141544,81,0.00036440743749802085,True,0,286,0.008730941608895587,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=0.028064108, theta_p=1.5916538",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0004024360375688734,0.9999999999999998,nan,3.099638766180013,0.648969115573728,46,46,polarization_cluster_01_local_minimum_81,dw_mixing_angles_polarization_01_local_minimum_81,polarization_cluster_member
electron,gradient_local_minimum_0083,gradient,gradient,gradient_local_minimum,0.00051099895,8.229537367827128,2.868717024704097,1.2810069764456997,0.6070431424500595,0.0,0.0,3.141592653589793,0.0,0.6524690530700105,2.5916370104447712,2.5916370104447712,3.154778698810255,2.5916370104447712,0.7359600038730995,0.21439333997170607,4.99183334155061,0.5219729593218195,5.566611497760879,0.8420063244845996,-3.114116253232189,0.061316605767902016,0.04315252011390421,1.9243603950946249,0.8995107410433647,2.6509856172778634,151.8902874199049,0.12324326082128256,1.3494908830860906,0.12324326082128256,1.3494908830860906,False,gradient,841007923,0.024196631614575075,1.5922831615546482,1.0,0.0032317752796308377,0.0034790918636654357,1.0000000000000002,1.0385527325921402,0.32143030631075353,-0.23496637143199886,0.17037270457399237,0.24589801731610605,0.6665067531293963,0.6663406115805836,0.6664675533778459,0.9427849557154686,0.9428746760088678,0.9427572779915192,0.0004141622391623161,1.159640965914796,0.8888824608188561,0.0006024101147419358,0.0006024029862854441,0.0006024748589406048,0.29578712762412085,0.036069785747726596,0.2966988575412898,0.3318569133718475,0.130770400855366,0.11815334494600377,0.78811316315015,0.29578712762412085,0.0023616525973359104,0.14256982981122512,0.14256982981122512,0.33910892307657636,0.5255732568169275,0.5255732568169272,0.0023616525973359104,841,sobol_screened,0.6172357650443155,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,7962,928,18.033970576723938,0.6172357650443155,0.0024595104136400183,0.0004141622391623161,345,331,False,1e-05,0.00041420692917028116,True,0.6660521496087313,0.6028525047004223,0.5404902780428529,0.22726172395050526,0.07795048598200083,0.2213946720585227,0.3568085767328739,0.4691121460016782,0.8249436818243747,0.48358702246305035,0.5020986242766697,0.11713167253433422,0.007702027055266503,0.5068394719268264,83,0.0003761336390914635,True,0,286,0.007714745446622102,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=0.024196632, theta_p=1.5922832",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0004141622391623161,1.0000000000000002,nan,3.154778698810255,0.7359600038730995,47,47,polarization_cluster_01_local_minimum_83,dw_mixing_angles_polarization_01_local_minimum_83,polarization_cluster_member
electron,gradient_local_minimum_0084,gradient,gradient,gradient_local_minimum,0.00051099895,9.570591184902906,3.093637209645453,1.4046163596389918,0.6286923841642651,0.0,0.0,3.141592653589793,0.0,0.830101257060695,2.3999845620697893,2.3999845620697893,5.597098700325536,2.3999845620697893,1.7584277145317602,0.32295580097043963,4.04087001793161,0.19390542550037138,6.208470240031707,0.7877984680431974,-3.3571291565474404,0.05494675775917558,0.03712831302299914,2.552158620407089,0.9068017892538497,2.5667292436747253,147.06275281536762,0.3062042846720109,1.7318748264137276,0.3062042846720109,1.7318748264137276,False,gradient,789001034,0.04416590675110119,1.5267725252261788,1.0,0.0032288111669497117,0.011466639079919167,0.9999999999999999,0.8904322867958124,0.3239432276007761,-0.15484039627252077,0.3309970265717018,0.3811565243032054,0.6664394078056124,0.6664030021143463,0.6664369566983571,0.9424638109097938,0.9424879402751409,0.942462058746594,0.0004170518620252014,1.1596811015024273,0.8882520943140035,3.5893713027923546e-06,3.816034414350078e-06,3.5536964869131715e-06,0.4120688488618429,0.013578670103113116,0.41337283161887295,0.425647518964956,0.20054907213639492,-0.11409751668518206,0.9423246381140369,0.4120688488618429,0.03299064665766783,0.1397099183354359,0.1397099183354359,0.13705011356887414,0.434642562699608,0.43464256269960805,0.03299064665766783,789,sobol_screened,0.6029823401067108,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,1069,544,12.524068354874982,0.6029823401067108,0.0005473981133527121,0.0004170518620252014,25,11,False,1e-05,0.0004176416000651389,True,0.8320488585159183,0.6581263057887554,0.6069195969030261,0.68778754491359,0.1238488145172596,0.13878462091088295,0.3740121154114604,0.5251382090296738,0.7639388127952894,0.5695226640265764,0.8908059251300321,0.27986246283751387,0.014058444751146933,0.48598678873328366,84,0.00037902326195434887,True,0,286,0.02158034945127047,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=0.044165907, theta_p=1.5267725",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.0004170518620252014,0.9999999999999999,nan,5.597098700325536,1.7584277145317602,48,48,polarization_cluster_01_local_minimum_84,dw_mixing_angles_polarization_01_local_minimum_84,polarization_cluster_member
electron,gradient_local_minimum_0086,gradient,gradient,gradient_local_minimum,0.00051099895,7.479593207008413,2.7348844961000474,1.206586399842015,0.5774063644431389,0.0,0.0,3.141592653589793,0.0,0.7667277600416776,2.194285904284735,2.194285904284735,4.089057325127208,2.194285904284735,1.5762190927296449,0.43818642001560704,5.565459955019871,-0.19214301754322438,3.9853205764555812,0.6818914750040366,-2.4206249640623043,0.08699843670233465,0.06974091751451068,2.7390320037873224,0.8855652886438837,2.428982399742289,139.1704400167918,0.38497005557862163,1.1673178617748636,0.38497005557862163,1.1673178617748636,False,gradient,350001926,0.07547342453680435,1.6339387293371348,1.0,0.021923448623781153,0.032811503376944745,1.0000000000000002,1.1023657700703557,0.31355263214478224,-0.14743610490780817,0.38222227561031735,0.42845125437733483,0.6664498868309666,0.6664046655020955,0.666412698404151,0.9424719900008431,0.9424778918907641,0.9424460323836421,0.00042442665534572484,1.1596752226554219,0.8882408500988288,2.8220761812969286e-06,3.240451548758294e-06,3.461158407214171e-06,0.11390554243658388,0.34052876464165815,0.4444149251629482,0.45443430707824206,0.21719777162382722,-2.1196362140559173,0.9559039370081329,0.11390554243658388,0.03704572857485703,0.1310413859685015,0.1310413859685015,0.08962583843107226,0.41452430695325654,0.41452430695325665,0.03704572857485703,350,latin_hypercube,nan,True,False,2,ABNORMAL: ,52,1990,1720,2.2639462497072462,0.8779793009541227,0.00046189333205524474,0.00042442665534572484,20,6,False,1e-05,0.0004261065024276671,True,0.4464903087546562,0.8327320378321392,0.28537270439545004,0.5354225992568792,0.28948135848215684,0.05400309703724654,0.35669096567533104,0.4357753884104399,0.6984628964475702,0.6163630950181167,0.6507936858801187,0.25086306000374553,0.024023937174211106,0.5200988509665909,86,0.0003863980552748723,True,0,286,0.028652724676394913,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=0.075473425, theta_p=1.6339387",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.00042442665534572484,1.0000000000000002,nan,4.089057325127208,1.5762190927296449,49,49,polarization_cluster_01_local_minimum_86,dw_mixing_angles_polarization_01_local_minimum_86,polarization_cluster_member
electron,gradient_local_minimum_0088,gradient,gradient,gradient_local_minimum,0.00051099895,13.430964950757824,3.6648280929339414,1.7123750875556671,0.7130703646721307,0.0,0.0,3.141592653589793,0.0,0.9547149595885599,2.6956613600600763,2.6956613600600763,2.8074417123246755,2.6956613600600763,5.178199735453089,0.18856929221070878,1.194238485141866,0.6805454512914995,10.39938246283527,0.8871226058157418,-5.044608676790682,0.029106529921952576,0.015543952022032995,2.2030604143206753,0.9339882204171633,2.793534863204412,160.0577575842686,0.15987110446125175,2.8372579974837677,0.15987110446125175,2.8372579974837677,False,gradient,1007003911,0.015563697623500393,1.5973060513938426,1.0000000000000002,0.00018028970774260268,0.0014612649092023355,1.0000000000000002,0.970539276032815,0.331019240735403,-0.1720539960813162,0.2680058840573525,0.3249590672056818,0.6663835955911017,0.6664316282004401,0.6664449859150859,0.9424484762931693,0.942457710089336,0.9424919008791639,0.000429551708236588,1.15967104530225,0.8882422149367669,1.0918928501857383e-05,1.0519582550827522e-05,1.0948905571017686e-05,0.10776985980318637,0.2814082050427133,0.3717821884203233,0.3891780648458997,0.17719315599737348,-2.0828506424035482,0.910601968626035,0.10776985980318637,0.007898536634919793,0.1462986057362884,0.1462986057362884,0.20479107396348853,0.46452332941781177,0.4645233294178117,0.007898536634919793,1007,sobol_screened,0.6526975570992631,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,3946,696,27.648079727381955,0.6526975570992631,0.004685051803860915,0.000429551708236588,160,146,False,1e-05,0.0004296129354102347,True,0.8252292815595865,0.6546211671084166,0.5696232980117202,0.4243423966690898,0.722983899526298,0.2198948711156845,0.6323243556544185,0.6674179089884885,0.8580556607107652,0.5342963938414244,0.44681822595884696,0.8241360842145039,0.0049540788191353435,0.5084383074198542,88,0.00039152310816573544,True,0,286,0.006659779731393911,False,"theta_e~0,theta_p~pi/2",D_W,D_W,mixing_angles,"theta_e=0.015563698, theta_p=1.5973061",lepton_electron_theta_mix_proton_theta_p_mix_D_W,0.000429551708236588,1.0000000000000002,nan,2.8074417123246755,5.178199735453089,50,50,polarization_cluster_01_local_minimum_88,dw_mixing_angles_polarization_01_local_minimum_88,polarization_cluster_member
