detail_id,selected_observable,selected_region,theta_e,theta_p,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,theta_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_01_local_minimum_233,D_W,polarization_cluster_01_local_minimum_233,3.0662162266101394e+00,1.5094320296589647e+00,k,1.2490613731364162e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.2490612686099520e+00,1.2490612686099520e+00,0.0000000000000000e+00,7.9023432834075651e+00,2.8111106850153664e+00,1.2490612686099520e+00,5.7234770543827107e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2006851042429294e+00,5.3568876693582217e+00,8.0599907216217437e-01,1.5554213283259046e+00
dw_mixing_angles_polarization_01_local_minimum_233,D_W,polarization_cluster_01_local_minimum_233,3.0662162266101394e+00,1.5094320296589647e+00,p,1.5620493118789505e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.2490612686099520e+00,1.2490612686099520e+00,0.0000000000000000e+00,7.9023432834075651e+00,2.8111106850153664e+00,1.2490612686099520e+00,5.7234770543827107e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2006851042429294e+00,5.3568876693582217e+00,8.0599907216217437e-01,1.5554213283259046e+00
dw_mixing_angles_polarization_01_local_minimum_233,D_W,polarization_cluster_01_local_minimum_233,3.0662162266101394e+00,1.5094320296589647e+00,kp,9.0628228310247028e-01,-2.8788877317000866e-01,-2.8151411598581511e-01,8.1192190038752587e-01,9.0628213904142418e-01,3.9157959477622026e+00,7.9023432834075651e+00,2.8111106850153664e+00,1.2490612686099520e+00,5.7234770543827107e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2006851042429294e+00,5.3568876693582217e+00,8.0599907216217437e-01,1.5554213283259046e+00
dw_mixing_angles_polarization_01_local_minimum_233,D_W,polarization_cluster_01_local_minimum_233,3.0662162266101394e+00,1.5094320296589647e+00,pp,1.0988293297507370e+00,2.7787508938454952e-01,-3.6973113430708204e-01,-3.3714421090088581e-01,5.7234770543827107e-01,5.3568876693582217e+00,7.9023432834075651e+00,2.8111106850153664e+00,1.2490612686099520e+00,5.7234770543827107e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2006851042429294e+00,5.3568876693582217e+00,8.0599907216217437e-01,1.5554213283259046e+00
dw_mixing_angles_polarization_01_local_minimum_233,D_W,polarization_cluster_01_local_minimum_233,3.0662162266101394e+00,1.5094320296589647e+00,qout,8.0599907216217437e-01,1.0013683785459153e-02,6.5124525029289715e-01,-4.7477768948664006e-01,8.0599907216217437e-01,1.5554213283259046e+00,7.9023432834075651e+00,2.8111106850153664e+00,1.2490612686099520e+00,5.7234770543827107e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.2006851042429294e+00,5.3568876693582217e+00,8.0599907216217437e-01,1.5554213283259046e+00
dw_mixing_angles_polarization_01_local_minimum_235,D_W,polarization_cluster_01_local_minimum_235,3.1181337722406930e+00,1.5390976692216007e+00,k,1.6176562985049014e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6176562177955649e+00,1.6176562177955649e+00,0.0000000000000000e+00,1.2163290705601410e+01,3.4875909601903441e+00,1.6176562177955649e+00,6.7411132185363287e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5985174694125108e+00,5.8364888827282737e+00,9.2334937831914199e-01,1.9039544221677001e+00
dw_mixing_angles_polarization_01_local_minimum_235,D_W,polarization_cluster_01_local_minimum_235,3.1181337722406930e+00,1.5390976692216007e+00,p,1.8699346616854429e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6176562177955649e+00,1.6176562177955649e+00,0.0000000000000000e+00,1.2163290705601410e+01,3.4875909601903441e+00,1.6176562177955649e+00,6.7411132185363287e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5985174694125108e+00,5.8364888827282737e+00,9.2334937831914199e-01,1.9039544221677001e+00
dw_mixing_angles_polarization_01_local_minimum_235,D_W,polarization_cluster_01_local_minimum_235,3.1181337722406930e+00,1.5390976692216007e+00,kp,1.4091354939938026e+00,-1.5813446598360961e-01,-3.0043526379064456e-01,1.3676237502516384e+00,1.4091354013412734e+00,4.2278833110909879e+00,1.2163290705601410e+01,3.4875909601903441e+00,1.6176562177955649e+00,6.7411132185363287e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5985174694125108e+00,5.8364888827282737e+00,9.2334937831914199e-01,1.9039544221677001e+00
dw_mixing_angles_polarization_01_local_minimum_235,D_W,polarization_cluster_01_local_minimum_235,3.1181337722406930e+00,1.5390976692216007e+00,pp,1.1551060878773223e+00,3.1417978137888658e-01,-1.5048806342478843e-01,-5.7712258835590913e-01,6.7411132185363287e-01,5.8364888827282737e+00,1.2163290705601410e+01,3.4875909601903441e+00,1.6176562177955649e+00,6.7411132185363287e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5985174694125108e+00,5.8364888827282737e+00,9.2334937831914199e-01,1.9039544221677001e+00
dw_mixing_angles_polarization_01_local_minimum_235,D_W,polarization_cluster_01_local_minimum_235,3.1181337722406930e+00,1.5390976692216007e+00,qout,9.2334937831914199e-01,-1.5604531539527697e-01,4.5092332721543299e-01,-7.9050116189572928e-01,9.2334937831914199e-01,1.9039544221677001e+00,1.2163290705601410e+01,3.4875909601903441e+00,1.6176562177955649e+00,6.7411132185363287e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5985174694125108e+00,5.8364888827282737e+00,9.2334937831914199e-01,1.9039544221677001e+00
dw_mixing_angles_polarization_01_local_minimum_236,D_W,polarization_cluster_01_local_minimum_236,1.2409405679192017e-02,1.5944014687756518e+00,k,1.8076301990723498e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.8076301268452060e+00,1.8076301268452060e+00,0.0000000000000000e+00,1.4777409519892943e+01,3.8441396332460327e+00,1.8076301268452060e+00,7.1546511924030731e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7394685314754637e+00,2.8631815910108260e+00,1.0323027082094838e+00,5.2487434964667816e+00
dw_mixing_angles_polarization_01_local_minimum_236,D_W,polarization_cluster_01_local_minimum_236,1.2409405679192017e-02,1.5944014687756518e+00,p,2.0365094341736829e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.8076301268452060e+00,1.8076301268452060e+00,0.0000000000000000e+00,1.4777409519892943e+01,3.8441396332460327e+00,1.8076301268452060e+00,7.1546511924030731e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7394685314754637e+00,2.8631815910108260e+00,1.0323027082094838e+00,5.2487434964667816e+00
dw_mixing_angles_polarization_01_local_minimum_236,D_W,polarization_cluster_01_local_minimum_236,1.2409405679192017e-02,1.5944014687756518e+00,kp,1.6321190194126034e+00,6.2777257020751986e-02,2.7032740003227468e-01,1.6083514370936385e+00,1.6321189394184576e+00,1.3426140847622978e+00,1.4777409519892943e+01,3.8441396332460327e+00,1.8076301268452060e+00,7.1546511924030731e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7394685314754637e+00,2.8631815910108260e+00,1.0323027082094838e+00,5.2487434964667816e+00
dw_mixing_angles_polarization_01_local_minimum_236,D_W,polarization_cluster_01_local_minimum_236,1.2409405679192017e-02,1.5944014687756518e+00,pp,1.1797179056238600e+00,-2.6923196057608945e-01,7.6955860183865202e-02,-6.5839371491324516e-01,7.1546511924030731e-01,2.8631815910108260e+00,1.4777409519892943e+01,3.8441396332460327e+00,1.8076301268452060e+00,7.1546511924030731e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7394685314754637e+00,2.8631815910108260e+00,1.0323027082094838e+00,5.2487434964667816e+00
dw_mixing_angles_polarization_01_local_minimum_236,D_W,polarization_cluster_01_local_minimum_236,1.2409405679192017e-02,1.5944014687756518e+00,qout,1.0323027082094838e+00,2.0645470355533746e-01,-3.4728326021613987e-01,-9.4995772218039332e-01,1.0323027082094838e+00,5.2487434964667816e+00,1.4777409519892943e+01,3.8441396332460327e+00,1.8076301268452060e+00,7.1546511924030731e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7394685314754637e+00,2.8631815910108260e+00,1.0323027082094838e+00,5.2487434964667816e+00
dw_mixing_angles_polarization_01_local_minimum_238,D_W,polarization_cluster_01_local_minimum_238,3.1153866415770879e+00,1.5369828277012705e+00,k,1.5608319780608846e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.5608318944132091e+00,1.5608318944132091e+00,0.0000000000000000e+00,1.1436786046993012e+01,3.3818317591200495e+00,1.5608318944132091e+00,6.7585093018276732e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5647481227960363e+00,5.7981640389875091e+00,8.8092621853028608e-01,1.9140021745761526e+00
dw_mixing_angles_polarization_01_local_minimum_238,D_W,polarization_cluster_01_local_minimum_238,3.1153866415770879e+00,1.5369828277012705e+00,p,1.8209997810591649e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.5608318944132091e+00,1.5608318944132091e+00,0.0000000000000000e+00,1.1436786046993012e+01,3.3818317591200495e+00,1.5608318944132091e+00,6.7585093018276732e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5647481227960363e+00,5.7981640389875091e+00,8.8092621853028608e-01,1.9140021745761526e+00
dw_mixing_angles_polarization_01_local_minimum_238,D_W,polarization_cluster_01_local_minimum_238,3.1153866415770879e+00,1.5369828277012705e+00,kp,1.3447833671883198e+00,-1.6441255267727761e-01,-2.8057229008168916e-01,1.3048715439103140e+00,1.3447832701020743e+00,4.1823346571807534e+00,1.1436786046993012e+01,3.3818317591200495e+00,1.5608318944132091e+00,6.7585093018276732e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5647481227960363e+00,5.7981640389875091e+00,8.8092621853028608e-01,1.9140021745761526e+00
dw_mixing_angles_polarization_01_local_minimum_238,D_W,polarization_cluster_01_local_minimum_238,3.1153866415770879e+00,1.5369828277012705e+00,pp,1.1561221734007665e+00,3.2608468608429647e-01,-1.7184983714198174e-01,-5.6648997414296054e-01,6.7585093018276732e-01,5.7981640389875091e+00,1.1436786046993012e+01,3.3818317591200495e+00,1.5608318944132091e+00,6.7585093018276732e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5647481227960363e+00,5.7981640389875091e+00,8.8092621853028608e-01,1.9140021745761526e+00
dw_mixing_angles_polarization_01_local_minimum_238,D_W,polarization_cluster_01_local_minimum_238,3.1153866415770879e+00,1.5369828277012705e+00,qout,8.8092621853028608e-01,-1.6167213340701886e-01,4.5242212722367087e-01,-7.3838156976735347e-01,8.8092621853028608e-01,1.9140021745761526e+00,1.1436786046993012e+01,3.3818317591200495e+00,1.5608318944132091e+00,6.7585093018276732e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.5647481227960363e+00,5.7981640389875091e+00,8.8092621853028608e-01,1.9140021745761526e+00
dw_mixing_angles_polarization_01_local_minimum_240,D_W,polarization_cluster_01_local_minimum_240,2.0379012807164561e-03,1.5821987283697732e+00,k,2.2857921352367634e+00,0.0000000000000000e+00,0.0000000000000000e+00,-2.2857920781187242e+00,2.2857920781187242e+00,0.0000000000000000e+00,2.2624854529979963e+01,4.7565591061165176e+00,2.2857920781187242e+00,8.3394132694354761e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.9710469465280931e+00,3.0099172107388270e+00,1.3464208987571620e+00,5.3532562965911463e+00
dw_mixing_angles_polarization_01_local_minimum_240,D_W,polarization_cluster_01_local_minimum_240,2.0379012807164561e-03,1.5821987283697732e+00,p,2.4707669708797542e+00,0.0000000000000000e+00,0.0000000000000000e+00,2.2857920781187242e+00,2.2857920781187242e+00,0.0000000000000000e+00,2.2624854529979963e+01,4.7565591061165176e+00,2.2857920781187242e+00,8.3394132694354761e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.9710469465280931e+00,3.0099172107388270e+00,1.3464208987571620e+00,5.3532562965911463e+00
dw_mixing_angles_polarization_01_local_minimum_240,D_W,polarization_cluster_01_local_minimum_240,2.0379012807164561e-03,1.5821987283697732e+00,kp,2.1550277991545266e+00,3.6845174165617278e-03,1.6458920968342966e-01,2.1487301762659889e+00,2.1550277385706376e+00,1.5484139232151621e+00,2.2624854529979963e+01,4.7565591061165176e+00,2.2857920781187242e+00,8.3394132694354761e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.9710469465280931e+00,3.0099172107388270e+00,1.3464208987571620e+00,5.3532562965911463e+00
dw_mixing_angles_polarization_01_local_minimum_240,D_W,polarization_cluster_01_local_minimum_240,2.0379012807164561e-03,1.5821987283697732e+00,pp,1.2551104082049376e+00,-1.4031141978829767e-01,1.8583093192203859e-02,-8.2184275315218724e-01,8.3394132694354772e-01,3.0099172107388270e+00,2.2624854529979963e+01,4.7565591061165176e+00,2.2857920781187242e+00,8.3394132694354761e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.9710469465280931e+00,3.0099172107388270e+00,1.3464208987571620e+00,5.3532562965911463e+00
dw_mixing_angles_polarization_01_local_minimum_240,D_W,polarization_cluster_01_local_minimum_240,2.0379012807164561e-03,1.5821987283697732e+00,qout,1.3464208987571620e+00,1.3662690237173594e-01,-1.8317230287563352e-01,-1.3268874231138017e+00,1.3464208987571620e+00,5.3532562965911463e+00,2.2624854529979963e+01,4.7565591061165176e+00,2.2857920781187242e+00,8.3394132694354761e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.9710469465280931e+00,3.0099172107388270e+00,1.3464208987571620e+00,5.3532562965911463e+00
dw_mixing_angles_polarization_01_local_minimum_241,D_W,polarization_cluster_01_local_minimum_241,3.1228486532884219e+00,1.5421045728316878e+00,k,1.6612821103984685e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6612820318085855e+00,1.6612820318085855e+00,0.0000000000000000e+00,1.2738349260690340e+01,3.5690824115856925e+00,1.6612820318085855e+00,7.0023446565602454e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6472324070075932e+00,3.7471341209319559e-01,9.3264789629833966e-01,4.2240047563244794e+00
dw_mixing_angles_polarization_01_local_minimum_241,D_W,polarization_cluster_01_local_minimum_241,3.1228486532884219e+00,1.5421045728316878e+00,p,1.9078003011872238e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6612820318085855e+00,1.6612820318085855e+00,0.0000000000000000e+00,1.2738349260690340e+01,3.5690824115856925e+00,1.6612820318085855e+00,7.0023446565602454e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6472324070075932e+00,3.7471341209319559e-01,9.3264789629833966e-01,4.2240047563244794e+00
dw_mixing_angles_polarization_01_local_minimum_241,D_W,polarization_cluster_01_local_minimum_241,3.1228486532884219e+00,1.5421045728316878e+00,kp,1.4658909206731108e+00,-1.0155950047578285e-01,2.6917747332811448e-01,1.4373813293304374e+00,1.4658908316078429e+00,1.9315781359938327e+00,1.2738349260690340e+01,3.5690824115856925e+00,1.6612820318085855e+00,7.0023446565602454e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6472324070075932e+00,3.7471341209319559e-01,9.3264789629833966e-01,4.2240047563244794e+00
dw_mixing_angles_polarization_01_local_minimum_241,D_W,polarization_cluster_01_local_minimum_241,3.1228486532884219e+00,1.5421045728316878e+00,pp,1.1705435946143050e+00,3.0918602628723085e-01,1.2160151017448521e-01,-6.1639709665488740e-01,7.0023446565602454e-01,3.7471341209319564e-01,1.2738349260690340e+01,3.5690824115856925e+00,1.6612820318085855e+00,7.0023446565602454e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6472324070075932e+00,3.7471341209319559e-01,9.3264789629833966e-01,4.2240047563244794e+00
dw_mixing_angles_polarization_01_local_minimum_241,D_W,polarization_cluster_01_local_minimum_241,3.1228486532884219e+00,1.5421045728316878e+00,qout,9.3264789629833966e-01,-2.0762652581144800e-01,-3.9077898350259971e-01,-8.2098423267554999e-01,9.3264789629833966e-01,4.2240047563244794e+00,1.2738349260690340e+01,3.5690824115856925e+00,1.6612820318085855e+00,7.0023446565602454e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6472324070075932e+00,3.7471341209319559e-01,9.3264789629833966e-01,4.2240047563244794e+00
dw_mixing_angles_polarization_01_local_minimum_244,D_W,polarization_cluster_01_local_minimum_244,4.3449200885853613e-02,1.6150220735142133e+00,k,1.4055299780272816e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.4055298851370768e+00,1.4055298851370768e+00,0.0000000000000000e+00,9.5809471748938364e+00,3.0953105134854946e+00,1.4055298851370768e+00,6.3398083644473102e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4041926426395230e+00,2.4580807857635727e+00,8.2572082417526993e-01,4.9050884475793097e+00
dw_mixing_angles_polarization_01_local_minimum_244,D_W,polarization_cluster_01_local_minimum_244,4.3449200885853613e-02,1.6150220735142133e+00,p,1.6897805354582127e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.4055298851370768e+00,1.4055298851370768e+00,0.0000000000000000e+00,9.5809471748938364e+00,3.0953105134854946e+00,1.4055298851370768e+00,6.3398083644473102e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4041926426395230e+00,2.4580807857635727e+00,8.2572082417526993e-01,4.9050884475793097e+00
dw_mixing_angles_polarization_01_local_minimum_244,D_W,polarization_cluster_01_local_minimum_244,4.3449200885853613e-02,1.6150220735142133e+00,kp,1.1374343550126205e+00,2.2418696422435352e-01,2.7571423322078592e-01,1.0804991982941921e+00,1.1374342402280007e+00,8.8811034140458534e-01,9.5809471748938364e+00,3.0953105134854946e+00,1.4055298851370768e+00,6.3398083644473102e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4041926426395230e+00,2.4580807857635727e+00,8.2572082417526993e-01,4.9050884475793097e+00
dw_mixing_angles_polarization_01_local_minimum_244,D_W,polarization_cluster_01_local_minimum_244,4.3449200885853613e-02,1.6150220735142133e+00,pp,1.1321553342978872e+00,-3.3051018789870074e-01,2.6919603206022891e-01,-4.6928478879818231e-01,6.3398083644473102e-01,2.4580807857635727e+00,9.5809471748938364e+00,3.0953105134854946e+00,1.4055298851370768e+00,6.3398083644473102e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4041926426395230e+00,2.4580807857635727e+00,8.2572082417526993e-01,4.9050884475793097e+00
dw_mixing_angles_polarization_01_local_minimum_244,D_W,polarization_cluster_01_local_minimum_244,4.3449200885853613e-02,1.6150220735142133e+00,qout,8.2572082417526993e-01,1.0632322367434720e-01,-5.4491026528101483e-01,-6.1121440949600969e-01,8.2572082417526993e-01,4.9050884475793097e+00,9.5809471748938364e+00,3.0953105134854946e+00,1.4055298851370768e+00,6.3398083644473102e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4041926426395230e+00,2.4580807857635727e+00,8.2572082417526993e-01,4.9050884475793097e+00
dw_mixing_angles_polarization_01_local_minimum_246,D_W,polarization_cluster_01_local_minimum_246,3.1273414456141224e+00,1.5960400202443543e+00,k,1.6942240036838301e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6942239266220211e+00,1.6942239266220211e+00,0.0000000000000000e+00,1.3182543884812212e+01,3.6307773113773054e+00,1.6942239266220211e+00,7.2562709196064712e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7192916811233627e+00,3.4445784432789450e+00,9.2026093088657701e-01,1.0787021273788024e+00
dw_mixing_angles_polarization_01_local_minimum_246,D_W,polarization_cluster_01_local_minimum_246,3.1273414456141224e+00,1.5960400202443543e+00,p,1.9365533076934751e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6942239266220211e+00,1.6942239266220211e+00,0.0000000000000000e+00,1.3182543884812212e+01,3.6307773113773054e+00,1.6942239266220211e+00,7.2562709196064712e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7192916811233627e+00,3.4445784432789450e+00,9.2026093088657701e-01,1.0787021273788024e+00
dw_mixing_angles_polarization_01_local_minimum_246,D_W,polarization_cluster_01_local_minimum_246,3.1273414456141224e+00,1.5960400202443543e+00,kp,1.5246080043547610e+00,1.0565240159051545e-01,-2.4368713992068669e-01,1.5012939264841219e+00,1.5246079187196555e+00,5.1214855715092336e+00,1.3182543884812212e+01,3.6307773113773054e+00,1.6942239266220211e+00,7.2562709196064712e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7192916811233627e+00,3.4445784432789450e+00,9.2026093088657701e-01,1.0787021273788024e+00
dw_mixing_angles_polarization_01_local_minimum_246,D_W,polarization_cluster_01_local_minimum_246,3.1273414456141224e+00,1.5960400202443543e+00,pp,1.1859083761350475e+00,-2.8385891236518385e-01,-8.8737356119515817e-02,-6.6187950269443951e-01,7.2562709196064712e-01,3.4445784432789446e+00,1.3182543884812212e+01,3.6307773113773054e+00,1.6942239266220211e+00,7.2562709196064712e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7192916811233627e+00,3.4445784432789450e+00,9.2026093088657701e-01,1.0787021273788024e+00
dw_mixing_angles_polarization_01_local_minimum_246,D_W,polarization_cluster_01_local_minimum_246,3.1273414456141224e+00,1.5960400202443543e+00,qout,9.2026093088657701e-01,1.7820651077466840e-01,3.3242449604020252e-01,-8.3941442378968245e-01,9.2026093088657701e-01,1.0787021273788024e+00,1.3182543884812212e+01,3.6307773113773054e+00,1.6942239266220211e+00,7.2562709196064712e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.7192916811233627e+00,3.4445784432789450e+00,9.2026093088657701e-01,1.0787021273788024e+00
dw_mixing_angles_polarization_01_local_minimum_247,D_W,polarization_cluster_01_local_minimum_247,3.1013508458892458e+00,1.5549166180723346e+00,k,1.0307709630034938e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.0307708363410477e+00,1.0307708363410477e+00,0.0000000000000000e+00,5.8779425964164922e+00,2.4244468640117676e+00,1.0307708363410477e+00,5.2860223859528976e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4538341801295389e+00,6.0872427025744056e+00,5.1116677540477495e-01,3.6674410513430260e+00
dw_mixing_angles_polarization_01_local_minimum_247,D_W,polarization_cluster_01_local_minimum_247,3.1013508458892458e+00,1.5549166180723346e+00,p,1.3936759010082735e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.0307708363410477e+00,1.0307708363410477e+00,0.0000000000000000e+00,5.8779425964164922e+00,2.4244468640117676e+00,1.0307708363410477e+00,5.2860223859528976e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4538341801295389e+00,6.0872427025744056e+00,5.1116677540477495e-01,3.6674410513430260e+00
dw_mixing_angles_polarization_01_local_minimum_247,D_W,polarization_cluster_01_local_minimum_247,3.1013508458892458e+00,1.5549166180723346e+00,kp,8.3658870912630001e-01,-4.8486474730377205e-02,2.2820848536603366e-01,8.0339925074202267e-01,8.3658855306397906e-01,1.7801488978591107e+00,5.8779425964164922e+00,2.4244468640117676e+00,1.0307708363410477e+00,5.2860223859528976e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4538341801295389e+00,6.0872427025744056e+00,5.1116677540477495e-01,3.6674410513430260e+00
dw_mixing_angles_polarization_01_local_minimum_247,D_W,polarization_cluster_01_local_minimum_247,3.1013508458892458e+00,1.5549166180723346e+00,pp,1.0766913794806530e+00,3.2913921958941600e-01,-6.5330634515049876e-02,-4.0843556281240101e-01,5.2860223859528965e-01,6.0872427025744056e+00,5.8779425964164922e+00,2.4244468640117676e+00,1.0307708363410477e+00,5.2860223859528976e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4538341801295389e+00,6.0872427025744056e+00,5.1116677540477495e-01,3.6674410513430260e+00
dw_mixing_angles_polarization_01_local_minimum_247,D_W,polarization_cluster_01_local_minimum_247,3.1013508458892458e+00,1.5549166180723346e+00,qout,5.1116677540477495e-01,-2.8065274485903879e-01,-1.6287785085098377e-01,-3.9496368792962167e-01,5.1116677540477495e-01,3.6674410513430256e+00,5.8779425964164922e+00,2.4244468640117676e+00,1.0307708363410477e+00,5.2860223859528976e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.4538341801295389e+00,6.0872427025744056e+00,5.1116677540477495e-01,3.6674410513430260e+00
dw_mixing_angles_polarization_01_local_minimum_248,D_W,polarization_cluster_01_local_minimum_248,3.1228301709984456e+00,1.5986351006177271e+00,k,1.6794950019419985e+00,0.0000000000000000e+00,0.0000000000000000e+00,-1.6794949242043653e+00,1.6794949242043653e+00,0.0000000000000000e+00,1.2982874698662584e+01,3.6031756408288764e+00,1.6794949242043653e+00,6.8505771573622021e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6497704148988896e+00,2.7817343040724158e+00,9.6007281437112790e-01,5.1905669679533553e+00
dw_mixing_angles_polarization_01_local_minimum_248,D_W,polarization_cluster_01_local_minimum_248,3.1228301709984456e+00,1.5986351006177271e+00,p,1.9236806388868779e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.6794949242043653e+00,1.6794949242043653e+00,0.0000000000000000e+00,1.2982874698662584e+01,3.6031756408288764e+00,1.6794949242043653e+00,6.8505771573622021e-01,0.0000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,0.0000000000000000e+00,2.6497704148988896e+00,2.7817343040724158e+00,9.6007281437112790e-01,5.1905669679533553e+00
