optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
895,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,11997,594,5.655807846350856,1.0767264127389853,0.0011786360742683543,0.0006605945615789277,512,499,True,1e-05,0.000660577232588983,False,0.5174321200546439,0.4409315391649415,0.5200545957848179,0.4981288483577804,0.5037799430957125,0.5064094757838837,0.17150743678212163,0.24972481559962034,0.4965946419919201,0.49302415603492383,0.29609973167713216,0.5070501169664895,0.5144574716969036,0.9222425696969101,0.253459185010842,0.24777925385565264
896,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,11492,351,4.686063839258658,0.49169100157444584,0.034174163440454076,8.336992667676947e-05,502,488,False,1e-05,8.337584511782261e-05,True,0.5525506934216659,0.5569629745114927,0.46984792794593055,0.3082794070341269,0.3674462454005609,0.2068300994326182,0.7512728860601783,0.8168608862906696,0.50007541836458,0.49999758967817665,0.6900652687823697,0.4925906775391709,0.49999782149357397,0.007272465457669384,0.6819441783349093,0.8205860817636395
897,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,12221,801,1.8085703899280319,0.991420050235163,0.0006634348800761776,0.0005758946335774679,512,500,True,1.220703125e-05,0.0005758770510563593,False,0.42924342850094077,0.5108566982307414,0.6024233491934894,0.6015891733095707,0.4072046258533611,0.5002903793341361,0.30787653755396605,0.6190719483420253,0.5013467042035029,0.49422659299568045,0.3369255091480029,0.4972172179150364,0.5119516927642206,0.8373933285476651,0.25543436475515957,0.7557531112190982
898,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,11906,549,3.538425307296083,0.9670788902054774,0.26677580886164465,0.002553692342791399,512,503,True,9.765625e-05,0.002544954862644561,False,0.477928794398454,0.48829286717283243,0.4681374609149573,0.55941344516036,0.6097453524358746,0.4587909501042594,0.6460645794868469,0.4396249894052744,0.4998220304974734,0.5000030004186667,0.6986334787172281,0.5179193637359126,0.5000982963411071,0.012774155304981894,0.6829872135994812,0.1708345803683047
899,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,12072,693,0.7434267830395076,1.203181225645761,0.004155357107817357,0.002914058624750199,512,501,True,2.44140625e-05,0.0029124082054413835,False,0.4223162809075861,0.40484320356310605,0.4482458962217632,0.5121191982406202,0.46887164823386135,0.49738324542584567,0.8202273426577449,0.7541891029104592,0.4942709327644817,0.49436618644305474,0.40862850805054485,0.5118668201102727,0.5116870795563677,0.6891171787326833,0.752005158122088,0.7523437497932594
900,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,12902,1602,1.4772507054162642,1.0354569420378588,0.0009610095676442251,0.0003644579375945533,512,505,True,0.000390625,0.0003624491396542725,False,0.5095277186900944,0.49916952983855484,0.5481906356110413,0.45577812490191083,0.31733234459957493,0.7753326916785853,0.37295526918023825,0.5564611684530973,0.49644300239888767,0.49629887467767103,0.3101134751252511,0.5073587666530154,0.5076890002814066,0.8934709639539151,0.30905389658384497,0.19229882666775727
901,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,1409,918,20.70003440453508,0.8650334347504451,0.0005966239735199447,0.00012153670091131031,23,9,False,1e-05,0.00012424107060053858,True,0.5015535010515233,0.5009506903329696,0.4824563500650473,0.4716345715781343,0.5025813741838723,0.4484377701035876,0.7062605135142803,0.3770142560824752,0.506107850949618,0.5000037607446026,0.5251720461289525,0.44545242806092467,0.49996906199980184,0.41409607173027274,0.7659245379811319,0.30322949181803205
902,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,12480,1134,43.67545195732229,1.0014853099527776,0.001071478537790527,0.0006519478770965699,512,499,True,1e-05,0.0006519150277188883,False,0.5000647959905504,0.5110287636537708,0.5183300274802844,0.5055162742652742,0.5152877813567786,0.48510159657313434,0.44150858931243414,0.7040822766721249,0.5000335982746935,0.4999981744055861,0.6710407323070775,0.49252944708429663,0.5000832473012748,0.11877436870737941,0.27554964046736696,0.7866655305147328
903,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,11993,549,1.3667550202908356,0.9518260624046752,0.0005553983862430599,0.0004981265202914892,512,500,True,1.220703125e-05,0.0004980540218026874,False,0.5291725481828181,0.4508977171538631,0.40396499124619833,0.7319708959792167,0.4770602742653764,0.6160617152546214,0.6042818324640393,0.3547134893015027,0.4979274453306712,0.5066399623601557,0.2887582050621551,0.5042995813650242,0.48624724697600485,0.9374136030254538,0.7574250393131299,0.2582317081614072
904,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,11375,666,2.2637189050397617,0.99935805767192,0.01322261698605692,7.582758168903134e-05,482,468,False,1e-05,7.583430262557104e-05,True,0.3614591317198685,0.4514985152680906,0.5075532550975421,0.4789031182419998,0.4986836088634157,0.4119796861172539,0.07888236735016108,0.08459785953164099,0.4999304607721932,0.5000022293966444,0.690749399691746,0.5073419846436164,0.5000086197352334,0.00646602224160695,0.3170253428042958,0.18053414809314178
905,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,3643,846,1.3064777102880523,1.1595955664678754,0.0015171053642698787,0.0006249207944638374,125,111,False,1e-05,0.0006249241790606525,True,0.5553809611139089,0.47541697895087787,0.5064490047635269,0.6166104521025745,0.47407026493905413,0.4764321512348162,0.5196621380746365,0.10820848681032658,0.4999146246252142,0.5000006541404237,0.6086681653470274,0.5064496858469582,0.49999676133923104,0.24518779087314535,0.6386082121805455,0.1281017313191707
906,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,12098,648,0.19319876653155826,0.9852265104341326,0.0022359301370589203,0.0018115905479620486,512,502,True,4.8828125e-05,0.0018089770030016543,False,0.566783088489667,0.5081308323585794,0.4872842233753599,0.5179454902579175,0.7465805276947157,0.5685989254404896,0.4325572168454528,0.9580641714856029,0.4865543075941953,0.49340281053432217,0.25950256425097246,0.5278485290733078,0.5136366601746696,0.9980347737579667,0.24614769166687694,0.7493734795405818
907,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,5078,1143,37.248628515546685,0.9991884360005042,0.0059018428845165226,4.515415459845086e-05,177,163,False,1e-05,4.5162915849783584e-05,True,0.44821080860733226,0.5615452542765741,0.6896453768555898,0.49827849074359154,0.5156310068582606,0.46283529446585214,0.8759692637249828,0.7271274197846651,0.4999806990654755,0.4999987849354625,0.703717436572173,0.4948891367703615,0.49999198043843524,0.02181013713120403,0.7193797941152256,0.7799625689654137
908,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,14700,3429,6.799080558775944,1.1020602137526467,0.027691371394968547,0.000808955382730864,512,500,True,1.220703125e-05,0.000807788084613919,False,0.48947806504556896,0.5028738378830868,0.32225630511984293,0.5794875025437802,0.5195330712600261,0.436197435448295,0.1482589403167367,0.43212462309747934,0.49939730826778855,0.5000072469758441,0.5963207524027871,0.5106540134277514,0.5000010275895709,0.02140065997474969,0.4576380659737012,0.04156874854702571
909,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,11952,576,1.6409979477139045,1.1292054940402916,0.002184628363755115,0.0018559975796719737,512,500,True,1.220703125e-05,0.001855894045418265,False,0.521606536328966,0.5437257862466827,0.5287980059024593,0.49357773688153467,0.5025431487385319,0.6658386067340185,0.6697974251583219,0.1327064260840416,0.4925455673809537,0.5046089281876319,0.36956312802254887,0.5154329020778172,0.49045336608000883,0.7698843452737578,0.7496487736603638,0.25053331223304004
910,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,13129,1773,1.8381735311534644,1.0546867064630123,0.0013524977561723986,0.0007327791230238364,512,499,True,1e-05,0.0007327478084604682,False,0.507955967261528,0.456343330055056,0.4727110171862826,0.4976839716120398,0.4821694042255607,0.44711889701387975,0.25298084132373333,0.8087339857593179,0.5000399915056948,0.49999757056253424,0.6630104789303831,0.4926750961878502,0.5000517844919611,0.1332567973771254,0.29696099714720536,0.8076936966298439
911,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,12211,837,7.073992205864691,1.016874042246261,0.010343327772548077,0.0016012919661364036,512,501,True,2.44140625e-05,0.0015985004704901237,False,0.5422933692663506,0.5322370723870073,0.5570282268606584,0.4811133437621999,0.48972788866320205,0.5583179153874535,0.8746613468974829,0.5639766724780202,0.4999108551323027,0.5000033291434922,0.7075325575012397,0.5126276048036981,0.49998037316765154,0.013212287788169045,0.6838318940562439,0.17307181166732732
912,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,12331,945,6.213190583891215,0.9395580288414631,0.011237010113150462,0.0015687703164441414,512,500,True,1.220703125e-05,0.0015684917664881644,False,0.388460232490334,0.3243126113826151,0.5554098639420549,0.5869008630464576,0.6243582943119863,0.6111576330856793,0.7299628341570497,0.19516459573060274,0.49267195044647505,0.48812137301766095,0.25920982277129223,0.5151999184701804,0.5246168120622007,0.9989406822147728,0.7498004305575963,0.25164304722118297
913,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,13084,1674,24.992683787722765,0.8550895781603762,0.005346234782729646,0.0012826678137437557,512,500,True,1.220703125e-05,0.0012819156874711263,False,0.497696026115476,0.5322922849257654,0.4924436261611529,0.5784283199280325,0.4610642738537922,0.4499102720210682,0.31802904792129993,0.8711921088397503,0.5000297508569042,0.49998993248167706,0.7248897761453387,0.49007763376430613,0.5047547396762476,0.0029688309181103542,0.24758129864573092,0.7595389678122719
914,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,1301,684,0.7428099715547759,1.2380343596740193,0.00019918105545799677,0.00015585925455146058,27,13,False,1e-05,0.00015585968948267733,True,0.39560641534278995,0.4966215105000076,0.42743166486080375,0.4200613196271628,0.5464343388830999,0.6785872641401404,0.4964152527973056,0.8957054298371077,0.49771584757996,0.4992577916948234,0.3754819882389106,0.5047282761302574,0.5015321953543305,0.7574497804936154,0.2594365877480991,0.7597156018745475
915,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,12515,1143,3.7178956844348052,1.1286315753970788,0.24926310850098474,0.010129375543556777,512,503,True,9.765625e-05,0.010126201800068357,False,0.5096182609786064,0.5295301343328437,0.40365351149045303,0.5194775416485985,0.473583352611575,0.5039167598472828,0.10208174958825113,0.2689587827771902,0.48558878999059496,0.5153368674871805,0.3661143607612484,0.529987018695647,0.46811682688675693,0.7775432729618762,0.2533613352835573,0.2527430647392838
916,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,3216,585,4.108499339884444,1.0016902011206663,0.001880999964371477,0.0012973737313607225,118,104,False,1e-05,0.0012976385267144516,True,0.45209645571006973,0.47204819216064875,0.5545528794703388,0.5418162121274921,0.47286943996741754,0.5621656702876099,0.895491486415267,0.4827756341546774,0.48733274862630876,0.49998349639661005,0.49060081605296635,0.5529796649506077,0.5000507437114791,0.49173170870005406,0.8368271169508966,0.633133505348959
917,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,12141,657,3.0925590595059904,0.7900007028081691,0.001962100674415191,0.0017059342683488612,512,501,True,2.44140625e-05,0.0016409154063504589,False,0.4379723432311449,0.5006636874570599,0.4480865279736454,0.5703286846280159,0.5798287439480692,0.335428099673929,0.05679966229945421,0.5836040815338492,0.4998130254899474,0.4999880332492876,0.6371039428636458,0.5180077900802418,0.5006374261400512,0.17715329454149314,0.23600421529834195,0.7174279710945571
918,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,12026,2358,7.718021937952299,1.0327418706726914,0.005302663982876761,6.081012672008478e-05,438,424,False,1e-05,6.081346863734539e-05,True,0.5254600414998551,0.5381006156801902,0.6562115004228121,0.45206399647872797,0.5587642719564317,0.5233376898376261,0.5001521343365312,0.8515877705067396,0.5000548011840529,0.4999983126675238,0.6976879168923517,0.49276249081520884,0.4999890384445134,0.0038103713934174613,0.6944328131705407,0.808108023926313
919,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,12096,675,0.21398051215097028,1.100430921338396,0.0009123944805895555,0.000853370623119156,512,500,True,1.220703125e-05,0.0008533592255617439,False,0.6284267543348315,0.5472505441234573,0.3109606817450978,0.5066243863906423,0.5040332947541595,0.5473676935673002,0.2724944157525897,0.05754244793206453,0.4939582896246151,0.4957758043807504,0.3330882331379324,0.5124953216728579,0.5087484267832034,0.8452413062251121,0.2545776905652138,0.2477055062049533
920,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,12043,684,9.079581969520731,0.5976972230226628,0.0009530617467425148,0.0005399683853856417,512,499,True,1e-05,0.0005398680456504242,False,0.4812500113302536,0.5309396767733872,0.5132075516884521,0.3434641159542443,0.5683406663665584,0.34647156878257285,0.7939704647287726,0.2572888322174549,0.5004522233409897,0.500000436702037,0.5945237747060587,0.4790604969186896,0.49999329168345746,0.26478009875158975,0.7801453353319093,0.3006174248858582
921,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,1608,810,4.413119737910711,0.9213801092606346,0.0019416075184641598,0.0018511321277145105,35,21,False,1e-05,0.001851132422083716,True,0.49529540474855904,0.45028052658734524,0.482741174140402,0.44761850334548486,0.43237943793558814,0.5385087129763955,0.12874077633023262,0.6842891545966269,0.4954576187130775,0.4974000055264408,0.42700562007627535,0.5093666944541488,0.5053673469499985,0.650437294631547,0.2514537613592964,0.7510477508320008
922,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,12771,1332,0.20973380173821643,1.0011119721206685,0.001510807534495322,0.001446701926896045,512,500,True,1.220703125e-05,0.0014466613325591325,False,0.4927382564572257,0.5065932597371366,0.573271885190451,0.47731581699781483,0.49322672040921745,0.4887885878818483,0.7495071701705456,0.9385435739532112,0.49266391059864517,0.49656485595350724,0.3624784766458041,0.5151838481016724,0.5071092210315036,0.7844324799550466,0.7507887107096602,0.7521323016030531
923,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,12254,918,63.88685185085428,0.9191219585929674,0.015710953577458615,0.004469719264982433,512,503,True,9.765625e-05,0.004204104197512353,False,0.5719553773162297,0.36170538746823416,0.5708637758871522,0.5056283970440367,0.531286103475119,0.272121697638551,0.8551124213263391,0.31962470058351755,0.4997344115140865,0.5000155870559004,0.644387347496095,0.5330106596540237,0.49806210503490306,0.17252317158275346,0.7765953456650441,0.24255989117676674
924,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,1018,558,3.372296507115634,0.9386020536301086,0.0010332002724901706,0.0009869950369078796,20,6,False,1e-05,0.0009876721728195356,True,0.5047627093873234,0.5020047156321058,0.5000677797920332,0.4987532812873477,0.44716722597722003,0.5051649085415123,0.9554432723671198,0.4202946377918124,0.511751732383976,0.49999776446426586,0.488970085418638,0.4520165225610121,0.4999998591715562,0.47691236467461917,0.8997030173238894,0.42058063782611
925,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,13884,2601,1.4371667782003827,0.9695156995410446,0.07258873566146787,0.001968762768701467,512,501,True,2.44140625e-05,0.0019581667094337933,False,0.7021155859482731,0.47094388786714525,0.48357359653023857,0.33996034445434153,0.5439241508436912,0.43568019868551167,0.12163424585014582,0.5211230088025331,0.4998635137950313,0.49999751825139666,0.6988651301486795,0.5139574140036707,0.5000185738075434,0.019589402602275877,0.15714254026587102,0.6468295049405751
926,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,11704,306,2.0121054466721855,1.0066334293426888,0.090010243680203,0.0021626117956194298,512,501,True,2.44140625e-05,0.0021619504599302564,False,0.48867482385182176,0.5546202168892628,0.41332735637591556,0.506545539711795,0.45921893392830754,0.44038952655494734,0.47687497548758984,0.1445137057453394,0.500157923312778,0.5000010574824746,0.6925801707124475,0.48485620851713285,0.4999846878850827,0.02929625388056643,0.838565334055861,0.3493892926368996
927,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,12525,1134,16.729746955015663,1.2984488693735932,0.005371682219313016,0.0013075199551749836,512,500,True,1.220703125e-05,0.0013066013855217709,False,0.5003278150323999,0.48683563307787525,0.5265114730496995,0.36143178259680603,0.520660333135827,0.6048505791767618,0.0023465827107429504,0.7659509601071477,0.5039793854476046,0.5000026508156781,0.533616279958423,0.4436547921848004,0.49997130345988267,0.43746860699656437,0.16973145841385912,0.732334256718818
928,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,12346,1026,1.4603719685160232,0.9868660306244461,0.004753687053567154,0.0015604277362737278,512,502,True,4.8828125e-05,0.001513698215345639,False,0.5250451919907506,0.5444352373938296,0.385079018662345,0.46213800415162876,0.3762215434184244,0.4190397016569301,0.9186598686501384,0.1675624884665012,0.5000720724344468,0.49999071308091514,0.6994868706808762,0.487440766858545,0.5004121512462517,0.04300136192119972,0.7750322219369014,0.287656578102917
929,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,12163,702,5.858430045859584,1.096846563340685,0.002676567694626133,0.002507898322979658,512,500,True,1.220703125e-05,0.002507766693009568,False,0.45156955893310097,0.5153765442848348,0.5085033099801068,0.5279797664297479,0.39473823263762353,0.8152387293265617,0.3971995925530792,0.39654280710965395,0.48985975422000766,0.493486149951975,0.3420903055626414,0.5209888294358037,0.5134919151883431,0.8267054989042371,0.2516127808863187,0.752727386160179
930,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,4125,954,26.393120446611473,1.0010336476262127,0.002227513162254521,0.0014191763888673561,143,129,False,1e-05,0.0014192248366893209,True,0.47350068800849054,0.4809222825110637,0.4959314056203699,0.5001875244717744,0.5000024842487392,0.4945296106968319,0.5550897978246212,0.5447373948991299,0.49668380202406576,0.4999926171086479,0.5155279476621569,0.5219190079033691,0.5000149115631315,0.40481938878925355,0.9385511313660688,0.5523601782686728
931,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,13085,1764,7.4925577910198085,0.9948766528697188,0.02182265212857386,8.295923320022765e-05,512,499,True,1e-05,8.288389397676943e-05,False,0.48410456923135303,0.45936237996998547,0.527888807721576,0.49404338097704814,0.5178277325067544,0.49439184411562503,0.2961667012423277,0.37416583951562643,0.5000689877872914,0.4999996059247531,0.6925759114060581,0.49255370110531776,0.5000026021301353,0.004326072329794869,0.18480114093139655,0.31775132590618
932,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,73,13892,2457,28.007757613526703,1.0120536610495259,0.0012496446866163305,0.001102525363397457,512,500,True,1.220703125e-05,0.0011024620322903523,False,0.5102734831520012,0.5006827890616902,0.6335961227265733,0.5583300055517715,0.49757540949627876,0.4304114486605034,0.18320481572300196,0.9936503162607551,0.49995117772259395,0.4999985451982679,0.6946068998125876,0.510844598862853,0.5001208147369279,0.06213873309344505,0.23592416110028075,0.7234108611404247
933,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,11952,675,0.9727318150016645,0.9465616985310616,0.0007999478916194496,0.0007207713990501522,512,502,True,4.8828125e-05,0.0007203334825397581,False,0.5015890661128174,0.4989733462955241,0.41772725816823175,0.510665973360319,0.5361731943754545,0.5874126838703584,0.7707825247198343,0.0651837196201086,0.4991325812877637,0.49679661812665116,0.42544137675759464,0.5017939771525989,0.5066142247494784,0.6538981718295602,0.7462261292361496,0.24711197503084162
934,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,5,11717,333,0.07897803113710826,1.010597520107082,0.9946871377535104,0.0076117467992154395,512,503,True,9.765625e-05,0.0076094685351207276,False,0.579592491110689,0.41800737462270987,0.4660142514760687,0.5207326532042236,0.45236383680751346,0.5538011608683322,0.6945203924551606,0.6297328053042293,0.48279731305647156,0.5127023496764596,0.3393928566760159,0.5356889761078604,0.47363940275081956,0.8328063927641944,0.7505618828676694,0.2529169343402765
935,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,13567,2178,919.8291169221194,0.9327545201255036,0.0056324239645301295,0.0005715591233327076,512,502,True,4.8828125e-05,0.0005589748202520214,False,0.43244836668754955,0.48820570870444063,0.5835038512486848,0.35641035917593455,0.2631374223548093,0.4726756819391739,0.24730699975043535,0.9309176821261644,0.49997827695603314,0.5000111105416158,0.7001273084009328,0.5027408121388159,0.5000165491288281,0.031257609809151016,0.27133011329311857,0.7675390416936336
936,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,10003,1044,434.2897051955527,0.9929425653195137,0.10366038773120381,0.09133359643575469,400,386,False,1e-05,0.09133369436891303,True,0.4773771360774609,0.5113009278769416,0.47447179167170156,0.4644843541161264,0.5293964421385942,0.5102471599089945,0.8319550063461065,0.002451161853969097,0.5002401475005913,0.5002401923062089,0.5014254138182597,0.5004402133294894,0.4993829951765235,0.4844785852916428,0.5220241943248768,0.02208045033024133
937,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,11882,549,6.413764215969111,1.1549624889412353,0.0011741544043799162,0.0010398964913117823,512,500,True,1.220703125e-05,0.00103982747706712,False,0.49980422680652914,0.5016751956207455,0.5047459368787023,0.5006116391678034,0.5013343989055736,0.5253161151456991,0.06715065613389015,0.8285235315561296,0.5028048381137571,0.49418747877014013,0.3717806142021464,0.49420025089639746,0.5120417772717881,0.7653844805118412,0.24498935435418567,0.7449573376308711
938,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,1727,909,8.77388518305594,0.9893719408601559,9.126916053136534e-05,3.5522443391593606e-05,36,22,False,1e-05,3.55261777607622e-05,True,0.4949442748902696,0.4888485835155663,0.4661497766193677,0.5827352108054498,0.4334031852514759,0.21863594053626795,0.9785811444744467,0.23013513628393412,0.4999753205427875,0.5000004398439671,0.6745972135376858,0.49529837880479605,0.49999808606305396,0.09247203505714065,0.21557230695164017,0.2829985610952368
939,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,12612,1314,0.38706545945680737,0.9999021587575441,0.3335544586506239,0.003930018644363152,512,504,True,0.0001953125,0.003916142047091607,False,0.6269115581745548,0.47078111469282385,0.5959769747416723,0.46787418835820904,0.47219783255580194,0.525445801939023,0.4532451285049319,0.45917645841836924,0.5005177159700437,0.5000127087227565,0.6187775019093771,0.48021469778725556,0.4999159308305214,0.1797333544476188,0.35585550163682067,0.8696145294769744
940,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,12754,1431,31.798305529171166,1.0407401728643686,0.004476801543114828,0.0012153676989237674,512,500,True,1.220703125e-05,0.001215258924321516,False,0.4538329356454883,0.5818513732799555,0.5685270774757363,0.5231812741017213,0.44502889156922254,0.40633783973060117,0.2611925583332777,0.9746558098122478,0.5000028157924972,0.4999882836272574,0.7037212309650962,0.4984758716581327,0.507988561640804,0.05661508222164268,0.2490591197161939,0.7516243192114124
941,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,11918,477,1.4166192865352571,0.7526899788609925,0.0010468516901709869,0.0009440421522922423,512,501,True,2.44140625e-05,0.0009439918771498474,False,0.4972936121504934,0.39242115653528975,0.41854007639832014,0.6280700583608484,0.5967751174283444,0.696085771192952,0.6617585318163037,0.09160182811319828,0.4986164011221142,0.49355504030636815,0.36121104452617525,0.5028679943439647,0.5133294242161368,0.7869821180657011,0.7465729494755133,0.2476111679600518
942,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,13953,2736,1.53579056780088,0.9991830390491536,0.28397824206706324,0.0002447283717743767,512,501,True,2.44140625e-05,0.00024391424422560932,False,0.5518211264473751,0.4627126131652292,0.6836181709904054,0.46944245791219597,0.5261168528239412,0.49927911304189615,0.1559232184663415,0.34407829772681,0.5001406892085845,0.5000072721193267,0.6783746115610976,0.49096827777721824,0.5000015353400531,0.005942818822211433,0.1530216581797051,0.34995863269739863
943,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,42,12239,909,1.9420804381203058,1.1198807391180905,0.002093472274747688,0.00195546204015533,512,501,True,2.44140625e-05,0.0019547032719994177,False,0.5481313898429921,0.37708627715835713,0.3648586326133626,0.5096331831477822,0.5210685631396664,0.40804420532381835,0.8833215413615109,0.5495489835739136,0.4998931106919963,0.4999982584813384,0.6876549636176417,0.5110823106744895,0.5000107255282642,0.050348452516658856,0.615018997323784,0.10622984379576524
944,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,12674,1404,85.6074468326564,1.077374408105896,0.003055091702337405,0.0029518912519278097,512,500,True,1.220703125e-05,0.002948324936284387,False,0.43636507455579354,0.4589209943664004,0.5155580540618812,0.41053722354787636,0.6341982913918285,0.5727935478998888,0.4243588512763381,0.7647940078750253,0.49563357351877096,0.4996134408495622,0.451625890617718,0.5088800084268505,0.500779651193745,0.5984531231837226,0.2484470956639255,0.7509093744281813
