detail_id,polarization,polarization_label,energy_group,cluster_id,cluster_size,D_W,w_fidelity,w_subspace_population,purity,C_e_p,C_p_gamma,C_e_gamma,kinematic_point,s,theta_in,phi_in,phi_in_electron,qOut,phiOut,Q2,xB,t,theta_e_gamma_deg,aligned,F1,F2
LTx_low_Egamma_W_2,LTx,L electron + Tx proton,low_Egamma,2,23,9.4280969072966181e-01,0.11993564518782833,0.3598141212516474,9.9999999999999989e-01,6.4967353195118985e-07,6.6519069152404808e-01,6.6170100175042755e-08,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,5.0000000000000000e-01,1.3744467859455345e+00,9.9156653071271597e-02,2.6570251892830088e-01,-8.7721889366328881e-02,1.7129718701671220e+02,False,0.8121861374103828,1.3724863775902185
LTx_low_Egamma_W_3,LTx,L electron + Tx proton,low_Egamma,3,18,9.4285476515747468e-01,0.07362530820850889,0.2208747108894443,1.0000000000000002e+00,1.4610371637092184e-07,6.5726589505563571e-01,1.4703096321527085e-06,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,5.0000000000000000e-01,9.8174770424681035e-01,4.4399606110118832e-03,8.3129134593479450e-03,-8.1765454036334395e-02,1.5361383677741739e+02,False,0.822613192787703,1.3958363636499531
LTx_mid_Egamma_W_0,LTx,L electron + Tx proton,mid_Egamma,0,1,9.4267071855649021e-01,0.014094612865969457,0.04230934325679522,1.0000000000000004e+00,3.8321490578110398e-04,6.4572845787986455e-01,1.4132060231063803e-04,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,5.4977871437821380e+00,8.1780030496372103e-01,1.0242529429441273e-01,-1.0357762608315205e-02,7.4144742386589087e+01,False,0.9722988654736135,1.7337490591604001
LTx_mid_Egamma_W_1,LTx,L electron + Tx proton,mid_Egamma,1,20,9.4275155355568174e-01,0.049157886817316275,0.1474559189368489,1.0000000000000000e+00,2.5355184513952904e-05,6.6504180932392665e-01,5.7925803165288608e-05,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.3744467859455343e+00,4.5160394395353274e+00,1.0000000000000000e+00,6.0868357663302239e+00,6.1212403476121491e-01,1.2159247128282077e-01,-2.0602690970906040e-01,1.1288686319617503e+02,False,0.6443190912323362,1.0167250667236305
LTx_mid_Egamma_W_2,LTx,L electron + Tx proton,mid_Egamma,2,24,9.4276673527137289e-01,0.1287130092135639,0.3861529564943703,1.0000000000000000e+00,3.0659322215577529e-05,6.6825470088131977e-01,3.1062311914949247e-05,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.9634954084936211e+00,5.1050880620834143e+00,1.0000000000000000e+00,4.9087385212340517e-01,3.0200445339502573e+00,6.0121084184933349e-01,-6.3113281462051785e-01,1.4417134602525300e+02,False,0.34848090999862824,0.46190702024745367
LTx_mid_Egamma_W_3,LTx,L electron + Tx proton,mid_Egamma,3,35,9.4278778608942293e-01,0.042605173672079576,0.1278422926500984,9.9999999999999978e-01,1.6756080689092228e-05,6.7419994360937141e-01,5.5868634105393838e-05,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.3744467859455343e+00,4.5160394395353274e+00,1.0000000000000000e+00,3.2397674240144743e+00,2.3327740369803465e+00,3.6820774182479188e-01,-2.1585516976169924e-01,1.1808938928606979e+02,False,0.6330554937444636,0.9941633507133245
LTx_high_Egamma_W_0,LTx,L electron + Tx proton,high_Egamma,0,19,9.4236856507977573e-01,0.00975244374513042,0.029259351832834457,9.9999999999999978e-01,4.2262677792312886e-04,6.7062289121701690e-01,2.1206202314764757e-04,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,1.8000000000000000e+00,4.0251655874119221e+00,5.4813908824244155e+00,3.5313929900379248e-01,-1.7280683463237917e-01,1.2826836712215228e+02,False,0.6850399959941403,1.0995461585216482
LTx_high_Egamma_W_1,LTx,L electron + Tx proton,high_Egamma,1,23,9.4266060119985640e-01,0.004982870332051102,0.014950599010349277,9.9999999999999978e-01,1.5176034994144854e-04,6.6591906976368620e-01,5.8588549582541709e-05,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.2762720155208536e+00,4.4178646691106467e+00,1.8000000000000000e+00,5.7923114550561809e+00,5.1017990002586888e+00,4.6339475098639882e-01,-7.5659396821455782e-01,1.5262895155281382e+02,False,0.3023944840702555,0.3826733861692337
LTx_high_Egamma_W_2,LTx,L electron + Tx proton,high_Egamma,2,24,9.4269685216740007e-01,0.0026569205192674738,0.007974259556254196,1.0000000000000002e+00,1.6462997028046170e-04,6.5827492803609844e-01,4.6858313621853426e-05,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.3744467859455343e+00,4.5160394395353274e+00,1.8000000000000000e+00,3.5342917352885173e+00,8.7569972745721945e+00,6.2709528178541751e-01,-8.2466881938566683e-01,1.5682732090381933e+02,False,0.2813768793114794,0.34749140250912963
LTx_high_Egamma_W_3,LTx,L electron + Tx proton,high_Egamma,3,14,9.4270015240221061e-01,0.007252849275155132,0.021763566932779727,9.9999999999999989e-01,1.1738926461625158e-04,6.6453022938530459e-01,4.0029207812640887e-05,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.8000000000000000e+00,0.0000000000000000e+00,7.3693983381178185e+00,6.7103880774184610e-01,-1.5064037787160467e+00,1.6879213768013244e+02,False,0.15558017404859104,0.15503871848669393
LTy_low_Egamma_W_0,LTy,L electron + Ty proton,low_Egamma,0,4,9.4149873065463419e-01,0.10338867478439566,0.30873256756710943,1.0000000000000000e+00,1.1996340295919196e-03,6.1161490693600917e-01,2.9326897993888963e-03,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.5160394395353274e+00,1.2241691758884838e-02,2.6636797715855354e-03,-6.2629035741518436e-06,1.4481664543228248e+01,False,0.9999824486945705,1.7928068136321007
LTy_low_Egamma_W_1,LTy,L electron + Ty proton,low_Egamma,1,32,9.4281214272332603e-01,0.09927154974957896,0.297813641197992,1.0000000000000004e+00,5.3705759667799400e-07,6.6335202315986508e-01,3.3174138109626577e-06,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,5.0000000000000000e-01,7.8539816339744828e-01,2.1728834613399889e-02,2.8157440349840412e-02,-7.7088986081230673e-02,1.4449352710533265e+02,False,0.8309700503038004,1.414638251720796
LTy_low_Egamma_W_2,LTy,L electron + Ty proton,low_Egamma,2,17,9.4281214273601677e-01,0.09927142278257867,0.2978136411979916,1.0000000000000000e+00,5.3705763348323913e-07,6.6335201955111744e-01,3.3174137693161577e-06,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,5.0000000000000000e-01,2.3561944901923448e+00,2.1728834613399948e-02,2.8157440349840489e-02,-7.7088986081230562e-02,1.4449352710533265e+02,False,0.8309700503038006,1.414638251720796
LTy_low_Egamma_W_3,LTy,L electron + Ty proton,low_Egamma,3,27,9.4368322582923492e-01,0.10021908480123821,0.30065622216937066,1.0000000000000000e+00,6.1923690083858407e-07,7.0730603536182635e-01,1.1931134737304047e-06,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,5.0000000000000000e-01,1.9634954084936207e+00,1.6740658044342269e-01,3.1131062892703587e-01,-8.5409138741898927e-02,1.6252501845889014e+02,False,0.8162064538123832,1.381474180542292
LTy_mid_Egamma_W_0,LTy,L electron + Ty proton,mid_Egamma,0,2,9.4201529718437693e-01,0.08705665060871853,0.2599294726757672,1.0000000000000000e+00,1.4737564912169359e-03,7.2961486261035746e-01,2.6269562508504747e-03,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,4.5160394395353274e+00,6.8646067161206636e-02,7.4683470847267293e-03,-4.9451682220959668e-05,2.0294457563913031e+01,False,0.9998616544396285,1.7925538992142593
LTy_mid_Egamma_W_1,LTy,L electron + Ty proton,mid_Egamma,1,18,9.4277916845260179e-01,0.05971045751505924,0.17909397438151145,9.9999999999999989e-01,4.4969355412764976e-05,6.5572486841149658e-01,8.7076375315510039e-05,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,1.0000000000000000e+00,5.8904862254808616e+00,8.8364181493979332e-01,1.4256334799878873e-01,-7.8611548745786033e-02,1.0151463243854485e+02,False,0.8282323332728267,1.4084704383473803
LTy_mid_Egamma_W_2,LTy,L electron + Ty proton,mid_Egamma,2,27,9.4277916858167254e-01,0.05968702102414579,0.17909397438151226,1.0000000000000002e+00,4.4969354192711486e-05,6.5572485735200381e-01,8.7076375523824226e-05,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,1.0000000000000000e+00,3.5342917352885173e+00,8.8364181493979377e-01,1.4256334799878895e-01,-7.8611548745785909e-02,1.0151463243854489e+02,False,0.8282323332728267,1.4084704383473803
LTy_mid_Egamma_W_3,LTy,L electron + Ty proton,mid_Egamma,3,33,9.4278881796206293e-01,0.1248510631561822,0.37454966223940955,9.9999999999999978e-01,1.2495006999827546e-05,6.6478610930368587e-01,1.8757956924964991e-05,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,8.8357293382212898e-01,4.0251655874119221e+00,1.0000000000000000e+00,2.1598449493429825e+00,3.9558751206228160e+00,7.9021142659025689e-01,-1.4693262437165096e+00,1.6150719699935001e+02,False,0.15995095421245475,0.16105031161205763
LTy_high_Egamma_W_0,LTy,L electron + Ty proton,high_Egamma,0,6,9.3775325505905782e-01,0.0669846562437345,0.19880703945798414,9.9999999999999978e-01,3.8066794061293778e-03,7.0682407216192411e-01,4.5600382096573780e-03,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,4.6142142099600090e+00,1.6184726811592126e-01,9.7146134538058596e-03,-8.3795730708494505e-05,2.8926852672088799e+01,False,0.9997656613177449,1.792352625692761
LTy_high_Egamma_W_1,LTy,L electron + Ty proton,high_Egamma,1,18,9.4264907127696407e-01,0.002319044719811114,0.006960513327542842,9.9999999999999989e-01,1.6604042076809417e-04,6.6841646281911837e-01,6.2492507388778071e-05,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,5.8904862254808616e+00,7.3119840582961695e+00,5.8405379065197949e-01,-7.6411639989893609e-01,1.5682732090381933e+02,False,0.2999494227048314,0.37854704550734297
LTy_high_Egamma_W_2,LTy,L electron + Ty proton,high_Egamma,2,36,9.4264907129009357e-01,0.0023176132635123695,0.006960513327542862,1.0000000000000002e+00,1.6604042176649909e-04,6.6841647024420847e-01,6.2492507314561112e-05,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.8000000000000000e+00,3.5342917352885173e+00,7.3119840582961668e+00,5.8405379065197971e-01,-7.6411639989893609e-01,1.5682732090381933e+02,False,0.2999494227048314,0.37854704550734297
LTy_high_Egamma_W_3,LTy,L electron + Ty proton,high_Egamma,3,20,9.4265609295869757e-01,0.02740542898458689,0.08221455919630367,9.9999999999999978e-01,1.2682682818588743e-04,6.6550684327686660e-01,9.0484741484376716e-05,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.1780972450961720e+00,4.3196898986859651e+00,1.8000000000000000e+00,5.4977871437821380e+00,3.5755818420802710e+00,2.8829564045230371e-01,-6.4723209346505395e-01,1.3586964827952414e+02,False,0.3419457353281081,0.4505159598134005
TxTx_low_Egamma_W_0,TxTx,Tx electron + Tx proton,low_Egamma,0,3,7.0751874215438237e-01,0.18638003600551473,0.7152238314675546,9.9999999999999978e-01,8.3818833622403954e-03,5.4467528949452126e-01,4.3783918041292280e-01,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,5.0069132916587327e+00,2.7014801082953580e-02,5.9467735790620438e-03,-3.1341957836810203e-05,2.1666378865396450e+01,False,0.9999123398797755,1.792660026786355
TxTx_low_Egamma_W_1,TxTx,Tx electron + Tx proton,low_Egamma,1,3,7.0751874514786606e-01,0.18451773853757408,0.2844247568335504,9.9999999999999978e-01,8.3818833836180884e-03,5.4467528532018628e-01,4.3783917332118077e-01,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.4178646691106467e+00,2.7014801082953722e-02,5.9467735790620785e-03,-3.1341957836810203e-05,2.1666378865396503e+01,False,0.9999123398797755,1.792660026786355
TxTx_low_Egamma_W_2,TxTx,Tx electron + Tx proton,low_Egamma,2,37,7.4344346439751008e-01,0.0833124526111811,0.2558657776843771,9.9999999999999978e-01,6.2539538820486829e-01,2.5578717732170914e-01,4.8457226779885662e-02,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,6.1850105367549055e+00,3.0434178831651124e+00,5.0000000000000000e-01,6.8722339297276724e-01,8.6749857397820271e+00,9.0771163878457761e-01,-8.7157851504607287e+00,1.3983294274941517e+02,False,0.011173234936390665,0.0041729852026554095
TxTx_low_Egamma_W_3,TxTx,Tx electron + Tx proton,low_Egamma,3,37,7.4344346455406773e-01,0.13745148464043025,0.23819961420118574,9.9999999999999989e-01,6.2539539441804171e-01,2.5578718222000835e-01,4.8457222921277424e-02,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,3.2397674240144743e+00,9.8174770424680702e-02,5.0000000000000000e-01,2.4543692606170260e+00,8.6749857397820271e+00,9.0771163878457761e-01,-8.7157851504607287e+00,1.3983294274941517e+02,False,0.011173234936390665,0.0041729852026554095
TxTx_mid_Egamma_W_0,TxTx,Tx electron + Tx proton,mid_Egamma,0,30,5.8943222264886574e-01,0.08627509121031057,0.14165114397120357,9.9999999999999978e-01,6.2683421276863083e-01,4.7480361093373313e-01,1.1075994017555443e-01,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,3.6324665057131984e+00,4.9087385212340529e-01,1.0000000000000000e+00,2.7488935718910690e+00,8.8542265558036046e+00,7.9590287440360263e-01,-9.1188692515665881e+00,1.4031923499794314e+02,False,0.010268982333208177,0.003715405102890055
TxTx_mid_Egamma_W_1,TxTx,Tx electron + Tx proton,mid_Egamma,1,30,5.8943222474465906e-01,0.06440144281322804,0.19708439159517252,1.0000000000000002e+00,6.2683420659129607e-01,4.7480360577761027e-01,1.1075994017555410e-01,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,5.7923114550561809e+00,2.6507188014663878e+00,1.0000000000000000e+00,3.9269908169872414e-01,8.8542265558036082e+00,7.9590287440360274e-01,-9.1188692515665899e+00,1.4031923499794311e+02,False,0.010268982333208177,0.003715405102890054
TxTx_mid_Egamma_W_2,TxTx,Tx electron + Tx proton,mid_Egamma,2,10,5.9677344274509381e-01,0.06585802007322296,0.2032078653299273,1.0000000000000000e+00,5.7656254568261600e-01,5.0616659703190914e-01,9.8987605052834188e-02,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,5.9886609959055432e+00,2.8470683423157510e+00,1.0000000000000000e+00,7.8539816339744828e-01,8.7584299929073701e+00,8.6582457784790656e-01,-7.3846764642062457e+00,1.5489295874488377e+02,False,0.015120985367732116,0.0063265020962504645
TxTx_mid_Egamma_W_3,TxTx,Tx electron + Tx proton,mid_Egamma,3,10,5.9677344513596875e-01,0.09532876021321868,0.1632603484893696,1.0000000000000004e+00,5.7656254259956619e-01,5.0616660140480940e-01,9.8987601792425189e-02,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,3.4361169648638361e+00,2.9452431127404299e-01,1.0000000000000000e+00,2.3561944901923448e+00,8.7584299929073630e+00,8.6582457784790634e-01,-7.3846764642062421e+00,1.5489295874488377e+02,False,0.015120985367732126,0.006326502096250471
TxTx_high_Egamma_W_0,TxTx,Tx electron + Tx proton,high_Egamma,0,30,5.5601969030977061e-01,0.12050373954158577,0.25360137548405554,1.0000000000000000e+00,1.3341108952719885e-01,5.6111134900136839e-01,5.4981436513005044e-01,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,1.8000000000000000e+00,5.3996123733574573e+00,2.1771281212958429e+00,1.7819559456076597e-01,-1.2023007486839492e+00,1.2826836712215228e+02,False,0.19787378606223924,0.2155595296214737
TxTx_high_Egamma_W_1,TxTx,Tx electron + Tx proton,high_Egamma,1,30,5.5601969408050900e-01,0.011850093481032564,0.12427573602368515,9.9999999999999978e-01,1.3341108607901314e-01,5.6111134610000035e-01,5.4981436554437091e-01,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,2.1598449493429825e+00,5.3014376029327757e+00,1.8000000000000000e+00,4.0251655874119221e+00,2.1771281212958420e+00,1.7819559456076597e-01,-1.2023007486839481e+00,1.2826836712215228e+02,False,0.19787378606223946,0.21555952962147398
TxTx_high_Egamma_W_2,TxTx,Tx electron + Tx proton,high_Egamma,2,10,6.1138335395860277e-01,0.07932310050514634,0.1924903652235941,9.9999999999999978e-01,8.2914646534851005e-02,5.3654636757600271e-01,5.3981284427943721e-01,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,4.9087385212340529e-01,3.6324665057131984e+00,1.8000000000000000e+00,5.3014376029327757e+00,3.7042532523714000e-01,3.1663171233477880e-02,-3.7930858243858379e+00,1.1913232963050628e+02,False,0.04574302470711543,0.028880513738763786
TxTx_high_Egamma_W_3,TxTx,Tx electron + Tx proton,high_Egamma,3,10,6.1138336152097716e-01,0.0020505955890225236,0.14619238057204265,1.0000000000000002e+00,8.2914639385783501e-02,5.3654636641980036e-01,5.3981284191623047e-01,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,2.6507188014663878e+00,5.7923114550561809e+00,1.8000000000000000e+00,4.1233403578366037e+00,3.7042532523714000e-01,3.1663171233477894e-02,-3.7930858243858379e+00,1.1913232963050628e+02,False,0.04574302470711543,0.028880513738763786
TxTy_low_Egamma_W_0,TxTy,Tx electron + Ty proton,low_Egamma,0,6,2.7069986051189920e-01,0.10073986940902036,0.49560511967572407,1.0000000000000000e+00,4.0524096999139780e-01,6.7759525829170042e-01,5.9727224697671411e-01,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,4.4178646691106467e+00,2.7014801082953722e-02,5.9467735790620785e-03,-3.1341957836810203e-05,2.1666378865396503e+01,False,0.9999123398797755,1.792660026786355
TxTy_low_Egamma_W_1,TxTy,Tx electron + Ty proton,low_Egamma,1,6,2.7071200944337787e-01,0.1017385565698137,0.4955189764383035,1.0000000000000000e+00,4.0524523029616238e-01,6.7760434710837547e-01,5.9721026444621628e-01,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,5.0069132916587327e+00,2.7014801082953580e-02,5.9467735790620438e-03,-3.1341957836810203e-05,2.1666378865396450e+01,False,0.9999123398797755,1.792660026786355
TxTy_low_Egamma_W_2,TxTy,Tx electron + Ty proton,low_Egamma,2,34,6.8126027829591584e-01,0.15863727721768645,0.499886926979881,1.0000000000000002e+00,2.0581106265538004e-01,9.0804004280300687e-01,2.2681831515473277e-01,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,3.9269908169872414e+00,1.5500880239530695e-01,3.8864916806383043e-02,-1.3986382037547741e-03,5.6256608281461645e+01,False,0.9961121177068514,1.784679484785859
TxTy_low_Egamma_W_3,TxTy,Tx electron + Ty proton,low_Egamma,3,34,6.8126062153910039e-01,0.16068800602910427,0.49986328773444144,1.0000000000000000e+00,2.0581106455545664e-01,9.0804016873063387e-01,2.2681785063559956e-01,high_s_high_theta_in_low_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,5.0000000000000000e-01,5.4977871437821380e+00,1.5500880239530671e-01,3.8864916806382960e-02,-1.3986382037547741e-03,5.6256608281461624e+01,False,0.9961121177068514,1.784679484785859
TxTy_mid_Egamma_W_0,TxTy,Tx electron + Ty proton,mid_Egamma,0,5,3.9498874769432174e-01,0.09046802828270348,0.49486252762155525,1.0000000000000000e+00,3.0957961330794415e-01,5.0788869132280101e-01,6.0926891693363083e-01,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,4.9087385212340520e+00,6.8646067161205943e-02,7.4683470847266530e-03,-4.9451682220959668e-05,2.0294457563913014e+01,False,0.9998616544396285,1.7925538992142593
TxTy_mid_Egamma_W_1,TxTy,Tx electron + Ty proton,mid_Egamma,1,3,4.6677793843802812e-01,0.1229907152971229,0.4987156024106866,9.9999999999999967e-01,2.6830503929105221e-01,6.3013276078040914e-01,4.2613614600909644e-01,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,1.5707963267948966e+00,4.7123889803846897e+00,1.0000000000000000e+00,4.4178646691106467e+00,1.5063395522160289e-01,1.6579206827753969e-02,-2.4602279221566875e-04,3.0180977677185847e+01,False,0.999312477270993,1.7914030208869343
TxTy_mid_Egamma_W_2,TxTy,Tx electron + Ty proton,mid_Egamma,2,36,5.9119124357947428e-01,0.09235512609007222,0.22123319471265396,9.9999999999999978e-01,6.2089791028026764e-01,4.7045940920386103e-01,1.1086542562557994e-01,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,3.6324665057131984e+00,4.9087385212340529e-01,1.0000000000000000e+00,2.7488935718910690e+00,8.8542265558036046e+00,7.9590287440360263e-01,-9.1188692515665881e+00,1.4031923499794314e+02,False,0.010268982333208177,0.003715405102890055
TxTy_mid_Egamma_W_3,TxTy,Tx electron + Ty proton,mid_Egamma,3,36,5.9119714770605136e-01,0.059045507929229205,0.22122291006303407,9.9999999999999978e-01,6.2089085758448659e-01,4.7045655741480830e-01,1.1086073310170702e-01,high_s_high_theta_in_mid_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,5.7923114550561809e+00,2.6507188014663878e+00,1.0000000000000000e+00,3.9269908169872414e-01,8.8542265558036082e+00,7.9590287440360274e-01,-9.1188692515665899e+00,1.4031923499794311e+02,False,0.010268982333208177,0.003715405102890054
TxTy_high_Egamma_W_0,TxTy,Tx electron + Ty proton,high_Egamma,0,33,5.5455219258268684e-01,0.03769419134758247,0.1457179401680905,1.0000000000000000e+00,1.3329101282510417e-01,5.6911059402700759e-01,5.5038528862840674e-01,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,2.1598449493429825e+00,5.3014376029327757e+00,1.8000000000000000e+00,4.0251655874119221e+00,2.1771281212958420e+00,1.7819559456076597e-01,-1.2023007486839481e+00,1.2826836712215228e+02,False,0.19787378606223946,0.21555952962147398
TxTy_high_Egamma_W_1,TxTy,Tx electron + Ty proton,high_Egamma,1,33,5.5457205752075767e-01,0.013259779754788974,0.1457610887098364,9.9999999999999978e-01,1.3327547358901307e-01,5.6908414864004109e-01,5.5038401832398787e-01,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,1.8000000000000000e+00,5.3996123733574573e+00,2.1771281212958429e+00,1.7819559456076597e-01,-1.2023007486839492e+00,1.2826836712215228e+02,False,0.19787378606223924,0.2155595296214737
TxTy_high_Egamma_W_2,TxTy,Tx electron + Ty proton,high_Egamma,2,7,6.1418717244832510e-01,0.01685913968530747,0.14721977058338842,9.9999999999999978e-01,9.3295273431089898e-02,6.1815261689089629e-01,4.5191677680984638e-01,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,2.6507188014663878e+00,5.7923114550561809e+00,1.8000000000000000e+00,4.0251655874119221e+00,5.5454743304295417e-01,5.2340233129878705e-02,-3.4665561617863023e+00,1.2826836712215228e+02,False,0.05239496423648973,0.034785732538045455
TxTy_high_Egamma_W_3,TxTy,Tx electron + Ty proton,high_Egamma,3,7,6.1419255517942728e-01,0.014205685915660076,0.1472454879797303,1.0000000000000000e+00,9.3291952332599945e-02,6.1813660367597656e-01,4.5191386741533923e-01,high_s_high_theta_in_high_Egamma,2.1515843999999998e+01,1.5707949999999999e+00,4.9087385212340529e-01,3.6324665057131984e+00,1.8000000000000000e+00,5.3996123733574573e+00,5.5454743304295440e-01,5.2340233129878712e-02,-3.4665561617863028e+00,1.2826836712215228e+02,False,0.05239496423648971,0.034785732538045434
