detail_id,polarization,polarization_label,energy_group,initial_component,ensemble_weight,h_e,h_p,h_gamma,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase_rad,weighted_abs2,fraction,decomposition_rank
Tx_proton_mid_Egamma_W_2,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,1,1,1,-2.8396983440293607e-06,7.574400490599152e-06,8.08921686426268e-06,1.92948575888994,3.2717714738535876e-11,3.574686157089717e-10,9
Tx_proton_mid_Egamma_W_2,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,-1,1,1,-6.859657947345272e-06,-3.7596094559259854e-06,7.822376264004771e-06,-2.640228298955975,3.059478520783262e-11,3.342738208813746e-10,10
Tx_proton_mid_Egamma_W_2,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,-1,-5.982707642961046e-08,6.682837814463475e-06,6.683105605442508e-06,1.579748433653846,2.2331950266748535e-11,2.439953832879906e-10,11
Tx_proton_mid_Egamma_W_2,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,1,-1,-1,6.175058679335939e-06,-2.484173178391882e-07,6.180053467167136e-06,-0.04020746185244497,1.9096530428522268e-11,2.0864569398203618e-10,12
Tx_proton_mid_Egamma_W_2,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,1,1,-1,3.1158506396561844e-06,-3.4710970974048606e-06,4.664444261459055e-06,-0.8392778422514374,1.0878520134129153e-11,1.1885700344251327e-10,13
Tx_proton_mid_Egamma_W_2,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,-1,1,-1,2.4494820712166963e-06,3.2460354086042187e-06,4.066535170280025e-06,0.9243530501434208,8.268354145562196e-12,9.033873955519189e-11,14
Tx_proton_mid_Egamma_W_2,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,1,2.0733901210349096e-06,-1.8754741942750996e-06,2.7957736044603094e-06,-0.7353203588255801,3.908175023698495e-12,4.270010686364939e-11,15
Tx_proton_mid_Egamma_W_2,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,1,-1,1,-1.4153835702466134e-06,-2.0576382878834787e-06,2.497435879995341e-06,-2.173333530616177,3.118592987344052e-12,3.407325747089977e-11,16
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,-1,0.1434878186813105,0.17690308672109148,0.22777940249585926,0.8893177622665365,0.02594172810068533,0.2834352492941106,1
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,1,-1,-1,-0.011651776578064828,0.1877249810909898,0.18808623666562532,1.6327851375774527,0.01768821621151881,0.1932586739025885,2
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,1,1,1,0.16369685393087985,-0.07325744775161955,0.17934133276506306,-0.42078878653747537,0.01608165681897454,0.17570565815266434,3
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,-1,1,1,0.07163234746838205,-0.11990180013892215,0.1396697350193844,-1.0322722707431893,0.009753817440192526,0.10656867834711357,4
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,1,-0.050861388464172624,-0.12146467679238294,0.13168351660242644,-1.9673476569668393,0.00867027427239076,0.09473005577367327,5
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,1,-1,1,0.05576139843772051,-0.10715288249271529,0.12079351713659087,-1.090969286682547,0.007295536891113935,0.07970989093099898,6
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,1,1,-1,-0.07779857605386958,-0.016688999814813178,0.07956846832023703,-2.93027964085273,0.003165570575414282,0.03458652722433495,7
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,-1,1,-1,-0.07653946403550915,-0.0005880164791697701,0.07654172272834453,-3.1339102779877916,0.002929317659111387,0.032005264944163156,8
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,-1,-2.8396983440397953e-06,7.574400490583127e-06,8.089216864251339e-06,1.9294857588918433,3.271771473844413e-11,3.574686157079692e-10,9
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,1,-1,-1,-6.859657947350596e-06,-3.7596094559216367e-06,7.82237626400735e-06,-2.6402282989567896,3.059478520785279e-11,3.3427382088159486e-10,10
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,1,1,1,-5.982707643656926e-08,6.682837814457182e-06,6.683105605436277e-06,1.5797484336548957,2.2331950266706895e-11,2.4399538328753554e-10,11
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,-1,1,1,6.175058679336688e-06,-2.4841731783515125e-07,6.180053467167721e-06,-0.040207461851787404,1.9096530428525887e-11,2.0864569398207565e-10,12
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,1,3.1158506396604903e-06,-3.4710970974115666e-06,4.664444261466921e-06,-0.8392778422517109,1.0878520134165846e-11,1.1885700344291412e-10,13
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,1,-1,1,2.4494820712086266e-06,3.24603540861269e-06,4.066535170281927e-06,0.9243530501462597,8.26835414556993e-12,9.033873955527636e-11,14
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=-1, proton Tx",0.5,1,1,-1,2.073390121033309e-06,-1.875474194280032e-06,2.7957736044624312e-06,-0.7353203588272724,3.9081750237044275e-12,4.2700106863714196e-11,15
Tx_proton_mid_Egamma_W_3,Tx_proton,Tx proton,mid_Egamma,"electron h=+1, proton Tx",0.5,-1,1,-1,-1.4153835702372136e-06,-2.0576382878906463e-06,2.497435879995919e-06,-2.17333353061145,3.1185929873454954e-12,3.4073257470915523e-11,16
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,1,1,0.027205962630614734,0.09645865993280393,0.10022194110418496,1.2958896166086735,0.005022218739345359,0.37981803622665755,1
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,-1,0.06001946063654836,-0.06300524620897054,0.08701722073793884,-0.8096632043272936,0.0037859983524775867,0.28632573251535404,2
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,1,1,0.02716985358126623,0.04274672193860218,0.050650599010511395,1.00461020823737,0.0012827415900618089,0.09701058775210646,3
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,1,-1,-0.0032797817675495194,-0.04782469941643859,0.0479370299738673,-1.6392683619636006,0.001148979421357726,0.08689448431746671,4
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,-1,-1,0.03773772579603274,-0.02342679961743569,0.04441791179886826,-0.5555584579762475,0.0009864754442860202,0.07460470869163596,5
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,-1,1,-0.034519913139538616,-0.009287743090643764,0.035747539424121094,-2.8787621467117157,0.0006389432874395459,0.04832170745456748,6
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,1,-1,0.006738713061015344,-0.02007691227537306,0.021177645294784882,-1.24696681389815,0.00022424633011586213,0.016959197748273248,7
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,1,-0.016014199356376088,-0.0031197074008249247,0.01631524303504297,-2.949193552146914,0.00013309357764625904,0.010065539539317554,8
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,1,1,-8.003744932524438e-06,1.9948500394891013e-06,8.248597433804142e-06,2.8973298061719444,3.401967981248014e-11,2.572824612000103e-09,9
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,-1,-1,5.169955497401343e-06,4.883907639046169e-06,7.112031613529561e-06,0.75695429981475,2.5290496835921943e-11,1.9126579987769457e-09,10
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,1,-1,4.2626566502488625e-06,-6.510015351748479e-07,4.3120812511722065e-06,-0.15155100119301804,9.29702235835543e-12,7.031109073847654e-10,11
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,1,5.305846303640319e-07,-3.153841580960352e-06,3.198161466807614e-06,-1.4041226809322043,5.114118383886515e-12,3.867681800437904e-10,12
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,1,1,1.1915199346555985e-06,-9.636592886641593e-07,1.5324356362700506e-06,-0.6800624823278641,1.1741794896551975e-12,8.880030342855763e-11,13
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,-1,-8.65785694264056e-07,-1.133750279514897e-06,1.426525346670153e-06,-2.2229748440029717,1.0174872823462e-12,7.695005763860995e-11,14
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,-1,1,-3.814922997700783e-07,2.4206092739335756e-07,4.5180733433001683e-07,2.576183432906402,1.020649336771978e-13,7.718919602838811e-12,15
Tx_proton_high_Egamma_W_0,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,1,-1,-1.9095374353892937e-07,-3.4154253533389495e-07,3.9129865271150127e-07,-2.0805932499258386,7.655731780691803e-14,5.789841426141067e-12,16
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,-1,0.02720596263061474,0.096458659932804,0.10022194110418504,1.2958896166086735,0.005022218739345368,0.3798180362266577,1
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,1,1,0.060019460636548366,-0.06300524620897058,0.08701722073793888,-0.8096632043272939,0.0037859983524775906,0.2863257325153539,2
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,-1,-1,0.02716985358126626,0.04274672193860224,0.050650599010511464,1.00461020823737,0.0012827415900618126,0.09701058775210661,3
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,-1,1,-0.0032797817675495194,-0.04782469941643862,0.047937029973867326,-1.6392683619636006,0.0011489794213577272,0.0868944843174667,4
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,1,1,0.03773772579603277,-0.023426799617435722,0.044417911798868295,-0.5555584579762478,0.0009864754442860217,0.07460470869163598,5
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,1,-1,-0.03451991313953864,-0.009287743090643775,0.035747539424121115,-2.8787621467117157,0.0006389432874395467,0.04832170745456747,6
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,1,0.006738713061015321,-0.02007691227537308,0.021177645294784893,-1.2469668138981513,0.00022424633011586235,0.016959197748273244,7
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,1,-1,-0.016014199356376116,-0.003119707400824935,0.016315243035043,-2.9491935521469137,0.00013309357764625956,0.01006553953931758,8
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,-1,-1,-8.003744932527435e-06,1.9948500394897086e-06,8.248597433807197e-06,2.897329806171961,3.4019679812505334e-11,2.5728246120020057e-09,9
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,1,1,5.169955497405192e-06,4.883907639047952e-06,7.112031613533583e-06,0.7569542998145606,2.5290496835950552e-11,1.9126579987791067e-09,10
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,1,4.26265665025223e-06,-6.510015351782288e-07,4.312081251176046e-06,-0.1515510011936752,9.297022358371988e-12,7.031109073860167e-10,11
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,1,-1,5.305846303654168e-07,-3.153841580962403e-06,3.1981614668098663e-06,-1.4041226809318836,5.114118383893718e-12,3.867681800443346e-10,12
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,-1,1.1915199346537788e-06,-9.63659288660762e-07,1.5324356362664995e-06,-0.6800624823268872,1.1741794896497554e-12,8.880030342814594e-11,13
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,1,1,-8.657856942619362e-07,-1.133750279510133e-06,1.4265253466650804e-06,-2.2229748440038173,1.0174872823389639e-12,7.695005763806258e-11,14
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,1,-1,-3.8149229977294e-07,2.420609273938764e-07,4.5180733433271114e-07,2.576183432908826,1.0206493367841511e-13,7.718919602930863e-12,15
Tx_proton_high_Egamma_W_1,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,-1,1,-1.9095374353119482e-07,-3.415425353375277e-07,3.9129865271089765e-07,-2.080593249904055,7.655731780668184e-14,5.789841426123197e-12,16
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,1,1,-0.25782958689980423,0.9903657777076404,1.0233769928698726,1.8254807123952261,0.5236502347676917,0.4240770541290438,1
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,1,-1,-0.21311926289527355,-0.6312796089202892,0.6662835468894441,-1.89638091102946,0.22196688242778906,0.1797594183375936,2
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,-1,0.0832126880667294,-0.6544628689474308,0.6597317623748251,-1.444328379228651,0.21762299914309635,0.17624153348899785,3
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,1,1,0.2872410685088033,0.36656617531205676,0.46570182769771107,0.9061360034535244,0.10843909616049428,0.08781917661616181,4
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,-1,1,-0.1132078619080057,-0.30986875451440654,0.32990099275705675,-1.921072348502587,0.05441733251104581,0.044069763618234066,5
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,-1,-1,0.26740663045550744,-0.1797267140380222,0.3221924855586693,-0.5917617159938867,0.05190399887523667,0.04203434559767264,6
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,1,-1,0.17142727358188758,-0.1892229923888306,0.2553285157915245,-0.8347015986067682,0.03259632548815138,0.026398066439479766,7
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,1,-0.1665956569875193,-0.14370666394803466,0.22001299550293968,-2.42982466649549,0.024202859095088278,0.019600635128329047,8
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,1,-1,6.181628137949743e-05,-3.726339964020034e-05,7.217903848302832e-05,-0.5424822500954577,2.6049067981672412e-09,2.109578355746476e-09,9
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,1,1,-6.703030085926118e-05,-2.3455587407452366e-05,7.10156730159738e-05,-2.804984526248844,2.5216129069558545e-09,2.042122971089692e-09,10
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,1,1,3.250041030265602e-05,-2.791599947692778e-05,4.2843665770295864e-05,-0.7096630709845186,9.177898483184107e-10,7.432702008757455e-10,11
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,-1,-2.3341121997885588e-05,-2.7084110071312213e-05,3.5754118566608995e-05,-2.282101896016747,6.391784972375671e-10,5.176373773447998e-10,12
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,1,-8.978094782341695e-06,-3.246404225117322e-05,3.368263981944811e-05,-1.8406076784461116,5.672601126033356e-10,4.5939442304356717e-10,13
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,-1,-1,2.818234438294131e-05,1.4807094504362973e-05,3.183542967481105e-05,0.4837630456525842,5.067472912899199e-10,4.1038824048926144e-10,14
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,-1,1,-1.761523167209427e-05,1.4960768893529049e-05,2.311105780242738e-05,2.4375000819354495,2.670604963735698e-10,2.162783878567092e-10,15
Tx_proton_high_Egamma_W_2,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,1,-1,-1.2271018296448392e-05,-1.447524950265365e-05,1.8976583944320587e-05,-2.273967646687234,1.8005536909792296e-10,1.4581746638773005e-10,16
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,-1,-0.25782958689980484,0.990365777707643,1.023376992869875,1.8254807123952261,0.5236502347676941,0.42407705412904345,1
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,-1,1,-0.2131192628952741,-0.631279608920291,0.6662835468894459,-1.89638091102946,0.22196688242779022,0.17975941833759357,2
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,1,1,0.08321268806672966,-0.6544628689474327,0.659731762374827,-1.4443283792286508,0.2176229991430976,0.1762415334889979,3
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,-1,-1,0.287241068508804,0.36656617531205804,0.4657018276977125,0.906136003453525,0.10843909616049495,0.08781917661616188,4
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,1,-1,-0.11320786190800627,-0.30986875451440693,0.32990099275705737,-1.9210723485025882,0.05441733251104601,0.04406976361823399,5
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,1,1,0.2674066304555082,-0.1797267140380228,0.3221924855586703,-0.5917617159938868,0.05190399887523699,0.042034345597672676,6
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,-1,-1,1,0.1714272735818881,-0.18922299238883142,0.25532851579152543,-0.8347015986067687,0.032596325488151626,0.026398066439479822,7
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,1,1,-1,-0.16659565698751966,-0.1437066639480348,0.22001299550294004,-2.4298246664954903,0.024202859095088358,0.01960063512832901,8
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,1,6.18162813794648e-05,-3.7263399640173485e-05,7.217903848298652e-05,-0.5424822500953723,2.6049067981642245e-09,2.1095783557440215e-09,9
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,-1,-1,-6.703030085905654e-05,-2.345558740747392e-05,7.101567301578775e-05,-2.8049845262476056,2.5216129069426423e-09,2.042122971078981e-09,10
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,-1,-1,3.250041030258147e-05,-2.7915999476853785e-05,4.28436657701911e-05,-0.7096630709843422,9.177898483139224e-10,7.432702008721068e-10,11
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,1,1,-2.3341121997859374e-05,-2.7084110071220456e-05,3.5754118566522374e-05,-2.282101896017867,6.3917849723447e-10,5.176373773422887e-10,12
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,1,-1,-8.978094782388468e-06,-3.246404225110408e-05,3.368263981939393e-05,-1.8406076784479972,5.672601126015109e-10,4.5939442304208693e-10,13
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,1,1,2.8182344382843893e-05,1.4807094504335583e-05,3.1835429674712066e-05,0.4837630456532458,5.067472912867688e-10,4.1038824048670737e-10,14
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=+1, proton Tx",0.5,-1,1,-1,-1.7615231672130573e-05,1.4960768893491058e-05,2.3111057802430458e-05,2.4375000819377193,2.670604963736409e-10,2.1627838785676561e-10,15
Tx_proton_high_Egamma_W_3,Tx_proton,Tx proton,high_Egamma,"electron h=-1, proton Tx",0.5,1,-1,1,-1.2271018296355125e-05,-1.4475249502678281e-05,1.8976583944279066e-05,-2.2739676466826455,1.8005536909713502e-10,1.4581746638709115e-10,16
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,-1,-1,-1,-25.831392533440926,3.623704127451507,26.08432617147732,3.0022192052642294,340.1960359100083,0.16418550481218736,1
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,1,1,1,-2.840658402374557,-25.294439065474297,25.45344746386967,-1.6826314112681107,323.9389938979866,0.1563395267061909,2
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,1,-1,-1,-24.32885960103889,5.085711172934211,24.85473531586225,2.935519838288193,308.87893381078504,0.1490712363473545,3
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,-1,1,1,-1.0538256096226744,-24.23457741645757,24.257479072850334,-1.6142533312567546,294.21264548488597,0.14199298822471673,4
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,1,-1,1,14.274342479560806,-16.100178871967042,21.516798389470683,-0.8454367076868822,231.4863064665641,0.11171998516283536,5
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,-1,-1,1,14.374937252853734,-14.623482942874425,20.50573272048627,-0.7939689614745694,210.24253720201065,0.10146731137290034,6
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,-1,1,-1,13.767235229736322,13.816487320650186,19.50466835792345,0.7871837105977,190.21604387629012,0.09180211963277345,7
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,1,1,-1,14.219108365545374,11.97992774377644,18.593055463189124,0.7001373111180909,172.85085572861345,0.08342132773271994,8
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,-1,-1,-1,0.00010325922819891552,1.5881310104307168e-07,0.0001032593503264318,0.0015380027392370937,5.331246714918385e-09,2.5729677620309963e-12,9
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,1,1,1,-1.6743904208017582e-05,-0.00010022240544390008,0.00010161146038262005,-1.7363349544433544,5.162444440544381e-09,2.4915003617498464e-12,10
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,1,-1,1,4.880312975930373e-05,-6.662565768720382e-05,8.258767303027673e-05,-0.9385912215136989,3.4103618682779494e-09,1.6459097868017714e-12,11
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,-1,1,-1,-4.702997670156338e-05,-5.824307257594615e-05,7.486036475757065e-05,-2.2500801815919576,2.802037105818263e-09,1.352319921925691e-12,12
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,1,1,-1,1.5543761174443212e-05,-1.8034229608037943e-05,2.3808442809296886e-05,-0.8594322728055312,2.834209745017803e-10,1.367847089942176e-13,13
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,-1,-1,1,1.1887761498979992e-05,1.802905843141063e-05,2.1595504656753214e-05,0.9878645593521319,2.331829106899249e-10,1.1253880076171163e-13,14
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,-1,1,1,-2.84210906057128e-06,3.6061920566384306e-06,4.591536241993901e-06,2.2382507544047465,1.0541102530771739e-11,5.0873498148273635e-15,15
Ty_proton_low_Egamma_W_0,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,1,-1,-1,-3.963194225833097e-06,-1.455929088820517e-06,4.222160345528168e-06,-2.7895345949791457,8.913318991675269e-12,4.301748473598859e-15,16
Ty_proton_low_Egamma_W_1,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,-1,-1,-1,25.83139253344085,3.6237041274514974,26.084326171477247,0.13937344832556375,340.19603591000646,0.1641855048121873,1
Ty_proton_low_Egamma_W_1,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,1,1,1,-2.840658402374555,25.294439065474222,25.453447463869598,1.6826314112681109,323.9389938979848,0.15633952670619078,2
Ty_proton_low_Egamma_W_1,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,1,-1,-1,24.328859601038843,5.0857111729342055,24.8547353158622,0.20607281530160065,308.87893381078385,0.14907123634735467,3
Ty_proton_low_Egamma_W_1,Ty_proton,Ty proton,low_Egamma,"electron h=-1, proton Ty",0.5,-1,1,1,-1.0538256096226641,24.234577416457526,24.25747907285029,1.6142533312567544,294.2126454848849,0.14199298822471693,4
Ty_proton_low_Egamma_W_1,Ty_proton,Ty proton,low_Egamma,"electron h=+1, proton Ty",0.5,1,-1,1,-14.274342479560728,-16.100178871967042,21.51679838947063,-2.296155945902908,231.48630646656295,0.11171998516283538,5
