spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,1.3937500000000000e+00,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.3331992732650106e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.5622030059939441e+01,7.7467301263185817e-01,-6.6031683000384689e+00,5.4237804900833524e+00,8.5274782284158346e-01,7.0227478271635255e+02,3.5113739135817616e+02,5.0000000000000000e-01,True,1,1,1.2649974103003520e-01,3.8063067408024887e-01,3.4082190779527934e-02,4.1923743688946946e-01,1.7900254361469797e-01,4.0114765296523108e-01,8.2318041202987885e-02,1.4878133958201256e-02,1.4878130411533737e-02,1.4878133700396694e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,1.3937500000000000e+00,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.4173812745275152e+00,1.3937500000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.6347849895458815e+01,7.7530773695333377e-01,-7.1709526659885894e+00,5.6176212900761646e+00,8.4548235567237418e-01,7.0564893762636837e+02,3.5282446881318413e+02,5.0000000000000000e-01,True,1,1,1.2273832796363592e-01,3.7966867665583998e-01,3.1234551593445185e-02,4.1461695474127969e-01,1.6951257108270867e-01,3.9726328681181722e-01,7.7297732406607242e-02,1.2694217974026561e-02,1.2694217390517721e-02,1.2694217801687802e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.6782358319999997e+01,qOut,1.5500000000000000e+00,1.6782358319999997e+01,4.0966276765163796e+00,1.9409274622587744e+00,2.6368625186633876e-01,1.5500000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1900930224384595e+01,7.9757242119092475e-01,-2.4411615502243360e+00,3.9003552750773327e+00,9.3830706259423369e-01,5.2182468158942220e+02,2.6091234079471110e+02,4.9999999999999994e-01,True,1,1,1.3168836306326140e-01,7.9534053114470649e-02,1.1111326224276517e-01,2.3006408584374330e-01,2.4279615910476846e-01,2.1893792578787510e-01,5.2888945404934856e-02,2.9261993024020497e-02,2.9261992863517189e-02,2.9261992697252159e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.8073308959999999e+01,qOut,1.5500000000000000e+00,1.8073308959999999e+01,4.2512714521658115e+00,2.0221556249061430e+00,5.1232703939945790e-01,1.5500000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2642482694428724e+01,7.9234662349761509e-01,-3.0052482085743333e+00,4.1931088528021352e+00,9.2801233400895933e-01,5.4435217152933376e+02,2.7217608576466694e+02,5.0000000000000011e-01,True,1,1,1.3776308262452541e-01,2.1010441329137347e-01,8.6702417206764748e-02,3.3301326526555330e-01,2.7252757483889001e-01,3.1533549878251199e-01,9.2368845912743650e-02,4.7775303424101682e-02,4.7775302963859081e-02,4.7775303158407445e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,1.9364259599999997e+01,qOut,1.5500000000000000e+00,1.9364259599999997e+01,4.4004840188324739e+00,2.1002707339571525e+00,6.7932201214342680e-01,1.5500000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.3382271800883668e+01,7.8846552981932050e-01,-3.5683178266527560e+00,4.4701236864974740e+00,9.1820871455525721e-01,5.5302740118674251e+02,2.7651370059337125e+02,4.9999999999999978e-01,True,1,1,1.3799855683470952e-01,2.7829543951159580e-01,7.1947945957598611e-02,3.7539854051771698e-01,2.6201568431333394e-01,3.5645051498269231e-01,1.0310118281360661e-01,4.4432110881417158e-02,4.4432110210204573e-02,4.4432111050956763e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.0655210239999995e+01,qOut,1.5500000000000000e+00,2.0655210239999995e+01,4.5448003520506806e+00,2.1756034047873034e+00,8.1588073462222910e-01,1.5500000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4120240350710601e+01,7.8558776058564250e-01,-4.1310054081528831e+00,4.7337130475623566e+00,9.0891410961160335e-01,5.5669773491603291e+02,2.7834886745801634e+02,4.9999999999999983e-01,True,1,1,1.3622405015870656e-01,3.1832659505990674e-01,6.1769648456428725e-02,3.9736195062943080e-01,2.4572379680657386e-01,3.7835831838246808e-01,1.0407051457705180e-01,3.8007706843950564e-02,3.8007703004965809e-02,3.8007706496344447e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.1946160879999997e+01,qOut,1.5500000000000000e+00,2.1946160879999997e+01,4.6846729747123224e+00,2.2484298257012960e+00,9.3507168021896492e-01,1.5500000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.4856387007812813e+01,7.8347284538110784e-01,-4.6937413074200363e+00,4.9856802465057983e+00,9.0012047964212605e-01,5.5852670306381469e+02,2.7926335153190723e+02,4.9999999999999989e-01,True,1,1,1.3359414705619360e-01,3.4321838652946379e-01,5.4200555928473837e-02,4.0938958577825607e-01,2.2964901992988981e-01,3.9075585354409748e-01,1.0129111343476144e-01,3.1953575964131772e-02,3.1953575964131425e-02,3.1953575964132133e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.3237111519999996e+01,qOut,1.5500000000000000e+00,2.3237111519999996e+01,4.8204887221110670e+00,2.3189834899363619e+00,1.0426130698098670e+00,1.5500000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.5590742945056657e+01,7.8194710584195182e-01,-5.2568197183287255e+00,5.2274611161005691e+00,8.9180665943729942e-01,5.5974751237981116e+02,2.7987375618990563e+02,5.0000000000000000e-01,True,1,1,1.3058624119908838e-01,3.5907116059167243e-01,4.8296288494060584e-02,4.1575651874309638e-01,2.1506723350020768e-01,3.9765971387185634e-01,9.7061413937419710e-02,2.6868618118221554e-02,2.6868617052624836e-02,2.6868618185694530e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.4528062159999998e+01,qOut,1.5500000000000000e+00,2.4528062159999998e+01,4.9525813632892497e+00,2.3874638724051245e+00,1.1416138143800101e+00,1.5500000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.6323357855614756e+01,7.8088240975631906e-01,-5.8204422587585185e+00,5.4602197304812599e+00,8.8394539684405593e-01,5.6085789702264651e+02,2.8042894851132320e+02,4.9999999999999994e-01,True,1,1,1.2743346664153199e-01,3.6914528190591017e-01,4.3536500823930013e-02,4.1860571360663223e-01,2.0213344902493538e-01,4.0110707025484260e-01,9.2359848268487768e-02,2.2723215890445458e-02,2.2723215890445646e-02,2.2723215751037272e-02
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,s,2.5819012799999996e+01,qOut,1.5500000000000000e+00,2.5819012799999996e+01,5.0812412656751498e+00,2.4540429686412759e+00,1.2339881073211323e+00,1.5500000000000000e+00,1.3000000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.7054291428334349e+01,7.8018248512466637e-01,-6.3847464676399941e+00,5.6849146484869735e+00,8.7650724256781665e-01,5.6205370141260914e+02,2.8102685070630446e+02,4.9999999999999989e-01,True,1,1,1.2426018407603531e-01,3.7534745404714343e-01,3.9605796337405560e-02,4.1915175092609236e-01,1.9071207734423101e-01,4.0226386357452931e-01,8.7627093014733398e-02,1.9361885698126330e-02,1.9361883994821721e-02,1.9361885574715049e-02
