optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
1186,sobol_screened,0.48425357438285466,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,6363,261,1.4172323476439956,0.48425357438285466,0.005388954796201545,0.000961234604811286,310,296,False,1e-05,0.0009612345948473214,True,0.46567350905388594,0.883627369068563,0.9684710903093219,0.5894826641306281,0.2031185682862997,0.33910871390253305,0.16089575551450253,0.6673034187406301,1.0,1.0,1.0,0.0,0.9964201905361997,0.6451004027690799,0.2500367492140638,0.7498720046178826
1187,sobol_screened,0.4842582516662392,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,12030,621,0.91312689868856,0.4842582516662392,0.016542135799758113,0.008296117918739328,512,505,True,0.000390625,0.008287116644969932,False,0.6446022875607014,0.43167498894035816,0.997901608236134,0.6973957112058997,0.7809071317315102,0.5117736021056771,0.7136088656261563,0.15645079780369997,0.6772992008832793,0.5332598804391394,0.9848676684974038,0.7997064574732262,0.004593252839354797,0.5000471970153361,0.7200323317817242,0.22409241949328948
1188,sobol_screened,0.4850352491581202,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,33,3542,468,10.69293434371548,0.4850352491581202,0.001292041650136755,0.001009511055666554,169,155,False,1e-05,0.0010095110366852768,True,0.8173477025702596,0.8799369418993592,0.10900411009788513,0.6568541899323463,0.6559341754764318,0.17053581960499287,0.23704543616622686,0.18210170697420835,1.0,1.0,0.0,0.0,0.5170576231384603,0.19296254523735099,0.24993234148204205,0.25017427891288285
1189,sobol_screened,0.48508983322215415,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,11980,405,0.5375851767113488,0.48508983322215415,0.0014059841518743572,0.0012817539850341847,512,501,True,2.44140625e-05,0.0012806705185419566,False,0.49705999437719584,0.03996282070875168,0.9434130191802979,0.84232082311064,0.9394715148955584,0.5010515749454498,0.6375616127625108,0.9264127993956208,0.5281504047678255,0.0,0.9033367434540156,0.7762071040188757,0.9772561350049728,0.5000081759659634,0.6137138466472654,0.8865502492947107
1190,sobol_screened,0.4867199402771275,True,False,2,ABNORMAL: ,0,1264,189,4.368928885066056,0.4867199402771275,0.4867199402771275,0.30875838626292657,47,33,False,1e-05,0.3087583868263145,True,0.9770747078582644,0.5828632712364197,0.613451637327671,0.8797366814687848,0.16146629955619574,0.6416338300332427,0.17738040164113045,0.30939762480556965,0.9048605771297753,0.5730357087911861,0.651615137383537,0.8839774427028835,0.15538340826493907,0.6281806615771647,0.22978631211515332,0.28705373902816556
1191,sobol_screened,0.48946080613758886,True,False,2,ABNORMAL: ,0,1286,189,8.26776510134148,0.48946080613758886,0.48946080613758886,0.35628987712302757,48,34,False,1e-05,0.35628987819696506,True,0.5594936544075608,0.6617505606263876,0.6701397113502026,0.7959908917546272,0.008007354103028774,0.5934366956353188,0.2589348843321204,0.6883339444175363,0.5597138743838227,0.6623333095513215,0.6946123099961143,0.7962758692167454,0.9836845111875266,0.5448584323702147,0.27296237159951386,0.8177780984230362
1192,sobol_screened,0.48985775690152955,True,False,2,ABNORMAL: ,0,4363,189,1.775776251499358,0.48985775690152955,0.48985775690152955,0.0009612283993469537,202,188,False,1e-05,0.0009612283115801306,True,0.4159446507692337,0.7240765793249011,0.9218566408380866,0.7344351708889008,0.7170021068304777,0.21241003926843405,0.8006341755390167,0.7387933488935232,1.0,1.0,0.9999991463458633,2.30663857664677e-06,0.5011853418568245,0.1667562276086942,0.750100405387692,0.7498725284009283
1193,sobol_screened,0.4925480397231837,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,875,603,10.490453676919163,0.4925480397231837,0.0010095109267495546,0.0010095109267495546,14,0,False,1e-05,0.0010095109265238372,True,0.6960544949397445,0.9281653501093388,0.09236926957964897,0.6870426582172513,0.1100425822660327,0.6584826465696096,0.5987079357728362,0.8717168467119336,1.0,1.0,0.0,0.0,0.30755348504330926,0.9060334323092148,0.7499955637256912,0.749944906764675
1194,sobol_screened,0.492809166568412,True,False,2,ABNORMAL: ,3,8303,558,2.4906408837359213,0.492809166568412,0.34217865029264166,3.4095865581101496e-05,345,331,False,1e-05,3.409621477563654e-05,True,0.0817996533587575,0.6828809352591634,0.7758946437388659,0.6349860914051533,0.09148852899670601,0.09057722147554159,0.8311074040830135,0.27137567196041346,0.11561553630226357,0.6798105795031083,0.9868236591025096,0.6814517561561534,9.87591728221674e-07,0.9999969855796655,0.7581662763499234,0.25940287495422126
1195,sobol_screened,0.49291043947621005,True,False,2,ABNORMAL: ,0,9706,189,2.1029134477554083,0.49291043947621005,0.49291043947621005,0.21954127551730646,428,414,False,1e-05,0.21954127568432044,True,0.2860296266153455,0.8018725626170635,0.8618823671713471,0.7022243561223149,0.5622830428183079,0.18379932269454002,0.24585691560059786,0.6875175405293703,0.20923519302159552,0.7275683633983135,0.6617114687338468,0.7022243561223149,0.5000515975058079,2.246722579002748e-05,0.10326658356934777,0.5725273061543703
1196,sobol_screened,0.4931157154574737,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,6,12241,1026,4.8416979394738675,0.4931157154574737,0.3317714893586843,0.011963369116075633,512,506,True,0.00078125,0.011934016300745877,False,0.11108098458498716,0.32933094166219234,0.7175729628652334,0.6500766584649682,0.934103349223733,0.9545801319181919,0.22888800036162138,0.6813049418851733,0.1917382228359212,0.8812160731915569,0.7917816886626184,0.6975326385570622,0.997309333503226,4.08023178031236e-05,0.02418019135230612,0.5229358195847006
1197,sobol_screened,0.49350347108234777,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,12066,522,0.048085724237001484,0.49350347108234777,0.004144740478173883,0.0001862935681517152,512,503,True,9.765625e-05,0.00018521723903541673,False,0.43969589844346046,0.1058846851810813,0.9582929732277989,0.8261509258300066,0.18627256900072098,0.456396178342402,0.8004947546869516,0.24771844875067472,0.5988499754522623,0.2640074162278367,0.9947953555194666,0.7903121675572164,0.02330017261520935,0.49994109830701294,0.7400192260672759,0.23887650134480684
1198,sobol_screened,0.4944099520977281,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,2026,711,0.9899777926296526,0.4944099520977281,0.00028354867748783374,0.00018357391783187905,58,44,False,1e-05,0.00018357518050626518,True,0.9975374070927501,0.3562121968716383,0.6524121705442667,0.9365346431732178,0.4277279106900096,0.9039440304040909,0.13034429028630257,0.33587635215371847,0.9992976555672055,0.510324443217019,0.9524921087493223,0.8409337560445858,0.4996153022774557,0.0,0.3406624775635743,0.1592500020600721
1199,sobol_screened,0.4944698387770877,True,False,2,ABNORMAL: ,3,3355,792,99955318.2042723,0.4944698387770877,0.4468179618260143,0.0009612347179682552,131,117,False,1e-05,0.00096123468609701,True,0.37150231190025806,0.8295291848480701,0.7266576336696744,0.7266029110178351,0.37019489146769047,0.7244627801701427,0.6940967589616776,0.18132221326231956,1.0,1.0,1.0,0.0,0.389772346121961,0.6307499955836392,0.7499097573844385,0.2501493134486279
1200,sobol_screened,0.49447964627269414,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,733,396,10.778618463183312,0.49447964627269414,0.0010095115374482773,0.0010095109435017883,17,3,False,1e-05,0.0010095109332909364,True,0.3383654849603772,0.7597556384280324,0.24279405642300844,0.4342843974009156,0.12916036136448383,0.6384772229939699,0.8185835629701614,0.2911421349272132,1.0,1.0,0.0,0.0,0.14183445608705883,0.632167984690178,0.750022289712329,0.25005614722196406
1201,sobol_screened,0.4949315091572279,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,3492,621,7.78594769960654,0.4949315091572279,0.0011818715990376905,0.0011394569588688425,137,123,False,1e-05,0.0011394580303897878,True,0.9542417330667377,0.0357687259092927,0.9916582712903619,0.9798984434455633,0.5738079715520144,0.34549408592283726,0.6696199597790837,0.2551759835332632,1.0,0.1002883314428843,1.0,0.8408792987852391,0.6203200089294744,0.22375780896361927,0.7507304165466863,0.24918197392718064
1202,sobol_screened,0.49502645670013506,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,6692,369,6.355039346190235,0.49502645670013506,0.01145814923618719,0.0009612346344386032,338,324,False,1e-05,0.0009612346217441337,True,0.31318937987089157,0.7371593154966831,0.9993370268493891,0.6239252639934421,0.9601830122992396,0.8751178747043014,0.13788163382560015,0.9369443310424685,1.0,1.0,1.0,0.0,0.00042534224508825595,0.8010570245254311,0.24994920156925357,0.7501463469745541
1203,sobol_screened,0.4957603152800311,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,12132,522,2.7543923732629225,0.4957603152800311,0.0009067319586363989,0.00010030770956922181,512,500,True,1.220703125e-05,0.00010021780111039997,False,0.6542713632807136,0.8913639606907964,0.9392638318240643,0.7102658143267035,0.5429053204134107,0.6625217255204916,0.6368347750976682,0.08841792121529579,0.6969099067797253,0.9897173632010061,0.9951938891961092,0.7334218865139209,0.9941799524010437,0.5000085580320237,0.7358160709372324,0.23483813324452782
1204,sobol_screened,0.49624091929573677,True,False,2,ABNORMAL: ,10,9136,1386,1.5503911717584504,0.49624091929573677,0.3347248659306344,0.00034933880524563556,348,334,False,1e-05,0.0003493545303238311,True,0.1942629413679242,0.8356082029640675,0.5052116140723228,0.6447839243337512,0.6956261778250337,0.9577526114881039,0.32435338478535414,0.1402851501479745,0.2463159943212332,0.7328340511833907,0.6867077765718123,0.6754935666980216,0.4999942123903416,0.9999989868258005,0.4365991696132237,0.07111985536536201
1205,sobol_screened,0.4963954336569953,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,991,612,2.6533086037838727,0.4963954336569953,6.602851384088241e-05,5.892211599252126e-05,17,3,False,1e-05,5.9249017102826725e-05,True,0.1494259973987937,0.2570656705647707,0.5153911858797073,0.7027410278096795,0.030245065689086914,0.42173007037490606,0.20932039245963097,0.3814582759514451,0.1489115012593789,0.27618640957364665,0.6567049095332838,0.8454721112027008,7.342334185574845e-07,0.5000025388758396,0.20528757305060996,0.3161820415243501
1206,sobol_screened,0.4970864028739582,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,3210,459,0.22763015595579775,0.4970864028739582,0.002333294299105237,1.2953896375226812e-05,122,108,False,1e-05,1.2954061829333233e-05,True,0.26954912208020687,0.45655990298837423,0.9521422935649753,0.6519653098657727,0.34007805678993464,0.530915442854166,0.20805960148572922,0.6170666767284274,0.2742031589118605,0.509109877432804,0.9929383358675559,0.7161031530918478,0.49999355754084746,0.49999942288161126,0.2393785336773432,0.7385580835893467
1207,sobol_screened,0.49748049713433795,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,1597,1026,0.5574619448194925,0.49748049713433795,9.503150032995399e-05,4.4637422042193124e-05,25,11,False,1e-05,4.464664755153539e-05,True,0.6240996867418289,0.4764563897624612,0.6098911901935935,0.830535582266748,0.7446054657921195,0.37696569692343473,0.23939718306064606,0.836316374130547,0.5957479304363564,0.030635438543272747,0.8981523059168534,0.9440197673282625,0.75072981160304,0.2510573509243257,0.2497816124154537,0.7508559617461456
1208,sobol_screened,0.49762688025747637,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,3038,927,26484.476923095623,0.49762688025747637,0.3789235994803614,0.009813399692422264,93,79,False,1e-05,0.009813407052622163,True,0.7356399651616812,0.7940805470570922,0.5423686746507883,0.7719525443390012,0.46202652528882027,0.8889043442904949,0.29202276933938265,0.28439301159232855,0.7592556070557581,0.47845721569993954,0.9615557805597595,0.8131654211740403,0.2017178656814222,0.0006387298244063312,0.3263005786759483,0.18084361701412388
1209,sobol_screened,0.4980892540282935,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,71,1567,1062,11.354121069213864,0.4980892540282935,0.0010096736789092793,0.0010095078703512349,26,12,False,1e-05,0.0010095078703512349,True,0.17578214220702648,0.9832521639764309,0.4333759229630232,0.6303717205300927,0.5531034376472235,0.5815550405532122,0.8374432660639286,0.369030112400651,0.9999979895128864,0.9999992989232157,0.0,0.0,7.985317595282917e-05,0.9999997218010177,0.7500594061291854,0.25010083706925257
1210,sobol_screened,0.49857826045334663,True,False,2,ABNORMAL: ,35,9786,1350,114945.12502946824,0.49857826045334663,0.001368779474579184,0.0009208306186902522,378,364,False,1e-05,0.0009208305928506399,True,0.14824328012764454,0.1761760637164116,0.8693302273750305,0.8096533911302686,0.37944312673062086,0.8195171756669879,0.314854234457016,0.2351123820990324,0.5441025422051334,0.5798105738555328,0.9060475200291506,0.7791498240829727,0.5931273700587827,0.9999858922954914,0.384787173862684,0.11486378616076008
1211,sobol_screened,0.4993503299961192,False,False,2,ABNORMAL: ,10,12369,1053,1.796655138370855,0.4993503299961192,0.3479325227243584,0.009638236607326609,512,505,True,0.000390625,0.009636523948125785,False,0.8999147620052099,0.5226338161155581,0.768508399836719,0.7896967651322484,0.22309658024460077,0.3366320813074708,0.6444871500134468,0.09009179659187794,0.9999950201092893,0.8059701926351724,0.9606147415411085,0.8053100318720379,0.9973600026799394,0.5002582955848485,0.656098593957721,0.15841946561697984
1212,sobol_screened,0.49984579580292693,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,5059,198,2.6613133264161575,0.49984579580292693,0.020882576030702545,0.0009612350656686708,263,249,False,1e-05,0.0009612350358458292,True,0.9192984867841005,0.9239854421466589,0.9983388222754002,0.3211534135043621,0.8449749778956175,0.9068982470780611,0.6610725028440356,0.6307019768282771,1.0,1.0,1.0,0.0,0.994662857840646,0.9198408832689998,0.749849414231711,0.74973395411153
1213,sobol_screened,0.5002919795439492,True,False,2,ABNORMAL: ,3,11101,765,3.0464889816135723,0.5002919795439492,0.38897064954606086,0.0002754143228372283,465,451,False,1e-05,0.00027541552743972324,True,0.1837131269276142,0.21264127548784018,0.5894197374582291,0.6570404283702374,0.6071013445034623,0.500901609659195,0.19561624620109797,0.33815560210496187,0.2682223394576866,0.447697966587522,0.8714750443112383,0.6971302886301577,0.4999948471448054,0.5000031948666254,0.0931433707371684,0.39614947969812475
1214,sobol_screened,0.5009095670382386,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,5131,837,0.08360618445222777,0.5009095670382386,0.0016033817011970996,0.0010095024058109465,236,222,False,1e-05,0.0010095029818923645,True,0.93474758323282,0.8685610303655267,0.0655277082696557,0.7313985237851739,0.6922863749787211,0.10797819122672081,0.796310743317008,0.662053182721138,0.9999976375264304,1.0,7.453760849942689e-07,3.633873240698363e-07,0.6490381505875698,0.1859456563060288,0.7499428466133002,0.7501125068136867
1215,sobol_screened,0.5038617282977301,False,False,2,ABNORMAL: ,0,11786,189,4.781580230024871,0.5038617282977301,0.5038617282977301,0.00631158451235036,512,504,True,0.0001953125,0.0063112531441656804,False,0.6657884577289224,0.8215846857056022,0.9237481858581305,0.7982322489842772,0.6541062239557505,0.46075631957501173,0.7715173214673996,0.8385008135810494,0.8259506590613216,0.5219895152409612,0.9780405066355189,0.8165328738811316,0.4998341710078495,0.5000756120134265,0.7021384263194789,0.7953130006150125
1216,sobol_screened,0.5038993601508146,False,False,2,ABNORMAL: ,6,12020,684,1.9303390389912167,0.5038993601508146,0.2552462841731312,0.0005726946315454762,512,504,True,0.0001953125,0.0005678559732433962,False,0.9670819947496057,0.1203538654372096,0.7137419870123267,0.8301733629778028,0.06917658355087042,0.2012775633484125,0.7175032617524266,0.24583768658339977,1.0,0.39931869789376184,0.9974357110878224,0.8426671732436359,0.004880975286320687,0.999783887528755,0.7552809230945086,0.255568654203277
1217,sobol_screened,0.5043644845751926,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,11955,657,0.07169373227316192,0.5043644845751926,0.0013318228228493651,0.0004745317879688789,512,500,True,1.220703125e-05,0.00047402111920675214,False,0.7039161277934909,0.3455779403448105,0.6040160050615668,0.8366036899387836,0.3162297736853361,0.8937647053971887,0.7228313889354467,0.17620190884917974,0.9999752499191821,0.043027689016113875,0.9968783366661693,0.8409964979440866,0.4979596921538169,3.386106867047507e-05,0.7564954131693206,0.2574188011108972
1218,sobol_screened,0.504633398176249,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,3472,2241,1.88866261607594,0.504633398176249,0.3767407597175916,0.0009612346302610162,65,51,False,1e-05,0.0009612346177392634,True,0.6268869750201702,0.6270217560231686,0.7713801627978683,0.7363027427345514,0.5147065408527851,0.7506316509097815,0.7289105104282498,0.19827985763549805,1.0,1.0,1.0,0.0,0.5308553814734127,0.8177251148774525,0.7499511922013007,0.2501440983345717
1219,sobol_screened,0.5073607481601766,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,3393,495,0.3232661103767354,0.5073607481601766,0.010748992871247911,0.0009612346097029822,153,139,False,1e-05,0.0009612345962315642,True,0.2662210017442703,0.5644329683855176,0.964163152500987,0.6817502761259675,0.927378686144948,0.41951717995107174,0.7541496064513922,0.8089616959914565,1.0,1.0,1.0,0.0,0.9308343971740437,0.5137728341026462,0.7500429666096644,0.7500304083768555
1220,sobol_screened,0.5075202478891923,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,1213,441,0.9351233559098073,0.5075202478891923,0.0005288329325234661,0.0005009882325931008,34,20,False,1e-05,0.0005010107695800883,True,0.1447355831041932,0.26844074204564095,0.749631823040545,0.8440767386928201,0.7494307672604918,0.21054575312882662,0.30090533569455147,0.6990485675632954,0.1647476353478126,0.2664621664698357,0.6862383561800147,0.7973908945642578,0.7374579305339777,0.24163587005981035,0.2540151402973838,0.7493217012830479
1221,sobol_screened,0.5080786315416717,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,11859,360,4.283943605669667,0.5080786315416717,0.4786919034673523,0.12358909713190043,512,504,True,0.0001953125,0.12356551977537832,False,0.09490661695599556,0.22554649226367474,0.4990404602140188,0.6834274875000119,0.2912029391154647,0.3973624147474766,0.20013119280338287,0.8125516884028912,0.07215727944397772,0.5170054778230662,0.6054718646268139,0.6902190350117676,0.5109907539584965,0.24662271873159053,0.2522679715853707,0.7659539548159228
1222,sobol_screened,0.5085744690823442,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,11742,576,2.7326469476400055,0.5085744690823442,0.0039396474015812874,0.001239664118618201,512,503,True,9.765625e-05,0.001239097864297567,False,0.868208953179419,0.9036992769688368,0.9580133818089962,0.6539262561127543,0.08857893012464046,0.4158129906281829,0.10156524274498224,0.2879384318366647,0.9405500962472614,1.0,0.9533842995829817,0.8299527354271279,0.13203762656542653,0.49997747003983256,0.15829361225924338,0.33831354290397586
1223,sobol_screened,0.5086310341221638,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,27,12742,999,0.9343357391308273,0.5086310341221638,0.00268689331810363,0.0005075398491895326,512,502,True,4.8828125e-05,0.0005064628814259859,False,0.7424805145710707,0.522140247747302,0.9508581571280956,0.6859326530247927,0.35193141270428896,0.1850453969091177,0.36742965038865805,0.8293319065123796,0.7706305972227283,0.7850807022930724,0.9943827369571239,0.8088622460570946,0.4996382939380033,1.567101798261028e-05,0.2617692909002057,0.7607626667361088
1224,sobol_screened,0.5090455323313741,False,False,2,ABNORMAL: ,7,13143,1629,99959872.64660141,0.5090455323313741,0.4012735385351914,0.004427451384116417,512,504,True,0.0001953125,0.004422499189883337,False,0.766339105553925,0.72760612051934,0.71195606328547,0.7660331791266799,0.5834278436377645,0.8652449566870928,0.22913748677819967,0.3354786094278097,0.8489868113190705,0.8930954191724823,0.9286848877017332,0.7805432434763538,0.5007991520556204,0.9999230886372177,0.3900943203393238,0.11022216667871179
1225,sobol_screened,0.5095061647907897,False,False,2,ABNORMAL: ,0,11704,189,2.3967325720368375,0.5095061647907897,0.5095061647907897,0.0006272017582028008,512,501,True,2.44140625e-05,0.0006230052098092338,False,0.643766300752759,0.5347707336768508,0.6760154031217098,0.7868707878515124,0.9234445448964834,0.07675783522427082,0.7736181253567338,0.29379095416516066,0.8416500990875513,0.9915736556426882,0.9946145339657839,0.8235814924028936,0.967778618674568,3.44152267194003e-06,0.7610092805548204,0.2596911943544751
1226,sobol_screened,0.5097283157818153,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,2789,855,0.876673406827102,0.5097283157818153,0.0001309718782199467,4.970386355473638e-07,85,71,False,1e-05,4.991499090865385e-07,True,0.7886430872604251,0.13217228185385466,0.7405714076012373,0.779743816703558,0.028921911492943764,0.013834241777658463,0.25333094969391823,0.7228594468906522,0.8073642468314113,0.04955696803641598,0.9957718338652259,0.8609107806286022,3.752502245299994e-05,3.868684988361792e-06,0.2562853928017453,0.7554497399587496
1227,sobol_screened,0.5125283547534296,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,40,3135,729,1.5487624615958864,0.5125283547534296,0.00114856972254917,0.001139604244319408,119,105,False,1e-05,0.00113960525756828,True,0.9559181928634644,0.3770973728969693,0.612165629863739,0.9278950560837984,0.29731052182614803,0.7358398325741291,0.7148188883438706,0.8109091185033321,1.0,0.0029229680297461315,1.0,0.8408813833530884,0.06149470985762458,0.7924515458265178,0.7526591900527071,0.7529042484834765
1228,sobol_screened,0.5137219685006801,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,12158,783,1.1420266096461666,0.5137219685006801,0.007251973796222039,0.00046250951065140446,512,501,True,2.44140625e-05,0.0004573007601630021,False,0.4917913833633065,0.7324791178107262,0.834453510120511,0.6939329877495766,0.7774986159056425,0.725831844843924,0.5909639364108443,0.9363985043019056,0.48690697864026056,0.6116065068222923,0.8828760475837301,0.7672113173224185,3.6236024881567804e-05,0.4999948076086427,0.6024538450676711,0.8927060116090927
1229,sobol_screened,0.5142375515570535,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,6847,1791,2.841871156299741,0.5142375515570535,0.13240896070658212,0.12840430347010534,239,225,False,1e-05,0.12840430356974275,True,0.05125021003186703,0.8808806594461203,0.32718272879719734,0.631292536854744,0.2600278276950121,0.29533031210303307,0.7714933296665549,0.24645659606903791,0.07124392933461143,0.99998779296875,0.611056901476959,0.6905700722862934,0.2526363654521275,0.25019181331845824,0.7497920264853195,0.24996229861784341
1230,sobol_screened,0.5143480333586572,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,3638,855,2.314171151429903,0.5143480333586572,0.42061474904388463,0.0009612346283390958,151,137,False,1e-05,0.0009612346119511676,True,0.3859574478119612,0.9249461414292455,0.8521316284313798,0.69315598718822,0.3812838541343808,0.6689516063779593,0.7292806236073375,0.29300518333911896,1.0,1.0,1.0,0.0,0.3564509329720959,0.5366711509324569,0.7499444138186724,0.25002255695829406
1231,sobol_screened,0.5165965650850404,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,1105,540,0.2104404350710566,0.5165965650850404,0.0009695369944839686,0.0009612345771754266,29,15,False,1e-05,0.0009612345749252998,True,0.8378577874973416,0.7411858765408397,0.9955425495281816,0.3050390714779496,0.2264270232990384,0.11794697586447,0.7487195543944836,0.29236448276787996,1.0,1.0,1.0,0.0,0.2426713385650918,0.9997970519903014,0.7500123675290234,0.2500025868992361
1232,sobol_screened,0.5168392443711858,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,12111,594,1.6628282533909409,0.5168392443711858,0.001741252984629627,0.0011083281571067508,512,500,True,1.220703125e-05,0.0011076357302903864,False,0.5484338589012623,0.7784100128337741,0.6324363797903061,0.7694920785725117,0.958885126747191,0.3202591361477971,0.6393671492114663,0.8612218461930752,0.5352231392139017,0.6216152330752084,0.9022738748463932,0.7771340399096353,0.9996578605936249,0.4999910316971057,0.6127033650378496,0.8867890374341795
1233,sobol_screened,0.5168466229739801,False,False,2,ABNORMAL: ,2,12003,540,2.366414171727114,0.5168466229739801,0.30848488081301423,0.0018784203062180266,512,502,True,4.8828125e-05,0.001876185252061465,False,0.8415867704898119,0.427152250893414,0.9177245683968067,0.7623641490936279,0.0010538240894675255,0.03444390930235386,0.7260453570634127,0.8174549611285329,0.832998421724927,0.44557272661936953,0.9552906097929351,0.8222790738676363,0.9957401742564075,0.999959223411691,0.836360848522208,0.6662913225641732
1234,sobol_screened,0.516956467250422,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,12204,702,0.39878381191200973,0.516956467250422,0.0236101307867255,0.002167056403488967,512,503,True,9.765625e-05,0.0021655703443545214,False,0.4142538011074066,0.26948163378983736,0.8799735819920897,0.7640848588198423,0.24099175445735455,0.7463225917890668,0.4088976513594389,0.07380693219602108,0.5638517268125836,0.5007367008389343,0.9253919292148014,0.7783437055651752,0.9990521785774256,6.807330731106731e-06,0.3725094971257823,0.1320626867087746
1235,sobol_screened,0.5170929363848021,True,False,2,ABNORMAL: ,1,10611,369,2.003618381840523,0.5170929363848021,0.4385772024562758,0.2896380168797931,461,447,False,1e-05,0.28963801980544945,True,0.3479503532871604,0.8573869410902262,0.7916279518976808,0.696705830283463,0.7647538753226399,0.25788560789078474,0.7675449792295694,0.27287019044160843,0.29686088578632547,0.709087966609062,0.6783211714920175,0.7246793642180748,0.9999900359524388,0.49999861108313753,0.9103536951830393,0.4345059221126325
1236,sobol_screened,0.519063736611936,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,28,8262,459,0.14059013064695802,0.519063736611936,0.0009693008435524482,0.0004063115727080986,344,330,False,1e-05,0.0004063152590670247,True,0.20240401197224855,0.20316103100776672,0.7194521240890026,0.7754391198977828,0.6878653140738606,0.2800443656742573,0.8744259076192975,0.6341908276081085,0.9114596262857536,0.007097268460330549,0.9464826421554238,0.8561431346848363,0.5265804271409698,0.9999747808478056,0.8361730537394738,0.6632955288031128
1237,sobol_screened,0.5191439286983307,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,2919,198,2.4316274801257185,0.5191439286983307,0.0019711898230771506,0.0009612345743896147,146,132,False,1e-05,0.000961234570955993,True,0.8065084554255009,0.4685401525348425,0.9995316211134195,0.5454098824411631,0.20867131743580103,0.3744614999741316,0.23865405842661858,0.19339381530880928,1.0,1.0,1.0,0.0,0.18451221334216725,0.389005361988022,0.24997841501779725,0.25002575608442
