lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_dGHZ,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_dGHZ,lbfgs_dGHZ,final_dGHZ,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_dGHZ,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,dGHZ_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0393,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,0.9979369834111963,3.141592653589793,1.8281885908422654e-08,0.0,4.096833246575444,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,1465001659,0.7852542364424473,2.3562089171626233,0.9999999999999998,0.0015290874326955263,0.999999991694284,0.9999999999999996,9.910523851981184e-07,-0.00025899998106238,0.0002589998347477529,-0.9999995380139781,-0.9999994709330258,2.3314683517128287e-15,2.220446049250313e-16,0.0009612345338894102,0.9999995044735054,0.9999999664595424,0.9999999664595424,1.1541458362182715,0.0009612346070655083,0.9999996249282861,0.9999990089472564,0.9999990089472567,0.9999990089472567,1.2182813253823515e-30,3.1831085689995372e-27,3.1831090364585253e-27,3.1843268503249196e-27,1.5909456112960655e-27,-3.140826070739303,0.9992351200591925,1.2182813253823515e-30,0.16654958145867635,0.5001294999905312,0.5001294999905315,0.16646334036336063,0.49987050000946887,0.4998705000094688,0.16654958145867635,1465,sobol_screened,0.6236930785683715,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,1786,486,2.163655346392277,0.6236930785683715,0.0009897154146228564,0.0009612346070655083,69,55,False,1e-05,0.0009612345945890119,True,0.5005619544535875,0.9608488399535418,0.9961560470983386,0.4184628212824464,0.1672780429944396,0.20686858613044024,0.13494017906486988,0.7225765157490969,1.0,1.0,1.0,0.0,0.15882660380410665,2.909652511367531e-09,0.24995418662733485,0.7500045922472672,393,0.0009607375684299609,True,1,204,0.0027581973997344716,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0394,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,0.033486023187040755,3.141592653589793,5.2933309065925895,0.0,3.1316499352621894,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,1160001070,2.356331819986122,2.3562446282862717,1.0,0.0015290874032818657,0.9999999724581969,1.0,0.14283376938250478,-0.00017438344748565981,0.00017438327427066191,-0.9999995380139606,-0.999999507604404,0.0,0.0,0.000961234547951606,0.9999995228091947,0.9999999847952367,0.9999999847952367,1.154145836210162,0.0009612346075181205,0.999999661599665,0.9999990456186171,0.9999990456186174,0.9999990456186174,3.170533144767113e-27,3.8825324917583877e-31,3.170534218549912e-27,3.170921398016289e-27,1.5850735195417675e-27,0.0011639880946138963,0.9997557937155938,3.170533144767113e-27,0.1667594477541057,0.5000871917237428,0.5000871917237428,0.16670128494681974,0.49991280827625717,0.49991280827625717,0.1667594477541057,1160,sobol_screened,0.45880881885952324,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,1199,270,0.07540165714101113,0.45880881885952324,0.0016535993940692236,0.0009612346075181205,46,32,False,1e-05,0.0009612345953048739,True,0.8448225865140557,0.6201404146850109,0.9948425153270364,0.41541137732565403,0.02647990919649601,0.833997112698853,0.2539601428434253,0.7684607375413179,1.0,1.0,1.0,0.0,0.00532946611470736,0.8424597792053143,0.7500437134310268,0.7500159594509713,394,0.0009607375688825731,True,3,197,0.000847292356873829,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0395,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,6.263168222931553,3.141592653589793,4.1072065402710916,0.0,3.0767288585824595,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,699003079,2.3560420428219797,0.7857395031290639,1.0,0.001529087127123384,0.999999791854738,1.0,0.11531195202968385,-0.00037778443750413615,0.000377784893749622,-0.9999995380137936,-0.99999939529254,0.0,0.0,0.000961234502389885,0.9999994666532606,0.9999999286392846,0.9999999286392846,1.1541458362364416,0.0009612346080568581,0.9999995492877949,0.9999989333068056,0.9999989333068057,0.9999989333068057,4.074308607170073e-31,3.187044528408515e-27,3.1870446591873427e-27,3.187451959269232e-27,1.593318679552727e-27,-3.1411874881462176,0.9997444353125358,4.074308607170073e-31,0.1666731469244258,0.5001888922187521,0.5001888922187521,0.16654718432485052,0.49981110778124793,0.499811107781248,0.1666731469244258,699,latin_hypercube,nan,True,False,2,ABNORMAL: ,2,3209,675,2.999552314028369,0.8545685119579792,0.47113588302185055,0.0009612346080568581,123,109,False,1e-05,0.0009612345923121198,True,0.9098195685068972,0.3674708672114622,0.5158081819652391,0.741098566564793,0.6349645046314467,0.9768346196762898,0.702562125848381,0.17796502884296195,1.0,1.0,1.0,0.0,0.9968141820956385,0.653682223183506,0.7499514744948901,0.2501086518111206,395,0.0009607375694213107,True,2,193,0.0006114302915930632,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0396,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,3.1360731345295756,3.141592653589793,6.273693724949014,0.0,6.277884898291598,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,1319004849,2.3563314877322963,0.7851849417482458,1.0,0.0015290872667320587,0.9999998831566934,1.0,0.00036119950670821557,0.00015244802991476458,-0.0001524483535075838,-0.9999995380138782,-0.9999995147734271,0.0,0.0,0.000961234551217009,0.9999995263937065,0.9999999883797496,0.9999999883797496,1.1541458362082786,0.0009612346082864195,0.9999996687686888,0.9999990527876372,0.9999990527876368,0.9999990527876368,1.281745058076865e-30,3.1875931603642497e-27,3.1875931603780537e-27,3.1888749054223266e-27,1.5931557076668904e-27,-3.141588490762614,0.9991961145656147,1.281745058076865e-30,0.16680147944284787,0.4999237759850427,0.499923775985043,0.16685220767745917,0.5000762240149574,0.5000762240149572,0.16680147944284787,1319,sobol_screened,0.5614081630589667,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,4978,1800,2.2035448990387647,0.5614081630589667,0.3474976177495658,0.0009612346082864195,158,144,False,1e-05,0.000961234590770351,True,0.9870491782203317,0.8900914872065187,0.6744186040014029,0.7813774570822716,0.7517550243064761,0.9485457856208086,0.6465329378843307,0.21665881853550673,1.0,1.0,1.0,0.0,0.49912154125807645,0.9984893677702412,0.7500436076713494,0.24993212944111043,396,0.0009607375696508722,True,2,193,0.0004351697334337952,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0397,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,6.274710931462366,3.141592653589793,3.7373504332729834,0.0,3.1020916154379483,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,1566004879,0.7855281165092688,2.355783181444021,1.0,0.0015290871184717777,0.9999997861967181,0.9999999999999998,0.1258978822692629,-0.0005627109233383165,0.0005627114234492692,-0.9999995380137885,-0.9999992213699238,0.0,2.220446049250313e-16,0.0009612344065867811,0.9999993796919422,0.9999998416779143,0.9999998416779143,1.1541458362917003,0.0009612346095386676,0.9999993753651358,0.9999987593842692,0.9999987593842694,0.9999987593842694,7.928866118445696e-31,3.1875362912305896e-27,3.187536312208997e-27,3.188329177842434e-27,1.59337172328778e-27,-3.1414303819205114,0.9995026450600225,7.928866118445696e-31,0.16670115067199542,0.5002813554616691,0.5002813554616692,0.1665135495307273,0.49971864453833076,0.4997186445383308,0.16670115067199542,1566,sobol_screened,0.6561731492554137,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,4970,1566,2.002000609306498,0.6561731492554137,0.40066990039660555,0.0009612346095386676,168,154,False,1e-05,0.0009612346005603189,True,0.3404667479917407,0.9687869446352124,0.792453677393496,0.5862462650984526,0.9881375301629305,0.5379311358556151,0.22977152187377214,0.7958281030878425,1.0,1.0,1.0,0.0,0.9986512612149865,0.5948177955220321,0.2500413653602328,0.7498690763591346,397,0.0009607375709031203,True,1,204,0.002622627245314496,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0398,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,2.467402527937833,3.141592653589793,5.597805959507076,0.0,5.6096123972860825,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,1413001888,2.3560889281758834,0.7858089775656062,1.0,0.001529087180151947,0.9999998265346134,1.0,0.03866431696810207,-0.0006105039387553912,0.0006105044158725148,-0.9999995380138257,-0.9999991652984752,2.275957200481571e-15,0.0,0.000961234368594509,0.9999993516562132,0.9999998136421617,0.9999998136421617,1.1541458363136128,0.0009612346096184844,0.9999993192936641,0.9999987033128468,0.9999987033128468,0.9999987033128468,7.30870581098874e-31,3.1881596553493088e-27,3.1881597658395315e-27,3.1888905259304075e-27,1.5937145028743276e-27,-3.1412202861810776,0.9995416838019782,7.30870581098874e-31,0.16680024447559844,0.5003052519693777,0.5003052519693776,0.16659675660447135,0.4996947480306223,0.4996947480306222,0.16680024447559844,1413,sobol_screened,0.6067452448606911,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,1997,612,99968171.12433006,0.6067452448606911,0.318288761249006,0.0009612346096184844,69,55,False,1e-05,0.0009612345958148116,True,0.14351538103073835,0.6981067005544901,0.8045469922944903,0.5853639524430037,0.24428306333720684,0.9240308376029134,0.8636616934090853,0.3007082613185048,1.0,1.0,1.0,0.0,0.3926993089187445,0.8909184889248212,0.7499663985665549,0.250130766211109,398,0.0009607375709829371,True,2,193,0.0006325092149311909,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0399,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,5.848605007741319,3.141592653589793,3.2281299224617617,0.0,2.6797558591091146,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,1219003266,2.3563294737776164,2.3562900209256816,0.9999999999999998,0.0015290873665249043,0.9999999484197014,0.9999999999999998,0.029200477456351587,-7.890579419683741e-05,7.890558120798863e-05,-0.9999995380139381,-0.9999995317878306,0.0,0.0,0.0009612345583459743,0.9999995349009083,0.9999999968869547,0.9999999968869547,1.1541458362041666,0.0009612346097029822,0.9999996857830938,0.9999990698020329,0.9999990698020333,0.9999990698020333,3.1736116627697037e-27,1.257504201077897e-30,3.173611780796545e-27,3.1748691669707816e-27,1.5861771973111543e-27,0.0003857709687250761,0.99920791307729,3.1736116627697037e-27,0.16652196275025533,0.5000394528970985,0.5000394528970986,0.1664957460271238,0.49996054710290166,0.49996054710290166,0.16652196275025533,1219,sobol_screened,0.5073607481601766,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,3393,495,0.3232661103767354,0.5073607481601766,0.010748992871247911,0.0009612346097029822,153,139,False,1e-05,0.0009612345962315642,True,0.2662210017442703,0.5644329683855176,0.964163152500987,0.6817502761259675,0.927378686144948,0.41951717995107174,0.7541496064513922,0.8089616959914565,1.0,1.0,1.0,0.0,0.9308343971740437,0.5137728341026462,0.7500429666096644,0.7500304083768555,399,0.0009607375710674348,True,3,197,0.0008616848009073202,False,"alpha_e in [pi/2,pi],alpha_p~3pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0400,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,1.2039083145083953,3.141592653589793,5.47907175507505,0.0,4.297105434880476,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,741005704,2.3560518371818757,0.7854485539803073,1.0,0.0015290874014291375,0.9999999712465405,1.0,0.0014003844628639758,0.00018452490346021477,-0.00018452472509322693,-0.9999995380139594,-0.9999995039645523,0.0,0.0,0.0009612345490628887,0.999999520989269,0.9999999829753128,0.9999999829753128,1.154145836209521,0.0009612346099176944,0.9999996579598165,0.9999990419787675,0.9999990419787675,0.9999990419787675,5.453971428607414e-31,3.1865255793828995e-27,3.1865267056113896e-27,3.1870709765257602e-27,1.5929912173485096e-27,-3.140403544805278,0.9996584507101478,5.453971428607414e-31,0.1666299190006664,0.4999077375482699,0.4999077375482698,0.16669142388087174,0.5000922624517301,0.5000922624517303,0.1666299190006664,741,latin_hypercube,nan,True,False,2,ABNORMAL: ,5,5831,603,2.886878867369143,0.9837791372987786,0.5708440010111479,0.0009612346099176944,276,262,False,1e-05,0.0009612345971770157,True,0.2513066317609227,0.6753480730409189,0.7022246334246047,0.41200363571010523,0.1267608377925878,0.1691444298869719,0.6798159483671922,0.43004950347448534,1.0,1.0,1.0,0.0,0.1916079592834433,0.8720213533753807,0.7499545921364739,0.2500160398206946,400,0.000960737571282147,True,2,193,0.0005188803401279486,False,"alpha_e in [pi/2,pi],alpha_p~pi/4","[pi/2,pi]",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0401,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,5.619757958453718,3.141592653589793,2.6631262524931487,0.0,2.4680302664566924,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,1622003177,0.7852598868134328,0.7853054628095241,1.0,0.0015290873669943968,0.9999999487267426,1.0,0.25065992856213537,-9.11520799508625e-05,9.115186653446683e-05,-0.9999995380139386,-0.9999995297052564,0.0,0.0,0.0009612345590752636,0.999999533859621,0.9999999958456685,0.9999999958456685,1.1541458362037458,0.0009612346111152971,0.9999996837005217,0.9999990677194593,0.9999990677194593,0.9999990677194593,3.174189140260702e-27,9.496601025178032e-31,3.1741893252896295e-27,3.1751388003632196e-27,1.5866199251080197e-27,0.0004829457695768585,0.9994019316110014,3.174189140260702e-27,0.16677416751017204,0.5000455760399755,0.5000455760399753,0.16674373244103957,0.4999544239600246,0.4999544239600248,0.16677416751017204,1622,sobol_screened,0.6705089993893045,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,3304,450,1.6843334185513494,0.6705089993893045,0.010937603111608303,0.0009612346111152971,148,134,False,1e-05,0.0009612345974771299,True,0.2422899128869176,0.6970640709623694,0.9952244646847248,0.39322450291365385,0.8762771263718605,0.27046289201825857,0.07075415551662445,0.09016140177845955,1.0,1.0,1.0,0.0,0.8944122580679275,0.4238497071620796,0.24995598519628015,0.24997049248640868,401,0.0009607375724797497,True,0,203,0.0005976027131240366,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0402,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,2.9092720887603822,3.141592653589793,4.086478323567262,0.0,6.0981622040723,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,1752001904,0.7855536026812717,2.355802318489499,1.0,0.0015290870725500234,0.9999997561645869,1.0,0.09285125157694243,-0.0004734645156611039,0.000473465021638364,-0.9999995380137608,-0.9999993138448737,0.0,0.0,0.0009612344650154689,0.9999994259294235,0.9999998879154304,0.9999998879154304,1.154145836257999,0.0009612346123229825,0.9999994678401183,0.9999988518591765,0.9999988518591766,0.9999988518591766,3.583143148587922e-31,3.1844580379464715e-27,3.1844591497962658e-27,3.18481635226133e-27,1.5920509736656009e-27,3.1404108111025124,0.9997756841051066,3.583143148587922e-31,0.16679580127160196,0.5002367322578306,0.5002367322578309,0.1666380110031305,0.4997632677421695,0.4997632677421692,0.16679580127160196,1752,sobol_screened,0.697558102461045,True,False,2,ABNORMAL: ,2,1992,450,6.010569276434169,0.697558102461045,0.46144306060160023,0.0009612346123229825,79,65,False,1e-05,0.0009612346021700448,True,0.8368541030213237,0.9490828877314925,0.9749351134523749,0.6004231376573443,0.3747469652444124,0.20935015007853508,0.20454004406929016,0.6311015021055937,1.0,1.0,1.0,0.0,0.46302503372549814,0.6503832250336115,0.25004947786074233,0.7498751678699026,402,0.0009607375736874351,True,1,204,0.0026288581722291953,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0403,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,3.0099286505659335,3.141592653589793,5.727566737057874,0.0,6.174099477244037,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,1786004039,0.7852519414466382,0.7851820551773415,0.9999999999999998,0.0015290872521205709,0.999999873601002,0.9999999999999996,0.1720153556390399,0.00013977234720335963,-0.00013977268198633874,-0.9999995380138691,-0.9999995184775132,0.0,0.0,0.0009612345580242491,0.9999995282457498,0.9999999902317986,0.9999999902317986,1.154145836204352,0.0009612346138244044,0.9999996724727823,0.9999990564917222,0.9999990564917218,0.9999990564917218,3.174062377477332e-27,9.32444465347737e-31,3.174062377684312e-27,3.17499482194268e-27,1.586564966712972e-27,-1.615288070354069e-05,0.9994126325801077,3.174062377477332e-27,0.1667144518132891,0.49993011382639835,0.49993011382639846,0.1667610010337056,0.5000698861736017,0.5000698861736017,0.1667144518132891,1786,sobol_screened,0.7054121542743468,True,False,2,ABNORMAL: ,4,4168,918,99958818.34713121,0.7054121542743468,0.411816533237649,0.0009612346138244044,159,145,False,1e-05,0.000961234595290864,True,0.888146267272532,0.6248481199145317,0.6579236434772611,0.6238403804600239,0.713486572727561,0.7285326197743416,0.285563662648201,0.19832517579197884,1.0,1.0,1.0,0.0,0.4790450230914865,0.9115705580914786,0.2499534561074801,0.24993121061705445,403,0.0009607375751888571,True,0,203,0.0005586400561558187,False,"alpha_e in [0,pi/2),alpha_p~pi/4","[0,pi/2)",GHZ alpha_e boundary regions
muon,gradient_local_minimum_0404,gradient,gradient,gradient,0.1056583755,25.0,5.0,2.41081774686785,2.28683858834529,0.0,0.0,3.141592653589793,0.0,0.1195538859762435,3.141592653589793,3.06117316798378,3.141592653589793,6.088016321062145,0.0,6.209079489406438,1.0,23.20549476970599,0.9980984615210714,-22.05471946713931,0.0017012375415423329,0.00031172928410215896,0.9240542086400616,0.964358222924702,3.141592653589793,180.0,0.00027667427656713484,0.5756643255599634,0.00027667427656713484,0.5756643255599634,False,,gradient,853002776,0.7852353625506966,2.35655735079343,1.0,0.0015290870840785693,0.9999997637040817,1.0,0.13218417805004296,0.00040011920988497485,-0.0004001196955816799,-0.9999995380137678,-0.9999993779181914,2.275957200481571e-15,0.0,0.0009612345003142675,0.9999994579660855,0.9999999199521115,0.9999999199521115,1.1541458362376376,0.0009612346142848976,0.9999995319134519,0.9999989159324647,0.9999989159324648,0.9999989159324648,1.1272717719912062e-30,3.1876574932224998e-27,3.1876574946077837e-27,3.188784764994491e-27,1.593265112110538e-27,-3.141550953178307,0.9992929780654485,1.1272717719912062e-30,0.16645177673625272,0.49979994039505754,0.4997999403950575,0.16658524628535204,0.5002000596049425,0.5002000596049425,0.16645177673625272,853,latin_hypercube,nan,True,False,2,ABNORMAL: ,10,2905,792,2.3386550076221746,1.1568207846662966,0.5671941918574309,0.0009612346142848976,101,87,False,1e-05,0.0009612345983908976,True,0.7498117406134384,0.5996946068993987,0.2673510909743654,0.06514804905345857,0.607401334221557,0.9494245510755112,0.6415476848136393,0.892219790512068,1.0,1.0,1.0,0.0,0.4872008413448955,0.9689378911211758,0.24994817888099985,0.7501155021166319,404,0.0009607375756493503,True,1,204,0.0028691947793021465,False,"alpha_e in [0,pi/2),alpha_p~3pi/4","[0,pi/2)",GHZ alpha_e boundary regions
