local_minimum_id,contour_status,contour_file,contour_point_count,configured_direction_count,contour_delta
720,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0720_contour_samples.csv,595,1536,0.05
721,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0721_contour_samples.csv,588,1536,0.05
722,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0722_contour_samples.csv,720,1536,0.05
723,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0723_contour_samples.csv,530,1536,0.05
724,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0724_contour_samples.csv,329,1536,0.05
725,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0725_contour_samples.csv,734,1536,0.05
726,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0726_contour_samples.csv,460,1536,0.05
727,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0727_contour_samples.csv,982,1536,0.05
728,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0728_contour_samples.csv,737,1536,0.05
729,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0729_contour_samples.csv,737,1536,0.05
730,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0730_contour_samples.csv,555,1536,0.05
731,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0731_contour_samples.csv,300,1536,0.05
732,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0732_contour_samples.csv,725,1536,0.05
733,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0733_contour_samples.csv,553,1536,0.05
734,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0734_contour_samples.csv,678,1536,0.05
735,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0735_contour_samples.csv,457,1536,0.05
736,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0736_contour_samples.csv,526,1536,0.05
737,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0737_contour_samples.csv,385,1536,0.05
738,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0738_contour_samples.csv,504,1536,0.05
739,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0739_contour_samples.csv,259,1536,0.05
740,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0740_contour_samples.csv,399,1536,0.05
741,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0741_contour_samples.csv,682,1536,0.05
742,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0742_contour_samples.csv,537,1536,0.05
743,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0743_contour_samples.csv,675,1536,0.05
744,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0744_contour_samples.csv,827,1536,0.05
745,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0745_contour_samples.csv,526,1536,0.05
746,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0746_contour_samples.csv,714,1536,0.05
747,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0747_contour_samples.csv,511,1536,0.05
748,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0748_contour_samples.csv,964,1536,0.05
749,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0749_contour_samples.csv,357,1536,0.05
750,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0750_contour_samples.csv,746,1536,0.05
751,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0751_contour_samples.csv,378,1536,0.05
752,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0752_contour_samples.csv,396,1536,0.05
753,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0753_contour_samples.csv,737,1536,0.05
754,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0754_contour_samples.csv,429,1536,0.05
755,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0755_contour_samples.csv,594,1536,0.05
756,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0756_contour_samples.csv,1096,1536,0.05
757,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0757_contour_samples.csv,578,1536,0.05
758,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0758_contour_samples.csv,826,1536,0.05
759,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0759_contour_samples.csv,832,1536,0.05
760,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0760_contour_samples.csv,759,1536,0.05
761,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0761_contour_samples.csv,732,1536,0.05
762,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0762_contour_samples.csv,720,1536,0.05
763,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0763_contour_samples.csv,445,1536,0.05
764,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0764_contour_samples.csv,1168,1536,0.05
765,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0765_contour_samples.csv,547,1536,0.05
766,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0766_contour_samples.csv,374,1536,0.05
767,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0767_contour_samples.csv,522,1536,0.05
768,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0768_contour_samples.csv,692,1536,0.05
769,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0769_contour_samples.csv,372,1536,0.05
770,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0770_contour_samples.csv,405,1536,0.05
771,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0771_contour_samples.csv,722,1536,0.05
772,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0772_contour_samples.csv,269,1536,0.05
773,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0773_contour_samples.csv,706,1536,0.05
774,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0774_contour_samples.csv,712,1536,0.05
775,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0775_contour_samples.csv,1050,1536,0.05
776,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0776_contour_samples.csv,567,1536,0.05
777,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0777_contour_samples.csv,711,1536,0.05
778,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0778_contour_samples.csv,667,1536,0.05
779,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0779_contour_samples.csv,1101,1536,0.05
780,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0780_contour_samples.csv,680,1536,0.05
781,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0781_contour_samples.csv,289,1536,0.05
782,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0782_contour_samples.csv,596,1536,0.05
783,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0783_contour_samples.csv,715,1536,0.05
784,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0784_contour_samples.csv,385,1536,0.05
785,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0785_contour_samples.csv,710,1536,0.05
786,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0786_contour_samples.csv,719,1536,0.05
787,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0787_contour_samples.csv,582,1536,0.05
788,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0788_contour_samples.csv,392,1536,0.05
789,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0789_contour_samples.csv,707,1536,0.05
790,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0790_contour_samples.csv,720,1536,0.05
791,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0791_contour_samples.csv,736,1536,0.05
792,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0792_contour_samples.csv,774,1536,0.05
793,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0793_contour_samples.csv,524,1536,0.05
794,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0794_contour_samples.csv,433,1536,0.05
795,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0795_contour_samples.csv,759,1536,0.05
796,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0796_contour_samples.csv,728,1536,0.05
797,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0797_contour_samples.csv,727,1536,0.05
798,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0798_contour_samples.csv,1472,1536,0.05
799,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0799_contour_samples.csv,476,1536,0.05
800,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0800_contour_samples.csv,448,1536,0.05
801,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0801_contour_samples.csv,734,1536,0.05
802,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0802_contour_samples.csv,526,1536,0.05
803,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0803_contour_samples.csv,751,1536,0.05
804,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0804_contour_samples.csv,426,1536,0.05
805,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0805_contour_samples.csv,715,1536,0.05
806,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0806_contour_samples.csv,395,1536,0.05
807,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0807_contour_samples.csv,448,1536,0.05
808,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0808_contour_samples.csv,436,1536,0.05
809,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0809_contour_samples.csv,747,1536,0.05
810,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0810_contour_samples.csv,737,1536,0.05
811,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0811_contour_samples.csv,1530,1536,0.05
812,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0812_contour_samples.csv,729,1536,0.05
813,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0813_contour_samples.csv,486,1536,0.05
814,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0814_contour_samples.csv,444,1536,0.05
815,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0815_contour_samples.csv,713,1536,0.05
816,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0816_contour_samples.csv,948,1536,0.05
817,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0817_contour_samples.csv,583,1536,0.05
818,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0818_contour_samples.csv,353,1536,0.05
819,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0819_contour_samples.csv,635,1536,0.05
820,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0820_contour_samples.csv,476,1536,0.05
821,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0821_contour_samples.csv,705,1536,0.05
822,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0822_contour_samples.csv,1326,1536,0.05
823,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0823_contour_samples.csv,872,1536,0.05
824,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0824_contour_samples.csv,747,1536,0.05
825,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0825_contour_samples.csv,744,1536,0.05
826,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0826_contour_samples.csv,570,1536,0.05
827,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0827_contour_samples.csv,630,1536,0.05
828,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0828_contour_samples.csv,810,1536,0.05
829,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0829_contour_samples.csv,557,1536,0.05
830,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0830_contour_samples.csv,983,1536,0.05
831,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0831_contour_samples.csv,1358,1536,0.05
832,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0832_contour_samples.csv,340,1536,0.05
833,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0833_contour_samples.csv,759,1536,0.05
834,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0834_contour_samples.csv,1020,1536,0.05
835,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0835_contour_samples.csv,702,1536,0.05
836,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0836_contour_samples.csv,740,1536,0.05
837,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0837_contour_samples.csv,833,1536,0.05
838,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0838_contour_samples.csv,765,1536,0.05
839,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0839_contour_samples.csv,684,1536,0.05
840,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0840_contour_samples.csv,426,1536,0.05
841,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0841_contour_samples.csv,738,1536,0.05
842,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0842_contour_samples.csv,616,1536,0.05
843,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0843_contour_samples.csv,754,1536,0.05
844,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0844_contour_samples.csv,703,1536,0.05
845,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0845_contour_samples.csv,1048,1536,0.05
846,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0846_contour_samples.csv,803,1536,0.05
847,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0847_contour_samples.csv,499,1536,0.05
848,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0848_contour_samples.csv,1107,1536,0.05
849,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0849_contour_samples.csv,527,1536,0.05
850,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0850_contour_samples.csv,383,1536,0.05
851,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0851_contour_samples.csv,630,1536,0.05
852,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0852_contour_samples.csv,526,1536,0.05
853,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0853_contour_samples.csv,724,1536,0.05
854,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0854_contour_samples.csv,818,1536,0.05
855,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0855_contour_samples.csv,1513,1536,0.05
856,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0856_contour_samples.csv,391,1536,0.05
857,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0857_contour_samples.csv,758,1536,0.05
858,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0858_contour_samples.csv,368,1536,0.05
859,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0859_contour_samples.csv,488,1536,0.05
860,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0860_contour_samples.csv,513,1536,0.05
861,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0861_contour_samples.csv,776,1536,0.05
862,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0862_contour_samples.csv,1524,1536,0.05
863,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0863_contour_samples.csv,379,1536,0.05
864,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0864_contour_samples.csv,724,1536,0.05
865,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0865_contour_samples.csv,751,1536,0.05
866,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0866_contour_samples.csv,707,1536,0.05
867,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0867_contour_samples.csv,391,1536,0.05
868,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0868_contour_samples.csv,483,1536,0.05
869,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0869_contour_samples.csv,759,1536,0.05
870,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0870_contour_samples.csv,550,1536,0.05
871,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0871_contour_samples.csv,612,1536,0.05
872,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0872_contour_samples.csv,1357,1536,0.05
873,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0873_contour_samples.csv,707,1536,0.05
874,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0874_contour_samples.csv,748,1536,0.05
875,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0875_contour_samples.csv,400,1536,0.05
876,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0876_contour_samples.csv,393,1536,0.05
877,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0877_contour_samples.csv,724,1536,0.05
878,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0878_contour_samples.csv,392,1536,0.05
879,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0879_contour_samples.csv,704,1536,0.05
880,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0880_contour_samples.csv,532,1536,0.05
881,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0881_contour_samples.csv,674,1536,0.05
882,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0882_contour_samples.csv,532,1536,0.05
883,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0883_contour_samples.csv,1276,1536,0.05
884,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0884_contour_samples.csv,652,1536,0.05
885,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0885_contour_samples.csv,391,1536,0.05
886,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0886_contour_samples.csv,651,1536,0.05
887,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0887_contour_samples.csv,459,1536,0.05
888,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0888_contour_samples.csv,403,1536,0.05
889,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0889_contour_samples.csv,717,1536,0.05
890,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0890_contour_samples.csv,729,1536,0.05
891,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0891_contour_samples.csv,715,1536,0.05
892,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0892_contour_samples.csv,956,1536,0.05
893,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0893_contour_samples.csv,384,1536,0.05
894,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0894_contour_samples.csv,768,1536,0.05
895,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0895_contour_samples.csv,557,1536,0.05
896,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0896_contour_samples.csv,902,1536,0.05
897,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0897_contour_samples.csv,722,1536,0.05
898,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0898_contour_samples.csv,891,1536,0.05
899,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0899_contour_samples.csv,691,1536,0.05
900,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0900_contour_samples.csv,774,1536,0.05
901,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0901_contour_samples.csv,752,1536,0.05
902,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0902_contour_samples.csv,793,1536,0.05
903,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0903_contour_samples.csv,738,1536,0.05
904,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0904_contour_samples.csv,769,1536,0.05
905,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0905_contour_samples.csv,734,1536,0.05
906,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0906_contour_samples.csv,413,1536,0.05
907,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0907_contour_samples.csv,730,1536,0.05
908,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0908_contour_samples.csv,573,1536,0.05
909,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0909_contour_samples.csv,1279,1536,0.05
910,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0910_contour_samples.csv,414,1536,0.05
911,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0911_contour_samples.csv,566,1536,0.05
912,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0912_contour_samples.csv,556,1536,0.05
913,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0913_contour_samples.csv,721,1536,0.05
914,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0914_contour_samples.csv,773,1536,0.05
915,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0915_contour_samples.csv,761,1536,0.05
916,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0916_contour_samples.csv,394,1536,0.05
917,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0917_contour_samples.csv,610,1536,0.05
918,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0918_contour_samples.csv,1440,1536,0.05
919,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0919_contour_samples.csv,687,1536,0.05
920,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0920_contour_samples.csv,789,1536,0.05
921,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0921_contour_samples.csv,739,1536,0.05
922,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0922_contour_samples.csv,740,1536,0.05
923,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0923_contour_samples.csv,726,1536,0.05
924,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0924_contour_samples.csv,418,1536,0.05
925,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0925_contour_samples.csv,715,1536,0.05
926,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0926_contour_samples.csv,436,1536,0.05
927,complete,Output\GradientPhaseSpaceScan\muon\Data\CEP\contour\local_minima\local_minimum_0927_contour_samples.csv,751,1536,0.05
