rank_group,rank,rank_value,rank_observable,rank_spin_case,kinematic_point,s_regime,theta_in_regime,qOut_regime,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_rad,theta_e_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,squared_amplitude_M2,unpolarized_C_e_p,unpolarized_C_e_gamma,unpolarized_C_p_gamma,unpolarized_M_e,unpolarized_M_p,unpolarized_M_gamma,unpolarized_F3,longitudinal_polarized_C_e_p,longitudinal_polarized_C_e_gamma,longitudinal_polarized_C_p_gamma,longitudinal_polarized_M_e,longitudinal_polarized_M_p,longitudinal_polarized_M_gamma,longitudinal_polarized_F3,Tx_C_e_p,Tx_C_e_gamma,Tx_C_p_gamma,Tx_M_e,Tx_M_p,Tx_M_gamma,Tx_F3,Ty_C_e_p,Ty_C_e_gamma,Ty_C_p_gamma,Ty_M_e,Ty_M_p,Ty_M_gamma,Ty_F3,double_transverse_C_e_p,double_transverse_C_e_gamma,double_transverse_C_p_gamma,double_transverse_M_e,double_transverse_M_p,double_transverse_M_gamma,double_transverse_F3
Tx_C_e_gamma,28,8.4033024070280371e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.3261220584806876e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.7016960206944711e+00,4.8432886742842642e+00,4.9741883681838388e+00,1.0185531641839192e+00,5.7672440813672537e-02,-9.8307277909945062e-02,7.9422512370308296e-01,1.3325768907830158e+00,1.7522294077809068e+01,7.2059692145681642e-01,8.8082384148187554e-01,5.0467488611411717e+01,3.6411441702445646e-02,4.9653438483937762e-01,3.6411441702445646e-02,4.9653438483937762e-01,False,1.8813009342005597e+06,1.1050301425654624e-17,1.3054239651861472e-16,1.8134492039759969e-03,4.4408920985006271e-16,3.6062859165583521e-12,3.6062859165583521e-12,4.4127580123401078e-11,-4.3414941283812354e-18,-8.1653700868889345e-16,-4.8416593849603803e-03,4.4408920985006360e-16,-6.0424570201210415e-11,-6.0424570201210415e-11,4.4127580123401078e-11,4.6911524299144821e-03,8.4033024070280371e-01,3.9715206648962128e-03,2.2241674954892598e-04,2.2240864377456320e-04,2.2241677166797186e-04,1.5653722061863488e-02,4.6911466033221745e-03,8.4033024424228564e-01,3.9715245052406025e-03,2.2241085554797202e-04,2.2240866793736560e-04,2.2241079249693947e-04,1.5653722061863488e-02,3.3648534891546122e-02,8.4033028517648256e-01,2.8612626080453483e-02,1.0656607564235809e-02,1.0656607802209915e-02,1.0656607802207230e-02,1.0960382227200534e-01
Tx_C_e_gamma,29,8.3898182366548602e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.4046977314032683e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.1780972450961720e+00,4.3196898986859651e+00,4.8432886742842642e+00,7.0414809367234654e-03,4.0501895830037231e-04,-8.9045594003906181e-01,2.6320658995503265e-01,3.1763754582217757e-01,1.8258361373573297e+01,7.0935835392284774e-01,4.5961942413566953e-01,2.6334253185207189e+01,5.7020796650895234e-01,1.2850073695776368e-01,5.7020796650895234e-01,1.2850073695776368e-01,False,7.2375168802656481e+03,2.4766773928711930e-19,6.0070589341473658e-17,1.8866209730954479e-02,-3.6085370431410523e-33,9.5420833452590503e-11,9.5421055497195428e-11,0.0000000000000000e+00,-8.2195792547233003e-18,-2.2984092304659276e-17,-3.0987358739774373e-03,3.3612373718570168e-33,2.0931401848323788e-11,2.0931623892928714e-11,0.0000000000000000e+00,2.9639895235287358e-03,8.3898182366548602e-01,2.0309614412491704e-02,1.3809038797860662e-03,1.3809020372266580e-03,1.3809045821111909e-03,4.1158948032558186e-02,2.9639978520122276e-03,8.3898182452970937e-01,2.0309616069010026e-02,1.3809023802795473e-03,1.3809019205690135e-03,1.3809030646893463e-03,4.1158948032558186e-02,5.5685295071108455e-03,8.3898181983905551e-01,3.8072669814734179e-02,4.8484610521595251e-03,4.8484480396959627e-03,4.8484612706976996e-03,7.7285325236626928e-02
Tx_C_e_gamma,30,8.3898181999496269e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.4046977314032683e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.9634954084936203e+00,5.1050880620834134e+00,4.5814892864851142e+00,7.0414809367222442e-03,4.0501895830030249e-04,-8.9045594003905759e-01,2.6320658995503382e-01,3.1763754582217946e-01,1.8258361373573290e+01,7.0935835392284718e-01,4.5961942413567380e-01,2.6334253185207434e+01,5.7020796650895278e-01,1.2850073695776620e-01,5.7020796650895278e-01,1.2850073695776620e-01,False,7.2375168802655680e+03,9.7958555564316068e-18,7.0954935826137712e-17,1.8866212259839851e-02,2.2204460492503131e-16,-1.3655526362454928e-16,3.0747973611688906e-16,3.2461919566405470e-10,-6.0621881291458437e-18,3.9153898292991917e-17,-3.0987350407364195e-03,2.2204460492503131e-16,3.5084782301630923e-16,3.5073940279906068e-16,3.2461919566405470e-10,2.9639937458681730e-03,8.3898181999496269e-01,2.0309610175917165e-02,1.3809100137607278e-03,1.3809021842832953e-03,1.3809109132022033e-03,4.1158948032560545e-02,2.9639944658670465e-03,8.3898181880838130e-01,2.0309612887571236e-02,1.3809120005328079e-03,1.3809020698696468e-03,1.3809127940973653e-03,4.1158948032558068e-02,5.5685294652835287e-03,8.3898182775698360e-01,3.8072667082584333e-02,4.8484477666294046e-03,4.8484482482027110e-03,4.8484481927421998e-03,7.7285325236629468e-02
Tx_C_e_gamma,31,8.3521847595932097e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.3261220584806876e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.4398966328953211e+00,4.5814892864851142e+00,4.9741883681838388e+00,4.4342489561325105e-01,2.5952718037736678e-02,-9.8307277909946533e-02,7.9422512370308052e-01,1.3325768907830109e+00,1.7522294077809068e+01,6.9713077663502077e-01,8.8082384148187554e-01,5.0467488611411717e+01,3.2397557598778048e-01,4.9653438483937762e-01,3.2397557598778048e-01,4.9653438483937762e-01,False,2.1221527520611114e+05,2.2973394211186496e-18,1.6761713893446316e-16,1.4946773152067381e-02,-2.8100783032990954e-32,1.8056439291891727e-11,1.8055995202681877e-11,0.0000000000000000e+00,-5.1459753059418665e-18,1.2613311570420582e-16,5.4546785951264144e-03,-2.6324455915496350e-32,-8.3296175404194706e-11,-8.3296397462352158e-11,0.0000000000000000e+00,2.9949429171999631e-03,8.3521847595932097e-01,1.2469080598733849e-02,1.7397031745691738e-04,1.7396515088872580e-04,1.7397047592724655e-04,1.7743583180099089e-02,2.9949436676789450e-03,8.3521847347424794e-01,1.2469081992781674e-02,1.7397446411948625e-04,1.7396511162800642e-04,1.7397459231989509e-04,1.7743583180087417e-02,2.2566843847020925e-02,8.3521862598620922e-01,8.5649448069750139e-02,7.8871092014297650e-03,7.8870981629457632e-03,7.8871089579469686e-03,1.2158336288147333e-01
Tx_C_e_gamma,32,8.3521847032953012e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.3261220584806876e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.7016960206944711e+00,4.8432886742842642e+00,4.4505895925855397e+00,4.4342489561325715e-01,2.5952718037737049e-02,-9.8307277909945062e-02,7.9422512370308296e-01,1.3325768907830158e+00,1.7522294077809050e+01,6.9713077663502032e-01,8.8082384148187876e-01,5.0467488611411902e+01,3.2397557598778032e-01,4.9653438483938173e-01,3.2397557598778032e-01,4.9653438483938173e-01,False,2.1221527520611184e+05,1.0453140015213775e-17,1.9108193295409946e-16,1.4946773539057561e-02,-3.6621573237652626e-32,6.4879303101825214e-12,6.4879303101825214e-12,0.0000000000000000e+00,1.9424296648664580e-18,3.0717682670535563e-18,5.4546742921170281e-03,-2.2204460492503131e-16,-5.8281575637635086e-12,-5.8290457421832087e-12,-1.6332466691551360e-10,2.9949452367620394e-03,8.3521847032953012e-01,1.2469080567521397e-02,1.7397970777188743e-04,1.7396513777274552e-04,1.7397988091403973e-04,1.7743583180087504e-02,2.9949479116868055e-03,8.3521847744799904e-01,1.2469078344347883e-02,1.7396780079603769e-04,1.7396517719275241e-04,1.7396804540244999e-04,1.7743583180104959e-02,2.2566848006051431e-02,8.3521863259433526e-01,8.5649443028863848e-02,7.8870979752557746e-03,7.8870988387320425e-03,7.8870987829838327e-03,1.2158336288147502e-01
Tx_C_e_gamma,33,8.3484630246512925e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.4046977314032683e+00,1.7500000000000000e+00,1.5707949999999999e+00,2.4870941840919194e+00,5.6286868376817125e+00,4.8432886742842642e+00,2.3401386809760090e+00,1.1867637807071105e-01,-4.5762971257448823e+00,3.4094774738053564e-02,1.9307290668509555e-02,1.8258361373573297e+01,8.0455241718027015e-01,4.5961942413566953e-01,2.6334253185207189e+01,1.2465799593422200e+00,1.2850073695776368e-01,1.2465799593422200e+00,1.2850073695776368e-01,False,9.5955656110499632e+00,4.4826296145856647e-18,6.2101134290314138e-18,1.5112010465054856e-02,-5.8659477062996730e-35,2.1539154140826078e-11,2.1538932096221153e-11,0.0000000000000000e+00,-6.8733814811515420e-18,-1.9407692344219092e-17,-1.3974961046282130e-02,7.2657148357949675e-34,-2.8838280830174867e-11,-2.8838502874779792e-11,0.0000000000000000e+00,8.5173256989271112e-02,8.3484630246512925e-01,2.0286708698235092e-02,1.1332201211464388e-02,1.1332186286351457e-02,1.1332200557800789e-02,1.3380249636446981e-01,8.5173260164051579e-02,8.3484630828851036e-01,2.0286708942932115e-02,1.1332190947395349e-02,1.1332185735610468e-02,1.1332190824616171e-02,1.3380249636446970e-01,1.7534512493119644e-01,8.3484694024235218e-01,4.2208866227578204e-02,4.8257155262419471e-02,4.8257148637678653e-02,4.8257153995857872e-02,2.8207671729490114e-01
Tx_C_e_gamma,34,8.3484629798171539e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.4046977314032683e+00,1.7500000000000000e+00,1.5707949999999999e+00,6.5449846949787327e-01,3.7960911230876664e+00,4.5814892864851142e+00,2.3401386809760214e+00,1.1867637807071163e-01,-4.5762971257448877e+00,3.4094774738053502e-02,1.9307290668509506e-02,1.8258361373573290e+01,8.0455241718027060e-01,4.5961942413567380e-01,2.6334253185207434e+01,1.2465799593422180e+00,1.2850073695776620e-01,1.2465799593422180e+00,1.2850073695776620e-01,False,9.5955656110497269e+00,9.4156890822692444e-18,6.9488927788675444e-17,1.5112005894473974e-02,-4.9173662861137145e-33,1.5967957734059138e-10,1.5967935529598645e-10,0.0000000000000000e+00,-6.6701864335369309e-18,-4.0008133081576189e-18,-1.3974964589872662e-02,7.4213115147585267e-34,4.9557621298757654e-11,4.9557843234942361e-11,0.0000000000000000e+00,8.5173250750373145e-02,8.3484629798171539e-01,2.0286713519790417e-02,1.1332209760162693e-02,1.1332187153499160e-02,1.1332207848096226e-02,1.3380249636447056e-01,8.5173257583565032e-02,8.3484629523997567e-01,2.0286708714042700e-02,1.1332213174014449e-02,1.1332186184474190e-02,1.1332212620944169e-02,1.3380249636446978e-01,1.7534511731585634e-01,8.3484694443795660e-01,4.2208870736584331e-02,4.8257150927670356e-02,4.8257150927664250e-02,4.8257146609843385e-02,2.8207671729490202e-01
Tx_C_e_gamma,35,8.3322770954070291e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.3261220584806876e+00,1.7500000000000000e+00,1.5707949999999999e+00,6.5449846949787327e-01,3.7960911230876664e+00,4.4505895925855397e+00,3.6622331354041666e+00,1.8036396317776474e-01,-4.4281780137834978e+00,3.5934482976260014e-02,2.0749007526245131e-02,1.7522294077809050e+01,8.2846325399044718e-01,8.8082384148187876e-01,5.0467488611411902e+01,8.7950682402910163e-01,4.9653438483938173e-01,8.7950682402910163e-01,4.9653438483938173e-01,False,3.9541678725431524e+00,5.1000265008549164e-18,3.6117504749887411e-17,2.2566311013562549e-02,-1.3304844196675621e-33,1.0983115675614052e-10,1.0983115675614052e-10,0.0000000000000000e+00,-4.2862717003298796e-18,-4.3861495429626173e-18,-2.7290195413358278e-02,3.9816418532871138e-34,-1.3770818730121648e-10,-1.3770863139042633e-10,0.0000000000000000e+00,1.0214859850776919e-01,8.3322770954070291e-01,3.2111729121582708e-02,1.3162325228840643e-02,1.3162325439917341e-02,1.3162325241066954e-02,1.5227137234496094e-01,1.0214859688071745e-01,8.3322770954070480e-01,3.2111727174983326e-02,1.3162325561239641e-02,1.3162325897336789e-02,1.3162325366081074e-02,1.5227137234496083e-01,2.1500959154888669e-01,8.3323076823925679e-01,6.8814395411715357e-02,5.8891204959132470e-02,5.8891204959125656e-02,5.8891203538050510e-02,3.3084003397634393e-01
Tx_C_e_gamma,36,8.3322770954069836e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.3261220584806876e+00,1.7500000000000000e+00,1.5707949999999999e+00,2.4870941840919194e+00,5.6286868376817125e+00,4.9741883681838388e+00,3.6622331354041511e+00,1.8036396317776399e-01,-4.4281780137834934e+00,3.5934482976260076e-02,2.0749007526245179e-02,1.7522294077809068e+01,8.2846325399044707e-01,8.8082384148187554e-01,5.0467488611411717e+01,8.7950682402910363e-01,4.9653438483937762e-01,8.7950682402910363e-01,4.9653438483937762e-01,False,3.9541678725431941e+00,4.3454578468119122e-18,2.2428219364422474e-17,2.2566305398124643e-02,-5.2190802775707444e-34,3.6327056174376843e-10,3.6327056174376843e-10,0.0000000000000000e+00,-3.3235769033872253e-18,-4.9442237003980785e-18,-2.7290199186374240e-02,-4.4408920985006271e-16,-6.7981999695397588e-11,-6.7983109918422213e-11,-1.2131830774328260e-09,1.0214859364668813e-01,8.3322770954069836e-01,3.2111727540455312e-02,1.3162326221954013e-02,1.3162326534568020e-02,1.3162325342620525e-02,1.5227137234496099e-01,1.0214859193803416e-01,8.3322770954070036e-01,3.2111727863001607e-02,1.3162326571023786e-02,1.3162326862926179e-02,1.3162325321902157e-02,1.5227137234496099e-01,2.1500959149145848e-01,8.3323076634088333e-01,6.8814391085737364e-02,5.8891208147394014e-02,5.8891205579199100e-02,5.8891207296995353e-02,3.3084003397634293e-01
Tx_C_e_gamma,37,8.3294586448986963e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.2057347773265255e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.0471975511965974e+00,4.1887902047863905e+00,4.3196898986859651e+00,3.4857618902401120e+00,1.8339055874300123e-01,-1.4446177936816282e+00,1.6296893362975046e-01,1.6523704039113571e-01,1.6401395867525181e+01,7.7552852413518092e-01,1.2421662316825783e+00,7.1170882529081339e+01,3.6411441702445480e-02,1.0569834899815460e+00,3.6411441702445480e-02,1.0569834899815460e+00,False,3.0603451585463999e+03,1.2910790488356391e-17,3.4337792697336854e-16,8.0861560879190823e-03,-1.1807508924356223e-31,9.1196797387545735e-11,9.1197241490308112e-11,0.0000000000000000e+00,-1.4604892592512137e-17,6.1612926848489930e-18,-1.0395716513486388e-02,-3.6029179872782968e-33,2.4692063037247067e-12,2.4694284160922675e-12,0.0000000000000000e+00,7.1174669284681275e-02,8.3294586448986963e-01,1.2039648368860584e-02,9.1782469313271831e-03,9.1782323247292692e-03,9.1782456238953397e-03,1.1601623212182435e-01,7.1174667753924642e-02,8.3294586465408349e-01,1.2039652951660901e-02,9.1782468756664848e-03,9.1782324322814968e-03,9.1782452399819820e-03,1.1601623212182724e-01,1.4670943215616272e-01,8.3294657950781648e-01,2.5500369411934051e-02,3.9351489736415890e-02,3.9351489992378821e-02,3.9351489992380778e-02,2.4422479297399255e-01
Tx_C_e_gamma,38,8.3294586277365001e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.2057347773265255e+00,1.7500000000000000e+00,1.5707949999999999e+00,2.0943951023931948e+00,5.2359877559829879e+00,5.1050880620834134e+00,3.4857618902400982e+00,1.8339055874300048e-01,-1.4446177936816225e+00,1.6296893362975118e-01,1.6523704039113671e-01,1.6401395867525203e+01,7.7552852413518103e-01,1.2421662316825763e+00,7.1170882529081226e+01,3.6411441702445591e-02,1.0569834899815407e+00,3.6411441702445591e-02,1.0569834899815407e+00,False,3.0603451585464518e+03,3.2585289010458730e-17,1.3566552246776964e-16,8.0861617270290929e-03,-1.9466935046348031e-32,-2.3779264148038326e-16,-2.3779264148038326e-16,0.0000000000000000e+00,1.9775542567413738e-17,-2.9878227884176866e-17,-1.0395705806613297e-02,-4.4408920985006271e-16,-2.7605130646104169e-10,-2.7605175044183132e-10,-4.4972860062785787e-10,7.1174679244559169e-02,8.3294586277365001e-01,1.2039652951661484e-02,9.1782483725820763e-03,9.1782307965967199e-03,9.1782483725819253e-03,1.1601623212182542e-01,7.1174672797914007e-02,8.3294586112837732e-01,1.2039647514090829e-02,9.1782520311040061e-03,9.1782318452051526e-03,9.1782512443601503e-03,1.1601623212182452e-01,1.4670943215616211e-01,8.3294657336191169e-01,2.5500370917427285e-02,3.9351499974837001e-02,3.9351489915597955e-02,3.9351500154020509e-02,2.4422479297399319e-01
Tx_C_e_gamma,39,8.3269242375072183e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.2057347773265255e+00,1.7500000000000000e+00,1.5707949999999999e+00,9.1629785729702284e-01,4.0578905108868160e+00,4.3196898986859651e+00,4.0482321130526602e+00,2.0686135917853535e-01,-2.2243106469611242e+00,9.7225214530395981e-02,8.1244855549998038e-02,1.6401395867525181e+01,7.9847820062955621e-01,1.2421662316825783e+00,7.1170882529081339e+01,1.4502275693591959e-01,1.0569834899815460e+00,1.4502275693591959e-01,1.0569834899815460e+00,False,1.7446497549655626e+02,7.6632038318389173e-18,1.0956098054326945e-16,1.4809681305126290e-02,-1.2062333150570976e-32,1.5328026814389467e-10,1.5327960203718495e-10,0.0000000000000000e+00,-6.4924914493340697e-18,-2.2910774571790568e-17,-1.9853947685449860e-02,5.6868164615868753e-33,-5.3840876960802031e-11,-5.3841543067511752e-11,0.0000000000000000e+00,8.8100829379301804e-02,8.3269242375072183e-01,2.2058971441728852e-02,1.1364385750725736e-02,1.1364385750705228e-02,1.1364384556629241e-02,1.3561412289232316e-01,8.8100833914906182e-02,8.3269241938446203e-01,2.2058969062671747e-02,1.1364392223047304e-02,1.1364385056482847e-02,1.1364391933091297e-02,1.3561412289232155e-01,1.7933073027873458e-01,8.3269507280457400e-01,4.6175299296362285e-02,4.7689658329869600e-02,4.7689642368538204e-02,4.7689656508554681e-02,2.8344063441388767e-01
Tx_C_e_gamma,40,8.3269241661622662e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.2057347773265255e+00,1.7500000000000000e+00,1.5707949999999999e+00,2.2252947962927694e+00,5.3668874498825625e+00,5.1050880620834134e+00,4.0482321130526433e+00,2.0686135917853443e-01,-2.2243106469611176e+00,9.7225214530396370e-02,8.1244855549998468e-02,1.6401395867525203e+01,7.9847820062955632e-01,1.2421662316825763e+00,7.1170882529081226e+01,1.4502275693592059e-01,1.0569834899815407e+00,1.4502275693592059e-01,1.0569834899815407e+00,False,1.7446497549655754e+02,1.7825679681589683e-18,8.4820810437377180e-17,1.4809684225259476e-02,-7.1977474318145799e-33,6.6787775939054772e-11,6.6787775939054772e-11,0.0000000000000000e+00,-1.8347770141610954e-17,-7.9288893869730219e-17,-1.9853944776367566e-02,2.0139478128365299e-32,-1.3956746338066733e-10,-1.3956724111922197e-10,0.0000000000000000e+00,8.8100832187584105e-02,8.3269241661622662e-01,2.2058971441729518e-02,1.1364397137582638e-02,1.1364385255881191e-02,1.1364396438309962e-02,1.3561412289232325e-01,8.8100826696089929e-02,8.3269241666021165e-01,2.2058971441728525e-02,1.1364398031941003e-02,1.1364386223491394e-02,1.1364396365058047e-02,1.3561412289232261e-01,1.7933072953158274e-01,8.3269507009237931e-01,4.6175293406752770e-02,4.7689663114707126e-02,4.7689643180420377e-02,4.7689661569327274e-02,2.8344063441388601e-01
Tx_C_e_gamma,41,8.3252706136902843e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.4046977314032683e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.0471975511965974e+00,4.1887902047863905e+00,4.8432886742842642e+00,6.5146018335582645e-02,3.7346523417667041e-03,-1.5671581924782239e+00,1.4880355554551383e-01,1.4583807420806433e-01,1.8258361373573297e+01,7.1172911113287607e-01,4.5961942413566953e-01,2.6334253185207189e+01,8.7950682402910330e-01,1.2850073695776368e-01,8.7950682402910330e-01,1.2850073695776368e-01,False,8.6712770172645605e+02,8.1162514702692071e-18,7.6409295755534142e-17,2.0996355044878415e-02,-5.9042540157853351e-33,1.2676044578146389e-10,1.2675955765725430e-10,0.0000000000000000e+00,3.8361527813903077e-18,2.2658569992405599e-17,-5.5100895105279803e-03,-4.4408920985006271e-16,-3.1292219141408617e-11,-3.1293551463248276e-11,-6.4499449083061683e-10,1.1139436333984142e-02,8.3252706136902843e-01,2.3479879968836829e-02,3.1075492204153399e-03,3.1075438594565094e-03,3.1075498767876132e-03,5.9232508184350940e-02,1.1139429374274654e-02,8.3252706317404312e-01,2.3479888625016813e-02,3.1075463700226402e-03,3.1075436080182902e-03,3.1075464648482906e-03,5.9232508184347311e-02,2.0150986845695835e-02,8.3252709663518143e-01,4.2417617616767760e-02,1.0113790658234922e-02,1.0113790838988050e-02,1.0113790696426560e-02,1.0731971836239933e-01
Tx_C_e_gamma,42,8.3252706136291987e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.4046977314032683e+00,1.7500000000000000e+00,1.5707949999999999e+00,2.0943951023931948e+00,5.2359877559829879e+00,4.5814892864851142e+00,6.5146018335580536e-02,3.7346523417665861e-03,-1.5671581924782176e+00,1.4880355554551450e-01,1.4583807420806522e-01,1.8258361373573290e+01,7.1172911113287551e-01,4.5961942413567380e-01,2.6334253185207434e+01,8.7950682402910363e-01,1.2850073695776620e-01,8.7950682402910363e-01,1.2850073695776620e-01,False,8.6712770172644980e+02,8.3878556555823394e-18,4.1655303112480836e-17,2.0996356211245536e-02,-1.8055203998915401e-33,7.7780639893242076e-11,7.7780639893242076e-11,0.0000000000000000e+00,-8.9316005144135642e-19,1.6256989300375916e-17,-5.5100908241809098e-03,-1.0743088028393601e-33,5.1201009035849177e-11,5.1201009035849177e-11,0.0000000000000000e+00,1.1139438876012113e-02,8.3252706136291987e-01,2.3479882865314661e-02,3.1075491739522842e-03,3.1075436668050738e-03,3.1075497509404542e-03,5.9232508184350809e-02,1.1139435496744459e-02,8.3252706505473828e-01,2.3479896492478971e-02,3.1075431021604372e-03,3.1075431021627244e-03,3.1075429639347554e-03,5.9232508184350802e-02,2.0150989370878135e-02,8.3252709162165572e-01,4.2417619747438511e-02,1.0113798904256677e-02,1.0113790556462254e-02,1.0113798863462281e-02,1.0731971836239929e-01
Tx_C_e_gamma,43,8.2882369421400603e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.2057347773265255e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.9634954084936203e+00,5.1050880620834134e+00,5.1050880620834134e+00,2.9378723769783006e+00,1.5915297996648431e-01,-8.2390539702242860e-01,2.8159947249274514e-01,3.4786048633484495e-01,1.6401395867525203e+01,7.5317376369800626e-01,1.2421662316825763e+00,7.1170882529081226e+01,3.7467806635049783e-12,1.0569834899815407e+00,3.7467806635049783e-12,1.0569834899815407e+00,False,1.5235403302522966e+14,4.7343938418974309e-12,1.6655831085927103e-11,3.2239339963717880e-07,2.2204430509383709e-16,-9.6832076794431154e-14,-9.7276166259283445e-14,1.3984697568629880e-15,1.3030636641643201e-12,9.5630462646697666e-12,-1.5719091546980611e-07,2.2204436717546041e-16,9.5421455676723364e-14,9.4977366250404643e-14,1.3984697568629880e-15,5.0753038931029455e-02,8.2882369421400603e-01,1.2636441941438203e-07,6.9506658469710159e-03,6.9506658469421050e-03,6.9506650917187298e-03,9.3796802073161670e-02,5.0753040082568000e-02,8.2882368526901185e-01,1.2595070327596420e-07,6.9506805489151224e-03,6.9506657297089902e-03,6.9506799109009384e-03,9.3796802070886698e-02,1.1666915777101540e-01,8.2882369258702726e-01,2.9581232880150400e-07,3.6729438741825882e-02,3.6729436056601887e-02,3.6729437900076080e-02,2.1937338612414972e-01
Tx_C_e_gamma,44,8.2882368788974570e-01,C_e_gamma,Tx,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,2.5388695919999996e+01,5.0387196707100106e+00,2.4320515450055225e+00,2.2057347773265255e+00,1.7500000000000000e+00,1.5707949999999999e+00,1.1780972450961720e+00,4.3196898986859651e+00,4.3196898986859651e+00,2.9378723769783148e+00,1.5915297996648511e-01,-8.2390539702243271e-01,2.8159947249274392e-01,3.4786048633484296e-01,1.6401395867525181e+01,7.5317376369800593e-01,1.2421662316825783e+00,7.1170882529081339e+01,3.7462255519926657e-12,1.0569834899815460e+00,3.7462255519926657e-12,1.0569834899815460e+00,False,1.5239918767215128e+14,9.3184460157548243e-13,1.6221209419166085e-11,3.0798837031395981e-07,-2.6399596938192787e-22,-8.8195498101766246e-14,-8.8639587573875603e-14,0.0000000000000000e+00,-2.6553440466156384e-12,-3.2056887431681234e-12,6.5187933385205898e-08,1.2627632522548762e-22,-6.7879207173059959e-14,-6.7435117860932755e-14,0.0000000000000000e+00,5.0753035803741922e-02,8.2882368788974570e-01,1.1251704372638753e-07,6.9506766589173541e-03,6.9506661658915560e-03,6.9506755849874056e-03,9.3796802081258290e-02,5.0753039361485265e-02,8.2882369421649804e-01,1.1825381269025263e-07,6.9506658041613711e-03,6.9506658041190708e-03,6.9506650916645370e-03,9.3796802077724423e-02,1.1666915766507671e-01,8.2882368594898570e-01,2.9827230925427717e-07,3.6729449800480207e-02,3.6729436088862172e-02,3.6729448930737561e-02,2.1937338614464916e-01
