lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,search_stage,sample_id,alpha_e,alpha_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_trace,lepton_muon_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_muon_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_muon_alpha_e_mix_proton_alpha_p_mix_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_muon_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_muon_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_muon_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_muon_alpha_e_mix_proton_alpha_p_mix_F3,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_muon_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_muon_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_muon_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_muon_alpha_e_mix_proton_alpha_p_mix_W_purity,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id,D_W_above_global_minimum,within_polarization_cluster_cut,polarization_cluster_id,polarization_cluster_size,polarization_cluster_distance,polarization_cluster_representative,polarization_configuration,polarization_alpha_e_region,polarization_clustering_scheme
muon,gradient_local_minimum_0704,gradient,gradient,gradient,0.1056583755,2.5249018678594095,1.5889939798059052,0.5103312043759586,0.44309512883620095,0.0,0.0,3.141592653589793,0.0,0.18212407011922402,0.027137190527397298,3.952480130245509,2.245247341544474,0.7028350809737717,2.7647021413592343,3.834477009799256,-0.6453080040244729,0.026781633102574358,0.052636920845555706,-0.0037599901498826175,0.9896586688010803,1.7710333345735998,1.3618617547103165,0.31140290199200377,1.2732209389841778,72.95018619147709,0.036874352165216465,0.04838517364157587,0.036874352165216465,0.04838517364157587,False,,gradient,1828001848,0.4657776826017578,1.3388439411561137,1.0,26502.822185472207,0.6949342120863289,1.0000000000000002,1.0124815972511354,0.15015060746311348,-0.318570865056089,0.035231552411726735,0.08306516131994805,0.6647175625080816,0.6648066669380363,0.6647770370626006,0.9401205899597015,0.9400990572020721,0.9401619086247512,0.0032907910982135297,1.1572550284167467,0.8838391224285544,9.381354230841854e-06,8.29043980926647e-06,8.00101794373731e-06,0.07084121701403946,0.07518778042233358,0.12292341142028493,0.14602899743637304,0.0499089127020984,1.6143550618878555,0.6835479744198674,0.07084121701403946,0.041242493132426644,0.44122013938352855,0.44122013938352855,0.2975982374861609,0.41275086318009846,0.41275086318009846,0.041242493132426644,1828,sobol_screened,0.6183026693431494,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,1911,1674,11.603964746097637,0.6183026693431494,0.0033176201957638256,0.0032907910982135297,19,5,False,1e-05,0.0032932551081928936,True,0.16838702652603388,0.018553003668785095,0.475364257581532,0.25476443860679865,0.9453596957027912,0.45198203437030315,0.31623658165335655,0.3695165868848562,0.126314712772243,0.008638036028123677,0.7146844257414802,0.3717328985406408,0.6290567502010711,0.11185967731536829,0.1482616411359153,0.42616726252726034,704,0.003287258312140275,True,0,583,0.1666668568105952,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0705,gradient,gradient,gradient,0.1056583755,1.9970979586306727,1.4131871633406075,0.3850109031293446,0.3032656261937384,0.0,0.0,3.141592653589793,0.0,0.127985667282443,0.020553985843306394,1.3029265700552646,1.9454558919619889,4.562662879017475,2.726693099824951,1.4275762899075877,-0.38487195648319816,0.019330842141014264,0.06410587401943085,-0.005940025059460553,0.9838175897631983,1.7585802844858733,1.1620587250429688,0.27262292813402256,1.6110283694468766,92.30512624514877,0.033064931033336034,0.03976033957409993,0.033064931033336034,0.03976033957409993,False,,gradient,306001492,0.7407084129337466,1.9773819425011994,1.0,19654.31289497429,0.835248082664761,0.9999999999999999,1.1579662413112422,-0.1957686568338638,-0.23828073704735964,-0.40037178008949614,-0.44701967993064085,0.6642761975628397,0.6650785388422117,0.6650116079505081,0.9400000307119663,0.9399530030221127,0.9405200595187848,0.0033129611946250436,1.1572868433028975,0.8838962985257188,7.728261461337205e-06,8.34253282266939e-06,8.080819806965955e-06,0.002398232768768539,0.0014894697167845599,0.0038854212581628253,0.003887702485553099,0.001941570015386276,-1.3345777601507687,0.9988264393179516,0.002398232768768539,0.1023062925520053,0.7899108835634426,0.7899108835634427,0.02841280120435379,0.2062014139510042,0.20620141395100416,0.1023062925520053,306,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,1529,738,4.829590204407463,0.9972309797643757,0.003890203469408767,0.0033129611946250436,35,21,False,1e-05,0.003313002886883637,True,0.4454481606838986,0.07279661162668251,0.05854914009125314,0.29867359503854674,0.8253892234967867,0.6207374576811278,0.32275412030414846,0.04408308198773491,0.08128405963626846,0.006542536894406103,0.6192578435460057,0.36678122089006365,0.20736720411006404,0.7261703508575297,0.2357748106163171,0.6294202210594397,705,0.003309428408551789,True,1,7,0.030781809211351444,False,"alpha_e~pi/4,alpha_p~pi/2",pi/4 line,W narrow alpha_e capture bands
muon,gradient_local_minimum_0706,gradient,gradient,gradient,0.1056583755,5.288556755599129,2.299686229814652,0.9551476113133053,0.3948252648674446,0.0,0.0,3.141592653589793,0.0,0.6767359002051897,1.770391644840049,1.5516152258260776,2.1067916174619583,3.8903419045298144,0.7794684284963529,0.021845514211943928,-0.48411686770542617,1.9506704967702664,0.5438447102609175,-1.1146943310502884,0.2134100261769577,0.23898876229930363,2.515988746563448,0.8156396191867981,2.5232270232235297,144.5702591840664,0.32021977478242897,0.7382078576421671,0.32021977478242897,0.7382078576421671,False,,gradient,1323004052,3.0024411957366444,1.6512924702716145,1.0,0.7286217698022392,0.10394406538553094,1.0,0.9135794934878176,0.3023683731137906,-0.21039881462685844,0.11598942396146611,0.17960737124525933,0.6643954584477615,0.6653606869754,0.6646349109992135,0.9402856340477824,0.9397727443554157,0.9404553204311838,0.0033154186492585407,1.1572985383438072,0.8839216947255298,1.0904618252816078e-05,1.1920908365881111e-05,1.1801036012060173e-05,0.010830889524384962,0.3763108700919422,0.3836909924419692,0.38714175961632713,0.19012011263380563,-2.8620502265354375,0.9821731079706938,0.010830889524384962,0.018379674687332242,0.3085196710984913,0.3085196710984913,0.016475909367352957,0.30433856928518166,0.30433856928518155,0.018379674687332242,1323,sobol_screened,0.5489149763139547,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,4105,693,4.762875566471261,0.5489149763139547,0.023221093264796638,0.0033154186492585407,154,140,False,1e-05,0.003316123261369527,True,0.3486391855403781,0.3910646103322506,0.6641886904835701,0.5545778097584844,0.2784172585234046,0.4590689782053232,0.737651202827692,0.7729031844064593,0.30834938491981684,0.56353316296977,0.6706125999672802,0.7275832570350336,0.2469472329668677,0.6191671444234583,0.9557067152884557,0.5256227182683082,706,0.003311885863185286,True,0,583,0.05005800086406506,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0707,gradient,gradient,gradient,0.1056583755,16.71727478752982,4.08867641022493,1.9352259988643343,0.13897762425613872,0.0,0.0,3.141592653589793,0.0,1.5175188664637183,1.8434150053371765,0.9421754822737023,2.6181235370400517,0.8474402908748867,0.5832611328105042,4.003228444805266,0.712466221593529,11.500253433692858,0.8169141313664301,-2.4636544740257174,0.0849729177822062,0.06752078567491573,3.457267756756395,0.8895134339483138,3.0813382225972914,176.5476754071674,0.3976322331706732,4.915931713003707,0.3976322331706732,4.915931713003707,False,,gradient,1874001044,3.1211870433034967,1.6338882645244628,0.9999999999999998,0.02310564456147454,0.03009081769216075,0.9999999999999998,1.1654924430260545,0.2771433395908294,0.27260159725246064,-0.27674658110023903,-0.3522962981405802,0.6645693438594579,0.6652204482461139,0.6644987403182393,0.9403055418023086,0.9397947697686717,0.9402554643398541,0.0033451779219930036,1.1572494861876548,0.883822808458316,3.8543815820690774e-06,3.2206022334002604e-06,3.5175716669444412e-06,0.1193596077259733,0.1582469250553521,0.23100145242790102,0.2776065327813254,0.09219818603723831,1.783281487797479,0.6642364292620169,0.1193596077259733,0.3151367576068811,0.4963340034895043,0.4963340034895043,0.16738394035084078,0.22605946372917046,0.22605946372917046,0.3151367576068811,1874,sobol_screened,0.623715219126897,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,1088,729,10.633733101969103,0.623715219126897,0.003352588170195465,0.0033451779219930036,17,3,False,1e-05,0.003345452635252823,True,0.7971572801470757,0.4836545055732131,0.9230010556057096,0.631399336270988,0.09192533977329731,0.17925384547561407,0.9575967770069838,0.5107731465250254,0.7665761926023349,0.5867772205383686,0.8333746050903224,0.783200069123266,0.14995188526385014,0.13487431126797184,0.9935046925122583,0.520082787517813,707,0.003341645135919749,True,0,583,0.01893107068118095,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0708,gradient,gradient,gradient,0.1056583755,11.538485134673754,3.3968345757004053,1.566993040638871,0.402866056998024,0.0,0.0,3.141592653589793,0.0,1.2271466454480326,1.8650052887526818,3.436616035384932,2.3261805468872834,0.9263487282055612,0.5780282860039766,4.440584926717861,-0.36362695707953746,6.589000338443124,0.696952618398065,-2.335179003782456,0.09124108078052288,0.0744546020865667,3.7448584173774955,0.8879112265791986,2.807344446189434,160.84898840614602,0.6089962786930889,2.735906946023631,0.6089962786930889,2.735906946023631,False,,gradient,945002360,1.6272732098588898,0.10989389331059289,1.0000000000000002,0.01918020268688465,0.03871764740091705,1.0000000000000004,1.0102120529080731,-0.33254038951482406,-0.14395905724185687,0.03914651319639983,-0.008725687772994109,0.6645813125795665,0.6646334141447918,0.6650058807487902,0.9399005449630913,0.9401635328153576,0.9402002709119565,0.003352764135949917,1.1572161208771428,0.8837656128345588,7.1381941740833454e-06,6.325975400289785e-06,6.152794679858964e-06,0.021480693638776527,0.256404588692212,0.2776165585852433,0.2778852823309885,0.13867391741974905,-2.581182292553176,0.998065937544507,0.021480693638776527,0.16484128535634054,0.40714585749864085,0.4071458574986408,0.09634464051253866,0.3149688601703706,0.3149688601703706,0.16484128535634054,945,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,31,2450,1278,30739.357775973687,0.816783824761664,0.021761974710870453,0.003352764135949917,53,39,False,1e-05,0.003353207632138387,True,0.5117486244139587,0.7833622910136611,0.4069900222810648,0.44743537799649064,0.31783577146563274,0.006510119655527023,0.8082457771106033,0.14100437406641417,0.5893698117474742,0.5936496211950338,0.7404462651226391,0.7871997056227541,0.5469544295403839,0.14743297912080572,0.5179771502201149,0.03498031267198846,708,0.003349231349876662,True,3,537,0.04069667953360445,False,"alpha_e~pi/2,alpha_p~pi",pi/2,W narrow alpha_e capture bands
muon,gradient_local_minimum_0709,gradient,gradient,gradient,0.1056583755,6.167357473050548,2.4834164920630104,1.0615668652566757,0.7085815049393598,0.0,0.0,3.141592653589793,0.0,0.5371733104317089,2.402107007200227,5.069097874750156,1.838948381353173,1.1625230723960287,0.511145011106061,3.2164876912240334,-0.2730304814454844,3.0356860191722808,0.6736256249378569,-2.682391097612961,0.07569127994652396,0.05760701273556362,2.35064631320422,0.8540920370420974,2.0378174483399807,116.75833920799955,0.42197644084165054,0.5986239016211008,0.42197644084165054,0.5986239016211008,False,,gradient,404007305,0.07915651710489521,1.5971703420396666,0.9999999999999999,0.017861063465667765,0.031850340055256395,1.0,0.9862679536897933,0.33438886366734843,0.004112021073022443,0.26918675391903546,0.2678117398650513,0.6645809496771256,0.6648300834295353,0.6647830617842247,0.940038932840183,0.9400059578690604,0.9401818816148358,0.003357263871150274,1.1572032221329813,0.8837420988789452,6.316748637213987e-06,6.8429203712860875e-06,6.411448681964416e-06,0.43335856267652595,0.020791094728800308,0.4541376348523979,0.45414965740532626,0.22706280614973473,-0.43114567043678204,0.9999470546647681,0.43335856267652595,0.1862648645217399,0.24807631388698045,0.24807631388698043,0.04410928182054405,0.2977740287076935,0.2977740287076936,0.1862648645217399,404,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,7328,810,3.548210299980447,0.8936753867898892,0.010270290369145615,0.003357263871150274,294,280,False,1e-05,0.0033576042386056592,True,0.32711808431239214,0.8316577765547238,0.6040308154391331,0.01773048787998405,0.7640308685109609,0.18054666180516485,0.01995018697309057,0.5563731748621298,0.3554095267063019,0.7646144080631904,0.5853554499663947,0.5004211983390783,0.8067719837831088,0.18502129343020526,0.025196301950364475,0.5083951097907723,709,0.003353731085077019,True,0,583,0.02592283416926587,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0710,gradient,gradient,gradient,0.1056583755,21.408136237744063,4.62689271949805,2.2170571367168925,0.32042023251355356,0.0,0.0,3.141592653589793,0.0,1.6764641540103058,3.037427339207476,0.1221990384797251,2.559836179400762,5.190557384072373,0.49732774854150796,2.0824290967407455,0.8508814673280297,16.29876651838745,0.8712140370779935,-4.425747373372058,0.035965879935256156,0.020773857037045842,3.289185735989008,0.9118287782304125,3.055440973018791,175.06387230532235,0.6156393481858888,6.552148920694558,0.6156393481858888,6.552148920694558,False,,gradient,509001932,1.5691808336523307,0.051027735631918675,0.9999999999999999,0.001005812075999815,0.017200126852133242,0.9999999999999997,0.8895568801149295,-0.3281593470636538,-0.3023402749333533,-0.34855452036905693,-0.44777030758223174,0.6646548522976736,0.665123523110238,0.6644649656545321,0.9402964220358629,0.9398307581560871,0.9401622893616319,0.0033580018519751005,1.1572276576261726,0.8837812953296152,1.987616027987471e-06,2.0907111246692978e-06,2.1387608510892164e-06,0.18099720365060668,0.14415863787048067,0.20218781978123818,0.32515584152108734,0.03960989902069449,1.087142328471765,0.2436363980754482,0.18099720365060668,0.009417412966057019,0.024027994712015475,0.024027994712015468,0.10604976688719406,0.6508161637668972,0.6508161637668972,0.009417412966057019,509,latin_hypercube,nan,True,False,2,ABNORMAL: ,55,1970,1197,11.32142697713093,0.740190444710282,0.003406717543834996,0.0033580018519751005,36,22,False,1e-05,0.0033581325191032424,True,0.894041381771098,0.440134874017553,0.45059429406227053,0.5843995183440854,0.015210810500384876,0.8462076279724384,0.39253655521511543,0.2697214619967437,0.9044333725586436,0.9668431506346659,0.8148211629142061,0.7510611500636711,0.019448581015124977,0.8261028650772557,0.49948577256165916,0.016242632721212593,710,0.0033544690659018457,True,3,537,0.01778060240910589,False,"alpha_e~pi/2,alpha_p~pi",pi/2,W narrow alpha_e capture bands
muon,gradient_local_minimum_0711,gradient,gradient,gradient,0.1056583755,3.997053484605614,1.9992632354459017,0.7752142506595271,0.4087898902642698,0.0,0.0,3.141592653589793,0.0,0.5177997529783638,1.9783101029634844,4.794257553346413,1.9592860648167703,1.0679138119584273,0.6381542506114884,3.3149892235266436,-0.5583910418053962,1.2500252606098035,0.4909667032067058,-0.9817489679005521,0.24092016329065238,0.281820455993369,2.175867692293466,0.8197074747646398,2.277478510044775,130.48990655730867,0.2530680169514096,0.3872061633060105,0.2530680169514096,0.3872061633060105,False,,gradient,1910001468,0.13855542501453816,1.4955295294453355,1.0,1.198902877196593,0.0980544312312437,0.9999999999999999,1.0653663911447495,0.28542506061719497,-0.18560241672933536,0.18015387758577922,0.23312945863144766,0.6645112883518024,0.664968965338549,0.6646552071872308,0.9400887207999098,0.9398669678184327,0.9401906492031624,0.003402030969449218,1.157174642531075,0.8836916526408022,7.825764818059078e-06,8.120408141853996e-06,8.187544542959113e-06,0.02298201185897611,0.35135280309223016,0.36358916422876775,0.3743348149512063,0.17642175675316463,-2.766958141375308,0.9425880239120201,0.02298201185897611,0.162613126243766,0.19739555068718784,0.19739555068718784,0.182678387384739,0.4282696343616058,0.4282696343616058,0.162613126243766,1910,sobol_screened,0.6266206456978276,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,1512,927,1.7956556793734926,0.6266206456978276,0.003506629704894551,0.003402030969449218,26,12,False,1e-05,0.00340395168974339,True,0.12944970186799765,0.5761821772903204,0.5400282721966505,0.629322400316596,0.7955896034836769,0.07491645403206348,0.06704117730259895,0.33250502962619066,0.23139990181396491,0.62971566371055,0.6236601242933133,0.6968647668351945,0.7630297880707377,0.1699637619692925,0.04410356156652438,0.4760418343022428,711,0.003398498183375963,True,0,583,0.05132895239392753,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0712,gradient,gradient,gradient,0.1056583755,7.065389973432422,2.658080129234712,1.1608378093217417,0.7869036568653661,0.0,0.0,3.141592653589793,0.0,0.6085836693333851,2.4368427053490995,1.4080059315567914,1.7665645508757926,3.8402505834770087,0.5008623114970913,5.975273714557897,-0.3340048265730303,3.56784188019661,0.6634139525011327,-3.286604563977249,0.05669008654386003,0.03875248469590602,2.6900045973598417,0.8710187080579782,2.0070042311450123,114.99287190950793,0.5719652016414258,0.7125838597512486,0.5719652016414258,0.7125838597512486,False,,gradient,1525002930,1.5012825643747594,0.0022089086668311323,0.9999999999999999,0.005780647942503943,0.027532672004119463,0.9999999999999996,0.8702708866006378,-0.34004070891930815,-0.0017815272160228712,0.16577691271951206,0.1651711209420166,0.6645108675520499,0.6649534519450259,0.6646252300735538,0.9400771998384793,0.9398448525425539,0.9401579492344793,0.0034278328239179126,1.1571524472457557,0.8836500822169022,7.355307772183295e-06,6.957305632548927e-06,7.179804851598082e-06,0.04532525400959109,0.35380952434308666,0.39910735419729215,0.39913477835267774,0.19953996502095325,-2.4543349476648824,0.9998625819804589,0.04532525400959109,0.13160023005541396,0.327936631242727,0.3279366312427271,0.1898664186456712,0.27292859040459533,0.2729285904045954,0.13160023005541396,1525,sobol_screened,0.5836958067765428,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,2967,837,4.336640270100791,0.5836958067765428,0.0065540604482385925,0.0034278328239179126,95,81,False,1e-05,0.003427977194445672,True,0.3565630177035928,0.6631630724295974,0.3207670506089926,0.5182347297668457,0.31916116178035736,0.38034578412771225,0.3463127026334405,0.8015961535274982,0.40014736918068106,0.7756711241874724,0.5623149611255929,0.5172340075117933,0.22409110390997222,0.6111948630719012,0.47787308219583907,0.0007031174663294065,712,0.003424300037844658,True,3,537,0.02223937234841695,False,"alpha_e~pi/2,alpha_p~pi",pi/2,W narrow alpha_e capture bands
muon,gradient_local_minimum_0713,gradient,gradient,gradient,0.1056583755,19.876735632660107,4.458333279675276,2.1291244975271275,1.9583362092859777,0.0,0.0,3.141592653589793,0.0,0.39846065647713,2.9684214039699426,3.367863608326871,1.4177470651403112,5.815354753375699,0.13528112150838206,1.6600008636426111,-0.2810642892704886,15.984892405059322,0.880518323545487,-16.558522452538096,0.003137364061550059,0.0007252965533999051,3.0489093010048753,0.9561897106660309,1.4901171806637536,85.37742543196629,0.9787527786492467,0.6919377549099247,0.9787527786492467,0.6919377549099247,False,,gradient,2042007736,3.134576749138578,1.5915716420746742,1.0000000000000002,1.5471001266183304e-07,0.0002148253431971799,1.0000000000000004,1.1226264663333818,0.2787721122669863,-0.22977565932203542,0.3279332599496117,0.39198830584635497,0.6651910466628745,0.6646649654456823,0.6643061861709882,0.9403529773624213,0.9400995586023605,0.9397276641520196,0.003428721386196247,1.157188006645975,0.8837127311831567,5.077183009849495e-06,5.3425388588657086e-06,5.857496657102335e-06,0.36097805695317453,0.07837999604699705,0.4163389815781262,0.43935805300017156,0.19665995507804043,-0.7691614429830652,0.8952149789227314,0.36097805695317453,0.06455555869120459,0.12712732395995952,0.12712732395995952,0.05169129695046908,0.4335146230398689,0.4335146230398691,0.06455555869120459,2042,sobol_screened,0.6385288173449761,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,7776,1062,80.76044519467497,0.6385288173449761,0.02631431258475219,0.003428721386196247,300,286,False,1e-05,0.0034289496248451627,True,0.5443259365856647,0.2798152230679989,0.8842137046158314,0.6251883711665869,0.613468412309885,0.8672849535942078,0.7317922292277217,0.3523670621216297,0.8612590416648708,0.9448778792432005,0.45128290694221573,0.1464336526127823,0.5360121409245284,0.9255424548326924,0.9977667682526573,0.5066129882421384,713,0.003425188600122992,True,0,583,0.0048560936831038215,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
muon,gradient_local_minimum_0714,gradient,gradient,gradient,0.1056583755,21.271513782662343,4.612105135690463,2.2093536005310894,1.9688790600587018,0.0,0.0,3.141592653589793,0.0,0.6757993676768277,2.95315567388404,3.087109335574634,1.2147126958491232,0.6642828328441212,0.24840632471380583,4.404757318198965,-0.47457466697114514,15.248060203029517,0.7836126582044315,-17.255520774338716,0.002877135380718872,0.0006436785275835345,5.0904538980493665,0.9547687390497783,1.4226823302703118,81.51369311232595,2.0152830709867873,1.0115527853323498,2.0152830709867873,1.0115527853323498,False,,gradient,2019002339,1.5817462858766558,0.008591463424400049,1.0,1.6700384837095335e-07,0.0008488833434228542,1.0,1.0965633546279798,-0.3127511367422353,-0.027055414864299278,0.014400625254177311,0.005939013500334942,0.6650153029098698,0.6643944832730468,0.664693539277431,0.9400358895266547,0.9402473078569503,0.9398083220332802,0.0034326449460518786,1.1571596767876275,0.883657256701915,2.0910902042148294e-06,2.145670779163389e-06,2.151602193078972e-06,0.41827881797439015,0.012115077333617913,0.4248821784605568,0.4303938953080081,0.20968523080655277,0.2516285664887033,0.9743875695843369,0.41827881797439015,0.017282667773315,0.14452338388109176,0.14452338388109184,0.1997051377521794,0.42508272081090015,0.4250827208109001,0.017282667773315,2019,sobol_screened,0.6361339391505864,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,64,2379,990,15.435151389840197,0.6361339391505864,0.003948571047898015,0.0034326449460518786,62,48,False,1e-05,0.0034328968406986938,True,0.9806072721257806,0.6109003042802215,0.6980720218271017,0.6288039647042751,0.7024287981912494,0.5329274944961071,0.6163869332522154,0.1841897526755929,0.9006457233050659,0.9400186464370444,0.38665505996173993,0.27249561066474554,0.49132871062183975,0.10572389645822913,0.503485480229032,0.0027347477447729803,714,0.003429112159978624,True,3,537,0.005508283365951561,False,"alpha_e~pi/2,alpha_p~pi",pi/2,W narrow alpha_e capture bands
muon,gradient_local_minimum_0715,gradient,gradient,gradient,0.1056583755,4.179608990436947,2.044409203275349,0.8028290790301928,0.41442887177303367,0.0,0.0,3.141592653589793,0.0,0.5481587301309516,1.8544216118224262,3.95830320927642,2.0032805612190336,0.16577838698873287,0.7172937357677712,2.3810385268695224,-0.5761291240871512,1.2952085754433937,0.48306787102095694,-0.9587407112495627,0.24624702117675432,0.29029594569996026,2.2658499145743125,0.8153054283435043,2.3109523703329544,132.40781747583193,0.25942386335083045,0.427657795447838,0.25942386335083045,0.427657795447838,False,,gradient,284005416,0.13090481259435333,1.5033766310324144,0.9999999999999999,1.4381710673120507,0.11198914279643019,0.9999999999999998,0.6846877696853614,0.321381510150157,-0.06924527371916141,0.12327789057110618,0.14553204120973123,0.664802306063452,0.6646168147983652,0.6645983563800887,0.9400432116111074,0.9400303021809884,0.9398991597477683,0.003457692956634767,1.1571177735207927,0.8835828627967803,3.6230361170064285e-06,3.88756808122892e-06,3.944678721001793e-06,0.208285725273323,0.185582661747567,0.39316057597772064,0.39386838702089,0.19622638246727564,1.5129148506198862,0.9964058499412809,0.208285725273323,0.10483440471064245,0.28591820315235744,0.2859182031523574,0.20941037694160322,0.3202134098267526,0.32021340982675267,0.10483440471064245,284,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,5481,711,2.463073171849762,1.019896165075671,0.2613351791664757,0.003457692956634767,215,201,False,1e-05,0.0034577319423859903,True,0.6971534050310804,0.7370370630420674,0.7579765771843595,0.7433910732566087,0.4844156136676178,0.8403296666168374,0.2659555830913667,0.4743871052009035,0.24296346037608132,0.5902807321959581,0.637664007435831,0.7107966677905743,0.6299835220128553,0.026384449747057982,0.04166829599781906,0.4785396443152985,715,0.0034541601705615124,True,0,583,0.047967102980615996,False,"alpha_e~0,alpha_p~pi/2",0/pi,W narrow alpha_e capture bands
