polarization,polarization_label,rank,D_W,purity,C_e_p,C_p_gamma,C_e_gamma,kinematic_point,s_regime,theta_in_regime,qOut_regime,electron_mass,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phi_in_electron,phiOut,Q2,xB,t,F1,F2,W2,y,theta_e_gamma_deg,aligned
Ty_electron,Ty electron,28,9.4289667063416505e-01,5.0000000978745374e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5381199420470271e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244174783670059e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.3379421944391554e+00,1.9634954084936229e-01,4.7123889803846897e+00,2.2565267305187939e+00,1.1904533386638981e-01,-1.1826693673631180e+01,6.2244181574886651e-03,1.8645250686728620e-03,1.7578505660581023e+01,9.1854955567704089e-01,0.0000000000000000e+00,True
Ty_electron,Ty electron,29,9.4289667213534734e-01,5.0000000978744474e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5381188409270541e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,6.0868357663302239e+00,2.9452431127404317e+00,4.7123889803846897e+00,9.1683143770145961e+00,6.6404187084688493e-01,-1.1826694315343648e+01,6.2244174903881054e-03,1.8645247934120882e-03,5.5183613598483179e+00,6.6906531845169648e-01,0.0000000000000000e+00,True
Ty_electron,Ty electron,30,9.4289667215265716e-01,5.0000000978744463e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5381188282303060e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2244175990631589e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.3379421944391554e+00,1.9634954084936229e-01,4.7123889803846897e+00,9.1683143770145925e+00,6.6404187084688493e-01,-1.1826694315343644e+01,6.2244174903881115e-03,1.8645247934120906e-03,5.5183613598483179e+00,6.6906531845169614e-01,0.0000000000000000e+00,True
Ty_electron,Ty electron,31,9.4289998287306798e-01,5.0000002305853974e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5357129293610228e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.4543692606170255e+00,5.5959619142068187e+00,5.3996123733574573e+00,8.9458703233950594e+00,4.7117319146623915e-01,-2.4415808310624478e+00,8.6003062002648151e-02,6.8647383509717150e-02,1.0920347446208632e+01,9.2006076806793424e-01,1.2826836712215228e+02,False
Ty_electron,Ty electron,32,9.4289998290303878e-01,5.0000002305853974e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5357129077813858e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,6.8722339297276713e-01,3.8288160465625602e+00,4.0251655874119221e+00,8.9458703233950612e+00,4.7117319146623926e-01,-2.4415808310624501e+00,8.6003062002648067e-02,6.8647383509717066e-02,1.0920347446208623e+01,9.2006076806793435e-01,1.2826836712215228e+02,False
Ty_electron,Ty electron,33,9.4290613142397317e-01,5.0000000432552083e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5313582086774802e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7396925343711369e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.8904862254808599e-01,3.7306412761378791e+00,5.2032628325080950e+00,3.2019099329094369e-01,2.4708368893413039e-02,-3.4831364267683629e+00,5.2023630255176700e-02,3.4448338537449434e-02,1.3518460391857932e+01,6.2797090274881739e-01,1.0795362023513096e+02,False
Ty_electron,Ty electron,34,9.4290613142399560e-01,5.0000000432552083e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5313582086618160e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7396925343711369e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,4.2215151282612844e+00,3.2019099329094458e-01,2.4708368893413116e-02,-3.4831364267683624e+00,5.2023630255176714e-02,3.4448338537449448e-02,1.3518460391857927e+01,6.2797090274881706e-01,1.0795362023513098e+02,False
Ty_electron,Ty electron,35,9.4290899719368748e-01,5.0000000063409189e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5293756983123907e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.9452431127404299e-01,3.4361169648638361e+00,4.1233403578366037e+00,8.6165136460247727e+00,4.3201325383380468e-01,-5.0640693261623699e+00,2.8922865717753730e-02,1.5409691906498681e-02,1.2208351877179563e+01,9.6651588367808194e-01,1.1913232963050628e+02,False
Ty_electron,Ty electron,36,9.4290899719368770e-01,5.0000000063409167e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5293756983122830e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.8470683423157501e+00,5.9886609959055432e+00,5.3014376029327757e+00,8.6165136460247673e+00,4.3201325383380446e-01,-5.0640693261623690e+00,2.8922865717753751e-02,1.5409691906498693e-02,1.2208351877179567e+01,9.6651588367808172e-01,1.1913232963050628e+02,False
Ty_electron,Ty electron,37,9.4291009728943076e-01,5.0000016763820665e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8047111093200796e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9294299703575413e+00,5.0000000000000000e-01,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,3.1415926535897931e+00,1.1091672769203646e+01,8.3792780045066961e-01,-8.5985094448239412e+00,1.1457620165555335e-02,4.3198231570321100e-03,3.0251980524844773e+00,6.4145313961932160e-01,1.0452826139108399e+02,False
Ty_electron,Ty electron,38,9.4291009729187814e-01,5.0000016763820743e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8047111109917935e-01,high_s_high_theta_in_low_Egamma,high_s,high_theta_in,low_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.9294299703575413e+00,5.0000000000000000e-01,1.5707949999999999e+00,3.1415926535897931e+00,0.0000000000000000e+00,0.0000000000000000e+00,1.1091672769203644e+01,8.3792780045066939e-01,-8.5985094448239394e+00,1.1457620165555338e-02,4.3198231570321117e-03,3.0251980524844773e+00,6.4145313961932160e-01,1.0452826139108399e+02,False
Ty_electron,Ty electron,39,9.4291226748680701e-01,5.0000000136308242e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8061855858938147e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.7488935718910685e+00,5.8904862254808616e+00,5.3014376029327757e+00,8.4362255657258345e+00,4.2683224593418623e-01,-4.4156459489001119e+00,3.6096792887273708e-02,2.0877567651976962e-02,1.2208351877179567e+01,9.5777930282034651e-01,1.1913232963050628e+02,False
Ty_electron,Ty electron,40,9.4291226752035517e-01,5.0000000136308254e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8061856085667094e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.9269908169872414e-01,3.5342917352885173e+00,4.1233403578366037e+00,8.4362255657258416e+00,4.2683224593418662e-01,-4.4156459489001154e+00,3.6096792887273674e-02,2.0877567651976930e-02,1.2208351877179563e+01,9.5777930282034651e-01,1.1913232963050628e+02,False
Ty_electron,Ty electron,41,9.4293688221141059e-01,5.0000000110893561e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8219325501332961e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0271687612658877e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.1415926535897931e+00,0.0000000000000000e+00,5.0069132916587327e+00,5.0154621517811755e+00,2.5026980474143729e-01,-9.0248900019149296e+00,1.0470236129990401e-02,3.8159866808265904e-03,1.5904602668955983e+01,9.7112914684620744e-01,7.6628606955578960e+01,False
Ty_electron,Ty electron,42,9.4293688230545536e-01,5.0000000110893539e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8219326072471331e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.0271687612658877e+00,1.8000000000000000e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,4.4178646691106467e+00,5.0154621517811835e+00,2.5026980474143767e-01,-9.0248900019149332e+00,1.0470236129990394e-02,3.8159866808265869e-03,1.5904602668955981e+01,9.7112914684620744e-01,7.6628606955579016e+01,False
Ty_electron,Ty electron,43,9.4294687254520115e-01,5.0000000183746662e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8278856338780403e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7396925343711369e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.4726215563702159e+00,4.6142142099600090e+00,5.2032628325080950e+00,2.7911648148033059e+00,1.8089464636078723e-01,-8.0693712659881456e-02,8.2451493221615768e-01,1.4001084400413135e+00,1.3518460391857932e+01,7.4771183378095085e-01,1.0795362023513096e+02,False
Ty_electron,Ty electron,44,9.4294687254520115e-01,5.0000000183746640e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8278856338780136e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7396925343711369e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.6689710972195773e+00,4.8105637508093704e+00,4.2215151282612844e+00,2.7911648148033086e+00,1.8089464636078745e-01,-8.0693712659881345e-02,8.2451493221615757e-01,1.4001084400413135e+00,1.3518460391857927e+01,7.4771183378095063e-01,1.0795362023513098e+02,False
Ty_electron,Ty electron,45,9.4294707287975155e-01,5.0000000114504306e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5053305691550789e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.8653206380689396e+00,5.0069132916587327e+00,4.1233403578366037e+00,2.8281156216772478e+00,1.9977331613753987e-01,-3.8570420074940986e-01,4.8110360381416584e-01,7.0168988688514700e-01,1.2208351877179563e+01,6.8601587894888694e-01,1.1913232963050628e+02,False
Ty_electron,Ty electron,46,9.4294707287975177e-01,5.0000000114504317e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.5053305691549324e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,1.2762720155208536e+00,4.4178646691106467e+00,5.3014376029327757e+00,2.8281156216772478e+00,1.9977331613753982e-01,-3.8570420074941031e-01,4.8110360381416556e-01,7.0168988688514644e-01,1.2208351877179567e+01,6.8601587894888716e-01,1.1913232963050628e+02,False
Ty_electron,Ty electron,47,9.4297102494436391e-01,5.0000000243853859e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4918910975114497e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.1598449493429825e+00,5.3014376029327757e+00,4.1233403578366037e+00,1.6929587709221736e+00,1.3001290996425294e-01,-1.2662155251324259e+00,1.8761892953498721e-01,2.0042863312552733e-01,1.2208351877179563e+01,6.3100730824143836e-01,1.1913232963050628e+02,False
Ty_electron,Ty electron,48,9.4297102496058127e-01,5.0000000243853848e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4918910887616177e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.5774159359257824e+00,1.8000000000000000e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,5.3014376029327757e+00,1.6929587709221741e+00,1.3001290996425291e-01,-1.2662155251324270e+00,1.8761892953498702e-01,2.0042863312552706e-01,1.2208351877179567e+01,6.3100730824143858e-01,1.1913232963050628e+02,False
Ty_electron,Ty electron,49,9.4299303996642958e-01,5.0000000343993656e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8529418760315886e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2009639036583057e+00,1.8000000000000000e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,4.8105637508093704e+00,1.1993180564119235e+00,6.7767053197052729e-02,-9.7918095191115775e+00,8.9765372461174213e-03,3.0873270060521960e-03,1.7378182840731764e+01,8.5761083160898277e-01,2.8926852672088692e+01,False
Ty_electron,Ty electron,50,9.4299303997288764e-01,5.0000000343993656e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8529418793008734e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2009639036583057e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.1415926535897931e+00,0.0000000000000000e+00,4.6142142099600090e+00,1.1993180564119226e+00,6.7767053197052687e-02,-9.7918095191115739e+00,8.9765372461174282e-03,3.0873270060521991e-03,1.7378182840731764e+01,8.5761083160898277e-01,2.8926852672088799e+01,False
Ty_electron,Ty electron,51,9.4304156433576802e-01,5.0000000061324745e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4572619924199426e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8927089247838138e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.1415926535897931e+00,0.0000000000000000e+00,5.1050880620834143e+00,6.2949132856467447e+00,3.1171265272710846e-01,-8.4393519211255228e+00,1.1860386191802363e-02,4.5300968389090750e-03,1.4779533758451311e+01,9.7861035567128918e-01,9.4056389736349715e+01,False
Ty_electron,Ty electron,52,9.4304156435092090e-01,5.0000000061324756e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4572619855959812e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8927089247838138e+00,1.8000000000000000e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,4.3196898986859651e+00,6.2949132856467482e+00,3.1171265272710863e-01,-8.4393519211255228e+00,1.1860386191802363e-02,4.5300968389090750e-03,1.4779533758451308e+01,9.7861035567128918e-01,9.4056389736349757e+01,False
Ty_electron,Ty electron,53,9.4304471511818899e-01,5.0000000416971069e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8774855044059557e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1330099668290838e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.0434178831651124e+00,6.1850105367549055e+00,4.5160394395353274e+00,5.4662831707439485e-01,3.3196509884356462e-02,-8.5605919849800856e+00,1.1551797569770206e-02,4.3687325613897109e-03,1.6799655045937921e+01,7.9794725583311943e-01,5.4940203498366238e+01,False
Ty_electron,Ty electron,54,9.4304471517133182e-01,5.0000000416971058e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8774855281780412e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1330099668290838e+00,1.8000000000000000e+00,1.5707949999999999e+00,9.8174770424681146e-02,3.2397674240144743e+00,4.9087385212340520e+00,5.4662831707439574e-01,3.3196509884356504e-02,-8.5605919849800838e+00,1.1551797569770216e-02,4.3687325613897144e-03,1.6799655045937932e+01,7.9794725583311954e-01,5.4940203498366188e+01,False
Ty_electron,Ty electron,55,9.4306961136289369e-01,5.0000000371842812e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4449905544510044e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1330099668290838e+00,1.8000000000000000e+00,1.5707949999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,4.9087385212340520e+00,6.9940047402941197e-01,4.2083854170163797e-02,-9.4907168024960615e+00,9.5244396501965329e-03,3.3497102587605534e-03,1.6799655045937932e+01,8.0535044244332210e-01,5.4940203498366188e+01,False
Ty_electron,Ty electron,56,9.4306961141639833e-01,5.0000000371842823e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4449905316886824e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.1330099668290838e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.1415926535897931e+00,0.0000000000000000e+00,4.5160394395353274e+00,6.9940047402941108e-01,4.2083854170163762e-02,-9.4907168024960598e+00,9.5244396501965398e-03,3.3497102587605556e-03,1.6799655045937921e+01,8.0535044244332177e-01,5.4940203498366238e+01,False
Ty_electron,Ty electron,57,9.4307529671134716e-01,5.0000001161817309e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4425849007180136e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,5.8904862254808599e-01,3.7306412761378791e+00,4.0251655874119221e+00,9.2505873057413073e+00,4.7952640027916837e-01,-2.9372458266385157e+00,6.6668045826142774e-02,4.8399461607172248e-02,1.0920347446208623e+01,9.3482704962453522e-01,1.2826836712215228e+02,False
Ty_electron,Ty electron,58,9.4307529679218738e-01,5.0000001161817320e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4425848666954300e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.5525440310417071e+00,5.6941366846315002e+00,5.3996123733574573e+00,9.2505873057413037e+00,4.7952640027916821e-01,-2.9372458266385157e+00,6.6668045826142774e-02,4.8399461607172248e-02,1.0920347446208632e+01,9.3482704962453500e-01,1.2826836712215228e+02,False
Ty_electron,Ty electron,59,9.4307725254451058e-01,5.0000000039755799e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8915700632647925e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8927089247838138e+00,1.8000000000000000e+00,1.5707949999999999e+00,9.8174770424681146e-02,3.2397674240144743e+00,4.3196898986859651e+00,6.1799822179139303e+00,3.0777306647180652e-01,-7.6140132819946027e+00,1.4311404651938597e-02,5.8655818536522209e-03,1.4779533758451308e+01,9.7304091056627307e-01,9.4056389736349757e+01,False
Ty_electron,Ty electron,60,9.4307725254886421e-01,5.0000000039755799e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.8915700650903577e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8927089247838138e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.0434178831651124e+00,6.1850105367549055e+00,5.1050880620834143e+00,6.1799822179139241e+00,3.0777306647180636e-01,-7.6140132819946054e+00,1.4311404651938586e-02,5.8655818536522131e-03,1.4779533758451311e+01,9.7304091056627295e-01,9.4056389736349715e+01,False
Ty_electron,Ty electron,61,9.4315215796778007e-01,5.0000000007600909e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4122842399167790e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7396925343711369e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.0434178831651124e+00,6.1850105367549055e+00,5.2032628325080950e+00,7.5255123469610208e+00,3.7321286946920185e-01,-7.0244168190642862e+00,1.6531808733939547e-02,7.1516015054607137e-03,1.3518460391857932e+01,9.7713360118084969e-01,1.0795362023513096e+02,False
Ty_electron,Ty electron,62,9.4315215796778207e-01,5.0000000007600909e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.4122842399160729e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.7396925343711369e+00,1.8000000000000000e+00,1.5707949999999999e+00,9.8174770424681146e-02,3.2397674240144743e+00,4.2215151282612844e+00,7.5255123469610288e+00,3.7321286946920224e-01,-7.0244168190642844e+00,1.6531808733939553e-02,7.1516015054607180e-03,1.3518460391857927e+01,9.7713360118084946e-01,1.0795362023513098e+02,False
Ty_electron,Ty electron,63,9.4322280905658540e-01,5.0000002925610754e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.3873140873503154e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,9.8174770424681057e-01,4.1233403578366037e+00,4.0251655874119221e+00,7.8218996155864300e+00,4.3789738640016890e-01,-1.2023007486839492e+00,1.9787378606223924e-01,2.1555952962147371e-01,1.0920347446208625e+01,8.6559426670958384e-01,1.2826836712215228e+02,False
Ty_electron,Ty electron,64,9.4322280906067990e-01,5.0000002925610743e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.3873140859678490e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.4134768106970723e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.1598449493429825e+00,5.3014376029327757e+00,5.3996123733574573e+00,7.8218996155864264e+00,4.3789738640016868e-01,-1.2023007486839481e+00,1.9787378606223946e-01,2.1555952962147398e-01,1.0920347446208632e+01,8.6559426670958395e-01,1.2826836712215228e+02,False
Ty_electron,Ty electron,65,9.4323847206786793e-01,5.0000000473491402e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.3820746253096972e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8927089247838138e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.9452431127404299e-01,3.4361169648638361e+00,5.1050880620834143e+00,1.2109243620925803e-03,8.7111216008450845e-05,-5.9950533047793222e+00,2.1789383997317894e-02,1.0449255154261641e-02,1.4779533758451311e+01,6.7362380590763749e-01,9.4056389736349715e+01,False
Ty_electron,Ty electron,66,9.4323847218536738e-01,5.0000000473491424e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.3820745863662365e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,1.8927089247838138e+00,1.8000000000000000e+00,1.5707949999999999e+00,2.8470683423157501e+00,5.9886609959055432e+00,4.3196898986859651e+00,1.2109243620921362e-03,8.7111216008418915e-05,-5.9950533047793222e+00,2.1789383997317894e-02,1.0449255154261641e-02,1.4779533758451308e+01,6.7362380590763726e-01,9.4056389736349757e+01,False
Ty_electron,Ty electron,67,9.4326353950687836e-01,5.0000000299948955e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.3738841408637281e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2009639036583057e+00,1.8000000000000000e+00,1.5707949999999999e+00,6.1850105367549055e+00,3.0434178831651124e+00,4.8105637508093704e+00,1.3817223501481544e+00,7.7277271895072108e-02,-1.0751566473408769e+01,7.5006280798694024e-03,2.4107560846307234e-03,1.7378182840731764e+01,8.6644996206276770e-01,2.8926852672088692e+01,False
Ty_electron,Ty electron,68,9.4326353950895026e-01,5.0000000299948955e-01,0.0000000000000000e+00,0.0000000000000000e+00,6.3738841401962387e-01,high_s_high_theta_in_high_Egamma,high_s,high_theta_in,high_Egamma,5.1099895000000003e-04,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176079203952e+00,2.2009639036583057e+00,1.8000000000000000e+00,1.5707949999999999e+00,3.2397674240144743e+00,9.8174770424680702e-02,4.6142142099600090e+00,1.3817223501481539e+00,7.7277271895072080e-02,-1.0751566473408769e+01,7.5006280798694024e-03,2.4107560846307234e-03,1.7378182840731764e+01,8.6644996206276770e-01,2.8926852672088799e+01,False
