local_minimum_id,contour_status,contour_file,contour_point_count,configured_direction_count,contour_delta
415,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0415_contour_samples.csv,216,1536,0.05
416,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0416_contour_samples.csv,536,1536,0.05
417,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0417_contour_samples.csv,194,1536,0.05
418,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0418_contour_samples.csv,575,1536,0.05
419,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0419_contour_samples.csv,541,1536,0.05
420,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0420_contour_samples.csv,555,1536,0.05
421,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0421_contour_samples.csv,566,1536,0.05
422,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0422_contour_samples.csv,221,1536,0.05
423,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0423_contour_samples.csv,572,1536,0.05
424,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0424_contour_samples.csv,580,1536,0.05
425,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0425_contour_samples.csv,579,1536,0.05
426,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0426_contour_samples.csv,540,1536,0.05
427,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0427_contour_samples.csv,541,1536,0.05
428,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0428_contour_samples.csv,508,1536,0.05
429,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0429_contour_samples.csv,553,1536,0.05
430,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0430_contour_samples.csv,268,1536,0.05
431,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0431_contour_samples.csv,278,1536,0.05
432,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0432_contour_samples.csv,595,1536,0.05
433,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0433_contour_samples.csv,554,1536,0.05
434,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0434_contour_samples.csv,493,1536,0.05
435,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0435_contour_samples.csv,261,1536,0.05
436,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0436_contour_samples.csv,552,1536,0.05
437,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0437_contour_samples.csv,579,1536,0.05
438,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0438_contour_samples.csv,539,1536,0.05
439,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0439_contour_samples.csv,539,1536,0.05
440,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0440_contour_samples.csv,573,1536,0.05
441,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0441_contour_samples.csv,565,1536,0.05
442,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0442_contour_samples.csv,561,1536,0.05
443,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0443_contour_samples.csv,498,1536,0.05
444,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0444_contour_samples.csv,559,1536,0.05
445,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0445_contour_samples.csv,539,1536,0.05
446,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0446_contour_samples.csv,557,1536,0.05
447,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0447_contour_samples.csv,551,1536,0.05
448,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0448_contour_samples.csv,569,1536,0.05
449,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0449_contour_samples.csv,558,1536,0.05
450,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0450_contour_samples.csv,566,1536,0.05
451,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0451_contour_samples.csv,529,1536,0.05
452,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0452_contour_samples.csv,569,1536,0.05
453,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0453_contour_samples.csv,274,1536,0.05
454,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0454_contour_samples.csv,548,1536,0.05
455,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0455_contour_samples.csv,540,1536,0.05
456,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0456_contour_samples.csv,546,1536,0.05
457,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0457_contour_samples.csv,523,1536,0.05
458,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0458_contour_samples.csv,521,1536,0.05
459,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0459_contour_samples.csv,545,1536,0.05
460,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0460_contour_samples.csv,582,1536,0.05
461,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0461_contour_samples.csv,546,1536,0.05
462,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0462_contour_samples.csv,594,1536,0.05
463,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0463_contour_samples.csv,585,1536,0.05
464,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0464_contour_samples.csv,542,1536,0.05
465,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0465_contour_samples.csv,540,1536,0.05
466,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0466_contour_samples.csv,541,1536,0.05
467,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0467_contour_samples.csv,583,1536,0.05
468,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0468_contour_samples.csv,247,1536,0.05
469,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0469_contour_samples.csv,509,1536,0.05
470,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0470_contour_samples.csv,562,1536,0.05
471,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0471_contour_samples.csv,564,1536,0.05
472,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0472_contour_samples.csv,558,1536,0.05
473,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0473_contour_samples.csv,539,1536,0.05
474,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0474_contour_samples.csv,200,1536,0.05
475,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0475_contour_samples.csv,557,1536,0.05
476,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0476_contour_samples.csv,554,1536,0.05
477,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0477_contour_samples.csv,189,1536,0.05
478,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0478_contour_samples.csv,191,1536,0.05
479,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0479_contour_samples.csv,543,1536,0.05
480,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0480_contour_samples.csv,529,1536,0.05
481,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0481_contour_samples.csv,571,1536,0.05
482,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0482_contour_samples.csv,554,1536,0.05
483,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0483_contour_samples.csv,557,1536,0.05
484,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0484_contour_samples.csv,561,1536,0.05
485,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0485_contour_samples.csv,503,1536,0.05
486,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0486_contour_samples.csv,555,1536,0.05
487,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0487_contour_samples.csv,576,1536,0.05
488,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0488_contour_samples.csv,501,1536,0.05
489,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0489_contour_samples.csv,499,1536,0.05
490,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0490_contour_samples.csv,541,1536,0.05
491,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0491_contour_samples.csv,261,1536,0.05
492,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0492_contour_samples.csv,523,1536,0.05
493,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0493_contour_samples.csv,251,1536,0.05
494,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0494_contour_samples.csv,257,1536,0.05
495,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0495_contour_samples.csv,272,1536,0.05
496,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0496_contour_samples.csv,321,1536,0.05
497,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0497_contour_samples.csv,137,1536,0.05
498,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0498_contour_samples.csv,253,1536,0.05
499,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0499_contour_samples.csv,256,1536,0.05
500,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0500_contour_samples.csv,500,1536,0.05
501,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0501_contour_samples.csv,495,1536,0.05
502,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0502_contour_samples.csv,519,1536,0.05
503,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0503_contour_samples.csv,229,1536,0.05
504,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0504_contour_samples.csv,221,1536,0.05
505,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0505_contour_samples.csv,206,1536,0.05
506,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0506_contour_samples.csv,196,1536,0.05
507,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0507_contour_samples.csv,185,1536,0.05
508,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0508_contour_samples.csv,110,1536,0.05
509,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0509_contour_samples.csv,212,1536,0.05
510,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0510_contour_samples.csv,261,1536,0.05
511,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0511_contour_samples.csv,177,1536,0.05
512,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0512_contour_samples.csv,229,1536,0.05
513,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0513_contour_samples.csv,246,1536,0.05
514,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0514_contour_samples.csv,136,1536,0.05
515,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0515_contour_samples.csv,122,1536,0.05
516,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0516_contour_samples.csv,316,1536,0.05
517,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0517_contour_samples.csv,326,1536,0.05
518,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0518_contour_samples.csv,194,1536,0.05
519,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0519_contour_samples.csv,119,1536,0.05
520,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0520_contour_samples.csv,187,1536,0.05
521,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0521_contour_samples.csv,346,1536,0.05
522,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0522_contour_samples.csv,378,1536,0.05
523,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0523_contour_samples.csv,274,1536,0.05
524,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0524_contour_samples.csv,108,1536,0.05
525,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0525_contour_samples.csv,176,1536,0.05
526,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0526_contour_samples.csv,269,1536,0.05
527,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0527_contour_samples.csv,416,1536,0.05
528,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0528_contour_samples.csv,240,1536,0.05
529,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0529_contour_samples.csv,116,1536,0.05
530,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0530_contour_samples.csv,375,1536,0.05
531,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0531_contour_samples.csv,279,1536,0.05
532,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0532_contour_samples.csv,261,1536,0.05
533,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0533_contour_samples.csv,191,1536,0.05
534,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0534_contour_samples.csv,391,1536,0.05
535,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0535_contour_samples.csv,121,1536,0.05
536,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0536_contour_samples.csv,126,1536,0.05
537,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0537_contour_samples.csv,249,1536,0.05
538,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0538_contour_samples.csv,228,1536,0.05
539,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0539_contour_samples.csv,1535,1536,0.05
540,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0540_contour_samples.csv,1532,1536,0.05
541,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0541_contour_samples.csv,770,1536,0.05
542,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0542_contour_samples.csv,1535,1536,0.05
543,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0543_contour_samples.csv,1533,1536,0.05
544,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0544_contour_samples.csv,1535,1536,0.05
545,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0545_contour_samples.csv,405,1536,0.05
546,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0546_contour_samples.csv,1164,1536,0.05
547,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0547_contour_samples.csv,1533,1536,0.05
548,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0548_contour_samples.csv,1533,1536,0.05
549,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0549_contour_samples.csv,1176,1536,0.05
550,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0550_contour_samples.csv,1130,1536,0.05
551,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0551_contour_samples.csv,1534,1536,0.05
552,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0552_contour_samples.csv,1533,1536,0.05
553,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0553_contour_samples.csv,1533,1536,0.05
554,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0554_contour_samples.csv,1534,1536,0.05
555,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0555_contour_samples.csv,1536,1536,0.05
556,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0556_contour_samples.csv,1515,1536,0.05
557,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0557_contour_samples.csv,1536,1536,0.05
558,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0558_contour_samples.csv,1533,1536,0.05
559,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0559_contour_samples.csv,777,1536,0.05
560,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0560_contour_samples.csv,805,1536,0.05
561,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0561_contour_samples.csv,1536,1536,0.05
562,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0562_contour_samples.csv,761,1536,0.05
563,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0563_contour_samples.csv,1489,1536,0.05
564,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0564_contour_samples.csv,783,1536,0.05
565,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0565_contour_samples.csv,1536,1536,0.05
566,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0566_contour_samples.csv,1536,1536,0.05
567,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0567_contour_samples.csv,1536,1536,0.05
568,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0568_contour_samples.csv,1536,1536,0.05
569,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0569_contour_samples.csv,1536,1536,0.05
570,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0570_contour_samples.csv,1536,1536,0.05
571,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0571_contour_samples.csv,799,1536,0.05
572,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0572_contour_samples.csv,1536,1536,0.05
573,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0573_contour_samples.csv,1536,1536,0.05
574,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0574_contour_samples.csv,1509,1536,0.05
575,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0575_contour_samples.csv,1526,1536,0.05
576,complete,Output\GradientPhaseSpaceScan\electron\Data\CEP\contour\local_minima\local_minimum_0576_contour_samples.csv,1506,1536,0.05
