polarization,polarization_label,rank,D_W,purity,C_e_p,C_p_gamma,C_e_gamma,search_stage,sample_id,s,theta_in,qOut,phi_in,phi_in_electron,phiOut,Q2,xB,t,theta_e_gamma_deg,aligned
LL,L electron + L proton,5,0.9896499751302522,0.9999999999999998,0.0015072400918542369,0.9734573534047486,0.0011972946856929124,grid_seed,3878,21.515843999999998,1.570795,0.5,1.5707963267948966,4.71238898038469,5.006913291658733,0.02701480108295358,0.005946773579062044,-3.13419578368102e-05,21.66637886539645,False
LL,L electron + L proton,6,0.9928125878416422,0.9999999999999998,0.00230209644050737,0.9867576484566372,0.0019574702643887273,grid_seed,3880,21.515843999999998,1.570795,1.0,1.5707963267948966,4.71238898038469,4.516039439535327,0.06864606716120664,0.007468347084726729,-4.945168222095967e-05,20.29445756391303,False
LL,L electron + L proton,7,0.9928125879069809,0.9999999999999993,0.0023020963518185886,0.9867576484743293,0.0019574702639611687,grid_seed,3879,21.515843999999998,1.570795,1.0,1.5707963267948966,4.71238898038469,4.908738521234052,0.06864606716120594,0.007468347084726653,-4.945168222095967e-05,20.294457563913014,False
LL,L electron + L proton,8,1.0233972321856217,1.0,3.553462313764171e-06,0.26858864799780624,6.273819944510228e-06,broad,3771,19.89435295405139,1.614708755890161,0.5085773962071058,1.5011553820688022,4.642748035658595,0.533414597580772,0.10450008308554457,0.08702425741646296,-0.0605531093719937,133.15525290383405,False
LL,L electron + L proton,9,1.0546601633111847,0.9999999999999998,4.188273326364217e-05,0.19392094608644322,1.0127514455235527e-05,broad,1576,18.283218585438764,1.6741586664207255,1.221035798765494,1.5600740894481016,4.701666743037895,0.1166727654867527,2.088438261222849,0.40384770417167104,-0.32712948498839794,143.08810011086294,False
LL,L electron + L proton,10,1.066453943212818,0.9999999999999997,1.1619019818879007e-06,0.16818228800836843,3.750289968384311e-05,broad,1533,25.711429905843225,1.8636842048705096,1.611349627303367,2.27974539788757,5.421338051477363,3.659084758895712,0.7810814052620803,0.0841848849726434,-2.265614799263524,120.74084083632485,False
LL,L electron + L proton,11,1.0685025153686298,0.9999999999999998,1.8766905189249283e-05,0.16369560121652155,0.00010960953453620344,broad,27,15.594843569226313,1.5632446899674926,1.0910596112979223,1.7137381001942398,4.855330753784033,5.610044726256437,1.9097168602854788,0.2508634199519898,-0.09933088624055553,99.81553077370779,False
LL,L electron + L proton,12,1.0703447964320099,1.0,1.0447769296883652e-06,0.1599404970473082,1.569287127512022e-05,broad,198,24.231499352503914,1.2885041409903413,1.7071308661739388,0.6950154876286319,3.836608141218425,5.992652588293323,0.750418690990406,0.10973680990935669,-2.4262749506183936,142.2193390039691,False
LL,L electron + L proton,13,1.0704457678989805,1.0000000000000002,4.507226269926555e-07,0.1597124039144172,2.757839699700663e-05,broad,3982,24.793360817315154,2.0236408207578216,1.6061550110370282,0.8261068966878722,3.9676995502776653,6.004913834280676,1.2375291642643753,0.164080352612629,-2.3800334579922398,134.91358836539573,False
LL,L electron + L proton,14,1.070553357092027,0.9999999999999999,3.1718797132037835e-07,0.1595087020741194,9.882553504067156e-06,broad,3418,25.35437337900084,1.3319928587102183,0.9878207314321796,0.8628841392462876,4.004476792836081,0.2675858643125515,0.6029996134407133,0.17226849590002613,-2.2163906276298007,131.73145279086685,False
LL,L electron + L proton,15,1.0708756454676291,1.0,2.597162284645919e-07,0.15883037703624978,8.693764582787963e-06,broad,483,23.64478413896675,1.613304222588614,1.2058111357366672,2.595928333249642,5.737520986839435,2.938824125307073,0.7192727164556284,0.1773517124159408,-3.2858295089339165,137.86110431391808,False
LL,L electron + L proton,16,1.0718707751045096,0.9999999999999999,4.5225980310336306e-05,0.1566601639774516,2.119825402928426e-05,broad,2354,16.359221150685208,1.310790910867882,1.4546072446125529,1.401811398949179,4.543404052538972,2.9362845701945477,4.449576974932418,0.6206397643541293,-1.1649025693037958,166.2946061969087,False
LL,L electron + L proton,17,1.0724178255161427,1.0,8.105280213293343e-07,0.1555535522761244,3.332438494457055e-05,broad,1055,21.60352087861191,1.8409372837145117,1.5474720521477379,2.2113264177229848,5.352919071312778,3.662481811662274,1.082243225322219,0.13148986981450164,-1.5387498151861878,126.95344246766203,False
LL,L electron + L proton,18,1.0724908521571779,1.0,1.570307345842907e-06,0.1553819582074329,4.666685207713876e-05,broad,2266,23.422276107142597,1.1252703446767667,1.5916374532354431,0.8901063007606949,4.031698954350488,5.729381366684795,1.3023843517083848,0.13931933180681177,-2.202442564844616,122.94246140769108,False
LL,L electron + L proton,19,1.072914018084281,0.9999999999999998,2.561369711711815e-07,0.15450563194866945,3.973817532612785e-05,broad,1679,16.96197544726685,1.8291114941045197,1.216002607346211,0.6410135640351822,3.7826062176249753,5.818952567545944,0.1752299356431376,0.03224258211932903,-2.2277280594510134,119.24808390380254,False
LL,L electron + L proton,20,1.0735710524818929,0.9999999999999998,4.0123893297994904e-07,0.15317729903142677,3.65989842004586e-06,broad,3688,24.495717403925134,1.4945831764766657,0.9220248391077126,0.8742991169446359,4.015891770534429,0.6197154468421581,0.6733529716924409,0.2860571661973803,-1.8719298413006555,145.3050727925836,False
LL,L electron + L proton,21,1.0736586074938286,0.9999999999999998,2.491543736238358e-07,0.15298247733485404,1.2898330035837656e-05,broad,3897,20.721562402221103,1.3373539166948807,0.9836682761384916,0.8901203841294416,4.031713037719235,0.1992762945901694,0.2993372742698053,0.09706245187943849,-1.6309643430483742,132.39113438686667,False
LL,L electron + L proton,22,1.073772549519572,0.9999999999999997,2.670297025811719e-07,0.1527489170960304,9.373619405094796e-06,broad,107,22.925506491201233,1.5761348769285517,1.383329081922864,0.4175036913927834,3.5590963449825765,0.0770314613135179,0.487288533776342,0.11020809841942451,-3.547435707600666,141.236605990875,False
LL,L electron + L proton,23,1.0737863633590874,0.9999999999999997,3.6465017802921054e-05,0.1526619289829183,1.7990057921930065e-05,broad,1370,18.65976778529055,1.8330021928520317,1.2559073867971189,1.5258505567587388,4.667443210348532,3.1775291757604287,2.8035949375608458,0.4310869857370226,-0.41922864790948566,138.30567053324322,False
LL,L electron + L proton,24,1.0741045754756395,1.0000000000000002,2.1568482263191816e-07,0.15205287729991673,1.1485942350391692e-05,broad,1900,24.22593421020106,1.6776081203817652,1.7521394842411915,0.21107540538811342,3.3526680589779065,5.871251883335411,0.06539850430887778,0.00940565123436547,-4.726847281968109,140.2017689800784,False
LL,L electron + L proton,25,1.0743874197613201,0.9999999999999998,1.9916719650808524e-06,0.1514463856990529,2.238300764564513e-05,grid_seed,3886,21.515843999999998,1.570795,1.8,2.4543692606170255,5.595961914206819,4.025165587411922,1.0918365530568546,0.09807790214176844,-2.441580831062448,128.26836712215228,False
LL,L electron + L proton,26,1.0743874206457178,0.9999999999999998,1.9916722956726135e-06,0.15144638385458076,2.2383007500731965e-05,grid_seed,3885,21.515843999999998,1.570795,1.8,0.6872233929727671,3.8288160465625602,5.399612373357457,1.091836553056853,0.0980779021417683,-2.44158083106245,128.26836712215228,False
LL,L electron + L proton,27,1.0748255050709394,1.0000000000000002,2.0725116001083618e-07,0.15053554584633,2.2560443461758997e-05,broad,858,25.811401384061014,1.7378256517503345,1.798169634725698,2.9556025443204685,6.097195197910262,3.7525938901013487,0.14543871340240078,0.015377554296212834,-6.091918773011913,128.35720481168025,False
LL,L electron + L proton,28,1.0749746496374935,1.0,4.322584694982264e-05,0.15018369720574892,1.1562606279178632e-05,broad,2144,20.461294401261114,1.702025185711494,1.6037010087510732,1.7833899596458025,4.924982613235596,0.11474746842869468,5.771418342224936,0.6296918775791767,-0.926962977982632,159.49606541987595,False
LL,L electron + L proton,29,1.0756885210849882,1.0000000000000004,8.654597890095194e-07,0.14875172948685605,1.3367161418582888e-05,broad,2349,25.74276490399445,1.5550480050524715,1.2451169802492157,2.778837781834052,5.920430435423845,3.1628471767147106,1.352345879665048,0.2249333493058281,-5.135299973547313,127.48261820865935,False
LL,L electron + L proton,30,1.0762303389337082,1.0,2.163344380652989e-07,0.1476204430462211,1.9380473926498988e-05,broad,41,22.621562926416534,2.0498897431046,1.020725060248833,2.15816876767951,5.299761421269303,3.013909748109083,1.0058162564570516,0.23562459675804018,-1.9399626539931392,128.7262026961602,False
LL,L electron + L proton,31,1.0763780526633213,1.0,1.071285679100098e-06,0.14732267449779268,1.1947948878192988e-05,broad,652,24.762089038344573,1.2906901758636253,1.2419164673051266,0.4215407844727981,3.563133438062591,0.21397929959387205,1.6236834925693024,0.3207997332935072,-4.266945147522682,138.47181042261462,False
LL,L electron + L proton,32,1.0774692001782737,1.0,6.818263740088234e-07,0.14506545612787092,1.194407468298096e-05,broad,473,25.052926838419623,1.5365557944819028,1.5373160705581983,0.1933287313775569,3.33492138496735,6.221784812629315,0.9151317712433316,0.1544216501050414,-5.141932974185266,139.76590020720147,False
LL,L electron + L proton,33,1.0776885461924577,1.0000000000000002,7.027609590013879e-07,0.14460050711710365,2.1318511249792435e-05,broad,3314,23.08871612724149,2.0841099012684303,1.1063003946941397,2.4964248232169597,5.638017476806753,3.0837646398138614,1.5219462202540455,0.289326790714302,-3.449709085753469,128.38786567495134,False
LL,L electron + L proton,34,1.0780063711617853,0.9999999999999996,3.860044611686603e-05,0.143895818901477,2.1784949784018615e-05,broad,464,18.068687808083958,1.651189544425021,1.5942108384675326,1.6779687318261196,4.819561385415913,0.15004356387497458,5.23235824960849,0.6354432931635,-1.4030443493889175,169.43319138686667,False
LL,L electron + L proton,35,1.0781560065722418,1.0,4.4834497257109896e-05,0.14358429956328267,1.792511799748027e-05,broad,341,19.912391251803392,1.5414750986011425,1.6919236450840824,1.7117571287984692,4.853349782388262,6.274023777811077,6.70969105003076,0.6573408786358691,-1.244999846273066,165.87319425956017,False
LL,L electron + L proton,36,1.0782436962263755,1.0,1.3552519226354124e-06,0.14342998640692695,4.067899519440755e-05,broad,2100,24.64599484370089,2.296323852476938,1.454691391936216,0.8073094599661612,3.9489021135559543,6.001842937726921,2.1971464256181585,0.259204305153963,-3.4127300411292625,126.39361639138242,False
LL,L electron + L proton,37,1.078248214644332,0.9999999999999998,8.319504544607628e-07,0.14342947422131955,3.42959796916472e-05,broad,3687,25.123018701634614,2.302075579304271,1.4416149621331902,0.7066434514664595,3.8482361050562526,6.107071186890124,2.2896154632445205,0.2870925046062086,-3.7920765543218335,129.96749382033656,False
LL,L electron + L proton,38,1.078256342381696,1.0,9.90757129361203e-07,0.1434401749773624,1.2592318556580663e-05,broad,3668,24.27406658207783,1.2091056375302136,1.0701933007092865,2.6046354116887844,5.7462280652785775,2.8963973228360786,1.789449068552773,0.3704577204810061,-3.9185017114343914,134.2222187245056,False
LL,L electron + L proton,39,1.0787822975010313,1.0,4.868649519142181e-07,0.14236057432244817,1.0404683830908199e-05,broad,2439,25.368313830845466,1.5874185129572589,1.6849393588888966,2.9934026176579085,6.134995271247702,3.2930635458917554,0.5140805922244228,0.0850990351562595,-5.086142565775163,143.55808094718753,False
LL,L electron + L proton,40,1.0788789914240147,1.0000000000000004,2.266342949290005e-06,0.14215745026168752,1.1930402570079195e-05,broad,2866,18.790565677946514,1.3625818939037542,1.5581962468651942,2.5732104989629745,5.714803152552768,3.4968252600869194,0.49545842383265126,0.09132341395914081,-2.152579862364659,146.99213846008345,False
LL,L electron + L proton,41,1.0790343441947259,1.0,9.83068045723597e-07,0.14183188457144713,1.8008251464451876e-05,broad,118,25.688349636551436,1.2722580454808277,1.2087740545614158,1.9800879273968777,5.121680580986671,3.0980355465543052,0.6864691894703369,0.1386220286633117,-1.0899547612451232,129.07210142315742,False
LL,L electron + L proton,42,1.0791400956179962,1.0,7.301722721649338e-07,0.14159931751797877,3.0218558374596185e-05,broad,4091,17.9662135129084,1.1998458973463866,0.9882029266257,0.6370792725084815,3.7786719260982746,6.1328470019303225,0.6400137932239419,0.14687057701830336,-2.583774716842568,119.6707838559077,False
LL,L electron + L proton,43,1.0793304771754049,1.0000000000000002,5.548129827675884e-07,0.1412362618151794,8.235441814676038e-06,broad,1210,23.157325932920074,1.4483269531073102,1.0164716629898534,0.4932778646042495,3.6348705181940426,0.3606459434590534,1.7042703390963678,0.4068077807414352,-3.7414161560386043,138.21080203219628,False
LL,L electron + L proton,44,1.0794589789633109,1.0000000000000004,3.838175843465525e-05,0.1409095322993128,1.9944116671079726e-05,broad,1746,22.341791887948524,1.8392181608343101,1.7780257360563063,1.6859906655487737,4.827583319138567,3.4275796647758305,5.776993163874643,0.530041326382128,-0.84093609864841,154.32937382631806,False
LL,L electron + L proton,45,1.0796999400048883,1.0000000000000004,3.975639468649668e-07,0.14045503663480519,2.63089726317581e-05,broad,2538,22.839584226912905,1.6899263164366087,0.8652294106790714,2.120894130435267,5.26248678402506,3.313967505671998,0.08635081025411433,0.020760837460680467,-1.3208902479001556,107.22079473087108,False
LL,L electron + L proton,46,1.0802768965649392,1.0000000000000004,5.76627093102186e-07,0.13926907073140954,2.862886426584236e-05,broad,1859,21.65584921777729,1.4476582126396678,0.8682037945153231,0.9008716128344965,4.04246426642429,6.057511693308054,0.18276432445938395,0.042093233175827145,-1.7907515964692304,105.36108935137815,False
LL,L electron + L proton,47,1.0803972364763166,0.9999999999999999,1.169459599319597e-06,0.13904561793068726,9.834143320431768e-06,broad,3664,25.634178278986518,2.0222234834637414,1.0356961774087514,1.191236287157409,4.332828940747202,0.43446723564004575,1.098326262621852,0.31298357636138924,-1.3983272603179524,140.09250998105026,False
LL,L electron + L proton,48,1.0804741752113827,1.0,3.4790994470026406e-07,0.1388575204660815,3.48583038432703e-05,broad,2390,25.69841826498281,1.8554450919347438,1.7853774714500596,0.14394251844403305,3.285535172033826,5.579074653804313,0.3792357083753264,0.03547448251727076,-6.878724075321193,121.64863419723575,False
LL,L electron + L proton,49,1.0805277120115042,1.0,2.737152942445467e-07,0.13877264567503952,1.5363858883920587e-05,broad,3101,24.81139693029724,1.8062029035218887,0.8213900955956848,1.1178216372895946,4.259414290879388,0.09673258849061822,0.28976450556947086,0.08531078353705625,-1.1649132703499931,118.56547456406659,False
LL,L electron + L proton,50,1.080660213378029,1.0000000000000002,2.403228825735554e-06,0.1384454896225133,5.760225543509581e-05,broad,2855,24.895831368265632,0.820577301054269,1.716662299653499,0.6723135548222645,3.8139062084120576,5.675867003066169,2.207636981315047,0.19666954666896705,-4.092167055625337,124.90948912112927,False
LL,L electron + L proton,51,1.0807053304232666,1.0000000000000002,6.52618166380618e-07,0.13838026707759624,3.78967150813816e-05,broad,1620,21.2345439434872,0.9010853264651514,1.204366247004225,0.7146210624777036,3.8562137160674967,6.098459119996693,1.6345059332990024,0.255828331985229,-3.2040212182232533,123.79533524632606,False
LL,L electron + L proton,52,1.0810335611271589,1.0000000000000002,1.3309803636665013e-06,0.13772466079093304,2.4900125076927804e-05,broad,1421,24.895516367332085,2.0879942871569495,1.2195749614729636,0.4250828743875541,3.566675527977347,6.205751792808859,2.05842111195102,0.30023001249522147,-5.02749537133501,124.71517807956286,False
LL,L electron + L proton,53,1.0811369564953444,1.0000000000000002,1.1119989749441438e-06,0.13752004964500827,1.982266740974256e-05,broad,1260,25.544754941204083,1.0453854140948704,1.0830287993806196,0.5889808945718666,3.7305735481616598,0.05717160687444822,2.1208177086593123,0.34896785821287285,-4.3559488699394295,125.1323198429884,False
LL,L electron + L proton,54,1.0811410955819978,1.0000000000000002,2.0615851544236383e-07,0.1375315377534305,4.897596511032832e-06,broad,626,25.079216113113006,1.492648143842087,0.7862784976156114,2.4028197120018167,5.54441236559161,2.6708767108975118,1.4101317849695891,0.4285726625772916,-2.867143152928246,135.2989433390382,False
LL,L electron + L proton,55,1.082012197823872,1.0,4.789301465792641e-07,0.1356714079121671,7.036788550553951e-05,broad,634,16.448028396970987,1.4028053078950231,1.32765497513284,0.5127423216429796,3.6543349752327727,5.448201479212575,0.05646106696378861,0.0075466485698505404,-2.9207061736818507,104.73563801879442,False
LL,L electron + L proton,56,1.0820205575162194,1.0,2.294377565779579e-06,0.1356362830870688,8.296350299440532e-05,broad,3889,22.77840403088795,1.281870876937936,1.359987025415644,2.2407129841239453,5.382305637713738,3.8954133563006006,0.32981109757565713,0.03516655917481167,-2.1357803711231007,94.2478358054687,False
LL,L electron + L proton,57,1.0822678395960477,1.0,2.349015658371862e-06,0.13515544157439746,6.470012611757328e-05,broad,3583,18.737420421698097,1.3907544853465224,1.4717568919844248,2.1256598040729093,5.2672524576627024,3.9469938674906575,0.9189165377293806,0.09958863894390402,-1.0762461063263915,111.43451071502808,False
LL,L electron + L proton,58,1.0822900736791385,1.0,9.650130987574376e-07,0.13518565799309645,5.895927547816802e-06,broad,902,20.48371805236675,1.440035955215539,1.0125107480018103,2.467378013175992,5.608970666765785,2.5404832295090287,0.9561343075916381,0.3575141594184532,-2.2316723560674427,149.4399579075828,False
LL,L electron + L proton,59,1.0826925156258782,0.9999999999999998,5.877629389188809e-07,0.13435160154383613,1.826302746365142e-05,broad,850,23.796415238851466,2.1681775182692564,0.9757818493338588,0.7589933665244435,3.9005860201142366,0.1671070573259152,2.0435135478880957,0.3948974609972537,-3.3841651072672287,127.89902969149891,False
LL,L electron + L proton,60,1.0826983357438096,0.9999999999999999,7.993051622579679e-07,0.1343452309030619,1.3686065722847048e-05,broad,1434,25.205737974192,1.8683317639453172,1.7462046517794654,2.977093043631898,6.118685697221691,3.289899344564377,0.6768969765820378,0.11196999259215402,-4.669013247033502,147.6725485660547,False
LL,L electron + L proton,61,1.0830252117354533,1.0,5.79872471030909e-07,0.13367085734870676,2.177977212947849e-05,grid_seed,3881,21.515843999999998,1.570795,1.8,2.1598449493429825,5.301437602932776,4.025165587411922,2.177128121295842,0.17819559456076597,-1.202300748683948,128.26836712215228,False
LL,L electron + L proton,62,1.0830252117507373,1.0000000000000004,5.798724745125467e-07,0.1336708573179016,2.1779771924835856e-05,grid_seed,3882,21.515843999999998,1.570795,1.8,0.9817477042468106,4.123340357836604,5.399612373357457,2.177128121295843,0.17819559456076597,-1.2023007486839492,128.26836712215228,False
LL,L electron + L proton,63,1.0831370607406359,1.0000000000000002,8.5290992048879e-07,0.1334645280403643,4.784988812843496e-06,broad,804,22.57867773178265,1.6960806988381485,0.9279113572056281,0.6159085326950731,3.757501186284866,0.7665311082478432,1.9867157073533521,0.6001637363525992,-2.8858466597909262,152.0838222067618,False
LL,L electron + L proton,64,1.0831952835823482,1.0000000000000004,6.7010319452599655e-06,0.13328310179248037,4.947118108648133e-05,broad,1229,16.165613924000414,2.044572869171375,1.4730697700118272,0.8983541026286526,4.039946756218446,5.60533360197436,1.6759175371418369,0.21783082971472045,-1.4216581599012479,135.74513628054572,False
LL,L electron + L proton,65,1.0832600315147194,0.9999999999999997,1.2564033834868024e-06,0.1331982673928071,1.7588356386993157e-05,broad,2207,22.845847906080678,1.1353982579448765,1.71833336822758,2.7346017086148207,5.876194362204614,3.3538914540976434,0.7914309500009459,0.1340645275601427,-3.204286437918082,150.1511028494176,False
LL,L electron + L proton,66,1.0833416101434912,0.9999999999999998,2.8309801430782364e-06,0.13302948428438618,1.8534564637168546e-05,broad,3125,20.820608788302938,1.21494628344546,1.4177700318681972,0.9451382094085048,4.086730862998298,6.231679310899988,0.8663935148585615,0.17186332682972758,-1.452857176937176,142.09053453806655,False
LL,L electron + L proton,67,1.0836253696132805,1.0,8.211615075767232e-07,0.13246606542342587,1.060111429348718e-05,broad,1718,22.310546091370064,1.1843754502227242,0.9377874849640895,2.584313725537859,5.725906379127652,2.7427837785623157,2.055626735771809,0.4822535126462575,-3.550054284627365,137.9802010772156,False
LL,L electron + L proton,68,1.0837286721789505,1.0000000000000002,1.2350474529296684e-06,0.13225083499077198,1.4766466209484126e-05,broad,774,20.17936155338265,1.3566688571822545,1.3313906426976436,0.2791635562685322,3.4207562098583253,0.02431327905480098,0.7892426396607819,0.17452194239102373,-3.6896073474362328,141.58509834166708,False
LL,L electron + L proton,69,1.0841213397841398,1.0,2.623876935826117e-06,0.13142099113328293,4.06843876810927e-05,broad,2854,25.16688316974541,1.9790749808191928,1.2175075149817873,1.8813027335872832,5.022895387177076,3.484395503202055,1.2957407069288231,0.1693350018909899,-1.1558956298630623,110.27200425816405,False
LL,L electron + L proton,70,1.0841235900337156,0.9999999999999998,4.697704898742788e-05,0.13136774165126874,3.5427705439826276e-05,refined,4718,17.363946650427945,2.2298713053513435,1.5917966656883424,1.5787688992235225,4.720361552813316,5.94772360657331,5.998344875604798,0.6024975552417392,-1.3104341985813173,160.96123927255798,False
LL,L electron + L proton,71,1.0841637872994798,1.0,9.469070723899888e-07,0.13138615664306222,1.29980121738316e-06,broad,2262,25.72030913833917,1.5836751176315258,0.8746409518004676,1.032061471432434,4.173654125022227,1.055704782488307,0.7279659669440889,0.4735753567793539,-1.2321396440263084,160.96533604753753,False
LL,L electron + L proton,72,1.0848320602552564,0.9999999999999997,1.0940204622154216e-06,0.1299920299041142,3.4873649145943016e-05,broad,73,22.2951449308047,0.991300337741109,1.664384385712175,3.0201439549084315,6.161736608498225,3.591962424162177,1.2363624672043425,0.15644661716772137,-5.045281538611145,137.8178447498065,False
LL,L electron + L proton,73,1.084956956311106,0.9999999999999998,1.1972375540940234e-06,0.12971116980918412,5.767834348630329e-05,refined,5393,19.78510973265989,2.3566361504829514,1.3908922970626123,2.3574901227202876,5.499082776310081,3.579783255434418,1.9598659146783537,0.24573089754202915,-2.940637200637745,125.26776807977193,False
LL,L electron + L proton,74,1.0850452568094837,0.9999999999999998,1.186709651668081e-06,0.12957365987820507,2.4746879611071677e-05,broad,3596,21.95505917181362,2.0920000170244295,1.496194793007793,2.9049617362649194,6.0465543898547125,3.2663504174237685,1.3765888897668306,0.22518501376413524,-4.280716292997203,141.2262070013711,False
LL,L electron + L proton,75,1.0850609177091077,1.0000000000000002,1.0134896125419017e-06,0.12955503370548924,1.4436676005925627e-05,broad,2870,25.276273462042816,1.8738189356564745,1.6462235416087356,3.0111526450279893,6.152745298617782,3.1523466522607952,1.2947134134174005,0.2148329904848662,-5.010578846494313,146.70579293465943,False
LL,L electron + L proton,76,1.0850718182989163,1.0,1.4712886906384746e-06,0.12954747738078104,2.324858111203642e-06,broad,3957,25.623129225639502,1.1127905679343015,0.8006266441213736,0.9437164211150453,4.085309074704838,1.1298128411275463,2.3923609090705016,0.7861061400466487,-2.3010282422412396,162.98966042933066,False
LL,L electron + L proton,77,1.0852479250701743,1.0,1.3022962736700703e-06,0.12916302039514566,2.5698031502597006e-05,broad,1052,24.80569956314907,1.414702828382517,1.2117612198369287,0.27229504737181465,3.4138877009616078,5.97381872986779,1.5839658742214855,0.20683417958619665,-6.213595190230251,112.36922924465259,False
LL,L electron + L proton,78,1.085272817528561,1.0,1.0517248757756672e-06,0.12912911779401154,1.2761050984087862e-05,broad,3800,17.42628184475646,1.896090258041271,0.7528554966837441,2.3921475807567267,5.53374023434652,2.8275723400883184,0.891900004494079,0.32345382156566493,-2.019734302315392,132.0216397549017,False
LL,L electron + L proton,79,1.0854448166426758,1.0000000000000002,5.861920656247754e-07,0.12872100854176427,6.239423387562019e-05,broad,656,16.371603965837178,1.7835952427628095,1.1109864078041962,0.45117821578994066,3.592770869379734,5.6407622716942445,0.2785223484719702,0.04570813396611989,-3.266255141250227,101.25355561699735,False
LL,L electron + L proton,80,1.085478555258412,1.0,4.908154067717522e-07,0.12872617612442613,3.3839392314440448e-06,broad,3745,22.765413395308045,1.6639644247258536,0.7004533337301743,2.394426889854084,5.536019543443877,2.431524191827224,1.6478461006140868,0.5885232756576037,-2.5255008210435164,144.83446756502005,False
LL,L electron + L proton,81,1.0856207045379986,1.0,2.3058007385239257e-07,0.12843813788923808,4.662404187280341e-06,broad,1995,25.24103812325066,1.3845315096242614,0.8861610572875522,0.5526886749080862,3.6942813284978793,0.7472320714880967,2.973289069163309,0.6865302976171681,-3.866532357297909,149.30941674913024,False
LL,L electron + L proton,82,1.085836719845563,0.9999999999999997,1.5740150903798187e-06,0.127995125673388,9.327902018147118e-06,broad,1072,19.730638747852332,2.0202768263382604,0.912154998496143,2.2014913168843186,5.343083970474112,2.5751744346026872,0.9979850612276082,0.3774934540719479,-1.6572518969920458,145.87135255030609,False
LL,L electron + L proton,83,1.085873811106975,1.0000000000000002,3.151475395361604e-05,0.12786650570376148,2.2912905598299567e-05,broad,3589,16.396574570179794,1.529783296855069,1.4605075083721337,1.0341740077676915,4.175766661357485,2.3326320711251785,4.006200517050885,0.6301422301316363,-1.630422774676099,174.67599475742668,False
LL,L electron + L proton,84,1.0859273751098062,1.0,1.0570156492135913e-06,0.12773913041520346,6.908221901891077e-05,broad,1877,18.530456640023125,0.879566954888599,1.5681350380879497,0.38813021773911727,3.5297228713289104,5.50754315635208,1.151440213959701,0.12774352393277308,-3.9039827721725873,125.54091487454207,False
LL,L electron + L proton,85,1.0862866898400512,1.0000000000000004,2.6166096262745523e-05,0.127041807942828,2.2663190917735722e-05,broad,2894,19.102001243413724,1.3821522853129604,1.6769461235752563,1.5098293687404984,4.651422022330292,0.17477824706603037,4.697289343761581,0.602155922179229,-1.738017485838882,172.71969347889728,False
LL,L electron + L proton,86,1.086287769065795,1.0,4.603724441946233e-07,0.12708129055551415,1.465212369891992e-05,broad,164,24.945708800732,0.8330481413300703,1.0610743601524846,2.4504558268153103,5.592048480405103,2.7755396816220133,3.2897991565040576,0.554911895240119,-4.027138548536267,138.48242621047783,False
LL,L electron + L proton,87,1.0863954291918656,0.9999999999999998,1.3490929998438832e-07,0.12686603347733968,1.3803167241098267e-05,broad,3002,18.786456894894023,1.541668929734327,1.694313602501284,6.273956844311519,3.1323641907217254,5.4409124307684875,0.01138997822448451,0.0014038031967862337,-5.132241617569105,135.9072980868025,False
LL,L electron + L proton,88,1.0864363794521714,1.0,1.064515904198159e-06,0.12677709145920135,1.8162514436183658e-05,broad,2154,21.681827727873475,1.701322512403041,0.9438463690190877,0.41797174612222765,3.5595643997120208,6.208482807976859,1.5357527493846623,0.28834493830004354,-4.436334581103147,116.73419912073793,False
LL,L electron + L proton,89,1.086443438121552,1.0000000000000002,4.010734424709069e-07,0.1267105403933381,6.122395166426873e-05,broad,2238,15.617528706297307,1.6474781593086076,0.9077687911521357,2.108151805575261,5.249744459165054,3.6288779813475434,0.05061074698043811,0.011395123704076356,-0.820856152252548,99.86706418113285,False
LL,L electron + L proton,90,1.0865026720375976,1.0000000000000002,4.442444059896454e-07,0.12665383137727845,1.0576955645876436e-05,broad,1227,23.4878358086446,1.1273137381263452,1.0735951452694203,0.43416935388052824,3.5757620074703214,0.4961081161707474,2.8856758272380545,0.5709793057011625,-4.1709414679501675,145.02350757562155,False
LL,L electron + L proton,91,1.0866954510917692,1.0000000000000002,6.705775715482585e-07,0.12621983352081645,4.782983057767993e-05,broad,1851,16.962091648960794,1.168998985317183,1.5563589280438987,0.15037768877123225,3.2919703423610254,5.4166407182793,0.33155436722492804,0.04091989514164839,-4.3022008802566685,127.40827322404634,False
LL,L electron + L proton,92,1.086786946297413,0.9999999999999998,7.381246188612084e-07,0.1260824436399433,1.0005274748417864e-05,broad,42,21.846651316826872,1.7113497437541065,1.5368672218194785,2.8934209347184696,6.035013588308263,3.1230694798219267,0.4678675328061205,0.10434233919579641,-3.6581705098486337,148.9929724786238,False
LL,L electron + L proton,93,1.0870038300539835,1.0,1.7523833484904565e-06,0.12562862414456172,2.354237939520281e-05,broad,2050,23.38720173049563,1.9510028895719391,1.314870613201901,3.02343243033204,6.165025083921833,3.248828250725281,2.2330837356175866,0.3148575248383178,-6.033176677992871,129.6203082992838,False
LL,L electron + L proton,94,1.087030154934676,1.0000000000000002,1.7913095060990998e-06,0.12559872637111835,4.8440859372352685e-06,broad,1541,21.199041902359557,1.389812682624075,0.9810327666482983,2.4512825975532895,5.592875251143083,2.2886097705027018,1.5450122106293531,0.559300423849731,-2.260525549625887,156.99573187034332,False
