detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,initial_spin_averaging_version,momentum,E,px,py,pz,p_abs,phi_xy,s,sqrt_s,pIn,pOut,theta_in,phi_in,qOut,phiOut,Q2,xB,t,W2,y
f3_mid_egamma_txty_region_0,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_0,0,8.3810226255027653e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,qout,1.0000000000000000e+00,-1.9509032201612866e-01,-9.8078528040323032e-01,0.0000000000000000e+00,9.9999999999999989e-01,4.5160394395353274e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.2063815355333003e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.0000000000000000e+00,4.5160394395353274e+00,6.8645973580276576e-02,7.4683368092730799e-03,-4.9451545730006823e-05,1.0002799226708669e+01,4.4541583641640581e-01
f3_mid_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_1,1,6.0895159133559840e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,6.4571435626109641e-01,2.1286349617618399e+00,-2.9513459707981364e-06,2.2244176384674756e+00,1.2762720155208533e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,4.4178646691106467e+00,1.0000000000000000e+00,3.0434178831651120e+00,1.3830753426946961e+01,8.1055450542602170e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496673e-01
f3_mid_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_1,1,6.0895159133559840e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,-6.4571435626109641e-01,-2.1286349617618399e+00,2.9513459707981364e-06,2.2244176384674756e+00,4.4178646691106467e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,4.4178646691106467e+00,1.0000000000000000e+00,3.0434178831651120e+00,1.3830753426946961e+01,8.1055450542602170e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496673e-01
f3_mid_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_1,1,6.0895159133559840e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,kp,1.8759690521288432e+00,9.9518472667219682e-01,-1.5902412535032462e+00,0.0000000000000000e+00,1.8759690521288432e+00,5.2715686793671139e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,4.4178646691106467e+00,1.0000000000000000e+00,3.0434178831651120e+00,1.3830753426946961e+01,8.1055450542602170e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496673e-01
f3_mid_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_1,1,6.0895159133559840e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,pp,1.7625483834314992e+00,0.0000000000000000e+00,1.4922241131736853e+00,0.0000000000000000e+00,1.4922241131736853e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,4.4178646691106467e+00,1.0000000000000000e+00,3.0434178831651120e+00,1.3830753426946961e+01,8.1055450542602170e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496673e-01
f3_mid_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_1,1,6.0895159133559840e-01,9.9999999999999978e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,qout,1.0000000000000000e+00,-9.9518472667219682e-01,9.8017140329560826e-02,0.0000000000000000e+00,9.9999999999999989e-01,3.0434178831651120e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,4.4178646691106467e+00,1.0000000000000000e+00,3.0434178831651120e+00,1.3830753426946961e+01,8.1055450542602170e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496673e-01
f3_mid_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_2,2,6.0895159133559773e-01,9.9999999999999967e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-6.4571435626109552e-01,2.1286349617618403e+00,-2.9513459707981364e-06,2.2244176384674761e+00,1.8653206380689393e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,5.0069132916587327e+00,1.0000000000000000e+00,9.8174770424681035e-02,1.3830753426946965e+01,8.1055450542602181e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496696e-01
f3_mid_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_2,2,6.0895159133559773e-01,9.9999999999999967e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,6.4571435626109552e-01,-2.1286349617618403e+00,2.9513459707981364e-06,2.2244176384674761e+00,5.0069132916587327e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,5.0069132916587327e+00,1.0000000000000000e+00,9.8174770424681035e-02,1.3830753426946965e+01,8.1055450542602181e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496696e-01
f3_mid_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_2,2,6.0895159133559773e-01,9.9999999999999967e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,kp,1.8759690521288432e+00,-9.9518472667219693e-01,-1.5902412535032460e+00,0.0000000000000000e+00,1.8759690521288432e+00,4.1532092814022654e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,5.0069132916587327e+00,1.0000000000000000e+00,9.8174770424681035e-02,1.3830753426946965e+01,8.1055450542602181e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496696e-01
f3_mid_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_2,2,6.0895159133559773e-01,9.9999999999999967e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,pp,1.7625483834314992e+00,0.0000000000000000e+00,1.4922241131736853e+00,0.0000000000000000e+00,1.4922241131736853e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,5.0069132916587327e+00,1.0000000000000000e+00,9.8174770424681035e-02,1.3830753426946965e+01,8.1055450542602181e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496696e-01
f3_mid_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,mid_Egamma_TxTy_region_2,2,6.0895159133559773e-01,9.9999999999999967e-01,nan,high_s_high_theta_in_mid_Egamma,prepared_spin_ensemble_v4,qout,1.0000000000000000e+00,9.9518472667219693e-01,9.8017140329560604e-02,0.0000000000000000e+00,1.0000000000000000e+00,9.8174770424681035e-02,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4922241131736853e+00,1.5707949999999999e+00,5.0069132916587327e+00,1.0000000000000000e+00,9.8174770424681035e-02,1.3830753426946965e+01,8.1055450542602181e-01,-1.3103048225788836e+01,4.1124136862564056e+00,8.2687163758496696e-01
f3_high_egamma_txty_region_0,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-1.3620629704568554e-16,-2.2244176384655181e+00,-2.9513459707981364e-06,2.2244176384674761e+00,4.7123889803846897e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1330101235719803e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.5160394395353274e+00,6.2628797446174644e-01,3.7851093069761060e-02,-1.3069426311608263e-03,1.6799656115896884e+01,8.0180752521606102e-01
f3_high_egamma_txty_region_0,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,1.3620629704568556e-16,2.2244176384655181e+00,2.9513459707981364e-06,2.2244176384674761e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1330101235719803e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.5160394395353274e+00,6.2628797446174644e-01,3.7851093069761060e-02,-1.3069426311608263e-03,1.6799656115896884e+01,8.0180752521606102e-01
f3_high_egamma_txty_region_0,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,kp,5.0837233551684258e-01,3.5116257962903158e-01,-3.6759661884616568e-01,0.0000000000000000e+00,5.0837233551684258e-01,5.4749266693206859e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1330101235719803e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.5160394395353274e+00,6.2628797446174644e-01,3.7851093069761060e-02,-1.3069426311608263e-03,1.6799656115896884e+01,8.0180752521606102e-01
f3_high_egamma_txty_region_0,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,pp,2.3301451000443203e+00,0.0000000000000000e+00,2.1330101235719803e+00,0.0000000000000000e+00,2.1330101235719803e+00,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1330101235719803e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.5160394395353274e+00,6.2628797446174644e-01,3.7851093069761060e-02,-1.3069426311608263e-03,1.6799656115896884e+01,8.0180752521606102e-01
f3_high_egamma_txty_region_0,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_0,0,9.5576605136707637e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,qout,1.8000000000000000e+00,-3.5116257962903158e-01,-1.7654135047258146e+00,0.0000000000000000e+00,1.8000000000000000e+00,4.5160394395353274e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,2.1330101235719803e+00,1.5707949999999999e+00,1.5707963267948966e+00,1.8000000000000000e+00,4.5160394395353274e+00,6.2628797446174644e-01,3.7851093069761060e-02,-1.3069426311608263e-03,1.6799656115896884e+01,8.0180752521606102e-01
f3_high_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_1,1,9.5258491068063100e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,4.3396235338659439e-01,2.1816760772762946e+00,-2.9513459707981364e-06,2.2244176384674761e+00,1.3744467859455340e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.5160394395353274e+00,1.8000000000000000e+00,8.8357293382212931e-01,1.6001181495424721e+01,8.3885006281126950e-01,-3.3220392892997599e+00,3.9538014415616627e+00,9.2436222799895285e-01
f3_high_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_1,1,9.5258491068063100e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,-4.3396235338659439e-01,-2.1816760772762946e+00,2.9513459707981364e-06,2.2244176384674761e+00,4.5160394395353274e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.5160394395353274e+00,1.8000000000000000e+00,8.8357293382212931e-01,1.6001181495424721e+01,8.3885006281126950e-01,-3.3220392892997599e+00,3.9538014415616627e+00,9.2436222799895285e-01
f3_high_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_1,1,9.5258491068063100e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,kp,1.8930663517400037e+00,-1.1419079114945618e+00,-1.5098829536610894e+00,0.0000000000000000e+00,1.8930663517400037e+00,4.0648750289460196e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.5160394395353274e+00,1.8000000000000000e+00,8.8357293382212931e-01,1.6001181495424721e+01,8.3885006281126950e-01,-3.3220392892997599e+00,3.9538014415616627e+00,9.2436222799895285e-01
f3_high_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_1,1,9.5258491068063100e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,pp,9.4545108382149823e-01,0.0000000000000000e+00,1.1846413760816270e-01,0.0000000000000000e+00,1.1846413760816270e-01,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.5160394395353274e+00,1.8000000000000000e+00,8.8357293382212931e-01,1.6001181495424721e+01,8.3885006281126950e-01,-3.3220392892997599e+00,3.9538014415616627e+00,9.2436222799895285e-01
f3_high_egamma_txty_region_1,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_1,1,9.5258491068063100e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,qout,1.8000000000000000e+00,1.1419079114945618e+00,1.3914188160529266e+00,0.0000000000000000e+00,1.8000000000000000e+00,8.8357293382212942e-01,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.5160394395353274e+00,1.8000000000000000e+00,8.8357293382212931e-01,1.6001181495424721e+01,8.3885006281126950e-01,-3.3220392892997599e+00,3.9538014415616627e+00,9.2436222799895285e-01
f3_high_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_2,2,9.5258491068063078e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,k,2.2244176384674761e+00,-4.3396235338659361e-01,2.1816760772762946e+00,-2.9513459707981364e-06,2.2244176384674756e+00,1.7671458676442588e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.9087385212340520e+00,1.8000000000000000e+00,2.2580197197676637e+00,1.6001181495424717e+01,8.3885006281126950e-01,-3.3220392892997590e+00,3.9538014415616627e+00,9.2436222799895273e-01
f3_high_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_2,2,9.5258491068063078e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,p,2.4140997970931570e+00,4.3396235338659361e-01,-2.1816760772762946e+00,2.9513459707981364e-06,2.2244176384674756e+00,4.9087385212340520e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.9087385212340520e+00,1.8000000000000000e+00,2.2580197197676637e+00,1.6001181495424717e+01,8.3885006281126950e-01,-3.3220392892997590e+00,3.9538014415616627e+00,9.2436222799895273e-01
f3_high_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_2,2,9.5258491068063078e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,kp,1.8930663517400037e+00,1.1419079114945616e+00,-1.5098829536610896e+00,0.0000000000000000e+00,1.8930663517400037e+00,5.3599029318233598e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.9087385212340520e+00,1.8000000000000000e+00,2.2580197197676637e+00,1.6001181495424717e+01,8.3885006281126950e-01,-3.3220392892997590e+00,3.9538014415616627e+00,9.2436222799895273e-01
f3_high_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_2,2,9.5258491068063078e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,pp,9.4545108382149823e-01,0.0000000000000000e+00,1.1846413760816270e-01,0.0000000000000000e+00,1.1846413760816270e-01,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.9087385212340520e+00,1.8000000000000000e+00,2.2580197197676637e+00,1.6001181495424717e+01,8.3885006281126950e-01,-3.3220392892997590e+00,3.9538014415616627e+00,9.2436222799895273e-01
f3_high_egamma_txty_region_2,egamma_region_max,F3,F_3,TxTy,high_Egamma_TxTy_region_2,2,9.5258491068063078e-01,1.0000000000000000e+00,nan,high_s_high_theta_in_high_Egamma,prepared_spin_ensemble_v4,qout,1.8000000000000000e+00,-1.1419079114945616e+00,1.3914188160529268e+00,0.0000000000000000e+00,1.8000000000000000e+00,2.2580197197676637e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.1846413760816270e-01,1.5707949999999999e+00,4.9087385212340520e+00,1.8000000000000000e+00,2.2580197197676637e+00,1.6001181495424717e+01,8.3885006281126950e-01,-3.3220392892997590e+00,3.9538014415616627e+00,9.2436222799895273e-01
