Q2,t,phi,squared_amplitude_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
4.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,2.5224879753126018e+02,1.0000000000000000e+00,True,1,1,6.3003867113761789e-17,1.4380896477356998e-16,1.4626084062333583e-01,2.1073424255447017e-08,1.4626084062333591e-01,1.4626084062333669e-01,3.5590373412012833e-09,4.4408920985006271e-16,2.4286128663675299e-17,2.4980018054066022e-16
5.0000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.0313589592550363e+02,1.0000000000000002e+00,True,1,1,3.5512809764746335e-17,1.0343239699111048e-16,1.2350033014806887e-01,0.0000000000000000e+00,1.2350033121964756e-01,1.2350033121964396e-01,0.0000000000000000e+00,-1.1959420404713741e-32,2.6468064545648318e-10,2.6467975727806348e-10
5.5000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,3.7877823351822769e+02,1.0000000000000002e+00,True,1,1,3.7473314974948437e-17,6.7032240401527765e-17,1.0424689600075010e-01,0.0000000000000000e+00,1.0424689771134991e-01,1.0424689771134991e-01,0.0000000000000000e+00,-5.8975705884599058e-33,3.5664944608715388e-10,3.5664944608715388e-10
6.0000000000000000e+00,-5.9999999999999987e-01,6.9999999999999996e-01,5.0229130398484233e+02,9.9999999999999989e-01,True,1,1,2.6705908791078037e-17,6.5255211775550498e-17,8.8149855067308089e-02,2.1073424255447017e-08,8.8149855444967881e-02,8.8149855444970393e-02,2.1449940065520717e-09,4.4408920985006271e-16,6.6581312511970747e-11,6.6581754866457121e-11
1.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.5773253716489018e+02,1.0000000000000000e+00,True,1,1,5.9328545224071944e-17,1.6017210366562283e-16,4.3614370054810958e-01,0.0000000000000000e+00,4.3614370364701804e-01,4.3614370364701804e-01,0.0000000000000000e+00,-2.9174979071075776e-32,2.7031388238896170e-09,2.7031388238896170e-09
1.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.5547026968121850e+02,9.9999999999999978e-01,True,1,1,1.0628090779969614e-16,1.8743026145705274e-16,3.9006493209691034e-01,2.1073424255447017e-08,3.9006493335966946e-01,3.9006493335966919e-01,9.4916428580867685e-09,4.4408920985006271e-16,9.8511609980533876e-10,9.8511587776073384e-10
2.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.6604130682777588e+02,1.0000000000000000e+00,True,1,1,2.6668800218595050e-17,8.6586236041871036e-17,3.3925320965421735e-01,0.0000000000000000e+00,3.3925321643837558e-01,3.3925321643837558e-01,0.0000000000000000e+00,-8.2084011769979414e-33,4.6030949607533955e-09,4.6030949607533955e-09
2.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,1.8182875278174640e+02,1.0000000000000000e+00,True,1,1,3.3780157107149987e-17,3.2023414827680813e-17,2.9326517333779950e-01,2.1073424255447017e-08,2.9326517508055527e-01,2.9326517508055638e-01,7.1361664666222228e-09,4.4408920985006271e-16,1.0221791468811858e-09,1.0221797991372128e-09
3.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,2.0188368825161777e+02,9.9999999999999978e-01,True,1,1,1.0303469394161173e-18,8.2189788785318485e-17,2.5252928174781991e-01,2.5809568279517847e-08,2.5252928306505817e-01,2.5252928306505906e-01,7.5259591006552768e-09,6.6613381477509383e-16,6.6528246800423574e-10,6.6528292597123340e-10
3.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,2.2713091048562865e+02,1.0000000000000002e+00,True,1,1,3.5351860123406283e-17,4.0026907874674420e-17,2.1644114155749714e-01,0.0000000000000000e+00,2.1644114269672959e-01,2.1644114269673012e-01,0.0000000000000000e+00,-2.8519073681925565e-33,4.9315354577750270e-10,4.9315377476100153e-10
4.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,2.5972249540559153e+02,1.0000000000000000e+00,True,1,1,1.3300088464432611e-17,1.0115956919766909e-16,1.8448124902763582e-01,0.0000000000000000e+00,1.8448124902763560e-01,1.8448124902763502e-01,0.0000000000000000e+00,-1.0410150793419734e-32,-7.6327832942979512e-17,-2.9143354396410359e-16
4.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,3.0342087367299155e+02,1.0000000000000000e+00,True,1,1,6.5974486478258366e-17,1.1957054097423056e-16,1.5633703812565627e-01,2.1073424255447017e-08,1.5633703892154333e-01,1.5633703892154474e-01,3.8042264507058745e-09,4.4408920985006271e-16,2.4885324703682876e-10,2.4885369112603861e-10
5.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,3.6491765770308064e+02,1.0000000000000000e+00,True,1,1,3.8005373751781440e-17,3.4191528378730137e-17,1.3184942180391504e-01,0.0000000000000000e+00,1.3184942315698486e-01,1.3184942315698403e-01,0.0000000000000000e+00,-2.6134690468861059e-33,3.5680294829809611e-10,3.5680272972293814e-10
5.5000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,4.5724336237672065e+02,1.0000000000000000e+00,True,1,1,2.8738756712447003e-17,6.1240447411530880e-17,1.1089465509058820e-01,0.0000000000000000e+00,1.1089465594503840e-01,1.1089465594503840e-01,0.0000000000000000e+00,-4.5763085365416968e-33,1.8950792150806972e-10,1.8950792150806972e-10
6.0000000000000000e+00,-4.9999999999999989e-01,6.9999999999999996e-01,6.0983721198840317e+02,9.9999999999999989e-01,True,1,1,2.6720211913317857e-17,7.2575342154264404e-17,9.3159350655288173e-02,0.0000000000000000e+00,9.3159351666925766e-02,9.3159351666929346e-02,0.0000000000000000e+00,-5.9811500135011618e-33,1.8848700378271133e-10,1.8848766991652610e-10
1.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0967009276499783e+02,1.0000000000000000e+00,True,1,1,1.3955353613111430e-17,4.4562292278346735e-17,4.5280575653736016e-01,0.0000000000000000e+00,4.5280576040658749e-01,4.5280576040658749e-01,0.0000000000000000e+00,-2.1805497875677834e-33,3.5040168266942118e-09,3.5040168266942118e-09
1.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0059667677246495e+02,9.9999999999999989e-01,True,1,1,5.7582173570973090e-17,1.5576865966446613e-16,4.1450869968310938e-01,0.0000000000000000e+00,4.1450870328506040e-01,4.1450870328506123e-01,0.0000000000000000e+00,-2.7579582046821951e-32,2.9860800776493335e-09,2.9860807715387239e-09
2.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.0924397476311088e+02,1.0000000000000000e+00,True,1,1,7.1016607966471110e-18,1.9883917923093863e-18,3.6613522448966312e-01,0.0000000000000000e+00,3.6613522855114183e-01,3.6613522855114122e-01,0.0000000000000000e+00,-5.4387287990357813e-35,2.9741008544803549e-09,2.9741004103911450e-09
2.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.2543691133412915e+02,1.0000000000000000e+00,True,1,1,5.2406960779390885e-17,4.2320310398373815e-18,3.1992207786419147e-01,0.0000000000000000e+00,3.1992207891402091e-01,3.1992207891402125e-01,0.0000000000000000e+00,-2.7643996248547617e-33,6.7172724327324573e-10,6.7172745144006285e-10
3.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.4756498985205462e+02,1.0000000000000004e+00,True,1,1,1.9872105670609242e-16,2.7517346410794081e-16,2.7771635080990559e-01,0.0000000000000000e+00,2.7771635212699480e-01,2.7771635212699480e-01,0.0000000000000000e+00,-1.1521049372755019e-31,7.3155441426830947e-10,7.3155441426830947e-10
3.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,2.7653355288637090e+02,1.0000000000000000e+00,True,1,1,4.1872450486243822e-17,1.1690163314002784e-16,2.3955592970659595e-01,0.0000000000000000e+00,2.3955593211262130e-01,2.3955593211261900e-01,0.0000000000000000e+00,-1.5419293940528595e-32,1.1527552870593816e-09,1.1527541837752509e-09
4.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,3.1487584480871351e+02,9.9999999999999978e-01,True,1,1,8.5066044419174379e-17,1.4838763781399978e-16,2.0523516240179135e-01,0.0000000000000000e+00,2.0523516322462576e-01,2.0523516322462304e-01,0.0000000000000000e+00,-2.9255122969143728e-32,3.3774911339934377e-10,3.3774799623742524e-10
4.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,3.6720905931148150e+02,1.0000000000000000e+00,True,1,1,1.1630579026859070e-16,1.6509821801625652e-16,1.7460700714020236e-01,0.0000000000000000e+00,1.7460700714020297e-01,1.7460700714020169e-01,0.0000000000000000e+00,-4.0784458442144773e-32,2.1163626406917047e-16,-2.3245294578089215e-16
5.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,4.4192168612521345e+02,1.0000000000000000e+00,True,1,1,7.9064472943880130e-17,9.3024778362922861e-17,1.4759972437354987e-01,0.0000000000000000e+00,1.4759972503366789e-01,1.4759972503366789e-01,0.0000000000000000e+00,-1.4904800271364473e-32,1.9486647712119165e-10,1.9486647712119165e-10
5.5000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,5.5562861671157020e+02,9.9999999999999989e-01,True,1,1,4.7100521660180528e-18,1.0059037521313844e-16,1.2412384751040656e-01,0.0000000000000000e+00,1.2412384848652207e-01,1.2412384848652028e-01,0.0000000000000000e+00,-1.0140608176926587e-32,2.4231842574162776e-10,2.4231798165241791e-10
6.0000000000000000e+00,-3.9999999999999991e-01,6.9999999999999996e-01,7.4658323716675829e+02,1.0000000000000000e+00,True,1,1,5.7998845612009080e-17,5.1687840062685996e-17,1.0384511526316700e-01,0.0000000000000000e+00,1.0384511526316546e-01,1.0384511526316653e-01,0.0000000000000000e+00,-6.0354989026714719e-33,-3.2092384305570931e-16,-9.8879238130678004e-17
1.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,3.0342076728252403e+02,9.9999999999999989e-01,True,1,1,7.0817204863352092e-17,1.4047863420485295e-16,4.7896141434306122e-01,0.0000000000000000e+00,4.7896141514961005e-01,4.7896141514961005e-01,0.0000000000000000e+00,-2.4749323172718861e-32,7.7261153030860896e-10,7.7261153030860896e-10
1.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,2.7184445721736904e+02,1.0000000000000000e+00,True,1,1,1.2997138113220568e-16,1.2319579225458303e-16,4.6002099981198169e-01,0.0000000000000000e+00,4.6002100414963853e-01,4.6002100414963903e-01,0.0000000000000000e+00,-3.2069763142647453e-32,3.9908265025978551e-09,3.9908269744426406e-09
2.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,2.6985449503688920e+02,9.9999999999999989e-01,True,1,1,6.6585942432125401e-17,1.7545359182816150e-16,4.1943876162387800e-01,0.0000000000000000e+00,4.1943876233911331e-01,4.1943876233911331e-01,0.0000000000000000e+00,-3.5217650614977418e-32,5.9999483159600686e-10,5.9999483159600686e-10
2.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,2.8083033257978946e+02,1.0000000000000000e+00,True,1,1,1.0534634629505928e-16,1.6086837727140580e-16,3.7472217247565737e-01,0.0000000000000000e+00,3.7472217878039660e-01,3.7472217878039538e-01,0.0000000000000000e+00,-3.6976487483653902e-32,4.7250511836516296e-09,4.7250502954732099e-09
3.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,3.0108880509155432e+02,9.9999999999999989e-01,True,1,1,7.0269379578049919e-17,8.9093114228238385e-17,3.3093412594211197e-01,0.0000000000000000e+00,3.3093412594211213e-01,3.3093412594211213e-01,0.0000000000000000e+00,-1.2875368709169991e-32,1.1102230246251565e-16,1.1102230246251565e-16
3.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,3.3088021802046791e+02,1.0000000000000000e+00,True,1,1,1.1081038496119805e-16,4.1932999721023685e-16,2.8969785625263839e-01,0.0000000000000000e+00,2.8969785722867974e-01,2.8969785722868052e-01,0.0000000000000000e+00,-1.8811658797558616e-31,5.6551417715322572e-10,5.6551462124243557e-10
4.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,3.7281520889248071e+02,9.9999999999999989e-01,True,1,1,2.1272073111045090e-16,1.9939889302948738e-16,2.5158686960045756e-01,0.0000000000000000e+00,2.5158687156082671e-01,2.5158687156082582e-01,0.0000000000000000e+00,-8.5010027985549713e-32,9.8640627610446785e-10,9.8640581813747019e-10
4.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,4.3226579002474546e+02,1.0000000000000002e+00,True,1,1,3.5585872201166331e-17,9.8939743353816041e-17,2.1682742458845383e-01,0.0000000000000000e+00,2.1682742905072891e-01,2.1682742905072891e-01,0.0000000000000000e+00,-1.1055427115236728e-32,1.9350872501600058e-09,1.9350872501600058e-09
5.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,5.1944534363009063e+02,1.0000000000000000e+00,True,1,1,1.7371012837421173e-16,2.5947321441516571e-16,1.8548446917646821e-01,0.0000000000000000e+00,1.8548447061523429e-01,1.8548447061523429e-01,0.0000000000000000e+00,-9.7501557698723668e-32,5.3373752639807037e-10,5.3373752639807037e-10
5.5000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,6.5516451275459121e+02,9.9999999999999978e-01,True,1,1,1.0074060489473001e-16,6.3224523099727134e-17,1.5742892315945037e-01,0.0000000000000000e+00,1.5742892381338652e-01,1.5742892381338511e-01,0.0000000000000000e+00,-1.4146009795744030e-32,2.0589693144890120e-10,2.0589648389024440e-10
6.0000000000000000e+00,-2.9999999999999993e-01,6.9999999999999996e-01,8.8867633095912743e+02,1.0000000000000000e+00,True,1,1,1.2637397972921353e-16,1.3110808699938951e-16,1.3210903730154952e-01,2.1073424255447017e-08,1.3210903796009463e-01,1.3210903796009546e-01,3.2146745223656024e-09,4.4408920985006271e-16,1.7399952312313616e-10,1.7399974169829413e-10
1.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,5.5604897147407110e+02,1.0000000000000000e+00,True,1,1,9.7074389428734743e-17,5.5850566475645262e-17,5.0810622019783103e-01,0.0000000000000000e+00,5.0810622076355816e-01,5.0810622076355816e-01,0.0000000000000000e+00,-1.2542722858612117e-32,5.7489896176932120e-10,5.7489896176932120e-10
1.5000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,4.3515965817104427e+02,1.0000000000000000e+00,True,1,1,9.8801380849168529e-17,9.9570364220514366e-17,5.5357700415746569e-01,0.0000000000000000e+00,5.5357700496819784e-01,5.5357700496819806e-01,0.0000000000000000e+00,-1.9675970288708333e-32,8.9760537891336867e-10,8.9760560095797359e-10
2.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.8113273975584036e+02,1.0000000000000002e+00,True,1,1,9.9285731421130171e-17,1.4048089778294286e-16,5.6191437237742392e-01,0.0000000000000000e+00,5.6191437409854095e-01,5.6191437409854095e-01,0.0000000000000000e+00,-2.9592539105730437e-32,1.9342407675537743e-09,1.9342407675537743e-09
2.5000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.5634212141520277e+02,9.9999999999999978e-01,True,1,1,1.3557305527701644e-16,1.5537533174374131e-16,5.4957096342433620e-01,2.1073424255447017e-08,5.4957096975789377e-01,5.4957096975789377e-01,1.3372981990365805e-08,4.4408920985006271e-16,6.9614787268079681e-09,6.9614787268079681e-09
3.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.4916180489859823e+02,1.0000000000000000e+00,True,1,1,1.2828277628689059e-16,1.4616425832000599e-16,5.2512298500230481e-01,0.0000000000000000e+00,5.2512298621923847e-01,5.2512298621923847e-01,0.0000000000000000e+00,-3.7820461102109856e-32,1.2780796976308295e-09,1.2780796976308295e-09
3.5000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.5591161929469217e+02,1.0000000000000000e+00,True,1,1,2.1429402496335472e-16,2.7673865708227940e-16,4.9347971077904634e-01,1.4901161193847656e-08,4.9347971209613484e-01,4.9347971209613573e-01,8.4909988826013256e-09,2.2204460492503118e-16,1.2999128995438980e-09,1.2999137877223177e-09
4.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,3.7677880470473497e+02,9.9999999999999978e-01,True,1,1,9.4251267598333431e-17,1.2568812572792783e-16,4.5751042321001201e-01,0.0000000000000000e+00,4.5751042933329622e-01,4.5751042933329622e-01,0.0000000000000000e+00,-2.4680806392892053e-32,5.6029327288875663e-09,5.6029327288875663e-09
4.5000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,4.1525743254430392e+02,9.9999999999999978e-01,True,1,1,3.4681902546496893e-16,9.0117229679938427e-17,4.1879443428293678e-01,2.1073424255447017e-08,4.1879443544976452e-01,4.1879443544976563e-01,1.0190732008475528e-08,4.4408920985006262e-16,9.7732191783883593e-10,9.7732286152840686e-10
5.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,4.7971873670938794e+02,1.0000000000000000e+00,True,1,1,3.8642780110399521e-16,5.0319621345166932e-17,3.7795807789115032e-01,0.0000000000000000e+00,3.7795808081995580e-01,3.7795808081995552e-01,0.0000000000000000e+00,-1.5185850975838987e-31,2.2139313715641151e-09,2.2139311772750858e-09
5.5000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,5.8881670259770351e+02,1.0000000000000000e+00,True,1,1,4.9795877701839707e-17,1.4477822605631072e-16,3.3473056916121458e-01,2.1073424255447017e-08,3.3473057272063106e-01,3.3473057272063167e-01,8.1451645052581727e-09,4.4408920985006271e-16,2.3828910233891776e-09,2.3828914397228118e-09
6.0000000000000000e+00,-2.0000000000000001e-01,6.9999999999999996e-01,7.8947934498511484e+02,1.0000000000000000e+00,True,1,1,2.0931102042781209e-16,1.0966028051975668e-16,2.8764185945730081e-01,1.4901161193847656e-08,2.8764186328932689e-01,2.8764186328932845e-01,4.9492748737423990e-09,2.2204460492503126e-16,2.2045022335381859e-09,2.2045031355943934e-09
