optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6
451,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,1839,1504,9.93908760815814,0.9559621054180628,0.00023253773572042607,0.00015727026256537088,18,4,False,1e-05,0.00015862368122397866,True,0.3068387879613384,0.41798410699449995,0.25422444126371097,0.9100353342214211,0.3308337280753654,0.41572433601449765,0.6319584471598139,0.3348998465586875,0.6313117525759824,0.6824245216245367,0.8068985746848808,0.2173729603466685,0.46008965532186286,0.9702729107832293
452,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1026,8,0.0,1000.0,1000.0,0.6054821239844694,49,35,False,1e-05,0.6054821268467779,True,0.8492697085567483,0.5760196836493929,0.9292647990066452,0.5260000532071845,0.9988654791491093,0.8484227399444634,0.2220489009993774,0.8435499671393593,0.44729295654453816,0.9237832638283312,0.4972791099660155,0.024599800202309348,0.6678034974901698,0.17277830690564638
453,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,1333,832,11.72677341045075,1.0166662593494658,0.00037886581278945297,5.288118980789402e-05,24,10,False,1e-05,5.288528470263291e-05,True,0.40140474146032684,0.39270153784551204,0.025583791280934104,0.4644216622980559,0.029686991541730625,0.15862428804742512,0.502992047793467,0.34535938705514685,0.7692497349416538,0.48177298334855373,0.43855548651087545,0.045752945983030535,0.014005947807520458,0.5047205673150486
454,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.2741968202567333,0.907648195401119,0.8156455536721005,0.9055488412470585,0.25630501486809437,0.7056474078238626,0.16753266775706238,0.2741968202567333,0.907648195401119,0.8156455536721005,0.9055488412470585,0.25630501486809437,0.7056474078238626,0.16753266775706238
455,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,79,7630,1424,74.82067886702204,0.9146543705423298,0.029676855789243915,0.0012429892953534246,304,290,False,1e-05,0.001243015293279848,True,0.8938796132207607,0.8419917083497873,0.7478874639178853,0.4439461233527417,0.8054838091782431,0.1798336390226235,0.28720463801212354,0.9393605564219871,0.9457136153960561,0.5674375070381049,0.47904320238645437,0.8519972012402943,0.0006486841247186565,0.5036294971475208
456,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,11087,576,3.016003855943884,0.9269422139868737,0.21090598061944843,0.04655269449100104,512,506,True,0.00078125,0.046449716348364915,False,0.9668344389511003,0.18935140369996772,0.72862478392194,0.00018289897479009795,0.49774010913379346,0.21609704679558955,0.0783335650520742,0.8117744096221082,0.8789007940290107,0.5623616686950782,0.9366686365738754,0.2885206550847275,0.4958315486192309,0.9926081960688834
457,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,2504,808,4.001392989785051,1.0446322805516466,0.014360804824835078,0.002252214892100483,83,69,False,1e-05,0.0022523155372960787,True,0.44988226857295976,0.1510621638390582,0.18095810911831342,0.0267252422851212,0.2217831881068385,0.4860098921831872,0.5854307411452808,0.5823460483404415,0.8639541028494063,0.4989923877991074,0.9908848514750548,0.38251122651965025,0.49556371241997993,0.9931576998831778
458,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,39,2556,1520,4.309301704963981,0.9277495317339417,0.013514872082932176,0.01242377901615373,55,41,False,1e-05,0.01242436236489944,True,0.4537662264945662,0.20129546265836729,0.6934735037467702,0.25245777846778245,0.3088504523417947,0.33815401356485214,0.6948513319662142,0.3704398194594963,0.6377262268247813,0.7049922114668797,0.31440777107351164,0.7345064208207027,0.4632508755546782,0.025173637304595167
459,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,8420,888,52928.35775527948,0.936526659753826,0.18847267861138273,0.011414795764881233,376,362,False,1e-05,0.011414829022446005,True,0.4399361542278845,0.03020201527503948,0.3014009323503114,0.8159866615702215,0.3545732482617508,0.22581144222058008,0.13726827168991174,0.3793073127751499,0.6428538847688664,0.6984809185209011,0.681412847735488,0.26282685687310936,0.035337604409351735,0.5246222908901113
460,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,1223,768,3.9169120604791305,0.8582123560554988,0.000536187589137098,0.0003260602434163025,22,8,False,1e-05,0.00032839235278214106,True,0.7248858513382375,0.20000118189879795,0.2692861842220431,0.6978988745510967,0.6577449450387852,0.8558366337573471,0.3203283652390531,0.4418638698468524,0.6960738642148318,0.6257481883989271,0.6509891153423104,0.25415902561477904,0.47521214931833383,0.020112735032702913
461,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.4598322786032502,0.38843720690556643,0.9301451090870195,0.19626492188800682,0.9192438694832942,0.3790362028601393,0.8038184938956581,0.4598322786032502,0.38843720690556643,0.9301451090870195,0.19626492188800682,0.9192438694832942,0.3790362028601393,0.8038184938956581
462,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.1439640046165597,0.23867263294367613,0.675123039249587,0.5523466827483703,0.8084668726622398,0.12068151810746923,0.5685997348169568,0.1439640046165597,0.23867263294367613,0.675123039249587,0.5523466827483703,0.8084668726622398,0.12068151810746923,0.5685997348169568
463,latin_hypercube,nan,True,False,2,ABNORMAL: ,14,2215,1544,82.85078027538106,1.1097011602954845,0.10805561588467275,0.09964570799576027,37,23,False,1e-05,0.09964571148091692,True,0.24561253019186424,0.5153138669605313,0.4203495753531134,0.23708019412194514,0.8976326144253882,0.006702384452587116,0.9866146290161129,0.05029686485948226,0.43055456586010826,0.5381310809098403,0.19183358102818998,0.915227139844036,0.28189482942384664,0.9059648842969814
464,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,1249,488,1.3364499431482582,0.9490836432560955,0.03286824323329677,0.016963609449345878,37,23,False,1e-05,0.01696410388822274,True,0.19910702333964578,0.32191700396289913,0.4027770393649407,0.9398004989107505,0.9797716482283028,0.5598677184652798,0.5202335745539894,0.030540857472752675,0.33940095870237513,0.5175204744395975,0.8220994093816707,0.10113655016267087,0.7652604560525076,0.4420668733990633
465,latin_hypercube,nan,True,False,2,ABNORMAL: ,48,1615,1224,2.496166065691576,0.8227191266396624,0.0015526777606332826,0.0015104008327774924,24,10,False,1e-05,0.0015104110854713493,True,0.2346823464031387,0.7458170452639442,0.5321448060355041,0.15182712910898233,0.8000086275715478,0.1725924943013457,0.6163104925413263,0.22837043694059014,0.7146509065746104,0.48974963062597154,0.16480680010880028,0.7644263095691974,0.023912813762809834,0.5078741757750844
466,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,1517,1192,6.554412546335136,0.7064991934446196,0.0020667384393958333,0.0020468723246818013,18,4,False,1e-05,0.0020471409708550103,True,0.22704745163981518,0.559102529394911,0.3834788449718823,0.441031415327598,0.49575364855238147,0.4373022352198744,0.9356519846304207,0.21612035130316617,0.7186918555356605,0.4590801236587169,0.3556320831639099,0.7574302047416944,0.4751683828970908,0.9912430278123698
467,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,2071,992,17.22925960458198,0.9023918666500524,0.001019661003475932,0.00038538059918678065,53,39,False,1e-05,0.0003854634920469191,True,0.5278701343968936,0.8618206732383696,0.33813303223288,0.7778739552889848,0.28052207127991924,0.5674090211657719,0.9948710825779149,0.5979550242891872,0.8159846937312969,0.5461458189580263,0.5768621026086604,0.19822590265890205,0.4915253320477725,0.010637161770010443
468,latin_hypercube,nan,True,False,2,ABNORMAL: ,42,1458,1024,8.914917677750127,0.8542430436705652,0.003993531476897384,0.003969688249535279,23,9,False,1e-05,0.003969703300692612,True,0.5663305973621499,0.27646651732750266,0.6897737011573218,0.600373918923153,0.0879780942021405,0.18850109785482852,0.8306108290008186,0.5295340581919358,0.7462182281163487,0.6045448004148999,0.8827185240988923,0.2720436100619892,0.4835902293962838,0.985167217966786
469,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,7354,936,25.298266571207225,1.0481185816812217,0.036866208996873776,0.0010472485527942197,315,301,False,1e-05,0.001047256251786211,True,0.7471224671547239,0.9887433154963314,0.11765503522207967,0.9620256523578202,0.8855238113595686,0.1531345609225255,0.5165961551163809,0.5696808093165556,0.8700911651148071,0.48834280238105143,0.004759011586829148,0.6296401833243319,0.004269416908807949,0.4934856310292
470,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,9046,296,1.7180722537759516,0.8771929902189168,0.32284000328079676,0.00443452044534375,431,417,False,1e-05,0.004435922120647145,True,0.24267090464219093,0.7575942767648258,0.2509575595161927,0.8438370665840936,0.6912984267212325,0.42090380924946763,0.23465085340484693,0.28746939407765093,0.7328861444873283,0.5076737782891271,0.7935197264792054,0.39361054934786344,0.48125405788744924,0.995435930081688
471,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,3385,296,4.622537738391337,0.8134389055317354,0.2580563254522396,0.04105616190495087,152,138,False,1e-05,0.04105628221477961,True,0.41453732101153284,0.24346294882044586,0.4807554800955422,0.09493765126324877,0.7604685833649817,0.16701476874583324,0.8323104952720315,0.26259284670438615,0.5872540972691481,0.6686143340866817,0.2049307976587621,0.8181786502238773,0.4409683200412442,0.9536532185135159
472,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,7413,888,7.961116268175351,0.7152717331764027,0.0017811422871404712,0.00021690166246012238,322,308,False,1e-05,0.0002169294921578736,True,0.9492539636597792,0.45382978866781626,0.4906759975176159,0.7836147704083842,0.7142364955459302,0.9009686448346025,0.6373035218659933,0.4204007072544252,0.8041634878861491,0.4824200763410792,0.9930515141063555,0.6084583004124446,0.9902256347945494,0.49365179137061466
473,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,75,10046,1264,7.3621742230984255,0.7420508827778959,0.03937977267000919,0.0021946208036405773,436,422,False,1e-05,0.0021950502710265194,True,0.5131634146940035,0.41995327111167696,0.6051997668735809,0.189022693653143,0.07017491436043256,0.6924133956406104,0.6616403404406509,0.3017913431932166,0.7476971646789272,0.4893680804061471,0.3589802460275087,0.9700529463147801,0.5170789011954174,0.003606570504161633
474,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,1126,584,1.7071834106529493,1.101092527521345,0.002635391618060796,0.0022879758009016833,26,12,False,1e-05,0.0022890923177339285,True,0.0785650156463856,0.6674258251810357,0.20457321159213632,0.8904771243839325,0.37669502000178023,0.48048887627005793,0.5060074105948649,0.004585393351720013,0.8646295218381337,0.26467850276596105,0.9245810495294241,0.3589709229184179,0.425676841752835,0.13926377288215408
475,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,2658,8,0.0,1000.0,1000.0,0.024180772046317682,127,113,False,1e-05,0.024181133584864803,True,0.14052662870747032,0.12577769351506043,0.6400988420409653,0.03421069682378238,0.10873638385837851,0.8343550034175358,0.4678073716269339,0.034575941628442616,0.5851490298893971,0.5225259191630113,0.2704524340385885,0.045811321462447596,0.7513396858220435,0.49577958949815154
476,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.042466617829496185,0.21077129922231935,0.8174703825740438,0.6107790145166654,0.8287260923856612,0.20998142155312788,0.3107530255119132,0.042466617829496185,0.21077129922231935,0.8174703825740438,0.6107790145166654,0.8287260923856612,0.20998142155312788,0.3107530255119132
477,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,45,11125,672,48.469150607995346,1.0635412757104923,0.01599570828652007,0.0044985210362304615,512,501,True,2.44140625e-05,0.004481481021745321,False,0.8498930617056824,0.17261102808994325,0.6276478647326028,0.16900045733776548,0.6996323327050564,0.4954739649728093,0.02021509724283963,0.8364878990693589,0.9220744916384503,0.5509133183861642,0.02436449453210104,0.6528887876842063,0.4985347136826991,0.9951732123976524
478,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,8422,760,99962873.48268221,0.881086957901905,0.37126517772910844,0.025906556836834807,369,355,False,1e-05,0.025906570439868215,True,0.18314519189010928,0.7022548081951357,0.39206791366848703,0.7827887147869087,0.6803074186269387,0.5482177589248117,0.23927737315138237,0.03619510494715602,0.5392651860742729,0.5241023007194202,0.8693544293764501,0.7158009927795077,0.7499796376670977,0.001652525866873266
479,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.2504954269073107,0.8927730524268928,0.7356451331448918,0.4807914662008259,0.792886159511151,0.6558834610888268,0.35970292059530834,0.2504954269073107,0.8927730524268928,0.7356451331448918,0.4807914662008259,0.792886159511151,0.6558834610888268,0.35970292059530834
480,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,2958,904,9.170468080247856,1.119621638202443,0.03940135245781121,0.001391767436294045,101,87,False,1e-05,0.0013919329095251362,True,0.7483773075847632,0.9367901800733826,0.019193817058051076,0.13673253739821575,0.5160846089566647,0.42404162284021907,0.45505509515854725,0.2913358110604062,0.7418168828780095,0.4908963434568158,0.18192315596329472,0.575347336864827,0.48198063786406103,0.9961917115425425
481,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,2768,936,14.471622563762201,1.0582604309542398,0.003502526050910056,0.0017244162662209388,90,76,False,1e-05,0.0017245869833926633,True,0.6981226307435585,0.2418903953131221,0.4843224320321712,0.39813776946781415,0.05943168047347572,0.5769997341078857,0.03076516381459462,0.4198122838832947,0.8116299239479549,0.4709163750659124,0.49226269368851844,0.11648993390346392,0.9906586169397967,0.5062513949634992
482,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,3343,8,0.0,1000.0,1000.0,0.10146311371018929,164,150,False,1e-05,0.10146316218561267,True,0.20608672381179102,0.16045561814224837,0.673358566305378,0.7422764130491717,0.3322715021476112,0.18580410211281453,0.018578466663820244,0.19049281135019203,0.5831227586677878,0.6329974345807682,0.7292547270266385,0.32849441026612003,0.4390834521010606,0.0545506924587962
483,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,1979,1024,3.9492655713094402,0.8878003881137093,0.05098866769660842,0.008036240522015453,48,34,False,1e-05,0.008036353292610283,True,0.01800375600356103,0.27171002623431384,0.3499557123935283,0.42229485695967034,0.28261617493567304,0.0577613729190368,0.3015790008867499,0.03371536287433322,0.5660940580698274,0.5216969046187943,0.2953924907976148,0.501822968812105,0.24454065936456568,0.0637807196463724
484,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,1094,704,7.368720120694485,0.848945649249037,0.0010743530432632523,0.0010362978998062246,18,4,False,1e-05,0.0010364528541562112,True,0.29396567010714214,0.46548951605179456,0.45109340555655714,0.8276483818062073,0.28667760736361914,0.23331792959468414,0.037369769975033704,0.18965286417859317,0.7042645392901015,0.47193308233033576,0.8786230998949429,0.28248522752670374,0.5284903419886944,0.01325933144158214
485,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,7307,520,2.6947726217004337,0.9495321831136343,0.06723802692191855,0.006769891146915988,332,318,False,1e-05,0.0067699400160501026,True,0.06518040982319649,0.19064263603778536,0.18675050945163577,0.30618984525797094,0.1718289637529511,0.6198069843787283,0.4069657744547541,0.012157265851860319,0.182623907631064,0.49348796717286253,0.7298547304678032,0.1763533569733641,0.7624204515664195,0.41849839562894536
486,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,3,3835,272,5.851430033848431,0.7973180842148345,0.5709469675245925,0.017254804791572542,174,160,False,1e-05,0.0172548147088156,True,0.16860834759067672,0.6319039314990574,0.5734501039701095,0.648465167417433,0.3378239033914484,0.28618911241158085,0.5145016334205285,0.03257433816095091,0.3851541563741521,0.5208414835807683,0.5200469598161107,0.5000039410419401,0.24070456988994465,0.5400061021018221
487,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,3610,1672,99993594.53823034,0.9966461484902515,0.06405462224760841,0.022572049709005865,98,84,False,1e-05,0.02257210191322634,True,0.1258866311448553,0.010185542277525144,0.5762801652599637,0.9180888243192683,0.9052305461130726,0.9850969600745683,0.6644603776650425,0.02552010598243817,0.28831720065704425,0.5143934354538879,0.5138245094195717,0.8613138956333465,0.7613647307391471,0.4493154585721797
488,latin_hypercube,nan,False,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,11519,1128,2.7869949632207147,1.1369936847358373,0.014248264121734421,0.007558552271356156,512,503,True,9.765625e-05,0.007551142543065174,False,0.8783553645769867,0.06174497831311501,0.5589829553834412,0.776223341594919,0.38515759735058597,0.866324690342888,0.9976542322504699,0.6486620257780654,0.8643401084273173,0.5210864135897632,0.5420868472358681,0.15823249283416999,0.504437303741602,0.007831143356165792
489,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.12918042270624877,0.22762186048302507,0.8030873756754112,0.3942161394420749,0.7835027997034473,0.3262145544705286,0.12560239895525444,0.12918042270624877,0.22762186048302507,0.8030873756754112,0.3942161394420749,0.7835027997034473,0.3262145544705286,0.12560239895525444
490,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,38,1482,968,7.707508494099094,0.8755828187309871,0.00021307720251737024,6.772271271026402e-05,25,11,False,1e-05,6.920601527376352e-05,True,0.3865092667199702,0.29965757222068085,0.5379529596320912,0.5925920209153723,0.41489310653851696,0.07769957425046554,0.26864465472305143,0.3407098702441277,0.6368784750615436,0.6779499714417051,0.6907515402849699,0.2776963552316129,0.5378476545530573,0.028427618135423386
491,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.34147645908206986,0.9597406886155523,0.7762282371858675,0.8421156264261291,0.3929723708158287,0.3824166550505591,0.14078715975614145,0.34147645908206986,0.9597406886155523,0.7762282371858675,0.8421156264261291,0.3929723708158287,0.3824166550505591,0.14078715975614145
492,latin_hypercube,nan,True,False,2,ABNORMAL: ,65,2107,1608,68879.04894110034,0.8661043771284727,0.005952544622149873,0.0054446005147647455,25,11,False,1e-05,0.0054452800311859265,True,0.509648325018924,0.29635035578776114,0.09351886828506475,0.6939612523582337,0.595884030979644,0.30048853914938084,0.24574626974788702,0.3012549594248787,0.6125809887137866,0.6850133528048459,0.7019468447296328,0.2984668121362249,0.04710940677831984,0.5356198168982809
493,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,1254,752,4.500380140848942,0.9377275830357336,0.0006806555220011146,0.000564284716076206,24,10,False,1e-05,0.0005647778740291049,True,0.4423404348637751,0.0694296108164684,0.28138934103948093,0.37214407603678074,0.9625725918648773,0.4316331561339418,0.5782463361245902,0.41660313350475536,0.6822110198624397,0.6293955232914086,0.16001250137667672,0.7642728888255634,0.47225627815032234,0.9774951116518622
494,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.2882959153128089,0.025436693319649827,0.7776155623666671,0.7024490452171936,0.4566960273739399,0.46089269948800154,0.7793125976019218,0.2882959153128089,0.025436693319649827,0.7776155623666671,0.7024490452171936,0.4566960273739399,0.46089269948800154,0.7793125976019218
495,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,43,3648,1544,64983.36629538143,0.9850383053889994,0.06469107940168928,0.006190415019551084,104,90,False,1e-05,0.006190540815089528,True,0.24098683360571624,0.8289671669275831,0.0821144564308969,0.24044130081604526,0.709800427251964,0.7466018580876917,0.5492890718279113,0.28906061440744424,0.6133532937834857,0.6800187582919821,0.2055069079739111,0.7976251131882138,0.5460937737469101,0.9641789308029937
496,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,308,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.2764227563774935,0.023177921923542098,0.783613944152134,0.785554225428923,0.42767272082354474,0.4101470458177221,0.594263578355644,0.2764227563774935,0.023177921923542098,0.783613944152134,0.785554225428923,0.42767272082354474,0.4101470458177221,0.594263578355644
497,latin_hypercube,nan,True,False,2,ABNORMAL: ,8,7103,1016,4.739510361262515,0.9115524695135095,0.4007551909801339,0.003291876746906333,300,286,False,1e-05,0.0032920774853844297,True,0.0767673879693374,0.7117526263286132,0.016472379625369293,0.7406655559516879,0.2670826820561777,0.6397562800440469,0.2122388063827539,0.01234459189399199,0.8050982975071435,0.4943577569362466,0.7913091276154487,0.32004873394510747,0.7508369096768617,0.07223278256403444
498,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52,4359,928,6.163161304584213,0.9878639135779271,0.011623415551466568,0.004344461826589291,169,155,False,1e-05,0.004345867739289207,True,0.8618798900887265,0.16218236749719095,0.7184969610267722,0.6255431945928764,0.47943109910978976,0.543539131586241,0.42404793822438697,0.6816577824357244,0.8484432627260373,0.5613859507439185,0.5541185032221846,0.16777718487386525,0.5054403931204424,0.008538902805171509
499,latin_hypercube,nan,True,False,2,ABNORMAL: ,2,1940,448,1.0544188633936653,1.095376062041017,0.9792428356039162,0.0015417145672397662,73,59,False,1e-05,0.001542213617481571,True,0.4354557600396789,0.7641449425265322,0.6339981812105681,0.5665780616331562,0.7290439439131232,0.4864230511498443,0.4743359639468515,0.39923624970967886,0.6725862260628115,0.6326402002981796,0.33417805940628964,0.7293702257766839,0.029957326373827958,0.5242437145005904
500,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,69,11229,928,1.6179811108306192,0.8902747415160082,0.04005633674165312,0.01831240739516877,512,506,True,0.00078125,0.018289954500916073,False,0.855023807886462,0.6540520411174208,0.6957459171417847,0.982742224316492,0.4527072555981835,0.9671764389772383,0.6217419554266385,0.2966394988083681,0.7355272809211089,0.4995727034552964,0.11941923805652686,0.5124032682644862,0.4813391538695327,0.9973287860241656
501,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,11356,792,16.359386595457963,0.7711470425526831,0.025183458032566136,0.0013382506324674786,512,501,True,2.44140625e-05,0.0013356782390284776,False,0.7272698779458145,0.7478051298238042,0.6613849263121058,0.7469697006485656,0.8254205711687517,0.6373459227685484,0.2071888900429476,0.807220293084425,0.9163700284351065,0.5419747601908276,0.4718465235194972,0.8426264010355757,0.5017092890037922,0.005337652253626525
502,latin_hypercube,nan,True,False,2,ABNORMAL: ,6,2482,640,5.953812698422862,0.9526576183584679,0.05852636680918518,0.011266276961920747,89,75,False,1e-05,0.011266391366896436,True,0.0631671796760113,0.36519671722677177,0.07692536576378058,0.17289929060389211,0.081386925780061,0.147958694753885,0.8797888536213846,0.036485916806525576,0.512357706195755,0.5212900849092806,0.8437596284926742,0.014618853181322392,0.24949766677268292,0.4296379315986987
503,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.6827929040710302,0.26042452734264676,0.9404604627852283,0.4667319205964173,0.9333042879632342,0.36144316598755916,0.6080630426662006,0.6827929040710302,0.26042452734264676,0.9404604627852283,0.4667319205964173,0.9333042879632342,0.36144316598755916,0.6080630426662006
504,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,11420,920,66.73054210911225,0.775504108481553,0.05555247330006843,0.026307567898900736,512,503,True,9.765625e-05,0.026058137217547166,False,0.9310879792050369,0.4474151086795214,0.7982333625172985,0.42964161983354315,0.19946108675120877,0.7704753134354971,0.7175609139399831,0.8168681142237394,0.952949479490733,0.49866003605992737,0.5008652374878381,0.19871384188648447,0.9992698029859839,0.502958066338315
505,latin_hypercube,nan,True,False,2,ABNORMAL: ,56,1746,1496,4.358821612384464,0.8113402850732846,0.0010624255709689456,0.0009870079251759912,19,5,False,1e-05,0.0009887325375552152,True,0.8192309911994834,0.31233064278182104,0.6013202883248386,0.3822366956211884,0.4626094797511468,0.8797945377760062,0.6556767059027077,0.2571782373536174,0.7296304207213912,0.4858553598844408,0.2725389218866598,0.6708653431654011,0.5206018259078057,0.9950154222274961
506,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,309,8,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.048222365064255784,0.9451982467554239,0.9481335923265223,0.32538996779877655,0.9252773725697501,0.06776142768185105,0.5004981242217507,0.048222365064255784,0.9451982467554239,0.9481335923265223,0.32538996779877655,0.9252773725697501,0.06776142768185105,0.5004981242217507
507,latin_hypercube,nan,True,False,2,ABNORMAL: ,47,1893,1512,5.990070546109459,0.9412251436686934,0.0010746197726138722,0.0010421275214935314,24,10,False,1e-05,0.0010422620671530771,True,0.36009158830174876,0.06816889687579397,0.3467140185390305,0.25970102610765367,0.04122802358478351,0.5115495549240927,0.389633719521162,0.5048844528386713,0.7431213216663676,0.5870075807752169,0.3774326553905991,0.7607685242990667,0.4827681549333413,0.015891419298203886
