optimization_run,start_source,screening_one_minus_C_p_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_p_gamma,lbfgs_one_minus_C_p_gamma,final_one_minus_C_p_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_p_gamma,local_minimum_verified,initial_C_p_gamma,lbfgs_C_p_gamma,final_C_p_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
277,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.9137057149125146,0.13452080995037535,0.4230530443093777,0.9172120005537453,0.22409078332900237,0.7299046780129091,0.0980421085769002,0.3006639657664275,0.9137057149125146,0.13452080995037535,0.4230530443093777,0.9172120005537453,0.22409078332900237,0.7299046780129091,0.0980421085769002,0.3006639657664275
278,latin_hypercube,nan,True,False,2,ABNORMAL: ,0,1264,189,8.769341511889648,0.935454330692428,0.935454330692428,2.1241509679081894e-05,47,33,False,1e-05,2.1241999088705832e-05,True,0.06454566930757197,0.06454566930757197,0.9999787584903209,0.08271926834422384,0.6015398051883314,0.7101812819117874,0.5651567584972017,0.4529951144797648,0.04141768572623064,0.5931337403579595,0.8429718616652278,0.11644687247540131,0.613842983401932,0.672686715638422,0.5540648392367801,0.5180463841421903,0.09235683644566184,0.49996448312814673,0.952232834814961
279,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,1460,297,0.10953307279415478,0.9813318403768072,0.0018677444862681414,6.11837247532776e-11,54,40,False,1e-05,2.0305090941974413e-11,True,0.018668159623192744,0.9981322555137319,0.9999999999388163,0.6899439356705858,0.6524760058295722,0.3561379861047776,0.08765029408469263,0.3485468339033077,0.4222628798332251,0.32796983897768617,0.48913598040551187,0.7238458970270369,0.00037633910872033856,0.0,0.7929642579585573,0.4533839159014646,0.49861659366999356,0.49999092434394093,0.21637401885914473
280,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.287380531470175,0.05798736294095324,0.5180713632458103,0.7438074449724664,0.2846068227736339,0.03622169829637155,0.4277845635932045,0.5920603035077346,0.287380531470175,0.05798736294095324,0.5180713632458103,0.7438074449724664,0.2846068227736339,0.03622169829637155,0.4277845635932045,0.5920603035077346
281,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,768,252,0.003223203615100232,0.994538654869779,1.1982602998727998e-07,2.7149144044003037e-09,22,8,False,1e-05,4.538506570561651e-09,True,0.0054613451302210425,0.99999988017397,0.9999999972850856,0.6689179152925423,0.8684269426714265,0.014902384647625897,0.045934117518746424,0.3596426020247282,0.35248764125629095,0.5952694797915526,0.6650720823795992,0.6581176794829131,0.3189203627902227,0.2312930887323746,0.7279534224313915,0.507422772150035,0.4166555809748549,0.49996531014953505,0.7964450973543225
282,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1683,9,0.0,1000.0,1000.0,2.5429475192240147e-09,74,60,False,1e-05,2.5459810926165005e-09,True,nan,nan,0.9999999974570525,0.37544457342745235,0.8636644525055818,0.32453273924285625,0.7466739886804512,0.8057042297720948,0.9558938451684273,0.5162588945828228,0.681325974834647,0.35812598587636146,0.9192950099575942,0.004882812500000001,0.730393502347889,0.48829182851612485,0.9902424674656125,0.4999816715834296,0.8062787916936286
283,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,1227,144,0.20363550235439537,0.06234460054226787,0.0032309723109570365,7.76916508904435e-09,47,33,False,1e-05,7.686474456924941e-09,True,0.9376553994577321,0.996769027689043,0.9999999922308349,0.7538924188369297,0.3955843541762532,0.06504034079111465,0.6777575518705465,0.7486718670750088,0.101035836968132,0.18048720723616152,0.251824276030554,0.748461046403348,0.4815875585169263,0.032878347528998056,0.7969223844555294,0.6624607048238426,0.987701411394321,0.9999847879314888,0.28589778351670475
284,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,564,153,0.0004620719706016391,0.983418201692933,4.7083603460507106e-08,5.331035612954338e-11,19,5,False,1e-05,4.056877056513031e-11,True,0.016581798307067016,0.9999999529163965,0.9999999999466896,0.7280887162528582,0.9562197203334605,0.010917964317998281,0.6388459986271087,0.2944004952216498,0.9809281766171603,0.6556375120401526,0.7217722526521062,0.7777547529124256,0.0,0.0,0.6713905864653988,0.2100643595885327,0.9999975628485536,0.500009569900173,0.7672696195937793
285,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,1812,108,0.043115466694634404,0.9523896777412595,0.001226363247711304,1.037719787877478e-08,76,62,False,1e-05,1.0290233332099774e-08,True,0.047610322258740546,0.9987736367522887,0.9999999896228021,0.6473144033768458,0.6360476291695686,0.28079412923105074,0.08489897691398521,0.20658075573066245,0.8073108174680561,0.8644893644220848,0.31708779847753693,0.6016194950461696,6.467013270621986e-05,0.00042451476338604716,0.7724984175041271,0.0006061776224064172,0.9986573200903123,7.373509686039799e-06,0.2884114360024975
286,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,787,270,0.0011209638471989128,0.9819466832275928,2.0599497874140837e-07,1.2417059602753966e-09,22,8,False,1e-05,1.3043475188823095e-09,True,0.01805331677240716,0.9999997940050213,0.999999998758294,0.02056994112546801,0.14979904100625538,0.6466201970641172,0.08509046615600903,0.5793041269863576,0.1036366508689648,0.10970444271754339,0.20040969027565492,0.5029408038977004,0.09964105493584473,0.06589435737350177,0.6008054896557165,0.43113463980803185,0.2503479085490497,0.0,0.2710775841632325
287,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.5743418096301368,0.44090562038468256,0.713536243056939,0.9034259249384885,0.8208936368277232,0.6981322432116773,0.3105600011631203,0.1337252573891531,0.5743418096301368,0.44090562038468256,0.713536243056939,0.9034259249384885,0.8208936368277232,0.6981322432116773,0.3105600011631203,0.1337252573891531
288,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,3478,2016,1.781795860550236,0.7258322331384937,0.056469894200230075,3.480564804481112e-06,68,54,False,1e-05,3.4808621569570874e-06,True,0.2741677668615063,0.9435301057997699,0.9999965194351955,0.03161836287048439,0.5520634523170787,0.3450323786012102,0.3867601348153448,0.6901376759595206,0.9781222327801286,0.20541104637120752,0.9693973412021476,0.03005616653238612,0.570064570013444,0.34038379949868913,0.5183457021077698,0.8081362386941306,0.03068214204871449,0.0004195481841818169,0.9578011305982137
289,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,611,162,0.0024664724400765806,0.757412344347614,6.899392113179914e-08,1.8717749572516595e-10,19,5,False,1e-05,2.836773038694673e-10,True,0.242587655652386,0.9999999310060789,0.9999999998128225,0.2470126469345986,0.24875717022452823,0.5865433137493388,0.25888509034124135,0.4706865132831389,0.2995941510719267,0.10082677605888303,0.6396653920713483,0.3358559776765218,0.1999239525899963,0.16350504379840428,0.5927935906469836,0.2090889293930808,0.5737896242056479,0.9999737572643894,0.7007652635980058
290,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.15659336137215568,0.9226120505306417,0.8735845010319129,0.8214235668194653,0.8091753859947753,0.7047799469171456,0.8935465569757749,0.34779496614817007,0.15659336137215568,0.9226120505306417,0.8735845010319129,0.8214235668194653,0.8091753859947753,0.7047799469171456,0.8935465569757749,0.34779496614817007
291,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.33426511095791284,0.5372121121207121,0.050539707080601806,0.832580002547651,0.0906488861024995,0.7732186522703598,0.27967991514290386,0.8000316462605517,0.33426511095791284,0.5372121121207121,0.050539707080601806,0.832580002547651,0.0906488861024995,0.7732186522703598,0.27967991514290386,0.8000316462605517
292,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.1169926796712488,0.3622378513781739,0.443713230581195,0.7604350546038092,0.5917470424811196,0.9760870011653399,0.1729344892671933,0.07794610293255165,0.1169926796712488,0.3622378513781739,0.443713230581195,0.7604350546038092,0.5917470424811196,0.9760870011653399,0.1729344892671933,0.07794610293255165
293,latin_hypercube,nan,True,False,2,ABNORMAL: ,2,2393,558,6.873999134968243,0.9470372931806134,0.5857533439570761,1.3839436263651805e-08,81,67,False,1e-05,1.396030235856216e-08,True,0.05296270681938662,0.41424665604292393,0.9999999861605637,0.8839248299727929,0.03363360903241036,0.8953429836069802,0.782938575486106,0.3361613114889598,0.17751959200238998,0.6072108249833231,0.4448898151650829,0.9213459092673483,0.10564693082180045,0.5855856110732034,0.7556726599760788,0.9930888693131315,0.8972621452600519,0.5000189637705651,0.13497247774182522
294,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,884,324,0.0015307711417396252,0.9110037683867467,1.6904626205516138e-06,1.675716337579125e-06,24,10,False,1e-05,1.6756182549260146e-06,True,0.08899623161325328,0.9999983095373794,0.9999983242836624,0.09556369079175195,0.5283398993322682,0.5594717957210315,0.14800653757158677,0.45816810968805516,0.26471496640672026,0.7347384276947782,0.5076793470421627,0.04827895202347853,0.6128349734073993,0.4409721512745227,0.4984747576849229,0.4773267771844887,0.5233356913928557,0.49928357740066037,0.642489351690519
295,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,1125,198,0.0051809848251260825,0.41165687323254296,2.3724105159272924e-06,1.6365948596330782e-09,41,27,False,1e-05,1.5998051772214694e-09,True,0.588343126767457,0.9999976275894841,0.9999999983634051,0.7685441476452546,0.2852519955026097,0.038106837641257045,0.4483642286228341,0.9744493246069093,0.2530033136616677,0.4632063067416104,0.8453132128865435,0.6593485948008215,0.01646107913763713,0.0012065319237601416,0.7564380536707223,0.937231542832783,0.4116187033312577,0.4999896860542248,0.7815335387583577
296,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,837,189,0.003219919828626518,0.9563809905436312,2.2446855996172133e-07,4.9304250793191784e-08,28,14,False,1e-05,5.158211813238722e-08,True,0.043619009456368714,0.99999977553144,0.9999999506957492,0.20504626599386183,0.6794345534453764,0.6081642896585017,0.10088973514272889,0.5531350498737,0.16993840979935174,0.2507934989165836,0.27926794709578995,0.19906198340398765,0.4790640848371045,0.39967970670893027,0.5315586155476846,0.4932405475179508,0.5207867592493037,0.9999042048644767,0.3093477285781427
297,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,554,162,0.0007090075888254314,0.942991414899181,2.5076890008968178e-08,1.4154133420873904e-10,18,4,False,1e-05,1.396532889330615e-10,True,0.05700858510081895,0.99999997492311,0.9999999998584587,0.7378910024408072,0.004049376157723249,0.909848027783729,0.5080019671884191,0.9268686043108324,0.9754012916208326,0.9980036588354636,0.29113010286300195,0.7318143473870068,0.00023607058959278828,0.0,0.7148722995099016,0.8713812231265597,0.9680667114396903,0.9999998467648209,0.2726920076092109
298,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,857,225,0.00409857165511514,0.13918959380280116,1.6354858617395607e-06,5.257529855917653e-09,27,13,False,1e-05,5.176089112879367e-09,True,0.8608104061971988,0.9999983645141383,0.9999999947424701,0.12167034470863924,0.6609338354064986,0.5138318438954056,0.3880673216220291,0.016198572015795974,0.20391836043642547,0.004760864952205595,0.6644561260054495,0.3247735880573197,0.4716743756030586,0.28305277308505183,0.616948345218607,4.8828125e-05,0.9999551142500089,6.563153755500834e-05,0.6923292729636774
299,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.09648693071817253,0.8102890461131734,0.41693903976573404,0.7777927505862944,0.943113046194376,0.3325378439598271,0.7451093816314684,0.7017384660136821,0.09648693071817253,0.8102890461131734,0.41693903976573404,0.7777927505862944,0.943113046194376,0.3325378439598271,0.7451093816314684,0.7017384660136821
300,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,2421,657,1.0076979106809236,0.9946077043576423,0.022525978015270787,1.1833146763340352e-05,78,64,False,1e-05,1.1833378059766808e-05,True,0.005392295642357643,0.9774740219847292,0.9999881668532367,0.5929816769575194,0.20481429871572035,0.9371020456195367,0.11631481653171098,0.2586455570156505,0.32726018157205095,0.7129809885339171,0.5293809574436615,0.0385000183266255,0.003997894608040599,0.7793259139651598,0.6232209180935206,0.28448887135071277,0.5136829244577892,0.9973926713694298,0.07921286880055745
301,latin_hypercube,nan,True,False,2,ABNORMAL: ,1,1631,306,6.835965609846045,0.9255571321876007,0.6569126894180056,1.1154420737957693e-05,60,46,False,1e-05,1.1154420738179738e-05,True,0.07444286781239928,0.3430873105819944,0.999988845579262,0.26130578781070324,0.8866232892230062,0.8288705517162345,0.4697068322146227,0.5327604524517566,0.9047486219432445,0.12458034742414881,0.5226493106353259,0.029169388566171295,1.0,0.595964112992741,0.5005235635869051,0.4528908560653673,0.9999963365674144,0.5018038471058456,0.3884570195036519
302,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,21,765,342,0.0016105071183407536,0.8921331178112819,1.7060775543420448e-06,1.1626997364899694e-08,20,6,False,1e-05,1.1626997364899694e-08,True,0.10786688218871804,0.9999982939224457,0.9999999883730026,0.9844559882672741,0.44374722857710136,0.27695419817827555,0.0662519047686955,0.6461139793355692,0.5633371511989851,0.2982357462862742,0.7089313652282276,1.0,0.03587240012404254,0.0,0.823248666689702,0.6574032473143482,0.6089443550803105,0.0,0.7246002006799591
303,latin_hypercube,nan,True,False,2,ABNORMAL: ,1,1550,324,7.504045251257906,0.7874958222108519,0.3261634319757316,5.842396494371016e-07,54,40,False,1e-05,5.845646421365203e-07,True,0.21250417778914804,0.6738365680242684,0.9999994157603506,0.1456556277697927,0.983883793073237,0.5315209816925531,0.40600968412348015,0.974954964224606,0.14200984190996443,0.35848322649713266,0.5566864558436287,0.10471569085288684,0.7784485569715555,0.2899242652346332,0.46437925435921384,0.9687782608191557,0.07745376269026992,0.5001754531109185,0.15280421062607422
304,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.4170162563358164,0.8415020841546808,0.9114317516017558,0.8629245062869598,0.3574062762842636,0.685637830163628,0.2894141163944126,0.9928447862582076,0.4170162563358164,0.8415020841546808,0.9114317516017558,0.8629245062869598,0.3574062762842636,0.685637830163628,0.2894141163944126,0.9928447862582076
305,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,698,198,0.0009543676657128011,0.5774046610392689,4.664146957544801e-09,1.5591095081646245e-10,22,8,False,1e-05,1.3710865776062064e-10,True,0.4225953389607311,0.999999995335853,0.999999999844089,0.6311062536637307,0.13628304644138753,0.46518336341134275,0.33513250262981426,0.3226650191664508,0.41394777686192574,0.40876234464945577,0.3414937228172482,0.7452260021540303,7.876429159867272e-05,1.4385849789379756e-05,0.5521333199523532,0.4311122789187379,0.3624906842647326,0.5000009726590201,0.23847700268739647
306,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.20383135100583513,0.7214120638109945,0.47812796687732806,0.7483972689160696,0.7823347896977251,0.9073597371284395,0.6730609917410784,0.6490718610186232,0.20383135100583513,0.7214120638109945,0.47812796687732806,0.7483972689160696,0.7823347896977251,0.9073597371284395,0.6730609917410784,0.6490718610186232
307,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,335,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.9068611078376655,0.13119850314503279,0.42255893511021214,0.988619855497401,0.5546837493603549,0.9289521406543924,0.04077526500548651,0.5026925186052041,0.9068611078376655,0.13119850314503279,0.42255893511021214,0.988619855497401,0.5546837493603549,0.9289521406543924,0.04077526500548651,0.5026925186052041
308,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.7632901812940132,0.6507481383293162,0.9494195932336424,0.8882745023951238,0.540699896056921,0.7975843736720368,0.34271126855885314,0.2962584186053707,0.7632901812940132,0.6507481383293162,0.9494195932336424,0.8882745023951238,0.540699896056921,0.7975843736720368,0.34271126855885314,0.2962584186053707
309,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,902,225,0.0017629424277601081,0.5029918945541942,4.902072643475641e-06,7.587357409022388e-10,29,15,False,1e-05,7.264010504215435e-10,True,0.4970081054458057,0.9999950979273565,0.9999999992412643,0.8100226979932884,0.37369198538395665,0.43441013203382406,0.8076532944716315,0.5731099531100404,0.21895099049577263,0.7280929003338361,0.40097716454384313,0.8934401002743767,0.07775492963013134,0.017660209686683116,0.7583097858534253,0.7516717415037426,0.1323577743862168,0.9999938103039809,0.2714717737864639
310,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,1772,198,0.027854644479049655,0.6869106182003188,0.0008403399161704961,9.504695919204664e-10,71,57,False,1e-05,9.504660392067876e-10,True,0.31308938179968115,0.9991596600838295,0.9999999990495304,0.39503772236679874,0.2465266440477634,0.2949879976626429,0.16350302784263882,0.39054383530878684,0.0661820572669742,0.5587083851904849,0.8480407276263918,0.35444768574841323,0.20289717856894768,0.0,0.7049863563885079,0.5245804789268792,0.3560696503144414,0.4999970026545688,0.80140238260553
311,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,748,189,0.0022212614251035647,0.4465706063802163,1.021914779464339e-07,2.1663425497919775e-09,24,10,False,1e-05,2.210560179349841e-09,True,0.5534293936197837,0.999999897808522,0.9999999978336575,0.8402886531928833,0.12083854121796898,0.6571304386322079,0.6629630610005519,0.3125771603698129,0.3765712770449571,0.06779765709721049,0.7691258119249125,0.8886084589820263,0.07953046398830961,0.379600639817426,0.64901505125829,0.11678694968015481,0.3598572979187974,2.5988135768624563e-06,0.6970272555577579
312,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,2832,1440,1.2659980293826592,0.377661057044559,0.08098888634861012,3.2813946782006553e-08,66,52,False,1e-05,3.2813942785203665e-08,True,0.622338942955441,0.9190111136513899,0.9999999671860532,0.38489833484004465,0.9709345165350114,0.20667022614777714,0.7162501855447625,0.01554649541890032,0.9834574678235994,0.26766666902459546,0.644797736132791,0.38366311019888016,0.9646239670921001,0.0,0.7198549825555548,0.011421780532385262,0.9362517793815597,0.9999818390393922,0.6996184660337312
313,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,16,748,342,0.0011011985458399156,0.6465341013786996,2.199584847595304e-08,1.7681189845575318e-11,19,5,False,1e-05,1.5365375638509704e-11,True,0.35346589862130035,0.9999999780041515,0.9999999999823188,0.8321479704690325,0.14785725340579614,0.5859251692316498,0.36302718191866323,0.9576018174740201,0.9240106572193201,0.17166441201402355,0.824008679923123,0.9998659844283454,0.0,0.0,0.6501114753642587,0.950112973638593,0.9754770616985755,1.7421946754525033e-05,0.26086229164570585
314,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,2154,432,0.13083253666362102,0.4922463823157185,0.0008399415332169813,6.792797435650755e-10,77,63,False,1e-05,7.379553634834224e-10,True,0.5077536176842815,0.999160058466783,0.9999999993207203,0.7977531107864446,0.8626652343525624,0.3969956678842778,0.6355979197240278,0.3326045101340337,0.5297392373007936,0.8637748329867354,0.3886130482060035,0.9673548794045611,0.44237177704611247,0.19491666700764956,0.8108465627280137,0.5098431387228317,0.33202976943079754,0.9999957806140926,0.29419998594556235
315,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,837,117,0.004342126937813495,0.9683022236899017,3.43709662992131e-05,2.7312162531600848e-09,32,18,False,1e-05,2.7312281325464483e-09,True,0.03169777631009824,0.9999656290337008,0.9999999972687837,0.745462024993839,0.2611210756186969,0.7178940140282216,0.6341954224202602,0.25104090165202564,0.7322795411924644,0.9006102098801323,0.5729255158458942,0.7717706066679325,0.03790189844181319,1.8779178956364427e-05,0.6902746382314295,0.996912003530605,0.00021005684189118092,4.066108514228951e-05,0.7308269940324946
316,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,11,1998,846,0.4431520249261256,0.9051007118434257,0.019817025440007296,7.515715827466352e-09,53,39,False,1e-05,7.61266638615865e-09,True,0.09489928815657431,0.9801829745599927,0.9999999924842842,0.42456371949643523,0.568732663568424,0.7150089616715248,0.4641483150458117,0.19580280169239853,0.16212917179731945,0.07842470695909097,0.10881076263403568,0.40552314534371137,0.4987005108775418,0.1670325262166999,0.7202347619650739,0.1370959336223254,0.4659831778454169,1.4898787534602944e-05,0.6822189685877336
317,latin_hypercube,nan,True,False,2,ABNORMAL: ,1,2058,351,2.4833478580761246,0.7940804288997425,0.4806542139093719,1.2604996824094883e-08,75,61,False,1e-05,1.3563147827078126e-08,True,0.2059195711002575,0.5193457860906281,0.9999999873950032,0.28508734155846327,0.8470269529286175,0.7474985531165016,0.5944779344777699,0.18942627038688795,0.05379424502134932,0.18834272150230089,0.7320626954648397,0.250126070450115,0.7496440610935415,0.18580158384742787,0.6419012897128089,7.09651122255659e-05,0.9995185446235472,4.5457619228873176e-05,0.6671675303933777
318,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,nan,nan,nan,0.105212057974653,0.5317192211961318,0.4008675878617554,0.7840115909807277,0.2728296466880952,0.16479038847189276,0.05427640237062922,0.6457281036176622,0.105212057974653,0.5317192211961318,0.4008675878617554,0.7840115909807277,0.2728296466880952,0.16479038847189276,0.05427640237062922,0.6457281036176622
319,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1079,9,0.0,1000.0,1000.0,2.3498463064264286e-08,48,34,False,1e-05,2.3484632238890413e-08,True,nan,nan,0.9999999765015369,0.9120712855126808,0.8400666372142628,0.12498122955231841,0.8716879482349414,0.43687485437659646,0.36257817927554503,0.03445335475953449,0.7487219026509789,0.9755521662139246,0.9887713332202598,0.0,0.8787982951368133,0.39375157954587375,0.3742541565011252,0.9999940408938813,0.7111293879907898
320,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,779,198,0.0021058635480059166,0.7273835866361266,1.5380665396858006e-07,1.2280806371833819e-09,25,11,False,1e-05,1.2454913767001585e-09,True,0.27261641336387343,0.999999846193346,0.9999999987719194,0.032983744259672716,0.1191674009624773,0.0719440690097503,0.4419453356794757,0.4850766644717903,0.09065561565175664,0.28820077335709854,0.5042609614170355,0.11581286900752352,0.1528906416576376,0.01814276929262411,0.4647653465482147,0.4803773360958487,0.2597873203349544,0.49997585754041507,0.7571475999451339
321,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,1103,216,0.002113568248345005,0.9537665467047128,8.497074714952646e-07,5.2761324975669766e-08,40,26,False,1e-05,5.2718311271959806e-08,True,0.04623345329528712,0.9999991502925285,0.999999947238675,0.7692234750153989,0.8754152155974757,0.15457996384090103,0.2573045834023594,0.23724607463748715,0.0028496901080382183,0.15942497049602883,0.2069301356020829,0.8082534699729529,0.017580484235015754,0.0,0.7777045766083285,0.9950001268836269,0.999996464187362,0.9999964301846516,0.27658108158847966
322,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,1097,135,0.0014949154536726297,0.6728840206396773,1.0966646324384044e-06,1.5994173763189679e-09,42,28,False,1e-05,1.574133268178457e-09,True,0.3271159793603226,0.9999989033353676,0.9999999984005826,0.7286960592623695,0.05147744201484421,0.12105033905577652,0.22491120037050988,0.5735097471502858,0.9107826032583247,0.5301339467608261,0.5309184592066549,0.5310493374008474,0.03967481335988346,0.00501143085359105,0.6368819835624655,0.5021495813002521,0.9950492500618983,0.5000191199167506,0.7744164053936564
323,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,2691,819,99993012.72091718,0.8209482798756914,0.06987279537892677,4.923325080952168e-10,84,70,False,1e-05,7.4558181850648e-10,True,0.1790517201243086,0.9301272046210732,0.9999999995076675,0.2520159778733452,0.539400967997889,0.2695894113288609,0.4153529135519001,0.1798435837313947,0.30228992846360997,0.41258986241792267,0.4745465749522738,0.3051780850013718,0.30043989511155356,0.0028755533050932717,0.6842636497372291,0.5421804129030832,0.045518012193619214,0.49999537480269096,0.19519276628515994
324,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,10,1428,459,0.026700957401125693,0.8257947310775138,0.00016052081463158174,1.9533263895255004e-10,43,29,False,1e-05,1.834004059730887e-10,True,0.1742052689224862,0.9998394791853684,0.9999999998046674,0.6457779858167919,0.7511736324807394,0.03601076865076076,0.6474039692893792,0.040796672963147505,0.9970897267191084,0.4576311991240502,0.5738917660731543,0.8159501037871967,0.004874892332586811,5.559887028669128e-05,0.8099886962653141,0.012363105157291866,0.001634213506705925,0.4999841190190802,0.7814334342408026
