lepton,kinematic_point,s_regime,theta_p_gamma_regime,qOut_regime,lepton_mass,s,sqrt_s,pIn,pOut,theta_p_in,phi_p_in,theta_lepton_in,phi_lepton_in,qOut,theta_p_out,phi_p_out,theta_gamma_out,phi_gamma_out,theta_lepton_out,phi_lepton_out,cos_p_gamma_out,Q2,xB,t,F1,F2,W2,y,theta_lepton_gamma_rad,theta_lepton_gamma_deg,k_dot_qout,kp_dot_qout,abs_k_dot_qout,abs_kp_dot_qout,aligned,reference_name,phi_p_out_defined,phi_gamma_out_defined,search_stage,sample_id,alpha_e,alpha_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_trace,lepton_electron_alpha_e_mix_proton_alpha_p_mix_spin_signal_M2,lepton_electron_alpha_e_mix_proton_alpha_p_mix_cross_section_ratio,lepton_electron_alpha_e_mix_proton_alpha_p_mix_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M2_magic,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_out_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_lambda_mean,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda,lepton_electron_alpha_e_mix_proton_alpha_p_mix_h_lambda_connected,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_e_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_p_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_C_gamma_rest,lepton_electron_alpha_e_mix_proton_alpha_p_mix_D_W,lepton_electron_alpha_e_mix_proton_alpha_p_mix_dGHZ,lepton_electron_alpha_e_mix_proton_alpha_p_mix_F3,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_e,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_p,lepton_electron_alpha_e_mix_proton_alpha_p_mix_M_gamma,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_plus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_minus_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_phase_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_abs,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_phase_rad,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_coherence_visibility,lepton_electron_alpha_e_mix_proton_alpha_p_mix_GHZ_purity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_population,lepton_electron_alpha_e_mix_proton_alpha_p_mix_Wbar_subspace_max_fidelity,lepton_electron_alpha_e_mix_proton_alpha_p_mix_W_purity,coordinate_system,p_out_x,p_out_y,p_out_z,q_out_x,q_out_y,q_out_z,cartesian_energy_residual,cartesian_momentum_residual,optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7,local_minimum_id
electron,gradient_local_minimum_0408,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,4.886832571657688,2.2106181424338507,0.906304919639825,0.7643976478305786,0.0,0.0,3.141592653589793,0.0,0.5837910890162404,2.5072957611094573,4.042895318071478,1.1202218978366518,1.302447747475354,0.5211117473189903,5.464627714608024,-0.841893768121465,1.4107356337341348,0.39462010451253543,-2.5128496021822397,0.08274268773285122,0.06509911161215626,3.04402920177875,0.8921715159765736,1.4269477616643096,81.75808432900463,0.7595035561051933,0.20844657188114102,0.7595035561051933,0.20844657188114102,False,,True,True,cartesian_gradient,268000162,3.0728946421348255,1.6273936628367358,1.0,0.01623406410232197,0.02686243638450276,0.9999999999999999,1.2115264577426732,0.30528960567021723,-0.169208578971286,0.37379123226894434,0.42544885261910603,0.6663440016436138,0.6662745137106976,0.6662047689395622,0.9423044169101865,0.9422551079914214,0.9422059391987152,0.000686473720022264,1.159458341441145,0.8878447717099902,1.557981595623481e-06,1.5658516853700455e-06,1.5100830910719232e-06,0.2582084774579271,0.1905308409924935,0.4325559862898113,0.4487393184504206,0.20818632706460097,1.4075309492055064,0.9278720116770987,0.2582084774579271,0.07264213628841214,0.1095527549723866,0.10955275497238659,0.1999466514730324,0.4417079265771928,0.441707926577193,0.07264213628841214,cartesian_final_momenta,-0.28112105610779203,-0.3552063095924568,-0.6157135644497924,0.13933796838246307,0.5067184663234793,0.2542309227230171,4.440892098500626e-16,0.0,268,angular_minimum:268,0.0006883404231481379,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,517,207,12.22792081816188,0.0006882800469793144,0.000686473720022264,0.000686473720022264,14,0,False,1e-05,0.0006880967382381066,True,0.4718881901445952,0.46447966002328717,0.43842891855338284,0.5288856137157184,0.6050447443923879,0.5527030356553709,0.9781333506698541,0.5180158150175169,0.4718878943892208,0.4644793690407543,0.43842864355502076,0.5288852833236404,0.6050446381197301,0.5527030235745071,0.9781327437927165,0.5180154915937836,408
electron,gradient_local_minimum_0409,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,8.069105240269986,2.8406170527316745,1.2654400050726988,0.6765904246046979,0.0,0.0,3.141592653589793,0.0,0.7549555653488584,2.336304534048458,2.277669534081888,2.0776969365553972,4.757758917960787,0.4531848721456628,0.7879900119849185,-0.16101663274135572,4.465552629431878,0.7003315773737716,-3.0703749977926686,0.0625788674111208,0.04437528892772796,2.7906319122549665,0.8869257299434802,2.339641564623042,134.05158722628477,0.49155688103756195,1.189145696857166,0.49155688103756195,1.189145696857166,False,,True,True,cartesian_gradient,270000531,1.5018474305019318,0.06094904254955773,1.0,0.0066774386031304665,0.026805328906785456,1.0000000000000002,1.0367680405305353,-0.2987991715414836,0.17993101096569225,0.33017436218495505,0.38393759919612547,0.6663246732272106,0.6662720953773931,0.666216664114903,0.9422893757660057,0.9422504049859587,0.9422133091026631,0.0006893100257096057,1.1594534303798916,0.8878370005510842,2.19245155774761e-06,2.6120004646967843e-06,2.7712272191449117e-06,0.36795481849434686,0.08215418587999476,0.43840041681813335,0.45010900437434165,0.21334591463096256,-0.8368491991424708,0.9479744353371318,0.36795481849434686,0.13942778963981528,0.3928496706610707,0.39284967066107074,0.040895707576698886,0.15704132496458778,0.15704132496458778,0.13942778963981528,cartesian_final_momenta,-0.31683368037105586,0.3709534147181859,-0.4688118873900432,0.029934904771202562,-0.659343254642405,-0.36650822594467675,8.881784197001252e-16,6.059128614320848e-17,270,angular_minimum:270,0.0006903113731853126,True,False,2,ABNORMAL: ,1,592,297,8.12225946699387,0.00069053495189052,0.0006901764331227562,0.0006893100257096057,15,1,False,1e-05,0.0006898016707041157,True,0.46831663196290063,0.5370953414718257,0.4531188112610017,0.5062056180064995,0.36330346393073376,0.42402147045953026,0.4780528846684947,0.019400682796960993,0.4683166319628944,0.5370953414718186,0.4531188112609957,0.5062056180064931,0.3633156709619856,0.42402147045952465,0.4780528846684884,0.019400682796960736,409
electron,gradient_local_minimum_0410,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,8.2252210786714,2.867964622981148,1.2805905442726961,0.921062666044131,0.0,0.0,3.141592653589793,0.0,0.6385839209391485,2.5554702378046192,2.3936398174711897,1.67039473297027,4.888705851228387,0.43174892309012247,0.8168552447323049,-0.35647621021910053,4.470789403140314,0.6805777611539441,-4.379138963320308,0.03657582030323689,0.021258024102911756,2.9781634604228,0.8943188384653735,1.9168126444345586,109.82527464341074,0.7364511439366654,0.7822763638466677,0.7364511439366654,0.7822763638466677,False,,True,True,cartesian_gradient,913006543,3.0887378589924475,1.6263574283987345,1.0,0.001048100251541615,0.016224171807565132,0.9999999999999998,0.9307201785478987,0.31648461405503003,-0.14201478202790097,0.26993133647485207,0.3148768299550615,0.6662420978916663,0.6663156820940292,0.6662489795336647,0.9422616328644344,0.9422144024292484,0.9422666533316895,0.0006913113307404146,1.159450226541806,0.8878304680821232,1.8635608299844009e-06,1.7444123673326928e-06,2.1550468212172547e-06,0.378156719669246,0.04802573690973899,0.41787855612773395,0.426182456578985,0.20478732783824147,-0.6333763988962535,0.9610312422622583,0.378156719669246,0.1068006884469935,0.18507917193283768,0.18507917193283768,0.13154788917660815,0.3887383714881772,0.38873837148817714,0.1068006884469935,cartesian_final_momenta,-0.3734850076990265,0.34651188058598903,-0.7673297207961788,0.11145554423275673,-0.6255679316715466,-0.0634968393385057,0.0,1.3877787807814457e-17,913,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,6578,2169,2.971210658396341,0.9091327598009483,0.19508781368010444,0.0006913113307404146,204,190,False,1e-05,0.0006920786957312837,True,0.33204313959389087,0.5152108508313288,0.5132001707353028,0.49439421293347696,0.3963438237662489,0.36634295652476156,0.8870210144668818,0.9134623296558857,0.46265149923009735,0.5346511880585989,0.4232670279203821,0.523105152246205,0.37031742206174895,0.48683686710994667,0.9831757963474512,0.5176856479277637,410
electron,gradient_local_minimum_0411,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,5.662729103896494,2.3796489455162275,1.0049559527927432,0.6237252878754913,0.0,0.0,3.141592653589793,0.0,0.6579290932783609,2.208841208544628,1.0841596869895336,1.7453141955961775,4.77889612712344,0.6163363873280084,2.5082551521108782,-0.5696747544987535,2.1727562904100006,0.5270419595101146,-2.0840389327263487,0.10568116389843026,0.09111145371449748,2.829636685443036,0.8619377449739747,2.104064837306616,120.55403499954932,0.5463852514809546,0.5907439303227806,0.5463852514809546,0.5907439303227806,False,,True,True,cartesian_gradient,844001558,1.4615098496787107,3.055362605122744,1.0,0.05395762517611507,0.0646520650394206,0.9999999999999999,1.2095716982544702,-0.2785739615073623,0.18220449962485746,0.39478244254124123,0.44553987180620447,0.6662832131154764,0.666268974170546,0.6662509225580185,0.9422590756657478,0.9422461913011709,0.9422363948015758,0.0006914037252334028,1.1594481903535496,0.8878298244498336,4.499652714484714e-06,4.273132668652924e-06,4.785936988604966e-06,0.2824220206444015,0.20241905913903468,0.4727032114677297,0.48484107978343616,0.23028267157601162,-1.3962046913480586,0.949930528489343,0.2824220206444015,0.08538211748893335,0.3812342140886579,0.3812342140886581,0.03210025135532509,0.13392470612790594,0.13392470612790594,0.08538211748893335,cartesian_final_momenta,0.2343023467510652,0.4428522832349602,-0.3715070662529729,0.043060573550819777,-0.6465029461051043,-0.11423843252155218,0.0,1.5515838457795457e-17,844,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,1617,1179,3.728170218422353,1.1452979146612545,0.0007364109124912258,0.0006914037252334028,19,5,False,1e-05,0.0006937077361906701,True,0.5618524860976674,0.5744745399946332,0.36372166429568736,0.5717943372201744,0.4205781965849822,0.4714677971114558,0.9992403872311115,0.9263147609308363,0.5234302346751065,0.544285228323496,0.4628492933747027,0.5089266183620518,0.3659775150692919,0.476317944576484,0.46521303390771945,0.9725521230868308,411
electron,gradient_local_minimum_0412,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,1.212497468143814,1.10113462761999,0.15104957077449446,0.012707891832308386,0.0,0.0,3.141592653589793,0.0,0.08681756102936931,2.2341456062323823,1.197703615677335,1.3438533910733863,3.9738681638162223,1.725008447079472,0.784754832557346,-0.8555839018965924,0.01949166490835857,0.10578105491091218,-0.02519743521573823,0.9362373735708353,1.6539752662877707,1.0446165677065864,0.5539229104793001,3.055187359713127,175.04934133327944,0.01606442403534693,0.013211538881657102,0.01606442403534693,0.013211538881657102,False,,True,True,cartesian_gradient,271000099,2.358811287357257,1.7643679495339453,1.0,10010.983185070407,0.9987576502314995,1.0,0.8982372492815132,-0.3247180076085643,-0.32180923325899186,-0.3054339672830118,-0.4099312203369114,0.6662512408551482,0.6662801311166051,0.6662663618824552,0.9422432171988431,0.9422333596748694,0.9422539588024578,0.0006944294468120058,1.1594457772036109,0.8878228354903844,2.351295441016532e-06,2.1231670843113726e-06,2.4447820604067694e-06,0.1460366563279848,0.17439217535727825,0.21797666268706556,0.32042883168526304,0.057762246844434026,1.8187804785164674,0.3605308956790145,0.1460366563279848,0.03128823865258989,0.09043198312666181,0.09043198312666179,0.2003242029052124,0.5891391851880752,0.5891391851880752,0.03128823865258989,cartesian_final_momenta,0.00364970377095708,0.009324135846177084,-0.007825002742999354,-0.056946530251485813,-0.06255243142098756,0.019533942733803752,2.220446049250313e-16,0.0,271,angular_minimum:271,0.0006943374869587926,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,535,225,76.49414672091018,0.0006948676581960184,0.0006944294468120058,0.0006944294468120058,14,0,False,1e-05,0.000695178730982764,True,0.5003649932609185,0.5009324364943921,0.4992175225570442,0.48819479307271935,0.4870326686865895,0.5040494826278059,0.7508329543183367,0.5616157868875609,0.5003649703770957,0.5009324135846177,0.49921749972570006,0.48819477074549156,0.48703264641251065,0.5040494595754756,0.7508329524077292,0.5616157612024782,412
electron,gradient_local_minimum_0413,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,10.3209824187961,3.212628584009689,1.469379024391265,0.8100724014243382,0.0,0.0,3.141592653589793,0.0,0.7458578109033227,2.5721653527112753,5.6926461658623335,2.2876233518431945,1.8479208979672355,0.3008126764095722,4.100350391476442,0.24327103924874596,7.052042985648804,0.819349857292924,-4.566377531997333,0.034213619020581884,0.0193995719962028,2.434677457764847,0.9116354722990445,2.446875854892969,140.19565947783238,0.3759146672067507,1.6187473940324852,0.3759146672067507,1.6187473940324852,False,,True,True,cartesian_gradient,272000072,1.6055638832980763,3.1003287768177805,0.9999999999999998,0.0006015977105925029,0.007180829526748232,0.9999999999999999,0.8917319054670835,-0.3301045062263184,0.12257678557981905,0.28877064779143613,0.3292337970700716,0.6661801976683028,0.666300023510571,0.6663204988640247,0.9422071985528782,0.9422220273608735,0.942306839230015,0.0007006507245887706,1.1594471624558245,0.887826303328749,2.6279092962266937e-06,3.2858722528450457e-06,3.450723071118933e-06,0.3986610743061221,0.011593385569884124,0.40047820808160206,0.4102544598760062,0.19535097814359897,0.13650164195110262,0.9523405459267458,0.3986610743061221,0.14710056258895582,0.4298591509349604,0.42985915093496047,0.09836742469379009,0.15988638918903353,0.15988638918903353,0.14710056258895582,cartesian_final_momenta,0.36278259545561076,-0.24318651276462822,-0.6822509831383639,-0.15383966453573966,0.5408439892693894,-0.4900255207356045,4.440892098500626e-16,5.551115123125783e-17,272,angular_minimum:272,0.0007005308639404603,True,False,2,ABNORMAL: ,1,526,216,14.29137804907583,0.0007010357832972136,0.0007006507245887706,0.0007006507245887706,14,0,False,1e-05,0.000701311102286613,True,0.5362782659377492,0.47568135439343817,0.43177490683272013,0.46810846531640216,0.6121189883670853,0.3984158768433914,0.5110668630450955,0.9868653118441753,0.5362782595455611,0.4756813487235372,0.4317749016861636,0.46810846068652806,0.6121189869874725,0.39841587209445906,0.5110668569534157,0.9868653000811987,413
electron,gradient_local_minimum_0414,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,4.354210790169431,2.086674576969162,0.8325127538201459,0.5157166318442572,0.0,0.0,3.141592653589793,0.0,0.590269098973029,2.0569893899550524,4.416611153322403,1.7004942751741499,1.7698974599118686,0.7303956970675786,5.777800352844188,-0.7110789284110222,1.237611781768173,0.4217871086625579,-1.326512069439706,0.1786799459389188,0.18746630028361186,2.576441814377399,0.844530814930541,2.1232736431617414,121.65461850453417,0.42785075904457975,0.3834006152088136,0.42785075904457975,0.3834006152088136,False,,True,True,cartesian_gradient,1026001402,1.425940475303091,0.1066929072251584,0.9999999999999999,0.4121677217265952,0.10882418791116188,0.9999999999999999,1.199175485327715,-0.2618471715549618,0.18711516465044964,0.4504220238189982,0.4994176004377594,0.6661743667266264,0.6663653569624245,0.6662656444178274,0.9422497551425181,0.9421792354484048,0.9423143205287353,0.0007028268726351491,1.1594493963161219,0.8878308516434429,3.5252228541282626e-06,3.5158950159597246e-06,3.5807823698386088e-06,0.07224453382299395,0.438944261982608,0.4983573025411624,0.511188795805602,0.24276290463836145,2.426851775427304,0.9497974393424727,0.07224453382299395,0.14934154815358344,0.37736485987011675,0.3773648598701167,0.03749882617132797,0.11144634432428137,0.11144634432428135,0.14934154815358344,cartesian_final_momenta,-0.13290341024843333,-0.4361549128872999,-0.24097555865563114,-0.11576775376242998,0.573748463285205,-0.07634223777895666,8.881784197001252e-16,0.0,1026,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,1438,1035,5.971692978073373,1.0886155546127307,0.000762484698000606,0.0007028268726351491,19,5,False,1e-05,0.0007032558692292415,True,0.5943789785251308,0.48881344763408185,0.5285853592754095,0.49251335518028366,0.5130709667141431,0.4275297997300186,0.4810624783858657,0.25600132159888744,0.48670965897515667,0.45638450871127,0.4759024441344369,0.4760009105487281,0.6189402078334183,0.48417396784663164,0.4538909503985873,0.03396140715545791,414
electron,gradient_local_minimum_0415,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,5.03284288400425,2.2433998493367717,0.9256037245147477,0.8811227311454286,0.0,0.0,3.141592653589793,0.0,0.4749238465913271,2.779508657198367,6.274708281044258,0.7063177390802404,2.6998718231851484,0.28067806082175883,4.4589393992904425,-0.9200931650140205,1.7479524310228023,0.4673160214569927,-3.1575464407160494,0.06010032825032755,0.04198327906400115,2.8722992390867215,0.9006522779705987,0.799120155403807,45.78621222847661,0.7740134711926858,0.06921646634606232,0.7740134711926858,0.06921646634606232,False,,True,True,cartesian_gradient,328001094,3.1181728401471007,1.549276579755489,1.0,0.0028320580666276155,0.003261276899740777,0.9999999999999998,1.0874974339179593,0.32783503149813287,-0.25946386641564523,0.15497551098956167,0.24003685580856204,0.6662203297116072,0.6664027071069515,0.6661868065126452,0.9423188676764787,0.9421663316794391,0.9422956736740774,0.0007065105052540052,1.1594496897227669,0.887854442503559,2.2752618564880756e-05,2.3007657731666242e-05,2.3707413893458984e-05,0.24021294206409294,0.07552472875775662,0.2675782631539326,0.31573767082184956,0.10970942774300783,-0.721878943959958,0.6949403753909986,0.24021294206409294,0.07493353821444718,0.1260463149361223,0.12604631493612234,0.00010183144283901126,0.558216014242028,0.558216014242028,0.07493353821444718,cartesian_final_momenta,0.3121034917608545,-0.002645772831941784,-0.8239913092126538,-0.2786571007356852,0.1317726124045972,0.36130161761435875,0.0,0.0,328,angular_minimum:328,0.0008878163636668459,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,2,1131,216,19.46920929069668,0.0008878671776001992,0.0008876180574879776,0.0007065105052540052,41,27,False,1e-05,0.0007073562206054251,True,0.5312061858219667,0.499725445010262,0.41763583864393417,0.4421866085468185,0.5274711745149312,0.5749442724824165,0.9925340482681753,0.49314799248454394,0.5312103491760855,0.4997354227168058,0.4176008690787346,0.44223333813221066,0.5273169566614845,0.5748991801102924,0.992545241848611,0.4931500517691822,415
electron,gradient_local_minimum_0416,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,10.833609490774307,3.291444894081368,1.5120662055425442,1.3376931341945912,0.0,0.0,3.141592653589793,0.0,0.4703459155923325,2.869556242613486,3.5434074445216983,1.277818434715216,1.0858084534982442,0.2421751631520079,5.150804899755922,-0.4775622374779399,7.076385661516409,0.7679851882885742,-7.951166770255794,0.013229791887379038,0.005264816707841875,3.0176798748205935,0.9257021161083725,1.428410171756775,81.84187425522023,0.9165902792878052,0.479199724918113,0.9165902792878052,0.479199724918113,False,,True,True,cartesian_gradient,274000565,1.5559653177597832,0.027285203172681228,1.0,1.5401864031688418e-05,0.0013067725957031163,1.0,0.9099402255127057,-0.3282740977259769,0.11311826572924034,0.12739561765198326,0.16452941427057693,0.6663371243799584,0.6662130802600332,0.6662349791184654,0.9422635812178943,0.9422789791423442,0.9421913914283433,0.0007075965561557442,1.1594383617841846,0.8878249772039339,1.5624853057727428e-05,1.5463805604076786e-05,1.5702371134074244e-05,0.33882645760115915,0.03431350858334126,0.36853129592943357,0.3731399661845004,0.18196131283718336,-0.5794719789672896,0.9752979006661106,0.33882645760115915,0.0774174413079384,0.37746989504517187,0.37746989504517175,0.010888818494282599,0.24939013877032773,0.24939013877032773,0.0774174413079384,cartesian_final_momenta,-0.3308019077654334,-0.14056899639102338,-1.288500437075486,0.20993046197362772,0.39837484184197286,0.13583801690731478,0.0,0.0,274,angular_minimum:274,0.0007085431267137103,True,False,2,ABNORMAL: ,1,629,297,62.546366440762036,0.0007090927254598364,0.0007088175585223258,0.0007075965561557442,15,1,False,1e-05,0.0007077361074177486,True,0.46691981448430336,0.4859431058360823,0.3711499604742466,0.5435071639757946,0.5825846015415003,0.5281597305620203,0.49527914878241736,0.008685150014254489,0.46691980922345666,0.48594310036089766,0.3711499562924514,0.5435193719469656,0.5825845985067778,0.5281597302590144,0.4952791432020423,0.008685149916397766,416
electron,gradient_local_minimum_0417,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,1.2348167314363547,1.1112230790603455,0.15972093388167588,0.008548827639727823,0.0,0.0,3.141592653589793,0.0,0.09012373463680695,2.207032198105823,5.472943442389089,1.482685961776131,2.5049813648005355,1.6051292310529122,5.660885087992309,-0.841455721582195,0.025621821673289233,0.13072519904391428,-0.02702522045166311,0.9320346436243614,1.6445183358751605,1.0502197507968976,0.5521486561914841,3.0859508924748473,176.81196192343847,0.015661397890268196,0.014959698501081259,0.015661397890268196,0.014959698501081259,False,,True,True,cartesian_gradient,273000126,2.356482733876557,1.71438339382146,1.0,10221.299030481257,1.0000456813605607,1.0,1.0977924955336311,-0.3273452505786143,-0.3335152626229641,-0.32274039706314667,-0.4319150342782532,0.6661860710380025,0.6663223679239282,0.6662773213722016,0.9422260068066739,0.9421943497042332,0.942290826830782,0.0007078866723313434,1.1594400773528726,0.8878106744992299,4.6866204905793296e-07,8.423946162294804e-07,1.0353587719946766e-06,0.16212154066735895,0.13602117121540175,0.18170882490565493,0.2981427118827607,0.032637468964274594,-1.1594400374795324,0.21893856642122914,0.16212154066735895,0.029312783193287256,0.1109690833504186,0.11096908335041863,0.130240025317845,0.5908882047668207,0.5908882047668207,0.029312783193287256,cartesian_final_momenta,0.004739887776756824,-0.004981451528113245,-0.00507947423958266,-0.07218870976488823,0.053368378979453034,0.007930564448499513,2.220446049250313e-16,0.0,273,angular_minimum:273,0.000707730244160386,True,False,2,ABNORMAL: ,1,607,324,62.464565840366845,0.0007082353304009066,0.0007078866723313434,0.0007078866723313434,14,0,False,1e-05,0.0007081717537040043,True,0.500473988777676,0.499501854847189,0.49949205257604207,0.4850350097785031,0.5110634650787615,0.501644035747547,0.7500917508143148,0.5457051829626901,0.5004739887776757,0.4995018548471887,0.49949205257604173,0.48503500977850283,0.5110634650787612,0.5016440357475467,0.7500917508143148,0.5457051829626898,417
electron,gradient_local_minimum_0418,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,7.569885667207651,2.75134252088097,1.215777622493722,0.6634059374158535,0.0,0.0,3.141592653589793,0.0,0.7408290553150727,2.2986881282108116,2.2268567132714745,2.019426653578689,4.7279849508401774,0.4839336935466097,0.7558650839142331,-0.2508216150030268,3.94958772138203,0.6696038286148461,-2.841902675449092,0.06984604717998907,0.05159191986717262,2.828651049675678,0.8816679020387463,2.300551846439019,131.81191135198443,0.5100284327881314,1.0638709557546004,0.5100284327881314,1.0638709557546004,False,,True,True,cartesian_gradient,276000063,3.0645165814488196,1.6367094479236926,0.9999999999999999,0.010383678930217603,0.03321272089064923,0.9999999999999999,1.09777581542377,0.29450274654480113,-0.18027572696694882,0.3444091342604536,0.3975008309875807,0.6663315246424732,0.6662286792912792,0.666220890386066,0.9422635032693623,0.942258011913088,0.9421851558332667,0.0007091329986154597,1.1594376693712658,0.8878078410596125,2.1557508863567776e-06,2.185495239503954e-06,1.9399755522564455e-06,0.34116414019028496,0.11633860841149156,0.4458082301865123,0.45750274860177653,0.217056855885624,-1.0264073559002402,0.9488767293704568,0.34116414019028496,0.08643470013628712,0.15242690212080406,0.15242690212080406,0.10372857119272602,0.3900703492774196,0.3900703492774196,0.08643470013628712,cartesian_final_momenta,-0.3021235878800288,0.3924643595503241,-0.4413620984269717,0.01041017064695001,-0.6674369271303058,-0.32132112574335864,4.440892098500626e-16,5.928593550334434e-17,276,angular_minimum:276,0.0007094735479052328,True,False,2,ABNORMAL: ,1,526,243,8.036965672043605,0.0007094622324193114,0.0007091329986154597,0.0007091329986154597,14,0,False,1e-05,0.000710542877199926,True,0.46978765015457036,0.5392464462197782,0.45586379883483064,0.5021580751203696,0.36163782481160256,0.4333889340198088,0.9754659428176504,0.5209808080015784,0.4697876412119971,0.5392464359550324,0.45586379015730283,0.5021580674103071,0.361637822306262,0.43338892577009797,0.975465924249313,0.5209807980845255,418
electron,gradient_local_minimum_0419,cartesian_gradient,cartesian_gradient,cartesian_gradient,0.00051099895,3.908591610720281,1.977015834716627,0.7659896154359886,0.513806120953003,0.0,0.0,3.141592653589793,0.0,0.3619616914186025,2.3700304860212493,1.5886910222324868,1.9801730558047248,4.185819826371651,0.35049029469445026,5.8937098953429405,-0.2618299212610217,1.6207284620462474,0.6502793286686631,-1.394948320884501,0.16930702997557526,0.1741162336231322,1.7514728843950342,0.8229003805055415,2.0008133145367757,114.63815851653852,0.166899482717,0.2797895532978734,0.166899482717,0.2797895532978734,False,,True,True,cartesian_gradient,1416001531,1.5021696272221432,3.1230016456615086,0.9999999999999999,0.2721011662529154,0.02669523660805375,0.9999999999999999,0.9803241745649619,-0.3022665445942353,0.2083998143598352,0.18805193026558217,0.2510442220462097,0.6662888642285397,0.6662860882776148,0.6662001248286665,0.9422781599247848,0.9422175673840879,0.9422154361905133,0.0007107994647384161,1.159433937482334,0.8878106643356218,1.012864399535518e-05,1.0487370499967508e-05,1.0170441662848972e-05,0.2279973902564304,0.1292953662120907,0.3315390279904464,0.3572927564685211,0.15289264975618583,-1.2421288586206887,0.8558396272422404,0.2279973902564304,0.17944550783443453,0.500844542854778,0.5008445428547779,0.0874231656295872,0.14186270067670106,0.14186270067670104,0.17944550783443453,cartesian_final_momenta,-0.006410510194801433,0.35819698325816884,-0.3683076926600387,-0.16687967882899615,-0.2870714424275049,-0.14407437590056907,2.220446049250313e-16,2.7755575615628914e-17,1416,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,1566,495,7.134726983632349,0.854453416210379,0.041143100534743376,0.0007107994647384161,47,33,False,1e-05,0.0007110227510790006,True,0.5005743142736349,0.5255688501094081,0.4484805438426312,0.4821770840688207,0.48243498141967056,0.5109119250831983,0.3746772352606058,0.06270387303084135,0.49935894898051986,0.5358196983258169,0.46316923073399613,0.46540521682717206,0.44048901354809594,0.4701328416376682,0.47815544306982766,0.9940822983823058,419
