optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
1087,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,32,9551,3195,99974878.11264567,1.077188927383317,0.2512188780934703,0.0032023998673411,291,277,False,1e-05,0.0032031753265225576,True,0.5646598305037132,0.48463830085163717,0.5982186975815296,0.45192566933559064,0.5334251876914878,0.522491210409903,0.7579139331355691,0.9450234547257423,0.47242429973079253,0.45689635290232683,0.45090803589395123,0.4990891590335432,0.6289435265310557,0.5032510381236461,0.969118449522074,0.5260066460670949
1088,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,11634,261,0.6950094508232842,0.8361543979705641,0.39078424229011277,0.035904296093914656,512,504,True,0.0001953125,0.03588583382860251,False,0.4829885368875838,0.6717314267612459,0.5533105822420319,0.5401203819160804,0.42635455972641606,0.6171163603101539,0.6531021427363158,0.3143848329782486,0.43771757223426855,0.5320098767841095,0.327941610042343,0.6887733757700926,0.5523704972999737,0.47243737287658055,0.5097551071208049,0.018219230851253456
1089,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,11699,306,0.2995615051104055,0.7385535805695227,0.37917549249158383,0.0408950403131156,512,505,True,0.000390625,0.04086390614355042,False,0.49447030883559323,0.48825917410924186,0.49463509010739676,0.51909354147025,0.5175642302992975,0.45604452828280384,0.29890737403184175,0.7443196112290025,0.4308098232624051,0.5149134173581161,0.3264327790875917,0.6605953621627481,0.604230335652631,0.478729585433153,0.010096473513163312,0.521551193953295
1090,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,11844,495,0.40943463882360986,1.1002895641142867,0.38106317016572766,0.010637413540428745,512,505,True,0.000390625,0.010613238327912255,False,0.4006612758158913,0.5480199520251021,0.3996412662272026,0.3553253276919265,0.39279648151133073,0.5956470160838153,0.3866344951093197,0.518573503009975,0.4694970960257558,0.542406607505168,0.437280057890596,0.5078216416596025,0.36993610113602227,0.5096493915212704,0.02376103702015941,0.5202760182085929
1091,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,3731,1458,0.4108966454608658,1.0481410189470037,0.3707260247133271,0.0012740623675575958,105,91,False,1e-05,0.0012753039559956427,True,0.5009609192056917,0.5037514554607972,0.515728095787146,0.5345718590610694,0.46632800426995874,0.27676969013716013,0.9237355068325996,0.7955255452543497,0.5054134685804936,0.5400776004486417,0.4920267924944586,0.5436340580774226,0.3881311984920333,0.45223226172230524,0.5543587454893931,0.9624217761683809
1092,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,14951,3609,1.1902863052680255,1.0999213131266419,0.1095954486751064,0.03420216912639428,512,504,True,0.0001953125,0.03415408376937218,False,0.5133745384208791,0.48653729809800206,0.4250814724051195,0.5007895709604139,0.5013614770231999,0.5149725604623105,0.030478241853415966,0.1458694515749812,0.447606542089797,0.5393615127364656,0.30999066122485547,0.6856746528118784,0.5121632706049954,0.5242888843261176,0.9918583011709315,0.5119776708936868
1093,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,15869,4698,173166887.2154735,1.0979662082674213,0.22051051871810257,0.04772467138764347,512,504,True,0.0001953125,0.047713057751889346,False,0.5533365438121508,0.502684856073853,0.5039335626470581,0.5193666553612348,0.5020903418273331,0.39521354423361255,0.5972895873710513,0.4775127163156867,0.46213386761442204,0.5235726607940037,0.37969355579819924,0.6081008127128888,0.5238017934430689,0.5006804071046509,0.9920780926774986,0.505823959571282
1094,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,8,4159,927,0.965946299001383,0.980329670390225,0.8858380022358254,0.0016599539383490203,147,133,False,1e-05,0.001660498542625503,True,0.5248452249591616,0.48348730429207765,0.4991205048841784,0.5233452079077099,0.43716784447137635,0.7293564805660159,0.4504925161600113,0.5812755431979895,0.5179411650939436,0.5129453981128764,0.4864480642883384,0.4828051748109286,0.46469071304147286,0.47326102567553985,0.04106024246466177,0.5336763850558586
1095,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,55,2583,2124,8.874463149467672,1.097137940452391,0.00018502474974366371,0.00012954821712318,26,12,False,1e-05,0.00013063594597652483,True,0.45754625036430613,0.39412611628303185,0.6804745619545188,0.4855496368150731,0.4352841604388945,0.4708682958413331,0.9914692677557468,0.858044452033937,0.500113919954529,0.5313788481495288,0.5115109388541054,0.43957519842801984,0.4140259382470518,0.35879466210451527,0.9664922698074374,0.5206060967442633
1096,sobol_physical_fill,nan,False,False,2,ABNORMAL: ,4,12062,738,141314689.5363733,1.0180551399442088,0.7542474801356658,0.05062647665490265,512,505,True,0.000390625,0.05059576682715845,False,0.4865920702618741,0.4901414386743459,0.3597988102550506,0.5679302527101471,0.49102537879051755,0.4095236805147958,0.21916436217725277,0.058875139802694314,0.4434718827190035,0.45575567383514615,0.3337659035391046,0.7038569035478169,0.4779079677851949,0.4649720813295928,0.48874784703245855,0.017092084780492255
1097,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,66,1734,1116,7.459029821903888,0.5605202777604973,0.0010092541174631154,0.0007981631548371136,27,13,False,1e-05,0.000798382858501399,True,0.5028478857806764,0.43299133017368946,0.533922299597169,0.2791645791547317,0.47910566800791576,0.5061379680742618,0.7132675368338823,0.25178174395114183,0.4800850178268258,0.4581724609979229,0.4773581322210161,0.4792351644483345,0.6256365501138471,0.4234713707732125,0.5330725159205412,0.025735404028513376
1098,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,3415,432,1.46312719959612,0.8073901187995729,0.3464999954178947,0.0032513573264191967,134,120,False,1e-05,0.00325156269164533,True,0.5291863558611362,0.5535886672656132,0.4732189358969607,0.4799909557703666,0.5817397477591122,0.47039652957376865,0.36395559553056955,0.6817164458334446,0.5178780328132203,0.4555736807697971,0.47375639258819585,0.5249660759158404,0.6256642348404251,0.4710146389092222,0.45722304783781753,0.9673661111637407
1099,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,12475,1107,2.0368772332340925,1.1110795806173086,0.18018852326973653,0.044123590802001934,512,504,True,0.0001953125,0.044108238733237846,False,0.49042789844174767,0.49683691933729296,0.6086639848633264,0.4904579623671564,0.5017404254368497,0.48023999705679554,0.6335578067228198,0.5694835521280766,0.5561669399082327,0.4550043130186196,0.321463335802231,0.29646935353442944,0.4910975036440152,0.5053525351472387,0.9896041211257388,0.4845308646244708
1100,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,24,13073,1764,0.44891324780191105,1.0583023644265965,0.3665539991772752,0.07762746344095468,512,505,True,0.000390625,0.07760292460466721,False,0.49999794524260055,0.5000014406726104,0.4972221630180134,0.4404825150977478,0.32382842316363714,0.7002084451344437,0.2871757745742798,0.4969720961526036,0.5709608256904058,0.5025969148721605,0.345832845854608,0.3777334743618181,0.35702036883924687,0.49606047549864196,0.48650151577435813,0.9722541567550894
1101,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,11891,549,1.2974593358256854,0.751466766085817,0.15387118167399247,0.004558626696231277,512,503,True,9.765625e-05,0.004509628119589739,False,0.5019259783539683,0.6499801953626734,0.5991658124765559,0.5497028640657728,0.3331520493682045,0.4775935036059874,0.7774628587067127,0.1889517568051815,0.5373139379993187,0.5228104929075054,0.3867506230803697,0.46344601372781724,0.3925810548538772,0.5109464983513774,0.9919000667647523,0.48853683196337
1102,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,25,12883,1566,2.2213902311228533,1.1267184189228434,0.26770300842316197,0.01144636013359685,512,504,True,0.0001953125,0.011376048628060078,False,0.5284433812590684,0.49776350967473537,0.50434362588801,0.4977848569187369,0.5069985079166935,0.587341592891771,0.911995274014771,0.039392782375216484,0.4613814910217917,0.5059298957075581,0.42123561643077906,0.5743609212051242,0.5374517113666845,0.5142471887530402,0.9890931896582792,0.5063315261812725
1103,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,13341,2133,99988929.84446199,1.1335883201852581,0.11070155993413983,0.023707186975734082,512,504,True,0.0001953125,0.023684849863638738,False,0.6644033176435407,0.6032419886857807,0.4716145328432166,0.4377759434933276,0.4901677272696071,0.34257046268499414,0.010925745591521263,0.8941284185275435,0.551597828733644,0.530161679899474,0.3227889666093055,0.33116323708126644,0.5389860900938,0.45999444175361126,0.9929968713817556,0.48751594696236156
1104,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,5543,1341,0.7081895751754868,0.9343734019303631,0.37933654050365384,0.002477061371951363,191,177,False,1e-05,0.002477272343418918,True,0.47663213022719453,0.47060418996185266,0.42004107394031776,0.509492979481751,0.534500150999236,0.47591878810428384,0.40617477241903543,0.2712870528921485,0.4688872287823559,0.46015857903574264,0.4385056435999979,0.5132758910450375,0.6263079268028998,0.5222617606115736,0.4749846637878534,0.021935678908061088
1105,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,30,12798,1449,4.153698238793626,0.981745168231863,0.10704736725366436,0.0022360317433995874,512,499,True,1e-05,0.0022264721334812753,False,0.45429414570601806,0.5074111632056424,0.5326554134275647,0.541432283251679,0.5339514514734196,0.542033601967079,0.9719470450654626,0.1019730446860194,0.5371958258274775,0.46654627397036474,0.41952700930185693,0.475767587877845,0.6307231568050118,0.4925789818424497,0.9839243630084558,0.48307664171744424
1106,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,6809,1143,3.7379632951460886,1.0613203226068306,0.0034545515462786644,0.00033817547435183116,257,243,False,1e-05,0.00033832052152190945,True,0.4657367444259149,0.48232964397332384,0.4702260378667113,0.5635019975072856,0.36492465246651756,0.40052916341216765,0.07576034404337406,0.9567086342722178,0.5362070089448688,0.5184557631527028,0.38141584329979333,0.4567961341089767,0.4039720397691193,0.5119943544653438,0.49355108282963617,0.9896836463905282
1107,sobol_physical_fill,nan,False,False,2,ABNORMAL: ,14,12920,1629,141351943.8551312,0.9231883153578672,0.49081966591444437,0.06868238256103526,512,505,True,0.00078125,0.06865355325257277,False,0.5134328888671141,0.4516333868454502,0.6512115224414079,0.47985537520500676,0.4688945129327135,0.614707448187717,0.6167995911091566,0.7326116068288684,0.5789009592291388,0.4886581545545383,0.3353082339013956,0.3320298117711524,0.3688967472339265,0.47751234598368103,0.5139276135652334,0.972252895771693
1108,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,6304,1539,0.32074810162763906,1.048839376528196,0.36103348258158996,0.0005566219792972596,218,204,False,1e-05,0.0005591714652625093,True,0.5948424700745726,0.4168341752356644,0.36853323146843064,0.5541856015758749,0.4582194080849871,0.5102467570715328,0.3444420211017132,0.4344302862882614,0.48055348536835096,0.4688420951539227,0.44962146605839304,0.5604744052695838,0.534575154092398,0.5112912189166215,0.018830668589207757,0.5043367953894935
1109,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,11992,621,0.8650356948107792,0.9224427328911654,0.3203941336662547,0.0028301466113636927,512,499,True,1.220703125e-05,0.002830530875769536,True,0.4958703152085572,0.4680127221751789,0.5071779419069213,0.35347451875235336,0.3778856126071674,0.2818699604609424,0.8386048302054405,0.12622681353241205,0.53670862077702,0.48502408231363875,0.4362455608090577,0.4192508481435398,0.4911673101329858,0.5096203152598208,0.5143061660575363,0.9938743802196438
1110,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,11771,387,1.9740227810708395,0.6381949582760739,0.5302299229557448,0.03253598364052228,512,504,True,0.0001953125,0.03251721663604816,False,0.4718458353909136,0.5642789570517007,0.48033641354295087,0.46972786895169416,0.5496254980933688,0.6254187037578716,0.23868252616375685,0.8071342781186104,0.5629249848715141,0.5235608010516893,0.32888782263428945,0.32734907799964424,0.5758584039345854,0.46027350234674097,0.4909387281309056,0.9814560228200213
1111,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,46,15051,3834,2.8443460224543418,0.795696468837424,0.19903730596082558,0.006770424413686007,512,504,True,0.0001953125,0.006724396257673684,False,0.5430116058686714,0.6366375297012573,0.45108580579690255,0.5293731422600065,0.5354368110794686,0.5457031160682614,0.6724165212363005,0.7528669591993092,0.45938667459805116,0.503394860480525,0.42565071242256997,0.5756902522449177,0.5435192411380638,0.4974136921630938,0.5117369904278137,0.006571767465707405
1112,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,19,13410,2106,141370913.18416315,0.9066454890270181,0.3566862539848216,0.013319622186832563,512,503,True,9.765625e-05,0.013242171170860805,False,0.4064123135109779,0.5500591109796648,0.6382712266767498,0.4847184374299468,0.5198347938400878,0.27793807556447336,0.1352678183466196,0.5619711792096496,0.5484839255080444,0.5234225437258309,0.3116274481867293,0.3515403243102766,0.5418785154700544,0.4900715427940346,0.005306060360604501,0.48947579159566634
1113,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,20,12540,1242,0.8009152725134695,0.8993656304979292,0.36372372423955956,0.04026818442950893,512,506,True,0.00078125,0.04024072815797214,False,0.4855057730651753,0.49931880386162203,0.4798021320284826,0.4966788558413443,0.49856392645420733,0.517128059234676,0.7854678193107247,0.3795993011444807,0.4701569379459699,0.5447196509721298,0.41011447648776267,0.47624609213923097,0.3654695264672228,0.48659732610912027,0.9837683901197208,0.5111615086646942
1114,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,13894,2691,1.2131054161812347,0.8992593939771341,0.352422848912302,0.003579541131879612,512,502,True,4.8828125e-05,0.0035171180158754083,False,0.49457245750721746,0.4917485259232448,0.5347715107932368,0.533039204590763,0.4617693255200697,0.5034868485278643,0.050287398509681225,0.7093481170013547,0.5354007266646851,0.5021848812029354,0.43277706656077025,0.44770795403448643,0.44155468316301877,0.43152612078445446,0.008767293610527272,0.4929111825236924
1115,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,4,11236,603,1.2883730199644297,0.6453394120977775,0.5363311551368798,0.00104020075154165,479,465,False,1e-05,0.001041141955147763,True,0.4990354329444842,0.5165759155221883,0.4219784357176445,0.747678444565383,0.6575863171387276,0.39375365257141925,0.9039783850312233,0.3570543639361859,0.5266244516555947,0.5434028708756615,0.45398271415630603,0.4976830101490898,0.3648836864612444,0.4913310775182657,0.9691305724682163,0.4750410903600747
1116,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,12457,1134,0.8336947183069278,1.0358845963745484,0.40783370472728553,0.05065928364398897,512,505,True,0.000390625,0.050610025235934365,False,0.580444855470361,0.5602588166694713,0.5971643186224462,0.48953954689872486,0.5048246515078326,0.5198428481411539,0.41370707377791405,0.07814588863402605,0.5498346129186756,0.4946351955841477,0.403423164263303,0.4197333365965463,0.5911073365811523,0.4969085944036938,0.4868258123697748,0.9965963417960099
1117,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,18,12842,1494,0.7965310327068953,0.9961788769801886,0.3576011805057489,0.03846701563115338,512,505,True,0.000390625,0.03837488792206854,False,0.5090998397497921,0.453521191587802,0.4278390264145964,0.4988823563864236,0.5790355889381628,0.37059427301956893,0.9638996459543705,0.2945657232776284,0.5483082282647799,0.46042775598296504,0.3214418535702437,0.3204866840484606,0.4858276431149884,0.4859231415503108,0.9919973736316571,0.48889401280312317
1118,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,7,12128,810,5.5813684511562,0.8753607608148687,0.6233962546930538,0.0040751041004318134,512,503,True,9.765625e-05,0.00403646074345228,False,0.40544446650288085,0.4074645189792061,0.5014008547244801,0.5572354126768819,0.878196248603889,0.6276416593509037,0.46975259482860565,0.0158403217792511,0.4624066800075659,0.47493044463642914,0.39663202362834454,0.5324511043289549,0.6158642987359585,0.49490575950363974,0.49024576756393273,0.012728527256100478
1119,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,35,2531,900,7.201374185615172,0.8781417099424541,0.04085489598129827,0.010893421808503473,76,62,False,1e-05,0.010893599128986513,True,0.4340969459551734,0.5171921585992297,0.4938986598919571,0.5184428897676349,0.494402653983425,0.49906835674042427,0.5779604269191623,0.917940148152411,0.4720268090885046,0.47727324407891497,0.4538029357459756,0.5681176863005034,0.49874533083879236,0.4846956446550766,0.5190556186586596,0.0029454791368684514
1120,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,29,12230,720,132.03543838648838,0.8759200583920569,0.13280377578461683,0.019363540231984094,512,501,True,2.44140625e-05,0.019125465035689453,False,0.4906624375374665,0.5112519141207643,0.5067051735079268,0.4998998683563009,0.4975386932722675,0.491315757160809,0.33689875248819584,0.24323450215160847,0.501010598619805,0.5008537457176633,0.496375324030113,0.49894818413047154,0.4981665743340697,0.49850889487479205,0.3966293372339895,0.15597931069935692
1121,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,9,11700,333,0.2655060167706676,0.905757198941696,0.37974929113958833,0.06247532414689147,512,505,True,0.000390625,0.06247086793441278,False,0.5183308075447924,0.4914720925604228,0.6474415087632502,0.5921199536800581,0.5310018688298646,0.41663602900730046,0.19936998747289184,0.624299356713891,0.5162107854428507,0.4468933818482992,0.41244621282388344,0.5626365575659736,0.6228827659837712,0.4944367725307221,0.018646072344413154,0.492865692270343
1122,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,68,1874,1521,11.379135236806743,0.7361106694721429,0.0002849522792585995,0.0002488873094317017,18,4,False,1e-05,0.00025020984223050885,True,0.5107616021629516,0.501150657008352,0.4300368320270029,0.5224272634000675,0.3734848939044861,0.5533779625539196,0.8466403158381581,0.4419275252148509,0.5320146964944946,0.5409829015701271,0.4422308270273358,0.486303289807575,0.3648961334542195,0.4918155884827393,0.9754322967667587,0.47819571100226577
1123,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,12326,1026,1.201308835488911,0.8476706935574696,0.35131381958765184,0.06161352773833042,512,506,True,0.00078125,0.061604378216940765,False,0.4666886405771666,0.525848698356594,0.5826944516775162,0.44080407744043804,0.4293442540452033,0.4305968249438943,0.9334116028621793,0.3880132110789418,0.4762625640778255,0.5512775666566722,0.39304692684923226,0.44821971779810765,0.3597760287494718,0.5005576313900947,0.9842045028953565,0.5083888584951399
1124,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,57,1581,1107,12.759529336076572,0.8454106915129053,0.0013521938183711322,0.0010056234166375402,21,7,False,1e-05,0.0010111422944865747,True,0.47403682247672585,0.48995635226183015,0.4371264799567489,0.31188955410207464,0.6156662053717631,0.6370998357335094,0.02051652781665325,0.5532976277172565,0.5130178851142447,0.4708529977742989,0.4496961855309079,0.4571311951834426,0.5442539808993613,0.5393087918690627,0.016600725611468553,0.49579583129489735
1125,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,12357,999,173171338.3472885,1.0199830735222128,0.19481189720273376,0.001309260760671479,512,500,True,1.220703125e-05,0.0013064375265442972,False,0.5990868225918642,0.3468590827383665,0.5328023164928325,0.515805789491346,0.5069986097878688,0.45138099036361373,0.5459445957094431,0.7607782827690244,0.5343883266587454,0.4628642791245095,0.42882279175419624,0.47714112563043287,0.6265546485037623,0.5219881786936801,0.4795291649741469,0.9807016141261092
1126,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,14,10545,1134,173171301.60135725,0.7798943908436191,0.19502404993600161,0.001853080305825844,423,409,False,1e-05,0.0018532117381820491,True,0.6873984324806408,0.4943326522476796,0.39320554644717076,0.4278934783033653,0.582263271720796,0.47999997544761996,0.3048219457268715,0.08778193406760693,0.5397681709674144,0.47298231144078995,0.40454330902427443,0.45659864092651264,0.6139629041439252,0.4901813946669627,0.4892446057562371,0.9862690262176137
1127,sobol_physical_fill,nan,False,False,2,ABNORMAL: ,17,12974,1638,173145709.46989495,0.9044351998269855,0.34278028982363873,0.0023130121370699185,512,501,True,2.44140625e-05,0.002301008465650622,False,0.4978926888253518,0.49705885881099043,0.5514113578171054,0.5758658040946811,0.5930349374186343,0.6456468774309942,0.7521264515817165,0.3481190344318747,0.5375856346535834,0.47509711659281667,0.3960173367950283,0.4641002548079681,0.6112944366498879,0.5178479714220051,0.990044172327737,0.48708961511279525
1128,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,11670,288,0.15481179472469805,0.9452703843471031,0.3806377990118688,0.06262066882267577,512,506,True,0.00078125,0.06259968783259486,False,0.49956953681432664,0.5013310795488728,0.4466267477918171,0.5271197297082723,0.4873742740553443,0.4324908433310873,0.16894303914159536,0.7184815760701895,0.46048158135861583,0.549927454881918,0.33705377527790426,0.6782111927954928,0.47787316870751445,0.4939384307446856,0.010151677341495143,0.5095123089568244
1129,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,23,12392,1035,2.0602390928962158,0.8339166392388605,0.3094632168712682,0.0540617062550055,512,504,True,0.0001953125,0.05404362008767007,False,0.433334373704865,0.4695943125062436,0.5182654027780108,0.5002868146536601,0.48506856889865646,0.528305412143357,0.7034500679001212,0.9083193633705378,0.5542982800373717,0.5509414652110074,0.326123981574738,0.28924823513801484,0.49788999861908473,0.4997046164758981,0.5117267396700435,0.9841305524529615
1130,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,17,11788,468,0.17172428502376239,0.8193917686570505,0.3790913010282122,0.03541207074127342,512,504,True,0.0001953125,0.035401496213005576,False,0.5822864695133713,0.5957924484843007,0.6393886716342241,0.3593448928819606,0.544000133547956,0.5159906500276925,0.8169305175542831,0.2854170072823763,0.5372186647380901,0.5165882333502602,0.36527706742150345,0.40201433359595684,0.5387983430879015,0.4958508063252668,0.5056773855520018,0.9944199162068621
1131,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,13,11964,738,0.7862477593666399,0.7652743238397078,0.35414363544726185,0.04859489384608934,512,504,True,0.0001953125,0.048562293322319816,False,0.5021128644834213,0.4905940706420159,0.48946211879332185,0.49025605160184293,0.4372062969991131,0.4864460178813509,0.22886430751532316,0.6557795060798526,0.42657181299639746,0.48417040950195966,0.32617198333031705,0.6747587835689042,0.39411748059777213,0.492654329923815,0.011310166395998921,0.5235296316316776
1132,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,36,1429,945,14.948816654629459,1.0785078636442078,0.002455606635833609,0.0016146165941131646,23,9,False,1e-05,0.0016161247178163138,True,0.5012747706004098,0.4987642425448459,0.5058064757099521,0.5020866596797107,0.4993712184525567,0.4602158188463016,0.997513779439032,0.45061632990837097,0.48242225179311843,0.5125922994543796,0.4896647754511219,0.5174350141003161,0.4688206267152456,0.46001063291588723,0.9627053398579006,0.4673031415571444
1133,sobol_physical_fill,nan,False,False,2,ABNORMAL: ,12,12667,1269,141371979.44820213,0.7992265343507337,0.34914662866018176,0.0021887034039397906,512,501,True,2.44140625e-05,0.0021805273445701053,False,0.5700136797015132,0.5188499864304913,0.32316111782808127,0.5030049149883895,0.5627383388742072,0.6649722460244982,0.08168900199234484,0.6159007037058473,0.5379425147801421,0.47323007243847615,0.4030332734958913,0.46757006970119974,0.6194615272982726,0.492475993066186,0.011041557390739146,0.48635110006436755
1134,sobol_physical_fill,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,14120,2880,1.7233314866286997,0.7655755247275688,0.2992993676510128,0.01979301727860558,512,504,True,0.0001953125,0.0197616470338195,False,0.4912434485856815,0.517560040751634,0.5131954954603398,0.4554802723888091,0.7392653572789181,0.35733316993721786,0.6031803097575903,0.8234424218535423,0.4594831115256405,0.48051677542595417,0.3816956835528973,0.5458111333939892,0.6056790009574639,0.49932990574599373,0.5076836892435808,0.0069373651061412816
1135,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,10,5436,882,99949665.78608862,0.9595722581799158,0.5033421436628175,0.0027224337006772794,205,191,False,1e-05,0.002722739819053806,True,0.48371070254239146,0.4087266541633816,0.42457152915328455,0.48580765393168074,0.495164442006813,0.510808808793398,0.44480159599334,0.2353079179301858,0.47673811689042883,0.5434125393152789,0.45696446782837147,0.4954726106749926,0.3754880539424727,0.5100424833054981,0.4649899653449053,0.02761720296149434
1136,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,9018,2034,3.4456097789389646,0.9846912880794179,0.15843277287627902,0.0014302989174346183,317,303,False,1e-05,0.0014305799615614509,True,0.5151428490477413,0.5410537107074438,0.5403318618739631,0.5329565647592213,0.5988337597550599,0.3726447354976325,0.044238517992198474,0.8626503255218267,0.5332597652874584,0.46350758097479255,0.42948487054560536,0.47549477781505106,0.6202766377392074,0.5359115393378622,0.4793029253811112,0.9808996716340267
1137,sobol_physical_fill,nan,True,False,2,ABNORMAL: ,15,3653,1143,0.6988655014630099,0.7706507290392584,0.3468906419493675,0.012424629991337593,113,99,False,1e-05,0.012427065656456484,True,0.5676385633109,0.4157374441011661,0.4039593054475249,0.5783122666411623,0.4863889055404618,0.6253359098893729,0.8785355687141418,0.19590154197067022,0.49535664995319206,0.46898817242007707,0.47841452415218827,0.535530523676218,0.5531395394758661,0.4097124397491197,0.9825940588132126,0.5058653536510018
1138,sobol_physical_fill,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,12,4550,1170,0.5160227812031399,1.03202176661446,0.38981894433320063,0.004808650697449295,154,140,False,1e-05,0.004809466294068143,True,0.49444019299231196,0.5033398246929219,0.4729109605527468,0.4941317144974837,0.5201133168282377,0.5003366380963328,0.5227148225530982,0.5769054060801864,0.48733776907279414,0.45668246507624805,0.48156097048186775,0.46577431797756647,0.6164985866947374,0.46934012216926047,0.9502436553406102,0.5369049924813625
