spin_case,entanglement_mode,scan_parameterization,scan_x_name,scan_x_value,scan_y_name,scan_y_value,s,sqrt_s,pIn,pOut,qOut,theta_in,phi_in,phiOut,Q2,xB,t,W2,y,squared_amplitude_M2,spin_signal_M2,trace,normalized_by_squared_amplitude,entanglement_h_in,entanglement_s_in,C12,C13,C23,C1_23,C2_13,C3_12,F3,M1,M2,M3
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3195498902349336e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,1.5707963267948966e+00,9.6519700867475251e+00,9.4990542165975489e-01,-6.0570104453440026e+00,1.3888540136531971e+00,4.9239097210703270e-01,6.5919530791157499e+01,3.2959765395578742e+01,4.9999999999999983e-01,True,1,1,1.5683784838517908e-01,2.8489645728304060e-02,1.2086768005786230e-01,1.5965473321390355e-01,1.9820941801287681e-01,1.2450108943477202e-01,2.2931125993100772e-02,7.9863237786021780e-05,7.9866620341146125e-05,7.9865274151061372e-05
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.7999999999999998e+00,phiOut,1.5707963267948966e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3195498902349336e+00,8.4999999999999998e-01,2.7999999999999998e+00,0.0000000000000000e+00,1.5707963267948966e+00,9.6519700867475251e+00,9.4990542165975456e-01,-6.0570104453440035e+00,1.3888540136531971e+00,4.9239097210703270e-01,6.5919530791157499e+01,3.2959765395578749e+01,5.0000000000000000e-01,True,1,1,1.5683785198340783e-01,2.8489636787746412e-02,1.2086768898579477e-01,1.5965473321390286e-01,1.9820941801287792e-01,1.2450108943477380e-01,2.2931125993100997e-02,7.9862618535443989e-05,7.9863333467621034e-05,7.9863625381013797e-05
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,2.0943951023931953e+00,1.0157681932635438e+01,9.2644908284699912e-01,-6.2117962694306836e+00,1.6862637332873653e+00,5.3130944300847105e-01,7.9338678335152338e+01,3.9669339167576155e+01,4.9999999999999978e-01,True,1,1,1.5290147190121051e-01,6.0204509369409402e-02,1.0374913317329902e-01,1.7251870706597780e-01,1.9209894123722232e-01,1.3094932917877425e-01,2.5438044085915774e-02,2.7592612297486852e-03,2.7592604806941888e-03,2.7592612297487364e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,6.5625000000000000e-01,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,6.5625000000000000e-01,0.0000000000000000e+00,2.0943951023931953e+00,1.0662990495729796e+01,9.2968952045614728e-01,-6.2117962694306854e+00,1.6862637332873653e+00,5.5579619252845347e-01,9.3144515434130767e+01,4.6572257717065384e+01,5.0000000000000000e-01,True,1,1,1.5565774481597930e-01,6.1742684068698074e-02,9.7770549448949307e-02,1.7503778633887543e-01,1.9074891366208438e-01,1.2636444324677223e-01,2.4849222379873217e-02,2.5967340892102133e-03,2.5967342025193518e-03,2.5967331415102154e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,9.6249999999999991e-01,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,9.6249999999999991e-01,0.0000000000000000e+00,2.0943951023931953e+00,1.1060942860283090e+01,9.3204726602654975e-01,-6.2117962694306854e+00,1.6862637332873653e+00,5.7508056762795412e-01,1.0846339995441201e+02,5.4231699977205992e+01,4.9999999999999989e-01,True,1,1,1.5748617572356829e-01,6.3775441374773228e-02,9.2385792499328212e-02,1.7692112364277271e-01,1.8912670890444747e-01,1.2261453176332471e-01,2.4294798164176828e-02,2.4318815244394974e-03,2.4318818212640501e-03,2.4318818212632973e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.1314506248608758e+01,9.3346880143548105e-01,-6.2117962694306836e+00,1.6862637332873653e+00,5.8736799679667240e-01,1.2146362115323058e+02,6.0731810576615274e+01,4.9999999999999983e-01,True,1,1,1.5845036168743387e-01,6.5403547007822777e-02,8.8519063391480607e-02,1.7807779147707362e-01,1.8780229002475457e-01,1.2016990352370249e-01,2.3897939453423552e-02,2.3275587372690188e-03,2.3275584359584607e-03,2.3275571679865197e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.1400084478284681e+01,9.3393524310401155e-01,-6.2117962694306854e+00,1.6862637332873653e+00,5.9151503254371240e-01,1.2664221931282870e+02,6.3321109656414365e+01,4.9999999999999989e-01,True,1,1,1.5873430435636304e-01,6.6003381451811088e-02,8.7117364986888907e-02,1.7846081618986520e-01,1.8729989894019505e-01,1.1933615498777071e-01,2.3755985702801276e-02,2.2952371725810765e-03,2.2952374812499673e-03,2.2952362419331358e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.1309713783200413e+01,9.3344248541087949e-01,-6.2117962694306836e+00,1.6862637332873653e+00,5.8713575869779921e-01,1.2118690033072653e+02,6.0593450165363251e+01,4.9999999999999983e-01,True,1,1,1.5843380788801467e-01,6.5370658629460662e-02,8.8595992572718954e-02,1.7805623313186980e-01,1.8782957453116975e-01,1.2021647011334644e-01,2.3905767184890764e-02,2.3294276655649471e-03,2.3294276867186405e-03,2.3294267769183655e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.1875000000000000e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.1875000000000000e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.1051803908236337e+01,9.3199489589119022e-01,-6.2117962694306854e+00,1.6862637332873653e+00,5.7463770311706286e-01,1.0805009893353568e+02,5.4025049466767825e+01,5.0000000000000000e-01,True,1,1,1.5744824837995622e-01,6.3721278945388676e-02,9.2518044645649014e-02,1.7687881722861357e-01,1.8917003657626111e-01,1.2270188191287720e-01,2.4308454806260066e-02,2.4357636758408647e-03,2.4357632352932784e-03,2.4357618494713247e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0650355512550323e+01,9.2961197928881933e-01,-6.2117962694306836e+00,1.6862637332873653e+00,5.5518391383202625e-01,9.2734282659569516e+01,4.6367141329784744e+01,4.9999999999999978e-01,True,1,1,1.5559424541022895e-01,6.1689595940329564e-02,9.7930392911682068e-02,1.7497658149301959e-01,1.9079192787586274e-01,1.2648160651536422e-01,2.4865498333088827e-02,2.6016286189236432e-03,2.6016286819734290e-03,2.6016286835898687e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.7999999999999998e+00,phiOut,2.0943951023931953e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.3586918994514217e+00,8.4999999999999998e-01,2.7999999999999998e+00,0.0000000000000000e+00,2.0943951023931953e+00,1.0142726708605796e+01,9.2634862109416327e-01,-6.2117962694306845e+00,1.6862637332873653e+00,5.3058472775214016e-01,7.8998248095059239e+01,3.9499124047529619e+01,4.9999999999999994e-01,True,1,1,1.5281379530819111e-01,6.0177508190955971e-02,1.0391477308286905e-01,1.7244184950862726e-01,1.9212792300267967e-01,1.3108171043422531e-01,2.5453545443451384e-02,2.7628029333897478e-03,2.7628026959657121e-03,2.7628022534253553e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,2.6179938779914940e+00,1.0194765434369915e+01,8.5572809130711858e-01,-6.6866369495914189e+00,2.5986356148061631e+00,5.7731910492227578e-01,9.8857722522057230e+01,4.9428861261028615e+01,5.0000000000000000e-01,True,1,1,1.4039281007337084e-01,1.4890572571423613e-01,8.1059534422191978e-02,2.1546105002255864e-01,1.7555966328419009e-01,1.8243895068981891e-01,3.5546985207062662e-02,4.5404078060426144e-03,4.5404061314180981e-03,4.5404074575763230e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,6.5625000000000000e-01,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,6.5625000000000000e-01,0.0000000000000000e+00,2.6179938779914940e+00,1.1069985539148966e+01,8.6560156658335385e-01,-6.6866369495914189e+00,2.5986356148061640e+00,6.1973139920309817e-01,1.4377169466617133e+02,7.1885847333085650e+01,4.9999999999999978e-01,True,1,1,1.4329625287223460e-01,1.6484167607929054e-01,6.9587915900158087e-02,2.2784123002868073e-01,1.7199222323607616e-01,1.9031628273692103e-01,3.6936182093550658e-02,4.2050318411290602e-03,4.2050307271373783e-03,4.2050312628424420e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,9.6249999999999991e-01,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,9.6249999999999991e-01,0.0000000000000000e+00,2.6179938779914940e+00,1.1759259253547445e+01,8.7247476422263093e-01,-6.6866369495914189e+00,2.5986356148061631e+00,6.5313291666764950e-01,2.3000607427297723e+02,1.1500303713648859e+02,5.0000000000000000e-01,True,1,1,1.4418513454132681e-01,1.7747820157522554e-01,5.7004116190452141e-02,2.3698141346134619e-01,1.6706629564785055e-01,1.9652049827545037e-01,3.7435211157921616e-02,3.8723252690606100e-03,3.8723248561399245e-03,3.8723249454003326e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.2198443925066822e+01,8.7649906406471223e-01,-6.6866369495914180e+00,2.5986356148061631e+00,6.7441536828227333e-01,3.7984859229352213e+02,1.8992429614676104e+02,5.0000000000000000e-01,True,1,1,1.4388672157039237e-01,1.8553906968149242e-01,4.5559302762328523e-02,2.4252517614308111e-01,1.6269408177295944e-01,2.0047623961595165e-01,3.7388948512370221e-02,3.6903260406832075e-03,3.6903255314812799e-03,3.6903262040892527e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.2346669766887317e+01,8.7780055213523167e-01,-6.6866369495914189e+00,2.5986356148061631e+00,6.8159824489695120e-01,4.8910277443430419e+02,2.4455138721715201e+02,4.9999999999999978e-01,True,1,1,1.4360006494567015e-01,1.8825396629058846e-01,4.0542944255859845e-02,2.4434617294954927e-01,1.6096343058143683e-01,2.0181130748525974e-01,3.7295447353454358e-02,3.6445177585523389e-03,3.6445170032105871e-03,3.6445176758382802e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.2190143131486051e+01,8.7642535922714337e-01,-6.6866369495914180e+00,2.5986356148061631e+00,6.7401312009557190e-01,3.7517488408398037e+02,1.8758744204199016e+02,4.9999999999999994e-01,True,1,1,1.4389979759756166e-01,1.8538690168715757e-01,4.5817672754171569e-02,2.4242244559645540e-01,1.6278696934648629e-01,2.0040147018287224e-01,3.7392939368825907e-02,3.6931870631833341e-03,3.6931865037862985e-03,3.6931867976844543e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.1875000000000000e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,2.1875000000000000e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.1743430124274536e+01,8.7232481769212511e-01,-6.6866369495914189e+00,2.5986356148061631e+00,6.5236585283391657e-01,2.2682134468516074e+02,1.1341067234258034e+02,4.9999999999999989e-01,True,1,1,1.4418197177757167e-01,1.7718753364424250e-01,5.7351138446751070e-02,2.3677750794590099e-01,1.6720441990014540e-01,1.9637795180452366e-01,3.7431035290664258e-02,3.8797252044731681e-03,3.8797239673372562e-03,3.8797247948718387e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.1048101106329343e+01,8.6537118683853942e-01,-6.6866369495914171e+00,2.5986356148061640e+00,6.1867090139249425e-01,1.4211481581780325e+02,7.1057407908901595e+01,4.9999999999999989e-01,True,1,1,1.4324536608634841e-01,1.6444153943262033e-01,6.9922264302623605e-02,2.2754228727942311e-01,1.7211506137295621e-01,1.9011938368221801e-01,3.6910733622055172e-02,4.2152377041695180e-03,4.2152364009985554e-03,4.2152371155304439e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.7999999999999998e+00,phiOut,2.6179938779914940e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.4766394361031705e+00,8.4999999999999998e-01,2.7999999999999998e+00,0.0000000000000000e+00,2.6179938779914940e+00,1.0168862226512001e+01,8.5541372269504312e-01,-6.6866369495914189e+00,2.5986356148061631e+00,5.7606386127729059e-01,9.7977140141672649e+01,4.8988570070836317e+01,4.9999999999999994e-01,True,1,1,1.4028286145789484e-01,1.4843601043420449e-01,8.1352481859018111e-02,2.1508115370322001e-01,1.7562709907488366e-01,1.8220550738534058e-01,3.5495507658039015e-02,4.5473722658699728e-03,4.5473704060222143e-03,4.5473714233042715e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.1415926535897931e+00,9.6315323914095661e+00,7.4737928890368621e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.2449477869767811e-01,1.2644569434686775e+02,6.3222847173433877e+01,4.9999999999999989e-01,True,1,1,1.2052868339702069e-01,2.4355773987926763e-01,5.8845599131377921e-02,2.8024469684534031e-01,1.5059721312224122e-01,2.5975513597713895e-01,4.4669470453206121e-02,4.6895539334204442e-03,4.6895525416356665e-03,4.6895534742741260e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,6.5625000000000000e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,6.5625000000000000e-01,0.0000000000000000e+00,3.1415926535897931e+00,1.0642149517598281e+01,7.6574944910471365e-01,-7.4864331152853376e+00,4.1353858617957160e+00,6.7346827773764295e-01,2.0772393890271638e+02,1.0386196945135816e+02,4.9999999999999989e-01,True,1,1,1.2194833052825582e-01,2.7010201168809939e-01,4.7848391141047941e-02,3.0359098666689099e-01,1.4663512002913551e-01,2.8210912819892214e-01,4.7488190169333130e-02,4.3409951487894810e-03,4.3409945725435333e-03,4.3409949604110041e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,9.6249999999999991e-01,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,9.6249999999999991e-01,0.0000000000000000e+00,3.1415926535897931e+00,1.1438054246704873e+01,7.7843804622393908e-01,-7.4864331152853385e+00,4.1353858617957160e+00,7.1203702793664436e-01,4.4295707062512145e+02,2.2147853531256069e+02,4.9999999999999978e-01,True,1,1,1.2106231824866760e-01,2.8980754300292827e-01,3.4220057731037395e-02,3.2024920501738890e-01,1.4050676741518983e-01,2.9845348133638921e-01,4.8287115562934538e-02,3.9150564331338067e-03,3.9150544386090417e-03,3.9150561893007757e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1945181023356209e+01,7.8582979991196789e-01,-7.4864331152853367e+00,4.1353858617957160e+00,7.3661188627408081e-01,1.7350595338933533e+03,8.6752976694667655e+02,4.9999999999999983e-01,True,1,1,1.1927233304040920e-01,3.0185538107009169e-01,1.7878918012472593e-02,3.3007945825590401e-01,1.3474209522341066e-01,3.0829566139221765e-01,4.7903948203699712e-02,3.6098882526385268e-03,3.6098870869956598e-03,3.6098880429979337e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.2116337482708055e+01,7.8821445388460343e-01,-7.4864331152853376e+00,4.1353858617957160e+00,7.4490595776816115e-01,8.8564350812867805e+06,4.4282175406433828e+06,4.9999999999999922e-01,True,1,1,1.1840234921306501e-01,3.0583204879383497e-01,2.5339492558371839e-04,3.3325833525319021e-01,1.3239312161488914e-01,3.1151575496151446e-01,4.7579677756708974e-02,3.5087596471204685e-03,3.5087581427739171e-03,3.5087593108193518e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1935596092539521e+01,7.8569466806358301e-01,-7.4864331152853367e+00,4.1353858617957160e+00,7.3614741007633466e-01,1.6434146717411043e+03,8.2170733587055201e+02,4.9999999999999989e-01,True,1,1,1.1931675960454069e-01,3.0163132188160791e-01,1.8358155562183565e-02,3.2989935505694407e-01,1.3486714355249727e-01,3.0811380541308248e-01,4.7918962404478509e-02,3.6156410044137222e-03,3.6156354118368197e-03,3.6156408704393584e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.1875000000000000e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,2.1875000000000000e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.1419776342611367e+01,7.7816209390144209e-01,-7.4864331152853385e+00,4.1353858617957160e+00,7.1115129891486173e-01,4.3151722842423362e+02,2.1575861421211670e+02,4.9999999999999983e-01,True,1,1,1.2110711038566203e-01,2.8936599890884912e-01,3.4632047876746383e-02,3.1988348519281889e-01,1.4068454611194656e-01,2.9809040671946274e-01,4.8286476253023021e-02,3.9258305886233774e-03,3.9258305886222368e-03,3.9258305135213877e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.4937499999999999e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,2.4937499999999999e+00,0.0000000000000000e+00,3.1415926535897931e+00,1.0616879551239338e+01,7.6532273891732527e-01,-7.4864331152853367e+00,4.1353858617957160e+00,6.7224372034478874e-01,2.0435027361501727e+02,1.0217513680750861e+02,4.9999999999999989e-01,True,1,1,1.2194419163017391e-01,2.6945991467711289e-01,4.8183167518307313e-02,3.0303745030843721e-01,1.4678101558718151e-01,2.8157224332759634e-01,4.7439683853995197e-02,4.3526647993050172e-03,4.3526630323705798e-03,4.3526649626409002e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,2.7999999999999998e+00,phiOut,3.1415926535897931e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.6695733924487011e+00,8.4999999999999998e-01,2.7999999999999998e+00,0.0000000000000000e+00,3.1415926535897931e+00,9.6016219433502812e+00,7.4679160107669262e-01,-7.4864331152853376e+00,4.1353858617957160e+00,6.2304534818501645e-01,1.2503987107273801e+02,6.2519935536369012e+01,5.0000000000000000e-01,True,1,1,1.2045171697194765e-01,2.4274315683343836e-01,5.9116315219904826e-02,2.7951506917595331e-01,1.5066244346352817e-01,2.5906523651410018e-01,4.4561774031378468e-02,4.6958175854845269e-03,4.6958170237314896e-03,4.6958178554642590e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,3.4999999999999998e-01,phiOut,3.6651914291880918e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,3.4999999999999998e-01,0.0000000000000000e+00,3.6651914291880918e+00,8.5036921550530948e+00,6.1850284341140838e-01,-8.5219126594557615e+00,6.1249846039851832e+00,6.6625473730559626e-01,1.8529822757958277e+02,9.2649113789791386e+01,4.9999999999999989e-01,True,1,1,9.7577666198598340e-02,3.2427697991170679e-01,3.9373630654321826e-02,3.4365820704665867e-01,1.2039801350235305e-01,3.3185816973636750e-01,4.5982093471481800e-02,3.4240026291015579e-03,3.4239979236447538e-03,3.4240023292112678e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,6.5625000000000000e-01,phiOut,3.6651914291880918e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,6.5625000000000000e-01,0.0000000000000000e+00,3.6651914291880918e+00,9.3789122598321484e+00,6.4133467973418967e-01,-8.5219126594557615e+00,6.1249846039851814e+00,7.0866703158641864e-01,2.7082842919665649e+02,1.3541421459832819e+02,4.9999999999999978e-01,True,1,1,9.7713673649830357e-02,3.5271229739947602e-01,3.3850760908725526e-02,3.7050797544756109e-01,1.1838947071950269e-01,3.5899035025344900e-01,4.8968403478876051e-02,3.3222331152885365e-03,3.3222307449987335e-03,3.3222328241778575e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,9.6249999999999991e-01,phiOut,3.6651914291880918e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,9.6249999999999991e-01,0.0000000000000000e+00,3.6651914291880918e+00,1.0068185974230625e+01,6.5747869496581268e-01,-8.5219126594557633e+00,6.1249846039851832e+00,7.4206854905096986e-01,4.3506507330430435e+02,2.1753253665215215e+02,5.0000000000000000e-01,True,1,1,9.6418119438882927e-02,3.7327776398187157e-01,2.7741462293969218e-02,3.8954672044501926e-01,1.1480394102535804e-01,3.7844389583376808e-01,5.0096121577410870e-02,3.1139045700334655e-03,3.1139023886154779e-03,3.1139044803263900e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.2687499999999998e+00,phiOut,3.6651914291880918e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.2687499999999998e+00,0.0000000000000000e+00,3.6651914291880918e+00,1.0507370645750001e+01,6.6702829023065380e-01,-8.5219126594557615e+00,6.1249846039851832e+00,7.6335100066559380e-01,7.2046075700927076e+02,3.6023037850463538e+02,4.9999999999999983e-01,True,1,1,9.4813704302284363e-02,3.8560732497446049e-01,2.2156064954818221e-02,4.0074290080602315e-01,1.1132271360738295e-01,3.8999503202867236e-01,5.0081239649389521e-02,2.9122249489458851e-03,2.9122168271082656e-03,2.9122247188038577e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.5749999999999997e+00,phiOut,3.6651914291880918e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.5749999999999997e+00,0.0000000000000000e+00,3.6651914291880918e+00,1.0655596487570497e+01,6.7013223514206188e-01,-8.5219126594557615e+00,6.1249846039851832e+00,7.7053387728027156e-01,9.2855375812798457e+02,4.6427687906399211e+02,4.9999999999999989e-01,True,1,1,9.4116182432150447e-02,3.8963782899160199e-01,1.9709350330431034e-02,4.0435901509971511e-01,1.0989555860703736e-01,3.9374714702110247e-01,4.9921686729987855e-02,2.8307195155209408e-03,2.8307195155032943e-03,2.8307195155211637e-03
transverse,h_in_minus_plus_h_in_plus_over_sqrt2,user_frame_independent,theta_in,1.8812499999999996e+00,phiOut,3.6651914291880918e+00,2.1515843999999998e+01,4.6385174355606331e+00,2.2244176384674761e+00,1.9117745193006481e+00,8.4999999999999998e-01,1.8812499999999996e+00,0.0000000000000000e+00,3.6651914291880918e+00,1.0499069852169232e+01,6.6685273811651458e-01,-8.5219126594557615e+00,6.1249846039851832e+00,7.6294875247889238e-01,7.1155893069948820e+02,3.5577946534974404e+02,4.9999999999999989e-01,True,1,1,9.4850323690979718e-02,3.8537969378924847e-01,2.2282144538065731e-02,4.0053797155292781e-01,1.1139861879627053e-01,3.8978272983366963e-01,5.0087715783108035e-02,2.9165743663554511e-03,2.9165744002179173e-03,2.9165741262773023e-03
