detail_id,selected_observable,selected_observable_label,selected_spin_case,selected_region,qOut_regime,cluster_id,energy_band_cluster_id,selected_concurrence,selected_purity,theta_e,theta_p,sqrt_s,theta_out,phi_p_out,qOut,phi_gamma_out
dw_mixing_angles_polarization_04_local_minimum_365,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_365,gradient_local_minimum,169,169,2.2659385728291057e-03,1.0000000000000002e+00,1.6284457494044875e+00,1.1006914040940736e-02,2.1289220801496223,2.3295293651876015,1.9266042955574367,0.43848599874282107,5.766281100170677
dw_mixing_angles_polarization_04_local_minimum_367,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_367,gradient_local_minimum,170,170,2.2844389075441641e-03,1.0000000000000002e+00,1.6670216727649925e+00,5.3432343302527746e-02,1.6882429427314856,2.200651700267956,5.53525904354268,0.28311673561151063,1.8690730293199032
dw_mixing_angles_polarization_04_local_minimum_369,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_369,gradient_local_minimum,171,171,2.2879758009016833e-03,1.0000000000000002e+00,1.3373032388540114e+00,4.3751004579777270e-01,1.0038449014562436,2.7163137538835365,5.809314065699959,0.01905363717492686,2.255480828585699
dw_mixing_angles_polarization_04_local_minimum_370,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_370,gradient_local_minimum,172,172,2.2961830672511055e-03,1.0000000000000000e+00,1.5165498732648994e+00,1.1725141048161839e-02,2.165542497604896,2.3505230940670354,4.132625112724587,0.4478328227673713,0.2926201381420929
dw_mixing_angles_polarization_04_local_minimum_372,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_372,gradient_local_minimum,173,173,2.3231921368734201e-03,1.0000000000000000e+00,1.5348829066780969e+00,3.7885079428807082e-02,3.2989601114277116,2.468872935374434,3.7242455746693754,0.9077113174839182,1.3067368373218806
dw_mixing_angles_polarization_04_local_minimum_373,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_373,gradient_local_minimum,174,174,2.3349976003260628e-03,1.0000000000000000e+00,1.5168017916857142e+00,1.1380473531452790e-02,2.1648161890507,2.355327742824684,4.105417329400246,0.4443103237053705,0.25606200672694385
dw_mixing_angles_polarization_04_local_minimum_374,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_374,gradient_local_minimum,175,175,2.3501571085749705e-03,1.0000000000000000e+00,1.6328367894546425e+00,1.1619717940304331e-02,2.0477461068369753,2.3222144808913763,1.5188087904518135,0.39835855668906445,5.355564550732667
dw_mixing_angles_polarization_04_local_minimum_375,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_375,gradient_local_minimum,176,176,2.3665070826934748e-03,9.9999999999999978e-01,1.5833547997242632e+00,2.3670496506143553e-02,3.853461598033498,2.7345185853327187,2.864644975510335,1.0415769072959016,5.272397980534
dw_mixing_angles_polarization_04_local_minimum_376,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_376,gradient_local_minimum,177,177,2.3871934683547817e-03,1.0000000000000000e+00,1.5156702240765532e+00,1.3779433853481838e-02,2.173640793605862,2.3330712417576693,2.0577612887270336,0.4614913589400878,5.836756752649524
dw_mixing_angles_polarization_04_local_minimum_377,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_377,gradient_local_minimum,178,178,2.4419622988058657e-03,1.0000000000000002e+00,1.5152606865014338e+00,3.1300304096978548e+00,2.170602232282485,2.335124132846379,1.0459484467751474,0.4571753345127453,3.500958119748006
dw_mixing_angles_polarization_04_local_minimum_378,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_378,gradient_local_minimum,179,179,2.4476898763044325e-03,9.9999999999999989e-01,1.4329099658588453e+00,1.0534401924537426e-01,2.2026936711102363,1.9451373934949543,4.410695974038641,0.6291603472252073,1.8358595369899429
dw_mixing_angles_polarization_04_local_minimum_379,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_379,gradient_local_minimum,180,180,2.4510959234178417e-03,1.0000000000000000e+00,1.5771543493618798e+00,1.7616170330208059e-02,3.772259433348589,2.858206047232441,3.244169782899411,0.9182963851819788,0.8685538740032741
dw_mixing_angles_polarization_04_local_minimum_380,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_380,gradient_local_minimum,181,181,2.4622906665723167e-03,1.0000000000000000e+00,1.6395419141639136e+00,1.7776738964216818e-02,1.975563544986331,2.272875053114538,5.070362305478824,0.39303585495466004,1.2644036662776597
dw_mixing_angles_polarization_04_local_minimum_382,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_382,gradient_local_minimum,182,182,2.4863744056577864e-03,1.0000000000000000e+00,1.6402430938153856e+00,3.0825342636176987e+00,2.7568699167919446,2.2220385229280084,0.9171023884229681,0.7634867652312148,4.657206508485358
dw_mixing_angles_polarization_04_local_minimum_385,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_385,gradient_local_minimum,183,183,2.5351690580295593e-03,1.0000000000000000e+00,1.9048559087031414e+00,2.9203707741963064e-01,1.3005440049864094,1.4416548558159126,1.0307073276790897,0.23297861443003604,3.9886186920335436
dw_mixing_angles_polarization_04_local_minimum_388,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_388,gradient_local_minimum,184,184,2.5806662614145338e-03,1.0000000000000000e+00,1.6280241067717065e+00,1.3093553408008907e-02,2.156645693208443,2.3187795250599086,4.3329656972449575,0.45898605559362365,0.543906625801928
dw_mixing_angles_polarization_04_local_minimum_389,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_389,gradient_local_minimum,185,185,2.5880359724273186e-03,1.0000000000000000e+00,1.6281847442086999e+00,3.1274137149738102e+00,2.139319794625134,2.3189776847274906,5.054286226666931,0.45205100627576766,2.541311479477975
dw_mixing_angles_polarization_04_local_minimum_391,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_391,gradient_local_minimum,186,186,2.6024617231589589e-03,1.0000000000000000e+00,1.6253137807205578e+00,3.1308555877711903e+00,2.147672026904922,2.3584598171363895,5.291538926958275,0.4327429805253699,2.867988668993729
dw_mixing_angles_polarization_04_local_minimum_392,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_392,gradient_local_minimum,187,187,2.6623441378604723e-03,9.9999999999999978e-01,1.6295660279485433e+00,1.3418935996023951e-02,2.1316796920165766,2.310303396392332,1.8368928742120394,0.4512415997677572,5.624436160087326
dw_mixing_angles_polarization_04_local_minimum_398,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_398,gradient_local_minimum,188,188,2.7490835898641877e-03,1.0000000000000004e+00,1.6230193393235339e+00,1.0806051160758792e-02,2.2095713139111695,2.363959102383934,2.4075168875251487,0.4598431065351109,6.2733966131341665
dw_mixing_angles_polarization_04_local_minimum_399,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_399,gradient_local_minimum,189,189,2.7688400580186752e-03,1.0000000000000002e+00,1.6451468157566231e+00,2.4531921788091694e-02,1.8959163053661396,2.2710626141389816,1.0226693290600648,0.3466439548651353,4.755795196448279
dw_mixing_angles_polarization_04_local_minimum_402,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_402,gradient_local_minimum,190,190,2.8481594385043208e-03,9.9999999999999989e-01,1.6242694040672694e+00,9.8953977914323660e-03,2.1732051574808016,2.3696196638560223,3.9721654495266665,0.43360851258841093,0.11420532626262832
dw_mixing_angles_polarization_04_local_minimum_405,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_405,gradient_local_minimum,191,191,2.8690784403823119e-03,1.0000000000000000e+00,1.5150730667942585e+00,1.0735807485552428e-02,2.129968920364959,2.3494248629805803,4.231397558195055,0.42959765447837256,0.37345504291923615
dw_mixing_angles_polarization_04_local_minimum_407,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_407,gradient_local_minimum,192,192,2.8741618462260728e-03,9.9999999999999989e-01,1.6881431844512662e+00,8.7905767025569889e-02,2.459754185506337,2.0233995836259253,4.280672549121016,0.7200439212137464,1.7719122788522739
dw_mixing_angles_polarization_04_local_minimum_409,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_409,gradient_local_minimum,193,193,2.9232811854071248e-03,1.0000000000000002e+00,1.6276260842741306e+00,1.0218789644064209e-02,2.134951600722326,2.338002543217237,2.011402030947973,0.4365606280544106,5.8697783237864884
dw_mixing_angles_polarization_04_local_minimum_410,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_410,gradient_local_minimum,194,194,2.9240590651696593e-03,9.9999999999999978e-01,1.6476694632537867e+00,3.1168417891448503e+00,1.8569015332535828,2.2520555904906594,4.041181076386158,0.34501512703233084,1.5576949726631548
dw_mixing_angles_polarization_04_local_minimum_411,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_411,gradient_local_minimum,195,195,2.9446554989687713e-03,1.0000000000000000e+00,1.6467899589314372e+00,2.5250072497324475e-02,1.890155877268295,2.2404336708269095,5.285011315833264,0.36816907560133777,1.5015816219763682
dw_mixing_angles_polarization_04_local_minimum_413,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_413,gradient_local_minimum,196,196,2.9667458751191614e-03,9.9999999999999989e-01,1.6253397591825802e+00,3.1306217633089268e+00,2.151796747816009,2.353971328746302,0.9943775729912055,0.43852282490398725,3.417912548791739
dw_mixing_angles_polarization_04_local_minimum_414,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_414,gradient_local_minimum,197,197,2.9693823490050736e-03,9.9999999999999989e-01,1.5489156547873064e+00,3.0890165267741642e-02,3.441431005507687,2.620494516541036,3.567825217501477,0.8787890017632836,1.2270780611349736
dw_mixing_angles_polarization_04_local_minimum_415,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_415,gradient_local_minimum,198,198,2.9833595532782623e-03,1.0000000000000004e+00,1.6888968605509938e+00,8.5129771551217551e-02,2.368365160546267,1.9936809850571597,4.348983133871382,0.7083409230996487,1.7045489921094614
dw_mixing_angles_polarization_04_local_minimum_417,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_417,gradient_local_minimum,199,199,3.0300955714466699e-03,1.0000000000000000e+00,1.4921482200125493e+00,2.9009710953698430e-02,1.858753373237588,2.2231131315870982,0.983299456272306,0.36273530905400275,4.722605787190196
dw_mixing_angles_polarization_04_local_minimum_422,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_422,gradient_local_minimum,200,200,3.1738200735040387e-03,1.0000000000000000e+00,1.4381583191536100e+00,3.0394676321146732e+00,2.268350874240994,1.9658655254876116,1.2273484012288758,0.6483368219876685,4.968605636151788
dw_mixing_angles_polarization_04_local_minimum_423,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_423,gradient_local_minimum,201,201,3.1751145447317664e-03,9.9999999999999989e-01,1.6902572747493856e+00,3.0492341123214382e+00,2.4000113225161734,2.016206737294646,5.129200246737067,0.6872328603071687,1.3460038090129824
dw_mixing_angles_polarization_04_local_minimum_426,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_426,gradient_local_minimum,202,202,3.2218101948478847e-03,9.9999999999999978e-01,1.6263409102614534e+00,1.3444699265154760e-02,2.1896962952561267,2.3245688710358534,2.066863895797622,0.472534606973433,5.845606056193825
dw_mixing_angles_polarization_04_local_minimum_429,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_429,gradient_local_minimum,203,203,3.2466471609770928e-03,1.0000000000000002e+00,1.5470996240596038e+00,3.1106203443244729e+00,3.5499921737688647,2.587157184522292,0.4351626570339105,0.9723639864953594,4.307217233412491
dw_mixing_angles_polarization_04_local_minimum_430,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_430,gradient_local_minimum,204,204,3.2466910830028541e-03,9.9999999999999989e-01,1.5227733950416018e+00,1.2606489631002128e-02,2.2668375797139966,2.3926794910936042,3.704436955314382,0.47537238834843837,6.108221803273363
dw_mixing_angles_polarization_04_local_minimum_431,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_431,gradient_local_minimum,205,205,3.2469005788262938e-03,9.9999999999999978e-01,1.6318157604807202e+00,1.4435086505192450e-02,2.0998470907875015,2.2964904577540364,4.591278297959559,0.44292742640913735,0.8108307555298212
dw_mixing_angles_polarization_04_local_minimum_432,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_432,gradient_local_minimum,206,206,3.2480129925200633e-03,1.0000000000000002e+00,1.5522839159823969e+00,2.7449636686954208e-02,3.6390796641409864,2.651989225176212,2.7889715621381628,0.9815955091590769,5.197896009585592
dw_mixing_angles_polarization_04_local_minimum_433,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_433,gradient_local_minimum,207,207,3.2718892610705793e-03,1.0000000000000004e+00,1.5149980069152003e+00,3.1318332874426207e+00,2.145537267684888,2.3475712146896766,5.2620123941356995,0.435806975861433,2.8480815835256315
dw_mixing_angles_polarization_04_local_minimum_434,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_434,gradient_local_minimum,208,208,3.2807450579588671e-03,1.0000000000000000e+00,1.6350988521882448e+00,1.3788756131801968e-02,2.012385509189408,2.3177472448975345,1.3556230044385156,0.37957876519646305,5.156070965716594
dw_mixing_angles_polarization_04_local_minimum_435,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_435,gradient_local_minimum,209,209,3.2812901932238155e-03,1.0000000000000000e+00,1.6096125232683220e+00,3.9546576340057135e-02,3.2504713761135746,2.433494672144541,2.5263260707500526,0.9033283562091243,5.010333157038937
dw_mixing_angles_polarization_04_local_minimum_439,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_439,gradient_local_minimum,210,210,3.3591044746436051e-03,1.0000000000000000e+00,1.7104186849874252e+00,3.0344600871768148e+00,2.1907285577487148,1.9411073158472008,1.2733403434972206,0.6234500011587626,4.9874932891607795
dw_mixing_angles_polarization_04_local_minimum_441,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_441,gradient_local_minimum,211,211,3.3716318321654658e-03,9.9999999999999967e-01,1.6909655663560583e+00,9.4835440220531114e-02,2.3031219533202028,2.000061220490206,1.9377877827609962,0.6515382410197946,4.503936231801857
dw_mixing_angles_polarization_04_local_minimum_444,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_444,gradient_local_minimum,212,212,3.4235562781635073e-03,9.9999999999999978e-01,1.5146611098559084e+00,1.3785517206727415e-02,2.1581601012483596,2.324692230286148,1.998345991196025,0.45915584635471507,5.782799034134128
dw_mixing_angles_polarization_04_local_minimum_445,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_445,gradient_local_minimum,213,213,3.4591998407072920e-03,1.0000000000000000e+00,1.5765881479788733e+00,3.1245590725817540e+00,3.895398304520973,2.8804077301776796,6.137898261241692,0.9483093264367508,2.1676821775090205
dw_mixing_angles_polarization_04_local_minimum_446,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_446,gradient_local_minimum,214,214,3.4953537568258586e-03,1.0000000000000002e+00,1.4330867020808635e+00,3.0356111602021936e+00,2.2146784012204686,1.9478316868609251,5.024483988322232,0.6312376424652014,1.300519771915658
dw_mixing_angles_polarization_04_local_minimum_447,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_447,gradient_local_minimum,215,215,3.4971088183425128e-03,9.9999999999999989e-01,1.6244682576403178e+00,9.7996259224924775e-03,2.17524757325646,2.3622267223807847,3.9588756018732982,0.44211844559330843,0.08114484006194717
dw_mixing_angles_polarization_04_local_minimum_448,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_448,gradient_local_minimum,216,216,3.5958008512441226e-03,1.0000000000000000e+00,1.6689330324616629e+00,3.0613409997410730e+00,2.5287093533133334,2.0963498151688804,1.0645656557343657,0.7061856928471044,4.868521568184703
dw_mixing_angles_polarization_04_local_minimum_458,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_458,gradient_local_minimum,217,217,3.9307155083767240e-03,1.0000000000000000e+00,1.5067567508571957e+00,3.1259357103446850e+00,2.053118099721968,2.2814967850029766,1.6385917840542947,0.42812192672788274,4.13472577862586
dw_mixing_angles_polarization_04_local_minimum_459,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_459,gradient_local_minimum,218,218,3.9696882495352786e-03,1.0000000000000000e+00,1.5192435120191681e+00,3.0949940945219492e+00,3.11128462502883,2.344313703425114,5.546284060993409,0.8828419866485369,1.709300413653583
dw_mixing_angles_polarization_04_local_minimum_461,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_461,gradient_local_minimum,219,219,3.9866495159737074e-03,9.9999999999999978e-01,1.6086798707159291e+00,1.6690847173950231e-02,2.4570365878671074,2.477403767957249,3.232172477219515,0.5139738267014579,5.608555585179537
dw_mixing_angles_polarization_04_local_minimum_462,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_462,gradient_local_minimum,220,220,4.0081915130765781e-03,1.0000000000000002e+00,1.7048360915550791e+00,3.0251217006811375e+00,1.4300065501858916,2.1671378540974904,2.6126793128872277,0.187814750939203,5.23641727128993
dw_mixing_angles_polarization_04_local_minimum_465,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_465,gradient_local_minimum,221,221,4.0946341588111246e-03,1.0000000000000000e+00,1.4735322560917692e+00,3.0877913129720764e+00,1.696800069624873,2.1653185789712106,2.3620997732588567,0.3114996595451237,4.950100478715304
dw_mixing_angles_polarization_04_local_minimum_466,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_466,gradient_local_minimum,222,222,4.2799654830438481e-03,9.9999999999999978e-01,1.6575746489193524e+00,3.6553466950502322e-02,1.7649462365055206,2.2228550373436575,5.5465464867808105,0.31426272366605956,1.7432666916460353
dw_mixing_angles_polarization_04_local_minimum_467,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_467,gradient_local_minimum,223,223,4.3444618265892909e-03,1.0000000000000002e+00,1.5878878258547189e+00,2.6825754322444089e-02,3.721994968423539,2.6654631211678734,3.4816292378819744,1.0165294681179051,1.0541751428794233
dw_mixing_angles_polarization_04_local_minimum_468,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_468,gradient_local_minimum,224,224,4.3473486665654947e-03,1.0000000000000000e+00,1.6666748536231546e+00,7.6748659545581674e-02,2.6278304433224986,2.1142014750833455,4.1690430556467994,0.7482751711441085,1.7309281299638317
dw_mixing_angles_polarization_04_local_minimum_469,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_469,gradient_local_minimum,225,225,4.3609434252332288e-03,1.0000000000000000e+00,1.6265983364780072e+00,9.0069061132450057e-03,2.1333467935343737,2.3564782223330747,2.1324770006393514,0.42233281423922964,6.0109005195084535
dw_mixing_angles_polarization_04_local_minimum_470,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_470,gradient_local_minimum,226,226,4.3731717901649217e-03,1.0000000000000000e+00,1.6490035847812781e+00,2.7222889954820539e-02,1.842250406529371,2.2639731188268395,5.422644328351305,0.32536082403093586,1.6469205734491468
dw_mixing_angles_polarization_04_local_minimum_473,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_473,gradient_local_minimum,227,227,4.4345204453437497e-03,1.0000000000000000e+00,1.5119042127694875e+00,3.1272542050639540e+00,2.139500671672219,2.302429727439138,4.985831486371308,0.4598488219712966,2.473128020413381
dw_mixing_angles_polarization_04_local_minimum_474,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_474,gradient_local_minimum,228,228,4.4411097533797878e-03,1.0000000000000004e+00,1.4658883902479374e+00,3.0562605695977805e+00,2.4147253588060034,2.0574426972452926,1.1290342861465952,0.6745197537707951,4.867817430972739
dw_mixing_angles_polarization_04_local_minimum_475,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_475,gradient_local_minimum,229,229,4.4725580381999013e-03,1.0000000000000002e+00,1.5594530686397501e+00,2.2263647818874036e-02,3.8540689068712055,2.757453785217334,2.9077214278291863,1.031255375056629,5.323252766478635
dw_mixing_angles_polarization_04_local_minimum_477,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_477,gradient_local_minimum,230,230,4.6023769611938060e-03,1.0000000000000002e+00,1.6310062597112756e+00,3.1259494178978140e+00,2.104943400228733,2.2960885222522625,1.3867265240516666,0.44775159154698074,3.91790705515425
dw_mixing_angles_polarization_04_local_minimum_479,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_479,gradient_local_minimum,231,231,4.7856035223446227e-03,1.0000000000000000e+00,1.4670004999828314e+00,8.1231228306787112e-02,2.568548678368617,2.0819464821020763,4.205525471713653,0.7361682688721146,1.7577955063132138
dw_mixing_angles_polarization_04_local_minimum_480,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_480,gradient_local_minimum,232,232,4.8174255399552309e-03,1.0000000000000000e+00,1.6340385499966863e+00,1.1331283814583488e-02,2.029565411876992,2.3133692882583645,1.4306873804503335,0.3963182254606542,5.301572323770927
dw_mixing_angles_polarization_04_local_minimum_482,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_482,gradient_local_minimum,233,233,5.0162613539541283e-03,1.0000000000000000e+00,1.6533714798962298e+00,3.0726590613069638e+00,2.58705955680751,2.152623592141569,1.019456864519642,0.7133193431643757,4.745366558582181
dw_mixing_angles_polarization_04_local_minimum_485,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_485,gradient_local_minimum,234,234,5.0929764094740457e-03,1.0000000000000000e+00,1.6391805820196073e+00,3.1218692280044245e+00,1.98716143447507,2.255976885236214,4.469365896136634,0.41049071787872027,1.9365746596717353
dw_mixing_angles_polarization_04_local_minimum_491,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_491,gradient_local_minimum,235,235,5.3900310982256195e-03,1.0000000000000000e+00,1.5172560893657145e+00,3.1323950958943563e+00,2.1679488227630324,2.3672201593719633,0.7649619437052559,0.43527902918170064,3.1505630177035093
dw_mixing_angles_polarization_04_local_minimum_496,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_496,gradient_local_minimum,236,236,5.7156508536232251e-03,9.9999999999999978e-01,1.4714361977993085e+00,3.0821546151520112e+00,1.694843908289053,2.1473431745147344,2.284436877604837,0.3179146062383101,4.964499239547483
dw_mixing_angles_polarization_04_local_minimum_500,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_500,gradient_local_minimum,237,237,5.7993408112092396e-03,1.0000000000000004e+00,1.4540160344537507e+00,3.0489729269522732e+00,2.41807167622871,2.027779127589965,1.133043135316987,0.6844221300759099,4.9423744924779065
dw_mixing_angles_polarization_04_local_minimum_502,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_502,gradient_local_minimum,238,238,5.9829481451754507e-03,1.0000000000000000e+00,1.5090534741371102e+00,3.1316757333537386e+00,2.0390027694102306,2.329942223858596,4.642724491776208,0.38973000195947266,2.237241041418068
dw_mixing_angles_polarization_04_local_minimum_503,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_503,gradient_local_minimum,239,239,6.0088028319146359e-03,1.0000000000000000e+00,1.5688284207376959e+00,9.2896759639976168e-03,3.95735959490482,3.0041413207804193,3.174438312704342,0.896681122243765,5.0800293756599535
dw_mixing_angles_polarization_04_local_minimum_506,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_506,gradient_local_minimum,240,240,6.0912994295574847e-03,9.9999999999999978e-01,1.6431983815785525e+00,3.1227727250629398e+00,1.8938032780848488,2.2783186300697382,4.0793891119540255,0.3490320485152542,1.6415398884233823
dw_mixing_angles_polarization_04_local_minimum_507,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_507,gradient_local_minimum,241,241,6.1904150195510842e-03,9.9999999999999989e-01,1.7156041877744195e+00,3.0290574457567465e+00,2.1458887266508584,1.9269062018053007,1.2912379847055857,0.6039438414017508,5.01162639182164
dw_mixing_angles_polarization_04_local_minimum_509,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_509,gradient_local_minimum,242,242,6.4744814942184099e-03,1.0000000000000000e+00,1.6679204985532281e+00,5.1625243214300370e-02,1.6652903779094395,2.2140960934527567,0.6214126742970993,0.2678045545525161,4.39058942231637
dw_mixing_angles_polarization_04_local_minimum_510,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_510,gradient_local_minimum,243,243,6.5294275869012351e-03,1.0000000000000002e+00,1.4406579175914209e+00,3.0391793891911059e+00,2.2926629352765056,1.9781831534551593,1.2010404895536049,0.6475132014038936,4.977250264551312
dw_mixing_angles_polarization_04_local_minimum_511,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_511,gradient_local_minimum,244,244,6.5374712865628251e-03,9.9999999999999978e-01,1.5806559828732398e+00,3.1220537902402481e+00,3.499811687778206,2.7845282638147077,6.2802642325683005,0.8450307108844499,2.4767632042489205
dw_mixing_angles_polarization_04_local_minimum_515,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_515,gradient_local_minimum,245,245,6.5937544267968533e-03,1.0000000000000002e+00,1.6625986881691948e+00,3.0946223123176986e+00,1.7436045745995168,2.1661563995667947,2.2766431613273714,0.3348575612285328,4.890337480740841
dw_mixing_angles_polarization_04_local_minimum_517,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_517,gradient_local_minimum,246,246,6.8134146102996826e-03,9.9999999999999978e-01,1.5342229137366896e+00,4.1001177947579986e-02,3.133686621074606,2.468476494597931,3.7601063147102205,0.7990032569668764,1.362150709515953
dw_mixing_angles_polarization_04_local_minimum_536,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_536,gradient_local_minimum,247,247,8.1274332075543711e-03,9.9999999999999989e-01,1.5111986640828117e+00,9.7641378678097520e-03,2.0409131779219702,2.351327709590671,1.6373691132545956,0.3768854220830279,5.486549773633915
dw_mixing_angles_polarization_04_local_minimum_544,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_544,gradient_local_minimum,248,248,8.5219940859809131e-03,9.9999999999999978e-01,1.4176768555695087e+00,1.1334869008679521e-01,2.2166345865964576,1.917533130879346,4.3987274570081984,0.6393154667152688,1.8921223878339926
dw_mixing_angles_polarization_04_local_minimum_552,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_552,gradient_local_minimum,249,249,8.9307255779522542e-03,1.0000000000000002e+00,1.6221534046589847e+00,1.6367524158220018e-02,2.2948833114153313,2.3347114482191698,3.9982874244578346,0.5185048220899869,0.2930714771369021
dw_mixing_angles_polarization_04_local_minimum_553,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_553,gradient_local_minimum,250,250,8.9660359448058211e-03,1.0000000000000004e+00,1.4326617503988246e+00,9.6321603297993358e-02,2.3692947047535524,1.9560382083524117,1.9311303514506366,0.7135033329614624,4.468656748991685
dw_mixing_angles_polarization_04_local_minimum_557,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_557,gradient_local_minimum,251,251,9.2866737932345428e-03,1.0000000000000000e+00,1.4283735816248295e+00,3.0283005783451831e+00,2.1114283095720383,1.9285884499797812,4.974249671479198,0.5867138688663759,1.2756303028753468
dw_mixing_angles_polarization_04_local_minimum_563,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_563,gradient_local_minimum,252,252,9.5983771771098719e-03,9.9999999999999978e-01,1.6991514995961603e+00,1.0400631378352020e-01,1.460486710525348,2.180751819989349,5.775312628672516,0.19377125964072894,2.0580527946158274
dw_mixing_angles_polarization_04_local_minimum_575,D_W,D_W,mixing_angles,polarization_cluster_04_local_minimum_575,gradient_local_minimum,253,253,1.0065430974681598e-02,9.9999999999999989e-01,1.7110822463676907e+00,3.0295995858389668e+00,2.141620410053793,1.9385864055126858,4.998800026871972,0.5936426958290942,1.2762640177136557
