optimization_run,start_source,screening_one_minus_C_e_gamma,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_one_minus_C_e_gamma,lbfgs_one_minus_C_e_gamma,final_one_minus_C_e_gamma,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_one_minus_C_e_gamma,local_minimum_verified,initial_C_e_gamma,lbfgs_C_e_gamma,final_C_e_gamma,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
228,angular_minimum:228,5.589529017413497e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,481,117,0.014149298269706208,5.6236992063141145e-08,5.404978065115529e-08,4.9425722292717467e-08,16,2,False,1e-05,5.2487516111199284e-08,True,0.9999999437630079,0.9999999459502193,0.9999999505742777,0.6023819533049543,0.49997348102840594,0.37348124769464636,0.28622535687578277,0.6084806288239282,0.5557856514466364,0.4743659054947611,0.9767251017317319,0.6023820098335938,0.4999745499559864,0.37347341178345483,0.28622272614151406,0.6084798232717055,0.5557724218757313,0.4743703008832931,0.9767247364261334
229,angular_minimum:229,5.590238105757095e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,649,189,873.4053077770665,5.85903414673794e-08,5.773995137570154e-08,5.4555547635004586e-08,20,6,False,1e-05,5.5392704978451945e-08,True,0.9999999414096585,0.9999999422600486,0.9999999454444524,0.5015761430264032,0.5086354436010966,0.6682922117032352,0.5,0.5,0.2640864871063094,0.7506986139914813,0.9997153527052345,0.5014784867763106,0.5086354436010531,0.6682922117032742,0.4999999997173281,0.4999999997173281,0.2641841433563165,0.7506986139912617,0.9985678917677014
230,angular_minimum:230,5.790375190439789e-08,True,False,2,ABNORMAL: ,0,494,162,1.655674638939778,5.971240379931686e-08,5.971240379931686e-08,5.775043254718781e-08,15,1,False,1e-05,5.8165066318949243e-08,True,0.9999999402875962,0.9999999402875962,0.9999999422495675,0.5886554667326127,0.4999934993360244,0.5618555657966277,0.5007558339539553,0.5000000745296216,0.09426217888543403,0.9274449752034145,0.46600879546648044,0.5886554667326127,0.4999934993360244,0.5618555657966277,0.5007558339539553,0.5000000745296216,0.09428659294793404,0.9274449752034145,0.46600879546648044
231,angular_minimum:231,5.841175287901734e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,508,189,2244.612236541163,6.433434118768844e-08,5.827839566485693e-08,5.827839566485693e-08,14,0,False,1e-05,5.8271884761929016e-08,True,0.9999999356656588,0.9999999417216043,0.9999999417216043,0.49631201373534295,0.49774816309948194,0.6718071972837049,0.5,0.5,0.2894087810255516,0.25238354313275957,0.505669888510952,0.4963120137363623,0.4977481630986682,0.671807197283639,0.49999999902476006,0.49999999902476006,0.28940878102670575,0.25238354313308037,0.505669888512084
232,angular_minimum:232,5.93957245609289e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,396,45,0.03830469972329586,6.762964321893605e-08,6.046729350561719e-08,5.7377650741763375e-08,15,1,False,1e-05,6.046729350561719e-08,True,0.9999999323703568,0.9999999395327065,0.9999999426223493,0.5742499409451458,0.5000150373917596,0.36033858768192867,0.3484144441975227,0.5995175354844892,0.5279920085731435,0.48654061002028354,0.9831246945845807,0.5742498520014646,0.500014955316215,0.3603385548737125,0.34841445087907985,0.5995175393197626,0.5280020205363167,0.48654001849736,0.9831243808990648
233,angular_minimum:233,5.966180893768325e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,627,189,5548.373295459609,6.572533239879164e-08,6.328060264682023e-08,5.4931067916541565e-08,19,5,False,1e-05,5.686651116665331e-08,True,0.9999999342746676,0.9999999367193974,0.9999999450689321,0.49643357073054956,0.5069387145622226,0.5736591521304587,0.5,0.5,0.42171409438624213,0.25283093075325785,0.5016850760571483,0.4964335707305857,0.5069387145622611,0.5736591521304557,0.49999999987041027,0.49999999987041027,0.4187844068861977,0.252830930753342,0.5017094901196113
234,angular_minimum:234,6.024179166619348e-08,True,False,2,ABNORMAL: ,0,660,189,2146.638117450933,6.152995324359978e-08,6.152995324359978e-08,1.995390641607031e-08,20,6,False,1e-05,1.9948250384871358e-08,True,0.9999999384700468,0.9999999384700468,0.9999999800460936,0.4912233943676877,0.49387661982373837,0.6528350837570351,0.5,0.5,0.3105810917249937,0.25206676290590413,0.5100977451197434,0.4912233943676877,0.49389882685498837,0.7043975837570352,0.5,0.5,0.3105810917249937,0.25206676290590413,0.5116602451197434
235,angular_minimum:235,6.30306279392201e-08,True,False,2,ABNORMAL: ,0,615,189,99999999.99299008,7.465029361330977e-08,7.465029361330977e-08,5.469096830967857e-08,18,4,False,1e-05,5.5429294931741424e-08,True,0.9999999253497064,0.9999999253497064,0.9999999453090317,0.6695332344335783,0.49996850197618814,0.442752716390217,0.12780510891888708,0.3687982170995492,0.44440886895910653,0.07108893351475705,0.46105458420300666,0.6695332344335783,0.49994408791368816,0.442752716390217,0.1277929018876371,0.3688714592870492,0.44440886895910653,0.07108893351475705,0.46105458420300666
236,angular_minimum:236,6.530871310417297e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,646,162,532.2486574971675,7.495975495874774e-08,6.550032882746137e-08,6.091539017649694e-08,21,7,False,1e-05,6.087543902300041e-08,True,0.999999925040245,0.9999999344996712,0.9999999390846098,0.4990311049992356,0.5026864708519714,0.7067786459763153,0.5,0.49999999999999994,0.19338481692611387,0.2507040831451172,0.034720845106730194,0.4989988979697394,0.5027064708540199,0.7067786459785884,0.4999999988220243,0.4999999988220242,0.1933970239595686,0.25070408314647186,0.9847208451090037
237,angular_minimum:237,6.77785428893074e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,529,36,0.0013626261571456474,7.111034872053779e-08,7.080796315950266e-08,2.1255135096431843e-08,21,7,False,1e-05,2.158747747227352e-08,True,0.9999999288896513,0.9999999291920368,0.9999999787448649,0.6808679394531312,0.49985758064339253,0.445788056284879,0.1047623346193986,0.3933801328576532,0.48356608011671964,0.580562134056752,0.958478769540027,0.6808650309274304,0.49991399884445975,0.4458035695414675,0.10477537157340654,0.393236474644399,0.48355271470072236,0.5805665344192893,0.9584788117305146
238,angular_minimum:238,6.85353693796742e-08,True,False,2,ABNORMAL: ,0,593,189,5987.48005050653,7.214793451559842e-08,7.214793451559842e-08,6.873231361836929e-08,17,3,False,1e-05,6.936390806178139e-08,True,0.9999999278520655,0.9999999278520655,0.9999999312676864,0.4980984540413028,0.4917296180929526,0.5703592880388488,0.5,0.5,0.4258868648375038,0.24801254958014773,0.0011264659498688267,0.4980984540413028,0.4917296180929526,0.5703592880388488,0.5,0.5,0.4258868648375038,0.24801254958014773,0.0005161143873688266
239,angular_minimum:239,6.994858636755197e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,414,90,0.004973010785853265,8.040913568319041e-08,6.99934835646232e-08,6.585232714684253e-08,15,1,False,1e-05,6.654514350667995e-08,True,0.9999999195908643,0.9999999300065164,0.9999999341476729,0.6552945847095037,0.4999977324108126,0.43309386709050457,0.16041206864503188,0.35428257152505804,0.4258144334935845,0.9404242254676421,0.46440897992587077,0.6552945847089956,0.4999877324103919,0.43309386708938435,0.16041206864603827,0.35428257152515585,0.42581443349407094,0.9404242254669588,0.4644089799234526
240,angular_minimum:240,7.055130379907126e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,504,162,452.3846320815584,7.321001038729236e-08,7.046584848957593e-08,7.010205471669195e-08,15,1,False,1e-05,7.010228764148252e-08,True,0.9999999267899896,0.9999999295341515,0.9999999298979453,0.499136586260462,0.49746451134971403,0.704913981029034,0.49999999999999994,0.5,0.1905927216723523,0.7507999600838965,0.9935246250407334,0.4991265862592578,0.4974645113484007,0.7049139810295489,0.4999999990258926,0.49999999902589265,0.19059272167277486,0.7507999600837567,0.9935246250397772
241,angular_minimum:241,7.072980512390359e-08,True,False,2,ABNORMAL: ,0,613,189,8375.332255175566,7.434402149453234e-08,7.434402149453234e-08,7.109059407817142e-08,18,4,False,1e-05,7.10920040614127e-08,True,0.9999999256559785,0.9999999256559785,0.9999999289094059,0.494917629602498,0.5007446208850425,0.5770021637673851,0.5,0.5,0.42487231434970274,0.2528194370174212,0.0031497392574349795,0.494917629602498,0.5007446208850425,0.5770021637673851,0.5,0.5,0.42487231434970274,0.2528194370174212,0.0017825517574349794
242,angular_minimum:242,7.144783042978275e-08,True,False,2,ABNORMAL: ,0,615,189,32259.652838155598,7.558275505470391e-08,7.558275505470391e-08,6.813096664615159e-08,18,4,False,1e-05,7.044212002593753e-08,True,0.999999924417245,0.999999924417245,0.9999999318690334,0.509793902650243,0.49377281091381897,0.6650704501599798,0.5,0.5,0.38353083358881024,0.7469242500891018,0.48771705990269565,0.5094032776502431,0.49377281091381897,0.6668282626599799,0.5,0.5,0.38353083358881024,0.7469242500891018,0.48771705990269565
243,angular_minimum:243,7.146410296865469e-08,True,False,2,ABNORMAL: ,0,656,171,319.82407791141776,7.281749048182462e-08,7.281749048182462e-08,6.340024194528837e-08,21,7,False,1e-05,6.355711801298014e-08,True,0.9999999271825095,0.9999999271825095,0.999999936599758,0.5021809558825644,0.5080610428877402,0.6286918483434613,0.5,0.5,0.29741158015557567,0.25153634215256504,0.498186255728429,0.5006384558825643,0.5080610428877402,0.6287406764684612,0.5,0.5,0.29741158015557567,0.25153634215256504,0.498977505728429
244,angular_minimum:244,7.221901776599537e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,672,189,7972.456976665815,7.970082438468751e-08,7.233412591123312e-08,7.067407881145016e-08,21,7,False,1e-05,7.073458552220302e-08,True,0.9999999202991756,0.9999999276658741,0.9999999293259212,0.5049151467638192,0.4927046208768285,0.5570496465075865,0.5,0.5,0.4425777400273862,0.24547681523677065,0.9993745723830593,0.504915146763709,0.4927046208768065,0.5570984746326371,0.4999999997962494,0.4999999997962494,0.4422847712776795,0.24547681523670212,0.9995210567583142
245,angular_minimum:245,7.83477674959343e-08,True,False,2,ABNORMAL: ,0,517,189,10748.075776397696,7.834776760695661e-08,7.834776760695661e-08,7.834776760695661e-08,14,0,False,1e-05,7.845193428224206e-08,True,0.9999999216522324,0.9999999216522324,0.9999999216522324,0.5061332855037807,0.4991246860850776,0.7028657208929647,0.5,0.5,0.31133535226307957,0.24662549416701152,0.9888186938790579,0.5061332855037807,0.4991246860850776,0.7028657208929647,0.5,0.5,0.31133535226307957,0.24662549416701152,0.9888186938790579
246,angular_minimum:246,7.900565024421269e-08,True,False,2,ABNORMAL: ,0,638,189,1275.8956751243556,7.920875577660524e-08,7.920875577660524e-08,4.121414820534852e-08,19,5,False,1e-05,4.151846855204866e-08,True,0.9999999207912442,0.9999999207912442,0.9999999587858518,0.5017835057783375,0.49726448618023106,0.5717027141870845,0.5,0.5,0.40434848400825724,0.7489713614730844,0.9998265840130717,0.5025647557783375,0.49726448618023106,0.5717515423120845,0.5,0.5,0.4045437965082572,0.7489713614730844,0.9996312715130716
247,angular_minimum:247,7.931501333491298e-08,True,False,2,ABNORMAL: ,0,706,189,5677.950785459209,7.98450058292488e-08,7.98450058292488e-08,5.6534140369102204e-08,22,8,False,1e-05,5.720818407883854e-08,True,0.9999999201549942,0.9999999201549942,0.9999999434658596,0.49363838769049534,0.49021165001016737,0.6917713134001617,0.5,0.5,0.29803991719497935,0.7499536244965502,0.5086720915654781,0.49568916894049536,0.49021165001016737,0.6922595946501617,0.5,0.5,0.29803991719497935,0.7499536244965502,0.5055470915654782
248,angular_minimum:248,8.368108106449057e-08,True,False,2,ABNORMAL: ,0,436,153,0.015847218825857518,8.599981138335266e-08,8.599981138335266e-08,8.599981138335266e-08,14,0,False,1e-05,8.804684503704863e-08,True,0.9999999140001886,0.9999999140001886,0.9999999140001886,0.6007612105655382,0.5000318021472968,0.3687643724317566,0.289927729979508,0.5957662570580347,0.5914378785830695,0.9750956601495095,0.47705019845144647,0.6007612105655382,0.5000318021472968,0.3687643724317566,0.289927729979508,0.5957662570580347,0.5914378785830695,0.9750956601495095,0.47705019845144647
249,angular_minimum:249,8.903709203256227e-08,True,False,2,ABNORMAL: ,0,547,189,5540.753402235898,8.923212913014567e-08,8.923212913014567e-08,8.9028238781097e-08,15,1,False,1e-05,8.923941996474838e-08,True,0.9999999107678709,0.9999999107678709,0.9999999109717612,0.4947131613555432,0.49944730663552517,0.5934938546913866,0.5,0.5,0.40132991919808736,0.25354685466321236,0.5046198864157037,0.4947131613555432,0.49944730663552517,0.5934938546913866,0.5,0.5,0.40132991919808736,0.25354685466321236,0.5045222301657036
250,angular_minimum:250,9.045653603934056e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,737,189,799.0192778302851,9.413136303759728e-08,9.079358531671744e-08,6.019892528907889e-08,24,10,False,1e-05,6.013070541488474e-08,True,0.999999905868637,0.9999999092064147,0.9999999398010747,0.5019172795434798,0.5021367293037446,0.657328299183853,0.5,0.5,0.27742272902087867,0.24834351375671807,0.4954029394481959,0.5023811467312135,0.5021367293035043,0.6573771273090399,0.49999999974528214,0.49999999974528214,0.2781795649582094,0.24834351375653638,0.49852793944838314
251,angular_minimum:251,9.083164997925053e-08,True,False,2,ABNORMAL: ,0,616,189,18603.80578023142,1.0352097379318081e-07,1.0352097379318081e-07,9.116732346825529e-08,18,4,False,1e-05,9.12979662981428e-08,True,0.9999998964790262,0.9999998964790262,0.9999999088326765,0.5056064886703661,0.49999743116397927,0.506574751271277,0.49999708977316204,0.49999999868016975,0.49153018085922257,0.7336362007370495,0.07095243346748767,0.5056064886703661,0.5000074311639793,0.506574751271277,0.49999708977316204,0.49999999868016975,0.49153018085922257,0.7336484077682995,0.07090360534248767
252,angular_minimum:252,9.349384744172795e-08,True,False,2,ABNORMAL: ,0,592,189,13685.09683129081,9.486410701420311e-08,9.486410701420311e-08,9.295831382427622e-08,17,3,False,1e-05,9.288552660358107e-08,True,0.999999905135893,0.999999905135893,0.9999999070416862,0.5066901745730309,0.4998335173406692,0.6269252776022007,0.5,0.5,0.3878348288595729,0.7462465797914191,0.4895681483863454,0.5066901745730309,0.5002241423406693,0.6269252776022007,0.5,0.5,0.3878348288595729,0.7462465797914191,0.49269314838634537
253,angular_minimum:253,9.647426046921481e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,453,81,0.021895647512791116,9.943343348695066e-08,9.903235675956523e-08,9.79486224350623e-08,16,2,False,1e-05,9.802681621984277e-08,True,0.9999999005665665,0.9999999009676432,0.9999999020513776,0.5810577258314306,0.5000217440495455,0.360724125220796,0.33352289336841057,0.40202985315233497,0.5560619945315683,0.9839751046369908,0.481593330142065,0.5810576903155419,0.5000216881589827,0.36072412432808126,0.33353289350692933,0.40202985494497195,0.5560864109138829,0.9839749322909883,0.48159321830402857
254,angular_minimum:254,9.803899880811429e-08,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,470,45,0.0023145736477888147,1.1000902522262379e-07,1.0833412356081595e-07,8.885152635862426e-08,18,4,False,1e-05,9.539930900803739e-08,True,0.9999998899909748,0.9999998916658764,0.9999999111484736,0.31618504112819823,0.49985167296869626,0.45391982848763546,0.9033948421929274,0.3883793440019519,0.45946954376208354,0.5838301502869613,0.042419814505446324,0.3161850411270575,0.49986387999997994,0.4539198284882357,0.9033948421930317,0.3883915510334435,0.4595427859483989,0.5838301502837172,0.04241981450180559
255,angular_minimum:255,9.919221510834575e-08,True,False,2,ABNORMAL: ,0,637,189,36063.566190940204,1.101068688447171e-07,1.101068688447171e-07,9.912001519563063e-08,19,5,False,1e-05,9.911922116412342e-08,True,0.9999998898931312,0.9999998898931312,0.9999999008799848,0.3812086659812533,0.4999952197729303,0.5772318451691327,0.5,0.5,0.34441727009467693,0.6591998514166987,0.5599567009002973,0.3811842519187533,0.4999952197729303,0.5772318451691327,0.5,0.5,0.34442727009467694,0.6591998514166987,0.5599567009002973
256,angular_minimum:256,1.0120152815762395e-07,True,False,2,ABNORMAL: ,0,592,189,99999999.98915862,1.1296476398747757e-07,1.1296476398747757e-07,1.0105222592038388e-07,17,3,False,1e-05,1.0383986159823166e-07,True,0.999999887035236,0.999999887035236,0.9999998989477741,0.3189374498744006,0.5001480449026827,0.4510452515339854,0.897295291488991,0.3836906304891953,0.4581511276944535,0.41895568952884443,0.0416666468755906,0.3189486756101709,0.5001337169013278,0.4510512236574508,0.8972822513672238,0.3837455083001064,0.45820380335323024,0.41895766191651296,0.04166857926221159
257,angular_minimum:257,1.0488659785146126e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,551,90,0.008790710365463207,1.1550888612266164e-07,1.0550861562208524e-07,8.952576779908128e-08,20,6,False,1e-05,9.033225500942876e-08,True,0.9999998844911139,0.9999998944913844,0.9999999104742322,0.3886200369156692,0.4999567153934936,0.3871114025246085,0.7346368521286857,0.37304079970529996,0.5003593643556457,0.9695127434960373,0.5253970191833182,0.3886181456403439,0.49995600939528295,0.38708719577703277,0.7346299637578464,0.37300940419098577,0.5003356327558188,0.9695157936423033,0.5253937464437916
258,angular_minimum:258,1.107703249125791e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,651,126,148.53427281455845,1.1100770513916558e-07,1.1076901806905681e-07,9.768869180248885e-08,23,9,False,1e-05,9.767587461073646e-08,True,0.9999998889922949,0.9999998892309819,0.9999999023113082,0.4992636926743072,0.4983559395606141,0.7411690611397712,0.49999999999999994,0.5,0.09543919995972933,0.7508958988095012,0.9979381490836525,0.4992392786117855,0.49831931846683375,0.7407784361397504,0.49999999998656475,0.4999999999865648,0.09504857495972882,0.7508836917782378,0.997547524083652
259,angular_minimum:259,1.1295837853975144e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,417,36,0.0047166818831116415,1.2287315453995973e-07,1.1941935684767202e-07,1.1049031767296214e-07,16,2,False,1e-05,1.1052144932577335e-07,True,0.9999998771268455,0.9999998805806432,0.9999998895096823,0.6323772958481644,0.49996026859892045,0.3943579820506625,0.2180101988554629,0.3911988298377161,0.556912077886376,0.5432463101547845,0.9697282521132937,0.6323777770484268,0.4999595763028939,0.394358063198653,0.21801043745457713,0.3911987924614245,0.5569242841608237,0.5432444216793809,0.9697270850488205
260,angular_minimum:260,1.1436082703042416e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,525,153,499.53019140064237,1.1848203507192068e-07,1.1486665507653981e-07,1.1415154177463194e-07,16,2,False,1e-05,1.1446068926002084e-07,True,0.9999998815179649,0.9999998851333449,0.9999998858484582,0.4975776278492292,0.4994956224201867,0.6060836893512437,0.5,0.5,0.3415239912539412,0.25268491491819023,0.4989676979052001,0.497577627849837,0.4994956224198698,0.6060836893523738,0.49999999848235954,0.49999999848235954,0.34152399125322186,0.2526849149167423,0.5013114479033813
261,angular_minimum:261,1.1517457920717789e-07,True,False,2,ABNORMAL: ,0,570,189,64726.9577327294,1.1678790234892489e-07,1.1678790234892489e-07,1.1471196759149649e-07,16,2,False,1e-05,1.1681615552650015e-07,True,0.9999998832120977,0.9999998832120977,0.9999998852880324,0.4851333067707749,0.5048123482026899,0.6696428975656209,0.5,0.5,0.4115641117302051,0.2540999504122553,0.5192154988538626,0.4851333067707749,0.5048123482026899,0.6695940694406209,0.5,0.5,0.4115641117302051,0.2540999504122553,0.5196061238538626
262,angular_minimum:262,1.1543900013677444e-07,True,False,2,ABNORMAL: ,0,508,189,1253.714955170857,1.1543900058086365e-07,1.1543900058086365e-07,1.1543900058086365e-07,14,0,False,1e-05,1.1833996060861551e-07,True,0.9999998845609994,0.9999998845609994,0.9999998845609994,0.502620115997522,0.49855228645411814,0.6104096271175994,0.5,0.5,0.35250632450997105,0.2475665875789285,0.4996026115681362,0.502620115997522,0.49855228645411814,0.6104096271175994,0.5,0.5,0.35250632450997105,0.2475665875789285,0.4996026115681362
263,angular_minimum:263,1.177322968004546e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,395,36,0.007719575097828861,1.280744458265204e-07,1.1533840593713762e-07,1.0849621145947452e-07,15,1,False,1e-05,1.113795889962077e-07,True,0.9999998719255542,0.9999998846615941,0.9999998915037885,0.6220405740180194,0.4999435203085891,0.4043666195019089,0.23987366153067474,0.35442892031608886,0.4366363656077682,0.5366714584883278,0.9721398865150835,0.6220404909078864,0.49994338202825866,0.40436654086485035,0.2398739363566175,0.3544045450601186,0.4366363544652944,0.5366701204308617,0.972137020608725
264,angular_minimum:264,1.178195762063794e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,449,45,0.002106209966979769,1.2941853055892238e-07,1.2485557421282323e-07,1.134213718501087e-07,17,3,False,1e-05,1.169534139533468e-07,True,0.9999998705814694,0.9999998751444258,0.9999998865786281,0.3446846417682188,0.5000614030219542,0.4275356137356534,0.8383945211340005,0.6347346280537611,0.4601952304405039,0.9402865123615666,0.5356395454943824,0.34468256581402784,0.5000703732699279,0.4275284699728083,0.8383841880666125,0.6347358445221253,0.46021698820089313,0.9402821953271997,0.53564020588851
265,angular_minimum:265,1.2111571945361277e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,448,117,0.004222362394052286,1.2437194885084324e-07,1.2225282775002455e-07,1.2160866058597009e-07,15,1,False,1e-05,1.2348220279623234e-07,True,0.9999998756280511,0.9999998777471722,0.9999998783913394,0.6461096751520305,0.5000603160037606,0.4091010522462472,0.1853946962216294,0.38022281441370304,0.5198510594304131,0.4477893906781844,0.9667357784542433,0.6461096751520201,0.5000603160037562,0.4091010522462405,0.18539469622162852,0.3802106073824508,0.5198510594304128,0.4477893906781704,0.9667357784542333
266,angular_minimum:266,1.239835679678336e-07,True,False,2,ABNORMAL: ,0,549,189,11548.699343631304,1.2421798889494795e-07,1.2421798889494795e-07,1.2392732107180393e-07,15,1,False,1e-05,1.2390675385720584e-07,True,0.9999998757820111,0.9999998757820111,0.9999998760726789,0.49401677912077757,0.5003657364322807,0.6059929493951789,0.5,0.5,0.40343911440150626,0.7540053795754261,0.007000254277479768,0.49401677912077757,0.5003657364322807,0.6059929493951789,0.5,0.5,0.40343911440150626,0.7540053795754261,0.005437754277479768
267,angular_minimum:267,1.2739714294607296e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,619,180,3505.2878550435626,1.327846297360935e-07,1.279461708802998e-07,1.2382626701779031e-07,19,5,False,1e-05,1.239168377908939e-07,True,0.9999998672153703,0.9999998720538291,0.999999876173733,0.5030178644477172,0.49762534690082744,0.6502082134532048,0.5,0.5,0.3280219189509006,0.24744701823889717,0.49513164446231384,0.5030522785104987,0.4976253469010727,0.6502082134535732,0.4999999996450286,0.4999999996450286,0.32802191895066707,0.24745922527045852,0.49199443743119065
268,angular_minimum:268,1.2924357650767604e-07,True,False,2,ABNORMAL: ,0,650,189,536.8385472127187,1.29620913003059e-07,1.29620913003059e-07,1.255163644131585e-07,20,6,False,1e-05,1.2541951011080243e-07,True,0.999999870379087,0.999999870379087,0.9999998744836356,0.5007895932052546,0.49773243063465344,0.6420835034327028,0.5,0.5,0.28935508487673345,0.749009883977846,0.50176910539894,0.5008018002365047,0.49773243063465344,0.6417050854639529,0.5,0.5,0.28936729190798344,0.749009883977846,0.5013784803989401
269,angular_minimum:269,1.3249313524088535e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,542,171,956.604106808517,1.3296924972205915e-07,1.3245974572750896e-07,1.3222094541465168e-07,16,2,False,1e-05,1.3219831107580404e-07,True,0.9999998670307503,0.9999998675402543,0.9999998677790546,0.4972470561176142,0.5000659541184492,0.7385492082163785,0.5,0.5,0.17059504409263138,0.2529224161912442,0.9981910308305398,0.4972470561175629,0.5000415400559394,0.738573622278891,0.49999999974000187,0.49999999974000187,0.1705950440922236,0.25292241619100253,0.9981910308305646
270,angular_minimum:270,1.3324346681553578e-07,True,False,2,ABNORMAL: ,0,592,189,5625.138369099477,1.3466644577242448e-07,1.3466644577242448e-07,1.329992109777578e-07,17,3,False,1e-05,1.338748049084515e-07,True,0.9999998653335542,0.9999998653335542,0.999999867000789,0.49395608925858075,0.5050838314612246,0.5462244691706734,0.5,0.5,0.4501382979574234,0.24750045286917557,0.9963608935333411,0.49394608925858074,0.5050838314612246,0.5462244691706734,0.5,0.5,0.4501871260824234,0.24750045286917557,0.9962632372833411
271,angular_minimum:271,1.406248101298857e-07,True,False,2,ABNORMAL: ,0,427,108,5.794483428775513,1.4075277987579682e-07,1.4075277987579682e-07,1.4075277987579682e-07,14,0,False,1e-05,1.4571398043727868e-07,True,0.9999998592472201,0.9999998592472201,0.9999998592472201,0.5637365607692562,0.5000790397771063,0.5635448379761282,0.5004534065925086,0.499999969252813,0.24162228577781797,0.9061127952683371,0.47522936523623405,0.5637365607692562,0.5000790397771063,0.5635448379761282,0.5004534065925086,0.499999969252813,0.24162228577781797,0.9061127952683371,0.47522936523623405
272,angular_minimum:272,1.4477981158389497e-07,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,1,664,180,475.7690377781527,1.451303439647944e-07,1.447805482168718e-07,1.2797338855286e-07,21,7,False,1e-05,1.2826203210636322e-07,True,0.999999854869656,0.9999998552194518,0.9999998720266114,0.5016380400749226,0.4984876361351396,0.6057687724028664,0.5,0.5,0.3409920716361552,0.2481175234151945,0.5035355119817456,0.5017556963248652,0.49849763613506437,0.6060617411528695,0.49999999995368877,0.49999999995368877,0.34099207163607376,0.2481175234151429,0.5035355119817388
273,angular_minimum:273,1.4740418119441046e-07,True,False,2,ABNORMAL: ,0,681,189,33089.95585999002,1.5494420291251032e-07,1.5494420291251032e-07,1.445788697651551e-07,21,7,False,1e-05,1.4470632170304754e-07,True,0.9999998450557971,0.9999998450557971,0.9999998554211302,0.502778290071305,0.49285382300391234,0.6863418109767655,0.5,0.5,0.36993046886838893,0.7482184546511665,0.4990512651021431,0.502802704133805,0.49285382300391234,0.6863418109767655,0.5,0.5,0.3693445313683889,0.7482184546511665,0.4898815776021431
274,angular_minimum:274,1.475451135712902e-07,True,False,2,ABNORMAL: ,0,547,189,4739.062461217998,1.4750151056119876e-07,1.4750151056119876e-07,1.4728975572531056e-07,15,1,False,1e-05,1.473764517090359e-07,True,0.9999998524984894,0.9999998524984894,0.9999998527102443,0.510533120562026,0.4999649617390993,0.5323097894037659,0.5,0.5,0.4615202548415554,0.2607590225221432,0.5191762160806481,0.510533120562026,0.4999893758015993,0.5323097894037659,0.5,0.5,0.4615202548415554,0.2607590225221432,0.5191762160806481
