optimization_run,start_source,screening_D_W,success,lbfgs_success,lbfgs_status,lbfgs_message,lbfgs_iterations,function_evaluations,lbfgs_function_evaluations,lbfgs_gradient_norm,initial_D_W,lbfgs_D_W,final_D_W,local_search_polls,local_search_moves,local_search_poll_limit_reached,smallest_tested_step,best_neighbor_D_W,local_minimum_verified,initial_u0,initial_u1,initial_u2,initial_u3,initial_u4,initial_u5,initial_u6,initial_u7,final_u0,final_u1,final_u2,final_u3,final_u4,final_u5,final_u6,final_u7
286,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,14,11634,261,1.0640763087661405,0.9837204867695913,0.33240762995233725,0.02287831391011856,512,501,True,2.44140625e-05,0.022877173237409742,False,0.7258709474415622,0.5428693859978371,0.7380588997858134,0.5627349930257609,0.07791929831923658,0.04078968167797643,0.05735067771198101,0.1492605160817428,0.2947145228136358,0.493174110948628,0.7002357793928193,0.7241193137689793,0.2716053891646379,0.9298884180508266,0.047104001843987185,0.46434575706219555
287,latin_hypercube,nan,True,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,2484,1287,5.74550772935921,0.9452240683137235,0.0008013166612984985,0.000666217144977876,53,39,False,1e-05,0.0006667757416463316,True,0.37331094112851726,0.9324426187565132,0.8025800438479563,0.35346307896460943,0.12375941301892407,0.4534086078158084,0.6268687147674947,0.2927078236495596,0.40085047508321564,0.8630672149750045,0.27500050183873104,0.5813931526891919,0.4050852000418386,0.8400691589914443,0.5097714717083092,0.01182639148892822
288,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,1936,1161,10.59536197648364,1.0924146358422375,0.0005611919582154027,0.0003200142935689759,34,20,False,1e-05,0.0003201158366014045,True,0.6663873330220625,0.5498518955522255,0.39881315735702033,0.2505122465846145,0.5119675837157742,0.8638081671762816,0.9318503586615886,0.09341466029729595,0.6798039368123412,0.8241623668521028,0.7256932471460599,0.5170419723652908,0.30047127982537614,0.6187698240676162,0.4877176578876845,0.9964439958824948
289,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.3298498848064981,0.567481201818797,0.8211622186950011,0.8111093733230145,0.7110090958104173,0.30897425483004376,0.8324523993114689,0.6375820837976202,0.3298498848064981,0.567481201818797,0.8211622186950011,0.8111093733230145,0.7110090958104173,0.30897425483004376,0.8324523993114689,0.6375820837976202
290,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,48,1553,1017,1.7260504753942107,0.809066214042972,0.0004433014533770558,0.00042883774379756835,23,9,False,1e-05,0.00042890904709714356,True,0.8560798400143307,0.11796249869451346,0.6179014907125396,0.6342035870165588,0.31491832269083575,0.9448508579237656,0.4402087200223919,0.3025216653633657,0.6977771526131744,0.504444017002362,0.7867872428552483,0.7869664282669925,0.27349932171229613,0.9675508337937617,0.02087254642841577,0.48011025135021035
291,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.13962311973662384,0.794332199863289,0.5313833528797979,0.9456937063766967,0.08218560313988235,0.17516853679796973,0.6589276868428733,0.34563719310232055,0.13962311973662384,0.794332199863289,0.5313833528797979,0.9456937063766967,0.08218560313988235,0.17516853679796973,0.6589276868428733,0.34563719310232055
292,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.1493617895023378,0.08842640971449052,0.6564047760557837,0.952541592864431,0.32913178705603546,0.32552282206493643,0.37546738394496476,0.7513679823214184,0.1493617895023378,0.08842640971449052,0.6564047760557837,0.952541592864431,0.32913178705603546,0.32552282206493643,0.37546738394496476,0.7513679823214184
293,latin_hypercube,nan,True,False,2,ABNORMAL: ,48,1879,1503,6.40287459397636,0.8163869177709351,0.0019201667789927163,0.0018141216280530494,19,5,False,1e-05,0.0018151913487446927,True,0.4940255968407422,0.346057117915501,0.3494869306938443,0.405960022635231,0.6304133175149763,0.7706275982230327,0.9200502961032133,0.4135761929596811,0.503960083946606,0.7435399814372906,0.6749122364957626,0.690093844843879,0.4498323980993197,0.8574605217267725,0.5175159418819562,0.03036582483130683
294,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.3758737395372969,0.8705453892505076,0.9555992466989061,0.8335417903038038,0.643592691832664,0.5333519770454834,0.8112787411819865,0.4907940237412897,0.3758737395372969,0.8705453892505076,0.9555992466989061,0.8335417903038038,0.643592691832664,0.5333519770454834,0.8112787411819865,0.4907940237412897
295,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,7729,9,0.0,1000.0,1000.0,0.002960731828244256,361,347,False,1e-05,0.002961120782354298,True,0.10683515718560908,0.7683333406648618,0.10917095217348112,0.8758134214080423,0.5805864703992396,0.9836391259666889,0.020574960029020414,0.9522298770994134,0.0,0.7969466308677164,0.20080656671125563,0.8474232699245957,0.5017034669225028,0.0005587350753723087,0.8485439197777702,0.9343574534943927
296,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,56,12658,1278,5.438575468848866,0.9683664516459989,0.004895594766639943,0.0010366623941277032,512,500,True,1.220703125e-05,0.0010349649932734494,False,0.9983299231360878,0.5175147067609595,0.7960806713885351,0.7039768493374476,0.0014298558176828755,0.7585080679850442,0.4653324988886701,0.6969112641836811,0.9236240205673315,0.831232833673118,0.7637221706920708,0.6831661478297836,0.9863159179687508,0.616476704406461,0.4923240199703438,0.9748921896524886
297,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,13283,2025,11.880360020951489,1.0293918586008193,0.033420021729560635,0.03016958425658822,512,504,True,0.0001953125,0.030084591634670862,False,0.24964695965602973,0.35532672354009553,0.9300148751366336,0.06715171468889955,0.609537945181026,0.7321543227201446,0.6911088998088956,0.5687334050639093,0.0662709224825395,0.5238056676282634,0.9972908934038853,0.6859758457140588,0.7718637192293042,0.6567504770350349,0.9987365195599955,0.0
298,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,11708,387,5.501716057370049,0.7404340010315161,0.2894615692759444,0.0042272089237098435,512,503,True,9.765625e-05,0.0042196837531391865,False,0.6378315461330772,0.3975586051800487,0.41846533108706346,0.20884552012142926,0.1473719699378172,0.8797001746597047,0.26253271203654077,0.26605299152487977,0.34186470013262327,0.5251591291207146,0.7007273362125542,0.7358722278326131,0.26671593094917373,0.9136105051633145,0.04093835916265546,0.47305723705359104
299,latin_hypercube,nan,True,False,2,ABNORMAL: ,54,1671,1260,5.267897532755738,0.9639740262108402,0.0004631461329809828,0.0004432403447139277,21,7,False,1e-05,0.0004436065869301707,True,0.6631438969237918,0.6565926756499683,0.1830171280075585,0.054612731068944556,0.8850952113949677,0.13411229228417224,0.5685842334321031,0.7053403072088853,0.5951927865366703,0.5890252144348975,0.776986739060027,0.7426918739721551,0.7348675932900721,0.04538660609338272,0.5168424650450832,0.9835946644952605
300,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,4157,567,1.5106537818939303,0.8788572230911124,0.0028431643151908765,0.000903131315079847,161,147,False,1e-05,0.0009032679210301307,True,0.7171579954620977,0.40952510367636563,0.11365208042791823,0.49325687420850983,0.910451829113734,0.4647812929812948,0.061218966204094394,0.6082852615559895,0.7511914102785188,0.883440024325974,0.6682924650064089,0.43625309720276195,0.9179269250311354,0.5657273908253766,0.4930681668933175,0.9814536742119037
301,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,41,1179,720,2.143870794252805,0.6454294631140199,0.006105417082852148,0.006089658461535872,20,6,False,1e-05,0.006089738065138097,True,0.041877617702381874,0.01562700898946995,0.31480708689907544,0.6698025136724258,0.8883886749032055,0.12587352613142402,0.4316913957190794,0.14222193951335593,0.04517286274334621,0.06525814036491077,0.4996309818769786,0.6784310958767105,0.8944730033747174,0.48523180489732876,0.17248692914414343,0.11436634222806148
302,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,55,12730,1215,276.80024674013146,1.0705700996786576,0.3736158693187596,0.013252995467282027,512,502,True,4.8828125e-05,0.013166183608768933,False,0.008667943880549664,0.3073687483173717,0.5191766985564241,0.359491392588238,0.23640319622369654,0.7924076994374344,0.6519281896425039,0.11033395759088113,0.8013591336298824,0.9525132514070339,0.2666793526175336,0.1753084682589301,0.5296672707881003,0.9545188956508658,0.9985896201258596,0.5058787979513578
303,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,12324,945,1.9690582642370098,1.019845903695296,0.001792003353704241,0.0003543521077571177,512,500,True,1.220703125e-05,0.0003531107271353986,False,0.8093409636275799,0.6574731590642258,0.07906463451810733,0.6873837373809959,0.14166884365731944,0.78992694190052,0.48937674040301554,0.39300587424645744,0.7867233564668815,0.7869533142229079,0.7541182424175574,0.6185676489149968,0.26422541632266494,0.9458380036625759,0.012608549586367887,0.4921208199950643
304,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,22,3446,630,1.2297473781410162,0.9151898511109755,0.32969892445957594,0.0014125592454314198,128,114,False,1e-05,0.0014127322302760995,True,0.3832294322857086,0.5111983537792424,0.2703971050723982,0.058948373059711,0.9782155911500791,0.4610502140333189,0.2693042614209379,0.8462203601037194,0.4556774247939587,0.6287855374860944,0.658641137272078,0.7578588237343312,0.8203350869533149,0.23763017331995565,0.47131561535006916,0.9715553629827085
305,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,51,2026,1683,0.5498644710246053,0.8781250404049675,0.00038177127704884756,0.0003247833643135901,20,6,False,1e-05,0.00032510653112496695,True,0.7309486479451839,0.3169698351154171,0.21738423664512613,0.5205999147412469,0.7446939893391411,0.09914843840250488,0.39965655857382376,0.6384927054523735,0.6739005421807577,0.6434881467975689,0.7484189502277252,0.7700269357736264,0.8557836064198205,0.25199306473711314,0.4847497060317681,0.9767454701507879
306,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,34,1529,738,4.829590204407463,0.9972309797643757,0.003890203469408767,0.0033129611946250436,35,21,False,1e-05,0.003313002886883637,True,0.4454481606838986,0.07279661162668251,0.05854914009125314,0.29867359503854674,0.8253892234967867,0.6207374576811278,0.32275412030414846,0.04408308198773491,0.08128405963626846,0.006542536894406103,0.6192578435460057,0.36678122089006365,0.20736720411006404,0.7261703508575297,0.2357748106163171,0.6294202210594397
307,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,76,12743,1404,19.274443774153312,0.9850731581530008,0.10632716328717402,0.039957647793053455,512,504,True,0.0001953125,0.03994485384026649,False,0.5416155088853718,0.9717069227942429,0.4425814084830515,0.07133371609047276,0.4376623617848778,0.02464376059826326,0.8640467875971362,0.8778159661670216,0.8209914754498675,0.9587398492429186,0.5736304351535385,0.23686918765599005,0.35123603699416395,0.004299405752527209,0.5027213184554787,0.0018528923596542672
308,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,53,1639,1089,9.787218123316913,1.0959773715442158,0.000989685065618346,0.0006367801565626351,24,10,False,1e-05,0.0006375139230593856,True,0.6145789632017878,0.9757691258372496,0.2851291029770033,0.1834498779847265,0.3198505766192571,0.576316144778555,0.9759117949452233,0.16622407756079002,0.40085794928695306,0.7925780105781124,0.6880950713283163,0.494278545443245,0.6596386686066086,0.3166552123215999,0.48372822445827474,0.009680176751220588
309,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,1979,1062,1.9011202570808798,0.8948764244216675,0.00042234647879036465,0.00020578731445109686,41,27,False,1e-05,0.00020590954910704978,True,0.43307201347743296,0.08729355948152322,0.47284753545976815,0.5590811461655969,0.090102862984175,0.3888737742802419,0.10838547392375922,0.23488452491350226,0.38610715471808577,0.6263621963083454,0.6843914635901593,0.6875479378335658,0.17347172740599762,0.5385722275140903,0.4689203407295231,0.015389796753570736
310,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,1791,1359,5.265518613627556,0.8921071301145865,0.0005920333047229367,0.0005649606198316441,22,8,False,1e-05,0.0005657084460066366,True,0.3532280284159642,0.23214517420275382,0.9653827614119779,0.43686952906391063,0.5994589792999195,0.1466936972594497,0.4549846741427707,0.9656345899447005,0.2947119328333308,0.5465203901915726,0.7729597953948578,0.651575456340631,0.5852350272770013,0.3038577354940804,0.45728063019532666,0.9584340350578104
311,latin_hypercube,nan,False,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,11852,1044,8.882834944539251,0.9932146142583803,0.027339950197840582,0.008589088998110655,512,503,True,9.765625e-05,0.008559198663774577,False,0.5410117237360197,0.8874758704970795,0.3865898344905675,0.18619147097966188,0.17868649492853553,0.7624600859991254,0.2061722800046049,0.06139321741776038,1.0,0.8962911255121693,0.7095923940525257,0.4731094742957613,0.9299804687499963,0.5766915188463887,0.49412353865159314,0.0
312,latin_hypercube,nan,True,False,2,ABNORMAL: ,13,9792,954,26369.826813857228,1.0181535842649836,0.33893862479374826,0.005249134640121797,399,385,False,1e-05,0.005249232138604526,True,0.26849127388061816,0.8034110149125253,0.3186083948662884,0.06010161646980273,0.7007722381427832,0.06571129335508617,0.12871014072063552,0.08210215304607417,0.32631353244235783,0.5310722310036304,0.6896274756852215,0.732080574081627,0.7377453262033237,0.09307503834237416,0.043695281705420384,0.47178519010976594
313,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,1613,1188,4.456410714444034,0.7985327459469218,0.00043631006749767816,0.0003658262398735901,20,6,False,1e-05,0.0003662128859375709,True,0.6336780124809223,0.3430581922263458,0.08962458937872321,0.3356176870521071,0.18584633470397519,0.5067043655058727,0.6949238897243109,0.7981409191390619,0.29269014051090597,0.7348897973467441,0.5298481006398447,0.6012532392733833,0.6612218229916926,0.2557430675421778,0.9649509229374387,0.5250273287039366
314,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,35,1327,657,0.46800043931691765,0.8242485894947555,0.022361807799240283,0.016683559134234582,29,15,False,1e-05,0.01668445153491996,True,0.3516642750209064,0.663950798597117,0.5108488581841709,0.1331409029535076,0.10578138901212177,0.8764428339296656,0.12482374981654021,0.5149903944646508,0.4811429342119175,0.8698441992464807,0.6756456234912305,0.4023705905996878,0.14856343752533419,0.8364184244562621,0.009330096241130155,0.4941469310733156
315,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,47,7052,756,0.4512759401445264,0.8632575510998439,0.01212104575352535,0.0009831638883268212,279,265,False,1e-05,0.0009832988027736263,True,0.8753759421083689,0.23005443880284124,0.9260974613775058,0.24564253244160225,0.4458166386272271,0.5085209434545819,0.19561039545317266,0.4178781351671581,0.7747869917316722,0.8380911367922487,0.7402839787500577,0.5193837188551167,0.2819859717738115,0.5971260767428206,0.49017548667760574,0.9973321711507729
316,latin_hypercube,nan,True,False,2,ABNORMAL: ,13,6321,1251,48020.61615948858,0.7450266646313677,0.18017084309355838,0.02182427708766133,229,215,False,1e-05,0.021824384095081067,True,0.41607901195668073,0.2422017177488308,0.9280503622262489,0.5368097150440082,0.7704184339589552,0.04757807896999474,0.30923790538906487,0.12417070315376955,0.24674088302772523,0.617694681920198,0.5624371544838277,0.6964947928269873,0.7946380295921048,0.17134300182829093,0.062083811500937884,0.45978635547222824
317,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,58,1949,999,4.996519710534082,0.8955237007969941,0.0009969029014658406,0.0007218533383252104,42,28,False,1e-05,0.00072200000608859,True,0.7949704770716219,0.8685696653613229,0.668361875416197,0.3900571933195178,0.32877682167101324,0.7516960452696794,0.8813324791012886,0.2812046249599803,0.6785010792851527,0.8209779473877703,0.7416370268739656,0.5429261748842507,0.32905444659681743,0.6308431229484159,0.9871386971794708,0.4944347975450353
318,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,49,3792,855,30.415645530192847,0.7989410718369254,0.0042236629425716245,0.0007542300502354774,131,117,False,1e-05,0.0007543535572820184,True,0.39510579605342283,0.793053320274811,0.3751734218775116,0.7441684502225436,0.49112759855230753,0.5177007121567246,0.8101553772491888,0.18627786591571482,0.6272950982478038,0.9260905329185473,0.4534676112243798,0.26537513947646746,0.43976284300458335,0.8349777787973995,0.5028465125856827,0.009242044437084493
319,latin_hypercube,nan,True,False,2,ABNORMAL: ,22,4609,1161,68.27283747220888,1.085544779416855,0.35770626463489186,0.00013658594352239703,154,140,False,1e-05,0.00013733862863976357,True,0.8649328947053065,0.532715666936798,0.8961192329604541,0.7718061664942246,0.012007082612591298,0.5484730370621089,0.08054375353426578,0.8098646489878559,0.7552783395804912,0.217322389430247,0.7996482387855189,0.9021619518010314,0.3039947790412036,0.7076581418995754,0.5184114258273168,0.025717202291351233
320,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,32,3536,972,3.954889963901689,0.9746306045391882,0.014378024699092577,0.008526260914570295,117,103,False,1e-05,0.008526442677411707,True,0.22634104205758954,0.9713293281575461,0.8992498653265398,0.19358290209531806,0.7338962979286335,0.9515821502327859,0.6882415895645634,0.1847623054806277,0.012221486465588191,0.8174213954904871,0.9860260986541187,0.23490895478435397,0.9381953793109747,0.8882763856188881,0.9517798471993253,0.09886456130339462
321,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,59,1826,1062,5.4997273930436785,0.693902249860007,0.0004886626073364543,0.00036119730096160135,34,20,False,1e-05,0.00036121444530479857,True,0.8957596686422193,0.7388146955406425,0.09793783248855355,0.7241889851374775,0.3273077557629174,0.48840471010102615,0.29829079427269284,0.23248573732890032,0.86218032546827,0.5844775699379804,0.7971484965575598,0.7861167138692173,0.23429875895912258,0.5382923925119596,0.4843747105718995,0.015967443565326762
322,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,37,2219,720,3.3417779961187657,0.974529684016838,0.0007256964540249067,9.819553979915102e-05,67,53,False,1e-05,9.842981993587663e-05,True,0.6585599047182535,0.40240851841895886,0.5082275766735881,0.054950336290159114,0.7457265981803908,0.3758756165421314,0.21930209034651638,0.9320799259150698,0.5771424723448125,0.819559925765746,0.6071075382567658,0.5291228786588725,0.6157572086740388,0.21318081709335174,0.511884239830089,0.018128186709290114
323,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,50,12654,1224,30.520387077835824,0.8116844981149492,0.00867818717499873,0.0018110524348161892,512,501,True,2.44140625e-05,0.0018098879422071945,False,0.8502781638365642,0.07974866116894175,0.8446207861862757,0.6581766622274514,0.4802749050484473,0.20132665842461328,0.08663915858865544,0.3402815369355345,0.704100771818619,0.9562748620127917,0.13378611056736642,0.4114193453316532,0.44624296836274896,0.043905173439862194,0.0018566901558725582,0.5050373390864404
324,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.6952101933135016,0.34064126433561,0.9523063068401051,0.8698716007145688,0.942504201851353,0.9011567327739437,0.27526772387594695,0.467418701564186,0.6952101933135016,0.34064126433561,0.9523063068401051,0.8698716007145688,0.942504201851353,0.9011567327739437,0.27526772387594695,0.467418701564186
325,latin_hypercube,nan,False,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,12738,1044,6.471428126269278,0.7389591410075207,0.003869108111844221,0.003499559378051791,512,501,True,2.44140625e-05,0.003495116145797779,False,0.8434464361842389,0.498971490089623,0.6065968485552438,0.5748260958829954,0.6236983113653269,0.5653414492300803,0.573534698796367,0.8367464634186982,0.9029888117868741,0.8789838608302839,0.7297765028548381,0.49605020298420804,0.3464402917074532,0.0128680402551866,0.5061477910206725,0.9999911578840248
326,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,26,11963,504,6.423985354135349,0.7234091028655609,0.13866719611951173,0.015217164775919076,512,505,True,0.000390625,0.015202302942443497,False,0.8130224910865037,0.45054313631860105,0.9775640681747277,0.4819685374687057,0.04035189957616361,0.48376693231626955,0.8047329136348658,0.7474347249976463,0.7450195763820946,0.8606708997248207,0.62036661782028,0.44199446470724907,0.08498401074061528,0.4451273409179696,0.4894844463491183,0.9987079939084266
327,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44,5846,918,4.530241743439595,0.8636505575586483,0.019887586554165722,0.0019206581731922594,221,207,False,1e-05,0.0019211536116224592,True,0.577599052652666,0.49670520961017156,0.7335746099206424,0.22260885059623411,0.29025924539769676,0.14776078106665738,0.7339355392924323,0.08440763802167103,0.6347746866930848,0.9397197239777854,0.46654120398428134,0.2402411223170005,0.5531625350588372,0.15759040194377416,0.5020842183018873,0.008041703130957877
328,latin_hypercube,nan,True,False,1,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,80,7152,1224,41.86319128779685,0.9955933050977254,0.008907597938785759,0.0015666601474364679,264,250,False,1e-05,0.0015668999586572255,True,0.8905522298088037,0.6180211115416724,0.589588267347568,0.34337959639129706,0.2954072046854964,0.4953976344023323,0.0017317346126674332,0.300586542686351,0.9670879608429565,0.9315521538726669,0.3111583943327466,0.25765526981903414,0.04565271265765287,0.4430779211483856,0.0034088830187820156,0.4913533445189874
329,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,335,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.31761821799182766,0.6309084674076696,0.055216506459636494,0.989835269652565,0.7874682314100135,0.6760481941279627,0.5080075365984154,0.6851187878424472,0.31761821799182766,0.6309084674076696,0.055216506459636494,0.989835269652565,0.7874682314100135,0.6760481941279627,0.5080075365984154,0.6851187878424472
330,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,61,2054,1260,150.77428111372708,0.8691518558494599,0.0036365235752265513,0.0012299097489905295,35,21,False,1e-05,0.001230034372054364,True,0.9659485256722311,0.5842423453341793,0.16851888583199578,0.2645163516424803,0.9916649984582331,0.49660529379980406,0.2282510198158743,0.3678550393716114,0.818781175420903,0.9632000152510329,0.11046992616430049,0.31942786821703234,0.9757176779767238,0.555187439586421,0.0009443434037469435,0.4954623456317777
331,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,54,12275,837,0.3795279329062044,1.0802412156364842,0.05339714840239144,0.032408408985668116,512,505,True,0.000390625,0.032390750417857335,False,0.7943545153087928,0.19079772741642945,0.5431934684415447,0.024849244112869706,0.9357223019673243,0.7392775734214976,0.16681386081116167,0.36311178653301807,0.5187984015272652,0.8749361770632164,0.52607645759046,0.33090519153380993,0.39567856268051244,0.7504694146777094,0.48884996209094134,0.011573534980073793
332,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,15,12055,684,179.32030246722618,1.0080341165173459,0.49338691758210906,0.011853472086069083,512,504,True,0.0001953125,0.011137816047348021,False,0.7624697592644,0.20387611924494436,0.8882034670296466,0.7913599149402117,0.03903053930494296,0.5975916901869368,0.5698006068575312,0.38836325112038733,0.3794929511351602,1.3218811512980478e-05,0.9238143403342648,0.6351314011843494,0.03888675034388375,0.4992567045513865,0.08700180967044843,0.07197932948904236
333,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,337,9,0.0,1000.0,1000.0,1000.0,14,0,False,1e-05,1000.0,True,0.33751028128280913,0.7763338905507718,0.6252158998116901,0.9551255730668381,0.23371473159089592,0.23457294267349557,0.5351940900969806,0.9732621067426952,0.33751028128280913,0.7763338905507718,0.6252158998116901,0.9551255730668381,0.23371473159089592,0.23457294267349557,0.5351940900969806,0.9732621067426952
334,latin_hypercube,nan,False,False,2,ABNORMAL: ,11,11926,666,141373162.06486845,0.9875862070054268,0.3407842637636673,0.02143205670501898,512,505,True,0.000390625,0.021427858393518306,False,0.09755481826738097,0.7729526109415428,0.43164775422014484,0.015857154518098424,0.8136430596841083,0.5998503080204276,0.6020149044470878,0.5943954323194871,0.02362633075218755,0.9985138396787148,0.45215578828100395,0.7416178746798908,0.340995519004204,0.4997357502307632,0.053585070963822506,0.14829786434353998
335,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,63,4006,945,13.133147456390148,0.6429807904538285,0.0008790275764709697,0.0008269228138434832,137,123,False,1e-05,0.0008269273883890412,True,0.8611761749804082,0.5711421684584768,0.2235505060018942,0.4573336755216289,0.1657740445134114,0.05480348075540768,0.7069160968136919,0.6747165778142624,0.8762638191794042,0.8633726835730154,0.7367147322235917,0.5273706439769089,0.3415840380515058,0.012395311691649334,0.5072133403301765,0.999006561287013
336,latin_hypercube,nan,False,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,52,12125,1062,0.1684268348982409,0.75711364278615,0.04982483589161423,0.04956892075256657,512,500,True,1.220703125e-05,0.04956878891796489,False,0.21586108877412835,0.9262203973480496,0.11104793992979849,0.5307271155537502,0.675885369819173,0.6805909097585451,0.978585652786179,0.5789344971936339,1.0,0.9902665792134332,0.8016197272242449,0.7123949802722007,0.49143746176405717,0.5001117970352321,0.9952353770604849,0.5156251059678574
337,latin_hypercube,nan,True,True,0,CONVERGENCE: NORM OF PROJECTED GRADIENT <= PGTOL,0,1581,9,0.0,1000.0,1000.0,0.36978372549579647,69,55,False,1e-05,0.3697837313369024,True,0.357570195461515,0.2827998475009145,0.5262385588367037,0.8072068332284618,0.5260757976136912,0.8614596476375072,0.9162070705332512,0.9805714154669104,0.2148958954948719,0.19834292619340713,0.5581137943885879,0.7359045051338248,0.678621933625284,0.029909377712129783,0.6235797966520757,0.9173382229951189
338,latin_hypercube,nan,True,True,0,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,60,2920,1224,13.20314241335236,0.8215305983351102,0.03496022518947976,0.03050560303185935,76,62,False,1e-05,0.030509587851043397,True,0.3357382862460393,0.38063059662904397,0.9383242190967663,0.16860535802585508,0.45783129009644463,0.1741772218766149,0.7091986711564611,0.32068789970564354,0.4544834326231828,0.8514420203395043,0.689259451023862,0.42257550922836823,0.5804699457966337,0.24102031381881212,0.9889195702922492,0.508420659889075
