detail_id,detail_source,selected_observable,selected_observable_label,selected_spin_case,selected_region,cluster_id,selected_concurrence,selected_purity,pair_delta_xy,kinematic_point,incoming_state,initial_spin_averaging_version,initial_component,ensemble_weight,out_index,hOut,sOut,lambda,amplitude_real,amplitude_imag,amplitude_abs,amplitude_phase,amplitude_abs2,weighted_abs2,fraction,decomposition_rank,retained_fraction_total
f3_low_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,6,1,1,-1,-4.1888199211573184e-02,4.7148590762762822e-03,4.2152712004064286e-02,3.0295062478777588e+00,1.7768511292975853e-03,8.8842556464879265e-04,1.2724057029653177e-01,4,8.9011363973358038e-01
f3_low_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,4,1,-1,-1,3.2946353712780549e-03,2.9270776815489771e-02,2.9455610630436606e-02,1.4587109237750464e+00,8.6763299761189003e-04,4.3381649880594502e-04,6.2131326369400580e-02,5,8.9011363973358038e-01
f3_low_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,3,-1,1,1,2.9270776815489771e-02,3.2946353712780545e-03,2.9455610630436606e-02,1.1208540301985014e-01,8.6763299761189003e-04,4.3381649880594502e-04,6.2131326369400580e-02,6,8.9011363973358038e-01
f3_low_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,5,1,-1,1,-2.1589094480011402e-03,-1.9180339070525555e-02,1.9301458412902317e-02,-1.6828830192355038e+00,3.7254629686499761e-04,1.8627314843249881e-04,2.6678095026285292e-02,7,8.9011363973358038e-01
f3_low_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,2,-1,1,-1,-1.9180339070525555e-02,-2.1589094480011393e-03,1.9301458412902317e-02,-3.0295059611491859e+00,3.7254629686499761e-04,1.8627314843249881e-04,2.6678095026285292e-02,8,8.9011363973358038e-01
f3_low_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,0,-1,-1,-1,-8.6383713499001789e-03,1.0973138071085659e-01,1.1007087431418779e-01,1.6493571953013662e+00,1.2115597372289724e-02,6.0577986861448619e-03,2.3023116137493865e-01,1,8.9219746992331328e-01
f3_low_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,1.0973138071085659e-01,-8.6383713499001806e-03,1.1007087431418779e-01,-7.8560868506469622e-02,1.2115597372289724e-02,6.0577986861448619e-03,2.3023116137493865e-01,2,8.9219746992331328e-01
f3_low_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,1,-1,-1,1,6.6177646525983460e-03,-8.4064723282251647e-02,8.4324803643523072e-02,-1.4922360879776551e+00,7.1106725095187217e-03,3.5553362547593608e-03,1.3512320851530163e-01,3,8.9219746992331328e-01
f3_low_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,6,1,1,-1,-8.4064723282251647e-02,6.6177646525983503e-03,8.4324803643523072e-02,3.0630324147725516e+00,7.1106725095187217e-03,3.5553362547593608e-03,1.3512320851530163e-01,4,8.9219746992331328e-01
f3_low_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,5,1,-1,1,-3.6605088995687882e-03,-4.6499448940222704e-02,4.6643306884784665e-02,-1.6493558685064695e+00,2.1755980771482005e-03,1.0877990385741003e-03,4.1342614531952739e-02,5,8.9219746992331328e-01
f3_low_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,2,-1,1,-1,-4.6499448940222704e-02,-3.6605088995687895e-03,4.6643306884784665e-02,-3.0630331118782204e+00,2.1755980771482005e-03,1.0877990385741003e-03,4.1342614531952739e-02,6,8.9219746992331328e-01
f3_low_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,4,1,-1,-1,3.5735352335998800e-03,4.5394852483317885e-02,4.5535291654363784e-02,1.4922371816991513e+00,2.0734627860479722e-03,1.0367313930239861e-03,3.9401750539463612e-02,7,8.9219746992331328e-01
f3_low_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,low_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_low_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,3,-1,1,1,4.5394852483317885e-02,3.5735352335998813e-03,4.5535291654363784e-02,7.8559145095745381e-02,2.0734627860479722e-03,1.0367313930239861e-03,3.9401750539463612e-02,8,8.9219746992331328e-01
f3_mid_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,1.9045571363863102e+04,-6.4284064253561199e+04,6.7046064056974938e+04,-1.2827631712905898e+00,4.4951747055319862e+09,2.2475873527659931e+09,3.2107279687315471e-01,1,9.3212333476581088e-01
f3_mid_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,0,-1,-1,-1,-6.4284064253089295e+04,1.9045571364832242e+04,6.7046064056797768e+04,2.8535594980696275e+00,4.4951747055082293e+09,2.2475873527541146e+09,3.2107279687145784e-01,2,9.3212333476581088e-01
f3_mid_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,6,1,1,-1,1.0483567718868426e+04,-3.5384772771502081e+04,3.6905112602550544e+04,-1.2827619079923520e+00,1.3619873362069349e+09,6.8099366810346746e+08,9.7281443322685249e-02,3,9.3212333476581088e-01
f3_mid_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,1,-1,-1,1,-3.5384772771491844e+04,1.0483567718216260e+04,3.6905112602355468e+04,2.8535582348041135e+00,1.3619873361925364e+09,6.8099366809626818e+08,9.7281443321656821e-02,4,9.3212333476581088e-01
f3_mid_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,5,1,-1,1,5.2686607648234722e+03,-1.7783098799848711e+04,1.8547166607866846e+04,-1.2827618445083488e+00,3.4399738917997098e+08,1.7199869458998549e+08,2.4570391830411684e-02,5,9.3212333476581088e-01
f3_mid_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,2,-1,1,-1,1.7783098799730833e+04,-5.2686607650748456e+03,1.8547166607825231e+04,-2.8803448230134793e-01,3.4399738917842728e+08,1.7199869458921364e+08,2.4570391830301425e-02,6,9.3212333476581088e-01
f3_mid_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,2,-1,1,-1,-5.1126733947491030e+03,-1.7256600908471512e+04,1.7998047231731423e+04,-1.8588308089900765e+00,3.2392970415563518e+08,1.6196485207781759e+08,2.3137035358280867e-02,7,9.3212333476581088e-01
f3_mid_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,5,1,-1,1,-1.7256600908343884e+04,-5.1126733946069153e+03,1.7998047231568660e+04,-2.8535581714001736e+00,3.2392970414977634e+08,1.6196485207488817e+08,2.3137035357862393e-02,8,9.3212333476581088e-01
f3_mid_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,0,-1,-1,-1,4.5782599131202152e-03,1.0061128947674326e-01,1.0071540117581379e-01,1.5253232604995299e+00,1.0143592034005115e-02,5.0717960170025573e-03,3.0454476221495036e-01,1,9.2482099145669527e-01
f3_mid_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,1.0061128947674326e-01,4.5782599131202143e-03,1.0071540117581379e-01,4.5473066295366620e-02,1.0143592034005115e-02,5.0717960170025573e-03,3.0454476221495036e-01,2,9.2482099145669527e-01
f3_mid_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,1,-1,-1,1,-2.3363475788832793e-03,-5.1339984552499288e-02,5.1393117572883423e-02,-1.6162723198929634e+00,2.6412525338602188e-03,1.3206262669301094e-03,7.9299287883179262e-02,3,9.2482099145669527e-01
f3_mid_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,6,1,1,-1,-5.1339984552499288e-02,-2.3363475788832772e-03,5.1393117572883423e-02,-3.0961166604917265e+00,2.6412525338602188e-03,1.3206262669301094e-03,7.9299287883179262e-02,4,9.2482099145669527e-01
f3_mid_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,4,1,-1,-1,-1.8358930720678297e-03,4.0341446820974909e-02,4.0383199910131111e-02,1.6162738041001770e+00,1.6308028349816134e-03,8.1540141749080668e-04,4.8962188141437234e-02,5,9.2482099145669527e-01
f3_mid_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,3,-1,1,1,4.0341446820974909e-02,-1.8358930720678316e-03,4.0383199910131111e-02,-4.5477477305280324e-02,1.6308028349816134e-03,8.1540141749080668e-04,4.8962188141437234e-02,6,9.2482099145669527e-01
f3_mid_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,2,-1,1,-1,-1.4274622317023741e-03,-3.1368821872088386e-02,3.1401283955687982e-02,-1.6162707198851600e+00,9.8604063406574748e-04,4.9302031703287374e-04,2.9604257488780681e-02,7,9.2482099145669527e-01
f3_mid_egamma_ty_electron_region_1,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_1,1,0.0000000000000000e+00,5.0000000000000022e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,5,1,-1,1,3.1368821872088386e-02,1.4274622317023732e-03,3.1401283955687982e-02,4.5474393090263285e-02,9.8604063406574748e-04,4.9302031703287374e-04,2.9604257488780681e-02,8,9.2482099145669527e-01
f3_mid_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,0,-1,-1,-1,-1.2579030792644866e-02,5.0792769718201181e-02,5.2327215398189519e-02,1.8135657406523573e+00,2.7381374713285225e-03,1.3690687356642613e-03,2.6592708542034049e-01,1,9.0492888082467204e-01
f3_mid_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,5.0792769718201181e-02,-1.2579030792644866e-02,5.2327215398189519e-02,-2.4276941385746068e-01,2.7381374713285225e-03,1.3690687356642613e-03,2.6592708542034049e-01,2,9.0492888082467204e-01
f3_mid_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,4,1,-1,-1,7.7901230198141967e-03,3.1455993180995470e-02,3.2406257477016268e-02,1.3280292613165596e+00,1.0501655236666728e-03,5.2508276183333639e-04,1.0199175893900811e-01,3,9.0492888082467204e-01
f3_mid_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,3,-1,1,1,3.1455993180995470e-02,7.7901230198141923e-03,3.2406257477016268e-02,2.4276706547833687e-01,1.0501655236666728e-03,5.2508276183333639e-04,1.0199175893900811e-01,4,9.0492888082467204e-01
f3_mid_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,6,1,1,-1,-2.4609124471341018e-02,6.0945034778518070e-03,2.5352553715306536e-02,2.8988249152636967e+00,6.4275197988750328e-04,3.2137598994375164e-04,6.2423878439056432e-02,5,9.0492888082467204e-01
f3_mid_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,1,-1,-1,1,6.0945034778518052e-03,-2.4609124471341018e-02,2.5352553715306533e-02,-1.3280285884688001e+00,6.4275197988750306e-04,3.2137598994375153e-04,6.2423878439056411e-02,6,9.0492888082467204e-01
f3_mid_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,2,-1,1,-1,3.6280477037145629e-03,-1.4649748649185411e-02,1.5092311473884254e-02,-1.3280282397323326e+00,2.2777786562473828e-04,1.1388893281236914e-04,2.2121717613930982e-02,7,9.0492888082467204e-01
f3_mid_egamma_ty_electron_region_2,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_2,2,0.0000000000000000e+00,4.9999999999999994e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,5,1,-1,1,1.4649748649185411e-02,-3.6280477037145620e-03,1.5092311473884254e-02,-2.4276808706256395e-01,2.2777786562473828e-04,1.1388893281236914e-04,2.2121717613930982e-02,8,9.0492888082467204e-01
f3_mid_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,0,-1,-1,-1,-1.1045730944799709e-02,5.1789088057203392e-02,5.2953921610223283e-02,1.7809307498936744e+00,2.8041178139016723e-03,1.4020589069508361e-03,2.7838340917491178e-01,1,8.9149880712502938e-01
f3_mid_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,5.1789088057203392e-02,-1.1045730944799706e-02,5.2953921610223283e-02,-2.1013442309877761e-01,2.8041178139016723e-03,1.4020589069508361e-03,2.7838340917491178e-01,2,8.9149880712502938e-01
f3_mid_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,1,-1,-1,1,5.8630196351085176e-03,-2.7489481360053112e-02,2.8107767337274860e-02,-1.3606625585877306e+00,7.9004658468637546e-04,3.9502329234318773e-04,7.8433174441400619e-02,3,8.9149880712502938e-01
f3_mid_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,6,1,1,-1,-2.7489481360053112e-02,5.8630196351085176e-03,2.8107767337274860e-02,2.9314588853826273e+00,7.9004658468637546e-04,3.9502329234318773e-04,7.8433174441400619e-02,4,8.9149880712502938e-01
f3_mid_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,5,1,-1,1,-4.4237805164742882e-03,-2.0741501844636953e-02,2.1208011053114238e-02,-1.7809294230987778e+00,4.4977973282901566e-04,2.2488986641450783e-04,4.4652622932594428e-02,5,8.9149880712502938e-01
f3_mid_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,2,-1,1,-1,-2.0741501844636953e-02,-4.4237805164742874e-03,2.1208011053114238e-02,-2.9314595572859123e+00,4.4977973282901566e-04,2.2488986641450783e-04,4.4652622932594428e-02,6,8.9149880712502938e-01
f3_mid_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=-1",5.0000000000000000e-01,4,1,-1,-1,4.4052915462082076e-03,2.0654823749764021e-02,2.1119382986747252e-02,1.3606633290477574e+00,4.4602833774090930e-04,2.2301416887045465e-04,4.4280197013607810e-02,7,8.9149880712502938e-01
f3_mid_egamma_ty_electron_region_3,egamma_region_max,F3,F_3,Ty_electron,mid_Egamma_Ty_electron_region_3,3,0.0000000000000000e+00,4.9999999999999989e-01,nan,high_s_high_theta_in_mid_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,3,-1,1,1,2.0654823749764021e-02,4.4052915462082058e-03,2.1119382986747252e-02,2.1013299774713901e-01,4.4602833774090930e-04,2.2301416887045465e-04,4.4280197013607810e-02,8,8.9149880712502938e-01
f3_high_egamma_ty_electron_region_0,egamma_region_max,F3,F_3,Ty_electron,high_Egamma_Ty_electron_region_0,0,0.0000000000000000e+00,5.0000000000000000e-01,nan,high_s_high_theta_in_high_Egamma,"$\frac{1}{2}\sum_{h_p}\rho(T_{y,e},h_p)$",prepared_spin_ensemble_v4,"electron Ty, proton h=+1",5.0000000000000000e-01,7,1,1,1,1.1342598746899240e+05,-1.3810657188339456e+05,1.7871452048084748e+05,-8.8320591106354873e-01,3.1938879830699253e+10,1.5969439915349627e+10,3.4935729387773601e-01,1,9.6277659859138076e-01
